tax	hdz-258-s162	hdz-259-s163	hdz-260-s164	hdz-262-s165	hdz-263-s166	hdz-264-s167	hdz-332-s168	hdz-333-s169	hdz-341-s170	hdz-342-s171	hdz-343-s172	hdz-349-s173	hdz-350-s174	hdz-351-s175	hdz-352-s176	hdz-354-s177	hdz-355-s178	hdz-356-s179	hdz-357-s180	hdz-358-s181	hdz-359-s182	hdz-360-s183	hdz-361-s184	pl-ntc-008-ctrl	total
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Porcincola;Porcincola intestinalis	1	5	4	2	1	0	2	2	0	2	1	0	3	2	1	1	5	0	0	0	1	8	1	0	42
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillospiraceae_Incertae_sedis;[Clostridium] leptum	0	0	0	0	0	0	1	0	0	0	0	1	0	9	0	0	24	0	0	0	3	3	0	0	41
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii	0	5	0	1	1	0	4	5	0	0	0	5	2	2	0	0	1	0	0	0	6	7	0	0	39
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Diplocloster;Diplocloster agilis	0	0	0	0	0	0	0	1	0	0	1	5	0	12	0	0	7	0	0	0	7	5	0	0	38
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	0	2	0	0	0	0	0	0	0	0	1	8	0	5	0	0	11	0	0	0	6	5	0	0	38
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;Kluyvera georgiana	2	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	37
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella aerogenes	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	24	0	0	0	0	0	0	36
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	18	0	0	0	11	1	0	0	36
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia vermicola	15	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	4	0	0	0	0	0	0	0	35
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;Millionella massiliensis	1	6	1	3	0	3	1	0	0	1	0	1	4	2	0	0	2	1	0	0	4	3	0	0	33
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Luxibacter;Luxibacter massiliensis	1	0	0	0	2	1	4	0	0	1	1	0	0	5	1	4	6	0	3	0	0	0	3	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	0	1	0	0	0	2	1	3	0	0	0	10	0	5	0	0	5	0	0	0	3	2	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Angelakisella;Angelakisella massiliensis	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	20	1	0	0	32
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	1	1	1	0	2	2	1	0	0	6	0	0	1	0	1	4	0	0	4	1	1	0	6	0	32
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	0	3	0	0	1	2	5	1	1	1	1	0	2	2	4	3	0	0	0	2	3	1	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	0	1	0	0	1	1	0	0	1	1	5	3	1	11	0	0	5	0	0	0	0	0	1	0	31
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus	4	2	0	3	0	0	0	0	1	2	1	4	7	0	0	0	2	1	0	0	2	1	0	1	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	30
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	2	1	0	1	1	2	0	0	0	0	0	7	0	2	0	0	1	0	0	0	8	4	0	0	29
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella faecalis	1	1	0	5	1	2	0	0	0	0	1	2	3	1	0	0	0	4	1	0	0	6	1	0	29
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	0	1	3	2	0	4	0	0	1	1	2	1	0	1	3	1	0	0	0	1	0	1	7	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	0	1	1	2	1	0	1	0	0	0	0	4	0	2	0	0	9	1	0	0	2	4	0	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	0	1	0	0	0	0	0	1	0	0	1	3	2	2	0	0	8	0	0	0	7	3	0	0	28
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	1	0	0	1	1	1	1	1	0	2	0	0	0	0	3	2	0	0	1	1	4	3	5	0	27
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	1	5	0	2	1	3	1	1	2	0	0	1	3	1	2	1	0	1	1	0	1	0	0	0	27
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	0	0	0	0	0	0	1	0	0	0	0	5	16	0	0	0	5	0	0	0	0	0	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Thermanaerosceptrum;Thermanaerosceptrum fracticalcis	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	2	0	0	0	7	2	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	1	0	0	1	0	0	1	0	0	0	1	6	1	3	0	0	8	0	0	0	2	2	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	0	4	1	3	0	0	1	0	0	0	1	1	0	1	0	0	9	0	0	0	3	2	0	0	26
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	0	0	0	0	3	0	1	0	0	3	0	0	0	3	0	3	0	0	2	1	6	3	1	0	26
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis	1	2	0	2	0	0	0	1	0	1	0	7	1	1	0	0	4	0	0	0	2	3	0	0	25
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	0	1	3	2	0	1	2	3	0	0	0	0	0	0	1	5	0	0	2	0	1	1	3	0	25
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	0	6	2	0	0	1	0	0	0	4	1	2	0	0	0	0	1	1	3	2	1	1	0	25
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides faecis	0	1	0	0	0	0	0	0	0	0	3	1	0	8	0	0	3	0	0	0	8	1	0	0	25
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	0	2	0	1	0	1	5	1	1	0	0	0	4	0	2	2	1	0	0	1	1	2	1	0	25
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	0	0	0	0	0	0	1	0	0	0	2	11	0	2	0	0	4	0	0	0	3	1	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	2	0	4	3	0	0	0	0	0	0	1	2	1	0	0	4	1	0	0	1	3	1	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	0	1	0	2	0	0	4	0	0	0	1	1	0	0	0	0	14	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	0	1	0	0	0	0	0	0	0	0	2	11	0	4	0	0	1	0	0	0	2	2	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	3	0	0	0	3	8	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia aphidicola	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	8	0	0	0	4	0	0	22
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	1	0	1	1	0	0	0	0	0	0	2	3	9	2	0	0	0	0	0	0	1	1	0	0	21
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	1	8	0	1	2	0	1	5	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	8	1	0	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus	5	0	0	3	0	0	0	0	0	0	1	0	6	0	0	5	0	0	0	0	0	0	1	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	2	2	1	0	0	0	0	0	0	0	3	1	1	0	0	0	5	0	0	0	1	4	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	3	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	4	0	0	0	2	5	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	2	6	0	1	0	1	4	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter telavivensis	2	1	0	1	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	0	0	0	0	0	0	0	0	0	1	0	0	15	1	0	0	0	0	3	0	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0	0	10	0	0	0	1	1	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;Brenneria alni	1	3	0	0	0	0	0	3	1	1	0	0	4	4	0	0	0	0	0	0	0	0	3	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus gilvus	1	0	3	0	0	1	0	7	0	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	8	0	0	0	3	4	0	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0	0	5	4	0	0	18
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	0	0	0	3	1	0	0	0	8	0	1	0	0	0	0	0	1	0	0	0	2	2	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	1	0	1	2	0	0	0	0	0	0	0	2	2	0	0	0	8	0	0	0	0	2	0	0	18
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	1	0	0	0	0	3	1	0	0	0	4	0	1	0	0	1	2	0	0	3	2	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella hongkongensis	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	8	0	0	0	3	2	0	0	18
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus avium	0	0	0	0	0	0	0	3	1	0	6	0	0	0	0	2	1	0	4	0	1	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	0	4	0	0	0	0	0	0	1	2	2	0	0	1	1	1	2	0	0	0	3	0	0	0	17
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella provencensis	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	1	0	4	0	0	4	1	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	0	0	0	1	1	0	0	0	0	1	0	5	2	1	0	0	3	0	0	0	1	2	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	0	0	0	0	0	2	1	0	0	0	1	1	0	2	0	0	3	0	0	0	1	6	0	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	2	0	0	0	6	3	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	5	0	0	0	3	3	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	7	0	0	0	4	1	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia faecis	0	0	0	0	0	0	0	0	0	0	1	1	0	7	0	0	2	0	0	0	5	0	0	0	16
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter johnsonii	13	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	0	0	0	0	0	1	0	1	0	0	0	2	0	8	0	0	1	0	0	0	2	0	0	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	10	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium transplantifaecale	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	5	0	0	0	3	1	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoflavonifractor;Pseudoflavonifractor phocaeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	4	5	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas paraversuta	0	1	0	0	0	0	0	0	0	5	0	2	2	0	0	0	0	3	0	0	1	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	2	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	3	0	0	0	3	0	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	3	0	0	0	0	4	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter vulpis	0	1	0	0	1	0	2	3	0	1	0	0	1	0	1	0	0	0	0	0	1	0	2	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	0	2	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	2	3	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter chengduensis	0	0	0	1	0	0	1	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	13
Bacteria;Bacteria_none;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;Victivallis lenta	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	7	0	0	0	13
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pullorum	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	2	1	0	3	0	1	0	0	0	13
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	3	1	0	0	0	1	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter fennelliae	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	1	0	1	4	0	0	0	1	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	1	0	0	0	1	0	0	0	0	0	5	0	1	0	0	3	0	0	0	1	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Gehongia;Gehongia tenuis	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	5	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	0	1	0	0	0	0	1	0	0	0	7	1	0	0	0	0	2	0	0	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus cibi	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides chinchillae	0	0	1	1	0	0	0	1	0	0	1	2	2	0	0	0	1	0	0	0	0	2	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus faecis	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia rhapontici	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	1	2	0	0	1	0	0	0	11
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia faecicola	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	2	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	0	7	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella phocaeensis	0	0	0	1	0	0	0	0	0	0	1	3	0	1	0	0	1	0	1	0	0	3	0	0	11
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas phoceensis	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	3	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Bittarella;Bittarella massiliensis	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella victoriana	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	1	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Bacilliculturomica;Bacilliculturomica massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	1	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria canis	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	1	1	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;Erysipelothrix anatis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	5	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas psychrophila	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	2	0	0	3	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Anaeroarcus;Anaeroarcus burkinensis	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	3	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Massiliimalia;Massiliimalia timonensis	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Provencibacterium;Provencibacterium massiliense	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	2	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella grimontii	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	8	0	0	10
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora sphenoides	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopobacter;Atopobacter phocae	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	2	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	0	0	0	1	0	0	0	0	2	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis	2	1	0	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus;Prolinoborus fasciculus	1	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	0	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides clarus	1	2	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	9
