"Taxa"	"ginger14"	"ginger27"	"ginger43"	"ginger46"	"ginger49"	"ginger50"	"ginger52"	"ginger55"	"ginger66"
"k__Bacteria|p__Firmicutes"	0.84748427672956	0.842	0.155914747532542	0.732132647226987	0.922692197770792	0.892714285714286	0.81925989427061	0.829592566118656	0.132523230879199
"k__Bacteria|p__Bacteroidota"	0.0819039451114923	0.121	0.40280360463453	0.206975414522584	0.065304372677908	0.0882857142857143	0.147878268324046	0.135382416011437	0.658327376697641
"k__Bacteria|p__Actinobacteria"	0.00200114351057747	0.00157142857142857	0.343584608782721	0.00328759291023442	0.00557302086310374	0.00371428571428571	0.00285755107872553	0.012723373838456	0.0720514653323803
"k__Bacteria|p__Proteobacteria"	0.038021726700972	0.0324285714285714	0.0975539979974253	0.0574614065180103	0.00643040868819663	0.0152857142857143	0.0300042863266181	0.022301644031451	0.118656182987848
"k__Bacteria|p__Fusobacteria"	0.0305889079473985	0.003	0	0.000142938822184105	0	0	0	0	0.0184417441029307
"k__Bacteria|p__Tenericutes"	0	0	0.000143041052782148	0	0	0	0	0	0
