"Taxa"	"buddy11"	"hamlet11"	"hera11"	"padme11"	"ginger14"	"hera14"	"jarjarbinks14"	"joans14"	"kubo14"	"wolverine14"	"jarjarbinks15"	"kubo15"	"buddy16"	"iris16"	"hamlet17"	"hera17"	"iris17"	"lambchop17"	"wolverine17"	"lambchop18"	"franc19"	"ophelia19"	"goose20"	"jarjarbinks21"	"joans21"	"korra21"	"kubo21"	"franc22"	"goose22"	"grogu22"	"hamlet22"	"iris22"	"hera24"	"ivy24"	"marshmallow24"	"hamlet25"	"lambchop25"	"ginger27"	"henry29"	"ivy29"	"jarjarbinks29"	"joans29"	"korra29"	"kubo30"	"hamlet31"	"jarjarbinks32"	"grogu36"	"henry36"	"iris36"	"ivy36"	"goose37"	"grogu37"	"lambchop37"	"marshmallow37"	"ophelia37"	"wolverine37"	"charles41"	"grogu41"	"hamlet41"	"joans41"	"marshmallow41"	"goose42"	"henry42"	"ginger43"	"ophelia43"	"buddy44"	"franc44"	"goose44"	"hera44"	"iris44"	"ivy44"	"jarjarbinks44"	"joans44"	"korra44"	"lambchop44"	"marshmallow44"	"wolverine44"	"franc45"	"grogu45"	"hera45"	"ophelia45"	"buddy46"	"charles46"	"ginger46"	"iris46"	"ivy46"	"lambchop46"	"franc47"	"ivy47"	"buddy48"	"franc48"	"henry48"	"korra48"	"kubo48"	"lambchop48"	"ophelia48"	"charles49"	"franc49"	"ginger49"	"jarjarbinks49"	"joans49"	"marshmallow49"	"ophelia49"	"wolverine49"	"buddy50"	"charles50"	"ginger50"	"grogu50"	"lambchop50"	"charles51"	"joans51"	"ginger52"	"marshmallow53"	"charles55"	"ginger55"	"lambchop55"	"ophelia55"	"buddy56"	"franc56"	"grogu56"	"joans56"	"buddy57"	"charles57"	"joans57"	"ophelia57"	"wolverine57"	"hera58"	"korra58"	"kubo58"	"wolverine58"	"hamlet59"	"henry59"	"iris59"	"ophelia59"	"iris60"	"marshmallow60"	"wolverine60"	"ginger66"	"henry66"	"hamlet67"	"hera67"	"franc68"	"jarjarbinks68"	"grogu70"	"ivy70"	"lambchop70"	"marshmallow70"	"wolverine70"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium wakonense"	0.148735533647664	0.0717347813661046	0.0724803431022159	0.0751858204688393	0.0710304416178362	0.151086335048599	0.212181870174435	0	0.115796997855611	0.145758832785009	0.143408635973692	0.124285714285714	0.0267946697234561	0.0799256505576208	0.197571428571429	0.0299084144247281	0.219205487282081	0	0.0781540220031433	0	0.182	0.306790564689064	0.152878982711816	0.168285714285714	0.121463275221492	0.171571428571429	0.254394740603116	0.152559336574206	0.108	0.101428571428571	0.045045045045045	0.114159165595085	0.241142857142857	0.218575318904973	0.20120034295513	0.344620660094299	0.267076307516433	0.266714285714286	0.157736819545649	0.212173167595371	0.163142857142857	0.236917357735202	0.0972996142306044	0.148863148863149	0.141938250428816	0.163259471050751	0.052	0.290553094183221	0.0161705781339439	0.036036036036036	0.257396026868658	0.0391428571428571	0.191708363116512	0.049049049049049	0.0942505720823799	0.206886698099729	0.0322303394929093	0.0507360297270259	0.199599656848727	0.236766809728183	0.0585881680480137	0.198169859879897	0.125625267971988	0.0309057089712405	0.190741534504929	0.215459351335905	0.114392738798444	0.119353916523728	0.0356223175965665	0.115846681922197	0.208041207611962	0.0325075182586281	0.223603371910273	0.0904932094353109	0.303602058319039	0.124857142857143	0.0803034640709991	0.137630413034157	0.0786051164784908	0.139591370195742	0.143184421534937	0.1343049007001	0.235243675861083	0.116764327568958	0.163688348820586	0.0833095170048585	0.143591941705958	0.120588655522217	0.112873267609659	0.10130018574082	0.166142407778095	0.196885269324189	0.132571428571429	0.258078352873892	0.169571428571429	0.231550343249428	0.0419830921335435	0.1488784112016	0.0885967419262646	0.173148412925365	0.249607086726675	0.0923120891683338	0.238953238953239	0.179868458678868	0.211947977704731	0.098927805575411	0.162285714285714	0.130428571428571	0.204659139631271	0.18412017167382	0.179245283018868	0.192741820260037	0.0524285714285714	0.153450492927561	0.158541815582559	0.103857142857143	0.172955974842767	0.0650278690867515	0.178203661327231	0.0761428571428571	0.207118353344768	0.208428571428571	0.0693848354792561	0.0518571428571429	0.108838672768879	0.0575714285714286	0.0307406348298542	0.0292898985569367	0.10480411781527	0.0955714285714286	0.163166166595228	0.192	0.238571428571429	0.128561202576951	0.178826895565093	0.121497998856489	0.112128146453089	0.0408863473909936	0.122874696385198	0.0563904393874338	0.137305329332762	0.114289801172937	0.151294151294151	0.109015573653379	0.15939957112223	0.0250107188795198	0.0463055595255109	0.0580043072505384
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis"	0.198314044863552	0.230923120891683	0.348391708363117	0.302172670097198	0.31456338430756	0.368782161234991	0.118673148412925	0.0442974255716957	0.0568977841315225	0.260477757116292	0.233342865313126	0.293428571428571	0.00601805416248746	0.238061195310266	0.0984285714285714	0.0115912993703492	0.224778508145184	0.16540168981813	0.471067295327904	0.148635129341146	0.170857142857143	0.167405289492495	0.151307329618517	0.0894285714285714	0.3433838239497	0.115	0.162212376732886	0.112810980840721	0.148571428571429	0.0108571428571429	0.0536250536250536	0.394770681525932	0.136	0.105202809230328	0.0151471849099743	0.120017145306472	0.246641897685053	0.293285714285714	0.219745677953993	0.361908844120589	0.205	0.195739205032885	0.218888412630376	0.0750750750750751	0.18453401943968	0.0597569692637598	0.004	0.114620551664999	0.0603892386949056	0.0371800371800372	0.0816064027440332	0.00128571428571429	0.0576125804145818	0.0248820248820249	0.0357551487414188	0.358479782826118	0.0179057441627274	0.00557381735029298	0.139691163854733	0.0620886981402003	0.0220062875107173	0.0913640263082642	0.145919679862798	0.0221777078265846	0.224460637233891	0.0758679811401629	0.0695865149113961	0.114779874213836	0.028898426323319	0.223970251716247	0.124624409786808	0.02133753401117	0.0852978996999571	0.0285918513223731	0.108347627215552	0.0688571428571429	0.266246779272831	0.0977561812205231	0.167643275689581	0.0555793684812116	0.20475372279496	0.0455779397056722	0.0896098327854795	0.159068172073746	0.137383845604003	0.230351529008288	0.162166023717674	0.13659094156308	0.242748964137734	0.0520074296328047	0.0661995996568487	0.131304472067438	0.119714285714286	0.125393194166428	0.126	0.056779176201373	0.135406218655968	0.0518645520788684	0.219062589311232	0.0471832999714041	0.0961565937991142	0.117747927979423	0.0366080366080366	0.20960823563054	0.0397313134200372	0.188420300214439	0.267142857142857	0.041	0.162784050307275	0.127896995708154	0.0467409948542024	0.227889698528361	0.0132857142857143	0.0360051435919417	0.186847748391708	0.133285714285714	0.125214408233276	0.0801772188080606	0.105978260869565	0.0207142857142857	0.268296169239565	0.107142857142857	0.00300429184549356	0.097	0.137156750572082	0.242428571428571	0.0114383757506434	0.0948706958136877	0.0666285387474979	0.441428571428571	0.160880125732247	0.138857142857143	0.0952857142857143	0.0345025053686471	0.0350500715307582	0.038021726700972	0.308495423340961	0.0181558255897069	0.0575796542363195	0.0144554172033777	0.24674953564795	0.144614504362752	0.0895180895180895	0.00785826546649521	0.219299499642602	0.0162926968700872	0.00100042875518079	0.223115577889447
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum thomasii"	0.0188598371195885	0	0.000142959256611866	0	0.000142918393597256	0	0	0.0281892708183518	0.0165832737669764	0	0	0.00828571428571429	0.000429861011606247	0	0	0.000143102461362335	0	0.000143204926249463	0	0	0.000714285714285714	0	0.029432776110873	0.0754285714285714	0.234209774221206	0	0.0441617836215521	0.00142979696883043	0.0292857142857143	0.796	0	0	0	0.000286656155940949	0.593598170905973	0	0.000428693912546442	0	0	0	0.122285714285714	0.275521875893623	0	0.471614471614472	0	0.0809149392423159	0.742857142857143	0	0.000286204922724671	0.00557700557700558	0.077033014148921	0.880571428571429	0.102215868477484	0.537823537823538	0	0	0.000143245953301819	0.728169215378019	0.000142979696883043	0.0560801144492132	0.430551586167476	0.0733485845010009	0	0.000143081985977965	0	0.32961851693099	0	0.0240137221269297	0.000143061516452074	0.000143020594965675	0.0268994133638575	0.000286409852498926	0.203171881697385	0.000285918513223731	0.00800457404230989	0.402285714285714	0	0.0140060025725311	0.198227811919394	0	0	0.299471353050436	0.171930827497499	0.000142918393597256	0	0.000142897970848814	0.00957279611373053	0.0124303471924561	0	0.606658094013431	0.0213039748355733	0.000142877553936277	0.000714285714285714	0	0.0621428571428571	0	0	0.033576225175025	0	0.0291678581641407	0.0581511644520646	0.37710774507002	0	0	0.19322566814349	0	0	0.661714285714286	0.0105759611261969	0	0.0474556889651229	0	0.870571428571429	0.000285755107872553	0	0.00357142857142857	0	0.19737030155781	0	0.784428571428571	0.01357918810749	0.350285714285714	0.000858369098712446	0.344142857142857	0	0.000142857142857143	0.000285959393766085	0.000285755107872553	0.000142979696883043	0.000285714285714286	0.000142877553936277	0	0	0	0	0.140937678673528	0	0.000142959256611866	0	0.0001431229426077	0.000142877553936277	0.0862537548276355	0.0614900614900615	0.723960565795114	0	0.00114334714877805	0.564241817921967	0.000287150035893755
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella copri"	0.132304614944992	0	0	0.0182961692395655	0.0354437616121195	0	0	0	0.00114367405289492	0	0	0.00171428571428571	0.0669150308067058	0.000285959393766085	0.000142857142857143	0.000286204922724671	0.000285795941697628	0.000143204926249463	0	0	0.137857142857143	0.000142959256611866	0.0440062866123732	0.063	0.0680194341240354	0.0694285714285714	0.0155781049021009	0.176293966256792	0.0902857142857143	0.00585714285714286	0	0.000285755107872553	0.000142857142857143	0	0.00271506144612746	0	0.186196056016005	0.0634285714285714	0.0682954707815402	0	0.0311428571428571	0.0481841578495854	0.00800114302043149	0.00443300443300443	0	0.053180843459614	0.00214285714285714	0.029012433900243	0.000715512306811677	0.323323323323323	0.111047591825068	0.00242857142857143	0.0843459614010007	0.0586300586300586	0	0	0.000143245953301819	0.00971845076461341	0	0.0529327610872675	0.126036010288654	0.0689162138976265	0.0847506074031728	0.214766060952926	0	0.0462923274753536	0	0.0144368210405946	0.000429184549356223	0.00028604118993135	0.0596651881528116	0.000572819704997852	0.137733961994571	0.287634024303074	0.26600914808462	0.0384285714285714	0.000286286859433152	0.119765613834501	0.0174360440188652	0	0.000143184421534937	0.138305472210316	0.247820494497642	0.0638845219379734	0.000428877769835597	0	0.326332333190456	0.0640091441634519	0	0.042863266180883	0.110666285387475	0.0292898985569367	0.0908571428571429	0.12782384901344	0.06	0	0.00186273105029374	0.0830118588369767	0.0411546156044584	0.0641978839004861	0.17459637091013	0.0134324092597885	0	0	0.0305845362298128	0.0341672623302359	0.0511428571428571	0.00571428571428571	0.238387880520223	0.0959942775393419	0.26043453401944	0.0915845120731533	0.002	0.10244320617231	0.0629020729092209	0.519285714285714	0	0.00757467486065457	0	0.00157142857142857	0.110491709548313	0.0502857142857143	0.211301859799714	0.0165714285714286	0	0	0.000428939090649128	0.252750392913273	0.197883900486131	0	0	0.0707142857142857	0.000428571428571429	0	0.000715307582260372	0.0824757004002287	0	0.481629735525375	0.136019431347335	0.0004293688278231	0	0.0706622800743813	0.0696410696410696	0.00100014287755394	0	0.693868800914678	0.00857510361583536	0.000287150035893755
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera elsdenii"	0.0431490212887555	0.00914547013432409	0.0132952108649035	0.00343053173241852	0.025153637273117	0.0170097198399085	0.0152988275664856	0	0.0087205146533238	0.0301816621370333	0.0213039748355733	0.0318571428571429	0.00487175813153747	0.0423219902773806	0.0645714285714286	0.0133085289066972	0.07830808802515	0.0574251754260347	0.0695813687669667	0.21823638702301	0.0737142857142857	0.0428877769835597	0.184312044577797	0.140857142857143	0	0.0527142857142857	0.048592253823067	0.0566199599656849	0.103285714285714	0.00414285714285714	0.011011011011011	0.0742963280468638	0.0622857142857143	0.0481582341980794	0.0071448985424407	0.0358622660380054	0.0511574735638754	0.049	0.0312901843120446	0.0587226746678097	0.0485714285714286	0.0191592793823277	0.0257179597085298	0.0253110253110253	0.0408805031446541	0.051036454610436	0.00257142857142857	0.0380162926968701	0.0168860904407556	0.0161590161590162	0.0585965413748749	0.00342857142857143	0.0810578984989278	0.0191620191620192	0.00657894736842105	0.060437205315045	0.000286491906603638	0.00385879662712591	0.0197311981698599	0.0427753934191702	0.0160045727350672	0.0992279096368316	0.0698870944690582	0.0297610530834168	0.0214316330904415	0.0202886126589513	0.0141190030255006	0.206260720411664	0.0050071530758226	0.0361842105263158	0.0580912863070539	0.00429614778748389	0.0168595513644806	0.0151536812008578	0.0303030303030303	0.0467142857142857	0.0456627540795877	0.0655995426611405	0.066457053022724	0.028432633233319	0.0147479954180985	0.0127161023003286	0.0157210232956982	0.114477633271402	0.0338813438170122	0.124035438696771	0.0292898985569367	0.148449778539791	0.0530075725103586	0.0120017145306472	0.0634829854160709	0.102014573510501	0.0681428571428571	0.0238776093794681	0.172428571428571	0.0127288329519451	0.00315231408511248	0.0717245320760109	0.124321234638468	0.0496139548184158	0.0340048578368338	0.0523006573306659	0.0167310167310167	0.0520446096654275	0.0138630841789338	0.19771265189421	0.108285714285714	0.0234285714285714	0.059168214949264	0.112875536480687	0.0168667810177244	0.104157736819546	0.00642857142857143	0.227603943420489	0.0634739099356683	0.0482857142857143	0.00900514579759863	0.0171502072316707	0.0409038901601831	0.00671428571428571	0.028587764436821	0.0214285714285714	0.00643776824034335	0.0244285714285714	0.027745995423341	0.0464285714285714	0.00500428939090649	0.00814402057436777	0.0321704317986846	0.0527142857142857	0.0431490212887555	0.0815714285714286	0.0651428571428571	0.0270579813886901	0.0267525035765379	0.023156089193825	0.0755148741418764	0.0122944960686204	0.0274324903557651	0.0147416630885931	0.0814402057436777	0.065512802174224	0.0481910481910482	0.00300042863266181	0.0933523945675482	0.0115763898813777	0.0012862655423753	0.047954055994257
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas hypermegale"	0.0148592656093728	0.0174335524435553	0.0619013581129378	0.00343053173241852	0.248678004859225	0.0618925100057176	0.0245925078638833	0.000287645620595426	0.0443173695496783	0.0592189958518095	0.0278810408921933	0.0805714285714286	0.000143287003868749	0.0250214469545325	0.0375714285714286	0.00872925014310246	0.00600171477565019	0.0461119862523271	0.0365766538076868	0.108617979133915	0.0277142857142857	0.0243030736240172	0.0281468781254465	0.0351428571428571	0.0217204915690197	0.0475714285714286	0.0643132771187652	0.0674864169287961	0.0298571428571429	0.00357142857142857	0.0255970255970256	0.0305757965423632	0.0264285714285714	0.0368353160384119	0.012289225492998	0.0405772253179026	0.0834524149757074	0.0718571428571429	0.0352907558222603	0.0300042863266181	0.0544285714285714	0.0448956248212754	0.0650092870410059	0.0529100529100529	0.15809033733562	0.0494639027877055	0.00257142857142857	0.0587394597684722	0.00629650829994276	0.018018018018018	0.0533085608117765	0.00128571428571429	0.0298784846318799	0.0132990132990133	0.016304347826087	0.0144306329475639	0	0.00343004144633414	0.097369173577352	0.0427753934191702	0.0121463275221492	0.0561910208750357	0.108475060740317	0.0173129203033338	0.024289184169167	0.0255750821545935	0.0145512174038323	0.0850485991995426	0.0206008583690987	0.0451945080091533	0.0715409929889827	0.00601460690247744	0.0580082868981283	0.0158684774839171	0.0909090909090909	0.0642857142857143	0.0284855425135986	0.0395883950264399	0.129769901386308	0.0441491641663095	0.0923539518900344	0.0358622660380054	0.0677433185650993	0.0543089895669573	0.0416011436740529	0.119748499571306	0.118302614659237	0.0434347763966281	0.0554364909272753	0.0388626946706672	0.0398913354303689	0.0405772253179026	0.0447142857142857	0.0496139548184158	0.0855714285714286	0.0251716247139588	0	0.0440062866123732	0.171620462989426	0.0428939090649128	0.0355765109301329	0.0447270648756788	0.0165880165880166	0.050471832999714	0.0287265971130484	0.000285918513223731	0.100571428571429	0.0161428571428571	0.128054880663141	0	0.0348770726129217	0.0508644092013145	0.00242857142857143	0.00257179597085298	0.14710507505361	0.031	0.0493138936535163	0.0594540517364585	0.0657894736842105	0.00457142857142857	0.0646083476272156	0.0275714285714286	0.00243204577968526	0.0245714285714286	0.0174485125858124	0.00885714285714286	0.00743494423791822	0.0128589798542649	0.0354589648269946	0.0101428571428571	0.0410058579797114	0.102571428571429	0.00485714285714286	0.0150322118826056	0.00772532188841202	0.0311606632361349	0.0635011441647597	0.0140100071479628	0.0144306329475639	0.0027193359095463	0.175596513787684	0.0998426548419396	0.0710710710710711	0.00385769395627947	0.0385989992852037	0.0107188795197942	0.00100042875518079	0.0232591529073941
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.103300471495928	0.00171477565018577	0.0315939957112223	0.0457404230989137	0.000285836787194512	0.00185820468839337	0.00057191878753217	0.471738817776499	0.234024303073624	0	0.00228767515012868	0.0444285714285714	0.135979366671443	0	0	0.000286204922724671	0	0.297579836746384	0	0.119051021866514	0.0285714285714286	0.000285918513223731	0	0.0131428571428571	0.000285795941697628	0.086	0.0218665142203802	0.00600514726908779	0.0871428571428571	0	0.0656370656370656	0	0.000428571428571429	0.000143328077970474	0	0.000142877553936277	0.0124321234638468	0	0.0355765109301329	0	0.0398571428571429	0	0.180025717959709	0.013013013013013	0.00128644939965695	0.0804860614724803	0.000142857142857143	0.00571673574389024	0.000143102461362335	0	0.0187223095612405	0	0.0341672623302359	0.00386100386100386	0.339101830663616	0	0	0	0.00400343151272519	0.0286123032904149	0.0131466133180909	0.00686302545038605	0	0.000286163971955931	0.0151450207172453	0	0.000144071459443884	0.0128644939965695	0.000572246065808298	0	0.00672485334096437	0.0196190748961764	0	0.00285918513223731	0.000571755288736421	0.00285714285714286	0.00687088462639565	0.0121480634557668	0.00142918393597256	0.000714387769681383	0.00630011454753723	0	0	0.000142918393597256	0.00185847033595425	0	0.00100014287755394	0.00042863266180883	0	0	0	0.00042863266180883	0.082	0	0.001	0.00257437070938215	0.000429861011606247	0	0.000142897970848814	0.0240205890763512	0	0.0221491854815662	0.0238810238810239	0.00514726908778953	0.0208660854651994	0.000714796283059328	0.000428571428571429	0	0.000571673574389024	0.000143061516452074	0	0	0	0.000285755107872553	0	0.00242857142857143	0.082904516866781	0.0365871087608975	0	0	0	0	0	0.0211428571428571	0.00772311212814645	0.0257142857142857	0.0148698884758364	0.22217459637091	0.00486130969402345	0.00985714285714286	0.0168595513644806	0.000142857142857143	0	0.0764495347172513	0	0.0598913664951401	0.00185926773455378	0.000571837026447462	0.000571510215745106	0.0008587376556462	0	0.0364754684594479	0.0313170313170313	0.0018574082011716	0.0463187991422445	0.0185793911676433	0	0.000143575017946877
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola plebeius"	0	0.0853100885967419	0.0474624731951394	0	0.0124339002429613	0.0820468839336764	0.0820703460108665	0	0.000428877769835597	0.000143041052782148	0.0448956248212754	0	0.000716435019343746	0.000142979696883043	0.112428571428571	0.153262736119061	0	0	0.00042863266180883	0	0	0.0663330950679056	0.000571510215745106	0.001	0.000142897970848814	0	0	0.000285959393766085	0.000285714285714286	0.0191428571428571	0.0127270127270127	0.000142877553936277	0.149857142857143	0.0011466246237638	0.026864818519577	0.168166880982998	0	0.0118571428571429	0.0277182454636377	0.000285755107872553	0.000285714285714286	0.000714898484415213	0	0	0.0498856489422527	0.00300214438884918	0.0772857142857143	0.0483064170358725	0.00100171722953635	0.000429000429000429	0.000142918393597256	0.00771428571428571	0.000285918513223731	0.000429000429000429	0.0371853546910755	0	0.000143245953301819	0.0525939688437902	0.0526165284529597	0.0011444921316166	0.000285795941697628	0.000285959393766085	0.00343004144633414	0.00114465588782372	0.0382911844549221	0.000714387769681383	0.000864428756663305	0.000142938822184105	0.312017167381974	0.00028604118993135	0.000286163971955931	0.148503508520693	0.00114302043149021	0.000428877769835597	0.000142938822184105	0.000285714285714286	0.000286286859433152	0.00071459196798628	0	0.178882697528218	0.0495418098510882	0.00100014287755394	0.000285836787194512	0.00114334714877805	0.000285918513223731	0.000428693912546442	0.000285755107872553	0	0.00128589798542649	0	0.00142979696883043	0.000571510215745106	0.000142857142857143	0.000428939090649128	0.000142857142857143	0.126573226544622	0	0.00042863266180883	0.000142897970848814	0.0010008578781813	0.00042863266180883	0.000142897970848814	0.128843128843129	0.000714898484415213	0.000285836787194512	0	0	0.00142857142857143	0	0	0.00157232704402516	0	0.00542857142857143	0	0.00100071479628306	0.000142857142857143	0.0485991995425958	0.000142918393597256	0.0022883295194508	0.0215714285714286	0.000428816466552316	0.000142857142857143	0.00157367668097282	0.000142857142857143	0.0812356979405034	0	0.283242779525307	0.000285755107872553	0.000285959393766085	0	0.0840120017145306	0.0194285714285714	0	0.0203292770221904	0.000572246065808298	0	0.00028604118993135	0.0221586847748392	0.0658665523646235	0.274366680978961	0.0122874696385198	0.000143041052782148	0.00228800228800229	0.0465780825832262	0.000285918513223731	0.000428755180791768	0.151350578819494	0.000430725053840632
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia|s__Prevotellamassilia timonensis"	0.0161451635947993	0.00500142897970849	0.00400285918513224	0.00571755288736421	0	0.0115780445969125	0.0227337718044038	0	0.0105789849892781	0	0.0170145839290821	0.0144285714285714	0.000716435019343746	0	0.0717142857142857	0.300944476244991	0	0	0	0	0	0.055325232308792	0.0222888984140592	0.0191428571428571	0	0.019	0.0160068600828927	0	0.011	0	0.012012012012012	0	0.0312857142857143	0	0	0.0218602657522503	0.000142897970848814	0	0.0472924703529076	0	0.0164285714285714	0.00214469545324564	0.00785826546649521	0.00886600886600887	0.0303030303030303	0.0185847033595425	0.0232857142857143	0.0294411890810347	0.000429307384087006	0	0.0182935543804488	0.00414285714285714	0.0172980700500357	0.0431860431860432	0.00772311212814645	0	0.0860908179343934	0.0238673717307417	0.0170145839290821	0.00457796852646638	0.0600171477565019	0.0173005433228482	0	0.000286163971955931	0.01343049007001	0.0200028575510787	0	0.00385934819897084	0.159656652360515	0	0	0.102248317342117	0.0142877553936277	0.164974982130093	0	0.0108571428571429	0	0	0.00743175646705731	0.0434347763966281	0.0173253150057274	0.0408629804257751	0.00914677719022438	0	0	0	0	0	0	0.00471495927989713	0	0.0231461637376768	0.0481428571428571	0	0.016	0.0358981693363844	0.0110330992978937	0	0	0.0122962539319417	0.0131447349621374	0.0134324092597885	0.0459030459030459	0	0.00557381735029298	0.0344531808434596	0	0.00142857142857143	0	0.0597997138769671	0.036735277301315	0	0.00242857142857143	0.0408629804257751	0	0.000142857142857143	0.0151515151515152	0.00886094040302987	0	0.00614285714285714	0.0191538021726701	0.0225714285714286	0.216881258941345	0.00914285714285714	0.0899599542334096	0.000142857142857143	0.251072347726623	0.0122874696385198	0.000142979696883043	0	0.0452921845977997	0.0491428571428571	0	0.0763063707945598	0	0.00643224699828473	0	0	0.0595799399914273	0.121654501216545	0.00442920417202458	0	0.02002002002002	0.0115730818688384	0	0.000142918393597256	0.0654566242675432	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum"	0.0091441634519217	0.0108602457845099	0.0243030736240172	0.00500285877644368	0.0208660854651994	0.0201543739279588	0.020160137260509	0	0.00843459614010007	0.0170218852810757	0.0248784672576494	0.0141428571428571	0.00200601805416249	0.0188733199885616	0.019	0.00143102461362335	0.0314375535867391	0	0.015002143163309	0	0.0318571428571429	0.0164403145103645	0.0695813687669667	0.0288571428571429	0.00285795941697628	0.0382857142857143	0.0185793911676433	0.0446096654275093	0.0548571428571429	0.005	0.00643500643500643	0.0167166738105444	0.0231428571428571	0.0207825713057188	0.0225778793941126	0.0237176739534219	0	0.0422857142857143	0.0305757965423632	0.00771538791255894	0.0552857142857143	0.0221618530168716	0.0147163880554365	0.0117260117260117	0.0168667810177244	0.0428877769835597	0.00414285714285714	0.0427325996855795	0.00214653692043503	0.003003003003003	0.0411604973560097	0.00885714285714286	0.0533238027162259	0.0137280137280137	0.0068649885583524	0.0315759394199171	0.00200544334622547	0.00428755180791768	0.0567629396625679	0.0650929899856938	0.0114318376679051	0.0357449242207607	0.0268686579962841	0.00515095149520675	0.0232890412916131	0.0145735105015002	0.0141190030255006	0.0428816466552316	0.00386266094420601	0.0241704805491991	0.0560881385033624	0.00443935271373335	0.0171453064723532	0.0182987848463188	0.0171526586620926	0.018	0.0123103349556255	0.0417321709303987	0.0134343289981421	0.0191455922274611	0.0156071019473081	0.00971567366766681	0.00971845076461341	0.0403029869944262	0.028734810578985	0.0140040011431838	0.00471495927989713	0.0282897556793828	0.00600085726532362	0.00800114302043149	0.0320274521018015	0.0238605515073582	0.0202857142857143	0.0140120102945382	0.0207142857142857	0.0168764302059497	0.00186273105029374	0.0587226746678097	0.0255787367819377	0.0887903917643695	0.0141448778396914	0.0281509002572163	0.0191620191620192	0.0300257363454389	0.0138630841789338	0.00857755539671194	0.0268571428571429	0.0152857142857143	0.00557381735029298	0.0220314735336195	0.00943396226415094	0.0592941848835548	0.00657142857142857	0.0192884697813973	0.0344531808434596	0.00414285714285714	0.0187249857061178	0.0107188795197942	0.0298913043478261	0.0102857142857143	0.0224413950829045	0.0158571428571429	0.00486409155937053	0.0128571428571429	0.0190217391304348	0.0225714285714286	0.00371747211895911	0.00285755107872553	0.0122962539319417	0.0202857142857143	0.0287183883411916	0.00671428571428571	0.0577142857142857	0.0194702934860415	0.0257510729613734	0.0238707833047456	0.0150171624713959	0.00671908506075768	0.0404343477639663	0.0078717618434235	0.01343049007001	0.0347589758260621	0.0408980408980409	0.00328618374053436	0.0180128663330951	0.00214377590395884	0.00142918393597256	0.015218951902369
