"","culi_1","culi_2","culi_3","culi_4","culi_6","culi_7","culi_8","culi_10","culi_11","culi_12","culi_15","culi_21","culi_25","culi_27","culi_28","culi_29","culi_30","culi_32","culi_36","culi_38","culi_39","culi_42","culi_43","culi_46","culi_48","culi_50","culi_51","culi_52","culi_54","culi_55","culi_58","culi_59","culi_61","culi_62","culi_64","culi_65","culi_68","culi_74","culi_75","culi_77","culi_81","culi_82","culi_83","culi_84","culi_85","culi_86","culi_87","culi_88","culi_89","culi_90","culi_91","culi_92","culi_93","culi_95","culi_96","culi_99","culi_100","culi_103","culi_105","culi_106","culi_107","culi_108","culi_109","culi_111","culi_113","culi_114","culi_115","culi_116","culi_117","culi_118","culi_119","culi_120","culi_121","culi_122","culi_123","culi_125","culi_126","culi_127","culi_128","culi_129","culi_133","culi_134","culi_135","culi_136","culi_137","culi_138","culi_139","culi_140","culi_141","culi_142","culi_143","culi_144","culi_145","culi_146","culi_147","culi_148","culi_150","culi_151","culi_152","culi_153","culi_154","culi_156","culi_157","culi_159","culi_161","culi_172","culi_174","culi_177","culi_178","culi_183","culi_187","culi_192","culi_196","culi_199","culi_200","culi_201","culi_202","culi_416"
"culi_1",0,2.08854634471432,2.35928267901551,2.77602078071914,4.44164180572774,3.49317830219547,1.83875605604529,2.92573466806891,0.953306785971007,1.67372482950925,4.50713187335098,1.78896392810951,4.4510742978675,2.51394011643626,4.55462315861993,3.38929463316423,5.43463593516726,5.33566536652608,2.84459018336935,3.9714517481464,3.77903890585371,2.60067294742155,2.93459692501441,4.16396563284413,2.91448716109599,3.69857184815536,4.4110980843126,3.77548467458468,3.8752188981024,3.9248137455922,3.75102423686982,3.54052486221678,5.01595471585257,3.85135793170707,4.20940522828358,3.66788176190153,4.00445233100522,1.86653705754844,6.13931689605857,2.23398508860462,2.75547913101554,3.78062478483847,4.79500467138612,2.44840109169268,4.39881735654518,6.35949864115551,2.54827539756446,5.40350402713748,5.05492067149244,5.09184667164306,5.21338526085241,4.63654439688173,4.03294446580474,3.83025757716971,4.07298586046225,2.6390479430531,2.72664020046934,4.24417552344197,2.18268828537678,1.868303380455,2.56862621915357,3.29067465467154,2.98111651411704,3.95772946515983,2.12811043558302,4.74470845874874,3.39972414260119,3.32633574501706,1.53564079839439,4.00293492905792,2.97979200040829,3.69830851689561,4.12390965744799,2.65768176087909,1.89766334966397,1.52005309899007,1.32815058709128,1.86917527147983,2.54758155310309,1.94419693319632,3.59383571652622,2.35544089454206,4.91825460719386,3.69179629334989,5.14052724345101,3.38666423252039,10.7323649074299,3.01090074485118,4.14469824374658,2.88527580867264,5.79561768829348,3.09806567455918,4.31118749357917,2.04744634477132,6.58454196755918,5.13038794235958,3.19133760862554,5.09491788378047,5.82513934928219,6.25984959984033,4.75072807746771,4.46703211479879,2.90792360538843,4.04269643537995,3.76484320796772,4.30506762814075,4.58537459966134,4.5887691363824,2.17946033228615,2.6837944729739,10.4161858463591,3.65267389864169,5.16097953047916,7.98325817036419,3.67416350398887,4.37282079953069,6.29178881165435,4.25934619684664
"culi_2",2.08854634471432,0,2.10002080511624,1.3416865435471,2.42881236037623,2.31515883151283,1.00407682907901,2.80871736924825,1.8653968728671,2.42477294456227,2.83290360373096,2.45299287508593,2.92192895322487,2.17493164667311,3.00806468234796,2.36724475709641,3.78843627057223,3.66563599591742,1.74505521148408,2.65287498344434,2.47760726971819,2.20044112559305,2.19665718150763,2.47233113015145,2.15357331345262,2.39135583777741,3.67365320839054,2.17168765234294,2.37973201650053,2.83145703703663,2.21781627175654,2.6219753068375,3.12409445116124,2.54820348176855,2.46230394252187,2.18142981274291,2.26440942065115,1.37296970452707,4.27331775994831,1.19138911886106,1.47750902559202,2.13994757517789,3.02381233923037,1.12034112383172,3.12233908925809,5.10020439929922,1.63820489168136,4.18026611096094,3.7365542669772,3.59400194127022,3.48384491756644,3.92507997814697,2.35642483753054,2.71804976366784,2.33483574500931,1.26227080486499,1.34455362879704,2.5004140096102,1.11955328514458,2.89170012129154,1.19424355601048,2.35077066844637,2.58301826124016,2.52937451116974,1.47025034722068,5.22013435525746,1.58749556023252,2.30095330887201,1.52267256501517,3.99281574756582,2.38741219349029,2.74036377011972,2.53947855488405,1.68455473708629,1.41995789876091,2.21554081430656,1.62857442531366,1.57673028754473,1.51489413882886,2.12471092259779,3.01587806089881,1.6541561746115,2.97975503546978,2.08418601354718,3.19661523175779,1.62176692406719,10.8872030100516,1.70077550979853,2.65918469778661,4.2454030361791,6.51897025699212,2.27638504385236,3.16446899992143,2.11827940061608,4.66872336814753,3.27135263102949,2.18776215357869,4.60724329416499,5.86176256729196,5.30681338247678,2.95700766044789,2.60397315377963,1.41949105847984,3.11535515115088,2.75951626085695,2.42267449744195,2.66144190867128,2.69773084140335,2.03767107438731,1.60228897670006,11.614361547651,4.69226741051803,4.91713216189097,8.60282924737429,2.03470826492309,4.63536058593125,7.43163715777026,4.30569771017995
"culi_3",2.35928267901551,2.10002080511624,0,1.49943386477203,3.65752769483964,3.32060957544937,2.30270498962828,3.52554855661393,2.52810140849654,3.02723298150729,3.98064739755863,2.9566981114044,4.01459384684314,2.96140268217895,4.16924524254812,3.58866771988317,4.67274565061726,4.68146397912328,3.09656654283168,3.52506544595081,3.51376261756054,3.13854341566195,3.32237189076877,3.80843983849648,3.26927603103598,3.55468192177018,4.56615619068882,3.49376919450423,3.63323756871392,3.88619635469536,3.44068153642415,3.81065869922186,4.28862777204659,3.50210417963637,3.77959561831489,3.51933090358491,3.61108007099183,2.49318084940093,5.37913587035325,2.58263686401121,2.81161761984916,3.44224624434911,3.7500976182413,2.58246702408836,4.29576742620245,6.07279887458568,2.50491732656749,5.07648461002014,4.68733816133641,4.32207090401039,4.51449533395912,4.36930782488138,3.46317679208989,3.57546395535865,3.43269381478824,2.55088949787452,2.67305379833643,3.67001126599326,2.29067210924111,3.03806083810898,1.9259412993422,3.27605249638183,1.95983689945943,3.54793926478516,1.96723973911062,4.37288987052258,2.98485273101699,2.08135087931605,1.87499876578576,2.57490273421353,1.82153450425639,2.84266174260415,3.5656404848201,2.65014583982713,1.7813841514769,2.68188971642208,2.21303776730152,2.57319679098472,2.61538381598902,2.49706079468612,3.95934580857225,2.68425579801483,4.14081421075909,3.27565760860157,4.33408717034918,2.96248381707457,10.3345625278008,2.8532945672571,3.52001577298447,4.44615968677727,6.64947700023002,3.27370456350454,2.67224243901462,2.47705319638028,5.67802307556018,4.32335116010452,3.22315914159456,3.67808055209577,4.40266259208036,4.26588427510407,4.2376647768521,3.68260452894746,2.73347488038893,4.00818483635204,3.55905924029698,3.41054843395219,3.77112026430645,3.77782788312759,2.60017809570392,2.92966642429049,10.1305071897593,4.74096067791331,5.3878668215222,7.53445309793759,2.84276966264426,3.40546891002752,6.63513954812071,2.50156975317608
"culi_4",2.77602078071914,1.3416865435471,1.49943386477203,0,2.32791606687234,2.96168945241261,2.02806698399773,3.63535723695028,2.69275232580975,3.30059042583946,3.13744236775251,3.30094988343153,3.24739791709976,2.8627045048203,3.41702261409941,3.19297784414896,3.90995431410049,3.85090247090146,2.66887833327431,2.98389537517779,2.93941068872697,2.9215946029655,2.91229366811894,2.8556786244555,2.86066233189014,2.90758530868842,4.2688381559213,2.60529803171177,2.88948558733432,3.44092471012868,2.62438668905333,3.45040529594761,3.13951327096161,2.8964170854139,2.79940444436678,2.73573164912995,2.62857039674238,2.10051516915027,4.2996643831975,1.97740978092898,2.2616897847396,2.61234723295743,2.6588602806156,1.86586002514834,3.78650156426467,5.58555127626176,1.75698917324374,4.5628360133449,4.10666854381694,3.65847160528675,3.57222495728549,4.27103910783867,2.50368453467556,3.12452361318579,2.46548681088591,1.85304456585502,2.00130439481176,2.58542580883747,1.54946620384378,3.49101290460621,1.24015932285973,2.9078760409794,2.40178209884773,2.79254068918843,1.83412269133974,5.27364947442757,1.92483293395501,1.89699745874388,1.93383392679421,3.53759262041331,2.05997596093712,2.75003323839062,2.71352368453402,2.23595187515317,1.52398609888574,2.67133537971506,2.20559591952967,2.37563046625128,2.23527553794053,2.66393894762829,3.73427658060497,2.32133151779493,2.90170446676218,2.35933145070024,2.9937965343278,1.75431445985497,10.7277743766879,2.21513626935251,2.8196850648859,4.99740533376371,7.12182338093655,2.92134875045588,2.53785444206987,2.28806580903025,4.53328928216607,3.26621533592535,2.84707941509612,4.18891393288378,5.3683093954002,4.40533339405674,3.19035455579661,2.54746970037888,1.74367146201291,3.67503404924547,3.12585862917017,2.09042068431654,2.42794315574102,2.44709123790244,2.20057643742552,2.39881012021941,11.2190213222329,5.26432664749213,5.3718255592502,8.23218074066839,1.6508889991671,4.08026444118457,7.34586158210335,3.62217777020053
"culi_6",4.44164180572774,2.42881236037623,3.65752769483964,2.32791606687234,0,2.86940422279598,3.0338125972264,4.2718456288802,4.20000423191503,4.54426679614227,2.04241406254029,4.51243033742984,2.40138893163247,3.65435524060654,2.43117663314232,3.12714013841438,2.58487314804869,2.44073377831651,2.85377227600201,2.57561968623058,2.5777350012794,3.5519564455144,3.24074558113711,1.76930434822599,3.24443875485896,2.54275254216274,4.06251045827212,1.99432861392848,2.32109281936217,3.14776902309908,2.15905556505017,3.37924291232938,1.28643765740197,2.64252819299911,1.78503544325838,2.31254351571005,1.67326902398348,3.30098605821363,2.30771048905348,2.83485888824629,2.59069754330392,2.0452414727409,1.67075579009138,2.57461329577508,3.0882556351737,4.44124328737981,2.94194121841062,3.78349106884905,3.30833220753793,2.82130160970581,2.23837379635901,4.29909296556074,1.89496766725353,3.02975780098502,1.723820221817,2.45087224565355,2.43790051317259,1.55880918607501,2.75389189694155,4.95769551349679,2.39569059982807,3.10327782333415,3.71633508014013,2.40988313811946,3.12784441245089,6.51159856895271,1.54888909834883,2.82431684556677,3.55708383854727,5.02506481109333,3.42444099432787,3.19453368947142,2.14301863643203,2.90669923963416,3.24341554445502,4.33770738608348,3.77523454117024,3.44585486193556,2.84715155362953,3.8934721578233,3.94452478622331,3.18625554356243,1.29948968465023,2.03720558874508,1.43636424458115,1.67918436516357,11.25214452749,2.54946689767326,2.3588816661189,6.30817897483213,7.99577852280114,3.23688859824619,3.01732363003957,3.99844467182487,2.65165363760371,1.80797015622678,3.05837275096879,4.91278032110521,6.61139854682346,4.89464610283023,1.89406264414672,1.4092146182982,2.23398953670681,3.52900813574395,3.16152446862733,1.03078983885501,0.742731497513036,0.957583599804971,3.75315531912506,2.80316452255368,13.2346223987084,6.53448358311735,5.59166060656304,9.83890896991935,1.73913740251071,5.82590677751168,9.14535831475087,5.28523303125994
"culi_7",3.49317830219547,2.31515883151283,3.32060957544937,2.96168945241261,2.86940422279598,0,1.93494198080134,1.78475655705409,3.19817017714057,2.89186084390655,1.63744658686909,2.71225353344425,1.71389442656015,2.1247471431269,1.67646495276647,1.27908594024006,2.39864245009047,2.30048107659537,1.36088529859628,1.49567814141473,1.21056549032161,2.26943882884557,2.0487756965785,1.90090774991502,2.02465122698421,1.49569520411534,2.29618633080409,1.73949015118177,1.356138786776,1.32175227945168,1.56178631069242,1.45436355487502,2.7323862872901,1.40929895374484,1.88297407400243,1.56171271583391,1.86200664248574,2.74773540445785,3.54661392755992,2.28220249051969,1.46665501531826,1.3968877192017,3.08586894847486,2.08478425828945,1.59369723003662,3.20755790981879,3.18509233978524,2.51378574692019,2.04615685652846,2.37037660358554,2.50848126398133,2.18796499015097,2.10924161826115,1.68444911255199,2.00309928780663,1.98166823409394,1.90047187738917,2.49167318212373,2.8107522804829,3.47612219648339,2.20616341998093,1.4928115064516,2.52644052369681,2.03745037552023,2.22978084117214,4.52545529418404,1.89464957235936,2.68725213279632,2.82128532398538,3.79517966342209,2.5974950033997,1.79111216032196,1.89337258888077,1.85478365364626,3.01280520775188,4.01208178423277,3.04522328355843,2.35084903957823,1.409170748206,3.00851443649063,2.02945061364978,2.14690144389364,2.99276630466521,2.0534322638393,3.61607255678496,2.55448418547721,11.1735889447063,1.87205427877468,2.38026513859103,4.54088090858071,5.92149956924263,1.97410180915807,3.00556232879374,4.15855232832066,4.09778786699258,2.79880518658562,1.25736175347895,4.06081499439709,5.35069233721417,4.90150472774987,2.39899619916537,2.52707243668718,2.54182745918197,1.44584888161355,1.76476874540522,3.29127102761374,3.30202517227889,3.44951774111779,4.22181373208297,1.88091157785708,12.655741483093,4.97923588738149,4.16715764367825,9.3997314534841,3.31277272471978,5.4911376262957,8.57886054126958,4.49272203819414
"culi_8",1.83875605604529,1.00407682907901,2.30270498962828,2.02806698399773,3.0338125972264,1.93494198080134,0,2.01613564870758,1.44997733509999,1.6455198374298,2.81190704884809,1.68518556489161,2.83186607675748,1.49168281601915,2.85424661752592,1.8285196509593,3.83132551677851,3.71934656861123,1.31462107622135,2.46339695477456,2.24953186567869,1.64404378336301,1.73497437482538,2.5603595584499,1.73498137123039,2.19038840852525,3.14860519689316,2.19425359210808,2.22115977474271,2.40916034930023,2.15602568892297,2.0368190341453,3.47459737374344,2.40285524954314,2.53873612641755,2.05602159044799,2.40517788267908,1.24313454961381,4.52793928180744,1.04812984095411,1.28555531928837,2.1606002672297,3.46345963924017,1.06748280186003,2.81530237812438,4.78707308625721,1.98344536080313,3.88286466428122,3.50851604476659,3.55748210315789,3.61687874779678,3.44733279316157,2.50606892069232,2.44284753050728,2.59700752175229,1.37755208546472,1.40494517903809,2.82562533274897,1.459188991092,2.2377392544459,1.50796053458341,1.9401114631782,2.30695466809079,2.55594543165092,1.21205912014843,4.65126687964063,1.90724577137337,2.50844023740833,1.36284436811235,3.72985405014442,2.24150002937493,2.46691659010496,2.68090622221748,1.35429772353925,1.56860595140224,2.21909175522665,1.50100259336838,1.1111532361156,1.1696647221865,1.95114525400636,2.40978217065136,1.27476986688915,3.47188716414414,2.21990935473776,3.80230886036372,2.10391965051789,11.0383182466114,1.67567552959706,2.87034037630566,3.58691744996373,5.81957614145346,1.97234907028076,3.37471068699852,2.5783941699302,5.05357290725957,3.62944965242872,1.73982495989014,4.53147979332027,5.62798721038723,5.4592954654142,3.15311615658923,3.07896902100373,1.78055729190537,2.64565152695419,2.49597982219038,3.11408816151403,3.2947711016849,3.36374750092386,2.53818885451285,1.24989973560664,11.5842695716801,4.14548428536498,4.39181339957374,8.61313422314297,2.727131146019,4.65825629525099,7.43315495706473,4.22796646326012
"culi_10",2.92573466806891,2.80871736924825,3.52554855661393,3.63535723695028,4.2718456288802,1.78475655705409,2.01613564870758,0,2.5459421649475,1.71784997955557,3.07393347275587,1.56631751331941,2.84469480713872,1.57662460462896,2.93137103953389,1.74390930612336,3.91179043901647,3.77872758274632,1.86041836352606,2.52803507063788,2.27689893692323,1.85032918468253,1.92615631162585,3.11835117900525,1.9572368814017,2.28351672306859,2.27860346156758,2.70960857166203,2.46605222106897,1.95510930589003,2.53025029698496,1.6878161308695,4.17003679300555,2.36101158314126,3.11484565345374,2.43340920408514,3.04777151473511,2.53728098077266,5.02167314820238,2.34887361373385,2.07640380159164,2.66548683359458,4.30507506693321,2.37284621480657,2.66272087887273,4.1699348130556,3.3028343209965,3.30630914768011,3.05489254369083,3.58666692927153,3.89010847935456,2.34109134381154,3.18339763670871,2.34029302752876,3.29559877082709,2.47649384668469,2.41777394995099,3.61993498336883,2.98986255316633,2.31759948088234,2.76105623233265,1.78581435952754,2.59645393119811,2.88880934350597,2.20776355352057,3.85406609437136,2.9654272677807,3.42317620819779,2.57461243576381,3.70318231167019,2.77380105736743,2.43152421225415,3.03744524092438,2.00896506110873,3.01027226920496,3.51270972697812,2.64226654872447,1.97953014761485,1.69106438774221,2.80259144443562,1.55029776169514,1.96728564732589,4.35944384308231,2.95316457021104,4.91360553798269,3.37817306721567,11.4325661991143,2.42219208852453,3.47484660783178,3.29527602476064,4.74809676413833,2.04269515282676,4.01397477434818,4.18014051827713,5.58146683210289,4.28709283168347,1.64898791936968,4.59594322089518,5.34811726396666,5.75296784585801,3.70113133782638,3.90244440012624,3.04514550959713,1.78525757505884,2.18451715605008,4.59189142454734,4.58348846395819,4.71256606810867,4.27004812300322,2.06648592280954,12.0004837599825,4.02252311041438,4.00121233961798,8.97631767048745,4.22943408880886,5.29106931494476,7.92546060952215,4.57591655702706
"culi_11",0.953306785971007,1.8653968728671,2.52810140849654,2.69275232580975,4.20000423191503,3.19817017714057,1.44997733509999,2.5459421649475,0,1.14734400438707,4.14974013388457,1.3730161382325,4.03789716218551,2.02410289136843,4.1444308911992,2.9406673920535,5.14560941381669,5.04360562742907,2.45955287958636,3.659573235954,3.48510310215681,2.19219131971793,2.51086233343165,3.81948360140391,2.49071975261203,3.32446107709168,4.03912359326059,3.37503217268171,3.50554819098818,3.5427119047418,3.32137166837084,3.0542552849947,4.71334501778441,3.51444790162891,3.82027703415698,3.22223866704725,3.65281915437716,1.34449365424839,5.79460427714011,1.7556920843797,2.46235796477834,3.44803112855343,4.56680892620649,1.99756837513294,4.01876540638141,6.00398287635134,2.20879115215815,5.05078376974619,4.73165584897111,4.81577045547271,4.90339143811517,4.38589957316953,3.69565492403134,3.56356710313826,3.85804980600216,2.36982784402579,2.44239798398896,3.9747462299444,1.86727596912815,1.62928107228816,2.3887498685609,2.97198718778443,2.93332453771,3.67498103623939,1.86277937828905,4.82244926670642,3.10100224223272,3.37267565960575,1.36360092584829,4.09892295613151,2.87575277909246,3.51596249495823,3.84984585316966,2.25671565332849,1.70061180794643,1.2446385864627,1.10061197411957,1.42420608998139,2.22070254687849,2.12722180548527,3.15734740209462,1.93499347235987,4.66052127534298,3.35320661067047,4.88824114668309,3.06130829620555,11.2072753239363,2.73073710272066,4.01689711729844,2.95699404048071,5.68702027386605,2.80661057095471,4.36361171501055,2.18861836948557,6.31068049915634,4.90362541510979,2.85482755388989,5.28119527273406,6.02573232819483,6.29039715367719,4.42092725273953,4.24838957825956,2.55937378027162,3.68585858386579,3.45947636313654,4.16274638018372,4.34586598319911,4.3643800113903,2.13456076356672,2.16030817801366,10.7523971405846,3.75773550982204,4.98003887392807,8.12849060671798,3.49987672922909,4.49800667217953,6.53581990673105,4.50443493192286
"culi_12",1.67372482950925,2.42477294456227,3.02723298150729,3.30059042583946,4.54426679614227,2.89186084390655,1.6455198374298,1.71784997955557,1.14734400438707,0,3.98203052473697,0.608014311384628,3.79137840505631,1.55677878968562,3.86980992946486,2.49679359519761,4.96782335246745,4.84246045279292,2.24430738862866,3.36770757419425,3.1819487238509,1.75400828322734,2.14352093709458,3.74195810710508,2.1828330823633,3.03743853004104,3.33596100712584,3.27735059044824,3.27684414133738,3.05356678194138,3.19266464187358,2.54284823605,4.80269408197943,3.31732314692952,3.76067951655035,3.06656736632261,3.62488672761518,1.78925555416146,5.78106740229045,1.99218974181167,2.42159642346321,3.39142637785831,4.75344369548995,2.20297550687683,3.64463651999138,5.46772541391016,2.739093760534,4.54850704153312,4.31990111477797,4.59090438715273,4.81631787697861,3.76000751518648,3.71629852149788,3.20652171200911,3.91218553336345,2.49995535698462,2.52076577743661,4.07215006464361,2.41742857082997,1.17196190344843,2.6998108109255,2.59036969920407,2.81361130220154,3.52149534760538,1.96163881775391,4.26807759209643,3.2735117994907,3.5782229238505,1.81485347366509,3.917211734638,2.87126963338315,3.23314099240924,3.8175268075637,2.16931609173932,2.29611001258794,2.13939718843586,1.72117910210685,1.48088477633518,2.09119911586614,2.26407774139175,2.45866623947971,1.8334211030264,4.86530650731965,3.36266399065201,5.22269933550832,3.39510486078617,11.3447065944202,2.68759457399067,4.02654823963302,2.49264938899233,4.94484506420897,2.46974375206566,4.46460840844513,3.18879744658025,6.38221056975643,5.00731372496501,2.48856069851764,5.14522979985167,5.76365380415103,6.32767658748669,4.40618348462254,4.46253359569918,2.88633540914008,3.11374516229546,3.1236461529905,4.6567723784242,4.73393239794835,4.79281262868166,3.14781454906456,2.07963146957896,11.0745446756588,3.43856823378026,4.4507468779819,8.38783396254786,4.01658525943514,4.76384277900581,6.98590182173874,4.56181632675252
