"Taxa"	"franc19"	"franc22"	"franc44"	"franc45"	"franc47"	"franc48"	"franc49"	"franc56"	"franc68"
"Metabolism"	0.740498380679564	0.734701970025302	0.715464109116237	0.734429567865689	0.74894726571027	0.73702158984367	0.728402228592859	0.72472556004064	0.738735247797679
"Environmental Information Processing"	0.115993561280427	0.116266400776505	0.118524508446891	0.112895162036694	0.111270006328481	0.113030508614626	0.122855156186303	0.126603872806707	0.116571630105483
"Cellular Processes"	0.0545382294161202	0.0585067807622719	0.0739763887965766	0.0610102116423746	0.0530549009894242	0.0592864182629022	0.0617469469901267	0.0641609166482134	0.0575762915539811
"Genetic Information Processing"	0.0519491838566142	0.0533359594172917	0.0502843545066071	0.0529573604997278	0.0515603254965653	0.0526860112485794	0.0502062394617422	0.0473888007215178	0.050754502218411
"Human Diseases"	0.0265690531504864	0.0262522877743	0.0297801488520114	0.0273895923594825	0.0249123342288037	0.0266231463281093	0.0259069855254769	0.0261992338654342	0.0263811331973269
"Organismal Systems"	0.0104515916167881	0.0109366012443297	0.0119704902816769	0.0113181055960325	0.0102551672464553	0.0113523257021137	0.0108824432434922	0.0109216159174875	0.0099811951271194
