"","wolverine14","wolverine17","wolverine37","wolverine44","wolverine49","wolverine57","wolverine58","wolverine60","wolverine70"
"wolverine14",0,0.129189800820416,0.115994480009729,0.234479666603527,0.208967069082467,0.213473226168012,0.165813461452444,0.243611669416701,0.234296425602076
"wolverine17",0.129189800820416,0,0.099642283797949,0.231883482644642,0.218596963211198,0.196188978504337,0.1427653786196,0.235009122244118,0.242216229299818
"wolverine37",0.115994480009729,0.099642283797949,0,0.217530102440633,0.189688776540367,0.171526695999358,0.129457492689878,0.214597570190284,0.223173689473187
"wolverine44",0.234479666603527,0.231883482644642,0.217530102440633,0,0.0942604337962129,0.219416931249559,0.209029832234621,0.122140417490761,0.0851212036568979
"wolverine49",0.208967069082467,0.218596963211198,0.189688776540367,0.0942604337962129,0,0.20494495508302,0.193237871575845,0.0916914646522879,0.139447140323534
"wolverine57",0.213473226168012,0.196188978504337,0.171526695999358,0.219416931249559,0.20494495508302,0,0.0956250517176263,0.236234830432644,0.266250352752555
"wolverine58",0.165813461452444,0.1427653786196,0.129457492689878,0.209029832234621,0.193237871575845,0.0956250517176263,0,0.211830059540265,0.249603645640368
"wolverine60",0.243611669416701,0.235009122244118,0.214597570190284,0.122140417490761,0.0916914646522879,0.236234830432644,0.211830059540265,0,0.162310515115782
"wolverine70",0.234296425602076,0.242216229299818,0.223173689473187,0.0851212036568979,0.139447140323534,0.266250352752555,0.249603645640368,0.162310515115782,0
