plate_id,row_id,date,subject,receptor,dose_type,treatment_class,model_group,treatment,curve_id,dose,replicate,luciferase,bgal,ratio,mean_vehicle,fold_act,e2_max,response
36,3,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M02,alpha_loris_biscuit_5M02_36,0.5,2,10154,1.3006,7807.165923419961,2402.9899289720065,3.24893826199257,8.781427178568476,0.3699783868756289
36,3,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M02,alpha_loris_biscuit_5M02_36,0.5,3,9966,1.362,7317.180616740087,2402.9899289720065,3.045031745043709,8.781427178568476,0.3467581844185038
36,4,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M02,alpha_loris_biscuit_5M02_36,0.2,1,7142,1.4868,4803.6050578423465,2402.9899289720065,1.9990117311466709,8.781427178568476,0.22764087095379684
36,4,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M02,alpha_loris_biscuit_5M02_36,0.2,2,7042,1.4329,4914.509037616023,2402.9899289720065,2.0451642257687026,8.781427178568476,0.2328965650093906
36,4,2022-07-29,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M02,alpha_loris_biscuit_5M02_36,0.2,3,6506,1.56,4170.51282051282,2402.9899289720065,1.735551518643674,8.781427178568476,0.19763888982412525
31,1,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,2,1,11803,0.8608,13711.663568773234,5117.848487121765,2.679185130876072,3.7491608792775066,0.7146092731535096
31,1,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,2,2,10703,0.8222,13017.51398686451,5117.848487121765,2.543552045282499,3.7491608792775066,0.6784323551814778
31,1,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,2,3,10989,0.895,12278.212290502794,5117.848487121765,2.399096479975701,3.7491608792775066,0.6399022493902758
31,2,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,1,1,9326,0.9421,9899.161447829318,5117.848487121765,1.9342427726688178,3.7491608792775066,0.5159135163710451
31,2,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,1,2,8619,0.8691,9917.155678287883,5117.848487121765,1.9377587482792418,3.7491608792775066,0.5168513197152168
31,2,2022-07-22,loris,alpha,mg/ml,biscuit,alpha_biscuit,5M1G,alpha_loris_biscuit_5M1G_31,1,3,8550,0.8908,9598.114054782218,5117.848487121765,1.875419735252873,3.7491608792775066,0.5002238622564208
