"ID"	"buddy11"	"hamlet11"	"hera11"	"padme11"	"ginger14"	"hera14"	"jarjarbinks14"	"joans14"	"kubo14"	"wolverine14"	"jarjarbinks15"	"kubo15"	"buddy16"	"iris16"	"hamlet17"	"hera17"	"iris17"	"lambchop17"	"wolverine17"	"lambchop18"	"franc19"	"ophelia19"	"goose20"	"jarjarbinks21"	"joans21"	"korra21"	"kubo21"	"franc22"	"goose22"	"grogu22"	"hamlet22"	"iris22"	"hera24"	"ivy24"	"marshmallow24"	"hamlet25"	"lambchop25"	"ginger27"	"henry29"	"ivy29"	"jarjarbinks29"	"joans29"	"korra29"	"kubo30"	"hamlet31"	"jarjarbinks32"	"grogu36"	"henry36"	"iris36"	"ivy36"	"goose37"	"grogu37"	"lambchop37"	"marshmallow37"	"ophelia37"	"wolverine37"	"charles41"	"grogu41"	"hamlet41"	"joans41"	"marshmallow41"	"goose42"	"henry42"	"ginger43"	"ophelia43"	"buddy44"	"franc44"	"goose44"	"hera44"	"iris44"	"ivy44"	"jarjarbinks44"	"joans44"	"korra44"	"lambchop44"	"marshmallow44"	"wolverine44"	"franc45"	"grogu45"	"hera45"	"ophelia45"	"buddy46"	"charles46"	"ginger46"	"iris46"	"ivy46"	"lambchop46"	"franc47"	"ivy47"	"buddy48"	"franc48"	"henry48"	"korra48"	"kubo48"	"lambchop48"	"ophelia48"	"charles49"	"franc49"	"ginger49"	"jarjarbinks49"	"joans49"	"marshmallow49"	"ophelia49"	"wolverine49"	"buddy50"	"charles50"	"ginger50"	"grogu50"	"lambchop50"	"charles51"	"joans51"	"ginger52"	"marshmallow53"	"charles55"	"ginger55"	"lambchop55"	"ophelia55"	"buddy56"	"franc56"	"grogu56"	"joans56"	"buddy57"	"charles57"	"joans57"	"ophelia57"	"wolverine57"	"hera58"	"korra58"	"kubo58"	"wolverine58"	"hamlet59"	"henry59"	"iris59"	"ophelia59"	"iris60"	"marshmallow60"	"wolverine60"	"ginger66"	"henry66"	"hamlet67"	"hera67"	"franc68"	"jarjarbinks68"	"grogu70"	"ivy70"	"lambchop70"	"marshmallow70"	"wolverine70"
"fpt21"	37.48	4.64	13.31	21.34	4.22	6.99	12.73	87.59	56.23	12.59	10.21	15.16	45.09	21.66	10.47	33.36	14.32	69.78	1.63	31.08	26.13	9.69	10.09	13.5	12.56	32	11.42	22.66	28.89	1.17	73.2	9.44	5.97	3.67	1.31	3.84	22.54	7.66	23.87	1.06	14.13	6.63	47.82	5.65	11.44	25.88	4.06	10.12	10.42	40.04	20.09	1.59	19.61	12.04	67.75	5.87	29.51	4.42	9.24	13.76	23.78	13.75	11.46	25.77	18.99	10.22	12.04	5.47	20.11	16.53	11.16	43.63	21.93	50.56	27.2	6.93	18.14	20.89	5.96	10.54	19.01	24.57	28.6	9.09	21.12	0.97	33.76	9.84	1.03	6.36	17.86	7.09	33.07	14.88	10.09	18.41	58.48	14.5	4.63	16	27.25	7.87	20.21	14.5	33.89	19.8	6.07	1.21	24.98	25.04	40.41	10.5	0.69	17.06	7.65	53.73	33.39	41.49	3.13	1.46	16.62	9.31	45.36	31.26	21.05	44.83	32.54	69.24	30.25	22.14	16.26	14.49	16.17	48.79	27.21	47.86	10.87	50.62	24.53	19.56	2.47	17.24	17.65	3.44	13.14	74.43	9.58	12.03
"fpt22"	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.32	0	0.01	0.01	0.01	0.06	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0.41	0	0	0	0.03	0	0.04	0.03	0	0.52	0.06	0.29	0.2	0	0	0	0	0	0	0	0	0	0	0
"fpt23"	0.03	0	0.01	0.13	0	0	0	0.1	0.03	0	0	0	0.04	0.01	0	0	0.01	1.37	0	1.31	0.04	0.01	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0	1.5	0	0	0.01	0	0	0	0.01	0.01	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.06	0	0	0.03	0	0	0.04	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	1.09	0.03	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0.03	0	0.04	0.01	0.03	0.03	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt24"	12.4	0.24	4.25	6.07	0.07	3.59	1.33	55.07	34.57	0.07	2.29	7	14.72	0.03	0.04	0.29	0.03	31.3	0	13.53	2.94	0.06	0.01	1.56	0.06	13.59	3.7	0.71	10.21	0	65.99	0.01	0.07	0.07	0.03	0.01	2.79	0.01	4.13	0.03	4.66	0	28.8	2	2.43	10.39	0.01	0.69	0.03	0.01	2.53	0	4.29	0.51	41.88	0.31	0.09	0.01	1.97	4.19	1.61	0.94	0.04	0.09	11.6	0.04	0.04	1.73	0.23	0.01	0.79	25.46	0.04	0.39	0.11	0.44	10.46	1.41	0.2	0.43	11.81	0.03	0.01	0.01	2.92	0.06	0.27	0.06	0.01	0	0.01	0.07	9.64	0.06	0.13	4.58	0.07	0.04	0.04	2.83	0.03	2.59	4.68	6.48	27.73	0.09	0.06	0.01	0.26	0.03	0.01	0.01	0	0.04	0.04	0.76	22.5	35.8	0.01	0	0.01	0.01	0	26.6	1.29	42.14	2.03	26.23	7.72	19.99	2.76	0.31	0.01	28.48	0.11	10.51	6.01	0.11	0.13	0.16	0	5.02	3.93	0.3	6.39	1.97	0	0.88
"fpt25"	0.03	0	0.01	0.13	0	0	0	0.1	0.03	0	0	0	0.04	0.01	0	0	0.01	1.37	0	1.31	0.04	0.01	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0	1.5	0	0	0.01	0	0	0	0.01	0.01	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.06	0	0	0.03	0	0	0.04	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	1.09	0.03	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0.03	0	0.04	0.01	0.03	0.03	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt26"	0.03	0	0.01	0.03	0	0	0	0.1	0.03	0	0	0	0.04	0.01	0	0	0.01	1.37	0	0.89	0.04	0.01	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0	1.5	0	0	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0.03	0	0	0.04	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	0.01	0.03	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt27"	0	0	0.01	0	0.03	0	0.03	0	0	0	0.01	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0.03	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.04	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0.04	0.01	11.96	0	0	0	0.26	0	0	0.06	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0.07	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt28"	0.01	0.03	0.03	0.01	0.06	0.01	0.1	0	0.01	0.07	0.1	0.03	0	0.13	0.14	0.01	0.07	0	0.06	0	0	0	0.04	0.04	0	0.1	0.03	0.06	0.1	0.01	0	0.03	0.04	0.11	0.07	0.04	0	0.04	0	0.03	0.06	0.03	0	0.03	0.07	0.14	0.01	0.07	0	0.01	0.06	0.04	0.14	0.04	0.03	0.04	0	0.03	0.29	0.2	0.03	0.14	0.03	0.04	0.06	0.03	0.01	0.51	0.03	0.04	0.14	0.03	0.01	0.13	0.03	0.06	0.14	0.07	0	0.07	0.07	0.04	0.04	0.04	0.14	0.07	0	0.01	0.01	0.03	0.06	0.03	0.03	0.04	0.07	0	0	0.11	0.03	0.26	0.01	0.09	0.14	0.04	0.03	0.07	0.04	0.03	0	0.07	0.03	0	0	0	0.04	0	0.04	0.04	0.1	0	0	0.01	0	0.01	0.07	0.03	0.03	0.01	0.06	0.03	0.06	0	0.09	0.04	0.09	0.07	0.04	0.04	0.01	0.04	0.01	0.04	0.1	0.01	0.03	0	0.01	0.07
"fpt29"	47.52	52.39	32.59	46.61	22.85	32.68	40.08	94.03	77.06	35.76	31.03	39.07	79.05	44.3	43.79	40.84	46.36	75.96	25.05	55.55	44.84	47.63	56.39	51.54	41.93	56.79	50.95	37.79	56.01	92.46	81.02	30.25	44.8	48.56	87.11	48.96	37.48	44.1	46.02	39.15	54.96	60.95	62.68	75.39	33.29	61.59	85.79	51.39	77.25	47.73	59.67	96.29	63.53	79.54	80.39	43.72	61.4	86.08	45.78	59.77	70.62	56.29	40.56	65.69	44.46	66.84	55.42	53.06	34.64	39.55	47.22	60.2	54.39	37.08	45.8	66.6	50.31	43.55	45.96	41.78	40.01	57.88	47.89	43.08	49.36	31.19	30.73	40.08	37.92	78.53	44.7	45.12	48.26	41.56	51	49.9	75.2	47.65	28.82	56.01	44.33	65.32	52.8	48.86	80.31	46.18	36.17	85.99	35.72	49.37	37.18	44.95	95.03	57.69	36.57	24.4	57.88	72.32	42.66	90.3	35.06	67.01	38.03	74.06	38.83	61.11	34.2	55.34	45.17	42.91	44.86	37.09	53.11	66.21	53.79	74.17	42.52	35.27	47.01	37.07	29.16	45.83	53.91	89.56	48.05	23.65	71.1	48.66
"fpt30"	45.65	51.69	31.98	45.64	20.02	30.59	39.22	93.51	76.28	35.3	30.28	38.31	75.73	42.49	41.01	30.92	45.58	74.24	24.36	52.01	43.53	45.18	53.21	50.24	39.08	55.66	50.49	35.02	54.4	92.34	80.57	29.7	43.6	46.95	87.05	47.82	34.64	41.81	42.76	36.41	53.31	59.67	61.95	74.99	30.85	59.16	84.76	49.59	44.25	30.97	57.15	96.06	60.67	76.62	79.92	42.82	54.73	83.84	43.47	55.22	64.45	53.33	35.56	56.05	42.72	66.08	46.39	51.94	25.29	37.23	44.61	53.24	52.21	31.71	44.6	65.5	44.98	39.52	45.16	40.26	37.74	55.99	46.83	37.54	47.32	29.61	25.93	38.23	28.82	76.73	41.86	44.25	46.11	40.05	49.13	48.51	23.87	44.56	28.27	53.7	42.51	64.35	50.88	44.57	79.21	34.84	34.86	85.83	33	41.86	36.08	42.26	94.94	56.62	34.95	21.29	56.62	71.19	39.72	90.14	32.82	65.26	28.38	73.16	36.53	60.21	26.58	50.38	37.65	42.23	43.81	33.74	50.09	64.7	51.52	73.3	37.4	23.75	42.21	29.48	28.76	43.18	47.66	87.78	45.79	17.68	68.34	43.17
