"Taxa"	"hera11"	"hera14"	"hera17"	"hera24"	"hera44"	"hera45"	"hera58"	"hera67"
"Metabolism"	0.733657701107958	0.740636135065526	0.713027460825655	0.738841339865259	0.718841335553371	0.733123564287803	0.718721723310504	0.75293234481742
"Environmental Information Processing"	0.127740552240385	0.116354323214038	0.107380587066312	0.116689250488855	0.106472436944119	0.1173103646112	0.107039357416864	0.115677613360781
"Cellular Processes"	0.057307845578583	0.0580879921481572	0.0806500434634932	0.0595729189582601	0.0791671087914272	0.0629576367941666	0.0785912180702328	0.0497188823509719
"Genetic Information Processing"	0.0467594490321274	0.0496756613665155	0.0539354186659218	0.0483855304045799	0.050650897413814	0.0474052522203405	0.0503033643104889	0.0499869137549844
"Human Diseases"	0.0251482028280289	0.0255239805045941	0.030999954182283	0.0257749906119499	0.0311005904526892	0.027109755387048	0.0314273750774902	0.0230341392515211
"Organismal Systems"	0.00938624921291772	0.00972190770116982	0.0140065357963346	0.0107359696710959	0.0137676308445795	0.0120934266994423	0.0139169618144201	0.00865010646432166
