"Taxa"	"buddy11"	"buddy16"	"buddy44"	"buddy46"	"buddy48"	"buddy50"	"buddy56"	"buddy57"
"k__Bacteria|p__Proteobacteria"	0.241177311044435	0.267230262215217	0.346049435633662	0.33347621088727	0.644949278468353	0.497784764899243	0.608689438330713	0.384428571428571
"k__Bacteria|p__Firmicutes"	0.569367052436062	0.0861154893251182	0.45777968281183	0.31275896556651	0.278468352621803	0.399313991710733	0.331856509932828	0.477
"k__Bacteria|p__Bacteroidota"	0.177739677096728	0.329703395901992	0.171738819831404	0.34076296613802	0.0690098585512216	0.0693154208946691	0.0550235815349435	0.123
"k__Bacteria|p__Fusobacteria"	0.00771538791255894	0.308783493337154	0.0138591227318188	0.00342906129447064	0.00728675525075011	0.00914677719022438	0.00214377590395884	0.00871428571428571
"k__Bacteria|p__Actinobacteria"	0.00400057151021575	0.0081673592205187	0.0105729389912845	0.00957279611373053	0.000285755107872553	0.0244390453051308	0.0022866942975561	0.00685714285714286
