"","culi:1","culi:2","culi:3","culi:4","culi:6","culi:7","culi:8","culi:10","culi:11","culi:12","culi:15","culi:21","culi:25","culi:27","culi:28","culi:29","culi:30","culi:32","culi:36","culi:38","culi:39","culi:42","culi:43","culi:46","culi:48","culi:50","culi:51","culi:52","culi:54","culi:55","culi:58","culi:59","culi:61","culi:62","culi:64","culi:65","culi:68","culi:74","culi:75","culi:77","culi:81","culi:82","culi:83","culi:84","culi:85","culi:86","culi:87","culi:88","culi:89","culi:90","culi:91","culi:92","culi:93","culi:95","culi:96","culi:99","culi:100","culi:103","culi:105","culi:106","culi:107","culi:108","culi:109","culi:111","culi:113","culi:114","culi:115","culi:116","culi:117","culi:118","culi:119","culi:120","culi:121","culi:122","culi:123","culi:125","culi:126","culi:127","culi:128","culi:129","culi:133","culi:134","culi:135","culi:136","culi:137","culi:138","culi:139","culi:140","culi:141","culi:142","culi:143","culi:144","culi:145","culi:146","culi:147","culi:148","culi:150","culi:151","culi:152","culi:153","culi:154","culi:156","culi:157","culi:159","culi:161","culi:172","culi:174","culi:177","culi:178","culi:183","culi:187","culi:192","culi:196","culi:199","culi:200","culi:201","culi:202","culi:416"
"culi:52",0.885429446973589,1.00522298094337,2.71067576839997,1.96582249083009,0.970570999829832,1.16943175326861,0.835882025073443,1.34756728356622,0.452512411335233,1.03835876398914,1.06428663160675,1.01170489731027,0.585703296690034,1.03949392817856,0.891677018695931,1.45186338493844,1.21915240663371,0.834602208333784,1.37854241437948,0.982581347015314,0.834403299509582,0.820634931828181,0.619818373448481,0.350732128933088,0.574356810797656,0.74931417858932,1.17382305441001,0,0.822988216691996,1.01907529026356,0.866471533472527,1.6282234942297,0.984282705583857,0.600564802733374,0.433666231516877,0.780577117022069,0.456306712885379,1.11202548329356,1.57332164075245,5.6384012802155,2.35046933898023,0.765892918138099,1.64797178893294,0.935423688030426,1.49596828448254,2.21136970866944,1.63911566347713,1.54812314295574,1.32357951686211,1.54732998859116,0.945842456796332,1.6346792215691,0.678486802315404,2.46592209567121,1.05130199122958,0.614153736191669,1.01077601083288,1.14300255265162,0.815412027330699,1.37630711267564,1.24724851907248,1.15998149874978,2.4518826796885,0.46795366544838,2.93421781825101,4.49645245086647,0.62149751612831,1.8140804213836,1.16244689860759,4.15195780321051,2.43424291299151,2.27440970359794,0.496174140741588,0.926355248438621,1.73576322027111,1.10631839867865,0.83330284455549,0.991035068087718,0.68353728114398,0.964366141629994,1.22656319630183,0.708968628510582,1.65635470666901,0.900334218360414,2.29539803113338,1.34070597612668,5.85924425571318,0.872887653654223,1.62126625832479,1.76606153554146,3.15459446155655,0.617434863227951,2.51734573529584,1.21007131933469,1.07300461705734,1.02446339216103,1.02547492845827,3.6662433038546,5.08089082842784,4.67152050251377,0.67921604955427,1.78237129439389,1.71713962699931,1.08685262516595,0.742629113946841,3.16186807159919,2.55399914238976,2.87688549703074,3.11499103571165,1.35561175345728,6.97576638033671,2.17392093284329,2.21518651530228,4.53771464495569,2.6364490560701,3.66290727284281,3.07512519000749,4.17541334994912
"culi:54",0.807612204332176,0.830973281423027,2.33965528783486,1.74000496865796,1.29811907094234,0.813984074270655,0.768055576900247,0.821004476482407,0.627760020630546,0.62331059941451,0.850946014422319,0.640021786921167,0.296413549066787,0.752855057858849,0.256417736247794,0.82324056031988,0.845699060163309,0.489480414153175,0.923361276674981,0.58698530223171,0.37768925911106,0.757664937089648,0.766582034430134,0.963047779298651,0.781343010924857,0.626070578966755,1.06375431252221,0.822988216691996,0,0.393271130697543,0.696608633608513,0.948548165871079,1.06175091967541,0.39394029974788,0.732584703038924,0.661472551845282,0.583926875536348,1.09807093362784,1.39897175561479,5.82189439784587,2.44334420660378,0.540850605375782,1.55123732828029,0.920889700407349,0.791122800354052,1.55762676957873,1.77082245989605,1.09719401878077,0.903588146214466,1.26394077917695,0.654463148851997,1.20396482364891,0.582857399108822,2.10210042476172,1.0381245607311,0.757486643326534,0.893865116275875,1.69502237775025,0.877738468252916,0.950724174723989,1.06386150452832,0.831772199298816,2.19521999949384,0.90007235785232,2.67269476981435,4.21532671960182,0.83725643828445,1.64161232301433,0.939492879668278,3.90437427385997,2.10307483940059,2.2465883523061,0.690792609032351,0.794105891670834,1.5310644421915,1.15757620260003,0.836906761808839,0.747171697275811,0.458001269471909,0.865557743361236,0.770985886219977,0.748764422216908,1.68067962342196,1.02945687278261,2.31044824895553,1.4897478025894,5.54901601743318,0.781596823401921,1.37587108458787,1.2658451191747,2.65539333363792,0.595677484002394,2.19986276146252,1.50308418124812,1.26844123335545,0.747583480918502,0.589412479734116,3.39558928842084,4.8518316139652,4.39581075264754,0.643146353500299,1.69932837457047,1.62529405825198,0.667565474362223,0.926836431676057,2.93125338664583,2.50906367871048,2.74088231082563,2.99827648615957,0.957171634825114,6.7790999063984,1.95848538450034,1.853411482048,4.2296433578957,2.39488817510488,3.27499403285469,2.73332840569662,4.026086033088
"culi:55",0.83922238249311,1.04028557373718,2.2305545869482,1.82178265192387,1.56636432712151,0.577054902873535,0.695109296063147,0.514700938952219,0.750194436494915,0.508213122167856,0.743303109776255,0.469758112472295,0.55136774635876,0.709249122863119,0.390510639290333,0.673767263997289,0.982169457015166,0.767853208400433,0.910659095851684,0.650409670265197,0.327205518594562,0.661195753101882,0.744940955854851,1.0739208785488,0.799918570198223,0.781883761553296,0.860064297699357,1.01907529026356,0.393271130697543,0,0.813515077000248,0.807376996039663,1.3807400293868,0.492782877746819,0.82752668661982,0.780860253859694,0.833224424988749,1.25593980405217,1.59134855168959,5.80233723975999,2.38098704104624,0.652310648767004,1.73727979969248,1.05784484124609,0.63825578946116,1.2739518778417,1.96377251155464,0.872021594558208,0.713425810017743,1.12974594940082,0.713196424727955,0.939599223307698,0.76920721467213,1.98603203764456,1.29808511659246,1.0579015283232,1.01709021073029,1.89797146153231,1.08699071515315,0.724355199478256,1.10675904595395,0.730767508183433,2.08692799867249,1.11627762426642,2.51605854580082,4.07105281404685,1.06721981112072,1.6453060781755,1.04280348868295,3.75126642728094,2.01585675214084,2.15627184106981,0.91235760635216,0.81096873997253,1.59498116199733,1.32357809108864,1.02507016341338,0.741717037061499,0.596128243099517,0.961426219032064,0.753906397665001,0.924161278021227,1.98180190473376,1.21835874961691,2.53994038134602,1.68823549274442,5.46383497941548,0.932038950893594,1.32033616363496,1.14587795999916,2.43129048029575,0.631382847682887,2.14206426775204,1.80436505567068,1.56329343634597,0.885502990464725,0.419677631892207,3.27799632064251,4.70281359750916,4.27652590715367,0.890718914196287,1.97112082880409,1.84223641260079,0.417191737571113,1.05367640776149,3.10802661406562,2.7055889212307,2.90285777213756,3.16475268778329,0.990918749058971,6.6715569097111,1.86516542339537,1.6191239488613,4.07927159687289,2.52450229459149,3.14604115965394,2.71658273547074,3.86908755589274
"culi:58",0.824562710743966,0.657467226742939,2.43801934198514,1.51093071031992,1.09611473083155,1.13813060144397,1.05268511498488,1.10536162160018,0.541465668399896,0.496200322093208,1.13549038852778,0.839311646331665,0.613614434636704,1.21859420172805,0.854647125652807,0.943890279774372,1.41577751799929,1.0663865022414,0.747485727051016,0.669224495240536,0.825122893129693,0.601038853315824,0.774958057367622,0.917286067904582,0.777793718081548,0.563586828580093,1.27929636026246,0.866471533472527,0.696608633608513,0.813515077000248,0,1.12524868737112,1.09833985922026,0.712342540701559,0.665518985245754,0.480169471546531,0.659542525067614,0.504203300750248,1.07078837895997,5.77730471087114,2.49539703492163,0.902412326022808,1.3085354772189,0.364741514471813,1.17468649963997,1.77197722877193,1.24092739631197,1.40403236447889,1.22264353809586,1.50636546986743,0.71340194748199,1.50652989248711,0.577103911593455,2.34702188358171,1.52140388034304,0.653949259805001,0.678100428085816,1.83409901605779,0.426534987423819,1.04507042399642,1.00705628918879,1.11532919285896,2.28041233646536,0.814129753283654,2.88279041370184,4.44920441841758,0.56150085726639,1.74816524589212,0.721537444311848,4.0619217498506,2.15830089191719,2.38837437373159,0.814934218692077,0.756906328511612,1.03651916528174,0.5750386367696,0.420467160000494,0.342459553104071,0.599849217451114,1.07048789995548,1.28359734357822,0.730908636868432,1.60533353023883,0.520839151608298,1.99768707370278,1.19715909006004,5.75019740887258,0.35187054444218,1.7283135240405,1.76387254750916,3.16160725711831,0.66725238835286,2.30518301430607,1.64192824847859,1.14060997043748,1.11769811992473,0.789143556426547,3.58421673252637,5.00777158188099,4.57283466851957,0.490993402335693,1.6988897336477,1.24649038671385,0.973676301684797,1.19136775949321,2.76599182866998,2.08487770743882,2.37640459750587,2.59479263786944,0.670946784290216,6.89877257096549,2.52778305401238,2.08768857312264,4.36634087613728,2.02939218590284,3.27736556389307,2.85918217505465,4.14486676466609
"culi:59",1.22761215474937,1.13452444249344,2.03416946621408,1.62255546728804,1.84191279461729,1.0047368682455,1.337232449462,0.908492186897596,1.34269422471557,0.847099669433641,1.15133391779273,1.00373233692089,1.13970333547535,1.38336926500676,0.919726287140755,0.307937740833081,1.32628374499925,1.25191098377992,0.631912618203588,1.03600059976237,0.956078781133836,1.21606247516877,1.40921314943775,1.69270169788762,1.49241866791062,1.13883645844432,1.39018806608679,1.6282234942297,0.948548165871079,0.807376996039663,1.12524868737112,0,1.62228700984112,1.18361401772876,1.37149880599497,1.13954708665607,1.29947117185765,1.46507308967381,1.50928748364573,5.89315730135491,2.57616043782025,1.27349036121399,1.72919606744815,1.28908468295357,0.418512679657695,0.803420541542811,2.08343689743185,1.14548670324053,0.999335250678893,1.35262377429012,1.00355932333137,1.21691138449836,1.19243238742235,1.9785712842224,1.69589201851727,1.42960986401542,1.17448553737402,2.53655644979665,1.37958075699425,0.989802655817914,1.1850045239222,1.19193364767462,2.05071906433844,1.57864061653347,2.62432761150724,4.03513678993954,1.41136842784911,1.76003502505344,1.17530731851659,3.65321003541917,1.88794337126832,2.32668043406855,1.39533429613746,1.27507329554143,1.49317407992212,1.52635835474752,1.27278323486747,1.06759614813393,1.01390827198853,1.31305568543139,1.34060841344544,1.50484837182043,2.04923320177025,1.51107433143808,2.44412955114186,1.88839670217644,5.34574218066383,1.23416990891626,1.58851838425628,1.37246986829507,2.67937425457297,1.1599608240767,2.03555845935785,2.19319773527579,1.86428030589268,1.05193187778338,0.793565909537412,3.20861015879266,4.60293858619096,4.20994954308968,1.22156033397897,1.88211736377868,1.86410462762017,1.04565915536899,1.80632672933579,2.78852844984958,2.57765124492279,2.65611289539679,2.95944901897456,1.01338061712575,6.63111339449076,2.26213278645598,1.7799057675954,3.93104461661587,2.25636896771789,2.83312383681221,2.42806050509406,3.81644950325098
"culi:61",1.17649478464207,0.68855484272579,2.82214177319841,1.60255477160148,0.498799053382147,1.55126346626132,1.57158254973934,1.80882484083521,1.11172544580821,1.38003628948095,1.61423619604701,1.54920792534944,0.966367851250708,1.59722112245121,1.12232903269059,1.50201296758669,1.29719962181334,0.914851384586394,1.28283794876548,1.24968630503017,1.28106466290309,1.41141373038415,1.38976945356051,1.26996708414671,1.37506117951837,0.940288643598922,1.76911355910053,0.984282705583857,1.06175091967541,1.3807400293868,1.09833985922026,1.62228700984112,0,1.16000083145193,1.13907041093586,0.936859782060045,0.752972337505999,1.07288855673877,0.971791456753598,5.65852000239259,2.52342145109389,1.13445392282954,1.25043558652798,0.97314950532207,1.53546117297879,2.32521906522636,1.33073849115707,1.96034206918297,1.76605336999394,1.890368252192,1.17230159893053,2.09122183101643,1.01156433480219,2.75321159665829,1.00258747437059,0.619427902503214,0.900991439089724,1.48325434140918,0.818840057995769,1.83020595383057,1.24730516654319,1.70193895032404,2.72325026344032,0.82112806800564,3.26392433477614,4.74910880988825,0.688630583483885,2.06918389051697,1.1645380515282,4.4532091030145,2.61784481232671,2.5961900957283,0.746803131811632,1.44813237194601,1.59865513529491,1.03565569031554,0.788276270768346,1.32234968092837,0.990184824787599,1.25832157013359,1.68549063678829,1.14380353578821,0.720007534637173,0.892356454979576,1.50922303611741,0.967165026270524,5.92446437765647,0.956088291980931,1.8259464029052,2.07221979463265,3.52691990789295,1.23416389426262,2.64214267243043,0.853841812586879,0.5136327934476,0.964253566415798,1.43173811895668,3.81315207130842,5.3231821174397,4.90091432480791,0.66583115568894,0.971421324138573,1.3497149537563,1.64767185471086,1.46078088512603,2.29428789873554,1.89885938822177,2.1637340694666,2.44163693894322,1.2903564604756,7.27293376271225,2.60101599791181,2.46385463183055,4.74456424206778,2.02938225407727,3.7353984737184,2.95637824362091,4.4276693356774
"culi:62",0.76269884248293,0.944175576267207,2.34527742059728,1.84211979860362,1.29274328501107,0.772035565513594,0.562092910587561,0.842601677558313,0.439908364715163,0.649132900806289,0.73224510114268,0.583894161906306,0.284818296988011,0.672690327781908,0.446517513834504,1.02204433155173,0.955802732238195,0.627379610746743,1.10022086142506,0.638385629229556,0.402717876669751,0.563259711523935,0.482805857093313,0.705215506627006,0.493386868279048,0.613473590593363,0.895565515324771,0.600564802733374,0.39394029974788,0.492782877746819,0.712342540701559,1.18361401772876,1.16000083145193,0,0.528596406227885,0.638569280772791,0.524435627408884,1.11759288502732,1.54835402004699,5.69197721606084,2.35685964464449,0.45653211700333,1.65278170331783,0.926901203004601,1.01601799184621,1.71304269412165,1.78571157418419,1.06189773366643,0.860964958225968,1.2018661709233,0.601794780855066,1.16039804143015,0.544408011473585,2.11621291879294,1.0939685616057,0.786036882648126,0.935158506952858,1.52089432986011,0.884636596985194,0.943132047699984,1.07494229450645,0.756862399165512,2.16549058332634,0.787732849462762,2.57047036268735,4.1639692234558,0.799908986059352,1.66010946345551,0.998283223036872,3.84078076177639,2.12871779752368,2.14133322813933,0.620422113274677,0.710346819467228,1.61095810918458,1.16484458609821,0.864611395718248,0.714656463701127,0.475966854508836,0.886268320769094,0.778317268212784,0.628235332169747,1.81184444242959,1.00347909445632,2.43003897630233,1.49956041657133,5.62660606983994,0.798766224582042,1.38399062592851,1.35343712296742,2.70807541067288,0.464284471240624,2.26450980386409,1.51311677745992,1.30002331071021,0.879488110088312,0.637002147830985,3.42278393479422,4.80385521097108,4.40536286592552,0.689286205911365,1.86548105497621,1.74805717176935,0.617974393068348,0.728920397475906,3.13707949738127,2.62589257612202,2.89073510385923,3.1352385173582,1.0782733660769,6.7683772388422,1.94375390335457,1.89686992734905,4.23572347824045,2.55588423801882,3.31973780887955,2.84658696833828,3.95443373359297
"culi:64",0.775955533136724,0.936958503580464,2.47722262994996,1.80147800044172,1.11359402335364,1.00668960040205,0.714168243304383,1.1307601279952,0.371793807285832,0.781403138758122,0.872845292148438,0.747781390149967,0.543765366597545,0.998945514956754,0.799300451044097,1.20129136609779,1.21998341380557,0.916434183743894,1.12828279672784,0.779252362701774,0.674806083178306,0.586721911603347,0.409628724942765,0.373602318984969,0.49206455001198,0.603119765107579,0.972626423227696,0.433666231516877,0.732584703038924,0.82752668661982,0.665518985245754,1.37149880599497,1.13907041093586,0.528596406227885,0,0.628149755278128,0.52460936959045,1.01500714238014,1.51653358639775,5.60670734571759,2.32333571358091,0.824986065294806,1.55921647927197,0.79491343512666,1.30661497345764,1.93513417175956,1.61276139920375,1.33843768199108,1.12015431712815,1.34996834427184,0.784777762081439,1.40617913271384,0.537436827865647,2.26905604321989,1.22182548911399,0.6777553891261,0.903977445897754,1.47764209668181,0.755814899511838,1.07196276347808,1.06307370086018,0.946727265118686,2.1948026631104,0.535528955996076,2.78322742376265,4.33180466127067,0.597578882935996,1.60686067914317,0.970283818484858,3.92561892899077,2.17519878470297,2.11854978201107,0.577020159652667,0.700499456652181,1.51593211672196,1.02269824365744,0.739868896983376,0.728481427730697,0.49876731017553,0.870077324809507,1.17215211478786,0.68731150500565,1.78300253262714,0.858095636178806,2.32733777012085,1.38278478882045,5.73217262774802,0.742279715964336,1.51644319698122,1.62362952685161,3.08325005346164,0.371644338762301,2.27815791324033,1.4655642885255,1.25864853680505,0.944878258330307,0.734619559318929,3.49031682268438,4.87795136181352,4.45080016401974,0.657294589103919,1.8162603973909,1.67133910271662,0.889103694926163,0.927990318259341,3.15505379494707,2.53409590279568,2.8318077946259,3.08199056035946,1.1623818960915,6.74701419286657,2.16048464608152,1.99479310198172,4.29055331804334,2.53982160387042,3.37077966551641,2.8669808927382,3.97998121592247
"culi:65",0.582362433817159,0.575157743361808,2.35373364679543,1.34386511978131,0.94827628736641,0.923908121924563,1.10346863698876,1.18775453449529,0.625217464741497,0.673179418655793,1.17043192890229,0.884832649340593,0.56866497656376,1.17511226789414,0.735583184390766,0.987519615709861,1.18114771202821,0.904073983722794,0.827678939349443,0.612133207431898,0.81119446395106,0.621882774678635,0.758849165173365,0.901768263839964,0.791307426501059,0.319518276581723,1.05438889683664,0.780577117022069,0.661472551845282,0.780860253859694,0.480169471546531,1.13954708665607,0.936859782060045,0.638569280772791,0.628149755278128,0,0.615936233375479,0.7033976120362,1.06046437951109,5.38457828707858,2.15067623273588,0.810753894971475,1.1976878207437,0.50132297501349,1.10977936200626,1.74056839592026,1.29732469935001,1.28539771384211,1.27479500842759,1.32697327583478,0.718336640933815,1.39729826050591,0.555099102848803,2.31614459304103,1.30737123272933,0.60546772360745,0.512870250932607,1.64555269742976,0.528902896903208,1.10528844634,0.754855831534707,1.12786998360206,2.20781592374655,0.652366330053623,2.78608873582498,4.26103728423307,0.482175285333801,1.67105339654569,0.604083062678348,3.95273824562334,2.13062650934548,2.06340317009953,0.552275357817599,0.830214112563217,1.14092379679047,0.741909863743661,0.473265728180107,0.596767715535321,0.503150132394815,1.01618829889216,1.26165794579837,0.704834733403445,1.45503975503247,0.592460641127715,1.92675989185612,1.02579381023332,5.7070518399914,0.472847978283238,1.49308206246776,1.68378985754189,3.14272967354303,0.73543218881492,2.21666104781112,1.43280256687438,1.01488062654155,0.879336754136924,0.844366415002181,3.37908037742043,4.84505779500716,4.42615991574919,0.45340759444731,1.51860867638258,1.31495900699781,1.05187931339981,1.19599699809747,2.66864487645093,2.09880825990665,2.35231650144,2.61341749917827,0.742854714462231,6.80782329289984,2.44226644024707,2.00180699930046,4.23023719716863,2.03622071853378,3.21814777012822,2.66744517748465,3.90002260490548
"culi:68",0.824222746045714,0.649564593377264,2.50938758238411,1.71341917990028,0.863655896125402,1.05614259020396,0.852355786248669,1.18506708286588,0.430927688229189,0.811916813648536,0.945056690165035,0.910582106467116,0.381498214325492,1.01803654279498,0.656338063961703,1.11866582950712,1.0995202880773,0.652774349555773,1.02604506521511,0.811829217860303,0.660101729520443,0.786940454146522,0.727026085951739,0.678942074983257,0.717355893168414,0.587337666185517,1.24941708335699,0.456306712885379,0.583926875536348,0.833224424988749,0.659542525067614,1.29947117185765,0.752972337505999,0.524435627408884,0.52460936959045,0.615936233375479,0,0.924357934151813,1.25776936902694,5.76655666258102,2.42946006686546,0.59447794448681,1.43547638380932,0.713922547125897,1.18824506528558,1.94908859999395,1.4988650257983,1.45208388481907,1.13745731723935,1.44585405889023,0.636758084644387,1.55688911160227,0.511959656446614,2.34632382703664,0.990687523627548,0.451411348585826,0.743748314744177,1.39726851274609,0.59808466672105,1.24337640580853,1.03848590399959,1.10344882644676,2.33926003757756,0.526109256974867,2.83322824367817,4.45231337532806,0.447278165952949,1.75756606552419,0.956854757230668,4.07199396538221,2.2708304057048,2.3574680835778,0.410008011858203,0.879256859298179,1.5044031615633,0.917036750451535,0.566682915319889,0.801356449356076,0.443618112925441,0.861643958595605,1.19141001785607,0.71299126714306,1.42982327178137,0.748311878144666,2.05568773164817,1.21559497755489,5.7502087332632,0.628499421525302,1.54256563525823,1.66461461083815,3.06954413640671,0.536757939756916,2.38589181299475,1.19490771561344,0.91815964083428,0.776322008675256,0.827514540147231,3.60015891920057,5.01458848011135,4.63051604600755,0.340872941854119,1.53253210547889,1.52864607042682,0.98468113754808,0.929104454129752,2.83264911620369,2.31579660704884,2.59692421442266,2.8522744894616,1.06248670628771,6.98147291206824,2.18329775970227,2.1110718163509,4.45632551665107,2.33335413457312,3.48661818631722,2.92701786308932,4.15698585632701
"culi:74",1.04969351242876,0.693490477379127,2.65191086255378,1.38370067183187,0.935222600650158,1.50588838853194,1.50394637181356,1.55498197312475,0.89049009107515,0.922232210191858,1.59073785120314,1.30241393038321,0.983997238910096,1.61711084542537,1.24978262245013,1.29241496156161,1.73712487362071,1.37973971197987,0.970887597881687,1.00433075295502,1.27871946935036,0.96180463508183,1.13750174635418,1.19664634048515,1.11157566550197,0.850989780109791,1.64458329306527,1.11202548329356,1.09807093362784,1.25593980405217,0.504203300750248,1.46507308967381,1.07288855673877,1.11759288502732,1.01500714238014,0.7033976120362,0.924357934151813,0,0.783649939897239,5.76280099956272,2.59253046409186,1.2012346793545,1.12328911925111,0.303800218530646,1.54556237829138,2.10794840649627,0.76439128775199,1.79138856786631,1.66928207401493,1.81795031748966,1.04039354760291,1.90452424991601,0.91267158337354,2.67734657014344,1.77444557601488,0.778998428622369,0.704497925017271,1.87627937814065,0.3683377041577,1.45475326597322,1.13958594355988,1.56852542623107,2.54307558046722,0.941435197280054,3.13475128610426,4.71774621113133,0.631949894120948,1.99793132294632,0.825053947695144,4.33708946342608,2.38709609133572,2.63473554580255,1.01409450918801,1.12204800275171,0.847100864726116,0.152540539812223,0.428389943471828,0.715817064913506,0.982601560661318,1.35289651189137,1.71083466698158,0.931766392742676,1.38972746638966,0.281489482664448,1.61726867191312,0.91675809282921,5.89010207340234,0.422760163575894,1.97667444522434,2.19459100258109,3.54098037952487,1.11001379420597,2.51812821157885,1.60899703183908,0.944736671101234,1.40573918480562,1.2548931800748,3.77596116151062,5.24031948614364,4.81013038732458,0.653146516478713,1.62667051663348,0.974333296227809,1.43889816174512,1.48444181736248,2.4686515497528,1.64264588735205,1.98315677310727,2.16435032601059,0.703376405041637,7.11357755812174,2.95539908714401,2.35937107621002,4.59185854613812,1.67140966423655,3.44370116465876,3.04442299268018,4.34791763512881
"culi:75",1.40326685547548,0.727461157013614,2.76272159369742,1.18229694480759,0.961187131521622,1.77882270414593,1.98467413650319,1.93766620609077,1.4448936077497,1.36216646920583,1.96194358595934,1.76497075460413,1.37050990955304,2.03685559055933,1.50056436014973,1.39702458339641,1.86548223521292,1.54648258033124,1.00934464046844,1.40204308291721,1.63370339825461,1.52836311337243,1.7010340960721,1.75514769827872,1.70785408527531,1.19043237950346,2.04404987201893,1.57332164075245,1.39897175561479,1.59134855168959,1.07078837895997,1.50928748364573,0.971791456753598,1.54835402004699,1.51653358639775,1.06046437951109,1.25776936902694,0.783649939897239,0,5.73721282735538,2.70850897900426,1.54764489298291,1.04268560628237,0.829130730343648,1.60397795225129,2.1697553186885,0.858851721938167,2.12637885482043,2.00144701656464,2.09900367239053,1.33986367316831,2.25892234738172,1.33802435622139,2.91131565889251,1.85040417337322,1.10229781559081,0.876020705769959,2.20709832072226,0.868143861841632,1.8898187344044,1.28633427977186,2.00583900388452,2.79008786398365,1.33409718832264,3.36754198755006,4.87202053681294,0.999853558996553,2.29456315882615,1.10770466080923,4.53628360828693,2.60054449297448,2.85968360631236,1.30647343583106,1.66333267178875,1.01926131717465,0.757603055271941,0.808049467601885,1.26574394917243,1.3228958405717,1.66975332716125,2.09033018087648,1.45891695609384,0.913913713506102,0.832072992252172,1.00336557623507,0.892002187688577,5.97329528680966,0.919828855307375,2.1540961601083,2.42534714137257,3.78709320073404,1.57372310975909,2.68839209749849,1.6308945371036,0.942707413232904,1.44628468866432,1.61706250262943,3.89778289645376,5.38450267150037,4.99152649818429,0.954131433810256,1.18793090769604,1.00122433097076,1.88152571566754,2.01025026348396,1.71770223843957,1.15472723745699,1.36723081139091,1.63941591424377,0.921144662741464,7.35824650744898,3.19987349527335,2.52567861359506,4.74173781958659,1.1626157853754,3.52440244472877,2.96598098252048,4.4986350388286
"culi:77",5.34647733248079,5.63334004626601,5.62119985857631,5.16702794539552,5.51956343554503,5.48985977147927,5.96673582922777,6.07861628848607,5.79906058903166,5.86700778250225,5.9391624683626,5.80884525955982,5.77447483581846,5.93825124587281,5.74975108517913,5.91902346878444,5.57075193315186,5.76602676104236,5.8205017384803,5.61667248714657,5.8593216258491,5.62999579315796,5.67759399168866,5.67008873165997,5.73765065605337,5.39201774796902,5.25876744578618,5.6384012802155,5.82189439784587,5.80233723975999,5.77730471087114,5.89315730135491,5.65852000239259,5.69197721606084,5.60670734571759,5.38457828707858,5.76655666258102,5.76280099956272,5.73721282735538,0,4.17267770736597,5.82722978484432,5.42397040278197,5.68990286071148,5.86825169058112,5.97163615010183,5.68219312858113,5.52538132421528,6.03978981231746,5.41096095516276,5.75061733219448,5.59206978824629,5.63578352598321,5.9308728663454,5.67287604769302,5.64878555479411,5.50590932548976,5.64870432203853,5.72082378491722,5.8366174230468,5.23442145172259,5.77915008968976,5.56714389084902,5.49174542936727,5.93889186341682,5.31117913718832,5.57769323003896,5.57453274209935,5.42305579186327,5.8499916818526,5.76633939384938,4.14209332501207,5.48011241447783,5.72543182332414,5.66044857203122,5.75828136175492,5.69844138754832,5.77297399340523,5.63921715313062,5.82974995722071,5.92095757432824,5.70182131252385,5.66318126511669,5.65490038894259,5.73127377751295,5.3791796698939,8.35636665583553,5.75869978505259,5.56899956433959,5.8997227968769,7.16468311563581,5.81138136305581,5.6469872905585,5.6443195561601,5.67812642558625,5.55009530230179,5.86217648962887,5.38300955126782,5.9653719566251,5.90465910789204,5.71373811063404,5.44257521021387,5.68944655850667,6.0194980044118,5.98190628697212,6.06348426140373,5.88929140611721,5.91269976367978,6.15139242404065,5.78561453013316,7.58569905422785,6.43259376732543,6.10212914455916,5.7725762841764,5.89430744457955,5.70113957298744,5.00662840333293,4.62471481588428
"culi:81",1.8252928683099,2.34149587823686,2.96463032564213,2.39905292549498,2.43178081297646,1.99381210409003,2.56876637131643,2.641685241547,2.43244747056846,2.49057384413165,2.59284639974455,2.47118725779816,2.42203845932758,2.54801856067033,2.40319591556039,2.58083140653914,2.39324068842311,2.48857928027025,2.56661210494369,2.36125907045918,2.4571226757711,2.21179874073761,2.31548509668425,2.37705568476236,2.36623140367302,2.24607598146293,1.8322540376667,2.35046933898023,2.44334420660378,2.38098704104624,2.49539703492163,2.57616043782025,2.52342145109389,2.35685964464449,2.32333571358091,2.15067623273588,2.42946006686546,2.59253046409186,2.70850897900426,4.17267770736597,0,2.36610469713406,2.52656023245998,2.44062888779139,2.5290046733503,2.70409458099701,2.81855573483547,2.19142671445045,2.65635740322087,2.09680269793659,2.44658252837385,2.35716920485997,2.40533895660966,2.69707302657119,2.56334564410603,2.38926293878602,2.12278369158703,2.49343736097666,2.49349717002773,2.54074634979734,2.05751579960029,2.60726863672881,2.95518686517805,2.21921993377553,3.03358002409366,3.86008452593387,2.36640817989893,2.66305159156059,2.31401316799094,4.0278022004101,2.95431336069812,1.96941018922577,2.13500747992147,2.45046128671427,2.70282254375485,2.6061011105552,2.44228407776636,2.53427359879558,2.32864220516077,2.39773953580932,2.7206736586237,2.42563675861132,2.80268878791554,2.47899046962648,3.10068870807936,2.30568766459474,5.94452136187446,2.46050046857521,2.22145971189925,2.8898631134571,3.91875627687376,2.45367092498944,3.00108232135673,2.48848588520498,2.541578872565,2.23399470487973,2.49133276849465,3.20785795376099,4.69205739687197,4.51667144183023,2.42052348912136,2.78781292677489,2.72007660799586,2.59883649885827,2.6371327059315,3.59559890152551,3.35342114140829,3.41889569879751,3.73817978911368,2.47061013455366,6.80485970219796,3.32335169959418,2.92753288760401,4.13407883460767,3.25482740314898,3.6380496239765,3.02074876887057,3.25936414924548
