"","hdz-013","hdz-014","hdz-021","hdz-011","hdz-010","hdz-016","hdz-026","hdz-024","hdz-020","hdz-028","hdz-035","hdz-040","hdz-047","hdz-054","hdz-069","hdz-064","hdz-063","hdz-057","hdz-071","hdz-065","hdz-187","hdz-184","hdz-181","hdz-180","hdz-167","hdz-060","hdz-174","hdz-169","hdz-163","hdz-098","hdz-102","hdz-097","hdz-088","hdz-091","hdz-087","hdz-085","hdz-192","hdz-264","hdz-258","hdz-269","hdz-274","hdz-245","hdz-253","hdz-252","hdz-249","hdz-240","hdz-272","hdz-250","hdz-270","hdz-273","hdz-262","hdz-271","hdz-203","hdz-266","hdz-204","hdz-394","hdz-254","hdz-196","hdz-235","hdz-198","hdz-326","hdz-330","hdz-318","hdz-317","hdz-308","hdz-314","hdz-319","hdz-324","hdz-305","hdz-310","hdz-320","hdz-301","hdz-241","hdz-327","hdz-236","hdz-233","hdz-230","hdz-222","hdz-400","hdz-398","hdz-339","hdz-321","hdz-384","hdz-347","hdz-396","hdz-345","hdz-221","hdz-408","hdz-219","hdz-220","hdz-348","hdz-392","hdz-341","hdz-229","hdz-405","hdz-350","hdz-224","hdz-390","hdz-215","hdz-227","hdz-226","hdz-388","hdz-377","hdz-357","hdz-352","hdz-354","hdz-361","hdz-362","hdz-452","hdz-437","hdz-426","hdz-442","hdz-445","hdz-311"
"hdz-180",0.556320655590673,0.419611896301079,0.600935278441559,0.538862006473162,0.300923094132436,0.520269688055734,0.558417957332162,0.608946187126355,0.569498796963825,0.350956542771747,0.425689031726524,0.605099071610013,0.443693410036962,0.54425610352248,0.429798222665046,0.584018504769607,0.341223548647544,0.554114334369156,0.45564985537409,0.512040756011166,0.482983361589711,0.24872771167565,0.308436305051385,0,0.430053032906048,0.556297595521682,0.285517782306941,0.544077531749719,0.453879003426288,0.548013589181427,0.556312368327586,0.6810197069454,0.346158018366349,0.303657766903086,0.417939183065729,0.551153832888834,0.518821045777292,0.588681493179418,0.719723099343741,0.6176944677379,0.367914454644035,0.540326037974017,0.326849508974822,0.375818460378367,0.480613270650925,0.610483016891796,0.5693161842102,0.552158705668693,0.55060659812047,0.573558283362904,0.402214446467911,0.55687543823294,0.539066772823761,0.637348816546896,0.575182608226135,0.61727287562684,0.451683570868853,0.58591054456247,0.639333598067662,0.569550115331196,0.528004775238818,0.494961005433567,0.546651045213882,0.461207157595936,0.660439656546513,0.829898251767525,0.362061409182784,0.535084842387568,0.3840272671326,0.730063720443221,0.5247945433722,0.688449317409103,0.433876317799675,0.674764048246975,0.54328602014164,0.463786581140859,0.425187119065159,0.416338827170854,0.632474514284079,0.550108021406118,0.675498004097978,0.519071665812329,0.540983488749336,0.539428196178238,0.697166707331779,0.550452669212825,0.471188334884527,0.57355743291024,0.733119279840404,0.533264550523868,0.525548704204164,0.620674573477893,0.473621342757834,0.414362785103321,0.638730398450653,0.727983047584422,0.777108903555344,0.621686231285138,0.545747648487026,0.685401984064765,0.66818772377169,0.519238742096435,0.564817378064113,0.657993913092713,0.744168409792146,0.5546642865349,0.816262489550819,0.4513466406135,0.695029352668734,0.69478883766025,0.555484005956384,0.680563679428369,0.689426691742947,0.739874949295728
"hdz-167",0.389199450194127,0.388009838368682,0.563019022451543,0.467560017552517,0.421274836177326,0.457655050809858,0.561536775359963,0.616617119949013,0.584533664498176,0.48646610903898,0.5838006926898,0.496815621250056,0.414313572991565,0.559066322536377,0.457020354675705,0.594265738345729,0.463124384776352,0.466410786062279,0.330741362688287,0.538346002398656,0.351467608815959,0.274311518623181,0.342647107798547,0.430053032906048,0,0.501946623016488,0.25298174616639,0.477893453590366,0.31153741590374,0.577801952013963,0.532870905505404,0.595286605530771,0.275638048003422,0.256341898105656,0.212390447294627,0.62429978979944,0.527262986444191,0.685228274273049,0.637618296736489,0.631423600540613,0.317983613405805,0.509815203105866,0.476936443705629,0.493187284044495,0.483449836703133,0.587314222250334,0.526159657407217,0.515686571397395,0.47380889219467,0.459913497782116,0.385239362518364,0.459965292602613,0.349625737579146,0.467614019434724,0.394850859852319,0.543145934050707,0.407020994555033,0.469152740272428,0.654765300058189,0.491732677856054,0.441238085952086,0.414409345390193,0.479194373980037,0.375551689674491,0.561636621905431,0.766970780662591,0.395118802738208,0.456556409285197,0.32983784226536,0.673120507926085,0.538833939422926,0.577985962644036,0.319630446452523,0.604557405059387,0.646560971513177,0.57708131528355,0.383285888242829,0.515556911838641,0.557411152861622,0.503160330988398,0.672766539527333,0.697396900231327,0.540955624714274,0.58435151663718,0.661792816943697,0.645000885026723,0.470179425990051,0.47877351078979,0.672181074553564,0.555408153181568,0.481686848515419,0.661106083000197,0.60654102698639,0.435783408784396,0.506740355703275,0.695711037367185,0.788380358589436,0.601291806305223,0.635261658175007,0.585602497190667,0.578732212086474,0.56554027429257,0.54615543293929,0.780543600459596,0.768460996615358,0.628065029016518,0.854792788250415,0.541587465104274,0.761387180856609,0.641474755419627,0.485629320734856,0.616661331443508,0.626718249104485,0.715818055863137
"hdz-060",0.363994662861449,0.58215824851648,0.460488572247702,0.524487011740036,0.709808628936264,0.399176447669514,0.672606709276749,0.683070371719786,0.669141037696844,0.6514550008953,0.672548512091708,0.596826040796279,0.486433875676353,0.540675204375297,0.481930979810535,0.698341373051213,0.500146457967719,0.596310632496549,0.499482822941771,0.573993763731299,0.422199305009574,0.53562586289917,0.563356334239123,0.556297595521682,0.501946623016488,0,0.597468726569408,0.576552573858871,0.471508137566751,0.630937153329614,0.54137011382028,0.669978992280724,0.468553779604414,0.517863087206291,0.381644611143459,0.706128664768645,0.65721774648929,0.774254859431438,0.703115492014281,0.461982310787631,0.586451034641082,0.619154959059597,0.693200616623488,0.615982082806579,0.47691451432253,0.725995980031405,0.343838435331353,0.351179691815797,0.523488890147194,0.382560952918906,0.549566676994569,0.403560701127621,0.578904134897007,0.45327155963815,0.613996505411034,0.585164501484959,0.474775944943853,0.512635821047814,0.692423600377225,0.549181212652904,0.505327107804856,0.494456660087234,0.570740676276342,0.510833196849414,0.427179051492019,0.713348015301377,0.634692918231853,0.51108866678297,0.546928706889531,0.552330029946044,0.572134113274979,0.485574173999183,0.481533764050734,0.68706425316188,0.712720936728562,0.684858667390493,0.559525861264405,0.478551657861534,0.53609146926206,0.52959239301206,0.797533770785028,0.810244288502175,0.498071539501484,0.67603092217256,0.616977611590545,0.716501207735818,0.452970486442201,0.608998558017644,0.661264657397335,0.680504041958115,0.587468653603634,0.663817245034248,0.682677570805546,0.494032778268458,0.582295049048002,0.606521592306755,0.665467675928737,0.506144881689829,0.695229661403376,0.766623522685669,0.678695715684392,0.596901635283639,0.540915055886718,0.853263015533141,0.802521017482556,0.748180732669435,0.873168971157684,0.561138026973323,0.733613983962254,0.614284847192888,0.401686137406186,0.725931251424634,0.4435653388532,0.648975846392068
"hdz-174",0.471698540926391,0.334297535772904,0.59524471958552,0.522475801459639,0.301652593348075,0.483829459764182,0.533057784147534,0.581572689316694,0.583728997473418,0.410396013453808,0.559300736618899,0.52900109115325,0.454547664383108,0.585351161987547,0.523545389288537,0.615445906653726,0.495531721647225,0.528562846291642,0.431139477270973,0.534811026239885,0.410542517534264,0.112990038166971,0.27175369589572,0.285517782306941,0.25298174616639,0.597468726569408,0,0.498558902684834,0.34616725801055,0.568145109456742,0.5342690917485,0.614897287012766,0.274752043013691,0.215925605642834,0.357980484646525,0.534170014836285,0.456993908790826,0.61624387765761,0.634471325521688,0.624003193881163,0.28369108056829,0.521285537832988,0.347388218227702,0.438403182519205,0.505420048409905,0.605694720389508,0.589107136476766,0.583981040328724,0.48509832700332,0.525144741286583,0.392251018325677,0.531046487104611,0.412585007337614,0.583082267375221,0.479314041510825,0.555844033289283,0.429877916737913,0.493462896401986,0.638127534074459,0.541743744643481,0.511558343085313,0.487656301228,0.469771976179544,0.378500690649772,0.633353523793925,0.790383506119581,0.374034019860499,0.502556680951318,0.386177811646224,0.670444284456839,0.517195653997303,0.605606521243858,0.369159385727603,0.68074172842039,0.611954387730531,0.477167446195227,0.426215245796725,0.51822844206211,0.642230808572121,0.532161020583967,0.65339389358651,0.588627632913318,0.538073322776061,0.568292675833073,0.685314805267406,0.595388114522988,0.537500343610294,0.521398250397672,0.645766126829617,0.530677901850904,0.469968150695311,0.639155162987814,0.54756491043812,0.465034512757077,0.57628468098226,0.705273367546119,0.772270025708847,0.668543051966206,0.588456799374792,0.649637742665133,0.631226401644638,0.512580861808149,0.568057204493184,0.688253341107108,0.762118005808606,0.549601500336449,0.840886276171802,0.502754072843695,0.747225017857691,0.700436546684964,0.514229371555752,0.65301538215809,0.696893926755974,0.710973933809069
"hdz-169",0.539983801258057,0.566763914203435,0.668027955190042,0.678106453901556,0.587605374135343,0.565395381633544,0.348472810849685,0.496450510162097,0.468241453604404,0.479548601604428,0.570351389905552,0.391574249525255,0.538383810473009,0.356132692419212,0.504401490733339,0.502634511772533,0.614980390936409,0.233346933675517,0.509323250148697,0.273230630948987,0.535132643052279,0.491087189344414,0.513913446807944,0.544077531749719,0.477893453590366,0.576552573858871,0.498558902684834,0,0.506018121133285,0.380641365610941,0.587892652989232,0.487135837262289,0.477812428964974,0.501081233286432,0.481623587057847,0.50882328398832,0.515504364808508,0.554023573744626,0.692836729811945,0.641225264866915,0.470309890454629,0.659970562642577,0.580759013454748,0.548332169933877,0.594277783594883,0.702318079364377,0.656485062683369,0.656823916351962,0.574517496183075,0.614410411556328,0.548333077176422,0.652145409500463,0.556464857113595,0.678861198825283,0.37703563453152,0.342725398482811,0.5687351000749,0.620409675384318,0.523173512669883,0.637655672828068,0.638614026524558,0.610820277753817,0.702270705270665,0.630149719533196,0.672630233429875,0.816611281130926,0.575620295655559,0.572965219369219,0.602427283459813,0.722832034169529,0.616330729232193,0.671958668086963,0.534887716995483,0.644635381593015,0.495702360569462,0.594965942581042,0.555275631669033,0.562165749066968,0.403717688341918,0.592110065066953,0.539068030246741,0.793569241190045,0.610704838215091,0.654779025751482,0.792958598419782,0.549133260069054,0.672807121666298,0.619055674619247,0.526561752434856,0.366244218632045,0.597539808592235,0.455206783285731,0.659064944297933,0.617324806565157,0.436234797921351,0.753218403628726,0.782245619589397,0.736096787213409,0.504090376815864,0.521846856164956,0.507635213380485,0.296548588107107,0.352759995914732,0.783291185087976,0.657018971493187,0.774862722149358,0.821459493884908,0.587715163993135,0.845515012167352,0.564328605057879,0.606369676669347,0.664793609333042,0.723243268759259,0.7350407402551
"hdz-163",0.34331697709816,0.300937926065138,0.46428033544388,0.473675866477389,0.475742534907289,0.372969900926793,0.484782885662157,0.620937319475193,0.577158471579839,0.524377149763557,0.608009612491468,0.559157637916731,0.427554286914265,0.575060226135132,0.451576453499706,0.61751238100634,0.390003261950104,0.562906426442553,0.278248155973301,0.587223641160839,0.252694953998623,0.330215950587647,0.440708910445644,0.453879003426288,0.31153741590374,0.471508137566751,0.34616725801055,0.506018121133285,0,0.660793941500053,0.4116023930487,0.631923153279656,0.347663401421649,0.362518379463583,0.374049979897354,0.661181349144555,0.528526208291314,0.758772610101402,0.596623333503389,0.537051685439471,0.412513824886082,0.456749784856765,0.576689676745312,0.467821645968495,0.404672036451822,0.549611620608704,0.463099576289852,0.466140599553167,0.37922346317768,0.390445614259,0.293417797733828,0.404087033463054,0.339105387821777,0.428502929920204,0.535961647255866,0.618793753491742,0.372861364834806,0.481147740288212,0.611137334103517,0.4047719239362,0.491074218971119,0.341320498679548,0.386682494864267,0.314816258415397,0.560913120796037,0.690339681737768,0.501715396080899,0.364460040629963,0.32626492321165,0.602332278529167,0.425689619475774,0.501413252680804,0.283466822151873,0.645704840377969,0.745247607936794,0.527450028518015,0.364584841509274,0.430289096936421,0.600389460313876,0.424753088121566,0.734609436283694,0.577667934035065,0.575008428425604,0.538495265344607,0.672797152001887,0.570525042091321,0.44444427405714,0.466147872704781,0.620291411002729,0.638517854351841,0.407682281076017,0.660378113899175,0.6370462914432,0.431165922305387,0.430072334089301,0.678935791439756,0.713953646999525,0.659004990561879,0.727450042113689,0.716555734997288,0.589962632078142,0.542000061696587,0.60701082315172,0.79858314607805,0.824168452056173,0.577447602565499,0.889540322883281,0.454548480738051,0.6609985503461,0.66236088018295,0.406208594302169,0.735935736610114,0.616874586771055,0.659444644050909
"hdz-098",0.666350598831947,0.599876256378628,0.725237000890134,0.663374573486192,0.598271348974306,0.661526060131303,0.504356264336175,0.570719953312096,0.544657377160641,0.567415136332483,0.614546782230697,0.573054414603999,0.637167620188195,0.481600816367514,0.603863704665241,0.434197689501749,0.686835376895108,0.475070594959815,0.626414155111811,0.42187371002474,0.653524399797621,0.593196823747331,0.53576527000897,0.548013589181427,0.577801952013963,0.630937153329614,0.568145109456742,0.380641365610941,0.660793941500053,0,0.613904241292319,0.433274367615315,0.595185069301698,0.540052931147218,0.572891129256919,0.478395889680833,0.542765537617625,0.399616986105419,0.754118684190935,0.693425525274365,0.607552251889079,0.668746875478811,0.519169201087792,0.635928584361414,0.602183537138912,0.724997506056513,0.718804162656781,0.709284214791562,0.676076946574532,0.72904508247777,0.649711340908307,0.752908718796258,0.626573879770958,0.788815030951863,0.543992564185349,0.41506757754782,0.596158328237445,0.730132242253163,0.535882476796099,0.709063066532855,0.65365440106184,0.695462443852481,0.75836536735713,0.628822114619552,0.776420229710271,0.888118160052128,0.547067260478941,0.696073791898848,0.583487721838095,0.811656308535632,0.733131232450963,0.780161372782367,0.575386264260707,0.500739287378417,0.410928279278288,0.591489547525541,0.592945168859018,0.66058021146099,0.530470385490103,0.625497219507559,0.565598569355399,0.808928825270092,0.611128986732691,0.634591504951732,0.795891596032088,0.527420838425981,0.711214100127359,0.758714346054933,0.643993695140448,0.4765285895344,0.718239822358617,0.535690524131654,0.650710921470404,0.56579580489241,0.564237648873643,0.809690025089147,0.836686502455106,0.793063509162889,0.406178994101189,0.588054669452395,0.572594164610799,0.538232966573069,0.326091131581801,0.809474427335425,0.656703889622267,0.726433472741663,0.710054575958912,0.567247984294348,0.87349927881285,0.692922009939924,0.703117323014102,0.60551238853363,0.748168484837278,0.80659647661419
"hdz-102",0.489916668256474,0.320191204884135,0.546541436948433,0.502576442771107,0.583372942575783,0.501317798498718,0.566502492857827,0.687622423225527,0.629258438710173,0.467888481629697,0.444003569396898,0.591008826922678,0.364628862498943,0.542490186261176,0.298944745376618,0.58647288954882,0.428172342615411,0.626048090278995,0.381090619612384,0.578310746412985,0.433930454815048,0.569993321517558,0.541853237228929,0.556312368327586,0.532870905505404,0.54137011382028,0.5342690917485,0.587892652989232,0.4116023930487,0.613904241292319,0,0.639854836017642,0.526612045847547,0.480189663430897,0.503604126646192,0.672937340900462,0.370219342952529,0.665648366918717,0.693449530869681,0.459830028394999,0.503416890483002,0.394368424817461,0.468344673794232,0.418616897127832,0.417293234838503,0.412475176130304,0.512220517103536,0.44822680003347,0.248577485263739,0.52629256887748,0.399540221555807,0.518832322459708,0.299010146248897,0.601099744617002,0.626845782542468,0.544274691931196,0.44784589598463,0.605453250372057,0.553932828970044,0.316795962163234,0.499743813536696,0.395586761316627,0.59205031777442,0.410649182588047,0.683426100085257,0.784277009046192,0.421943289770765,0.439737682059037,0.369317950306706,0.698779349535528,0.467621102852498,0.562768413157839,0.459845469827694,0.609686492744485,0.600681033935821,0.318744615902759,0.356998003849849,0.399298163625674,0.628925843247065,0.277026013296075,0.716038995873863,0.587075319914804,0.633001899345005,0.326280034165917,0.76564270607611,0.622423917506753,0.496550231985041,0.541695808491724,0.688030127677663,0.644954366842303,0.44965350911813,0.690371557094167,0.551105546570253,0.35785712618824,0.534249489110929,0.762899245895413,0.742042248345683,0.77427264364683,0.630453493379894,0.676705793038286,0.520240233797734,0.650133428507634,0.651931453614677,0.639341019809764,0.730120031654601,0.664928357066828,0.861433460501052,0.390983248544856,0.715180411904588,0.658216280934076,0.491704877970732,0.694105867025471,0.697185886310702,0.719286492608183
"hdz-097",0.662519674922542,0.616264001921571,0.703623818679277,0.654402954827391,0.609929158908465,0.674865940209069,0.603059266642011,0.676033824910852,0.668352313691993,0.673456857513125,0.68161460908525,0.643885572535129,0.641712710262345,0.395603936782565,0.58335140041412,0.565361905215033,0.684385338840244,0.52059769368288,0.645639429024633,0.530825391495487,0.670933630085853,0.655230337995832,0.648844879100852,0.6810197069454,0.595286605530771,0.669978992280724,0.614897287012766,0.487135837262289,0.631923153279656,0.433274367615315,0.639854836017642,0,0.6906070383233,0.660239225107862,0.549935160759816,0.438314039647253,0.580714918925402,0.478624632261769,0.765345707656811,0.710540766395718,0.642984496732985,0.585895539373192,0.599792294192235,0.633485694206416,0.607111837536401,0.708526791505038,0.732622628140247,0.745482565277304,0.658076011832175,0.724440718829511,0.672126116942855,0.738251190402934,0.610603957004557,0.740761295681604,0.527405105784961,0.379354304030628,0.597981722301418,0.632210046508281,0.488374678029736,0.705527098671567,0.660882700608722,0.660130674355595,0.7529706350182,0.56966542245059,0.789699112138515,0.836513715407484,0.614780298829287,0.691485701903024,0.608446033668295,0.801181408619266,0.743366901976424,0.767587654970232,0.597101714241753,0.604786674844634,0.522494343483494,0.627495028731547,0.607384682659106,0.680973021836185,0.499859700664131,0.59939836321107,0.523548494804283,0.765873991898338,0.657207273541642,0.601016988884603,0.887508766946044,0.506537379510014,0.735271630068738,0.714271860770811,0.530484465201691,0.642766162811991,0.693231996889697,0.40014938803248,0.614334412347083,0.610444832543526,0.556980628694737,0.832280285021718,0.836383109445563,0.773419210514627,0.450643134276187,0.553778697560424,0.56209922740076,0.619029474113432,0.461883933445413,0.748480580341592,0.669550101827521,0.727204442112467,0.74720492081798,0.611740969824996,0.862268333351638,0.653023830122555,0.678054403210585,0.628697034485105,0.768292541763988,0.802616136651983
"hdz-088",0.426289934016356,0.371963654571388,0.610727782674127,0.558006844141953,0.406110638031418,0.484335070487878,0.557043954042423,0.582173147038104,0.584536084079757,0.438896573531012,0.567972401226885,0.451524638084495,0.411848611406169,0.512584920009827,0.429558698836591,0.66107487518346,0.434100310562924,0.411469777816056,0.401696342310703,0.471282077438121,0.362652787238886,0.259861565018665,0.337565519367896,0.346158018366349,0.275638048003422,0.468553779604414,0.274752043013691,0.477812428964974,0.347663401421649,0.595185069301698,0.526612045847547,0.6906070383233,0,0.241089547259225,0.346670505070488,0.625913351951553,0.561434636707036,0.721179246140374,0.684092098050655,0.572291592215111,0.263705821036036,0.599924854660363,0.533733180184696,0.468282552205663,0.558357382960879,0.607351928510441,0.565092551273599,0.580177405939114,0.448722283009002,0.517397365171165,0.342439086015562,0.457349543751095,0.439311442823622,0.54421408007597,0.431874653365821,0.586456641526848,0.473842061543662,0.521720204320219,0.646704049044646,0.578585307711597,0.544130623879547,0.461416059167007,0.496640077249783,0.431528138208356,0.634246867321234,0.796328439892056,0.409361031261287,0.498806172309152,0.45262859063575,0.690525986926316,0.513643826183513,0.59919370319601,0.385987038062772,0.715668251669483,0.622609966457415,0.581882918121996,0.476976469430336,0.484506444181189,0.605250133483222,0.522419032586873,0.694807323596672,0.675943085383006,0.619603212801597,0.568596948720112,0.688458307722013,0.680745193040956,0.521025842859437,0.531793508609767,0.72533599240441,0.515872584829931,0.518415976825151,0.713508588630392,0.48933084829241,0.443442699258939,0.574035516319618,0.721494362033744,0.813370761932943,0.631261850291296,0.617876365710682,0.670843084042547,0.660905011564598,0.524469638740041,0.54456815524104,0.730747114285907,0.759670250499628,0.605709626063701,0.863164705706151,0.469548923460138,0.709674918326751,0.577123063612082,0.492870059764129,0.652064534881789,0.63793564849092,0.732464892646556
"hdz-091",0.427135914844304,0.32102819098099,0.602469881478754,0.497817956905865,0.366089038516276,0.471017066555169,0.567048750700037,0.631097953331911,0.581723378855799,0.448725488977177,0.545230614628502,0.485399282603313,0.417688800939302,0.552048475616393,0.489815407532764,0.628867438599839,0.426745138225621,0.486118426703121,0.310542883796786,0.511137199280424,0.34806684819233,0.2095559261352,0.194812551655548,0.303657766903086,0.256341898105656,0.517863087206291,0.215925605642834,0.501081233286432,0.362518379463583,0.540052931147218,0.480189663430897,0.660239225107862,0.241089547259225,0,0.303925122781792,0.620032274043866,0.431761502931843,0.637576035554365,0.67040184086472,0.613188541867582,0.266551282446643,0.48899885746164,0.41443560827882,0.461804329386603,0.519569792381005,0.547043853187795,0.541366108128229,0.553290101673761,0.409321171988534,0.509650636915112,0.337854471943892,0.498979234050993,0.414397401555503,0.579119008971828,0.445331575687066,0.545381419498422,0.45773340405813,0.499245078675043,0.6150033893039,0.489097026485317,0.534859912651475,0.455080268889367,0.492067705904996,0.342475670077548,0.632363678996006,0.79658131802209,0.314488802972504,0.451340403548315,0.350677921667795,0.701284317922333,0.488571077523856,0.611512059604897,0.335853731370121,0.64938047553744,0.566223028070398,0.533908156733843,0.405219758715193,0.407208836509186,0.596874315894625,0.451862891162599,0.689207919047361,0.608701066763379,0.546309849289497,0.541289187299603,0.695176450954928,0.656619331265959,0.510035759917625,0.52840238763303,0.672799548652636,0.515036676968106,0.448407880184567,0.64507866786361,0.533276283429193,0.390098021911149,0.525000353305349,0.722928716117569,0.766841457035056,0.694090037988118,0.567238261092936,0.639940680775779,0.6314322652668,0.542726718294023,0.4979418481765,0.757239525484369,0.677663455364724,0.538586593416883,0.854462166617855,0.443504172873241,0.727359132813413,0.673861351883834,0.461859572277862,0.641930977732561,0.697301338125378,0.733587064041087
"hdz-087",0.35599827918668,0.38876862790055,0.497426344549149,0.389232297560404,0.483024400167487,0.363267995901504,0.545436254378721,0.653344808036766,0.611707147687842,0.50903249425652,0.571253454622396,0.542566736823764,0.369796163907143,0.482851963729856,0.403906300567147,0.670902798747223,0.411462382904348,0.484431837641239,0.321506026975437,0.546934990966051,0.280831942504713,0.335004177462211,0.377300833516493,0.417939183065729,0.212390447294627,0.381644611143459,0.357980484646525,0.481623587057847,0.374049979897354,0.572891129256919,0.503604126646192,0.549935160759816,0.346670505070488,0.303925122781792,0,0.634337098745906,0.46866065683039,0.657725526287074,0.636343714543838,0.572930890650504,0.40915762316493,0.52820668197995,0.483519180164723,0.543962383838815,0.353928152058842,0.525930473812114,0.437155552337468,0.45923457747677,0.465823040305877,0.413761864125937,0.364314391261898,0.375414435468732,0.37992034673269,0.44037226020902,0.471244231604634,0.53733583311757,0.32237981342413,0.382639271151877,0.617152451004433,0.519854618231918,0.375686509582317,0.469165867112588,0.519531982492108,0.423127200315603,0.558476113557656,0.746925113651003,0.482064206569539,0.524035332899528,0.3661426991896,0.618512605243098,0.533560482002526,0.571190314195815,0.301044055870451,0.583700118684376,0.608436516094968,0.557024355041072,0.388300758241379,0.451600187365582,0.576580624079852,0.500483519886277,0.635680007312287,0.686154981682263,0.468246004235666,0.585769708609936,0.626117564356538,0.617844136505425,0.419375283501651,0.551402425317726,0.618718844593056,0.56308799442718,0.516707617208738,0.63681998336125,0.61862061200919,0.389004379745821,0.500534722256709,0.680995546633968,0.739622024509097,0.59217526685654,0.594804704165217,0.585521451080706,0.527487125680072,0.560919900545032,0.550844807534072,0.791924458642158,0.722729417732504,0.64811859195277,0.858560360998646,0.512072205225823,0.762791392375373,0.674424087457614,0.3648826876062,0.645572645363529,0.58595908521142,0.706451614033377
"hdz-085",0.656331087985377,0.592952115887075,0.705070161230793,0.590136407652586,0.594031621760673,0.64808296017695,0.427327366485296,0.508999297668628,0.548588945237848,0.557875568226194,0.587497622178998,0.544573194462714,0.629369465366134,0.404644624740032,0.59894689754538,0.411659941490551,0.688444531293456,0.510065121601607,0.660213056811922,0.45487026224132,0.59939921053847,0.553550500595947,0.593790827930151,0.551153832888834,0.62429978979944,0.706128664768645,0.534170014836285,0.50882328398832,0.661181349144555,0.478395889680833,0.672937340900462,0.438314039647253,0.625913351951553,0.620032274043866,0.634337098745906,0,0.625305422502485,0.51254386378781,0.706865927345072,0.666200229776667,0.591182374458906,0.634718511571227,0.608065932535214,0.569574923435758,0.679470667300279,0.732387677892862,0.739832320240101,0.721201972133052,0.661862559108659,0.687085685669383,0.600925127495252,0.706774612888253,0.597568646718854,0.766314379791535,0.504838625687661,0.462727983649715,0.558208430947116,0.716966044021526,0.418712883504739,0.650806909226025,0.619706933582348,0.63494160296907,0.696297857262055,0.585205648840305,0.734985050127754,0.853420898454817,0.573967172311123,0.703331284486546,0.619703360616594,0.825604480613529,0.691404490661286,0.691488795500033,0.592873907546741,0.621909371381433,0.509113304897631,0.542561548971749,0.578841476054965,0.652101619326549,0.587328216098163,0.585280305947853,0.632820518608909,0.676864537618987,0.700594867157719,0.614026966726808,0.853004424083595,0.308202795181199,0.680060266325233,0.765926732799142,0.668579917022777,0.524887323157208,0.675719617492564,0.485346386260522,0.638458343685542,0.658887039350132,0.525914058736403,0.804005775382878,0.818789338626887,0.780982598076199,0.318107531251933,0.674108524868457,0.632954996960867,0.525716522192456,0.507428474929811,0.764041540857137,0.70357554130732,0.732961818270876,0.706020416654603,0.598903671563858,0.896557479675495,0.648281604653295,0.693883130344896,0.623834851588238,0.765774540308759,0.800932619669494
"hdz-192",0.606253264629002,0.42121314311965,0.68998779183594,0.513403239937461,0.471779747508007,0.56704547440677,0.493164462950191,0.725498564869698,0.686914024563298,0.340162553597455,0.384523916850821,0.648463610709014,0.380069652504523,0.609472335384873,0.43049225140447,0.667164879441906,0.577862088718964,0.584365398456533,0.397142220657232,0.586220815150359,0.518960637297783,0.495423820539057,0.41590369624792,0.518821045777292,0.527262986444191,0.65721774648929,0.456993908790826,0.515504364808508,0.528526208291314,0.542765537617625,0.370219342952529,0.580714918925402,0.561434636707036,0.431761502931843,0.46866065683039,0.625305422502485,0,0.584095741750484,0.677937198646724,0.691368548255558,0.485146154892608,0.462911436936308,0.374409117738945,0.504864011642759,0.54126235049712,0.346357769562805,0.660727622322562,0.663830724913675,0.367009070042852,0.630887311085714,0.444000316113665,0.63733502895968,0.349032398825681,0.699736101119973,0.64143734791629,0.569785967803405,0.537419963916549,0.527440118423228,0.513404320466742,0.442735100303871,0.60192820742628,0.516488239362715,0.611896789099848,0.505486809778236,0.648708860982735,0.81575360164938,0.430506908608545,0.528285620817836,0.465958804090238,0.74538549945716,0.52522387668851,0.678249644731203,0.47479394868641,0.5997956450722,0.508019043598048,0.241713597272167,0.400734202009116,0.496878690570453,0.668997876747108,0.389648985769984,0.647315962333285,0.566278573161352,0.555544503966335,0.349053800255435,0.783843414022953,0.573170203624777,0.677439316132734,0.614443069004722,0.68741035749051,0.598298559654229,0.507333243934234,0.662485619072801,0.508809176805174,0.468500110447984,0.539884520168206,0.772551387841554,0.772487406150207,0.8083345990551,0.594589302947535,0.5916981809488,0.490991576858572,0.602873217790349,0.610301639507131,0.56062627647862,0.665199605785399,0.54997066635243,0.819946451357918,0.407342816208288,0.790750698601393,0.807342988716471,0.571714446973537,0.704060112761019,0.762076588803408,0.732351128241234
