"Taxa"	"culi_1"	"warble_1"	"culi_2"	"warble_2"	"culi_3"	"warble_3"	"culi_4"	"warble_4"	"culi_6"	"warble_6"	"culi_7"	"warble_7"	"culi_8"	"warble_9"	"culi_10"	"warble_10"	"culi_11"	"culi_12"	"warble_12"	"warble_14"	"culi_15"	"warble_15"	"warble_20"	"culi_21"	"culi_25"	"culi_27"	"culi_28"	"culi_29"	"culi_30"	"culi_32"	"warble_33"	"culi_36"	"culi_38"	"culi_39"	"culi_42"	"warble_42"	"culi_43"	"warble_43"	"warble_45"	"culi_46"	"culi_48"	"warble_49"	"culi_50"	"warble_50"	"culi_51"	"culi_52"	"warble_52"	"warble_53"	"culi_54"	"warble_54"	"culi_55"	"warble_57"	"culi_58"	"warble_58"	"culi_59"	"warble_60"	"culi_61"	"culi_62"	"warble_63"	"culi_64"	"culi_65"	"culi_68"	"warble_68"	"warble_69"	"warble_73"	"culi_74"	"culi_75"	"culi_77"	"warble_80"	"culi_81"	"culi_82"	"culi_83"	"warble_83"	"culi_84"	"warble_84"	"culi_85"	"warble_85"	"culi_86"	"culi_87"	"warble_87"	"culi_88"	"warble_88"	"culi_89"	"warble_89"	"culi_90"	"warble_90"	"culi_91"	"culi_92"	"culi_93"	"warble_93"	"warble_94"	"culi_95"	"warble_95"	"culi_96"	"warble_96"	"warble_97"	"culi_99"	"culi_100"	"warble_100"	"warble_101"	"culi_103"	"warble_103"	"warble_104"	"culi_105"	"culi_106"	"warble_106"	"culi_107"	"warble_107"	"culi_108"	"warble_108"	"culi_109"	"warble_109"	"warble_110"	"culi_111"	"warble_111"	"warble_112"	"culi_113"	"culi_114"	"warble_114"	"culi_115"	"culi_116"	"culi_117"	"warble_117"	"culi_118"	"warble_118"	"culi_119"	"warble_119"	"culi_120"	"warble_120"	"culi_121"	"warble_121"	"culi_122"	"warble_122"	"culi_123"	"warble_123"	"culi_125"	"warble_125"	"culi_126"	"warble_126"	"culi_127"	"warble_127"	"culi_128"	"culi_129"	"culi_133"	"culi_134"	"culi_135"	"warble_135"	"culi_136"	"warble_136"	"culi_137"	"warble_137"	"culi_138"	"culi_139"	"warble_139"	"culi_140"	"warble_140"	"culi_141"	"warble_141"	"culi_142"	"culi_143"	"culi_144"	"warble_144"	"culi_145"	"warble_145"	"culi_146"	"culi_147"	"warble_147"	"culi_148"	"warble_148"	"warble_149"	"culi_150"	"warble_150"	"culi_151"	"warble_151"	"culi_152"	"warble_152"	"culi_153"	"warble_153"	"culi_154"	"warble_154"	"culi_156"	"culi_157"	"warble_157"	"warble_158"	"culi_159"	"warble_159"	"culi_161"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"culi_172"	"warble_173"	"culi_174"	"culi_177"	"culi_178"	"warble_178"	"warble_180"	"warble_181"	"culi_183"	"warble_185"	"culi_187"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"culi_192"	"warble_192"	"culi_196"	"warble_197"	"culi_199"	"culi_200"	"warble_200"	"culi_201"	"culi_202"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"	"culi_416"
"Metabolism|Global and overview maps"	0.394372424210506	0.385285216395694	0.398730477371342	0.379861017436739	0.393294352049196	0.384681671180485	0.39555210964256	0.389530993607107	0.40002697189617	0.399325107707856	0.391790031998963	0.387396117340288	0.393136391476585	0.383643968260267	0.393373320878625	0.37514825932774	0.393992173003183	0.398351391892444	0.383470590359759	0.397310900213132	0.390470035523965	0.396770322575382	0.395230767118444	0.390319448901315	0.386710319311277	0.382984621225708	0.390849488417511	0.393666363260236	0.383613041730666	0.388881574946479	0.39235656088126	0.394386190084337	0.391412727197	0.390570858961157	0.3876153060391	0.391992849017504	0.392145819048376	0.392507971849978	0.383026221720325	0.390619386988569	0.388692189665336	0.390320442526379	0.392985426710659	0.38770592593129	0.385602429063977	0.391112608343675	0.397773597339017	0.392699023023075	0.390530808877415	0.392386574276415	0.38820908772965	0.400124784067826	0.392719552975425	0.389136328478434	0.397358974213994	0.385394521016514	0.389080552252027	0.383434588034414	0.39242152524608	0.384494647814682	0.389826185874474	0.386492861860123	0.391309180064515	0.392072985545502	0.397590335864678	0.396741609184629	0.398349084618356	0.376415424544299	0.386422738866228	0.38429847706083	0.386802426607088	0.39135509532398	0.389982301321247	0.396139305410543	0.39354330504198	0.394724865212269	0.383356541252512	0.395180734401048	0.39505086343669	0.388266453414549	0.385065751241914	0.396016250208524	0.386791275916907	0.389319114667139	0.380387170159879	0.38835257825152	0.3936578475395	0.38520333739713	0.387849759926099	0.36638983546196	0.383372460464611	0.379703878597818	0.39941911383622	0.382921212711928	0.391142885835553	0.384923232262059	0.393255233741377	0.390775829656744	0.393488629273216	0.391267919852011	0.382003129911241	0.391544757955245	0.388200313255107	0.391257073493592	0.388278183937321	0.390011670370164	0.385486569395018	0.396010770498139	0.382716631456365	0.399567416593055	0.383696895334316	0.391156634363354	0.390682545408203	0.387786630126943	0.389192271795855	0.392065203317319	0.384766369112822	0.369197005905474	0.388206171945782	0.388045388668707	0.379228025567914	0.395032730056359	0.396303717030506	0.375491497698531	0.394052109809238	0.385261292302733	0.394995629313674	0.382452296189465	0.397817923373888	0.390429624783096	0.371429147197174	0.382960482517175	0.391231635950179	0.393758920269234	0.391727594197447	0.394773867154339	0.393481703008479	0.390925904532263	0.390540133635541	0.391014563408335	0.370576257314745	0.391447477862753	0.386817942783326	0.389105225881256	0.393977576128858	0.396910275352274	0.372144636572562	0.393582500510209	0.358880474931974	0.397678597498091	0.373738476233576	0.392517242826051	0.369842741745515	0.383701004614495	0.394317327159112	0.375219761000173	0.385022884996697	0.369408599842222	0.36643722498018	0.370527497792718	0.382074304121575	0.38133255401106	0.381829131729575	0.374730132242058	0.395682002055124	0.391862780323913	0.369002129538525	0.383606279429076	0.396523709989512	0.367636835057435	0.389196016057648	0.383915443379252	0.373461947189529	0.384680244665564	0.367284403367926	0.367691325289112	0.367126143850143	0.360620895308068	0.392233834888257	0.390553148037328	0.394753142523836	0.393283075707227	0.37191055367785	0.382581743734419	0.388456981362343	0.380494833851513	0.377804646955655	0.39154609528217	0.357557658246407	0.38482492005354	0.356851028823565	0.400337238300027	0.378157495857591	0.39927788796872	0.399191076122503	0.399302571765152	0.362174940861291	0.378278949296996	0.374715044494252	0.387669797030099	0.377888199586021	0.365286257569039	0.367845581981471	0.377384511926404	0.381896680329627	0.37652230394101	0.367753196311345	0.361382277366432	0.366327484480768	0.381109938577337	0.3685947208332	0.3957021962043	0.372784346397555	0.375501023167173	0.375652120875074	0.376997026686931	0.398530369463815	0.373512194090373	0.390633193547767	0.38130768725738	0.383437137230545	0.379822831781621	0.381536474743169	0.373533799033107	0.374442647073917	0.371940245551711	0.384566139005802	0.382680922396487	0.365102276475474	0.366642649786128	0.361139188414674	0.382598696931802	0.359555086493577	0.363149460033399	0.381049640097804	0.381681110682824	0.370859324489067	0.392009914801736	0.387812631401654	0.383090134347237	0.372550746780917	0.372831071429677	0.369022480072141	0.3790525438936	0.38461543184712	0.39440345193297	0.36822423183152	0.381811046107237	0.378197655679503	0.38192300094973	0.374716408007926	0.393273819493486	0.394059280245985	0.373711743202257	0.387768922855604	0.372757721479976
"Metabolism|Carbohydrate metabolism"	0.0849444202676241	0.0964186379222022	0.0846960281189153	0.106414898184405	0.0853288035492405	0.0949559667194796	0.088127904759889	0.0948537719878119	0.0859651293029463	0.100225978779046	0.0920421334902758	0.0999263856954553	0.0853773018753136	0.100184391863848	0.0924237649763387	0.104085580859092	0.0871029455010389	0.0833956402387767	0.10014401186143	0.0997938865071091	0.0934130721083403	0.0890019475054402	0.0969870381938807	0.0917409695065573	0.102576120894035	0.0946609686060059	0.0965439949733429	0.0954925805006501	0.1048561783859	0.0992739611619758	0.0919848925887657	0.0898938528607167	0.0941750389183091	0.0918517298492117	0.0959132217787323	0.0903433839024892	0.0899848896469717	0.100043115110606	0.101286632346644	0.0962097969726535	0.0944898806770215	0.091076303509177	0.0942262302991155	0.103116693676295	0.103976771062235	0.0967869783926261	0.0939365079071645	0.101081143359101	0.0981121366204348	0.097953564492474	0.100336149495491	0.1011253111205	0.0921851630635924	0.101274131667227	0.0884554678659863	0.0954576196475257	0.104795431837975	0.100175398534542	0.0961800488755138	0.0991816662968165	0.102304070070592	0.100959262446917	0.0886825440588477	0.0915672423663922	0.0957843181162087	0.0920215679192426	0.0993394555221554	0.0968054531940547	0.098517738198246	0.0953017042124994	0.093652477690601	0.098457538315045	0.0930669293818316	0.087282948519201	0.0921476765571823	0.0987344904730678	0.100755676621354	0.106552705867874	0.0930644297642047	0.106478804502635	0.100326209668793	0.103661967918819	0.103646974949738	0.0963062026534371	0.105905292405709	0.100774539409396	0.0974744406812834	0.102025138624867	0.0994654145050526	0.110963044915911	0.104345999832971	0.0969254429288789	0.106665967331501	0.107140089719733	0.0995990143510265	0.0946849963245035	0.0921292429745172	0.0994938887041616	0.10361156122728	0.0968715913868404	0.0983776783424069	0.0932018332506094	0.0996334783724405	0.0905061820669383	0.0903816857332144	0.0987751875627714	0.0976010599667887	0.0862041706705117	0.0961659540337811	0.0946598839051914	0.0997475102336805	0.0911050357091789	0.101863569279689	0.102267666360973	0.0952229142763638	0.0908938391068061	0.0969495804834745	0.107255732948572	0.0897889711854554	0.100595549306123	0.100988899366551	0.0861677465777877	0.0920354251011471	0.104208850065978	0.0914868980105201	0.0953555113341496	0.0846933798486632	0.0973118574734913	0.0896475017229185	0.0980280777724074	0.106111251180577	0.0964139148096528	0.0964195148685267	0.0829569793963636	0.0861242507003015	0.0884121270066062	0.0956942990890433	0.0907672468137126	0.0882795115986102	0.0855024230924642	0.107683685206196	0.0945148939594624	0.0952347735588982	0.094353434631574	0.0852630973091487	0.101568662485465	0.0991531184244924	0.0839079583984669	0.110928619068301	0.0925032357104693	0.0996678213020305	0.0914380424108614	0.105607086342899	0.103718112603266	0.0854182104939231	0.101990085343318	0.0946006528039514	0.107756545193919	0.105807747126811	0.0994066514463165	0.10093734589215	0.101635271909477	0.0969887831647567	0.104922122021872	0.0862480467977736	0.101327259201267	0.110454368615493	0.0980348965485695	0.0891169328097499	0.108442256313725	0.0954737928724357	0.0987857219759627	0.105790162265857	0.0934192183828069	0.112258584515047	0.103130960414043	0.113626103586389	0.111712565557027	0.0888675687463124	0.0944082790493881	0.105306502576114	0.0958929587075196	0.107117823725258	0.105463848407752	0.0962997362226161	0.106755453145292	0.103082546240803	0.0966915028521763	0.110284060514745	0.0938260763492805	0.112205424747531	0.0860857984973135	0.0963339141627201	0.0869981791670513	0.0875170040543058	0.0814441101481191	0.109285796443265	0.105496799965846	0.104236480346158	0.0934490234318388	0.101360923299806	0.114565553695302	0.109815027373437	0.0951577493238865	0.10870648301176	0.103204200177882	0.109046048731888	0.119513402387723	0.109882744803383	0.0997803567625442	0.110435030399216	0.0864854507268944	0.102700535096636	0.104722686413526	0.114044305044805	0.106810229116867	0.09407287148349	0.118755844176977	0.102002829040784	0.0966365135205157	0.101539239136651	0.101392753725606	0.101996446992513	0.103217434938569	0.104894872821117	0.0980021864957129	0.0955282302040756	0.101513023392005	0.117656810558813	0.109193944951714	0.116156330174067	0.0969301185722455	0.113347916816738	0.115535529807934	0.0979791987426113	0.105133856493233	0.112170407285192	0.0998441685640817	0.093300855244079	0.10204178181133	0.106539681797567	0.10874697451701	0.101027782230452	0.106093145908475	0.107590876386322	0.104298679025147	0.114320669995575	0.10631948284021	0.0997326045663916	0.0985384328473022	0.110737403096584	0.0930063146438908	0.096381523702436	0.108804403829654	0.0994919339823397	0.104748687305069
"Environmental Information Processing|Membrane transport"	0.0555375881267939	0.0648177982429436	0.0542016287492411	0.0709414291450829	0.0569295076034111	0.0649703331829212	0.0566906864135829	0.0563720855682072	0.0547677291173514	0.0625175154538915	0.0617175841875037	0.0634889656446173	0.0573763637677162	0.0667782905265421	0.0606596014859665	0.0720322782104978	0.0576425557496857	0.0532779161665891	0.0688599496495745	0.0615764624425873	0.0631354175185757	0.0578205867461093	0.0608522230450183	0.0615277276733797	0.0712754301824604	0.0659578033986316	0.0637058071337017	0.0604493374969887	0.0731956633973021	0.0682681592824826	0.0606288952743651	0.05878827670313	0.0605597901628963	0.060891775731741	0.0638031112817695	0.0586411569177347	0.0581169920363118	0.0622349472522513	0.0692143007430046	0.0633759336132576	0.0631069992291724	0.0573705732877381	0.0587265499923405	0.0648630952643803	0.0637176370453764	0.0637948400286004	0.0577159630134407	0.0640338035382205	0.0650807450425927	0.0633683018394426	0.0662902862250225	0.0608533960382305	0.0616482857974929	0.0633804750898292	0.0559328155882231	0.0614750772941581	0.0706734759790469	0.0713681058030983	0.0613315759579968	0.069663714160257	0.0684384434768706	0.0708225754829763	0.05683116844919	0.0585894830576442	0.0581908939898244	0.058019810422363	0.0619344893305016	0.0685516142065695	0.0645851934987947	0.0665282494635516	0.065876595765299	0.0656043147014812	0.0632878891032743	0.0572500228263706	0.0605525453980664	0.0624571242618142	0.0718430753791853	0.0653066657255299	0.0609443213774534	0.0698970964247114	0.0689104207158037	0.0661265557303782	0.0707221181056867	0.064379340622043	0.0738446910335283	0.0702969709843078	0.0641242517861473	0.0680419837367368	0.068452511730407	0.0726282868575488	0.0706183958771288	0.0686578286054131	0.0643105980736325	0.0751092633067244	0.06295115491801	0.0621048585150423	0.0611497051049566	0.0667529097672523	0.0629889069853537	0.0633924821203109	0.071551180605391	0.0547827998707337	0.0658451716375266	0.0611674376387533	0.0610526105076853	0.0663821542265706	0.0692932404290661	0.0563068162865895	0.06749350011077	0.0575488507698634	0.0672193531605205	0.0597805963187421	0.0657673815347455	0.0692846322669708	0.0631862806653784	0.058714859497761	0.0795976171024216	0.0779230181372858	0.0627906666245712	0.069442824531596	0.0741365877640226	0.0568907208842996	0.058333429677485	0.0735380383395401	0.0598320073354414	0.0649857787998834	0.05548232252568	0.0658383737111917	0.0563139672467188	0.065785960222423	0.0748547500829178	0.0695969233147859	0.0639057434891958	0.0558085295860436	0.0578500259199074	0.05814710102346	0.0616850962372711	0.0621302067267681	0.0509891085578205	0.0577516124928725	0.0746703857561354	0.0631020386009825	0.0646371348221041	0.0623830509855049	0.057987548690723	0.064490143497668	0.0608522948031853	0.0551449636500927	0.0691728737226275	0.0590678088259472	0.0686931409663152	0.0626968549475112	0.0823295806910637	0.0718740335897817	0.0559413748586852	0.0711946015697948	0.0648582553097156	0.0738091834589572	0.0776743602943291	0.0646405000136381	0.0699688424271905	0.0702806808259075	0.0693418773924626	0.0750324248774801	0.0582060997731809	0.0687154170725931	0.0523684382481607	0.0693473906625765	0.0569174069145785	0.0696855884915108	0.063731680039905	0.0692500593822563	0.0777933822010192	0.0631968949719756	0.079552887733019	0.0771689039642823	0.081638758854852	0.0676416835391227	0.0600011475073312	0.061667983631613	0.0667087752744992	0.0622429148329287	0.0705358398741019	0.0675517746968244	0.0653268563217426	0.0712851934747343	0.0747310526778217	0.0630808089715325	0.0874526786229374	0.0630892996934735	0.0451581811662817	0.0547970759499514	0.0567485830645814	0.0550019618499622	0.0548447407046515	0.0518228641562521	0.0824653811003715	0.0751294228207297	0.063185845616738	0.0658420675078771	0.0658242442266379	0.0793295611890318	0.0733272056685051	0.0582830447484698	0.0739703343130518	0.075993710785289	0.074166619783838	0.0849006403243591	0.0581536330663749	0.0685759671088663	0.0766312375938382	0.05190984588045	0.0751854616505168	0.0684118664560979	0.0836299729880561	0.0685760603149466	0.0583327541540166	0.0836796356766869	0.0665294060763931	0.0578534048236118	0.0696343162476329	0.0714917703304692	0.060945333325409	0.0648795138733619	0.0607865293423321	0.0742561568103502	0.0603200804466635	0.0590450038977768	0.0856161523278176	0.0763370160943184	0.0796064231441917	0.0679045731400805	0.0853223063951687	0.0832737403939689	0.0687783402109135	0.0687264710969605	0.0815792814194694	0.0665080740860338	0.0637409178546719	0.070351515309549	0.0768679580300969	0.0782368143917555	0.0716070226060729	0.0672511476712668	0.0671231806376778	0.0677397411453907	0.0835784019706792	0.069341651447345	0.068784700086369	0.0650862058659926	0.0760132542384876	0.0610494979506946	0.0636894178856445	0.0768800873454603	0.0645629948409856	0.0759230986062488
"Metabolism|Amino acid metabolism"	0.0588898210655375	0.0607754323208977	0.0596720731781664	0.0612552303774488	0.0584911399210679	0.0596920407375738	0.0595295990199251	0.0610226297273885	0.0599959827237553	0.0639452030327816	0.0603269865063626	0.0616623608440711	0.0589938570754673	0.0604694290149959	0.0615392358674775	0.059427229691874	0.0597668930666251	0.0586106491707881	0.0615852769962902	0.0635075068727374	0.0601703892558229	0.0605666300231605	0.061959485367661	0.0596530951888362	0.0630847879927954	0.0599702558580984	0.0612045702191399	0.0629018731946892	0.0606472196487543	0.0614387196702098	0.0600198546777421	0.0606421846609825	0.0598349363372936	0.0598910264362137	0.0593996329414995	0.0589159747415933	0.059707336173838	0.0623384515927068	0.062637507942968	0.0599204649558211	0.0603930299955904	0.0576365489685658	0.0614738879271495	0.0631014532882048	0.0631710013042548	0.0618297563262644	0.0622605717160761	0.0645505985555209	0.0625303026839	0.0625347412654538	0.0610933908024978	0.0654199552533007	0.0607894152032946	0.0627546824957669	0.0605198033617312	0.0592563118175029	0.0632194225525312	0.0605427763777541	0.0624637623736932	0.0607521841969674	0.0618750459813343	0.061033898955694	0.0584403132442743	0.059346368895172	0.0632518809936823	0.0602355654664023	0.0640827046780905	0.0641004162775526	0.0608464236389705	0.0596665774970272	0.0615656696669969	0.0602649948221885	0.0591526916277532	0.0596093466583002	0.0614887568031405	0.0647057606280201	0.060657578651236	0.0657844123514067	0.061193893459989	0.0636301631617171	0.0612211768068216	0.0654177780624144	0.0615913926188373	0.0615430018069439	0.0615638081638255	0.0610710155305021	0.0615591780112036	0.0610255466291166	0.0612252868104188	0.0604182153883956	0.0632418011479739	0.0607151250602999	0.0659066076588457	0.0626366508187495	0.0629972890575005	0.0655282445171493	0.0613350629235493	0.0626671865742393	0.0648159459429893	0.0612930402626822	0.0613347693357696	0.0725695549744558	0.0624083190358512	0.0598742663407133	0.058148817335934	0.0625079636208138	0.0598940571596755	0.0593241241338628	0.0601872337196597	0.0634459488253037	0.0589787295338885	0.0598689517183166	0.0640102405094231	0.0624836468650509	0.059507010374712	0.0597686031048205	0.0566441472282423	0.0586937420882302	0.0584023757290235	0.0616405815315159	0.0590401948584576	0.0590864505471317	0.0608022762222309	0.0580141909300222	0.0602984922711427	0.0586692937911925	0.0583872117777229	0.0589109851158302	0.060703353462415	0.0625474686892978	0.0591470375061116	0.0590293216533815	0.0619749820743735	0.0577915566333893	0.0581291611317223	0.0607539990421092	0.0621922013752211	0.0602134634146182	0.0765779914023226	0.0579780630693521	0.0639475816322391	0.0618966564390311	0.0603630673050361	0.0614422453729421	0.0583293039469427	0.0645298187789288	0.0576744390974795	0.0577989171781528	0.0563190602875106	0.0613830399634643	0.0594955635258272	0.0603725874412336	0.0617851944956506	0.0631407144510058	0.0586966861122383	0.0625184764716431	0.0606523942659099	0.0612189323538378	0.0612390999458618	0.0644088098280612	0.0609994021266895	0.0620862224684925	0.058856090416727	0.0601247198287775	0.0605785698608673	0.0626676477947609	0.058100174655277	0.0610488219303876	0.0613084908144853	0.0612449168295835	0.0605924974408315	0.061118523033946	0.0590278167636082	0.0595649466573941	0.0572260820375012	0.0591461348382774	0.0579398788215305	0.0561587690249927	0.0586905854026444	0.0640989561495823	0.0650420404392294	0.0642130368136828	0.063741535327809	0.063844470365402	0.0619543771967222	0.0647596597213326	0.062830618813322	0.0610073787429527	0.0620516237798024	0.0638463149589171	0.0532579521500616	0.0609862248034023	0.0594487059307265	0.0598259839655681	0.0609929023281416	0.058761865446784	0.0586574182780672	0.0615333457573755	0.0592068343305467	0.0600397072098366	0.05949911881015	0.0544463972992496	0.0595444358088653	0.0687626565964989	0.0637855051638832	0.060505479613581	0.0603671436091863	0.0560451656957985	0.0579814028160723	0.0614700218723049	0.0552841484154829	0.0596399685530374	0.0598597291867956	0.0578822634146981	0.0599357144669046	0.0626235908203758	0.0640165458412533	0.0612527985228257	0.0634017525870048	0.0755255775811064	0.0638643953859555	0.0613744510818836	0.0607101068116574	0.0617016559453158	0.0617724640838068	0.0635538948402535	0.0599223513531742	0.0730649505106219	0.05984681004655	0.0596913674035533	0.0603821503900295	0.059059092717694	0.0604383202799472	0.0569418196262484	0.0610269271565471	0.0625985642415821	0.0614470098809627	0.0633654809592246	0.0606808609865492	0.0639457136737012	0.0617094523523146	0.0595921041106293	0.0635241159658846	0.062439371820056	0.0648086939179022	0.0662209137501436	0.0638487735716766	0.0627345337543718	0.0643636856200286	0.0634303014159478	0.0630761990027915	0.065208030552742	0.0623348003323644	0.0649378800473285	0.0623689111629707	0.0577105520155361
"Metabolism|Energy metabolism"	0.0472142403463717	0.0426617942221516	0.0473800391687965	0.0401983568796022	0.0472673488946307	0.0433073974048325	0.0466132990781098	0.0431272431618688	0.0469916375405197	0.0418221760664276	0.0445023864459078	0.0417132300131792	0.0464871540640281	0.0416985834732454	0.0439059074247129	0.0400736074553211	0.0459732979339605	0.0479068213376165	0.0415283690322825	0.0422086402716146	0.0440126456476357	0.0457574131966985	0.0430119207128348	0.0448955999215902	0.0401905973261878	0.0428250337934107	0.0429929376993744	0.0430112059792858	0.0406587716170024	0.0418747858227088	0.0446201003459995	0.0451007678416222	0.0439755705420165	0.0444203924702876	0.0436172498482091	0.0453664786099614	0.045198356430433	0.0426618789666692	0.0407867439806776	0.0433562596574457	0.0437258336665373	0.0458128390335176	0.0437778001653146	0.0409092196379446	0.0400343193311251	0.0427258054859956	0.0442716452355309	0.041194806226149	0.041890914506235	0.0426663579740597	0.0419507593087137	0.0422034430028132	0.0444634782181836	0.0411893559393069	0.0461672486883916	0.0435819477368257	0.0402314986949787	0.0418290422950458	0.0432110879152098	0.0418152045126896	0.0416649138618024	0.0418173134745897	0.0455137559323957	0.0450729056875973	0.043360653827939	0.0452904956143615	0.0421084762004875	0.0438645630495142	0.0419501308857125	0.0440308222345088	0.0428098603480216	0.0433595168799384	0.044566147028138	0.0464450643831915	0.0441410339487662	0.0416763474097119	0.0417080997868031	0.0396787502970329	0.0445447429683505	0.0402448771613228	0.0412864814282275	0.0405420036599623	0.0404236167228416	0.0430218071795952	0.0396501106359625	0.0415110688475495	0.0429334716727294	0.0413272397755211	0.042009239402791	0.0388628753377138	0.0406263124197276	0.0419574616176764	0.0395842938698265	0.0386442567464552	0.0420089712925165	0.0412099429129012	0.0439269433259649	0.0422279510383346	0.0408455392768916	0.0436470611226687	0.0409302821469747	0.0405124507696977	0.0415343149293496	0.0450268368180016	0.0454243883152397	0.0419196580195925	0.0429422288703051	0.0467698518913198	0.0422909803282098	0.0437922081098955	0.0430558337410208	0.0447291892366382	0.0411843155931813	0.0406289731264083	0.0442519286844316	0.045044120222225	0.0412833461998261	0.0404598818329069	0.0453670492470462	0.0418968532471761	0.0421054479688466	0.0469393932048676	0.0448957036741134	0.0420815788646881	0.0450159513907989	0.0441814142879379	0.0473159335873446	0.043451501381429	0.0457702952862737	0.0422265854871761	0.0408880341959927	0.04315633169262	0.0427444495298553	0.0478149708895682	0.0467800628596188	0.0458235454238746	0.0430781214234906	0.0447095686063806	0.0398044191744789	0.0463443325072307	0.0394441881723264	0.0434544116227209	0.0431445219647027	0.0428058359105079	0.0466860373593459	0.0411242324031542	0.0404989876583854	0.047136066777627	0.036253170370904	0.0444109302479229	0.040508770351617	0.0441451541332889	0.0394662739816893	0.0391625524409377	0.0467609705326973	0.0396201939487009	0.0426767681258708	0.0380617473920287	0.0379115005809657	0.0378550201169671	0.0406167770567468	0.0406805969605042	0.0431625169320841	0.0402297576110284	0.0458768589121477	0.0404285713426787	0.0368371144461622	0.0414800114221299	0.0452481125198559	0.0371872349403101	0.0430572302042308	0.0420320958258959	0.0404460415463059	0.043525368936969	0.0398644143106392	0.0395322944132789	0.0391353409408489	0.0364234526399258	0.0454624090480527	0.0433787939350329	0.040254686180776	0.0424599280496149	0.0367873272184589	0.0389402040468524	0.0417751842096421	0.0381799962434813	0.0385385971305329	0.0430225425670199	0.0368335984590306	0.0413036419590403	0.0348706392751552	0.0467739166980914	0.0411948052179255	0.0465043855870276	0.0460070874947905	0.0480016897872375	0.0372613489477872	0.0394896650617375	0.0391718925730388	0.043109287554968	0.0407101267969032	0.041026522977247	0.0373275861721129	0.0379032256335677	0.0383853982916301	0.0400148306662216	0.0368728152276953	0.0394122904889052	0.0367576664486562	0.0413931121586403	0.0414880297099075	0.046600103734032	0.0403099979467148	0.0422078483569847	0.0380110132204078	0.0384017406145749	0.043616411743977	0.0376481380170356	0.0414692664631411	0.0372507646266092	0.0404225769293783	0.0413200952202957	0.0406221066364619	0.039439740339015	0.0385113775291884	0.0391448518233265	0.0427070929455979	0.0389979928322229	0.0383992566368537	0.0388909913128635	0.0379777575043035	0.0429891161626178	0.0401054654860925	0.0391072010889558	0.0418260768874683	0.0399794836280251	0.0385928133916136	0.0425239237387106	0.043729174911382	0.0397190640076087	0.0387240279480951	0.0393332641014654	0.0375164014445279	0.0381978544259303	0.0384563826997514	0.039433114917333	0.0372477221594554	0.0394868507078406	0.0400883252731938	0.0406854961665248	0.0392888143661728	0.0429757479164213	0.0434389652900239	0.0383487340516671	0.0418585402718692	0.041681315777156
