"ID"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"ko00290"	0.00259189080243927	0.00276245081607554	0.00273054307411835	0.00309168999232709	0.00261194026228154	0.0026767742669015	0.00272846236777202	0.00257555325521555
"ko00300"	0.00477104407194915	0.00505454011292804	0.00488269984520283	0.00460261626098055	0.00486725176262543	0.00489666938210459	0.00505679968787977	0.00492476343016442
"ko00310"	0.00150749340373831	0.00184601262452737	0.00191928267154214	0.0013035089362186	0.00172148501374132	0.0018382928828336	0.0018994601545527	0.00168014472423696
"ko00311"	0.000259772605134778	0.00026597491503022	0.000236840345462623	7.7022112073982e-05	0.00021766923471238	0.000236694444212257	0.000216673224908651	0.00025685110402743
"ko00330"	0.00395172033370684	0.00414747933281383	0.00442919476832466	0.00371013664135141	0.00406245533194585	0.00410339231010276	0.00396535888275696	0.00370952497370608
"ko00332"	0.00041074343904472	0.000412955080266874	0.000430215396837405	0.000482565387124291	0.000409923963814155	0.000407933541567248	0.000398801413336956	0.000389138550174454
"ko00333"	0.00177454315195456	0.00165769961803958	0.00150697917253743	0.00247989678099443	0.00177054338338761	0.00180408332809613	0.00186305293249924	0.00201624326593862
"ko00340"	0.00367604414414804	0.00377099543188564	0.00392691612555221	0.0039195027157042	0.00369153336053721	0.00367124373624637	0.00360728670751682	0.00351165811965585
"ko00350"	0.00236708861239186	0.00245646262431062	0.00239910977133953	0.00170085759318751	0.00229134529069962	0.00232197146956599	0.00244092845092341	0.00225657519544541
"ko00360"	0.0027906055062192	0.00310365646192796	0.00318106652431493	0.00224230474613688	0.00293263605875446	0.00297328927221599	0.00304556241361539	0.00280967241579498
"ko00361"	0.000182076644313392	0.000139542260963087	8.91203242056303e-05	0.000894360235040635	0.000203239334413978	0.000224449199729703	0.000258630156386507	0.000231753935555568
"ko00362"	0.00202402324278914	0.00281133979792617	0.00280021973760502	0.00169809701781697	0.00235189393162855	0.00249208127265881	0.00279726852176187	0.00230579142581009
"ko00364"	0.000134797039218706	0.00011987290923212	9.40462008151626e-05	0.00036120459624449	0.000131705680685283	0.000146699311169406	0.000152108978430471	0.000145350663605001
"ko00365"	3.04066879296114e-05	1.80340126949833e-05	1.56654976272286e-05	0.000181629611578459	4.31625418080761e-05	3.65593315124237e-05	4.59049487130006e-05	3.5803897539737e-05
"ko00380"	0.00108838320163532	0.00133846426625805	0.00129168546780344	0.000884885280999114	0.00117482486202041	0.00127562135582525	0.00135831557051118	0.00118006091517433
"ko00400"	0.00581885285222787	0.00603902891436444	0.00666525383214748	0.00569146828982529	0.00592684965718625	0.00579117100193182	0.00572572365759656	0.00533879081959261
"ko00401"	0.0014496582330922	0.00146853666748421	0.0016774926575553	0.00143530260640416	0.00144443365421004	0.00137928470520797	0.00137116988499069	0.0012334455044857
"ko00404"	0	0	0	0	4.4787695324123e-09	0	0	3.90177798005902e-08
"ko00405"	0.000452298526371427	0.000470429377878655	0.000487646685628611	0.000467565951850496	0.000442812591428183	0.000460221496216317	0.000456206782238432	0.000436500435867044
"ko00410"	0.00211188386631007	0.00239346800696144	0.00282028466293656	0.00161397874161479	0.00226542107908564	0.0022704550926424	0.00216596948373013	0.00184910113582057
"ko00430"	0.0011267658917616	0.00119996107342964	0.00112276621704548	0.00118546390290578	0.00116999529304014	0.00122389967369691	0.00129368199949519	0.0012547326192875
"ko00440"	0.000503357807068049	0.000492939078653908	0.000462563707615684	0.000166911675905726	0.000501527540363101	0.000567253529853732	0.000493779146207937	0.000591230289822778
"ko00450"	0.0034788261651238	0.00353163223180191	0.00355526403399134	0.00410832390846907	0.00357497690084881	0.00356095646628339	0.00362625603467553	0.00343134033482066
"ko00460"	0.00188618011132933	0.00154299357913633	0.00121379168937842	0.00116163669327174	0.00143498660493161	0.00150415610233376	0.00136888432728373	0.00184015270290393
"ko00471"	0.000962770732047789	0.00103464533320308	0.00105659551743723	0.00097769380968432	0.00102092924057366	0.00105101824079597	0.00103568097002132	0.00103466447240479
"ko00472"	0.000107640546480989	0.000113787262181169	0.000133093800920992	1.54813113357545e-05	0.000108794387881098	8.79603175347233e-05	9.91013915015361e-05	8.83449843750149e-05
"ko00473"	0.000708834298650841	0.000734744048058355	0.000796044065326599	0.000513456012960985	0.000735799263429105	0.000691268855806865	0.000698872577402545	0.000661928799097716
"ko00480"	0.00167927295676727	0.00158518811873484	0.00176351176199336	0.00315535296778963	0.00176908212033744	0.00180854152778504	0.00173229528467704	0.00164729403331108
"ko00500"	0.013295613472803	0.0127444971296809	0.0136497128731921	0.00832929546411582	0.0125018479433988	0.0117324738832294	0.0111613260146188	0.0111489548406107
"ko00510"	0.000306890511457688	0.000230748302293478	0.000238765801185759	0.00026066524057208	0.000265894855716405	0.000269372177224198	0.000219496154630844	0.000326300077398733
"ko00511"	0.0035293443632376	0.00237628511121228	0.00161806883110398	0.00112371366066363	0.00228615039583993	0.00256869754371136	0.00199033340437391	0.0036734137548655
"ko00513"	0.00063779826856114	0.000446676599546879	0.00039516427527719	0.000200365645909696	0.000471824655658282	0.000540743180754146	0.000392692257191758	0.000696499849129053
"ko00514"	2.07457186183392e-06	1.31976339578935e-06	6.91795673282661e-07	5.15449315271715e-07	1.69142508681047e-06	1.10698373178013e-06	3.28479447404598e-06	5.37143453197317e-06
"ko00515"	2.07457186183392e-06	1.31976339578935e-06	6.91795673282661e-07	5.15449315271715e-07	1.68196990668649e-06	1.10698373178013e-06	3.28479447404598e-06	5.33425829930182e-06
"ko00520"	0.0169566980849861	0.0160056582941967	0.0167525896631491	0.0136825379744035	0.0164270668403645	0.0162707956133395	0.0150843218833812	0.0160060284031781
"ko00521"	0.00268294479046141	0.00244045343801906	0.00207850527406334	0.00307871978651678	0.00252535339915639	0.00260480187864873	0.00259613730029231	0.00292983424039195
"ko00522"	3.6846873366901e-06	6.916228428567e-06	2.73170599193666e-06	3.3915319794513e-07	4.50640993866946e-06	3.77908665597502e-06	5.99437148259081e-06	6.58203801843675e-06
"ko00523"	0.00126389179924427	0.00120002468932569	0.000917413907552321	0.00164167119676243	0.00120132838110686	0.00135120720909161	0.00136972051602889	0.00160943982143273
"ko00524"	0.000763576211584506	0.000667579078532086	0.000611149318147642	0.000772330610544624	0.000715920863356238	0.000698690916744152	0.000695348301680035	0.000770818504541448
"ko00525"	0.000569365936949113	0.000543458509148191	0.000420117770369787	0.000712200092555088	0.000526142653188232	0.000605171920417017	0.000609761730559014	0.000690810236293613
"ko00531"	0.00120663280210951	0.000899833983725605	0.000749582784940009	0.000537492105647309	0.000895612233150886	0.00101732470347862	0.000800085269219463	0.00128292712599318
"ko00532"	0	6.1193647507273e-10	0	0	0	1.05402582618831e-07	0	0
"ko00540"	0.00382785828853136	0.00407723753649195	0.00464525857791859	0.00481931307163617	0.00422506192045295	0.00440408379706854	0.00403922625192661	0.00386231245122158
"ko00550"	0.00572509337095216	0.00601432327954839	0.0060970425144991	0.00533786740195194	0.00584540652704504	0.00583788714393979	0.00599238216465465	0.00579990309044184
"ko00561"	0.00321358155611906	0.0031406640647807	0.00355011509058402	0.00200635232420322	0.00316520989568089	0.00294343163388936	0.00278798122709305	0.0026630946889157
"ko00562"	0.00122023520744534	0.00112965325426157	0.000823342823773127	0.0011593617905123	0.00111469739526609	0.00111525364004648	0.00119185154961688	0.00130264960458384
"ko00564"	0.0031472996423701	0.00280965149578827	0.00265334820078491	0.00437000631297464	0.00301509297591787	0.00306121954928373	0.00299852224156976	0.00316369368766557
"ko00565"	5.04774703221123e-05	6.72468925218687e-05	5.10378804260337e-05	0.000178537628031302	7.07648673526897e-05	9.47451557745937e-05	9.16879925458775e-05	8.66535235717071e-05
"ko00571"	6.45472985888831e-05	4.12634884506292e-05	2.50110743417577e-05	0.000346450889576194	7.38321318472852e-05	7.19296101567075e-05	9.20272258293203e-05	8.9185055425169e-05
"ko00590"	0.000158043818619302	0.000125148413583721	0.000105632300146764	0.000221603296173669	0.000148730777544736	0.00017357838390352	0.00015468609155941	0.000209376639744012
"ko00591"	9.76206229867586e-06	7.62267849221471e-06	6.74817537711255e-06	6.97274544266283e-06	1.3523576558321e-05	2.53233796519113e-05	8.37957773991321e-06	2.21725708234139e-05
"ko00592"	0.000190240598873724	0.00021997424274511	0.00023863191887292	0.000364709621440877	0.000228564923676317	0.000235726381615449	0.000248911230761029	0.000216123883143325
"ko00600"	0.00316087522679741	0.00209732917243793	0.00161814189621477	0.00113166017923523	0.00212657767097201	0.00232199407837578	0.00165358287036195	0.00316645181257397
"ko00601"	2.02735212915785e-05	1.06249306293928e-05	3.0509963026825e-06	1.06403465795376e-06	5.86309321245903e-06	7.42670429007716e-06	3.21667661628926e-06	1.12378160954589e-05
"ko00603"	0.00125000963441998	0.00091839938675713	0.000879596236811497	0.000367845655027586	0.000946976864428166	0.000964263713198808	0.000734674301439659	0.0011716374596044
"ko00604"	0.000580236640335031	0.000392649829648363	0.000288698694994048	0.000193208263989065	0.000410765974517436	0.000498116046007985	0.000371318387157873	0.000686829556305758
"ko00620"	0.0107766217652488	0.0111868885493231	0.0112877284137979	0.009228084094193	0.0110118132235371	0.0111577167524018	0.0111603621985961	0.0111193680637678
"ko00621"	8.19066853578896e-05	9.13897140633842e-05	7.5101220035895e-05	0.000192819128369053	9.94395267260593e-05	0.000119784704173907	0.00012816027000778	0.000135084114621938
"ko00622"	0.000197433392219271	0.000201414943779925	0.00017453364989275	0.000206870285290604	0.000194344894829247	0.00021931769947464	0.000233789082259749	0.000233446459880801
"ko00623"	0.000106399862395133	0.000123614839583542	9.97855075020713e-05	0.000361540808311398	0.000137372297082835	0.000166164793086316	0.000184339177095825	0.000163347164051905
"ko00624"	8.06734941047732e-06	1.04690092155443e-05	4.31633197860122e-06	5.64539726249974e-07	6.36205657500173e-06	7.4227071180566e-06	1.23116720686209e-05	7.99715538456234e-06
"ko00625"	0.00125245010101767	0.00122844122421441	0.00100308018071115	0.0015373528606401	0.00120192980806038	0.00118904927161179	0.00141428240055991	0.00127584274953688
"ko00626"	0.000790909205095821	0.000800365866778608	0.000613678828059857	0.000413719664382759	0.000715162480256415	0.000699793325180144	0.000843805965078745	0.000800395826874703
"ko00627"	0.000757817143782845	0.000919917845926376	0.000943969872567601	0.000681824826032175	0.000830656646747062	0.000838813565059566	0.000920758543218969	0.000733555936235604
"ko00630"	0.00881728959252898	0.00873134825096615	0.00937901698972332	0.00821266069868161	0.00885535201837474	0.00884521191961971	0.00843765466881266	0.00861071563855883
"ko00633"	0.000724379395247226	0.000661248610995871	0.000695544378042158	0.00148679128101184	0.000804171851620297	0.000762666764986782	0.000786935553459913	0.000664068781098925
"ko00640"	0.00783434230049659	0.00792390489009991	0.00833899264645283	0.00615501511968032	0.00789824231247743	0.00790418619248988	0.00768342302249758	0.00771443373841823
"ko00642"	0.000180478536575048	0.000212375429775423	0.000231883743495807	0.000357746321966507	0.000215054641243433	0.000215343010631911	0.000240531653021116	0.000194003582662088
"ko00643"	0.000375933409802502	0.000552667459570031	0.0005224163868488	4.45678513612041e-05	0.000421443248742387	0.000434322090181988	0.000534147773258577	0.000394227502435211
"ko00650"	0.00577428303919037	0.006573619306409	0.0066244239149532	0.00457770798536184	0.00621082639375303	0.00648327925023555	0.00663520872577999	0.00617298675934835
"ko00660"	0.00180094856881816	0.00196061553683616	0.00195943099965377	0.00196834582567209	0.00181262890666619	0.00185162779347889	0.00190642808955875	0.00175790946743146
"ko00670"	0.00336388428501712	0.00339400413363021	0.00344027640807624	0.00317267405188669	0.00337089620227432	0.00344557316584138	0.00335563504705731	0.00351507513262182
"ko00680"	0.00727887910192343	0.00754425598233006	0.00754394319578471	0.00534463518619195	0.00732625701694932	0.00723630558984492	0.00732279996258403	0.00715266599325199
"ko00710"	0.00408117148004032	0.00426986649014267	0.00408605936303255	0.00447757004328916	0.00424217310655947	0.00421041705425346	0.0044271619226428	0.00435738213414286
"ko00720"	0.00844483954311872	0.0085406594521086	0.00922775795635139	0.00688538192373763	0.00865588835401828	0.00854353729688174	0.00822903764785857	0.00825264652995939
"ko00730"	0.00309797380009729	0.00308345736698947	0.00319972596692278	0.00339991721254949	0.00310164143880896	0.00307082244200845	0.0029930216244796	0.00299545512524324
"ko00740"	0.00232686865759547	0.00239610432108653	0.00259005586531728	0.00165890127762223	0.00236777232052332	0.00246281104097085	0.00223198055139894	0.00234268822849555
"ko00750"	0.0014751739198359	0.00140734093939292	0.00153160422658287	0.00180887231168788	0.00147702721051883	0.00149469441010803	0.00139105071271749	0.00144748874500667
"ko00760"	0.00369833038389309	0.00383251446131512	0.00385339837006336	0.00383685053817178	0.00376410284374024	0.00385140400779619	0.00386053557125722	0.00376917411734956
"ko00770"	0.00375675817486244	0.00404844099925116	0.0042883127052471	0.00335902026274133	0.00388376368725889	0.0038876994944457	0.00384933931468694	0.00367161963290778
"ko00780"	0.00396085420422089	0.00379622190113404	0.0036947519471803	0.00503285555366887	0.00395513016390328	0.00411783561210734	0.00400563160546064	0.00435387809971109
"ko00785"	0.000338490995108381	0.000288176582282334	0.00027909943170987	0.000431912664237423	0.00032581184327075	0.000352816476165686	0.000336697200180845	0.000402558901923047
"ko00790"	0.0041225294232281	0.00411308398478377	0.00468922300948296	0.00479433813588461	0.00424416729474797	0.00418592937395602	0.00397986052165889	0.00379659578580927
"ko00791"	0.000400583837084439	0.000338760169216558	0.00042114539806965	0.000740810312387895	0.000406699505680506	0.000348032196811873	0.000340683356301423	0.000297929365063397
"ko00830"	0.000453640197113095	0.000456608257144721	0.000412588227687906	0.00031019518186733	0.000425871392945173	0.000437740643618109	0.000476193072045371	0.000479970250087744
"ko00860"	0.00693123266065466	0.00676968146845946	0.00856130415653204	0.0059250634893747	0.00724779919192957	0.00654522603166744	0.00597441924690909	0.00555904212167056
"ko00900"	0.00357300816367393	0.00387386205023531	0.00415401012724029	0.00381658810836119	0.00381005852684821	0.00375606932082779	0.00382108339895208	0.00356604888015671
"ko00903"	0.000488691001030936	0.000579632746312348	0.000744831546615521	0.000106856746663264	0.000538672898974923	0.000532148249367614	0.000469105501409428	0.000369745040917982
"ko00906"	2.94985098157888e-05	2.0432864870916e-05	1.39615601157152e-05	0.000170900530782925	3.48042133581764e-05	3.52858842060582e-05	4.64547660574105e-05	3.66080672292917e-05
"ko00908"	0.000299631938168135	0.000288633805918096	0.000287923627619352	0.000264108216896943	0.000292534735952838	0.000306287903049812	0.000293142051712036	0.000330972231597123
"ko00909"	3.8085423732175e-05	1.78752763733495e-05	1.27716124298337e-05	0.000339607463147593	5.14111556383417e-05	4.72533354162863e-05	6.41821593085481e-05	4.95992438356134e-05
"ko00910"	0.00373166903417897	0.00376307795809603	0.00362086246062199	0.00449431419047925	0.00377776693382178	0.00378129303285589	0.0038982563092945	0.00373015419721434
"ko00920"	0.0041078508401618	0.00423917837566589	0.00398451983533464	0.00523218443179007	0.00418668447773261	0.00432661534726683	0.00443249373491022	0.0042521300258319
"ko00930"	0.000537313265428865	0.000734467162101796	0.00080396181040349	0.000100807944828311	0.000615673143800833	0.000643399503201694	0.000659480772131114	0.000541338036395783
"ko00940"	0.00130669389663462	0.000943847081240209	0.000624718276475838	0.000525608155027037	0.00083994207236542	0.000894247906028435	0.000759687755229142	0.00123450377391348
"ko00941"	7.22598297930532e-05	6.00217891575086e-05	5.03090242702537e-05	2.6039121473714e-05	6.69883262280116e-05	7.95047479526841e-05	6.72282754320301e-05	0.000105659531844593
"ko00944"	0.000112451544422703	8.72308407946711e-05	4.31269984014564e-05	3.08783553316617e-05	6.87136843414926e-05	8.42841344628428e-05	7.81456778303552e-05	0.000104247539177583
"ko00945"	7.22598297930532e-05	6.00217891575086e-05	5.03090242702537e-05	2.6039121473714e-05	6.69883262280116e-05	7.95047479526841e-05	6.72282754320301e-05	0.000105659531844593
"ko00950"	0.000763860253550924	0.000772883218343441	0.000876328790397363	0.000755358794531146	0.000752970049278799	0.000720847247878075	0.000716475664216732	0.000636139387537774
"ko00960"	0.00119004547913726	0.0012212614908402	0.00134285339427205	0.00119267946723685	0.00118470363421394	0.00115611160575479	0.00116043899719289	0.0010463375468376
"ko00965"	5.35890516527281e-05	8.12730425717751e-05	5.62083984542162e-05	0.000173324215332523	6.52800869669657e-05	7.90452935029142e-05	0.000102820121958329	7.41656106492292e-05
"ko00966"	0.00023975318863366	0.000256048219217297	0.000242575534318143	0.000398821681877805	0.000247384235922334	0.000255298363319491	0.000268994897397642	0.00025040227024161
"ko00970"	0.00620043645100928	0.00660807435394167	0.00698349962152623	0.00662966494830077	0.00651920330439361	0.00646694557313601	0.00655888496473904	0.00622120025261188
"ko00980"	0.000431117932814566	0.000407105365323887	0.000368683064739426	0.000637495503659777	0.000423789088071492	0.000443963226811962	0.000464984981354798	0.000439571972227757
"ko00981"	0.000174319619460751	0.000181724877999276	0.000213879212054441	6.14856484212995e-05	0.000180251784718838	0.000190879820557891	0.000163389065867762	0.000153480765268261
"ko00982"	0.000457981716594594	0.000417185366522228	0.000375247521485356	0.000814487394291736	0.000446670841308643	0.00046218243241028	0.000496754573553416	0.000460275280435315
"ko00983"	0.00233317258779949	0.00233481701670174	0.00239118857713891	0.00183207739099374	0.00230984332697156	0.00235233928445486	0.0022703685111321	0.0023587894589381
"ko00984"	4.73704045397032e-05	3.71056860707475e-05	1.68979962374588e-05	5.87405409952427e-06	3.26099717451938e-05	3.27668097676221e-05	2.85417428120089e-05	4.386358960398e-05
"ko01040"	0.00151503198848998	0.0014347691254818	0.00127868681152499	0.00224634266427618	0.00152507271139614	0.00157644405184972	0.00165061782789462	0.00174101603897057
"ko01051"	0.000718545427473269	0.000805309808649604	0.000781351537346699	0.000344166743265752	0.00075528116951148	0.000678453645392159	0.000756654073912529	0.000708672471072894
"ko01052"	8.61690084264061e-05	0.000128606527798005	5.55345523023709e-05	0.000179455901061208	0.000108797611376448	9.38865637081698e-05	0.000137811076128531	0.000147651836322195
"ko01053"	0.000573158031221565	0.000734797408918981	0.000414705954461262	0.000763183974134126	0.000657966306678562	0.000707963469561507	0.000882433314653527	0.000906628138730738
"ko01054"	0.000357766607956929	0.000572878482170321	0.000249730635904785	0.000217026166541893	0.000431687277911197	0.000369101892578534	0.000574346710240079	0.000592939479610184
"ko01055"	0.000437886026832578	0.000456258214182568	0.000353575374887221	0.000466966196297469	0.000395646882757088	0.000455976681377028	0.00047460713952952	0.000520848330200993
"ko01056"	0.000122989093321293	0.000141951332478154	0.000183900660447584	0.000194109912482489	0.000147928661404895	0.000138937650205393	0.000136237157161211	0.000107173172299235
"ko01057"	1.54818795659248e-06	1.42122246335641e-06	2.66075258954869e-07	2.21765573792454e-07	1.43256642615302e-06	1.33725606405266e-06	3.25451987059855e-06	5.34208158612403e-06
"ko01059"	7.67230345022013e-05	8.037400080101e-05	3.83044899183196e-05	0.00034308489619022	9.21159051285058e-05	9.26761564610937e-05	0.000125124936048221	0.000106204785709762
"ko01062"	1.94142769756697e-05	9.00446164975268e-06	6.96673719696833e-06	0.000169877367190264	2.59664981356448e-05	2.3659711998644e-05	3.21213542577215e-05	2.48584889448788e-05
"ko01100"	0.148865387342864	0.149467795769334	0.153453553723636	0.143353989767319	0.149263749347272	0.149583306017414	0.147098055602779	0.147894382345339
"ko01110"	0.0625177046454565	0.0628848075058012	0.0665678413928639	0.0633656586698006	0.0632570514618588	0.0627332558609396	0.0612859005040932	0.0605653119760299
"ko01120"	0.0475085945505884	0.0494871541048613	0.0495339895214522	0.0448310059688539	0.0485064559739967	0.0485395251451757	0.0493428526203615	0.047433307899494
"ko01130"	0.0493458558075664	0.0501681981468999	0.0517627969434192	0.0501946380543308	0.0500554054659123	0.050029764864772	0.0496915762175433	0.0493279378530881
"ko01200"	0.0253023586366099	0.0258134128150766	0.0261399992507792	0.0229486259116336	0.0257125782151664	0.0258001303916239	0.0257491702940273	0.0258354695930504
"ko01210"	0.0061001833375279	0.00642241882438206	0.00660959768063616	0.00626789101526379	0.00609370346588772	0.00609835678255471	0.00613430090120416	0.00574520986063531
"ko01212"	0.00641086514544889	0.00656826095095814	0.00650390283872548	0.00720496885352764	0.00659763108376802	0.00675085402673399	0.00681273006686416	0.00701582113724771
"ko01220"	0.00229472978294746	0.00247026793158614	0.00247038271040422	0.0015812689485098	0.00231256792442631	0.00233461360491046	0.00239185230465906	0.0021779460733451
"ko01230"	0.0301243978049299	0.0311859181189412	0.0320483342229898	0.0286258964299372	0.0303558017804725	0.030042512203082	0.0300725421765735	0.0291712916786044
"ko01501"	0.00546813508505012	0.0053968766173864	0.00522921130911134	0.00461114676754029	0.0053412008546838	0.00553969219174928	0.00544008647600125	0.00564709958994901
"ko01502"	0.00219074990961901	0.00216297396427336	0.00221428020555999	0.0017300444187332	0.0021806668715799	0.00203375750444695	0.00211431745608745	0.00209943045794682
"ko01503"	0.00394903277848517	0.00359927930528112	0.00366709486701269	0.00383493386929553	0.00383856346999604	0.00406842045085852	0.0035519396581917	0.00413978434735968
"ko01523"	0.00121733728709403	0.00125807773605771	0.0012738659220183	0.00120718848225128	0.00124552928934307	0.001260386726872	0.00126743493997669	0.00127810809213824
"ko01524"	0.000791969185410304	0.000764818599328928	0.00082343999755487	0.00204320971991866	0.000888494213089701	0.000862761369124676	0.000911979379252649	0.000775468034535628
"ko02010"	0.048077225332832	0.0532485651836955	0.0463692371060009	0.032377548240602	0.0483655083388661	0.0463683756993578	0.0543333496064619	0.0468771363604227
"ko02020"	0.0481540677175631	0.0414986862246244	0.0344294927835252	0.0588970763073459	0.0445565622847776	0.0450317861358588	0.0447270670639145	0.0519583436065939
"ko02024"	0.0235189877354865	0.0236356053015692	0.0224210883035983	0.0273263713546846	0.0239478542608553	0.0224957292555934	0.0250696167635997	0.0228896281941783
"ko02025"	0.00667529774778566	0.0048221711376761	0.00372900677869636	0.0152059473186323	0.00612214944192931	0.00636406485185583	0.00629315814058602	0.00746375834578099
"ko02026"	0.0068512295945311	0.0061434891886772	0.00561125536409627	0.0097146173196329	0.00649193136985732	0.00690083462072865	0.00643474468721101	0.0071652954635981
"ko02030"	0.00359903840337605	0.00306867789254192	0.00180363130048041	0.00871483547703698	0.00352625905783896	0.00370952117751314	0.00439620170029505	0.00437988728545341
"ko02040"	0.00174632929036326	0.0015582534594131	0.000879943929600282	0.00708687201800715	0.00201079849068161	0.00220739391203251	0.00276213516177736	0.00239633332696889
"ko02060"	0.0126796966643254	0.0143851609716989	0.0167252106597832	0.00409421703817822	0.0132713002603261	0.0120009739211886	0.0120369188607813	0.00860928685039071
"ko03008"	0.000249366384128005	0.000233154023456344	0.000244548714651218	0.000442522474611276	0.000252990781966075	0.000255474706667209	0.000258025313772748	0.00024750799022323
"ko03010"	0.012078963998583	0.0123628518913495	0.013147601653701	0.0129896263712678	0.0124559547635391	0.0124575412073474	0.0123423896428712	0.0121780438119312
"ko03013"	0.000673282245037999	0.000692331648875776	0.000764321664919385	0.000300131213006087	0.000673529421447295	0.000656496017558849	0.00060729359698075	0.000613781918429805
"ko03018"	0.00426118317453416	0.00420558456752823	0.00409669308187376	0.00566669241847632	0.00432818608392164	0.00451443394916612	0.00453374912021675	0.00473629628863668
"ko03020"	0.00111850912712254	0.00119689536347999	0.00135019087707455	0.000996702724285269	0.00116951580783302	0.00111970974610852	0.00110313791791188	0.00100256834119833
