tax	hdz-206-s139	hdz-240-s140	hdz-241-s141	hdz-242-s142	hdz-243-s143	hdz-244-s144	hdz-245-s145	hdz-246-s146	hdz-247-s147	hdz-248-s148	hdz-249-s149	hdz-250-s150	hdz-251-s151	hdz-252-s152	hdz-253-s153	hdz-254-s154	hdz-317-s155	hdz-318-s156	hdz-319-s157	hdz-328-s158	hdz-336-s159	hdz-337-s160	hdz-338-s161	pl-ntc-007-ctrl	total
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	27	8	0	38
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	7	1	1	0	0	0	3	3	14	0	1	3	1	0	0	2	0	0	0	0	0	1	0	0	37
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	0	4	6	0	3	1	3	0	3	1	2	1	0	2	1	2	4	2	0	0	0	0	1	0	36
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tarantellae	0	0	0	16	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	11	0	35
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Prolinoborus;Prolinoborus fasciculus	0	3	0	11	0	0	0	0	0	0	0	6	2	0	0	0	0	7	1	1	3	0	1	0	35
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	2	0	1	1	1	0	0	1	0	0	0	1	2	1	1	0	7	4	1	5	1	1	4	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	0	0	1	1	0	0	0	3	0	0	0	1	9	0	5	0	4	6	4	0	0	0	0	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	0	0	1	4	0	0	0	0	0	0	0	0	2	1	1	0	1	1	1	0	2	8	12	0	34
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas vaginalis	2	0	3	6	0	0	0	0	0	0	0	4	2	0	2	2	3	1	0	1	0	1	5	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	0	0	4	0	0	0	1	4	3	0	2	13	4	0	0	0	0	0	1	0	0	0	0	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus mirabilis	0	0	0	0	0	0	0	25	1	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	3	0	3	0	1	0	0	0	0	1	7	2	2	2	1	0	2	0	0	0	0	5	2	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter kilianii	0	0	0	4	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	22	0	0	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	0	0	3	0	1	1	1	1	1	0	1	2	0	6	2	4	2	1	2	1	0	1	0	30
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	1	1	1	5	0	4	1	0	0	0	0	0	4	0	0	1	1	2	1	1	3	1	3	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum faecicola	0	0	0	0	2	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	12	8	0	29
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	3	1	0	2	0	1	2	1	0	0	2	2	3	0	2	0	0	3	1	4	0	0	1	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter telavivensis	2	0	0	5	0	0	1	1	1	0	10	3	0	0	0	2	2	1	0	0	0	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster lavalensis	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	21	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas bubulae	0	0	5	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0	27
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	7	1	1	2	0	0	1	0	0	1	0	2	2	1	0	0	0	0	0	0	5	2	1	0	26
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	5	1	0	2	0	2	3	0	2	0	0	0	0	1	0	1	1	2	2	1	0	1	2	0	26
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	1	3	0	0	1	0	1	2	1	2	1	3	2	1	0	0	1	1	1	0	0	2	2	0	25
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	5	2	2	1	0	0	0	2	2	1	1	1	0	0	1	0	6	0	0	0	0	0	1	0	25
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	3	1	0	3	0	0	1	1	0	0	0	9	2	0	0	0	0	0	0	4	0	0	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum lentocellum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae	0	0	3	4	0	0	0	1	0	0	3	9	0	0	0	0	2	0	2	0	0	0	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fragi	0	0	3	2	0	0	0	0	0	0	4	8	0	0	0	0	4	0	1	0	2	0	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	1	1	1	1	0	0	1	3	0	0	0	0	1	1	1	2	0	4	1	3	0	2	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter faecis	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	8	5	0	23
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	7	3	0	22
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	1	2	0	1	0	0	0	1	1	0	0	4	3	0	0	2	1	1	1	1	0	3	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	4	0	0	1	6	3	0	22
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus manihotivorans	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	14	3	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Sinanaerobacter;Sinanaerobacter chloroacetimidivorans	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	12	6	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillospiraceae_Incertae_sedis;[Clostridium] leptum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	21
Bacteria;Bacteria_none;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Bullifex;Bullifex porci	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	12	3	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri	0	0	0	1	0	0	1	0	5	0	2	7	0	0	0	0	0	1	3	1	0	0	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus hegangensis	0	17	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales_Incertae_sedis;Evtepia;Evtepia gabavorous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	20
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculum;Muribaculum intestinale	1	1	1	5	1	0	0	1	1	0	1	0	1	2	0	0	1	0	0	2	0	2	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	1	1	1	0	0	0	0	1	0	1	1	0	3	0	1	1	2	3	1	0	0	1	2	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	1	1	1	3	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	5	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus colihominis	1	0	2	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	0	4	6	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	19
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	2	0	0	1	0	0	1	7	0	0	1	2	2	0	0	1	1	1	0	0	0	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum aminivorans	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	3	0	18
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella koreensis	0	0	0	1	1	0	0	4	0	1	2	2	1	1	0	0	0	1	0	0	0	2	2	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas dhakensis	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia faecicola	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	2	9	1	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	1	1	0	0	0	0	1	0	1	1	0	0	1	2	0	1	1	1	0	0	1	3	2	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	0	1	1	2	0	1	0	3	0	0	1	0	0	0	1	0	0	1	0	0	1	0	5	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	0	1	0	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	0	0	2	3	4	0	17
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	0	1	0	1	0	0	0	0	1	2	0	0	1	1	1	0	0	0	1	0	0	3	4	0	16
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	0	0	0	0	0	0	0	0	13	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	1	0	15
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus innesii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	1	1	0	0	0	0	0	1	2	0	0	1	0	1	0	2	0	1	0	0	0	2	3	0	15
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	1	0	1	0	0	0	1	0	4	0	0	2	3	0	0	2	0	0	0	0	0	0	1	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	0	1	0	1	0	0	1	2	1	0	0	0	1	1	1	1	0	2	0	0	0	2	1	0	15
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter murliniae	0	0	1	0	0	0	8	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Diplocloster;Diplocloster agilis	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	15
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	0	1	1	1	2	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	3	2	0	15
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	2	0	3	1	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	1	2	1	0	0	15
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris	1	2	5	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia vermicola	0	0	0	8	1	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	14
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus mundtii	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	10	0	0	0	14
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia huaxiensis	0	0	0	8	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	13
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	13
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Anaeroarcus;Anaeroarcus burkinensis	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	4	1	0	13
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella tannerae	1	0	2	1	0	0	2	2	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	13
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	0	0	0	0	0	2	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	2	2	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus raffinosus	1	0	0	0	0	0	1	0	6	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Luoshenia;Luoshenia tenuis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter pullorum	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	3	1	0	0	1	2	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	9	0	0	0	12
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	4	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Pragia;Pragia fontium	0	0	2	0	0	0	0	2	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	12
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter heidelbergensis	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	3	1	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oris	1	0	0	1	0	0	0	1	2	0	1	1	1	0	0	0	1	0	0	0	0	2	0	0	11
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus baoqingensis	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides chinchillae	0	0	1	0	0	0	0	0	0	2	1	4	0	2	0	0	0	1	0	0	0	0	0	0	11
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella ihumii	0	0	3	2	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	11
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides faecis	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter gerneri	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella dentalis	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	3	0	0	0	0	10
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides mediterraneensis	0	1	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	10
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas suwonensis	4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	10
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter taeniopygiae	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	2	1	1	0	0	0	0	1	0	9
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister succinatiphilus	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0	1	0	0	9
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2	0	2	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	0	0	1	4	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter chengduensis	0	0	3	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	9
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Budviciaceae;Limnobaculum;Limnobaculum parvum	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	0	1	0	3	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter schindleri	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella africana	0	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium massiliamazoniense	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	2	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaeromassilibacillus;Anaeromassilibacillus senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium transplantifaecale	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter lwoffii	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;Peptococcus simiae	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Massilioclostridium;Massilioclostridium coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	8
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Casaltella;Casaltella massiliensis	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	8
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter asburiae	0	0	1	0	0	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	7
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopobacter;Atopobacter phocae	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	7
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena absiana	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	7
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus larvae	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	1	1	0	0	0	7
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Anaeroglobus;Anaeroglobus geminatus	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	7
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter kayseriensis	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	7
