tax	hdz-223-s122	hdz-224-s123	hdz-226-s124	hdz-227-s128	hdz-228-s129	hdz-229-s130	hdz-307-s116	hdz-308-s117	hdz-309-s118	hdz-310-s119	hdz-311-s120	hdz-312-s121	hdz-313-s125	hdz-314-s126	hdz-315-s127	hdz-320-s131	hdz-321-s132	hdz-322-s133	hdz-323-s134	hdz-324-s135	hdz-325-s136	hdz-326-s137	hdz-327-s138	pl-ntc-006-ctrl	total
Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter metallilatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	83
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus	0	7	6	2	2	1	1	9	0	5	5	0	8	11	0	2	2	0	1	3	1	2	15	0	83
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella tanakaei	0	2	9	3	1	6	2	4	0	11	7	0	3	21	0	3	0	0	0	1	0	4	6	0	83
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae	0	0	0	0	0	11	0	7	0	9	50	0	0	1	0	3	0	0	0	0	0	1	0	0	82
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens	4	5	2	2	2	0	2	12	1	4	8	3	2	11	2	4	1	0	4	7	0	4	1	0	81
Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Isosphaerales;Isosphaeraceae;Tundrisphaera;Tundrisphaera lichenicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	80
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella lascolaii	0	0	10	0	5	1	3	2	3	2	1	5	3	3	5	4	4	0	5	4	9	2	8	0	79
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;Peptococcus niger	7	0	7	3	4	3	5	1	1	4	3	1	4	14	0	1	2	0	2	4	0	12	1	0	79
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tarantellae	26	2	0	0	0	0	1	0	15	1	1	12	0	1	16	0	0	0	0	0	3	0	0	0	78
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;Millionella massiliensis	0	1	7	2	3	0	0	12	5	9	2	0	2	21	1	3	0	0	1	4	0	3	2	0	78
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	1	5	1	1	1	2	0	4	0	5	5	0	13	16	0	4	1	0	2	5	3	5	4	0	78
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	26	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	74
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter murliniae	0	0	0	0	0	0	0	0	5	8	0	0	0	49	0	10	0	0	0	0	1	1	0	0	74
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodovastum;Rhodovastum atsumiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	74
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	3	0	0	0	0	0	2	1	6	2	1	7	21	1	0	0	0	0	5	15	1	7	1	0	73
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus gilvus	15	0	5	2	0	0	6	0	9	1	0	13	2	1	3	0	2	0	1	5	1	7	0	0	73
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii	0	0	0	0	0	0	0	0	14	7	4	0	0	41	0	3	1	0	0	0	1	1	1	0	73
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Enterovirga;Enterovirga rhinocerotis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	72
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus avium	13	0	2	9	2	0	11	1	6	1	0	3	2	3	3	0	2	0	0	6	1	6	1	0	72
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus fusiformis	0	0	0	0	0	0	0	0	70	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	71
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae	0	0	0	0	0	0	0	0	33	4	2	0	0	20	0	0	0	0	0	4	0	0	0	0	63
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis	3	3	3	0	3	2	2	5	1	4	3	6	5	4	0	6	3	0	1	0	3	3	2	0	62
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula	0	4	1	0	0	0	0	40	0	5	5	0	0	5	0	1	0	0	0	0	0	1	0	0	62
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter lwoffii	0	0	0	0	0	0	0	0	54	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	61
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruthenibacterium;Ruthenibacterium lactatiformans	34	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	61
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae	0	0	0	0	0	0	5	3	0	0	0	0	5	43	0	0	0	0	0	2	0	0	0	0	58
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter catenae	8	0	0	0	0	0	5	0	21	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	58
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter troglodytis	2	3	1	2	2	1	5	0	1	1	1	0	3	1	1	2	9	0	4	2	2	1	14	0	58
Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Cnuella;Cnuella takakiae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	57
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii	7	2	0	1	2	1	7	1	2	1	0	4	1	10	11	0	0	0	3	3	0	1	0	0	57
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora celerecrescens	3	2	0	0	0	1	6	9	0	3	1	1	7	5	0	2	0	0	4	4	0	6	1	0	55
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pasteurii	5	0	0	0	0	5	1	0	19	1	7	0	0	6	0	0	1	0	0	3	0	5	2	0	55
Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Segetibacter;Segetibacter aerophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	55
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	19	14	0	0	0	0	2	1	1	0	1	2	1	4	5	0	0	0	2	0	2	0	0	0	54
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_sedis;Rhizobacter;Rhizobacter gummiphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	52
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	2	2	6	5	2	3	0	0	1	1	0	0	2	13	0	0	1	0	1	2	0	7	3	0	51
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	8	0	0	0	0	0	0	0	0	2	1	0	3	29	0	3	0	0	0	2	0	0	3	0	51
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;Brenneria alni	0	0	3	3	1	4	1	0	2	1	1	4	3	7	0	1	4	0	0	12	1	1	1	0	50
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	0	7	2	0	3	1	0	0	0	0	4	0	0	1	0	6	4	0	0	2	0	3	16	0	49
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae	0	1	0	0	1	0	0	0	5	12	4	0	0	6	0	16	0	0	0	0	0	2	0	0	47
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Porcincola;Porcincola intestinalis	0	2	2	0	0	3	5	4	2	5	0	5	0	3	3	1	1	0	3	3	2	2	0	0	46
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia aphidicola	0	20	0	0	0	8	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	46
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	0	2	1	1	0	0	2	1	1	6	0	0	6	1	0	3	3	0	0	3	2	3	10	0	45
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas vaginalis	17	4	0	0	2	0	1	1	0	3	1	0	6	3	3	3	0	0	0	1	0	0	0	0	45
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	0	0	3	1	4	0	0	0	3	1	0	1	1	4	0	2	1	0	0	2	0	20	2	0	45
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella africana	1	1	0	0	0	0	0	0	7	13	0	0	0	0	0	20	0	0	0	2	0	0	0	0	44
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	1	5	1	0	0	1	0	5	0	5	7	0	2	7	0	1	1	0	0	6	0	2	0	0	44
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas nepalensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	44
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	0	5	0	0	1	0	0	2	19	4	0	1	0	7	0	1	1	0	0	1	0	1	0	0	43
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	2	0	0	0	1	2	2	1	0	4	2	1	5	0	0	5	0	0	2	2	0	4	10	0	43
Bacteria;Bacteria_none;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;Asteroleplasma anaerobium	2	1	8	1	2	0	7	1	1	0	0	9	0	0	0	2	2	0	2	0	2	0	3	0	43
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	3	5	1	0	0	1	1	2	0	4	5	1	0	10	1	0	0	0	0	0	0	0	9	0	43
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	2	1	2	1	1	0	0	8	2	4	3	1	2	4	3	1	0	0	1	6	0	1	0	0	43
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rustigianii	0	0	0	0	0	0	0	0	3	33	1	0	0	5	0	0	0	0	0	0	0	0	0	0	42
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	11	3	0	0	0	1	8	2	1	0	1	5	0	0	3	0	1	0	3	0	1	2	0	0	42
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas pruni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	41
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	2	1	2	0	1	1	2	3	1	3	0	2	2	1	4	4	0	0	1	3	1	2	4	0	40
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Stellaceae;Constrictibacter;Constrictibacter antarcticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	39
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	13	3	1	0	1	1	4	0	2	2	1	3	0	1	0	0	0	0	4	1	1	1	0	0	39
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidibrevibacterium;Acidibrevibacterium fodinaquatile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	2	3	0	1	1	1	2	2	1	2	3	0	3	9	0	0	0	0	0	2	0	3	2	0	37
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria oralis	0	2	1	0	0	0	0	4	0	24	4	0	0	0	0	0	0	0	1	0	1	0	0	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum aminivorans	15	0	0	0	0	0	1	0	9	0	0	1	0	0	0	0	0	0	9	0	2	0	0	0	37
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex;Floccifex porci	0	2	8	1	2	0	0	1	1	2	0	1	1	1	1	11	0	0	0	2	0	2	1	0	37
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	7	0	0	0	0	0	0	1	0	2	0	0	16	0	0	0	0	0	4	5	0	2	0	0	37
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella aceris	0	21	5	0	0	1	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	36
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter aphrophilus	0	2	0	0	0	0	0	19	0	1	3	0	0	6	0	0	0	0	0	1	0	1	1	0	34
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas rubra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	34
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Sabulicella;Sabulicella rubraurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	34
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella inusitata	0	12	1	0	0	0	0	0	2	1	0	0	0	17	0	1	0	0	0	0	0	0	0	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	1	1	0	0	2	0	0	1	0	4	2	1	2	2	0	2	3	0	0	3	0	6	3	0	33
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter turcicus	2	0	0	0	1	0	1	1	0	0	3	4	2	1	1	3	2	0	0	1	1	4	6	0	33
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	10	0	0	0	0	0	0	0	7	0	0	8	0	0	5	0	0	0	0	0	1	1	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter;Ferruginibacter alkalilentus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	4	0	1	6	0	0	2	0	5	0	0	5	0	0	3	0	0	0	1	2	1	2	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides gordonii	15	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	11	0	3	0	0	0	32
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	0	13	0	0	0	0	0	1	2	3	6	0	0	4	0	1	0	0	0	0	0	1	1	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	2	5	0	0	0	0	1	2	0	3	0	1	4	3	0	2	0	0	2	5	0	2	0	0	32
Bacteria;Bacteria_none;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Paludibaculum;Paludibaculum fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas helleri	1	0	4	0	0	6	0	0	4	7	1	0	0	5	0	0	2	0	0	0	0	0	1	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	2	0	0	0	0	15	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	2	4	0	30
Bacteria;Bacteria_none;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter carri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Ihubacter;Ihubacter massiliensis	11	0	0	0	0	0	0	0	0	0	0	1	6	5	0	0	0	0	3	4	0	0	0	0	30
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae	1	1	0	0	1	5	0	2	4	0	4	2	0	8	0	0	0	0	0	0	0	0	1	0	29
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	9	1	0	0	0	0	2	0	3	0	2	1	0	1	0	0	0	0	8	0	1	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Lentihominibacter;Lentihominibacter hominis	2	0	0	1	1	0	0	1	0	0	0	0	6	2	0	1	0	0	1	9	0	1	3	0	28
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	5	0	0	0	0	0	0	0	0	4	1	0	4	3	0	5	0	0	0	3	0	1	2	0	28
Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Gemmatales;Gemmataceae;Urbifossiella;Urbifossiella limnaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	27
Bacteria;Bacteria_none;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga;Rhodocytophaga rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	26
Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Gemmatales;Gemmataceae;Fimbriiglobus;Fimbriiglobus ruber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	2	0	0	0	0	0	0	0	0	1	0	1	9	0	0	1	0	0	4	6	0	0	2	0	26
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	2	1	2	2	0	0	4	1	1	2	0	1	0	1	4	2	0	0	0	0	3	0	0	0	26
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Tsuneonella;Tsuneonella dongtanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	25
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasihormaechei	0	3	0	2	3	10	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	25
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus thailandicus	11	0	1	3	3	0	1	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Luxibacter;Luxibacter massiliensis	10	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	2	1	0	2	3	0	24
Bacteria;Bacteria_none;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium varium	1	0	0	0	0	0	2	0	16	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella sonnei	0	12	0	0	0	0	0	0	2	1	2	0	0	4	0	0	0	0	0	1	0	1	0	1	24
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis	0	0	3	0	2	3	0	2	0	0	0	1	1	1	2	2	0	0	1	0	1	1	4	0	24
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus	21	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter vulpis	0	2	1	0	0	0	2	0	2	0	2	1	0	2	1	1	1	0	4	0	0	2	2	0	23
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter fennelliae	0	0	0	0	1	0	0	0	3	0	3	0	2	0	0	0	3	0	0	2	0	1	7	0	22
Bacteria;Bacteria_none;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera rubrifaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	7	1	1	0	0	0	0	1	0	1	2	1	1	4	0	2	0	0	0	0	0	1	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Rodentibacter;Rodentibacter myodis	0	2	0	0	0	0	0	16	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	2	2	0	0	1	0	2	2	1	0	1	1	5	1	1	2	0	0	0	1	0	0	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Actimicrobium;Actimicrobium antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	21
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	1	1	4	0	1	0	1	3	2	0	1	2	3	0	0	1	0	0	0	1	0	0	0	0	21
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	2	0	0	1	0	0	0	0	7	0	0	0	0	2	3	0	1	0	0	0	3	0	2	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella grimontii	0	0	0	0	0	0	0	0	9	0	6	0	0	5	0	0	0	0	0	0	0	1	0	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	0	0	2	1	3	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	0	5	5	0	21
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	0	1	0	2	1	0	3	0	0	0	1	0	0	1	1	3	3	0	1	0	0	2	2	0	21
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus manihotivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	0	20
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	1	0	1	1	2	1	3	0	0	0	0	3	1	0	1	1	0	0	3	0	2	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	5	1	1	0	0	0	1	1	1	0	1	2	1	1	0	2	0	0	1	0	0	2	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Rugamonas;Rugamonas rivuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20
