"ID"	"hera11"	"hera14"	"hera17"	"hera24"	"hera44"	"hera45"	"hera58"	"hera67"
"ko00261"	0.00141475407115227	0.00149750485019132	0.00193448242226951	0.0016929619158183	0.00193081396025917	0.0017672559014247	0.00197383015337342	0.00142517064839545
"ko00270"	0.00878278459136457	0.00898158202638153	0.00834193956327546	0.00861747816972891	0.00779679782318691	0.00813975539541631	0.00780073588325934	0.00948161809229617
"ko00280"	0.00501460020525397	0.00531026351130259	0.00437564879662132	0.00560600441896298	0.00459389030671466	0.00525530126132136	0.00457709585496045	0.00626968156746639
"ko00281"	0.0006756801859772	0.000629495073502309	0.00033688471759498	0.000549711698260168	0.000335524665514788	0.000468924681663241	0.000350139891054716	0.000814489648467252
"ko00290"	0.00261532639435899	0.00280156734942857	0.00308287133553241	0.00289664569521797	0.00274510649127964	0.00259257300815962	0.00279161327045634	0.00290075585459824
"ko00300"	0.00452609863495768	0.0047316031002858	0.00475641747942962	0.00510793247202249	0.00472799479388546	0.00485618833052781	0.00469203079886982	0.00485899574392979
"ko00310"	0.00184856809608309	0.00169140219055313	0.00111274246151684	0.00170111532195796	0.00108411813848389	0.00152986310036643	0.00117025653152744	0.00210723545626412
"ko00311"	0.000217193794231126	0.000261190262130252	0.000239095531243471	0.000325958053722208	0.000290221521120177	0.000345556532365912	0.000298138015653734	0.000235804842624465
"ko00330"	0.00429216006521605	0.0043978290737382	0.00357728211572293	0.00402864633203466	0.00343641043184703	0.00366905949043972	0.00348632499821444	0.00452904845886964
"ko00332"	0.000424387191412027	0.000449836371021972	0.000485754514837506	0.000445778405431293	0.00045194999692319	0.000438971453324243	0.000448391355032715	0.000460735944145396
"ko00333"	0.00156385593329419	0.00158709887926607	0.00223525824812643	0.00171402602179585	0.00223662296253336	0.00189123977340437	0.0022123402392531	0.00139467996326931
"ko00340"	0.00348418737361582	0.00388752043257652	0.00387836180797225	0.00387271186419891	0.00373591897862371	0.00364244421062494	0.0036766552425633	0.0039211285561363
"ko00350"	0.00252020356055841	0.00227532631496188	0.00212277676466246	0.00239192088296658	0.00194990081915718	0.00243074491068851	0.00207633058274726	0.00269806775284698
"ko00360"	0.00303143101402995	0.00296130530291123	0.00241883991804045	0.00299715277977015	0.00227895330408823	0.00276108378876173	0.00234446581183017	0.00334275471340402
"ko00361"	0.000175524934169631	0.00022221807197205	0.00066068878447533	0.000201903207623803	0.000551185168137506	0.000234016684215991	0.00055573393738906	8.05294328435265e-05
"ko00362"	0.0022354356090408	0.00236348053146863	0.00155422771517412	0.00266783314586999	0.00139808879733849	0.00210842926761604	0.00141123064767577	0.00322193730064379
"ko00364"	0.00010249871661517	0.000140542879655706	0.000310328516999629	0.000191932354299731	0.000323611091934422	0.00019341049421183	0.000323210742133335	9.48623512740504e-05
"ko00365"	1.54084478677235e-05	2.9693279284731e-05	0.000110334267550055	2.9765048030134e-05	9.1941218310744e-05	3.95125208460788e-05	8.51146126689756e-05	1.80327431985949e-05
"ko00380"	0.00120295932260028	0.00114772854560143	0.000896931050233587	0.00134124393754252	0.000922777805555913	0.00117141954786411	0.000978034933368495	0.00147792083842632
"ko00400"	0.00577504934455615	0.00612568598669879	0.00568247060142761	0.00570731232940772	0.00525989453640659	0.00522112925175015	0.00524156935053322	0.00662012063077859
"ko00401"	0.00141517485516841	0.00150602380226794	0.00150124574128705	0.00137193216069924	0.0013057639378575	0.00126016424473518	0.00131497848039038	0.00168587835315085
"ko00404"	0	8.43350822471962e-09	0	0	1.50992727675256e-08	1.29028811223587e-07	0	0
"ko00405"	0.000438113760016603	0.000473078159846179	0.000491274514023315	0.000493279453475736	0.000492501806781611	0.000453535245372525	0.000504403792333593	0.000482616225793146
"ko00410"	0.00246805125300028	0.00246925136053667	0.00146516801475769	0.00224280391382862	0.00150407501211126	0.00186452595687942	0.00150984301318807	0.00300314714765509
"ko00430"	0.00100981180977841	0.00101280170436957	0.00118358694888005	0.00116016299237271	0.00110340395531009	0.00116729899603662	0.0011367973596196	0.00110740204211799
"ko00440"	0.000507202191185526	0.000421379900746972	0.000385787181337857	0.000511862568882272	0.00040381982924429	0.000571472372433887	0.000462957143649705	0.000450934834366642
"ko00450"	0.00363955786190774	0.00358997393194835	0.00383585841249554	0.00354468161007958	0.00356009156518394	0.00349325030271521	0.00359263706488351	0.00362605158545568
"ko00460"	0.00139999996720349	0.0015083663333841	0.00206961167569437	0.00196916551523456	0.00254569354957935	0.00226732907839137	0.00256941751220037	0.00115238162353536
"ko00471"	0.000907527040214696	0.000974561709121871	0.000951597686979727	0.00103532117134634	0.00092249526332036	0.000990604546248199	0.000913979762851052	0.0010227027600404
"ko00472"	0.000150908130586739	0.000137964248727142	1.14447452312841e-05	8.41100705337422e-05	2.42024303611806e-05	8.9729358582573e-05	1.51778743550749e-05	0.000150579276862032
"ko00473"	0.000785198939981491	0.000749184131511323	0.000512231427220682	0.00065465701522115	0.000504551454065683	0.000617552675335641	0.000494465649553127	0.000817302707777495
"ko00480"	0.00170635634905847	0.00185453897005906	0.00260180662342586	0.00156302824653282	0.00225557462896712	0.00151806708711481	0.00231473017640077	0.00165412259346833
"ko00500"	0.0146732152431883	0.0139972779357332	0.010166256552583	0.0121857707355369	0.0108945433320971	0.0124969701975587	0.0107436615548198	0.0138088787488876
"ko00510"	0.000186639440624531	0.000215215382412064	0.000321680700920143	0.000243834951790295	0.000379555582507414	0.000320227080379276	0.000366294684891584	0.000155042354994362
"ko00511"	0.00180165824419608	0.00217444141402407	0.00410525087114707	0.00388465836289565	0.00582280676356734	0.00527614856807245	0.00579726891716831	0.000917091776079025
"ko00513"	0.000300564430194777	0.00042587186824205	0.000727522576904971	0.000714665679792739	0.00111686380617909	0.000971177576201962	0.00109827265223124	0.000174228757806758
"ko00514"	2.74532918953173e-06	1.61316283334542e-06	1.13774107526776e-07	1.20593667147223e-06	9.17188431323766e-07	6.11420242042064e-06	5.2518896745864e-07	1.97536187536843e-06
"ko00515"	2.74532918953173e-06	1.60663099235075e-06	1.13774107526776e-07	1.20593667147223e-06	9.14139197744907e-07	6.10762385513935e-06	5.2518896745864e-07	1.97536187536843e-06
"ko00520"	0.0175031178743207	0.0168547381644258	0.0151724300360442	0.0159252686852048	0.0162912421015458	0.0170943138986818	0.0162737215241944	0.016013726112633
"ko00521"	0.00207770568955941	0.00218545398951276	0.00335889723465622	0.0028047898057927	0.00340309281582879	0.00298173023971069	0.00340515872519216	0.00186248573442334
"ko00522"	8.67487455278608e-06	2.32956748606005e-06	3.55172763010702e-07	3.15371776766936e-06	8.3758654411729e-07	3.58718804417339e-06	1.93563510199675e-06	3.81369783770242e-06
"ko00523"	0.000722327695690268	0.000842786487720677	0.00177155705706594	0.00137588302737258	0.00171534586135336	0.00148896454166449	0.00173189502329707	0.000700661630986443
"ko00524"	0.000656614555981722	0.000619939001709261	0.000851253004494797	0.000681501122920837	0.000830569322860704	0.000753282825178192	0.000843605453217046	0.000569508810787961
"ko00525"	0.000344527088593749	0.000424214535895856	0.000854615067682599	0.000712108467093591	0.000884020123855281	0.000748221365106311	0.000908238862807289	0.000330286410692966
"ko00531"	0.000708165926753725	0.000889115499836789	0.00144275252501404	0.00137981090647234	0.00204162963802332	0.00179050804441824	0.00203062996305527	0.000468504421428506
"ko00532"	2.47526362730323e-08	1.26933426099679e-07	9.44644604617924e-09	0	9.56712922809951e-10	0	9.72570079012447e-09	2.00862129633355e-10
"ko00540"	0.00397673677763779	0.0044267048969095	0.00401932912323455	0.00391572211967365	0.00415711906508689	0.00353449634866561	0.00412382682656023	0.00421279664519195
"ko00550"	0.00548356645376847	0.00560709444608809	0.00529234018630423	0.00566976526595162	0.00503646860924475	0.0053849902847291	0.00497454623740133	0.00609509634302131
"ko00561"	0.00364208271629279	0.00340804301360227	0.00231107965763573	0.00291937697861349	0.00227062841242281	0.00283446876750822	0.00228138853485155	0.00370170699412096
"ko00562"	0.00108558429758344	0.00101687391079918	0.0012489728783031	0.00125761276476846	0.00136097252401698	0.0013299810277646	0.00136237319081085	0.000883164589488071
"ko00564"	0.00314852172977257	0.00307723769773516	0.00407417324818198	0.00304077990123801	0.00409185891729752	0.00329158025034002	0.0041217172040846	0.00258612715544813
"ko00565"	5.24652826705536e-05	6.54779917571576e-05	0.000117248848662856	6.8461493005509e-05	9.52817756745217e-05	5.22953305821184e-05	0.000105523340722885	4.97636014466509e-05
"ko00571"	2.91777435608495e-05	5.87522902104735e-05	0.000220861745231206	5.16961602291533e-05	0.000183742572343608	5.82764548143126e-05	0.000172754859224007	2.62825545397224e-05
"ko00590"	9.82439782680145e-05	8.93942313326037e-05	0.000195446146298969	0.000123026578421046	0.000202044429516001	0.000160870583934482	0.000206452274968272	5.97980842940489e-05
"ko00591"	2.2644046306352e-05	7.40938737077919e-06	4.9321401929166e-06	2.9605901544659e-06	3.94864311342702e-06	5.09022918644061e-06	1.62227542323401e-05	6.62900239514341e-07
"ko00592"	0.000246881051586526	0.000243161616356308	0.00023970920975319	0.000199205291882674	0.000207058150613361	0.000178595044269193	0.000213863442810013	0.00027112523976616
"ko00600"	0.00190854849285218	0.00216160238717918	0.00355804759132479	0.00327233829822557	0.00490884801065531	0.00439970007404235	0.00490501671556085	0.00113859324280746
"ko00601"	1.05470273948111e-05	1.839749999084e-05	3.34420026723704e-05	3.57761212536761e-05	5.86420295353358e-05	4.11669711794458e-05	6.05242771498407e-05	3.02316252230298e-06
"ko00603"	0.000891430036594802	0.000976577601332276	0.00131088445332307	0.00123543978450113	0.00168617031671248	0.00156632267437817	0.00168493448326732	0.000659563932369762
"ko00604"	0.000205610162972669	0.000325693700483709	0.000722577195697807	0.000676243197509998	0.00110704333936903	0.000948396932420196	0.00109404112969343	6.93456307545875e-05
"ko00620"	0.0104259191792338	0.0104065181266627	0.00946312348103558	0.0110257762387347	0.00980669824312227	0.0108358441710826	0.00985553656261979	0.0113903452422792
"ko00621"	9.88260688605772e-05	8.49392847167236e-05	0.000145194601363997	8.82302895746338e-05	0.000120714667998567	0.000119153063055649	0.000131212675431923	7.97705191284042e-05
"ko00622"	0.000193471363756175	0.000176064319786779	0.000230706551278306	0.000253995264322417	0.000264402883646392	0.000274601437416761	0.000278606684188287	0.000211207688388268
"ko00623"	0.000107095086500456	0.000121221229664731	0.000247007835166076	0.000144844342627458	0.000203441085720721	0.00012648657293286	0.000214282103169497	0.000105610570985114
"ko00624"	8.09392638744347e-06	5.88509962737044e-06	3.5829814179861e-07	6.08551375881821e-06	8.56358739627699e-07	6.28225917143767e-06	1.21194113396919e-06	4.75920898016257e-06
"ko00625"	0.00128251857281803	0.00109707139689399	0.00143435061167912	0.0012167580100286	0.00130566756359601	0.00138606056821856	0.00132297289631685	0.00122407550633488
"ko00626"	0.000872926449868227	0.00065291496072076	0.00059775800907797	0.000798558046001975	0.000615018372227604	0.000956478732052449	0.000632032058090659	0.000797874637950695
"ko00627"	0.00094944868806032	0.000865128927870647	0.000647883020845433	0.000890998709331192	0.000537228777112739	0.000733392148389777	0.000568269021435712	0.00112857545465486
"ko00630"	0.00876365905153384	0.00904442423461415	0.00843944305620364	0.00892350178457617	0.00877403463716315	0.00878986065525138	0.00879222884625269	0.00927084224016576
"ko00633"	0.000764338116394329	0.000742716238264055	0.00107122332020567	0.000707414390245199	0.000955115455806352	0.000637208688971496	0.000951131912307806	0.000766153493130039
"ko00640"	0.00797395833655843	0.00774772121416155	0.00673740439861943	0.00792141705046828	0.00703508721389576	0.00795026048925686	0.00711862484882115	0.00852668152970765
"ko00642"	0.000236862834152008	0.000241463793313698	0.00023522567640669	0.000196352130489029	0.000203368539159808	0.000174205902762557	0.000203127652111321	0.000270510941999201
"ko00643"	0.000438023407118855	0.000378370072371033	7.22871158230695e-05	0.000482314454066789	7.81717050498719e-05	0.000344196631687009	8.46829707245892e-05	0.000643031417042495
"ko00650"	0.00619216349319878	0.0059276216676102	0.00469455925246598	0.0062947941142825	0.00460333522731252	0.00581883897887659	0.00477370577023689	0.00698884072718366
"ko00660"	0.00184215973839363	0.00197067128924629	0.00198878109052251	0.00201942220785284	0.00183402794309626	0.00176458450886478	0.00185386816714099	0.00204534741812749
"ko00670"	0.00302311185692876	0.00331076791887395	0.00336721417849584	0.00348106477449383	0.00348461947175004	0.00348050511504536	0.00343517349510767	0.00316086754607258
"ko00680"	0.00741841422224993	0.00717935410769034	0.00580269870944315	0.0075065150849331	0.00629048142446286	0.00719690290223825	0.00626062372615241	0.00767171768752364
"ko00710"	0.00407466007094779	0.0039776183562118	0.00408431399913503	0.00408248225889335	0.00403312891493668	0.0040806154935563	0.00398565585957137	0.00410083306202884
"ko00720"	0.00840629313072195	0.00858085763573409	0.00712589319498225	0.00827030568144475	0.0075471468807762	0.0080972947567363	0.00746975157092873	0.00890861535326725
"ko00730"	0.00304110420810347	0.00320173101680289	0.003378684344206	0.00314077241162311	0.00324310064128161	0.00303098491435218	0.00321314180507459	0.0031739110845502
"ko00740"	0.00238712005195	0.00247318770884707	0.00186290230592383	0.00237443329876107	0.002095909610859	0.00234205074414334	0.00210509758679226	0.00240632809064747
"ko00750"	0.00137668074081197	0.00149061969765333	0.00171680967580434	0.00140241318989811	0.00165285710783365	0.00143525788266161	0.00165879568082623	0.00144919920246754
"ko00760"	0.00375941645307948	0.00372968036414235	0.00386962599969157	0.00371992909202947	0.00363462760118967	0.00360375355928325	0.00372643570907838	0.00377385644429893
"ko00770"	0.00391978248663408	0.00402007705759936	0.00332688522998561	0.00390402044683412	0.00326759189248669	0.00358111159889041	0.00325405038657569	0.00433705905778491
"ko00780"	0.00351285939583937	0.00381947591766732	0.00479412415823844	0.00400408957519581	0.00504904262900204	0.00430449770138606	0.00500078111092253	0.00322247604423611
"ko00785"	0.000240635076521399	0.00026838844740813	0.000427133067667942	0.000268301121892939	0.000454741609829476	0.000337889338937975	0.000460680013600087	0.000169551330092063
"ko00790"	0.00410834029776141	0.00433175246486103	0.00431258446761066	0.00399438034185002	0.0042056334741218	0.00377355735070709	0.00416052766927926	0.00452093222264733
"ko00791"	0.000443726246737886	0.000498199723613467	0.000600774736775289	0.000334789509008272	0.000543718803412606	0.000340966532051466	0.000524484971956824	0.000434611466804037
"ko00830"	0.000427164530866937	0.000378895199315876	0.000431168635700698	0.000458085574704588	0.000438065866295669	0.000529575430286055	0.000454673914341546	0.000406748789793744
"ko00860"	0.00795005181657992	0.00790888879010157	0.00504789331188994	0.00610175105073885	0.00509318298672424	0.00574116412829758	0.00479498283158951	0.00859761016583078
"ko00900"	0.00360940012101189	0.00385603058252507	0.00339621934011864	0.00353701114389403	0.0032474347909253	0.00329521688482346	0.00314046937704194	0.00404994758084969
"ko00903"	0.000719224414465475	0.000641617982448569	0.000139836099018005	0.000488462719706204	0.000126494630868443	0.000365023442741342	0.000160214603045175	0.000825595516802281
"ko00906"	1.45573174089455e-05	2.97386393779774e-05	0.000106228897665715	2.12805314021066e-05	8.64934256233638e-05	2.53141606323842e-05	8.13629161725487e-05	1.00631285303397e-05
"ko00908"	0.000225375595624988	0.000253915535743477	0.000309026225413961	0.000286242418445213	0.000334034511794557	0.000311009111651419	0.000333695928317711	0.000230204603649312
"ko00909"	1.30286808994726e-05	4.59937499770999e-05	0.000210254550709482	2.8138522334352e-05	0.000170552256036407	3.36315910984297e-05	0.000159957554088831	9.2756122843387e-06
"ko00910"	0.00380334380182624	0.00386141279719539	0.00397139389651362	0.00382168307427506	0.00394244369165701	0.0037557466794126	0.00390911372858728	0.0037662007516976
"ko00920"	0.0044774358411849	0.00425944736115993	0.00463713962862254	0.00426135396104355	0.00433185082057884	0.00410558478124585	0.00443779219752447	0.00419548552669003
"ko00930"	0.000694600139271899	0.000649933709524022	0.000178452733543199	0.000654257237725822	0.000199968636692656	0.000492363911630609	0.000213679802254245	0.00089221209841811
"ko00940"	0.00086563606050155	0.000907360513889977	0.00143869883637215	0.00130503305463743	0.00187183964469792	0.00163799867262817	0.00192106452499464	0.000568556894882595
"ko00941"	1.65578359169275e-05	2.6308056117381e-05	6.03837113347111e-05	5.66489031760608e-05	8.85489517077264e-05	8.37510922696385e-05	8.79795129201088e-05	6.13834500774425e-06
"ko00944"	9.61478828062315e-05	9.42485881521181e-05	0.000157686759030545	0.000158972127382157	0.000211640904061857	0.000185417580840097	0.000229800534377732	3.99754208825156e-05
"ko00945"	1.65578359169275e-05	2.6308056117381e-05	6.03837113347111e-05	5.66489031760608e-05	8.85489517077264e-05	8.37510922696385e-05	8.79795129201088e-05	6.13834500774425e-06
"ko00950"	0.000747850775874452	0.000789300825105434	0.000835913437274107	0.000747133021294064	0.000679769076627997	0.000671319838974417	0.000697573525867946	0.00091456895170834
"ko00960"	0.00120053723509089	0.00124205145070759	0.00127178168286928	0.00116844989356194	0.00108999569418107	0.0010689184808162	0.00112086396412781	0.0013815461533133
"ko00965"	4.55359706101225e-05	6.73942657317706e-05	0.000113821928770702	8.46598534943295e-05	9.29851679072285e-05	5.850323029696e-05	9.36253276653926e-05	6.36067211753798e-05
"ko00966"	0.000229668928461917	0.000274023552509335	0.00036552271691315	0.000278515768587818	0.000315988444460466	0.000247525065382322	0.000313818921357202	0.000255313213474426
"ko00970"	0.00606086326946447	0.0064739806012017	0.00622887890449738	0.00626689119284494	0.00577275016605406	0.00593204183487038	0.00565249193946462	0.00681091088373564
"ko00980"	0.000489439183920974	0.000428157263510354	0.000588823535546442	0.000440329570068135	0.000528985383312536	0.000497130408487811	0.000561093728352708	0.000415875418536444
"ko00981"	0.000217269115093582	0.000184098772324804	8.23096080472458e-05	0.000153273289018789	6.06127227612844e-05	0.000139749270977366	8.5226854295364e-05	0.000229306224399789
"ko00982"	0.000496564705404968	0.000451622669642884	0.000726970618054194	0.000453574535236656	0.000620966075042932	0.000514220164967217	0.000654529685067196	0.000421047042709218
"ko00983"	0.00229754150491942	0.00226726129491638	0.00205462852778518	0.00224422886623326	0.0021669513583222	0.00226990036262059	0.00219856900804072	0.00222426768862814
"ko00984"	3.81775595807356e-05	3.55876794471774e-05	3.88864384901268e-05	5.49450989439141e-05	7.31002654060938e-05	6.90121199038969e-05	7.35505059040423e-05	2.04554501190617e-05
"ko01040"	0.0013993983884579	0.0013916449905591	0.00200588291055321	0.0014848910937881	0.00195633163328016	0.00162943823477422	0.00195942638207279	0.00122202658726953
"ko01051"	0.000815426573431368	0.00066818106248967	0.000357094886730609	0.000687499169641623	0.000362584390136633	0.000639513351886827	0.000344044126491455	0.000879714801931427
"ko01052"	8.46234351880805e-05	5.948879893921e-05	0.000114241130520277	6.88749224626698e-05	9.91786487728504e-05	7.21827849223305e-05	9.48445528592391e-05	6.99934328827191e-05
"ko01053"	0.000800755965636426	0.000466215020203663	0.000584499856239205	0.000531636826160303	0.000587543602866717	0.000591237140436348	0.00067530518174543	0.000433635351763082
"ko01054"	0.000475891959263499	0.000248233588474912	0.000163236340770527	0.000351776014452631	0.000172972154989105	0.000352633500755566	0.000178764495086685	0.000364155627095014
"ko01055"	0.000253607616221166	0.000326074057086987	0.000584963298193702	0.000566697677072232	0.000620987440735154	0.000559537510242728	0.000632353168995374	0.000318293547515205
"ko01056"	0.000127922389183825	0.000165132882118459	0.000140502288249	0.000137956922000365	0.000119939272552696	0.000110385960705595	0.000107346987286245	0.000186033072029228
"ko01057"	3.23526519650201e-06	1.80643135904621e-06	2.4200139090692e-08	1.09845907939617e-06	9.09259766466202e-07	6.00999830241248e-06	1.01022095315489e-06	1.890893770354e-06
"ko01059"	9.21342436603713e-05	7.97799618561661e-05	0.000214261086046388	5.94479103453924e-05	0.000178425620677265	6.84534062233544e-05	0.000179729600848368	4.27015254255686e-05
"ko01062"	6.70046446258591e-06	2.30318707853868e-05	0.000105127275354741	1.41027594080502e-05	8.52761280182034e-05	1.68193137657213e-05	7.99787770444157e-05	4.63780614216935e-06
"ko01100"	0.146816031106343	0.149691493488455	0.145682185124456	0.148670070567649	0.147463624764839	0.148181807174603	0.146884342673594	0.150416622749705
"ko01110"	0.0625938926739908	0.0647082242663164	0.062351265861123	0.0618922972809954	0.0615309593917275	0.0604904588878536	0.0611823293545147	0.0654846844059522
"ko01120"	0.0497712048300102	0.0486306701097059	0.0439694641737966	0.0486300713615453	0.0438537075331987	0.0468838046145189	0.0441418099685821	0.0510938318528306
"ko01130"	0.048097787571451	0.0496050309591644	0.0498236720538483	0.049541440057421	0.0487815180493522	0.0485472759633303	0.0486346154718485	0.0510427224269769
"ko01200"	0.0247132987218399	0.0248411818353904	0.0233146090132125	0.0255555531118104	0.0240224215486009	0.0251555070251896	0.023951697850761	0.0258555490024554
"ko01210"	0.00624781807783039	0.00659859273156507	0.00647493645636613	0.00663834133401918	0.00603216476617946	0.00603103740225454	0.006082718781727	0.00699781961480232
"ko01212"	0.00598301560208721	0.00619188489346642	0.00690983921247872	0.0065673752322312	0.00700680971632917	0.00675130946252088	0.0069307061126716	0.00627714911736824
"ko01220"	0.00272908860586024	0.00248678557922734	0.00172285902719925	0.00235387779402594	0.00168300212164493	0.00229725061044695	0.00175167886635018	0.00276916612079232
"ko01230"	0.0301486508987344	0.031268615366571	0.0294738791732141	0.0311214837081474	0.0285021873503023	0.0295919919691722	0.0283321902679049	0.0325198465780098
"ko01501"	0.00585035169758129	0.00545748743912184	0.00512853508204148	0.00542860829415007	0.00525659316194387	0.0056268422516647	0.00543343709046654	0.00531496642401515
"ko01502"	0.0022699115692869	0.00214312048467982	0.00172690436720857	0.00199155279102504	0.00173341183198672	0.0019893760684392	0.00166864219246	0.00223953620474527
"ko01503"	0.00385042816257151	0.00379961354352844	0.0039099347439912	0.00378829035355877	0.00445905260947858	0.00407448191803805	0.00453789834339862	0.00328013328786675
"ko01523"	0.00111114674466697	0.0011874158456075	0.0012160489405615	0.00122722892216064	0.00119583425553618	0.00120168490470145	0.00117435107753806	0.00118686426992704
"ko01524"	0.000826560293912661	0.000961603301815189	0.00142180467526254	0.000756098390624143	0.00119442344065589	0.000707013328289865	0.00115450632959986	0.00084407587757091
"ko02010"	0.056885603481139	0.0487235808946458	0.035383992014997	0.0482332646118236	0.0294146133590604	0.0438876873274254	0.0307868440995054	0.0537666783826887
"ko02020"	0.0427595946589676	0.042433638954567	0.0571538510022476	0.0490847983988445	0.0629075351093387	0.0545983505192902	0.0619033846216499	0.0355786393515911
"ko02024"	0.0262189098450802	0.0243571672328931	0.0244886179752167	0.0226820407625035	0.021628131112181	0.0219674763647769	0.0214325152645616	0.0247632074495845
"ko02025"	0.0046020126353278	0.0057920542756348	0.0127915118691132	0.00687749292635851	0.0132522465395514	0.00799917369986068	0.0129745329942357	0.00352967706557692
"ko02026"	0.00643969932703242	0.00701876098208987	0.00917268131788354	0.00732694271005553	0.00979224344246356	0.00766488770159748	0.00989218880545914	0.00553398805347728
"ko02030"	0.00351675186643743	0.00335174468203394	0.0067270854253517	0.00366880889525475	0.00638536351267007	0.00406055888499342	0.00639101810550435	0.002172834568391
"ko02040"	0.00229256373205324	0.00205744144659129	0.00459091037451742	0.00171316677435644	0.0039112205605504	0.00189968389556738	0.0039918995392367	0.00117719366701158
"ko02060"	0.0202288831559993	0.0168454172845098	0.00419581209903656	0.0116354724473156	0.00415398882223578	0.0109307130388088	0.00438074616910469	0.0187249118821637
"ko03008"	0.000234628130861112	0.00025081167154277	0.000417064891266374	0.000230820604375155	0.000326757979510062	0.000228729102896127	0.000341865897607398	0.000231676035149157
"ko03010"	0.0112796492746439	0.0120654074560228	0.0127653044185651	0.0116394382049741	0.0118671537092332	0.0114069169591858	0.0118047488680893	0.0123108782284949
"ko03013"	0.000734594741962662	0.000713131384971982	0.000361646567961269	0.000627189515150748	0.000454681340146056	0.000590084368798785	0.000438341613815351	0.000736285484566041
"ko03018"	0.00351721641212432	0.00394479894401004	0.00525677824054295	0.00420894322322192	0.00515646158581109	0.00442537564879644	0.00508936753974097	0.00368387588344586
"ko03020"	0.00121207473211365	0.00126580277959495	0.000961513896006593	0.00109282946726031	0.000865465527168488	0.0009723034330901	0.000853152458683321	0.00136630913645186
