"Taxa"	"W1"	"C1"	"W2"	"C2"	"C3"	"W4"	"C4"	"W6"	"C6"	"W7"	"C7"	"C8"	"W9"	"W10"	"C10"	"C29"	"C30"	"W33"	"C38"	"C39"	"W42"	"C42"	"W43"	"C43"	"C46"	"C48"	"C51"	"W52"	"C52"	"W54"	"C55"	"W57"	"C59"	"W60"	"C61"	"W63"	"C65"	"W68"	"C68"	"W73"	"C74"	"C75"	"C77"	"C82"	"W83"	"W84"	"W85"	"C86"	"W87"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"W93"	"W94"	"W95"	"C95"	"W96"	"W97"	"C99"	"W100"	"W101"	"C103"	"W104"	"C105"	"C106"	"W107"	"C107"	"W108"	"C108"	"W109"	"W111"	"C111"	"W112"	"C113"	"W114"	"C114"	"C116"	"C117"	"C118"	"C119"	"W120"	"C120"	"W121"	"C121"	"W122"	"W123"	"C123"	"C125"	"W126"	"W127"	"C128"	"C129"	"C137"	"W139"	"W140"	"C141"	"C142"	"C143"	"W144"	"C144"	"W150"	"C151"	"W152"	"C152"	"W153"	"W154"	"C154"	"C156"	"C157"	"C159"	"W164"	"W170"	"C174"	"C177"	"C178"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"C200"	"C201"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"	"C416"
"Metabolism"	0.729350291388641	0.731967107196205	0.73526118247129	0.737165850407453	0.733146544406746	0.737208012931237	0.737630621827955	0.751531163276505	0.739585744047366	0.73705280961742	0.734328034704004	0.729652934475531	0.728995528092923	0.719911971182273	0.73633951777044	0.738714056619673	0.731694341164734	0.734157908713976	0.73560423403735	0.730167226270706	0.732373458085535	0.730301287490649	0.744985849086011	0.73285906641738	0.735042918359428	0.733430013676695	0.73569455911496	0.745794940133479	0.73587327807366	0.740963803206278	0.73551307962986	0.756941559230018	0.740001641301795	0.729477477891818	0.739944260997934	0.739945092614751	0.739149881337776	0.729988551977689	0.731544526170487	0.748124276290377	0.740810803779371	0.749309937974595	0.729684782725674	0.728741506905802	0.730698790815327	0.736426241879196	0.730317087280623	0.754638619904065	0.745767022886098	0.738799583109738	0.736220704004252	0.735941067705934	0.731285684196866	0.7402866311529	0.733894637191786	0.72053719364054	0.737868167907218	0.759028585479081	0.723953914961071	0.742661986486598	0.736122799244738	0.734901788262325	0.750564663846646	0.738281188376645	0.727324189351536	0.735884194690929	0.730669875504264	0.726186988633707	0.734168341123979	0.728276418483579	0.748537782049799	0.722877188287453	0.731407788978365	0.733998796615879	0.735123058061566	0.732975275181642	0.724386809215945	0.724497682034859	0.721751972011883	0.722670052354139	0.732877789678253	0.725729136274566	0.729154696992756	0.741024263331845	0.727373428950437	0.722984171295801	0.737688311928552	0.736773296083075	0.727799447243214	0.727911679331696	0.735134897264986	0.769549792500705	0.735389237578935	0.735136671555758	0.730104520656901	0.741538627715501	0.731607316447564	0.723298602600142	0.728833684978106	0.710424822662698	0.720244768788764	0.727255798155086	0.724066867818492	0.729103029312719	0.725382169769402	0.708334029123536	0.723741171417797	0.708113747782774	0.738408252614308	0.729571137142289	0.750790178028724	0.74327501947486	0.733717393307823	0.734800456957052	0.711649301587999	0.739345310579122	0.74091230132995	0.735114855665034	0.722598460797273	0.723402750893188	0.716206925146185	0.739175787742222	0.73509985474679	0.728163287979609	0.738875447424273	0.729215165687187	0.747630416936053	0.736689372522833	0.726194838775037	0.730074171639159	0.721094233221294	0.724801606238095	0.727582093207321	0.742686363338344	0.732449419276905	0.718664452660849	0.732002276814196	0.722772793939279
"Environmental Information Processing"	0.107736717162522	0.0913235494915048	0.110781998002056	0.0877337336043065	0.0899414052326355	0.0978332990176653	0.0899143951701386	0.0949323043142308	0.0872144901933434	0.104069550380488	0.0979692838895463	0.0937552628406541	0.109602764199187	0.120557173613826	0.0976801813758508	0.101332622040851	0.112567235342888	0.0973625173378035	0.097700277147283	0.101135860294788	0.0967966191371718	0.10547775297106	0.0990378575759262	0.0963231287101293	0.100753190655133	0.0996117938169115	0.107315965831311	0.0917201769494823	0.102149818877279	0.0997338031389324	0.107020395123623	0.0928472846312783	0.0898886388677533	0.103459975706209	0.110520723862097	0.0983874973922764	0.106442200304532	0.095865787998733	0.112465597414346	0.0924145183829111	0.0926563473352656	0.0960617607323141	0.111283000044686	0.105861085491268	0.101331212016227	0.0973559902865092	0.111397816114377	0.099729594188827	0.102950223600547	0.0961480178459634	0.105381425405114	0.109455343480475	0.1163863217421	0.100376310874345	0.109595826193058	0.125575034912389	0.108453444981009	0.0956555488737978	0.112071778408428	0.100879052007144	0.102956521657991	0.0970715513463208	0.0989373985532566	0.0986347937903479	0.110713923688372	0.10699670233335	0.0996923403990771	0.10252317214417	0.0903016933210836	0.10889973802074	0.0909432970171063	0.11166199296939	0.0991778938783752	0.0997437573805079	0.10898475312221	0.096362519663171	0.113190067621684	0.101837799920734	0.122704477622187	0.116261001949393	0.0925929169894337	0.115239845743706	0.103762938016509	0.089579502110445	0.107310888517321	0.120829666014526	0.103728169778617	0.101211017085465	0.0950994095273244	0.0911553472037095	0.0951219639813409	0.0855152953389095	0.116832503140344	0.100984114799112	0.103696621721657	0.0925330141221634	0.11382677911743	0.119656268345014	0.105444380522529	0.13470016089467	0.118529347717191	0.114598334263692	0.116101682719352	0.108843245843575	0.118017220423754	0.128419902636934	0.123510638324125	0.133127480637982	0.103155838248213	0.0958449812445352	0.100675802477821	0.0978293699016116	0.103866065856672	0.100764540704652	0.123124387848016	0.0876120016039608	0.0872895771325344	0.0838884791343187	0.117284901011674	0.114913970406642	0.130660211237788	0.102697137526911	0.116601948764051	0.111273270804454	0.085318216747612	0.111433687760749	0.0931354881470662	0.109417035384647	0.116876870001886	0.127455682391857	0.13121515146355	0.113838115192276	0.126215289701681	0.1010005715045	0.111104731186428	0.125887876474981	0.117475183772384	0.117802955918401
"Cellular Processes"	0.0610547113174408	0.0611416707429492	0.0579298484564057	0.0595970769379732	0.06118271675249	0.0597430735509732	0.0591359778723183	0.0531194861007452	0.0585835158134266	0.0586293464203137	0.0600427449245206	0.0621335513784194	0.0607398388315866	0.06382320062343	0.0597555208194328	0.0579166811402115	0.0590438448861352	0.0596883977566611	0.0594656653952069	0.0620180027342321	0.0603628347124551	0.0613136276536602	0.0550114648708208	0.0609519134811279	0.059558674523003	0.0599797960076085	0.0598068429808819	0.0552115272083004	0.0596337885291359	0.0564278844840203	0.0589735299136544	0.0503668145519415	0.0582169873891707	0.061735245148867	0.0576892122977901	0.056806871358163	0.0572169618698216	0.0614102207399811	0.0608355997755982	0.0550378267857356	0.057545754775944	0.0537504932721726	0.0621707950264631	0.0621443782377025	0.0610951942400433	0.0584509625061754	0.0600604070269315	0.0512760636352675	0.053652307964798	0.058417894629764	0.0584795819072841	0.0579817615667943	0.0597788409189624	0.0570774934976658	0.0595317296369061	0.0648081189321904	0.056204450951028	0.0489290023742388	0.0634354891539951	0.055496077403609	0.0606023690060868	0.0602362652242345	0.0524421049536663	0.0572547735005832	0.0631888711519273	0.0583203452463783	0.0614472137077859	0.0630576816139366	0.0597604940005937	0.0615082878052689	0.0546933220296888	0.0642845801991384	0.06044996908752	0.0598726008685761	0.0595731091440465	0.0603263555618577	0.0579699774074286	0.0632279156928543	0.0633963881045306	0.0637117091863466	0.060779431505592	0.0621137223870833	0.0615765832061685	0.0572075780858244	0.0619937037668389	0.0632291084455618	0.0585508700459898	0.0584889843495814	0.0621980345450279	0.0627201125001878	0.0601518579566844	0.0514046884564073	0.0587080829291326	0.0598574104694757	0.0617868989014239	0.0571998691227863	0.060793451287792	0.0628740804217995	0.0619116260658538	0.0682171993950619	0.0675062446464732	0.0614672981382507	0.0643405942934089	0.0600403418282326	0.0619887795536836	0.0655004180499043	0.0625185227606618	0.0706728158107923	0.057841095866851	0.0613700213907818	0.0526209357799866	0.0566152528791002	0.0599164064403051	0.0606726055575985	0.0750429174782653	0.058322217061599	0.0573351794324882	0.059594426903571	0.0642865672374161	0.063605173334188	0.0668343249650428	0.059238264983961	0.058126337744187	0.0610092589123317	0.0567866055814668	0.0604954061606877	0.0550484476808889	0.0573176005676226	0.0600786093370685	0.0609722947972195	0.0627998024203908	0.0625655285835729	0.0607239792150341	0.0560814858049369	0.0612990848284732	0.065215761053802	0.058957195124564	0.0631814083460296
"Genetic Information Processing"	0.0588089595337134	0.067885362535524	0.0534200385615572	0.06862662938775	0.0672207525595756	0.0606284750213281	0.0664041333009446	0.0601664595844794	0.0685379267596949	0.0582810357556986	0.0630156407780518	0.0675700670045333	0.0585318118438366	0.0541222216465348	0.0623244598183444	0.05986742785914	0.0559352180041593	0.064192026037331	0.063140642234922	0.0624166373799553	0.0652515128179888	0.0602893247438763	0.0590327623190919	0.0643446261641002	0.0622433544001865	0.0624878307649026	0.0547319565112282	0.0642833485802638	0.0601116455736022	0.0605083137399579	0.0576765906273712	0.0600939164149425	0.0665272481361275	0.0599995029614422	0.0542730788663958	0.0616629344829268	0.0571792492945833	0.0669253684892685	0.0558656664762896	0.0622171354268942	0.0654625210912085	0.0606121002372451	0.0491545995100983	0.059604615353836	0.0629056194733058	0.0638944822603181	0.0555298474167066	0.0551059298507926	0.0570381674873117	0.0634065819812495	0.0565390184685271	0.0564786524794084	0.0512890665680463	0.0604085809795591	0.0547449808712478	0.0460754068835335	0.0547376813552205	0.0583227013378273	0.0557390765785589	0.0588785287789117	0.0553463838777064	0.0637502418624451	0.057355178496429	0.062187376698687	0.0571394298976734	0.0578748110352525	0.0637542903304769	0.063206183475081	0.0688711101394542	0.0583488150998217	0.0631637183135614	0.0579191875865536	0.0642034873813217	0.0616333992618176	0.0561171275142785	0.0648873275415565	0.0612079666419219	0.0645855503098617	0.046510063299427	0.0544322560172421	0.0669558148443425	0.0510575198808038	0.0597134684948255	0.0668274716093698	0.0578682622982705	0.0476564035336194	0.0582807894561924	0.061138217488248	0.067933450404205	0.0697594714777271	0.0643779668056918	0.0489748292312463	0.0423395017808444	0.0609023076719923	0.0605105131797044	0.0653575020203845	0.054257850550264	0.0516547932484482	0.0600595578085004	0.0460387717916369	0.0483146345386567	0.0552306415496445	0.0551858004145113	0.0589427151449557	0.0495670211022787	0.0541182195093767	0.0442408334464119	0.0463976936090412	0.0554758556519929	0.0675604415502568	0.0570519034904536	0.0593730468947752	0.0598744569557954	0.0593965280538095	0.0446980961817641	0.0691362823361934	0.0687271525013377	0.0731613127884226	0.0526903121524976	0.0552636911353525	0.046463187295934	0.051479009928043	0.0515323852338302	0.0562472251124887	0.0697112537741117	0.0516379431653948	0.0617264310854437	0.054776722819808	0.0544780822302295	0.0353420067522309	0.0370494202637272	0.0564456105273837	0.0436289199868809	0.0589071625028732	0.0544645661153297	0.0495531755575364	0.0505337295602212	0.0501845043757835
"Human Diseases"	0.0313435017843872	0.034607274442313	0.0313075602815756	0.0339485711241826	0.0354667779121782	0.0318115878604606	0.0343234060983876	0.0291479585585712	0.0334500717706991	0.0296088841219873	0.0323612857591204	0.0340488174790657	0.0302082098109769	0.0295157882961351	0.0315103755212261	0.0303597096642681	0.0294375177509157	0.0323790666391101	0.0318913946666141	0.0319428766988635	0.0327575721166476	0.0306594680023048	0.0304822320316049	0.0326888583489294	0.0304372371171677	0.0319478035554188	0.0304878085005989	0.0310587818647038	0.030329528539925	0.0306269924331908	0.0293573014948176	0.0286569511404566	0.0327575945597806	0.0330336750559873	0.027010062541905	0.0313120477745236	0.02885689784955	0.033270325533426	0.0283507910303764	0.0301468431690207	0.0313991382626952	0.0291404422242905	0.0361890615254443	0.0317012566952722	0.0317687694634136	0.031980979670668	0.0313486203722019	0.0285435271566319	0.029329166403393	0.0313566141948347	0.0316462575064746	0.0287165661452059	0.0303016623948325	0.0301688582522009	0.0307349221962676	0.0316249768255393	0.0311647356618787	0.0274257980597802	0.0330303559016987	0.0300621270761096	0.0324146470283705	0.0318747623903974	0.0290061328033516	0.0315324781397896	0.0297985559694977	0.0297453673388281	0.032268597699553	0.0325882289541367	0.0340972749017494	0.0313831172555155	0.0307352130504624	0.0315223483134378	0.0324824849032714	0.0326134036873106	0.0290541621796296	0.0329902334252129	0.0311454976327021	0.0333012823040955	0.0346178893565572	0.0317041309588944	0.0340090233614579	0.0345715705521368	0.0336800504111896	0.0329995314562422	0.0334605917060372	0.0342678615361924	0.0302270638274198	0.0305906945805283	0.0341769036947178	0.0354188384615407	0.03272408461822	0.0313943891914005	0.0357173356754434	0.0311526411328636	0.0317228632173433	0.0316352224464306	0.0286992565397221	0.0308410027875034	0.0321350609142066	0.0293793310937604	0.0319256227288294	0.0296768923213348	0.0292290889842963	0.0306715793427614	0.0340074701669554	0.0311343227362328	0.0353015348936158	0.0293054942265747	0.0336139736107394	0.0333907414035	0.0280716817338493	0.0314009122860791	0.0306132034271865	0.0320998937509303	0.031769068018507	0.0331557378561261	0.0335203466740126	0.0354783234223177	0.0304852281364163	0.0304400925667801	0.028601623968198	0.0338300295318759	0.0276672089154843	0.0314113650544349	0.0355020336862973	0.0354496302031019	0.0305184585884575	0.029738476346407	0.0307466749651314	0.0357713993735787	0.0373534795921842	0.0305709492849691	0.0314544127924562	0.0296192195943873	0.0290374342182468	0.0293264819860781	0.0297040400537025	0.0348589267248146
"Organismal Systems"	0.0117058188132955	0.0130750355915039	0.0112993722271157	0.0129281385383347	0.0130418031363747	0.0127755516183358	0.0125914657302558	0.0111026281654681	0.0126282514154704	0.0123583737040922	0.0122830099447566	0.0128393668217968	0.0119218472214898	0.0120696446378014	0.0123899446947056	0.0118095026758565	0.0113218428511681	0.0122200835151186	0.0121977865186236	0.0123193966214548	0.0124580031302019	0.0119585391384497	0.0114498341165453	0.0128324068783337	0.0119646249450814	0.012542762178464	0.0119628670610202	0.0119312252637709	0.0119019404063974	0.011739202997621	0.0114591032106738	0.0110934740313632	0.0126078897453728	0.012294123235676	0.0105626614338773	0.0118855563773597	0.0111548093437373	0.0125397452609027	0.0109378191329019	0.0120593999450616	0.0121254347555156	0.0111252655593827	0.0115177611676336	0.0119471573161194	0.0122004139916834	0.0118913433971332	0.0113462217891602	0.0107062652644157	0.0112631116578524	0.0118713082384507	0.0117330127083489	0.0114266086221823	0.0109584241791926	0.0116821252433288	0.0114979039107351	0.0113792688058083	0.0115715191436456	0.0106383638752743	0.011769384996248	0.0120222282476271	0.0125572791851069	0.0121653909142771	0.01169452134665	0.0121093894939474	0.0118350299409932	0.0111785793552624	0.0121676823588434	0.0124377451789692	0.0128010865131403	0.011583623335074	0.0119266675393817	0.0117347026440277	0.012278375771147	0.0121380421859086	0.0111477899782702	0.0124582886265602	0.0120996814803185	0.0125497697375955	0.0110192096054153	0.0112208495339843	0.0127850236209207	0.0112882051617041	0.0121122628785509	0.0123616534062732	0.0119931247610958	0.0110327891742993	0.0115247949632285	0.0117977904131032	0.0127927545855109	0.0130345510251388	0.0124892293730766	0.0131610052813318	0.0110133388953006	0.0119668543707983	0.0121785823229705	0.011735764572734	0.0108153460572277	0.0116752525970931	0.0116156897108043	0.0112397141621726	0.0134793815800859	0.0117710355719916	0.0110759657699399	0.0123990885277559	0.011037338983927	0.0124931079440169	0.0106872991573884	0.0123827679328363	0.0115049840078956	0.0122626772686375	0.010789498489166	0.0115063985635738	0.0120124740122175	0.0122659749759577	0.0137162288854482	0.012428450562999	0.0122154429296776	0.0127626020863364	0.0126545306647236	0.0123743216638497	0.0112337273868522	0.0135797702869869	0.0109722645956568	0.0118955921366822	0.0138064427862394	0.0117681670228802	0.0119407575620907	0.012060792358683	0.0116249246906476	0.0103844450459548	0.0104879130388542	0.0117781901737028	0.0103953050966267	0.0117051972549587	0.0116447643746165	0.0113522522667533	0.0113275746749321	0.011199410695692
