"","buddy11","hamlet11","hera11","padme11","ginger14","hera14","jarjarbinks14","joans14","kubo14","wolverine14","jarjarbinks15","kubo15","buddy16","iris16","hamlet17","hera17","iris17","lambchop17","wolverine17","lambchop18","franc19","ophelia19","goose20","jarjarbinks21","joans21","korra21","kubo21","franc22","goose22","grogu22","hamlet22","iris22","hera24","ivy24","marshmallow24","hamlet25","lambchop25","ginger27","henry29","ivy29","jarjarbinks29","joans29","korra29","kubo30","hamlet31","jarjarbinks32","grogu36","henry36","iris36","ivy36","goose37","grogu37","lambchop37","marshmallow37","ophelia37","wolverine37","charles41","grogu41","hamlet41","joans41","marshmallow41","goose42","henry42","ginger43","ophelia43","buddy44","franc44","goose44","hera44","iris44","ivy44","jarjarbinks44","joans44","korra44","lambchop44","marshmallow44","wolverine44","franc45","grogu45","hera45","ophelia45","buddy46","charles46","ginger46","iris46","ivy46","lambchop46","franc47","ivy47","buddy48","franc48","henry48","korra48","kubo48","lambchop48","ophelia48","charles49","franc49","ginger49","jarjarbinks49","joans49","marshmallow49","ophelia49","wolverine49","buddy50","charles50","ginger50","grogu50","lambchop50","charles51","joans51","ginger52","marshmallow53","charles55","ginger55","lambchop55","ophelia55","buddy56","franc56","grogu56","joans56","buddy57","charles57","joans57","ophelia57","wolverine57","hera58","korra58","kubo58","wolverine58","hamlet59","henry59","iris59","ophelia59","iris60","marshmallow60","wolverine60","ginger66","henry66","hamlet67","hera67","franc68","jarjarbinks68","grogu70","ivy70","lambchop70","marshmallow70","wolverine70"
"goose20",0.166848863592028,0.229277413904101,0.211837211887534,0.196261679162207,0.146344442118697,0.17878455071091,0.224934102992428,0.367769728110086,0.260241216026396,0.219976796048322,0.205361584770031,0.19072314656191,0.229734604216231,0.203143973859475,0.171151813852152,0.285264750150958,0.199579114232437,0.338357161459398,0.211440005483848,0.204801898152744,0.159242836591401,0.163949433482079,0,0.158462027457751,0.156083560082715,0.160465474724102,0.190780298252094,0.13148991751898,0.144539837314927,0.24646576761907,0.312411252517472,0.235837529715761,0.188965546395,0.134108935148729,0.240828739516222,0.190647857234568,0.238526060819333,0.130976481961709,0.139329472265529,0.134750420672104,0.130379442986583,0.13770134634092,0.274873333601357,0.195083971907612,0.15491650605064,0.148893560909071,0.215697718437284,0.143004582456215,0.300760056306288,0.298188934324355,0.127471532448494,0.177139587637286,0.11242990333121,0.205900423428216,0.289367738343205,0.171671948846028,0.253404388287292,0.240918000188152,0.145288330071248,0.130835759667353,0.247256736983175,0.108574630943412,0.149352489476149,0.251355936070517,0.179717481715263,0.174229997098561,0.198370624949724,0.175879931196696,0.294620759154652,0.173095052129149,0.123054269610077,0.264788090080329,0.168041451510589,0.239615972483149,0.227112820948684,0.131668067529062,0.184121452414209,0.149228227214413,0.20848523847261,0.222281167844356,0.16116946299756,0.189410594343,0.219694425523754,0.126375205966459,0.186342355538972,0.160038262481188,0.206202512691927,0.122625194625871,0.197855036355171,0.137998490761881,0.139643877205008,0.186472301378657,0.148662687015302,0.178657478425695,0.149277355990208,0.216294342387456,0.307129856433326,0.120059885768025,0.208437891021998,0.139759719718518,0.195594190366659,0.140622092563015,0.218911318901349,0.129536415357176,0.222262097235065,0.180923681591999,0.162838510250815,0.190785749566808,0.169435864364844,0.112744057985378,0.257181594991197,0.113221898952901,0.210872593977658,0.192716519533237,0.15821413187639,0.228988385855899,0.214986732159872,0.203937189957416,0.131039200872448,0.197366878787427,0.149730675911729,0.110371209435794,0.294734586644366,0.210227651150181,0.191604345979905,0.220339546385519,0.296804408135076,0.225067082852654,0.227036624006112,0.191139306649778,0.194303677647014,0.160267874483762,0.136014421617125,0.229426890427368,0.219127488720237,0.23911374162452,0.161527163708219,0.285645070300965,0.190194491915682,0.280636930928301,0.23788996835992,0.122296054149711,0.141622991226083,0.192243798411267,0.141922640923853,0.291761772719942,0.29377389332692,0.194460160101915
"jarjarbinks21",0.128291367725215,0.18957070080851,0.177721705713178,0.152207631960126,0.182650460829693,0.144592994355881,0.185655625739755,0.354180399323077,0.226044604559588,0.191987012185492,0.164939441707086,0.150912683618829,0.216282260883494,0.163327114457466,0.169340640790673,0.306859762265645,0.149519635144023,0.320362124908369,0.157244714098078,0.212347247965054,0.0946190782390138,0.150597658264137,0.158462027457751,0,0.185153278749197,0.144577967886708,0.120973279721774,0.120911268137785,0.111171758579932,0.190810643244126,0.275512499626304,0.176636832364516,0.149909095420912,0.145958924045182,0.226151168401053,0.146360056393185,0.152087399567102,0.138092133435176,0.145994849562014,0.137973026575447,0.0902371772626426,0.138938229969668,0.236518169152947,0.136504204175951,0.135239166827039,0.138020782217638,0.231856004256325,0.0880795343509163,0.328511738202323,0.316844278768283,0.108262389272719,0.18385741212696,0.124848935533576,0.191882015380171,0.252383384173875,0.13463992157298,0.256744536293038,0.254344106895265,0.139080571269184,0.163588158253095,0.233883049037112,0.103945392521679,0.168518476045608,0.287653188873814,0.140312286408588,0.107663898682522,0.225186913684528,0.104562617901089,0.299701484011658,0.156951749227096,0.115723035881025,0.258549630369774,0.180202533019186,0.227748909135312,0.192594070973568,0.0675270870384655,0.182487424001416,0.136350813845816,0.150647687459297,0.167208669983697,0.125370238295727,0.196112246035568,0.153978691026777,0.155156997547318,0.136585680918849,0.136964725610724,0.234876652171074,0.0879904125119326,0.215094434174763,0.153055411989747,0.148850632718409,0.139376727598341,0.112981838908924,0.113263809819204,0.113449518996891,0.183928322169402,0.316213943269326,0.144105165531528,0.198712121239044,0.121644159891241,0.174839837995478,0.113561115474425,0.166995412613808,0.150634883460763,0.15663137949216,0.135838410377642,0.147592407696443,0.155414838049206,0.181944481144478,0.134169691113641,0.201395707381032,0.127815693211653,0.169442509974427,0.105968175288129,0.123349421558046,0.229027017172236,0.167609037788345,0.19823429586224,0.155545932241921,0.161985415939492,0.150459067233344,0.12298403107342,0.298986479536792,0.162801049939052,0.182227565404666,0.174911323283586,0.284430113427527,0.230160418779191,0.225993678179104,0.161613749508917,0.135715632630381,0.174695459104298,0.149553799240008,0.173312484992138,0.210481606570273,0.207011070960381,0.186241034288206,0.298488907859047,0.23186098524738,0.27619875626193,0.208104291747644,0.117456691614892,0.131190342836731,0.19619796348191,0.11930480561206,0.294062023127469,0.306012213529758,0.206493155517346
"joans21",0.192354626695169,0.244774583536378,0.235608143053771,0.218442132581004,0.117831315696895,0.178275226658947,0.248895163562755,0.40361943287572,0.301527317608079,0.237159856804605,0.228399126796041,0.227249354753553,0.237715900681358,0.208804469116962,0.197392498139582,0.284013647136825,0.226863794900752,0.373600788975679,0.197388312177533,0.262599667561733,0.178267816781374,0.17339318034153,0.156083560082715,0.185153278749197,0,0.231548011684375,0.226733782797136,0.152166065421097,0.192600938229502,0.27535927887768,0.342275368120752,0.206078145732793,0.214257847302492,0.214042185713071,0.289200035710616,0.208223661621509,0.169186307921463,0.134473964148268,0.158344174554749,0.122811406204307,0.179108071622642,0.157347295564628,0.298242137690176,0.237425399427392,0.172070198527006,0.19410226843264,0.203227812300959,0.177562775924047,0.295849880726215,0.282542826743875,0.138529264273084,0.233578587605448,0.159411097821496,0.207928538830053,0.32254892042762,0.194169196998019,0.253024604006493,0.243711788597549,0.197798643382117,0.190603025115942,0.239444406019605,0.130346519095439,0.141344201345553,0.243097339585304,0.226435780565259,0.176805501888893,0.227935873376762,0.213330109176024,0.281922886584428,0.18130774362461,0.162185686704571,0.274514484948842,0.134929607663637,0.229233001570679,0.191379036703748,0.156942715656349,0.188109627716002,0.167874347550353,0.195227252854807,0.222954853983125,0.18392056144932,0.173894973596336,0.165915556500688,0.143182468066292,0.195985461469762,0.192776579871749,0.150709001613399,0.155723110144887,0.192931164622505,0.125846339639025,0.174692092907034,0.20491054213742,0.196208350792193,0.167784621689307,0.142329662875721,0.248434724957567,0.34573540627808,0.176674076534732,0.203909134607302,0.193920450795962,0.150816593508024,0.202455432805937,0.241671651016229,0.17256846977725,0.243295218372915,0.206126922364388,0.166813597811939,0.240742067176738,0.133945854813921,0.155355470307301,0.215089160485452,0.115195218908567,0.260738766113517,0.20446850087304,0.151461292643587,0.184060707856039,0.246836381687199,0.272612970388769,0.183562279670753,0.250050893553891,0.0907264039348964,0.110628399653489,0.276062392522943,0.250018692818013,0.225947101154718,0.254281716274385,0.287817309432068,0.232871151796865,0.227453343817248,0.219391965990392,0.221827193823898,0.142820104218946,0.182399426549911,0.256248099004799,0.235943767233664,0.285539223212692,0.173035849994521,0.262177639215297,0.214493602068203,0.265192368317472,0.251201612388143,0.161047491484095,0.17491608609214,0.208683574702704,0.189633204115983,0.254527776369166,0.270887292407274,0.192595307371105
"korra21",0.107272333933731,0.212561361848882,0.176680123975412,0.160282795249023,0.228846053310287,0.19779468039627,0.192152203656263,0.299977716037807,0.166689065657053,0.198461057714154,0.183424147495872,0.148731900682534,0.181040281644321,0.207952330367076,0.212263688481491,0.317091377332268,0.183276792963829,0.278341990976817,0.209383258596727,0.170967502860343,0.109921892493323,0.193028672308891,0.160465474724102,0.144577967886708,0.231548011684375,0,0.154045738566543,0.168338351638564,0.0836384946636574,0.227216799906784,0.233201903290208,0.213727064091759,0.18601906962887,0.146450239252206,0.23784974131884,0.1727383282639,0.210500711076425,0.19551937615724,0.128839526554916,0.200504478527997,0.126819284365834,0.171978590263907,0.17832130910872,0.17031153255894,0.189637403023896,0.0944410186415431,0.25913084239756,0.156882204733923,0.332442452469738,0.334990942926027,0.153973301983195,0.209230103977261,0.144107654261762,0.232697070900365,0.20662764108672,0.174796776484575,0.282673515488685,0.259416441176417,0.171259771151613,0.177682385525969,0.254663170401088,0.176522815773503,0.196401541288235,0.299882347499838,0.156459565394627,0.155871312239124,0.236161000592151,0.158655748883852,0.31784244951856,0.198685022954258,0.164354841928446,0.258491820860437,0.21526238043537,0.268168615987803,0.233616982755589,0.153670551679995,0.197757171794479,0.172743754392191,0.180916296760043,0.205521032772708,0.159715815059788,0.230541100792737,0.208855486997906,0.188801223613803,0.180802041939714,0.196368037442647,0.275138133187355,0.151430212825234,0.253963442010669,0.202392571105533,0.183354016039597,0.162539051133785,0.109381491420106,0.182547410564552,0.197573745273878,0.187540597380108,0.256845316680222,0.177123968947077,0.225459032333047,0.145785363661744,0.223153089479048,0.119738073577779,0.196059522655179,0.1420892878563,0.106278900666596,0.174353800681619,0.168063268053073,0.193777226045468,0.214774504180292,0.175743445630742,0.248216561964746,0.174726814795968,0.202158412826554,0.163550264889182,0.165792107230336,0.283508158719512,0.112723132206584,0.117151019270034,0.193840080874967,0.195054040284257,0.204080397399128,0.180975743813738,0.314960771124006,0.125335077923272,0.183954741682448,0.131952259133881,0.303450796490214,0.197542447708232,0.234186117526674,0.145155799527741,0.139991680984107,0.237577962620667,0.182892754326272,0.133591136685344,0.229622274964815,0.145916995956508,0.179240805579898,0.31312184252358,0.21913335653281,0.292399486190479,0.251483378318009,0.137440520843982,0.148654128350563,0.208552711752228,0.120524451050183,0.312950078798418,0.31682569545576,0.238017339046841
"kubo21",0.16648383545853,0.163593338536997,0.105112356350571,0.122259231365624,0.21287359852586,0.166850727293644,0.157023441572271,0.329391285564539,0.193522782317975,0.128547518426422,0.108883357497775,0.0780022617182167,0.251593178447271,0.20113331347034,0.207723791748571,0.333456759092999,0.144971925066444,0.29136387071139,0.136230370110774,0.252432489756594,0.127298101764056,0.186768446890284,0.190780298252094,0.120973279721774,0.226733782797136,0.154045738566543,0,0.167197127434353,0.136208134242543,0.168288281796675,0.23956960014491,0.154344304396443,0.172650661445103,0.16041672340046,0.186360373502993,0.168660669521135,0.200443208316713,0.178740650403107,0.165968474005639,0.1736083096606,0.110302833369149,0.181166321331014,0.208288098708372,0.0939493530237697,0.159586897494704,0.162360408982563,0.26580593253783,0.129274047828922,0.349732227986087,0.348370464292342,0.141882632232294,0.210828735299302,0.142349147261491,0.239202147582748,0.203638885691984,0.113722480251614,0.283460842610393,0.280126605748707,0.142410573705578,0.184393903478027,0.262035476929164,0.162294274045571,0.208460413452693,0.315098417042636,0.139928458954905,0.148031836849931,0.248289327337325,0.141522494623081,0.329616529057093,0.189538826457033,0.15429224247488,0.276827602973457,0.222375754927863,0.271096548230315,0.233522306990837,0.13757549556516,0.209030294426176,0.183821593788595,0.170071403275475,0.194618779580693,0.141988979072723,0.242152852583155,0.201029470857277,0.205248499233821,0.181793963729498,0.170862188481031,0.276059133525834,0.160948092683586,0.257614178540156,0.199495507678427,0.192023652083799,0.136424240852231,0.148489793394545,0.164222424784904,0.189066341492308,0.20537609918014,0.289014543922642,0.184889808493855,0.184114281912265,0.150921566045818,0.231422936464138,0.12837031123773,0.185484229104371,0.171706722353443,0.182068582266597,0.190641170649269,0.191884618813054,0.120008166285905,0.231551569461289,0.176831841352605,0.252291853546477,0.179325195587271,0.151450303740629,0.167664649595737,0.166507736972436,0.28271074267231,0.146825456106907,0.211602648066881,0.173225920066257,0.147713663342802,0.197227504164002,0.17421709392825,0.326395272416288,0.187424785786798,0.209068220081527,0.161208806165963,0.314580821406542,0.268066290673824,0.247790226854665,0.120429979884105,0.108625382430489,0.230314996585889,0.181321467508843,0.193371509603601,0.234233551115476,0.20490002329951,0.217073340698862,0.327403763131012,0.26212741448618,0.313293576100718,0.167879935739077,0.145143278455216,0.162187997548784,0.218664381932984,0.127374531005253,0.327257812497773,0.33944996261128,0.228423549025264
"franc22",0.152436732764696,0.20255929968392,0.19742023805596,0.18702126746718,0.160567241080901,0.150636892808639,0.186427793089821,0.380285661723608,0.266242093000903,0.183978683138588,0.176492756280635,0.184178552986671,0.179603639366102,0.140924949654796,0.123462521393737,0.264507791077286,0.146401950593089,0.348681773205344,0.19107815761989,0.243044795392264,0.0986563411468386,0.122368398641683,0.13148991751898,0.120911268137785,0.152166065421097,0.168338351638564,0.167197127434353,0,0.138599145377697,0.216720502429307,0.311326122616404,0.193167606814849,0.167160458888717,0.150016131376329,0.234323579454131,0.166250126232442,0.162350954664277,0.143211086373411,0.097404354939992,0.137930337456934,0.118112456394832,0.158189164251152,0.276385156095897,0.18994137492999,0.127604227123993,0.11617584342852,0.18862510957859,0.0985173984155589,0.289009104151867,0.269189539424014,0.0748922832388776,0.160267461119842,0.0987979915757553,0.154360226088786,0.288479605646515,0.165218306010864,0.228611329962534,0.198591461119764,0.127949304662568,0.146677836130114,0.188634316585324,0.0865995680095968,0.125018432307451,0.236689953287995,0.163988406989164,0.120166881351813,0.195622080187787,0.165429802851954,0.248588881659905,0.11582132095432,0.0736925860609181,0.224226943472614,0.116505754217693,0.171279489252038,0.190438141208971,0.101851549679625,0.155206806628313,0.0765294097058108,0.183932231050675,0.168660672157128,0.128224462533502,0.132603017885355,0.155931005379787,0.131644895496744,0.114637834865303,0.178618664424368,0.179935588343323,0.103731600938698,0.199479678463722,0.118010240154675,0.0797510450463927,0.169414960894589,0.137769564125777,0.110079762252584,0.154403028166794,0.197565197017048,0.325987795424925,0.082683267995136,0.242917688483955,0.0956627909360526,0.135134109883026,0.150522759473343,0.171199556982734,0.123376093550921,0.192748724070396,0.193133820280606,0.195839585161959,0.194143548011377,0.14436206369834,0.116058140012537,0.186697998953349,0.0967553897732019,0.194314428734353,0.143402238879679,0.135502157189323,0.177468872230901,0.190074006291297,0.242372875575828,0.12051837677755,0.183864412793995,0.124500690884559,0.0980192198469976,0.248815602928011,0.210970969736505,0.144402874846678,0.221825685275229,0.248445641179911,0.197074659057671,0.176414744617907,0.201777633981131,0.160083621768715,0.166431630738568,0.0931878476975505,0.186488077030493,0.167150453447422,0.246647920109722,0.1649358465815,0.242311198659136,0.167043967182591,0.232144165597829,0.242567320805453,0.11336518721122,0.109282367836314,0.175263395693892,0.145753425812952,0.243213860411409,0.254305821296127,0.16283655298735
"goose22",0.0848539425280452,0.201056554042604,0.157648548238171,0.142059304240615,0.193602315814762,0.162081509733972,0.180264119808748,0.311507549200623,0.182757228026143,0.197651285649115,0.165779169978014,0.127946722855782,0.173193713711685,0.175114024043217,0.184451291514594,0.296878737719968,0.176101917945317,0.280652628105936,0.190469297272852,0.182697120357627,0.0904299877905392,0.170270625995567,0.144539837314927,0.111171758579932,0.192600938229502,0.0836384946636574,0.136208134242543,0.138599145377697,0,0.229552430536813,0.245349274727482,0.218614735760662,0.168204377950042,0.1508109363972,0.235310791209338,0.169099860959638,0.195982594477025,0.158720055131692,0.106219844604179,0.16405169083555,0.0804266501654177,0.16750371246938,0.193894103449186,0.159371132750914,0.149078795771009,0.072297997430164,0.231093012276907,0.112077430266916,0.322256978792306,0.315898492093852,0.113876223427277,0.172920679691305,0.0911377083649104,0.207271200055499,0.213056292603959,0.157196050794068,0.252289421999981,0.247953216237617,0.117185380652054,0.134519387505219,0.233401995898536,0.131319824083369,0.173134239132761,0.278599252586436,0.112596260236502,0.148839541055307,0.205589196271615,0.145568535564576,0.297057873801465,0.169492136042154,0.133639886100252,0.238571530876978,0.198181763005095,0.240495128562017,0.218264771730408,0.116993674282497,0.173571118852939,0.148929738449787,0.189763703141045,0.174482737206068,0.110921257222393,0.209503162441904,0.192024221203831,0.166709831003078,0.153523096859021,0.170292657439458,0.243340911082922,0.131009352797941,0.221996560675952,0.167482963652271,0.158340420353156,0.167225446456893,0.0668131294307876,0.150809921824361,0.165953498368437,0.184153140361594,0.288976061954668,0.142074083425612,0.228447309207319,0.104621850633639,0.203613885856695,0.10718048452226,0.152588240246784,0.154127991085889,0.129336971542897,0.159243373598635,0.186030779523413,0.185517407096957,0.205181088476251,0.135808308520237,0.23073154984002,0.151720923159235,0.197641605348943,0.165094689039424,0.149222068392262,0.249384680318607,0.110751303002263,0.154851194042639,0.147903628239643,0.176182578586776,0.168223861921719,0.14667887973316,0.297246366547134,0.133492254372437,0.189144529483815,0.142280988999464,0.277515036496238,0.181183457468291,0.213940880794458,0.139477354892543,0.120627815254291,0.201433083627976,0.153622715001002,0.126674564440645,0.200107169974076,0.161664911992033,0.189330545652688,0.29747764169883,0.22025376230133,0.276681849099288,0.242946850617352,0.0962663003837958,0.111759046572174,0.177673701752788,0.0832870433930239,0.290286629057831,0.300560890040046,0.20796837905504
"grogu22",0.235243916905793,0.176410846332472,0.194351053766495,0.221528871170436,0.25032328675254,0.206474370304992,0.182601783643234,0.392265493454398,0.25966131602307,0.154056538741044,0.171863132258098,0.196033845135546,0.259495156450723,0.173946919146176,0.176952085233336,0.306220906324948,0.139253968967874,0.344482034983351,0.16038396361484,0.318853313261317,0.186223785573156,0.187749915704902,0.24646576761907,0.190810643244126,0.27535927887768,0.227216799906784,0.168288281796675,0.216720502429307,0.229552430536813,0,0.297721689692369,0.159358462939028,0.143476845453957,0.212192102381674,0.113115024526204,0.127377768470854,0.240326659137244,0.206628467913603,0.229699647416641,0.221812222684715,0.21505419202864,0.196444099500327,0.261348606057315,0.204396474682312,0.221121908579797,0.238149934495323,0.244908843053468,0.179790268035526,0.358945496197656,0.326144038691325,0.219399610259086,0.142816890213176,0.236361152116841,0.258460912021901,0.28295763848794,0.177292224449516,0.27554795119253,0.239557483215397,0.225532116407256,0.260289160304443,0.289834216090307,0.232789476749561,0.238030024004429,0.304633117246443,0.224525835290804,0.145258195317226,0.273836871622948,0.229147195683122,0.306255005408225,0.190372708209848,0.233172698432101,0.294404233835241,0.219893004717613,0.269023010225031,0.222485613190167,0.20808286328566,0.253359613821982,0.231062352001182,0.222289826276412,0.206970994390965,0.222340787009103,0.208366380359336,0.199993091309127,0.24017354515779,0.192996497937148,0.219250355511491,0.288926047697941,0.201940372466549,0.255198525800089,0.216718833682358,0.19012009825633,0.193821000329444,0.224384299749831,0.169565760169662,0.237483249334034,0.225208401859779,0.336314792256141,0.195880095846034,0.228755107251198,0.230705734598409,0.225557910448913,0.22978231317257,0.224728770983258,0.252091974299177,0.240945394763143,0.235337036836671,0.241786447716094,0.147848945801188,0.268883262775117,0.237176318423657,0.217911551000075,0.234502898951613,0.0903715085594349,0.185163176498569,0.204780362992056,0.28836444208409,0.228434454043432,0.27785058972925,0.195905157863895,0.10304185673048,0.227078079518538,0.210832885467008,0.295338309928406,0.255959734330813,0.228296769619656,0.238714635841363,0.303806866312397,0.294070786488971,0.27000380814133,0.209069923185902,0.180752521139866,0.260450504526749,0.182467177931942,0.250690553437777,0.212700842232936,0.251775416108896,0.28675745497521,0.323598290700326,0.264490441159768,0.308204066106682,0.230531951491038,0.246848998234829,0.241316314422653,0.231098172226913,0.235753002498433,0.335063204371072,0.30586050591448,0.248525279497252
"hamlet22",0.220447878998438,0.263379797701276,0.22296811819203,0.25603634477506,0.30393342734439,0.287355049148269,0.301233051290593,0.203572387210498,0.11270393035111,0.282548189477235,0.275772922114337,0.227249800856767,0.267455228928162,0.331761848697431,0.320901973512581,0.371044074588216,0.303166684713972,0.161348107830836,0.290898037715828,0.262047161865086,0.266030099086194,0.326982911505146,0.312411252517472,0.275512499626304,0.342275368120752,0.233201903290208,0.23956960014491,0.311326122616404,0.245349274727482,0.297721689692369,0,0.290455114527408,0.286799131024321,0.315415065364083,0.310305597202374,0.30250995548566,0.335649770022458,0.304289860492486,0.275577660900329,0.303850480392838,0.26494759356537,0.31693982353059,0.131140743252187,0.256099933755657,0.310446334322048,0.247030871032072,0.344619472750729,0.297254776571754,0.37524462489482,0.378022701771803,0.293884156667032,0.324571827871031,0.279042829798683,0.322460077750828,0.0960793445469656,0.284754394156436,0.31897509376205,0.341972410284709,0.286650055636482,0.266743424823993,0.323419336943479,0.300755980119532,0.322342534459646,0.356675621352561,0.271072526242332,0.303802095459301,0.296131137529356,0.27895332890509,0.363700405692746,0.327707713074895,0.304494337471613,0.313048219581313,0.341777404454811,0.34197593870444,0.331075602079451,0.298216478237999,0.295660052959536,0.305604223199212,0.297387980944437,0.319331985987298,0.284421744399189,0.33921281774294,0.330159494175149,0.315835558371041,0.310284347761525,0.295495917041324,0.335759179262747,0.302265041713209,0.308135618542065,0.311254931301413,0.31666689715984,0.284534831230517,0.235132232399189,0.315146988466793,0.303831640053694,0.320596031559904,0.21419536678151,0.311569316125387,0.292577268185837,0.288701962446205,0.341059294290174,0.277837852290608,0.308010695697363,0.300037392948657,0.173034643625479,0.252263055705866,0.319689526171285,0.265643105178758,0.345191509880514,0.28084442070523,0.35605311200499,0.315490647831405,0.296786838679243,0.299230902505465,0.318205396478577,0.353339952878652,0.233385088309047,0.148757696270275,0.309647178777538,0.281587971372772,0.329308313504697,0.306751142134464,0.368052101063372,0.148752193667113,0.33479212007807,0.149546343115379,0.351518503178119,0.253308474659494,0.319650047422803,0.207158544061482,0.272320463684276,0.319731812690641,0.314385511159174,0.233650471866409,0.343534007469522,0.14671362283611,0.322215172721753,0.374209141085516,0.357217284666153,0.354701975135053,0.246442401404472,0.279575942094206,0.284202797700004,0.298184533574432,0.249795309506687,0.385418893808911,0.37474925455876,0.335263343897242
"iris22",0.215720013609417,0.184339662340606,0.164248965420544,0.185346038342335,0.197019000163356,0.190947454351886,0.207009230849656,0.386650975917548,0.254541228585462,0.121723208522948,0.170024687511595,0.169655529057176,0.261877599769899,0.184495203173964,0.220342512052734,0.341854406547669,0.127778582214221,0.345196379041576,0.0861998200733115,0.299491001193124,0.167104496030567,0.193882984724643,0.235837529715761,0.176636832364516,0.206078145732793,0.213727064091759,0.154344304396443,0.193167606814849,0.218614735760662,0.159358462939028,0.290455114527408,0,0.186972865693791,0.206714993315319,0.202348689685372,0.171215098265269,0.184211304839807,0.163879396739008,0.207159155951282,0.173378285752112,0.195537695791637,0.159832313273722,0.255208431572781,0.18911772826194,0.201106120940237,0.23222313144038,0.281011451960457,0.194442945418556,0.337793310604268,0.323382711912822,0.209687166769213,0.232896462856228,0.237502665224581,0.251339430899466,0.274071477256581,0.135693437057171,0.313087694967038,0.265666051666304,0.228767497948469,0.26757833460181,0.271925546228093,0.216257827158361,0.187803756156239,0.308437710580921,0.227513626787154,0.147941031706491,0.287583067492352,0.194160034369478,0.336940171872608,0.16979425375673,0.206203462263594,0.312748554054367,0.193717256284899,0.278683085776796,0.200997304101511,0.17785162273887,0.230925333588746,0.203615114139921,0.121269337169137,0.241496335509341,0.213432242928082,0.195084081672162,0.176458720538317,0.207827289464329,0.197452985959034,0.167810006451924,0.262441247304235,0.160987458428849,0.242569915394376,0.191440763127599,0.176110802612273,0.164505629937946,0.225163283419372,0.173507488624437,0.19586110075934,0.260810758512343,0.306120537949297,0.179823485097892,0.146228282712502,0.222404254054583,0.190444048752571,0.209698188818261,0.267921764388075,0.225147269678604,0.235497588916406,0.212790448615644,0.17313249724511,0.143536087165285,0.218173081562031,0.225791491798649,0.19416629669764,0.182710249971525,0.169298280601605,0.149762318956056,0.138963871139133,0.279744783978553,0.23262387702045,0.271117335506322,0.211736194009184,0.170117775242768,0.171588222004532,0.193464067016966,0.299427600479037,0.244581352382963,0.239532120892108,0.219700267744869,0.336636505276429,0.282711071917394,0.265558557926148,0.171361334933644,0.197707165546782,0.229826303331312,0.174225779111292,0.251235114809239,0.246878631829763,0.258751043903308,0.23171789874949,0.314399050129819,0.270637330591094,0.315694811359884,0.157739518795773,0.218167671311595,0.232877812557551,0.27426933677169,0.21965510586726,0.331144323945131,0.315998504285218,0.24786248506463
"hera24",0.168114418203402,0.144331171408686,0.170788503808832,0.173562607410525,0.182677877113655,0.147329640526509,0.142325651468225,0.385160275581057,0.244996100682024,0.152481166497248,0.164665855769739,0.171210930881975,0.215180662368302,0.11633056938828,0.121365955199261,0.270190658488701,0.121999133631506,0.326495742917797,0.158797017318453,0.257903501741565,0.14240320091342,0.142042975194909,0.188965546395,0.149909095420912,0.214257847302492,0.18601906962887,0.172650661445103,0.167160458888717,0.168204377950042,0.143476845453957,0.286799131024321,0.186972865693791,0,0.160630309855301,0.187661290039414,0.0586916840205048,0.208882434286782,0.156453827841226,0.17567496513887,0.157416178799341,0.164176896923859,0.169363910528456,0.25204296445616,0.178911678037904,0.152464371707566,0.189890628208383,0.187148380843191,0.12991426344193,0.343350855798379,0.317848633352218,0.185063368729809,0.162342650008927,0.19449348713651,0.242732125732689,0.279509308515971,0.131692082249324,0.21171996508447,0.210957486667946,0.154592160511889,0.207345546366013,0.271469008995707,0.193765426708107,0.189400317590659,0.277482104857934,0.153616423667514,0.0957513932502942,0.21513920288351,0.18083029288888,0.252323603202621,0.135195056721168,0.194402756435078,0.242378679342072,0.182257061834364,0.244102373617497,0.185463300245855,0.163914814689939,0.214924157795714,0.194370411186711,0.185763830069958,0.113328452762805,0.157590215180432,0.180826290589148,0.156189046236613,0.190766769112237,0.1476779897192,0.150141825264927,0.228829270386635,0.161991569659228,0.199696263736775,0.183813858640963,0.159269080825667,0.16741356384943,0.164816851678957,0.114785934940029,0.188951763928243,0.143955571509315,0.332692171356379,0.165634279855745,0.231842954145413,0.18647108458945,0.182853622852939,0.180720648132709,0.152057743311077,0.20306033199598,0.200687646920998,0.189643614829341,0.194929359383058,0.184454212686459,0.213393582873303,0.173530127585792,0.192450975387238,0.187449406256502,0.1613569789798,0.147126825876962,0.154746188068686,0.221224580075135,0.174892833685818,0.220926709764833,0.131253793173848,0.087098064181888,0.173241369922495,0.156785107590854,0.283173019788168,0.196098087039966,0.169842302157539,0.204958782434499,0.263130365821676,0.263793843368784,0.233591048240385,0.185059099778021,0.112871777473723,0.199058133635332,0.15768984276435,0.20640893433557,0.162985177308376,0.226967624667454,0.237270503061713,0.295137611448697,0.20460092713866,0.245247645856477,0.213890076427955,0.193611122150422,0.188824248966648,0.196195837829405,0.175608233950918,0.305557889848776,0.261476215868644,0.206735738155093
