"ID"	"warble_1"	"warble_2"	"warble_3"	"warble_4"	"warble_6"	"warble_7"	"warble_9"	"warble_10"	"warble_12"	"warble_14"	"warble_15"	"warble_20"	"warble_33"	"warble_42"	"warble_43"	"warble_45"	"warble_49"	"warble_50"	"warble_52"	"warble_53"	"warble_54"	"warble_57"	"warble_58"	"warble_60"	"warble_63"	"warble_68"	"warble_69"	"warble_73"	"warble_80"	"warble_83"	"warble_84"	"warble_85"	"warble_87"	"warble_88"	"warble_89"	"warble_90"	"warble_93"	"warble_94"	"warble_95"	"warble_96"	"warble_97"	"warble_100"	"warble_101"	"warble_103"	"warble_104"	"warble_106"	"warble_107"	"warble_108"	"warble_109"	"warble_110"	"warble_111"	"warble_112"	"warble_114"	"warble_117"	"warble_118"	"warble_119"	"warble_120"	"warble_121"	"warble_122"	"warble_123"	"warble_125"	"warble_126"	"warble_127"	"warble_135"	"warble_136"	"warble_137"	"warble_139"	"warble_140"	"warble_141"	"warble_144"	"warble_145"	"warble_147"	"warble_148"	"warble_149"	"warble_150"	"warble_151"	"warble_152"	"warble_153"	"warble_154"	"warble_157"	"warble_158"	"warble_159"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"warble_173"	"warble_178"	"warble_180"	"warble_181"	"warble_185"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"warble_192"	"warble_197"	"warble_200"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"
"fpt25"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0
"fpt26"	0.02	0.07	0.04	0.02	0.18	0	0	0	0.02	0.02	0.07	0	0.09	0.02	0.2	0.02	0	0.07	0.04	0.02	0.11	0.04	0	0.67	0.24	0.04	0.36	0.02	0.11	0.16	0	0.09	0.13	0	0	0	1.13	0.29	0.02	0	0	0.04	0.09	0.02	0.02	0	0.02	0.02	0.02	0	0.69	0	0.18	0.02	0	0.07	0.02	7.81	0.02	0.56	0.09	0.05	5.83	0.07	0	0.09	0.04	1.31	0.71	0	0.02	0	0.02	0	0.09	0.07	0.04	0	1.45	0	0.02	0.02	0	0.25	0	0.02	0.04	0.04	0	0.02	0	0	0.85	0.02	0.02	26.41	0.2	0.25	1.09	0.02	0.31	0.02	1.75	0.02	0.13	0.04	0.67	0.02	0.02	0.49	3.83	0.02	0.07	0.38	0	2.17	12.69	0	0.16	2.12	0	0.02	0	0.02	0.09	0	0.02	0.29	0.31	0.47	0.07	0.16	0	0.04	0.02	0.02	5.66	0.31
"fpt27"	0.16	0.71	0.53	0.2	0.02	0.53	0.13	0.36	0	0	0.02	0	0	0.38	0.02	0.82	0.04	0.21	0.16	0.02	0.04	0.04	0	0.13	0.07	0	0.02	0.02	0.04	0.04	0.18	0.56	0.24	0	0.18	0	0.13	0.18	0	0.16	0.2	0.13	0.4	0.24	0.04	0	0.02	0	0.02	0.09	0.02	0	0.02	0.02	0	0.02	0	0.18	0.02	0.04	0	0	1.23	0.38	0	2.74	0	0.04	0.04	0.09	0.42	0.07	0	0	0.02	0.16	0.09	0	0	0.13	0.09	0.09	0	0.09	0	1.76	1.18	1.45	0	0.18	0.16	0.04	0.18	0	0.18	2	0.27	0.27	0.04	0	0.09	0.04	0	0	0.02	0.02	0	0.02	0	0.02	0.11	1.59	0.49	0.04	0.02	1.22	0.2	0.02	0.04	0.16	0.02	0.02	0.02	0.04	0.02	0	0	0.04	0	0.04	0.02	0	0.02	0.07	0	0.16	0.13	0
"fpt28"	0.33	2.49	0.62	0.29	0.4	0.62	0.13	0.51	0.04	0.07	0.16	0.02	0.16	0.47	0.47	0.82	0.29	0.32	0.24	0.09	0.4	0.13	0.02	1.51	0.38	0.22	0.78	0.6	0.33	0.38	0.2	0.87	0.51	0.02	0.18	0.11	1.78	0.8	0.04	0.4	0.33	0.49	0.58	1.56	0.18	0	0.07	0.04	0.2	0.2	1.76	0.02	0.22	0.07	0.07	0.16	0.04	13.33	0.09	0.78	0.31	1.6	10.95	0.47	0.07	2.83	0.22	1.4	0.91	0.13	0.85	0.16	0.11	0.22	0.13	0.18	0.27	0.27	1.47	0.18	0.2	0.18	0	3.22	0.02	1.83	1.22	1.52	0.07	0.2	0.22	0.07	4.6	0.07	0.29	62.28	0.67	0.92	1.31	0.02	1.25	0.18	19.24	0.51	0.65	0.22	1.13	0.09	0.51	0.58	14.49	2.53	0.65	6.18	0.53	6.68	25.68	0.04	0.49	4.04	0.16	0.18	0.13	0.47	0.56	0.09	0.07	0.65	0.36	1.54	0.22	0.49	0.1	0.4	0.09	0.4	7.69	0.76
"fpt29"	6.29	9.44	4.74	7.6	0.58	3.67	8.46	6.57	5.93	2.02	0.58	1.4	1.98	2.51	4.16	3.43	6.27	5.29	2.33	3.8	1.58	1.36	3.8	9.65	2.11	8.07	4.2	2.31	3.32	2.69	1.62	2.42	2.85	1.65	2.96	1.31	18.74	3.62	1.2	4.2	4.58	3.36	3.96	3.47	3.38	2.09	3.47	4.87	3.98	2.58	1.62	2.89	1.93	3.98	3.78	3.69	2.38	11.03	2.22	4.31	1.07	3.07	19.69	7.23	4.2	9.11	1.36	4.63	5.94	2.85	4.72	13.95	0.29	6.54	2.69	4.05	8	4.5	0.69	8.01	7.45	6.28	2.53	11.91	3.05	9.2	8.53	6.58	3.52	5.01	6.72	4.08	4.22	2.36	3.41	28.85	3.72	3.71	9.41	3.27	4.45	3.29	10.76	5.82	4.37	10.62	7.47	9.34	4.11	3.85	26.58	7.06	16.57	60.23	4.65	36.61	16.33	4.69	3.72	6.3	1.67	3.24	2.4	4.01	6.46	7.08	1.94	1.71	0.31	9.68	5.45	5.27	6.34	5.1	1.27	2.73	6.24	4.03
"fpt30"	6.49	9.56	4.78	7.65	0.78	3.74	8.46	6.59	5.93	2.05	0.62	1.4	2.04	2.93	4.34	4.25	6.36	5.56	2.51	3.87	1.73	1.47	3.8	10.49	2.47	8.24	4.56	2.91	3.61	2.91	1.82	3.07	3.32	1.65	3.07	1.4	20.12	4.18	1.24	4.56	4.85	3.69	4.47	4.94	3.51	2.09	3.53	4.89	4.18	2.71	2.4	2.89	2.11	4.02	3.82	3.83	2.4	19	2.29	5.05	1.16	4.58	27.16	7.28	4.2	9.15	1.4	5.99	6.83	2.94	5.17	14.04	0.33	6.54	2.74	4.1	8.08	4.7	2.14	8.03	7.52	6.32	2.53	12.51	3.08	9.2	8.55	6.62	3.59	5.06	6.79	4.12	8.02	2.41	3.52	65.22	4.21	4.34	10.7	3.27	4.86	3.43	28.32	6.29	4.63	10.73	8.21	9.41	4.49	4.38	37.17	8.67	17.1	65.96	4.71	41.4	29.15	4.71	4.04	8.75	1.71	3.33	2.52	4.1	6.7	7.17	2	2.11	0.62	10.51	5.56	5.7	6.38	5.23	1.31	2.89	12.39	4.34
"fpt31"	6.29	9.44	4.74	7.6	0.58	3.67	8.46	6.57	5.93	2.02	0.58	1.4	1.98	2.51	4.16	3.43	6.27	5.29	2.33	3.8	1.58	1.36	3.8	9.65	2.11	8.07	4.2	2.31	3.32	2.69	1.62	2.42	2.85	1.65	2.96	1.31	18.74	3.62	1.2	4.2	4.58	3.36	3.96	3.47	3.38	2.09	3.47	4.87	3.98	2.58	1.62	2.89	1.93	3.98	3.78	3.69	2.38	11.03	2.22	4.31	1.07	3.07	19.69	7.23	4.2	9.11	1.36	4.63	5.94	2.85	4.72	13.95	0.29	6.54	2.69	4.05	8	4.5	0.69	8.01	7.45	6.28	2.53	11.91	3.05	9.2	8.53	6.58	3.52	5.01	6.72	4.08	4.22	2.36	3.41	28.85	3.72	3.71	9.41	3.27	4.45	3.29	10.76	5.82	4.37	10.62	7.47	9.34	4.11	3.85	26.58	7.06	16.57	60.23	4.65	36.61	16.33	4.69	3.72	6.3	1.67	3.24	2.4	4.01	6.46	7.08	1.94	1.71	0.31	9.68	5.45	5.27	6.34	5.1	1.27	2.73	6.24	4.03
"fpt32"	21.2	27.27	19.54	26.35	9.12	15.85	23.94	17.55	15	20.99	26.8	34.99	20.43	34.23	17.86	17.35	27.47	21.41	22.09	19.76	15.18	14.14	22.57	31.54	15.31	29.07	27.88	18.93	29.53	31.48	18.29	41.78	28.11	15.97	26.8	29.92	38.18	24.07	13.85	25.42	25.53	21.54	28.2	26.41	12.91	27.8	22.96	21.42	27.54	22.96	31	28.18	35.57	24.99	21.8	27.85	25.16	39.53	19.6	28.78	23.92	18.79	34.87	17.07	9.02	15.17	20.82	28.87	29.36	17.36	17.04	23.36	21.73	20.38	14.34	17.55	18.6	12.51	29.11	22.45	25.22	21.65	23.52	34.74	28.92	12.89	18.57	9.32	10.85	14.06	15.8	15.21	26.97	14.3	10.05	69.76	17.28	17.91	29.31	14.13	14.81	16.3	34.15	25.63	20.94	29.77	21.74	29.08	21.67	25.72	37.51	24.17	20.93	68.59	21.73	43.14	39.67	14.28	13.15	16.68	7.34	20.89	13.78	24.64	24.97	28.06	14.35	21.17	6.9	16.47	21.25	14.67	23.51	22.87	12.74	19.6	22.24	14.33
"fpt33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0	0	0.02	0	0	0.09	0.02	0.04	0.02	0.04	0.07	0	0.02	0.02	0.02	0	0	0	0.18	0	0	0	0	0	0.04	0	0	0	0	0.04	0	0.04	0	0.02	0.11	0	0	0	0	0.09	0	0.09	0.13	0	0.04	0	0	0.07	0.09	0	0	0	0	0	0	0	0	0.09	0.67	0	0.02	0	0	0
"fpt34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt35"	0.24	0	0.09	0.02	0.02	0	0.02	0.04	0.02	0	0.02	0	0	0	0	0.04	0.07	0.04	0	0.07	0.11	0	0.07	0.09	0.02	0.02	0.04	0	0	0.02	0.04	0	0	0	0	0.07	0.02	0	0	0	0	0	0.02	4.25	0	0.11	0	0.02	0	0	0.16	0	0.02	0	0.07	0.09	0	0.31	0.04	0.04	0	19.06	6.79	0.16	0.22	0.02	0	0.09	0.02	0.04	0.25	0	0	0.09	0.04	0.02	0.07	0	0	0.02	0.02	0	0.02	0.07	0	0.02	0.09	0.02	0.04	0	0.07	0.04	2.17	0.09	0.02	0.04	0.02	0.07	0	0	0.02	0.02	15.85	0.42	0.13	0.07	0.2	0	0.16	0.09	8.24	0	0	11.4	0.02	1.17	0.07	0.16	0.07	0.31	0.02	0.09	0.11	0.07	0.22	0.2	0	0.04	0	1.16	0.02	2	0	0	0.02	0.02	0.36	0.02
"fpt36"	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	1.18	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	1.31	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0	0	0.02	10.38	0.31	0.04	0.02	0	0	0.04	0	5.06	0	0	3.66	0	0.09	0	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0	0.09	0	0.07	0	0	0	0	0	0
"fpt37"	0.02	0.02	0	0.02	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	1.18	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	1.31	0.38	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0	0	0.02	10.38	0.33	0.04	0.02	0	0	0.04	0	5.06	0	0	4.11	0	0.18	0	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0	0.09	0	0.07	0	0	0	0	0	0
"fpt38"	0.09	0.76	0.04	0.71	0.07	0.07	0.4	0.02	0.16	0	0	0	0	0.27	0.44	0.29	0.02	0.09	0.02	0.07	0.18	0.02	0.04	0.09	0.11	0	0.02	0.02	0.07	0.11	0	0.93	0.33	0	0.04	0.09	0.38	0.04	0.07	0.09	0.22	0.2	0.09	3.36	0.07	0.07	0.02	0.04	0.13	0.07	0.22	0.11	0.11	0.02	0.09	0.04	0.07	1.61	0.31	0.04	0.09	4.04	8.9	0.02	0.07	0.11	0.04	0.04	0.07	0	0	0	0.07	0.11	0.13	0.07	0.22	0.11	0.76	0	0.04	0	0	2.66	0.04	0	0.02	0.02	0.56	0.11	0.11	0.02	0.07	0	0.07	4.26	0.94	0.92	0.4	0.04	0.02	0.11	7.67	0.18	0.94	0.53	0.16	0.02	0.22	0.09	52.78	0.72	0.16	5.58	0.04	38.83	0.29	0.04	0.04	2.9	0.04	0.09	0.16	0.04	0.47	0.02	0.02	0.04	0	1.36	0.07	0.47	0.01	0.07	0.02	0.07	0.2	0.07
"fpt39"	0.22	2.11	0.07	0.73	0.24	0.07	0.4	0.04	0.22	0.04	0.09	0.02	0.09	0.31	0.93	0.29	0.22	0.11	0.09	0.13	0.36	0.4	0.04	0.76	0.11	0.07	0.38	0.02	0.18	0.53	0.02	1.51	0.6	0	0.09	0.09	1.82	1.47	0.07	0.11	0.4	0.58	0.13	4.14	0.24	0.18	0.04	0.07	0.16	0.42	0.93	0.18	0.18	0.04	0.13	0.13	0.09	8.01	0.33	0.11	0.31	4.26	12.83	0.09	0.11	0.2	0.44	0.16	0.13	0.02	0.2	0	0.16	0.67	0.38	0.09	0.49	0.18	0.82	0.04	0.42	0.6	0	19.43	0.4	0.2	0.07	0.07	0.85	0.13	0.13	0.09	3.91	0.04	0.07	42.23	1.09	1.3	0.4	0.07	0.47	0.22	16.48	0.42	1.16	0.62	0.76	0.07	0.56	0.18	58.78	2.84	0.53	7.71	0.09	48.13	13.41	0.07	0.4	4.71	0.13	0.22	0.33	0.62	0.87	0.02	0.07	0.38	0	5.56	0.22	0.74	0.27	0.4	0.04	0.49	2.27	0.49
"fpt40"	0.09	0.76	0.04	0.71	0.07	0.07	0.4	0.02	0.16	0	0	0	0	0.27	0.44	0.29	0.02	0.09	0.02	0.07	0.18	0.02	0.04	0.09	0.11	0	0.02	0.02	0.07	0.11	0	0.93	0.33	0	0.04	0.09	0.38	0.04	0.07	0.09	0.22	0.2	0.09	3.36	0.07	0.07	0.02	0.04	0.13	0.07	0.22	0.11	0.11	0.02	0.09	0.04	0.07	1.61	0.31	0.04	0.09	4.04	8.9	0.02	0.07	0.11	0.04	0.04	0.07	0	0	0	0.07	0.11	0.13	0.07	0.22	0.11	0.76	0	0.04	0	0	2.66	0.04	0	0.02	0.02	0.56	0.11	0.11	0.02	0.07	0	0.07	4.26	0.94	0.92	0.4	0.04	0.02	0.11	7.67	0.18	0.94	0.53	0.16	0.02	0.22	0.09	52.78	0.72	0.16	5.58	0.04	38.83	0.29	0.04	0.04	2.9	0.04	0.09	0.16	0.04	0.47	0.02	0.02	0.04	0	1.36	0.07	0.47	0.01	0.07	0.02	0.07	0.2	0.07
"fpt41"	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0	0.04	0	0.02	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.07	0	0	0.02	0	0	0.13	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0
"fpt42"	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0	0	1.18	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.04	0	0	0	1.31	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0	0	0	0.02	10.38	0.31	0.04	0.02	0	0	0.04	0	5.06	0	0	4.11	0	0.18	0	0	0	0.04	0	0.02	0	0	0	0	0	0.02	0	0.09	0	0.07	0	0	0	0	0	0
"fpt43"	0.18	0.18	0.04	0.07	0	0.04	0.04	0.49	0.04	0.09	0.16	0.02	0.62	0.07	0.04	0.02	0.02	0.1	0.02	0.02	0	0.07	0.04	0.04	0.31	0.04	0.24	0.73	0.27	0.04	0.02	0.42	0.24	0.2	0.02	0.09	1.42	0.49	0.16	0.27	0.27	0.09	0.13	0.11	0.11	0.24	0.24	0.44	0.13	0.2	0	0.11	0.13	0.13	0.07	0.04	0.04	2.14	0.16	0.56	0.07	0.32	3.51	0.16	0.29	0.31	0	1.45	0.96	0.11	0.09	0.02	0	0.09	0.09	0.07	0	0.07	1.42	0.33	0.22	0.2	0.07	0.31	0.2	0.02	0.02	0.04	0.13	0.09	0.56	0.04	0.13	0.42	0.51	1.05	0.24	0.54	1.49	0	0.02	0.04	0	0.13	0.2	0.11	0.18	0.11	0.09	0.51	0	1.7	0.73	0	0.02	2.1	0.11	0.13	0.13	0.76	0.09	0.09	0.04	0.04	0.13	0.22	0.11	0.45	0.16	0.2	0.11	0.11	0.23	0.27	0.16	0.24	0.36	0.16
"fpt44"	0.09	0.04	0.04	0.02	0.02	0.2	0.07	0.16	0.02	0.07	0	0.04	0.02	0.04	0	0.07	0	0.07	0.07	0.07	0.02	0.02	0.04	0	0.04	0.04	0.02	0.04	0.11	0.09	0.02	0.13	0.02	0.09	0.07	0	0	0	0	0	0.02	0.02	0.02	0.02	0.02	0.04	0.02	0.02	0.02	0.09	0.02	0.02	0.04	0.04	0.07	0.02	0	0.09	0.02	0	0.04	0.11	0.02	0.25	0.49	0.16	0.09	0.09	0.04	0.13	0.11	0.02	0.04	0.09	0.07	0.07	0.09	0.24	0.02	0.04	0.07	0.09	0.04	0.07	0.02	0.31	0.02	0.27	0.2	0.09	0.11	0.16	0.02	0.02	0.27	0	0.07	0.13	0.11	0.04	0.2	0.07	0.04	0.02	0.04	0.13	0.09	0.09	0.04	0.07	0	0.11	0.18	0	0.09	0.02	0.02	0.11	0.09	0.11	0.04	0.07	0.07	0.04	0.02	0.09	0.07	0.07	0.07	0.07	0.02	0.04	0.03	0	0.02	0	0.04	0.07
"fpt45"	15.66	19.6	17.25	17.25	5.89	24.24	17.98	20.62	20.91	9.58	7.72	15.71	15.65	17.45	12.56	18.51	17.24	16.22	11.22	15.02	11.69	8.14	17.03	19	9.73	19.24	10.6	10.71	14.56	18.78	6.89	23.25	11.31	10.08	12.93	15.68	37.52	10.98	5.36	11.8	13.25	11.06	10.74	15.61	11.49	13.42	9.91	11.09	14	9	13.07	10.07	20.54	10.6	9.18	10.83	6.84	42.52	9.56	11.94	17.18	36.33	46.65	36.84	39.01	31.05	18.42	17.6	22.15	18.91	23.32	35.7	7	22.54	16.68	17.81	21.02	37.74	11.77	28.63	20.39	15.49	11.11	36.2	18.6	51.72	23.31	36.28	21.61	22.49	28.33	23.79	34.45	15.81	27.62	72.31	18.28	20.8	29.42	15.62	20.6	11.85	43.81	15.78	18.11	31.93	22.14	27.85	22.01	19.09	42.41	32.6	36.5	78.73	17.06	92.57	38.4	19.19	17.06	23.58	10.9	13.44	12.02	17.71	19.11	23.87	11.84	9.24	6.9	25.81	15.22	20.86	19.4	17.98	8.42	7.76	21.72	14.06
"fpt46"	14.92	17.91	17.09	16.85	5.81	23.93	17.67	19.78	20.6	9.25	7.27	15.58	14.51	16.85	11.36	18.35	16.87	15.88	10.98	14.62	11.49	7.89	16.83	18	9.6	18.71	9.96	9.07	13.94	18.22	6.73	22	10.75	9.74	12.42	15.13	30.57	10.24	5.18	11.04	10.63	10.42	10.43	10.53	11.05	12.85	9.38	10.38	13.51	8.56	12.56	9.6	19.94	10.27	8.71	10.25	6.24	40.18	9.22	11.6	16.63	15.2	21.5	36.53	38.27	30.49	17.64	16.77	21.19	18.49	21.88	35.1	6.12	21.74	16.17	17.61	20.47	36.96	11.55	26.15	19.72	14.22	10.82	31.97	16.01	50.6	21.44	35.7	20.45	21.93	27.13	23.23	19.16	14.77	26.33	66.28	17.03	19.77	27.79	15.2	20.13	11.37	16.41	14.38	17.76	31.2	20.69	26.76	19.03	18.76	11.08	28.48	35.1	3.57	16.79	43.68	36.5	18.77	16.5	18.2	10.54	12.72	10.91	16.06	18.02	21.64	11.17	8.1	6.39	15.51	14.88	15.34	17.65	15.53	7.47	6.87	18.72	13.64
