"ID"	"C1"	"C2"	"C3"	"C4"	"C6"	"C7"	"C8"	"C10"	"C29"	"C30"	"C38"	"C39"	"C42"	"C43"	"C46"	"C48"	"C51"	"C52"	"C55"	"C59"	"C61"	"C65"	"C68"	"C74"	"C75"	"C77"	"C82"	"C86"	"C87"	"C88"	"C89"	"C90"	"C91"	"C92"	"C95"	"C99"	"C103"	"C105"	"C106"	"C107"	"C108"	"C111"	"C113"	"C114"	"C116"	"C117"	"C118"	"C119"	"C120"	"C121"	"C123"	"C125"	"C128"	"C129"	"C137"	"C141"	"C142"	"C143"	"C144"	"C151"	"C152"	"C154"	"C156"	"C157"	"C159"	"C174"	"C177"	"C178"	"C200"	"C201"	"C416"
"ko00100"	0	0	0	0	0	0	0	0	2.51011449108942e-07	6.07085225799626e-06	0	7.68834279216957e-08	2.31417652380236e-07	1.42253015086496e-07	1.51956354062277e-06	4.80068394426863e-06	2.04729737864956e-07	0	8.91579161049652e-08	0	0	0	0	0	2.92413512946655e-07	0	0	0	0	0	0	9.07957364970593e-08	0	0	0	0	0	0	0	0	0	0	7.0236338603363e-08	6.65615178042283e-07	6.73848396367329e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09993165207723e-07	0	0
"ko00120"	5.30452009675333e-05	3.08848319970558e-05	1.80969598596057e-05	2.63670837662465e-05	2.67072259812913e-05	8.38913523408293e-05	5.82035250212966e-05	0.000124073913339762	0.000138929026631588	0.000174787412047175	0.000102762012582535	9.96107120265876e-05	0.000140786271340219	8.63360663837723e-05	8.9404432759133e-05	0.000110865785593882	0.000186629125526064	0.000105977003556766	0.00016733088555918	6.35387073654289e-05	0.000176201235258752	0.000162621475303265	0.000183410960294751	7.76157835920958e-05	8.64366221672731e-05	0.00024989891389462	0.00012886025863071	9.65876307991841e-05	9.07400622410934e-05	0.000118407560810997	0.000171181656824967	0.000120842504602876	0.000102663220233239	0.000145745613400603	0.000135532222289168	9.90778409632677e-05	0.000134948527598775	8.89175167694979e-05	0.000101673124993407	0.000128647071590102	0.000131179052819306	0.000164834298347611	7.14897487945985e-05	0.000134653397484738	0.000143546939769668	6.31622493694511e-05	6.62150657748536e-05	6.89515261008242e-05	0.000124468400311923	0.000118806711987748	5.11900120875631e-05	8.2701515869891e-05	0.000106548115744071	0.00010908276656481	6.8733757515041e-05	9.28347555031404e-05	0.000267337733347437	0.000220113255339642	0.00017579201677812	4.92953766660915e-05	3.60080476858189e-05	9.10100223873047e-05	0.000126347586207106	0.0001162862575893	0.000149026228693075	3.76298042006161e-05	4.23348970659566e-05	2.76993822916504e-05	4.72954849973172e-05	6.00928674032118e-05	6.4736220711449e-05
"ko00121"	0.000326662843949686	0.000310669149022361	0.000314877520753593	0.000291924809210987	0.000297808184433122	0.000289758350425545	0.000325072071566795	0.000298848148549106	0.000270635663651084	0.000265760639756951	0.00029016228167702	0.000305951220068078	0.000304377605039507	0.000310601896140274	0.000275212677734237	0.000305870716844313	0.000268169378390806	0.000268591594951164	0.000275978887231943	0.000299036980256418	0.000226526836010798	0.000255957351070558	0.000276188907267177	0.000287358981427122	0.000211077882060785	0.000312734881155196	0.000286083910572472	0.000161750306325999	0.000278770536762694	0.000236688921083983	0.000246098445893762	0.000208845939353579	0.000252238024674791	0.000246896103976338	0.000262050663772033	0.00028626692822838	0.000268761476683896	0.000302428733876264	0.000324955129030887	0.000282344821690985	0.000289449087079941	0.000253818575849868	0.000183259725093372	0.000241117294644684	0.000280271451712994	0.000321633111457538	0.00023622061756544	0.000277985666972874	0.00029906535461749	0.000250449308064899	0.00034714025377783	0.00030480331439728	0.000275926799541841	0.000285183470870521	0.000262695101479893	0.000261473035823453	0.000288241527564615	0.000295180861242009	0.000280936090193374	0.00019594695623164	0.000188585881231138	0.000315722092808483	0.000204919566813052	0.000242873594563714	0.000275120942729256	0.000296394371052803	0.000282940502052209	0.000325277812518629	0.000295064182573581	0.000235716524798365	0.000225664145666021
"ko00130"	0.00400184368447891	0.00407619495646866	0.00437585322312859	0.0040443702964466	0.00405233265795224	0.00357496772498991	0.00380082408483792	0.00327939432429137	0.00277511953796367	0.00272691263825806	0.00327040316206307	0.00329245684276736	0.00297816388293555	0.00358335529134879	0.00319923246990638	0.00346650339129032	0.00258869950946384	0.00301760965810449	0.00273836588235329	0.00374731829626251	0.00229228455150075	0.00278119241434796	0.00257909843121668	0.00346186550598969	0.00281247378050884	0.00352583959412361	0.00305966651000948	0.00264236701785955	0.00330913471748752	0.00333083157217274	0.00259333623793362	0.00285519713727835	0.00325021738812934	0.00292026586212355	0.00309017432352224	0.00321112977872581	0.00298990146451752	0.00333680878599665	0.00342207464490797	0.0031284063591289	0.00276154348279327	0.0026066517114711	0.00432064430743102	0.00351626209176362	0.00304175103454741	0.00391995379255485	0.0036689183597577	0.00362240462383233	0.00334623310413241	0.00297342786394384	0.00406787120808694	0.00358058255473353	0.00306721309262552	0.00309250317188077	0.00332121521205625	0.00313251372613223	0.0015659431629683	0.0021689513952496	0.00217161217121462	0.00362171174191409	0.00361958342209188	0.00341800263043544	0.00259047521081624	0.00309127033618264	0.00283411637060173	0.00379808079057137	0.00358830422784909	0.00395796634795789	0.00381090183757326	0.00345613779420468	0.00367549323681848
"ko00140"	0.00010964739149036	7.5544275569464e-05	0.000107422628886698	0.000129117509599526	6.98382963021254e-05	0.000175577096710289	8.60456436740525e-05	0.000296981016843507	0.000353812258419475	0.000256625181470976	0.0002559960684611	0.000210743079655815	0.000246186096728936	0.000204926564946856	0.000151465115185991	0.000215131124644074	0.000507154238246328	0.000231885789195704	0.000318604242270556	0.000169532004791044	0.00024934244749891	0.000251140189900338	0.000219198120885057	0.000159625458884154	0.000238065212526486	0.00037399328999863	0.000204594997166013	0.000385099330333782	0.000170281397924669	0.000312539281283054	0.000293221516728027	0.00031089840255742	0.000156453551432895	0.000335025923431191	0.00028678005984774	0.000195450921518992	0.000201241245533991	0.000128934664977078	0.000121738313888426	0.000204967380060874	0.000203603805362266	0.000322039430728796	0.000151039373075542	0.000472917662306404	0.000233056143359965	0.000100392795681838	0.000340073043029635	0.000209328241918624	0.000304778739227471	0.000216087074854556	6.08187222376847e-05	0.00013508577755671	0.000222949738651897	0.000267185284200118	0.000149006827752818	0.000159713266686786	0.000482596028863893	0.0008057208211562	0.000309789314321017	0.000334991203813296	0.000486919475770473	0.000130000343865434	0.000290027373772372	0.000283384326022997	0.000271829106977625	8.01926749304684e-05	0.000135719940738229	7.78536445048533e-05	0.000237245885273198	0.000516866528348477	0.000331646236950885
"ko00190"	0.0115480962197841	0.0111917071038375	0.011378477544287	0.011007453434664	0.0109911450156094	0.00999107025350189	0.0112881421498737	0.00957928240831657	0.00926583654301592	0.00815893063322573	0.0101464611839264	0.00995660266404965	0.0099558944322745	0.0105667443647236	0.00971010281828726	0.00992266860467226	0.00839167256439061	0.0089205244421069	0.00900457450679705	0.010860628795263	0.00762995484691133	0.00861894003976664	0.00857296159865486	0.0106033402940256	0.00855496907447026	0.00879437723069046	0.00963346986011164	0.00718880377243671	0.00998547977558896	0.00865966379964744	0.00806531688326584	0.00772513818723217	0.00906910078658392	0.00843489038796355	0.00923717037905583	0.00966365489573312	0.00864006883241913	0.0105344491931272	0.0109515906036999	0.00930287298099584	0.00923954775232904	0.00800892498867352	0.00823115130308518	0.00800557506545333	0.00890407949480789	0.0111879794990637	0.00871233962852184	0.00998855225335401	0.00999086038806761	0.0087527388768607	0.0122036206049246	0.0104308070694657	0.00932928338691226	0.00954120109407508	0.0101832788087695	0.00992605889012603	0.00767441995305476	0.00823962865919183	0.0083536343396153	0.0080544148582919	0.0076897118727766	0.0113944585236129	0.00767026743955378	0.00884686344330662	0.00892426787972995	0.0112282996401709	0.0112114564699432	0.012635276010567	0.0119027532230792	0.00908534035673917	0.00855525392866768
"ko00195"	0.0029443098498886	0.00298782583638889	0.00286907374094282	0.00282875916237314	0.00297018226703624	0.00270294402953924	0.00294329272933798	0.00265251823859339	0.00252556215402	0.00230308263381849	0.00265696758898454	0.00271289267256578	0.0025141241883085	0.00277775881970344	0.00263357786666474	0.00267188721441973	0.00223712608667624	0.00261161240023675	0.00236279148948345	0.00283698792315565	0.00216988947455358	0.00231114363413266	0.00229434187348233	0.00273755822625384	0.00251342410533781	0.00179585439213544	0.00252814098203979	0.00218773229784892	0.00267250027651238	0.00228836103909337	0.00231817745644971	0.00206756557356111	0.00255468728834461	0.00223521052137556	0.00230492042163664	0.00278958026172236	0.00241690095756449	0.00274726860763704	0.00269162193264406	0.00246284449290599	0.00252228996866648	0.00235088865645761	0.00240014433949896	0.00174279199145463	0.00225883960330668	0.00290108990955197	0.00197093904605115	0.0024960340610505	0.00236473823737905	0.00245014718317523	0.00306724353877212	0.0027906039649422	0.00263129399267895	0.00262833000019852	0.00275919996493759	0.00243347477789193	0.00194150887990653	0.00199772761478871	0.00235935416043355	0.00190782537088249	0.00158181633428442	0.00288175049643608	0.00230849077474133	0.00242378357039569	0.00253124246029101	0.00296515705293448	0.00292354986597131	0.00312498949180884	0.00305072431410812	0.00200869826271633	0.00190482496757788
"ko00220"	0.00439354125051982	0.00457639102339544	0.00457891988663216	0.00442817144158947	0.0046111563477213	0.00441650906961423	0.00444153252346626	0.00453559585125811	0.00412080483371449	0.00416450567181095	0.00425809277410596	0.00438451376296554	0.00430452223102058	0.00446152937160029	0.004407494070695	0.00450747674886176	0.00406925993385699	0.00436459046080989	0.00417424821569151	0.00450266594243751	0.00420234810521986	0.00421611549729336	0.00417733659805404	0.00440881232374241	0.0041598783840703	0.00410202138200059	0.00427227678654287	0.0041100853353968	0.0043166742010965	0.0042712751187471	0.00424769508909948	0.00406703065724913	0.00437067438299495	0.00421314501903582	0.00405573443080848	0.00441374150628582	0.00449070864291688	0.00431610047633276	0.0043381034237284	0.00419453198141421	0.004114244648454	0.00423827743567269	0.00403912965833865	0.0039619164858537	0.00406585440785506	0.00444510380097682	0.00404822930443119	0.00417768325001767	0.00410384139086132	0.00430793047323999	0.00429879542381929	0.00436256611598638	0.00427615368473376	0.00419990331892313	0.00425179910157886	0.00418404387635528	0.00369773045880227	0.00425605581807314	0.00409793712590048	0.00406102987132449	0.0038548491152854	0.0041172630543135	0.00422864033725175	0.00425888856436353	0.00441280831229216	0.00446819975881698	0.00422737783119947	0.00431200032120746	0.00367741255067159	0.00370119627172304	0.00401502500661249
"ko00230"	0.0183676808268393	0.0183634686876931	0.0182625856427399	0.0180981940967267	0.0183304135563522	0.0175074661150952	0.0181400640762276	0.0172527721079407	0.0169061342496324	0.0163836385879506	0.0173575777567933	0.0173149227127787	0.0167850326321146	0.0176485433848708	0.017103945446306	0.0172801399073212	0.0160320573998234	0.0169652765717133	0.0165767434912961	0.0179066155907495	0.015856529692999	0.0165516626588711	0.0164175153490937	0.0176346175871486	0.0169818766506499	0.0162073643886903	0.0170034262416432	0.0161408483018445	0.0175448779290124	0.0165464303019484	0.0164386846010698	0.0158089310226301	0.0172906293229725	0.0162015771762916	0.0164856548155774	0.0174617030076687	0.0164303156968409	0.0175188047301396	0.0174549359388118	0.0169355863798324	0.0166767485269495	0.0164033309122613	0.0177330569027139	0.0156366883613132	0.0165857641175943	0.018209758164547	0.0161964268396189	0.0172366363299973	0.0169445514338212	0.0166951482949697	0.0188583224741262	0.0178580025897089	0.0172108099022914	0.0169285367792576	0.0177317780970268	0.0166112644363648	0.0147389474256003	0.0144846755931536	0.0159034643069716	0.0158015259172578	0.0152263666706984	0.0183267621118	0.0163565047486836	0.0168881906490899	0.0167503892159336	0.0183262266233248	0.0182142539974796	0.0189480678765857	0.0193015221090295	0.0163282525671768	0.0160598388818986
"ko00240"	0.0122523202417569	0.0122048183508967	0.0120692291105669	0.0121466284370875	0.0122696662440234	0.0118321464247964	0.0121985581390987	0.0117084918138747	0.0117459410420732	0.0114688952031441	0.012039879596785	0.0118660209821639	0.0116396239054855	0.0120088870186833	0.0119613743435925	0.0117084575263065	0.0114075478570279	0.0117443949359476	0.0115500443116451	0.0120372014578435	0.0112144572336215	0.0115018513477988	0.0112696006897245	0.0120599156457957	0.0119606677095493	0.0109093157038604	0.0115806381773034	0.0116823085537811	0.0119377468963078	0.0115968625067616	0.011553203883135	0.0113447329882465	0.01188649143063	0.0113605564678538	0.0116320995174168	0.0119668201901223	0.0113197734419107	0.0119089388354791	0.0118578986837274	0.0115640110241591	0.011698286499297	0.0114712372915859	0.0127653417521804	0.0109321820849571	0.0113413315906888	0.0120835566639974	0.0113210309587998	0.0117867933304012	0.0117296670743576	0.0115248163919763	0.0124891595000693	0.0118966773737413	0.0117601193532666	0.011712309720902	0.0122571460980934	0.0116914098766663	0.0105644156594032	0.0101863893836031	0.0113724680829465	0.011187211260005	0.0109157234909051	0.0125253851250442	0.0116414158480973	0.011720680627769	0.0116153224669211	0.0124678694092745	0.012481219519709	0.012831235336478	0.0130679579656893	0.011651273925975	0.0113077752081613
