"Taxa"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola sartorii"	0.0261465923703386	0.0170097198399085	0.00471630698870945	0.0211458779825689	0.0278571428571429	0.0465780825832262
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sinus"	0.0154307758251179	0.0297312750142939	0.0237244533371445	0.0241463066152307	0.01	0.0237176739534219
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola vulgatus"	0.0148592656093728	0.0227272727272727	0.02343861654995	0.00614373481925989	0.0118571428571429	0.047006715245035
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella seckii"	0.0218602657522503	0.0111492281303602	0.0353008432185222	0.00542934704957851	0.024	0.0214316330904415
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides merdae"	0.0138591227318188	0.00900514579759863	0.019008146348435	0.0102871838834119	0.00214285714285714	0.032004572081726
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.00700100014287755	0.00914808461978273	0.0145776761469201	0.0274324903557651	0.0184285714285714	0.00600085726532362
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium"	0.00314330618659809	0.0165809033733562	0.0135772473917393	0.00142877553936277	0.00771428571428571	0.0261465923703386
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.0177168166880983	0.00114351057747284	0.00886094040302987	0.0158594084869267	0.000571428571428571	0.0204314902128876
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella intestinalis"	0.00885840834404915	0.00171526586620926	0.00414463341432042	0.021717388198314	0	0.0231461637376768
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia fergusonii"	0.042863266180883	0.00571755288736421	0	0.000714387769681383	0.000428571428571429	0.00042863266180883
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia hejianensis"	0.0111444492070296	0.0134362492853059	0.00657424610547377	0.00414344906415202	0.000428571428571429	0.0124303471924561
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella flexneri"	0.0355765109301329	0.00571755288736421	0	0.00042863266180883	0.000142857142857143	0.000571510215745106
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides mediterraneensis"	0.0042863266180883	0.00471698113207547	0.0012862655423753	0.00500071438776968	0.00957142857142857	0.00785826546649521
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas hippei"	0.00457208172596085	0.0117209834190966	0.00200085751036158	0.00414344906415202	0.005	0.00457208172596085
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis Bordigoni et al. 2020"	0.000571510215745106	0.00600343053173242	0.0071459196798628	0.00385769395627947	0.0132857142857143	0.000714387769681383
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola massiliensis"	0.000714387769681383	0.000571755288736421	0.0264399028154924	0	0	0.00285755107872553
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Duodenibacillus|s__Duodenibacillus massiliensis"	0.00642948992713245	0.00457404230989137	0.00686008289266829	0.00214316330904415	0.00528571428571429	0.00442920417202458
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella baroniae"	0.00442920417202458	0.00657518582046884	0	0.00357193884840692	0.00871428571428571	0.00557222460351479
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella faecalis"	0.0042863266180883	0.00228702115494568	0.00771759325425182	0.00114302043149021	0.00414285714285714	0.00442920417202458
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas rupellensis"	0.00114302043149021	0.00457404230989137	0.00900385879662713	0.00157165309329904	0.00685714285714286	0.000714387769681383
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella vaginalis"	0.00385769395627947	0.000142938822184105	0.00285836787194512	0.00442920417202458	0.000142857142857143	0.0102871838834119
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia marmotae"	0.0167166738105444	0.002715837621498	0	0.000571510215745106	0	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium asaccharolyticum"	0.00142877553936277	0.00714694110920526	0.00371587823352866	0.0024289184169167	0.001	0.00271467352478926
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster bolteae"	0.00271467352478926	0.00500285877644368	0.00157210232956982	0.00514359194170596	0.00114285714285714	0.00257179597085298
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter fastidiosus"	0.00200028575510787	0.00428816466552316	0	0	0	0.00800114302043149
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola dorei"	0.00157165309329904	0.00200114351057747	0.000571673574389024	0.00171453064723532	0.00342857142857143	0.00500071438776968
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas fragi"	0	0	0	0	0	0.0142877553936277
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella stercoris"	0.00157165309329904	0.000142938822184105	0.000857510361583536	0.00514359194170596	0	0.00614373481925989
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora celerecrescens"	0.00371481640234319	0.00428816466552316	0.000571673574389024	0.00214316330904415	0	0.00200028575510787
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.00114302043149021	0.00257289879931389	0	0.00085726532361766	0.00614285714285714	0.00157165309329904
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera micronuciformis"	0.000285755107872553	0.00142938822184105	0.00285836787194512	0.00200028575510787	0.00471428571428571	0.000571510215745106
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium mortiferum"	0.00142877553936277	0.00457404230989137	0	0	0.000142857142857143	0.00542934704957851
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Bilifractor|s__Bilifractor porci"	0.000285755107872553	0.00157232704402516	0.0022866942975561	0.00285755107872553	0.002	0.00200028575510787
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Paramuribaculum|s__Paramuribaculum intestinale"	0.00171453064723532	0.00128644939965695	0.00385879662712591	0.000714387769681383	0.000428571428571429	0.00214316330904415
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.000571510215745106	0.00200114351057747	0.000428755180791768	0.0018574082011716	0.00242857142857143	0.00114302043149021
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera intestinalis"	0.00085726532361766	0.00228702115494568	0.00142918393597256	0.00128589798542649	0.000142857142857143	0.00100014287755394
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella boydii"	0.00542934704957851	0.00100057175528874	0	0.000142877553936277	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis"	0.00085726532361766	0.00257289879931389	0.00171502072316707	0	0.000142857142857143	0.00128589798542649
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis"	0	0	0.00571673574389024	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium fessum"	0.00114302043149021	0.002715837621498	0.000142918393597256	0.000714387769681383	0.000285714285714286	0.000571510215745106
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides humanifaecis"	0.00085726532361766	0.00171526586620926	0.000142918393597256	0.000142877553936277	0.000285714285714286	0.00214316330904415
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris"	0.00042863266180883	0.00185820468839337	0.00114334714877805	0	0	0.00128589798542649
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Porcincola|s__Porcincola intestinalis"	0.000285755107872553	0.00171526586620926	0.00157210232956982	0.000571510215745106	0.000285714285714286	0.000142877553936277
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.00085726532361766	0.000714694110920526	0.00114334714877805	0.000142877553936277	0.000285714285714286	0.00100014287755394
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium massiliamazoniense"	0	0	0	0.000714387769681383	0.00285714285714286	0.000142877553936277
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium perfoetens"	0.000142877553936277	0.00257289879931389	0	0	0	0.00085726532361766
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides xylanisolvens"	0.000285755107872553	0.000571755288736421	0.000285836787194512	0	0.000285714285714286	0.00214316330904415
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Sodaliphilus|s__Sodaliphilus pleomorphus"	0.000571510215745106	0.000714694110920526	0.000857510361583536	0.000714387769681383	0.000142857142857143	0.00042863266180883
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oricebi"	0.00042863266180883	0	0.000142918393597256	0.00114302043149021	0.000857142857142857	0.00085726532361766
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Kineothrix|s__Kineothrix alysoides"	0.00085726532361766	0.000714694110920526	0.000857510361583536	0.000285755107872553	0	0.000571510215745106
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Thermophilibacter|s__Thermophilibacter mediterraneus"	0.000714387769681383	0	0.0012862655423753	0.00042863266180883	0.000142857142857143	0.000571510215745106
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora indolis"	0.000285755107872553	0.00185820468839337	0.000285836787194512	0.00042863266180883	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Colibacter|s__Colibacter massiliensis"	0	0.000714694110920526	0.000857510361583536	0.000285755107872553	0.00114285714285714	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides finegoldii"	0.000142877553936277	0.00028587764436821	0.000571673574389024	0.000142877553936277	0.000428571428571429	0.00142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia schinkii"	0.000142877553936277	0.00028587764436821	0.000571673574389024	0.00157165309329904	0	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia caecimuris"	0.000142877553936277	0	0.000428755180791768	0.00200028575510787	0	0.000142877553936277
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Parolsenella|s__Parolsenella catena"	0.000571510215745106	0	0.000428755180791768	0.000714387769681383	0	0.00085726532361766
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus koreensis"	0.000142877553936277	0	0	0.00114302043149021	0.000428571428571429	0.00085726532361766
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium urinimassiliense"	0.000142877553936277	0.000571755288736421	0.000142918393597256	0.000714387769681383	0.000428571428571429	0.00042863266180883
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella ihumii"	0.00142877553936277	0	0	0.00085726532361766	0	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora sphenoides"	0	0.00157232704402516	0.000285836787194512	0.000142877553936277	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium porci"	0.000142877553936277	0.00114351057747284	0.000428755180791768	0.000285755107872553	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio fibrisolvens"	0.000285755107872553	0.000714694110920526	0.000571673574389024	0.000142877553936277	0.000285714285714286	0.000285755107872553
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella elegans"	0.000285755107872553	0.000142938822184105	0	0	0.000142857142857143	0.00171453064723532
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas bubulae"	0	0	0	0	0	0.00228604086298043
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella viscericola"	0.000285755107872553	0	0.00071459196798628	0.000142877553936277	0.000285714285714286	0.00042863266180883
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0.000142877553936277	0.000428816466552316	0	0.000142877553936277	0.001	0.000142877553936277
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella tannerae"	0	0.000428816466552316	0	0.000142877553936277	0.001	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera vaginalis"	0	0.000142938822184105	0.000285836787194512	0.000142877553936277	0.000857142857142857	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium edouardi"	0.000142877553936277	0.000714694110920526	0.000142918393597256	0.000142877553936277	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Hominisplanchenecus|s__Hominisplanchenecus faecis"	0.000142877553936277	0.000571755288736421	0.000285836787194512	0.000142877553936277	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__|s__Clostridium leptum"	0.000714387769681383	0.000571755288736421	0	0.000142877553936277	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella intestinihominis"	0.000142877553936277	0.00028587764436821	0.000285836787194512	0.000285755107872553	0.000142857142857143	0.000285755107872553
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides ovatus"	0.000142877553936277	0.000142938822184105	0	0.000142877553936277	0.000142857142857143	0.00085726532361766
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella parahaemolysans"	0.000285755107872553	0	0	0.000142877553936277	0	0.00100014287755394
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio crossotus"	0	0.000857632933104631	0.000285836787194512	0.000142877553936277	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia formatexigens"	0	0.000714694110920526	0.000142918393597256	0.000285755107872553	0	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Caecibacter|s__Caecibacter massiliensis"	0	0.00028587764436821	0.000285836787194512	0	0.000571428571428571	0.000142877553936277
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella clara"	0.000142877553936277	0.000142938822184105	0.000285836787194512	0.000142877553936277	0.000142857142857143	0.00042863266180883
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus oralis"	0.000142877553936277	0.000142938822184105	0	0.000571510215745106	0.000142857142857143	0.000285755107872553
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus vulneris"	0	0	0.000142918393597256	0.00042863266180883	0.000285714285714286	0.00042863266180883
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus mitis"	0	0	0	0.00042863266180883	0.000142857142857143	0.000714387769681383
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Gluceribacter|s__Gluceribacter canis"	0.000142877553936277	0.000714694110920526	0	0.000142877553936277	0.000142857142857143	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Marseilla|s__Marseilla massiliensis"	0	0.000571755288736421	0	0	0.000571428571428571	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides zhangwenhongii"	0	0	0.000142918393597256	0	0.000142857142857143	0.00085726532361766
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus ilei"	0	0	0.000142918393597256	0.00042863266180883	0.000285714285714286	0.000285755107872553
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas weihenstephanensis"	0	0	0	0	0	0.00114302043149021
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__|g__Gemella|s__Gemella morbillorum"	0.000142877553936277	0	0	0.000571510215745106	0.000142857142857143	0.000285755107872553
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter ludwigii"	0	0	0	0	0.000714285714285714	0.000285755107872553
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora amygdalina"	0	0.000571755288736421	0.000142918393597256	0.000142877553936277	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna jejuensis"	0.000142877553936277	0.00028587764436821	0.000285836787194512	0.000142877553936277	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides johnsonii"	0	0.000142938822184105	0.000428755180791768	0	0.000142857142857143	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera hexanoica"	0	0	0.000571673574389024	0.000142877553936277	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio proteoclasticus"	0	0.000142938822184105	0.000285836787194512	0.000142877553936277	0.000285714285714286	0
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia defectiva"	0.000142877553936277	0	0.000142918393597256	0.000142877553936277	0	0.00042863266180883
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia argi"	0	0.000428816466552316	0.000142918393597256	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania dongpingensis"	0	0.000428816466552316	0.000142918393597256	0	0.000142857142857143	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Jingyaoa|s__Jingyaoa shaoxingensis"	0.000142877553936277	0.000142938822184105	0.000285836787194512	0	0	0.000142877553936277
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella xylaniphila"	0	0.000142938822184105	0	0.000142877553936277	0.000428571428571429	0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella massiliensis"	0	0	0.000142918393597256	0.000142877553936277	0.000285714285714286	0.000142877553936277
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium transplantifaecale"	0	0.00028587764436821	0.000285836787194512	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia pseudococcoides"	0	0.00028587764436821	0.000285836787194512	0	0	0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia producta"	0.000142877553936277	0.00028587764436821	0.000142918393597256	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola coprophilus"	0	0.00028587764436821	0	0	0.000285714285714286	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella oris"	0	0.000142938822184105	0.000142918393597256	0	0.000285714285714286	0
