"","C1","C2","C3","C4","C6","C7","C8","C10","C29","C30","C38","C39","C42","C43","C46","C48","C51","C52","C55","C59","C61","C65","C68","C74","C75","C77","C82","C86","C87","C88","C89","C90","C91","C92","C95","C99","C103","C105","C106","C107","C108","C111","C113","C114","C116","C117","C118","C119","C120","C121","C123","C125","C128","C129","C137","C141","C142","C143","C144","C151","C152","C154","C156","C157","C159","C174","C177","C178","C200","C201","C416"
"C38",0.49102800023033,0.484833508501864,0.66065596320267,0.635530098650934,0.608133693201329,0.525723468049592,0.478628728202658,0.547997457726366,0.506095369502796,0.47137136636025,0,0.464624896030544,0.431949233698943,0.480482299703049,0.472864414906898,0.499513495644811,0.468318591196703,0.471636215100499,0.459273274026428,0.555819423467432,0.496454053231333,0.427312894504943,0.512596817694496,0.449707252889414,0.581103454854619,0.542487062214961,0.501812022821746,0.651370603766127,0.494831186085894,0.50278046070721,0.526228314643229,0.518956579068298,0.499295260054142,0.49104494686951,0.54305281606299,0.539479565369715,0.564531444031419,0.53258010835069,0.50041209049524,0.513896485411032,0.527345560165849,0.515906348086579,0.613974071675146,0.609382216921584,0.535579005276213,0.405354757620818,0.541955460142824,0.483465558351427,0.538998355286991,0.491452176071896,0.508665390673629,0.48635158496105,0.452028373124778,0.51135954962077,0.630087753043305,0.531626635581061,0.613313438783203,0.583695138981337,0.53089886809575,0.586964465748302,0.616318712780565,0.543909782838131,0.62232078383157,0.529975527240223,0.518608030286582,0.651554223101639,0.707207844883369,0.725123919083607,0.714187037602838,0.740214652187847,0.563540601056663
"C39",0.435846081539962,0.471662509016887,0.653340948612202,0.686067980575512,0.597725340078554,0.467293361993219,0.473600149073712,0.521458678701216,0.507668592087923,0.447388634970465,0.464624896030544,0,0.371725947289452,0.421151249682542,0.451754279799554,0.525767242417125,0.486777840619229,0.476246934895701,0.374297654009714,0.5878613928556,0.514095879922641,0.496944186975767,0.475023401544062,0.514631555024574,0.603809620574708,0.515700714554821,0.519146844399301,0.658042148354587,0.517414542358695,0.547385685196019,0.454632060092142,0.502362296874704,0.44760815364843,0.464826993335897,0.485638066116937,0.518144055241053,0.563710591460386,0.516543614695456,0.496243783955262,0.513634849188759,0.471032028041818,0.549927468824544,0.599799464349214,0.591821763844743,0.48706196266141,0.493140739564372,0.52002086658563,0.463110757930964,0.565001307827273,0.512427096408407,0.561293717228486,0.542531540132457,0.468035525008953,0.464903181517797,0.665431503388314,0.528734192608791,0.595779367553576,0.600824516409756,0.515643138123146,0.523082123478984,0.574619250803889,0.541807939823696,0.597961811323263,0.584364038863684,0.484790222696844,0.720473832612556,0.752063411199505,0.732131942999682,0.755385438331331,0.733945321302238,0.566361912017062
"C42",0.456652357870218,0.531328815603363,0.671304588578398,0.679488180609743,0.654595034624526,0.513093765615085,0.482666851302706,0.556596762985147,0.485720972124536,0.475197772555953,0.431949233698943,0.371725947289452,0,0.324387446329163,0.381040351136277,0.479916467223107,0.384612507290149,0.450549971357002,0.351065271115874,0.589401275508406,0.566237729110717,0.446784544407494,0.468525405009774,0.506590763415889,0.594331732021517,0.510366050893487,0.460283864136316,0.657811670480839,0.512490716872196,0.487678684980748,0.452138604788873,0.442897021495044,0.445941105388872,0.439606858099824,0.484308906781034,0.552706767624092,0.545709942709473,0.504042431523716,0.420750172737583,0.470092938590236,0.426566959320033,0.49410530397799,0.527150693807051,0.563182896924055,0.431831249652165,0.441810835862978,0.453587518827006,0.42706469894383,0.478057722567269,0.491577407211811,0.542315369303505,0.538157864229129,0.473052678636777,0.454207383096138,0.676736537722461,0.53674539836745,0.601376307357176,0.578892589776153,0.511195570653356,0.571482535822817,0.5502875566142,0.565669599762384,0.650086611020464,0.581804444552052,0.535787027205301,0.734402353850746,0.740920092761686,0.744572050791146,0.756260616096757,0.703002326557554,0.524029920237451
"C43",0.501884660336036,0.548208467701914,0.628042909145461,0.670350122774772,0.640811666402418,0.533223652175655,0.501489519921004,0.550331701162981,0.494498067043339,0.558420957519828,0.480482299703049,0.421151249682542,0.324387446329163,0,0.394731961186804,0.488657101785993,0.422693327086687,0.458778674554232,0.416956692525661,0.555145215924932,0.57305622918711,0.496762875970188,0.475721483647476,0.530149349796297,0.570323289839204,0.503537504955164,0.466111564597784,0.669109904504117,0.559149690524651,0.499653494215563,0.456310424531861,0.448860237191597,0.473299581594205,0.489326985971383,0.469199030335625,0.551026012540256,0.603900294986894,0.547520091942956,0.440041914011554,0.532141531892451,0.452536377944647,0.505123454683893,0.550240463978428,0.569408542074998,0.51325241343396,0.504221344957078,0.494138097611989,0.410694478871702,0.496146839485805,0.503640533664337,0.582984474760949,0.560547525107919,0.477237539849846,0.459256793345959,0.706607829517961,0.534668897732383,0.572646759509849,0.590023246633171,0.56121499863592,0.565145923982591,0.545904072056364,0.550995765131658,0.666221381356142,0.578930832559867,0.473522399783702,0.73156047086297,0.754563436287085,0.753841563692156,0.75048270245271,0.70135313548188,0.535456440576514
"C46",0.487512012556122,0.535886031147549,0.640694993916259,0.660927438189065,0.60830195642115,0.508493047628345,0.497496793242704,0.575724798532723,0.492729227391726,0.502018475539327,0.472864414906898,0.451754279799554,0.381040351136277,0.394731961186804,0,0.455379379469779,0.463839254609893,0.425586968444313,0.472616980533604,0.5870315571556,0.517856850972355,0.475208587502462,0.472152516654438,0.539185589588178,0.588173686502984,0.478024201233976,0.470054449644871,0.656510729924822,0.567848480750281,0.516939285958629,0.50053224949227,0.487153075344021,0.493056406060652,0.470769433076819,0.484170848383236,0.527187105556974,0.525402133287663,0.525610508595771,0.452193283088622,0.482358559965494,0.496100705243714,0.504888636161009,0.53680773327631,0.550396458198925,0.430672221097403,0.488323359170805,0.439731957106344,0.446096127524023,0.509952241971871,0.490530534942189,0.583559021561112,0.576952779038366,0.481875943742881,0.447104222227816,0.706488054320429,0.513348235400237,0.597827046567409,0.579694292098297,0.539463712403034,0.538441007568621,0.502236848749708,0.546987756501811,0.633935001616785,0.579792245507799,0.488594407507145,0.737038126602907,0.75944846724242,0.768487067381758,0.797420243855122,0.750964917652946,0.505699184417104
"C48",0.506817672029729,0.559578750033773,0.635784756422467,0.680813706146274,0.595582437256129,0.504292459003751,0.518019279553248,0.546831158856264,0.529662242331729,0.507205888552698,0.499513495644811,0.525767242417125,0.479916467223107,0.488657101785993,0.455379379469779,0,0.473950681669452,0.440017326665043,0.47259056338578,0.559993854371581,0.556029804607456,0.50332275469781,0.536613536410063,0.527497170755783,0.644688721898735,0.531134519080403,0.488274655958857,0.643017581215091,0.575761989657479,0.504276024362976,0.538386876794542,0.515150463171138,0.540964472188928,0.471110475206097,0.515049332346628,0.586153386149811,0.520187687730335,0.570885857989738,0.498507816628399,0.542317045704337,0.49345252193437,0.520206211336533,0.592847883216693,0.539126328550838,0.478195817214147,0.501980529719988,0.497404863491707,0.496481780478676,0.512754810806924,0.510346279145781,0.59616321571493,0.574810160772286,0.530903357513861,0.502056443357459,0.704210794098501,0.511536120486261,0.598454251076281,0.582309745504906,0.590071301861916,0.49359075993364,0.556079714800231,0.544653690181466,0.633977685657379,0.60131495430225,0.514826993931987,0.739648527388956,0.740856667391277,0.732697789210025,0.790312547640237,0.771107740747693,0.561529637184506
"C51",0.548410241451267,0.579372520683119,0.699991201455708,0.706266996276479,0.654098181728004,0.567939874352137,0.527695150092685,0.573789225990606,0.479959958981718,0.505253330736279,0.468318591196703,0.486777840619229,0.384612507290149,0.422693327086687,0.463839254609893,0.473950681669452,0,0.505831013999067,0.407258370094387,0.607845421794378,0.58502023845791,0.448429490343132,0.507527282990513,0.525762155399363,0.610181178616052,0.522502870213718,0.53623709419724,0.626407859913912,0.609674093717246,0.479511659804641,0.455784771968495,0.433972275022826,0.513003695203555,0.41607662544772,0.483391918498385,0.564943830864638,0.61089860823744,0.583658496334068,0.495953059717217,0.561072673899413,0.477235991071106,0.498828397827454,0.58366251077127,0.54881940296121,0.487615051775492,0.517374311676175,0.487489315548053,0.507669667547471,0.462467296399742,0.506857947900634,0.647973814131498,0.600074752502147,0.556676130174668,0.479031830316701,0.715541752411837,0.562977596213754,0.543780871394347,0.521087508203572,0.561141538489457,0.56706304145279,0.608620499884421,0.583701182188323,0.651921769220728,0.60382442391365,0.502231636468013,0.746713223677546,0.746482338049619,0.775771371540596,0.774157298010532,0.750544540194444,0.594619875685709
"C52",0.500978545418494,0.515890373307229,0.696031223301223,0.696704694256481,0.573075891281587,0.526534285193909,0.488936434530357,0.52644742565356,0.474002005926999,0.485363643777611,0.471636215100499,0.476246934895701,0.450549971357002,0.458778674554232,0.425586968444313,0.440017326665043,0.505831013999067,0,0.443807201520948,0.529701763297485,0.435205705700793,0.452142436145439,0.48572444992095,0.551887664334346,0.521748289381782,0.501437762704768,0.450745197269956,0.602544059767303,0.515134391322115,0.56639640110238,0.484967643269092,0.531730752552959,0.464148789229905,0.463835427564535,0.53418313180581,0.492192497449718,0.541048397065529,0.490429113387759,0.494197636351511,0.48782507321407,0.519596459398969,0.508675267567821,0.572440701790134,0.59119917916145,0.473646672637637,0.524453999419774,0.533376954317571,0.539044561775649,0.555210642109561,0.452700685580937,0.608314123303803,0.583338238411274,0.426736926229526,0.457839439871132,0.661600007293505,0.555442729521009,0.546557543542064,0.566305093187443,0.51660902232898,0.554186836713968,0.571946578660213,0.540888503305607,0.594232330815977,0.524857495820929,0.542199205571929,0.730092049510425,0.733949674053124,0.755582177856056,0.757604293498365,0.742177293955414,0.572750316712699
"C55",0.463744500265458,0.529697337838453,0.661498577292431,0.690266159730387,0.622601015493174,0.478580046476687,0.548237113536676,0.499110889460252,0.425740154169647,0.461944695015524,0.459273274026428,0.374297654009714,0.351065271115874,0.416956692525661,0.472616980533604,0.47259056338578,0.407258370094387,0.443807201520948,0,0.558867137490789,0.475760775069614,0.37492691521295,0.440664064422161,0.469529217825594,0.569959648027034,0.473239253080675,0.402929801115226,0.633630746562956,0.529560032949374,0.457565028465655,0.420706926480739,0.440264374582007,0.407260473974948,0.412995357636714,0.479654031565543,0.541513345809803,0.546910695249475,0.542618707583044,0.475970457197325,0.499954702257197,0.455327287188177,0.500470217857147,0.593122589288025,0.548279824107338,0.457445538291782,0.458740041584308,0.500940318576852,0.453759137893297,0.489741440323437,0.398276069261214,0.592175830888046,0.556942715516616,0.478900152147794,0.442622359278712,0.671320690663962,0.524842361438759,0.562124731780938,0.543741034133402,0.525647250149786,0.52520098875247,0.606297771164884,0.556510527631448,0.617693705116716,0.574265045825751,0.502902683346132,0.73948007567363,0.717604734751403,0.727426803864449,0.762278103735482,0.753667177835828,0.577556961056108
"C59",0.612759422045287,0.609307192016131,0.683905619896005,0.632613596240585,0.612220975474825,0.610886668866362,0.630515859600565,0.584076528692181,0.471511906845267,0.614316977240349,0.555819423467432,0.5878613928556,0.589401275508406,0.555145215924932,0.5870315571556,0.559993854371581,0.607845421794378,0.529701763297485,0.558867137490789,0,0.567705670183597,0.568050089991586,0.55705967718547,0.567066126129617,0.537451680844258,0.559429314193445,0.578932641202313,0.599728681565845,0.59333122448399,0.630116232091348,0.627636695442402,0.629881268597359,0.585798289069312,0.627597650624979,0.63101225293366,0.527772919279115,0.651113576485952,0.590995915236095,0.623414451292678,0.601584210319316,0.616382390803831,0.586539148605484,0.611655528503759,0.674637160458144,0.6195433070268,0.592641921603531,0.657401637626583,0.631561580110602,0.636623968851278,0.550718553860546,0.650963181939936,0.614859128806533,0.567496367359416,0.570392286145875,0.611911123279622,0.617470093605131,0.655683814795247,0.645677505259946,0.619112842405251,0.667377297702532,0.637254519630821,0.569135326423877,0.587763082006465,0.598876066192823,0.621589793936132,0.682238223147084,0.71178670077617,0.698356289430653,0.769856026291649,0.779363537131936,0.617015124989431
"C61",0.552802903415677,0.488148957781507,0.692113663690682,0.6807729747829,0.602038581506687,0.530004547608337,0.556915581469434,0.581803486516676,0.520915231529509,0.448928201234645,0.496454053231333,0.514095879922641,0.566237729110717,0.57305622918711,0.517856850972355,0.556029804607456,0.58502023845791,0.435205705700793,0.475760775069614,0.567705670183597,0,0.418542093528333,0.445946331486004,0.498291771430786,0.518589373912164,0.528807035970078,0.453997976003755,0.665619894914786,0.487996319946267,0.605111989029563,0.49721334570328,0.582549033483026,0.541325711126193,0.517300697314423,0.577916464169858,0.526778309819011,0.53512740041361,0.556822043606072,0.548922927585309,0.491462315485839,0.543109120304613,0.534923957633029,0.654740607875913,0.66129400796908,0.530345760229119,0.51214281011678,0.605599180907452,0.568633047518794,0.622453586733718,0.481057097315329,0.599685221043227,0.570718461146878,0.463226046393317,0.544679757020663,0.606697709267851,0.605354574423383,0.599260743691111,0.597479850499199,0.565000207837544,0.651364350408768,0.666176625796038,0.582057323769623,0.558708969567418,0.57969324128141,0.612150023585066,0.720419760709189,0.692421728367067,0.757527923054611,0.752468873934692,0.794910030654408,0.607275189899047
"C65",0.500107246364276,0.508579043883638,0.65634586886136,0.641226519332496,0.58837373985528,0.466923490932585,0.483599730849254,0.53618321365236,0.514915606263874,0.436550726577031,0.427312894504943,0.496944186975767,0.446784544407494,0.496762875970188,0.475208587502462,0.50332275469781,0.448429490343132,0.452142436145439,0.37492691521295,0.568050089991586,0.418542093528333,0,0.425386811315405,0.459598689968955,0.556997655996295,0.48083927040862,0.410875635324083,0.591667515014858,0.510200519854052,0.449368163905338,0.45487979358782,0.459508092987842,0.440950663324679,0.452147356486801,0.492827329825847,0.51285997180184,0.525056207298496,0.526324085735197,0.509873102398788,0.463216765018769,0.477439229635909,0.519663826210343,0.558688086845427,0.584212255334931,0.4678256504791,0.448928065701977,0.501961735493519,0.501980651982121,0.481397076007125,0.440916419142601,0.583998090803563,0.507339489771737,0.447070774064205,0.469873478280889,0.639702594473208,0.512952998085237,0.587269370934602,0.582268566074313,0.548496918643354,0.563645837738658,0.637685624097398,0.530508553823389,0.566393431278948,0.524337151601799,0.536652352686761,0.708302852263246,0.701938567976779,0.74508584561008,0.753387299599769,0.751162101284369,0.570459714017703
"C68",0.565553251858853,0.553061822386574,0.690698663622708,0.662727554083553,0.582136155802061,0.564554505575599,0.512520985665037,0.517134499139152,0.490124247272977,0.52599162078185,0.512596817694496,0.475023401544062,0.468525405009774,0.475721483647476,0.472152516654438,0.536613536410063,0.507527282990513,0.48572444992095,0.440664064422161,0.55705967718547,0.445946331486004,0.425386811315405,0,0.491988185902862,0.551088861408382,0.503115097846009,0.416654107875168,0.682275389205683,0.541136326541846,0.56013689183956,0.534549917530576,0.545138557618045,0.459809795983771,0.512962388621661,0.527700682822371,0.484149951121326,0.565422076355686,0.526176270354883,0.457130613656154,0.496595746756698,0.488459566052631,0.508981090093874,0.567696687005944,0.621865455491143,0.449534595911601,0.511479125387184,0.571474285610799,0.514504956393799,0.522924953242915,0.486033980975302,0.576550205139063,0.515909563678615,0.463080198434176,0.506157617887269,0.651052139092474,0.514090920089816,0.581676632881264,0.60133241896399,0.49264169938516,0.596634716267004,0.620147993472963,0.463191534488575,0.620910265049151,0.595718207678437,0.52397043180775,0.725212979647041,0.731293605373574,0.733088383008477,0.758587538704866,0.770028822354099,0.571324120911917
