"Taxa"	"charles41"	"charles46"	"charles49"	"charles50"	"charles51"	"charles55"	"charles57"
"Metabolism"	0.720880394617802	0.754039442928165	0.723324550528814	0.756370045346022	0.737706272050716	0.752838281216122	0.720211892692136
"Environmental Information Processing"	0.109541376673425	0.0962783944997232	0.130998886434657	0.106332179738208	0.113384325080612	0.10828843402369	0.0967376777893307
"Cellular Processes"	0.0750305568313755	0.0501883318218703	0.0621380746077404	0.0512866739172747	0.0591194169966463	0.0488692992721529	0.076600428756075
"Genetic Information Processing"	0.0498875008743798	0.0611423178434054	0.0421771357392912	0.0503158485000963	0.0523729667857432	0.0541981951386261	0.0596476322781071
"Human Diseases"	0.0308839820405467	0.0270202851563854	0.0313161055515714	0.0260547247987007	0.0269022046192942	0.0250284275297398	0.032281040911444
"Organismal Systems"	0.0137761889624713	0.0113312277504512	0.0100452471379267	0.00964052769969866	0.0105148144669889	0.0107773628196689	0.0145213275729076
