"","ophelia19","ophelia37","ophelia43","ophelia45","ophelia48","ophelia49","ophelia55","ophelia57","ophelia59"
"ophelia19",0,0.713274096698818,0.714301768152648,0.676478264804631,0.599928256261171,0.53246961393126,0.719987359020346,0.659849979892543,0.748429549629963
"ophelia37",0.713274096698818,0,0.669387351886465,0.661643208349477,0.699859474177145,0.56657242396667,0.508001040323603,0.746965567521063,0.422247958706485
"ophelia43",0.714301768152648,0.669387351886465,0,0.32324608317642,0.495188284102672,0.546501153752637,0.514487673521391,0.429989674086618,0.638071291061317
"ophelia45",0.676478264804631,0.661643208349477,0.32324608317642,0,0.455506376562485,0.514462793680718,0.532089371791096,0.440866252669262,0.631752234079443
"ophelia48",0.599928256261171,0.699859474177145,0.495188284102672,0.455506376562485,0,0.486778491617892,0.660175736344091,0.422165448645594,0.621939953362982
"ophelia49",0.53246961393126,0.56657242396667,0.546501153752637,0.514462793680718,0.486778491617892,0,0.552182062170559,0.526280412211544,0.53599914885598
"ophelia55",0.719987359020346,0.508001040323603,0.514487673521391,0.532089371791096,0.660175736344091,0.552182062170559,0,0.675161559289623,0.489235425165581
"ophelia57",0.659849979892543,0.746965567521063,0.429989674086618,0.440866252669262,0.422165448645594,0.526280412211544,0.675161559289623,0,0.602049909926164
"ophelia59",0.748429549629963,0.422247958706485,0.638071291061317,0.631752234079443,0.621939953362982,0.53599914885598,0.489235425165581,0.602049909926164,0
