"","buddy11","buddy16","buddy44","buddy46","buddy48","buddy50","buddy56","buddy57"
"buddy11",0,0.65178015201544,0.605805619484875,0.720073141789042,0.676859855084038,0.537917697068233,0.564395229194984,0.574083188850121
"buddy16",0.65178015201544,0,0.787741434979764,0.786575201032134,0.665654315430696,0.733017382482491,0.75187908451065,0.753369984837195
"buddy44",0.605805619484875,0.787741434979764,0,0.520324425445554,0.628320693024136,0.543235442252331,0.628360952060108,0.576915037424196
"buddy46",0.720073141789042,0.786575201032134,0.520324425445554,0,0.59575946801323,0.488334131087234,0.604344258856376,0.624847271945661
"buddy48",0.676859855084038,0.665654315430696,0.628320693024136,0.59575946801323,0,0.614800124479312,0.595452856904406,0.472980190524739
"buddy50",0.537917697068233,0.733017382482491,0.543235442252331,0.488334131087234,0.614800124479312,0,0.402186142624818,0.684516415293556
"buddy56",0.564395229194984,0.75187908451065,0.628360952060108,0.604344258856376,0.595452856904406,0.402186142624818,0,0.634194609426539
"buddy57",0.574083188850121,0.753369984837195,0.576915037424196,0.624847271945661,0.472980190524739,0.684516415293556,0.634194609426539,0
