"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter helveticus"	0.026	0.0107142857142857	0.0114285714285714	0.00328571428571429	0.00771428571428571	0.0167142857142857	0.0105714285714286	0.0262857142857143	0.0352857142857143	0.0174285714285714	0.0212857142857143	0.0167142857142857	0.0142857142857143	0.0337142857142857	0.0247142857142857	0.0724285714285714	0.0108571428571429	0.0174285714285714	0.0285714285714286	0.0124285714285714	0.0112857142857143	0.00528571428571429	0.00957142857142857	0.00414285714285714	0.00771428571428571	0.00757142857142857	0.00914285714285714	0.0164285714285714	0.023	0.0385714285714286	0.011	0.0271428571428571	0.0172857142857143	0.0307142857142857	0.0305714285714286	0.0247142857142857	0.00971428571428571	0.0155714285714286	0.0495714285714286	0.0231428571428571	0.0215714285714286	0.00614285714285714	0.00114285714285714	0.00442857142857143	0.0105714285714286	0.0115714285714286	0.003	0.0255714285714286	0.0182857142857143	0.00542857142857143	0.00357142857142857	0.00814285714285714	0.00385714285714286	0.00842857142857143	0.00371428571428571	0.0154285714285714	0.00842857142857143	0.00771428571428571	0.0107142857142857	0.00157142857142857	0.00142857142857143	0.00928571428571429	0.00314285714285714	0.00271428571428571	0.00457142857142857	0.00585714285714286	0.006
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium wakonense"	0	0	0.000142857142857143	0.0108571428571429	0	0.000142857142857143	0	0.0368571428571429	0.0465714285714286	0.000142857142857143	0	0.0101428571428571	0.000571428571428571	0.000714285714285714	0.00585714285714286	0.000571428571428571	0.001	0.0584285714285714	0	0.0877142857142857	0	0	0	0	0	0	0.000142857142857143	0	0.000142857142857143	0	0	0	0.0392857142857143	0.000142857142857143	0.0758571428571429	0	0.0861428571428571	0	0.000142857142857143	0	0	0.0702857142857143	0.014	0.00157142857142857	0.00414285714285714	0.00385714285714286	0.007	0.0221428571428571	0.0374285714285714	0.0357142857142857	0.016	0.00185714285714286	0.0708571428571429	0.0347142857142857	0.0385714285714286	0.0225714285714286	0.000714285714285714	0	0.000428571428571429	0	0	0.000285714285714286	0.000285714285714286	0.00142857142857143	0.00128571428571429	0.00357142857142857	0.000857142857142857
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera stantonii"	0.0132857142857143	0.0134285714285714	0.00785714285714286	0.0122857142857143	0.0145714285714286	0.0118571428571429	0.0124285714285714	0.00885714285714286	0.0111428571428571	0.0282857142857143	0.0227142857142857	0.0158571428571429	0.032	0.0165714285714286	0.0217142857142857	0.0162857142857143	0.024	0.00742857142857143	0.0158571428571429	0.00557142857142857	0.0142857142857143	0.00371428571428571	0.0101428571428571	0.0112857142857143	0.0151428571428571	0.0151428571428571	0.0268571428571429	0.0134285714285714	0.0241428571428571	0.0102857142857143	0.0158571428571429	0.0102857142857143	0.0134285714285714	0.00985714285714286	0.00528571428571429	0.0122857142857143	0.00342857142857143	0.0128571428571429	0.00742857142857143	0.00485714285714286	0.007	0.0102857142857143	0.0114285714285714	0.0154285714285714	0.0144285714285714	0.00942857142857143	0.00385714285714286	0.0111428571428571	0.00871428571428571	0.000428571428571429	0.0118571428571429	0.00728571428571429	0.00971428571428571	0.004	0.0142857142857143	0.0128571428571429	0.0161428571428571	0.0118571428571429	0.0127142857142857	0.00185714285714286	0.000714285714285714	0.0122857142857143	0.0201428571428571	0.0177142857142857	0.0197142857142857	0.0107142857142857	0.0118571428571429
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella|s__Duncaniella freteri"	0.00328571428571429	0.00742857142857143	0.0108571428571429	0	0.0142857142857143	0.00614285714285714	0.0498571428571429	0.000428571428571429	0.006	0.000285714285714286	0.00128571428571429	0.001	0.000285714285714286	0.00214285714285714	0.00185714285714286	0.00271428571428571	0.004	0.000428571428571429	0.002	0.000714285714285714	0.0168571428571429	0.0131428571428571	0.0162857142857143	0.00442857142857143	0.008	0.00828571428571429	0.00728571428571429	0.0105714285714286	0.00314285714285714	0.00528571428571429	0.00585714285714286	0.0137142857142857	0.003	0.0117142857142857	0.00742857142857143	0.00442857142857143	0.0111428571428571	0.00842857142857143	0.00942857142857143	0.011	0.00628571428571429	0.003	0.0288571428571429	0.0155714285714286	0.016	0.0241428571428571	0.0298571428571429	0.00542857142857143	0.00457142857142857	0.0164285714285714	0.0307142857142857	0.0265714285714286	0.0494285714285714	0.0325714285714286	0.00971428571428571	0.0121428571428571	0.0101428571428571	0.0181428571428571	0.0134285714285714	0.000714285714285714	0.000285714285714286	0.00885714285714286	0.00714285714285714	0.000571428571428571	0.00757142857142857	0.0287142857142857	0.005
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter novaezeelandiae"	0.0114285714285714	0.00257142857142857	0.0107142857142857	0.00285714285714286	0.00657142857142857	0.00942857142857143	0.0155714285714286	0.009	0.0201428571428571	0.00628571428571429	0.0134285714285714	0.00828571428571429	0.00357142857142857	0.0154285714285714	0.0108571428571429	0.021	0.00685714285714286	0.0154285714285714	0.0112857142857143	0.004	0.00257142857142857	0.00671428571428571	0.00871428571428571	0.00657142857142857	0.00585714285714286	0.00471428571428571	0.00871428571428571	0.00642857142857143	0.00857142857142857	0.0252857142857143	0.00457142857142857	0.011	0.0171428571428571	0.012	0.0317142857142857	0.0125714285714286	0.0157142857142857	0.007	0.0324285714285714	0.00585714285714286	0.0127142857142857	0.00271428571428571	0.0215714285714286	0.0147142857142857	0.0187142857142857	0.0282857142857143	0.0105714285714286	0.00685714285714286	0.006	0.0102857142857143	0.0262857142857143	0.0128571428571429	0.00471428571428571	0.0112857142857143	0.00942857142857143	0.0177142857142857	0.001	0.00471428571428571	0.0138571428571429	0.00157142857142857	0.00114285714285714	0.0115714285714286	0.00542857142857143	0.00157142857142857	0.00428571428571429	0.00185714285714286	0.00242857142857143
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas hypermegale"	0.00871428571428571	0.00557142857142857	0.00857142857142857	0.026	0.00457142857142857	0.00542857142857143	0.004	0.0145714285714286	0.0145714285714286	0.0112857142857143	0.0151428571428571	0.0127142857142857	0.0165714285714286	0.002	0.00471428571428571	0.00842857142857143	0.0145714285714286	0.0178571428571429	0.0121428571428571	0.0158571428571429	0.0135714285714286	0.00314285714285714	0.0115714285714286	0.027	0.00728571428571429	0.006	0.015	0.00714285714285714	0.0175714285714286	0.0124285714285714	0.0105714285714286	0.009	0.00985714285714286	0.00871428571428571	0.0134285714285714	0.0137142857142857	0.00857142857142857	0.012	0.00614285714285714	0.00671428571428571	0.00628571428571429	0.0254285714285714	0.00785714285714286	0.00371428571428571	0.00785714285714286	0.00357142857142857	0.00214285714285714	0.0252857142857143	0.0234285714285714	0.000285714285714286	0.01	0.004	0.00942857142857143	0.00942857142857143	0.0211428571428571	0.00785714285714286	0.008	0.00742857142857143	0.00585714285714286	0.000714285714285714	0.000857142857142857	0.00457142857142857	0.004	0.00114285714285714	0.00685714285714286	0.00571428571428571	0.00571428571428571
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter enhydrae"	0.009	0.00614285714285714	0.00985714285714286	0.00685714285714286	0.00728571428571429	0.00528571428571429	0.00957142857142857	0.0125714285714286	0.0218571428571429	0.016	0.013	0.00814285714285714	0.0121428571428571	0.0172857142857143	0.009	0.028	0.0155714285714286	0.0181428571428571	0.00857142857142857	0.00614285714285714	0.00571428571428571	0.00814285714285714	0.00485714285714286	0.00185714285714286	0.00771428571428571	0.00842857142857143	0.00785714285714286	0.0104285714285714	0.00914285714285714	0.019	0.008	0.012	0.0151428571428571	0.015	0.0147142857142857	0.0128571428571429	0.013	0.007	0.0282857142857143	0.009	0.00742857142857143	0.00428571428571429	0.003	0.00514285714285714	0.0105714285714286	0.0115714285714286	0.00528571428571429	0.00842857142857143	0.0104285714285714	0.008	0.00457142857142857	0.00985714285714286	0.00214285714285714	0.00471428571428571	0.00328571428571429	0.00671428571428571	0.00857142857142857	0.00485714285714286	0.00557142857142857	0.00114285714285714	0.001	0.00942857142857143	0.00457142857142857	0.00828571428571429	0.00571428571428571	0.00471428571428571	0.00528571428571429
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter farmeri"	0.000142857142857143	0.000571428571428571	0	0.000142857142857143	0	0	0	0	0.000285714285714286	0.000857142857142857	0	0.000142857142857143	0.000142857142857143	0	0	0	0	0	0	0	0.000571428571428571	0.000571428571428571	0.000285714285714286	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0.000142857142857143	0.000142857142857143	0	0	0.000142857142857143	0.036	0.00128571428571429	0	0	0.000142857142857143	0.000285714285714286	0	0.000428571428571429	0	0	0	0	0	0	0	0	0	0	0	0.475571428571429	0.0312857142857143	0	0.00214285714285714	0	0.000142857142857143	0.000571428571428571	0.000571428571428571
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella marseillensis"	0.00514285714285714	0.00828571428571429	0.00671428571428571	0.00342857142857143	0.00414285714285714	0.00471428571428571	0.004	0.00542857142857143	0.0107142857142857	0.00671428571428571	0.0115714285714286	0.00442857142857143	0.00542857142857143	0.009	0.00442857142857143	0.008	0.0104285714285714	0.00871428571428571	0.00514285714285714	0.0168571428571429	0.011	0.00771428571428571	0.00685714285714286	0.007	0.0107142857142857	0.01	0.0105714285714286	0.011	0.00442857142857143	0.00728571428571429	0.00742857142857143	0.00785714285714286	0.00885714285714286	0.00771428571428571	0.00842857142857143	0.01	0.00585714285714286	0.00857142857142857	0.00714285714285714	0.00528571428571429	0.00157142857142857	0.00942857142857143	0.00857142857142857	0.00514285714285714	0.00371428571428571	0.00257142857142857	0.00328571428571429	0.0138571428571429	0.00914285714285714	0.000428571428571429	0.00171428571428571	0.00342857142857143	0.00542857142857143	0.008	0.006	0.00428571428571429	0.00671428571428571	0.0104285714285714	0.009	0.00128571428571429	0.000428571428571429	0.00342857142857143	0.00271428571428571	0.00242857142857143	0.00428571428571429	0.00757142857142857	0.01
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus terrae"	0.000285714285714286	0.000428571428571429	0	0	0	0	0	0	0.00214285714285714	0.000285714285714286	0.000142857142857143	0	0	0	0.000571428571428571	0.000142857142857143	0	0.000285714285714286	0	0.00385714285714286	0.00114285714285714	0.000285714285714286	0	0	0.000142857142857143	0.000571428571428571	0.000857142857142857	0	0.000142857142857143	0	0	0.000714285714285714	0	0	0.000142857142857143	0.000571428571428571	0.00942857142857143	0.000142857142857143	0	0.000142857142857143	0.034	0.000142857142857143	0	0	0	0	0	0.0114285714285714	0	0	0	0.000142857142857143	0.000142857142857143	0.000142857142857143	0	0.00857142857142857	0	0.000142857142857143	0.00785714285714286	0.000142857142857143	0.303714285714286	0	0.007	0	0	0	0.000142857142857143
