"ID"	"ivy24"	"ivy29"	"ivy36"	"ivy44"	"ivy46"	"ivy47"	"ivy70"
"ko00250"	0.00646747765730959	0.00654123522423176	0.00704173455062668	0.00647704001183717	0.00658895220014156	0.00671791921171838	0.00653271567530578
"ko00253"	0.000152914463763547	0.000208132292806772	0.000163252405854994	0.000154783841246749	0.000187039709678617	0.000211059939086418	0.000152797037306433
"ko00260"	0.0075515335595159	0.00807780206492217	0.00828367407802402	0.00794267822313424	0.00786655170128703	0.0078019261192999	0.00763048378506652
"ko00261"	0.00159196041091513	0.00157309595203303	0.00190742454399456	0.00158623004309181	0.00152797950545895	0.0017680461286669	0.00163171905511148
"ko00270"	0.00886749158487342	0.0093114690446481	0.00860985917761179	0.00895663905698059	0.00925277421130646	0.00840598403007596	0.00861439731073837
"ko00280"	0.00557152702493756	0.00573191082141836	0.00391389852988569	0.00542212572061798	0.00628378546603983	0.00519694467275923	0.00543562504793431
"ko00281"	0.000650503982446787	0.000672117680009682	0.000341556883319062	0.00065078239008488	0.000791984840400654	0.000549396286115455	0.000754523339753526
"ko00290"	0.00279483391617398	0.00300269600505786	0.00273611318076495	0.00280480016912417	0.00288099995847572	0.00294093516729312	0.00290584063299136
"ko00300"	0.0049993737074674	0.00497480721932706	0.00487166174393699	0.00498068357867476	0.00476914887195876	0.00468218265378951	0.00462660918127706
"ko00310"	0.00207136121496324	0.00191007820137211	0.0011643101772242	0.0019784279762369	0.00214216087156527	0.00167645626187027	0.00229143441474001
"ko00311"	0.000276133087502621	0.000257327729142294	8.51659172159715e-05	0.000201962774926631	0.00021686869662439	0.000210672216171778	0.000219651148164922
"ko00330"	0.00398383584091786	0.00444282835639285	0.00360712869298358	0.00425875982363857	0.00441602489002439	0.00407734066865397	0.0042804759414596
"ko00332"	0.000435046576917195	0.000473148605354773	0.000398748347627422	0.000418618270136357	0.000459887917952733	0.000469305617650032	0.000428637176141968
"ko00333"	0.00168024464667679	0.0015359150291622	0.00226813182453283	0.00165973839917129	0.00150136015327095	0.0020005545884676	0.00164184062108735
"ko00340"	0.00358271601055877	0.00411457032520618	0.00368313897106725	0.00360780216463279	0.00380806371261042	0.00391924797093366	0.00356646995916826
"ko00350"	0.00262768338180235	0.0022442297621439	0.00174219364990945	0.00258861370325852	0.0027728705606504	0.00194099162809354	0.00265074422223229
"ko00360"	0.0032274279062585	0.00313674031280159	0.00225350530976994	0.00310895389698359	0.00330156756016308	0.00274853511093192	0.00318184581008436
"ko00361"	0.00021817551614167	0.000244125729270498	0.000706384125395998	0.000235987222019678	0.000150682501024804	0.000502553700499848	0.000276000504728321
"ko00362"	0.00302503067633955	0.00292163997063037	0.00151785274733116	0.00292776977699616	0.00317075596287515	0.00229993275900743	0.00302099590592127
"ko00364"	0.00014739845244593	0.000151920416020452	0.000282229288883892	0.000143338099472173	0.000122676537943572	0.000238522561381043	0.000170732600636223
"ko00365"	5.08935261118037e-05	5.18020798430783e-05	0.000132938338644559	4.13843896206663e-05	3.55812420769368e-05	9.86705905391218e-05	3.74262048386823e-05
"ko00380"	0.00145492353909969	0.00128095663430521	0.000762619244443791	0.00143696354313877	0.00153697042031073	0.00109224686544214	0.00151461118707796
"ko00400"	0.00555269661709733	0.00642794329005462	0.00587036639130118	0.00596079352422597	0.00649368501921063	0.00591131260054591	0.00578613394756853
"ko00401"	0.0013227333042012	0.00158544862172188	0.00151087515303492	0.00147375080556213	0.00168154346578472	0.00144663919830622	0.00139844105145085
"ko00404"	0	0	0	2.26288797255387e-09	6.11748825129522e-09	0	0
"ko00405"	0.00043020528450426	0.000480613279828262	0.000459425484751342	0.00046771802383515	0.000491771319677404	0.000482908640763853	0.000481803791761789
"ko00410"	0.00226163774912531	0.00265485844380983	0.00150519536104944	0.002496559663304	0.00304163553534018	0.00223720943667143	0.00267096761609176
"ko00430"	0.00126420938887556	0.00111661876036758	0.00121066282586768	0.00121235358022611	0.0011808406816389	0.00113333210785139	0.00120700972457947
"ko00440"	0.000548357601515121	0.000381434348204917	0.000261283109902231	0.000471821990876421	0.000452478607259332	0.000361503764317503	0.000534406329444193
"ko00450"	0.00378509562911739	0.00375972912628147	0.0039571225010484	0.00372861000526735	0.00370460106781249	0.0037808435417117	0.0037467817153594
"ko00460"	0.00141546034420276	0.00116018779653887	0.00128718223336064	0.001185545129907	0.00109953633408947	0.00121098872744599	0.00117307402889771
"ko00471"	0.00102672715632471	0.00108330257779334	0.00108077542417065	0.00103022530926854	0.00102021676818116	0.00104425444353409	0.00100184788457284
"ko00472"	0.000117646917687823	0.000119322899712436	1.56638877640238e-05	0.000108411763318797	0.000125085179505844	7.45103293290147e-05	0.000110115558906429
"ko00473"	0.000728194748609164	0.000739693419270584	0.000576601714599823	0.000742020324094977	0.000768150562444945	0.000628357093926857	0.000716079769433758
"ko00480"	0.00157333503173017	0.00195114247155579	0.00289749993257904	0.00178325380090016	0.00177098383742962	0.00240992342023177	0.00197851077002854
"ko00500"	0.0120157769564047	0.0128366734511733	0.00894394607132258	0.0119856154956523	0.013139720840045	0.0107075869215401	0.0117997346891579
"ko00510"	0.000170552824162327	0.000186044100909973	0.000350837088618494	0.000158921039537158	0.000157573441000213	0.000252878454306756	0.000144970947041903
"ko00511"	0.00203961303664279	0.001169916809188	0.00205144546583243	0.00119976098525926	0.00101650900904561	0.00206292220380288	0.00122313569064872
"ko00513"	0.000278510286865786	0.000230603427847616	0.000453632716406965	0.000204675267153108	0.000182049756217951	0.000390407471358893	0.000166576476157868
"ko00514"	5.46415033498592e-06	2.15764611245362e-06	3.57995644432258e-07	4.77720794205814e-09	1.58075896413469e-06	1.64076299940577e-06	5.73900602037984e-06
"ko00515"	5.46415033498592e-06	2.15764611245362e-06	3.57995644432258e-07	0	1.58075896413469e-06	1.64076299940577e-06	5.73900602037984e-06
"ko00520"	0.0158235760237832	0.0161781501307672	0.0137985242503183	0.0149600506674529	0.0160658543759071	0.0155825735318475	0.0154361506103182
"ko00521"	0.00250118079177223	0.00216405529299253	0.00299176908972691	0.00223735982158746	0.00197756768251376	0.0025493824694045	0.0021117183890945
"ko00522"	7.90791482516507e-06	3.58501200223063e-06	6.52522463990812e-07	5.89711340263179e-06	1.89691075696162e-06	1.41761923148658e-06	1.13331406691773e-05
"ko00523"	0.0012432763011383	0.000967484780796956	0.00166970893598265	0.00108208611345327	0.000855048767825267	0.00131293574339467	0.000981462305392771
"ko00524"	0.000674852045494282	0.000581833337960647	0.000703779087298696	0.000598200377840278	0.00059288035883189	0.000621391351810237	0.000595338035453744
"ko00525"	0.000544054661120936	0.000445002090093979	0.000720292322036555	0.000489459631658612	0.000398628595138727	0.000588634484153189	0.000459433611224772
"ko00531"	0.000674584063259626	0.000556520194888878	0.000834117791037602	0.000523324861479654	0.000488543202254782	0.000830469848202087	0.000503765282517263
"ko00532"	0	0	0	6.81081360107819e-10	0	0	1.86569055687539e-08
"ko00540"	0.00369471281479765	0.00471142287413135	0.00500037445498883	0.00418607291420853	0.00419039688755826	0.00480604174907235	0.00424703289168668
"ko00550"	0.00574176607162622	0.00590102720048305	0.00604940723442963	0.00611838460541197	0.00606102664522535	0.00550541708575123	0.0056237937204615
"ko00561"	0.00318213619384186	0.00334350995702751	0.00219563037759591	0.00315346674150283	0.00359628559472738	0.00280880574701226	0.00331222255084846
"ko00562"	0.001236263367414	0.00090339643346466	0.00115049222988464	0.00113614883505949	0.000894754753293029	0.000998151086759358	0.00110238134976447
"ko00564"	0.00295050862306282	0.00287153027891095	0.00432186486096984	0.00296478958590721	0.00267064940220031	0.00342700716706585	0.00317055398405378
"ko00565"	7.04183013890618e-05	7.77823545226389e-05	0.000141040496380955	8.81031953796394e-05	5.51880137401739e-05	0.000106239560474666	9.79914775834202e-05
"ko00571"	6.03511444969967e-05	7.25467012118059e-05	0.000268331504565225	8.23519738233315e-05	5.44363468543856e-05	0.000177123647311851	6.25671499403055e-05
"ko00590"	0.000114853633741398	9.0316110949676e-05	0.000369158953812716	0.00015027472817701	9.00395992464103e-05	0.00017530622882951	0.000122291034465942
"ko00591"	2.16992668102209e-06	8.01298506545439e-07	6.07999870145523e-06	7.11138689921925e-06	8.11178942121748e-07	2.59803101220193e-06	3.10109207416472e-05
"ko00592"	0.000249966720841597	0.000269656355379327	0.000289937000935158	0.000259092659538121	0.000273693996331573	0.000291957993166833	0.000317689787006071
"ko00600"	0.00179649629315776	0.00128131707532241	0.00189578825910075	0.00114770144437951	0.00110381509928036	0.00186416858622071	0.00128143323644143
"ko00601"	1.26704935304021e-06	4.97918333643143e-07	1.60271896199673e-06	8.09725970521844e-07	2.49593520652845e-07	7.02246563745668e-07	2.83124297005405e-07
"ko00603"	0.000726576186424609	0.000655814699200049	0.00078441537935348	0.000569829308377996	0.000595820246419631	0.000737227422542143	0.00056734458818857
"ko00604"	0.000244331630567527	0.000137094364789434	0.000444644271919066	0.000159426817869689	9.65223764742424e-05	0.00033425399846723	0.000110747425591613
"ko00620"	0.0113349476359476	0.0108526559472931	0.0094724390827203	0.0110460489180396	0.0115014438613575	0.0102832411289892	0.0111610392391916
"ko00621"	0.000140348218226466	9.42196274996402e-05	0.000153701198345758	0.000103646899199269	0.000102279132624725	0.000160120135869955	0.000167164315419995
"ko00622"	0.000267227608118	0.000164115838008007	0.000171517264662826	0.000222601386019119	0.000249821780460273	0.000212061379484286	0.00028760823072441
"ko00623"	0.000149317531983717	0.000150189161877841	0.000285478892717426	0.000178005534454953	0.000142866754429939	0.000242219200418704	0.000194658367805224
"ko00624"	1.02201105851476e-05	5.72606083689615e-06	5.72268495348857e-07	1.3576676040772e-05	9.03022832401194e-06	3.74093963864515e-06	9.74777635419342e-06
"ko00625"	0.00154411032929333	0.00109221030747307	0.00125678628251047	0.00143074596032666	0.00140017009874319	0.0012446328772616	0.00141343634310079
"ko00626"	0.00102648534765858	0.000604124905205619	0.000366598469807796	0.000841766890973013	0.000841033941025592	0.000505463572643871	0.000876816420490281
"ko00627"	0.00104859337869891	0.000966413771462438	0.000592609472124112	0.00103537198183824	0.00115761887684263	0.000792355053945177	0.00110117936304034
"ko00630"	0.00833843593641405	0.00897180144176678	0.00829778751872482	0.00853065510883775	0.00915220267944061	0.00885545509288549	0.00880002330588224
"ko00633"	0.000905978424601535	0.000860288350392287	0.00115766139051096	0.000848005202658904	0.00087843442615906	0.00108091055140356	0.000942622018925918
"ko00640"	0.00822272660197268	0.00789820899001945	0.00618253168976291	0.00775380773384883	0.0085918714805527	0.00740831739512001	0.00825276369368684
"ko00642"	0.000247839887998994	0.000268855056872781	0.000283872843213134	0.000254307179419153	0.000272882817389452	0.000289359962154632	0.000302769837061611
"ko00643"	0.000611601334545516	0.000488991466990815	6.6234213055404e-05	0.000606869518076074	0.000675905710915345	0.000298871958092099	0.000592478281415864
"ko00650"	0.00709728019081106	0.00647765106206082	0.00479864218861559	0.00677872594899937	0.00705559663913799	0.00571764012947361	0.00708964794368222
"ko00660"	0.0019186667187349	0.00210054220530052	0.00183880741722031	0.00197443564178043	0.00201593574851715	0.00198058322324221	0.00203537444906557
"ko00670"	0.00314353957560696	0.0033657470638838	0.00375025598428063	0.00324209219370937	0.00307204629401054	0.00337739289200205	0.00301912780377268
"ko00680"	0.00759526863227154	0.00727163669882159	0.00602947298090466	0.00747425649989496	0.00754120171728848	0.00649356202243125	0.00748011087908429
"ko00710"	0.00425322491022911	0.00412098869835219	0.00448715718003671	0.00431976460002783	0.00410868656408747	0.00422183011086913	0.0043233327741652
"ko00720"	0.00819591011541527	0.00866570203524981	0.00755626954425853	0.00818866929719964	0.0086530537119237	0.00804441678886513	0.00813317369348694
"ko00730"	0.00303235322327096	0.0033377315173375	0.00361578980046432	0.00311267003729415	0.00314541266973929	0.00331385488776431	0.00309271847100279
"ko00740"	0.00218004890264889	0.00243229416106053	0.00214566710840366	0.00229651561680244	0.00229914109713468	0.00219442990512625	0.00225391013647137
"ko00750"	0.00131580874325412	0.00152367363060343	0.00181650496751773	0.00141286346665325	0.00146893927290525	0.00161713494641956	0.00143483877600043
"ko00760"	0.00366547722029047	0.00378269262365712	0.00418225355638122	0.00390079882908878	0.00377407635144114	0.00370374893052367	0.0039341472447184
"ko00770"	0.00382288222660085	0.00422456723362018	0.00341015289656944	0.00395528869602129	0.00421660165662787	0.00378851811748454	0.00404676227024106
"ko00780"	0.00360393706038846	0.00375052245540239	0.00501709674683546	0.00362561277573492	0.00336420779185306	0.00458810378558351	0.00363223017688913
"ko00785"	0.000210032549136118	0.000214834536687126	0.000488644720117034	0.000245476456379692	0.000183880934909762	0.000325023690885144	0.000225112174322247
"ko00790"	0.00379397482423886	0.00456639767482853	0.00470450034365552	0.00418428386795497	0.00469257876937334	0.00465986983161553	0.00431911864567206
"ko00791"	0.000327590707954265	0.00047215126579293	0.000606684662585572	0.000383877518349889	0.000428549569703842	0.000547050229421018	0.000377144123821324
"ko00830"	0.00049197785201248	0.000363229105574236	0.000409198606223767	0.000442742209199522	0.000430318959932079	0.000370861033699741	0.000456764717378407
"ko00860"	0.0065928370947525	0.00813248492532567	0.00525480340158432	0.00656852897463665	0.00839887524935318	0.00748210140334442	0.00697307431129075
"ko00900"	0.00359104995036485	0.00413100702969074	0.00404086224287783	0.00385476468144941	0.0039096061349063	0.00383001445216178	0.00367296450957983
"ko00903"	0.000549871630396477	0.000649844198072709	0.00011371684804561	0.000604553677907126	0.000791350829653135	0.000418338726818777	0.000702577778587582
"ko00906"	2.82608346412602e-05	3.61427790937991e-05	0.000254969418733132	7.80480799230631e-05	2.69950121859509e-05	8.66416621571925e-05	3.19797346744936e-05
"ko00908"	0.000231949126142938	0.000244758436064459	0.000357893454544939	0.000253567432331385	0.000230230710897482	0.000262703631633	0.000217868698785189
"ko00909"	3.5477381885126e-05	6.37335467063223e-05	0.000258197474015143	5.79160222635557e-05	3.66091296417561e-05	0.000166701520739626	4.75954899290168e-05
"ko00910"	0.0038390288018588	0.00387398973697192	0.00429221333491044	0.00404735470541715	0.00383100230480519	0.0040167860924263	0.0038822779366924
"ko00920"	0.00465485501942612	0.00444375961912324	0.00476211963866559	0.0046082579193261	0.00438812608208549	0.00471878586858852	0.00501819027463247
"ko00930"	0.000718117022080156	0.000715060092360827	0.000124437356844408	0.00073386983583265	0.000845036788828617	0.000446003709883329	0.000735124824213716
"ko00940"	0.000759082088327559	0.000506056005533792	0.000617587577165379	0.000574995936032416	0.000514233471970158	0.000547217066369815	0.0006044100091039
"ko00941"	3.2255256637453e-05	1.77801468390464e-05	9.06030276860308e-05	3.22874289632039e-05	1.10773694789702e-05	3.86059814024467e-05	1.42955447121314e-05
"ko00944"	7.40591015174241e-05	3.55372521125112e-05	4.00730651443394e-05	6.13978618402304e-05	3.94913009823663e-05	5.46288654950722e-05	6.06121993618834e-05
"ko00945"	3.2255256637453e-05	1.77801468390464e-05	9.06030276860308e-05	3.22874289632039e-05	1.10773694789702e-05	3.86059814024467e-05	1.42955447121314e-05
"ko00950"	0.00073695511211592	0.000850647228704705	0.000805752636393137	0.000803545751245997	0.000919426631418797	0.000760979263984683	0.000757185085080682
"ko00960"	0.00112754314828056	0.0012918703030552	0.00124096622868724	0.00125119964999646	0.00137335057836304	0.00117456441391175	0.00121679497467844
"ko00965"	8.63280696616603e-05	9.59708796900996e-05	0.000136593670875116	0.000104576313873125	7.76047663639381e-05	0.000116354317445003	0.000100641497163286
"ko00966"	0.000262787883600847	0.000299619342106884	0.000337639526877742	0.000270896973155922	0.000254786673907908	0.000324088976852625	0.000262707564561914
"ko00970"	0.00626594032972422	0.00701794085106103	0.0072850960683013	0.00664477153644411	0.00668515584522182	0.00662790607408996	0.0062060048269415
"ko00980"	0.000511464995642635	0.000416234262243649	0.000522568509541852	0.00047383597534124	0.000466373320782132	0.000504860585229782	0.000571913979983391
"ko00981"	0.000174906705488429	0.000176364497952553	5.49292677498274e-05	0.00019372488770575	0.000242545700262279	0.000138576967772098	0.000232529193245573
"ko00982"	0.000530334226454369	0.000448153988816419	0.000672303007205261	0.000503053802957377	0.000485786150166242	0.000587370024838757	0.000595772212249447
"ko00983"	0.00212162114418065	0.00217738249591884	0.00218350897514739	0.00220291446561996	0.00219321259635417	0.00208115571853622	0.00218752209855857
"ko00984"	5.34878112013291e-05	2.48291323977241e-05	5.2533303708688e-06	2.46192468871849e-05	1.63691168010229e-05	1.87419669527837e-05	4.07811034737617e-05
"ko01040"	0.00148946588277509	0.00132917833644739	0.00195716732932451	0.00147490292733564	0.0013190287940659	0.00174751729067282	0.00150741952705388
"ko01051"	0.000852321114427529	0.000717474462171524	0.000368216916244766	0.00078388836576411	0.000854111291505221	0.000565036898473076	0.000826263886443335
"ko01052"	0.000153512710535339	9.32016182458216e-05	0.000143209535291373	0.000112571280408651	5.0787550595273e-05	0.000108571631617822	0.000140241366509802
"ko01053"	0.00075521535295401	0.000415420641434513	0.000706491296448753	0.000758335926258285	0.000401318617917594	0.00053137870300498	0.00102747642718019
"ko01054"	0.000692679632230287	0.000329732190217067	0.000193458066211756	0.000509340494905738	0.000253187504217226	0.000226819077037853	0.000622574318452871
"ko01055"	0.000458715369742673	0.000385173805010241	0.000458719240790539	0.000412254601874755	0.000376179574264985	0.000444074827699203	0.000398602048706762
"ko01056"	0.000151783085043674	0.000207795605171642	0.000156967418585269	0.000152898240316437	0.000186368009468625	0.000209027268124868	0.000151605198015343
"ko01057"	4.84567109994537e-06	3.31945555762095e-07	1.10152505979156e-07	9.7592750329771e-08	5.88502369774601e-07	5.90674679786076e-07	3.60025594785149e-06
"ko01059"	0.000102628300960608	9.29095851914071e-05	0.000263432445635015	0.000122113923788076	6.31386778081281e-05	0.000180069363816785	0.000144016577411514
"ko01062"	1.7897072111693e-05	3.18667733531611e-05	0.000129098737007571	2.90045326313068e-05	1.83035248478753e-05	8.36132824497179e-05	2.38742650447801e-05
"ko01100"	0.145226206364559	0.150676402823119	0.148683037135115	0.14708365768601	0.149733016560084	0.14880564676997	0.146454202427258
"ko01110"	0.0603099786546721	0.0657703120184431	0.0645530378019814	0.0620848403249001	0.064515785958327	0.0641901403588853	0.0622053375688399
"ko01120"	0.0506339594245926	0.0495704490630169	0.0437202535517781	0.0504074379838205	0.0512107200286515	0.0473863567050467	0.0515524393191656
"ko01130"	0.0487818614360673	0.0511521491837828	0.0506461888607117	0.049441141508325	0.0507970499821209	0.0503971914052154	0.0491924910983904
"ko01200"	0.0255591777149323	0.0252197979337202	0.0239868947393876	0.025455771944835	0.0257245950424266	0.0245242539337631	0.0252495675671502
"ko01210"	0.00629842348887139	0.00689397948774317	0.00572942198227257	0.00644858080563689	0.0068616062370382	0.00638501741632364	0.00653254944888932
"ko01212"	0.00656369139417186	0.00643858490910552	0.00728058828257682	0.00647197432088152	0.00642319001571334	0.00704493492311083	0.00637673056923076
"ko01220"	0.00270277855869994	0.00241771926636363	0.00139145190791183	0.002539425970112	0.00275544360227871	0.00202843087536195	0.00279443142481449
"ko01230"	0.0303457291874833	0.0323174099589044	0.0289699071831187	0.0307307277021552	0.0316502049307234	0.0299883487739984	0.0301359061472591
"ko01501"	0.0054272592693996	0.00502410961524047	0.00525356386724073	0.00559525818647904	0.00531561188931393	0.00501872030987286	0.00571354538846584
"ko01502"	0.00217004500166114	0.00209894192154885	0.00185860254535138	0.00208304965170115	0.00213442214782343	0.00190677286865125	0.00205705367952231
"ko01503"	0.00332585067985622	0.00343910999311649	0.00407176105103006	0.00338693279271854	0.00328556546353955	0.0038408401423239	0.00387872505599826
"ko01523"	0.00117349295206724	0.00123647586930681	0.00142160114319584	0.00123096674950093	0.00116633504313106	0.00123231476590355	0.00111330849662205
"ko01524"	0.000834899701115595	0.00107213379907166	0.0017329448833345	0.000966681356481841	0.000914113456808186	0.00137359172638853	0.00095949950537444
"ko02010"	0.0586772121594479	0.0477312347309264	0.0325850156170691	0.0580031169722618	0.0522151430284025	0.038412584148833	0.05416674298781
"ko02020"	0.0470290735610349	0.0388417327772664	0.0492851502298244	0.0407174743212578	0.0369755398748761	0.0492114532670618	0.0427430969764523
"ko02024"	0.0263973430086629	0.0240302565795587	0.0247816026502673	0.0257963431345108	0.0244752210322191	0.0241973520260128	0.0249851763729739
"ko02025"	0.00551186270683679	0.00532949620509328	0.0121554803483645	0.00543153818800517	0.00447537200229095	0.00955255164214954	0.00532851441226477
"ko02026"	0.00614276660055981	0.00642992160952685	0.00813047136616535	0.00616687879721727	0.00558545697451695	0.00777936190378651	0.0066655102408516
"ko02030"	0.00380534854058367	0.00289879369554356	0.00694849036451811	0.00409424105168355	0.00270605907829533	0.00518573933327817	0.00373636363014561
"ko02040"	0.00217914754803419	0.00192624949061151	0.00557194869746363	0.00267695069533466	0.00164018524711061	0.00383791021640989	0.00292498556091255
"ko02060"	0.0147940194619769	0.0161182401869835	0.00346255458150637	0.0153123979150074	0.0180280311215046	0.0101404641044379	0.0165415648589267
"ko03008"	0.000225759967151358	0.000263215228100486	0.000437372106177922	0.000254901004287806	0.000240948375528372	0.000310030737166717	0.000249588267595839
"ko03010"	0.0112793369263334	0.0126925595880341	0.0145434166212083	0.0121260504586407	0.0121304805361426	0.0123821986913369	0.0113877859195762
"ko03013"	0.000601340978339287	0.000668193636214628	0.000403616186626785	0.000640030301295206	0.000679735668571552	0.000549836036643153	0.000617344050709252
"ko03018"	0.00390810818171833	0.00412312703295223	0.00596944642978902	0.00422743458210885	0.00387837137069165	0.00482585656467251	0.00388402008223172
"ko03020"	0.00111296891964252	0.00133433672747095	0.00112683483465707	0.00120991509676059	0.00128042592304814	0.00112387817168497	0.00116663978018148
"ko03022"	3.88457016886325e-05	1.39087124604654e-05	2.74328298394979e-06	3.64956494051063e-05	2.3302258543396e-05	7.88503818571572e-06	2.59869588461571e-05
"ko03030"	0.00355311477094859	0.00370279556189773	0.00520069592211007	0.00385673679033587	0.00352698051334905	0.00399591859614105	0.00356496757005627
"ko03050"	0.000133747489147293	0.000180792398748235	0.000178172735263259	0.000155412793783011	0.000142130668151231	0.000165299111120705	0.000134781500112226
"ko03060"	0.00368336186879861	0.00417884857073262	0.00429605819019992	0.00386111930406592	0.00398648486552206	0.0041234525337565	0.00378918602910748
"ko03070"	0.00493931238706879	0.00559466574172268	0.00785220807210271	0.00550684180247852	0.0051728892964839	0.00643322995490205	0.00568946678775859
"ko03320"	0.00110676818568279	0.000851013320075429	0.000926603685317536	0.00103273620736961	0.000962137230712606	0.000913104688983159	0.000925054563758461
"ko03410"	0.00232236926475576	0.00255808637243054	0.00269383988415495	0.00243575280624845	0.00242893434050571	0.00252132474096763	0.00240318622326981
"ko03420"	0.00218250383532439	0.00224963564330005	0.00254649400193011	0.00227269147751537	0.00221478193792095	0.0021653389707993	0.0021567579921547
"ko03430"	0.00438420538326143	0.00458562194641513	0.00564715786151962	0.0047041878662277	0.00444020181602309	0.00465022120359342	0.00440255769572535
"ko03440"	0.00504400872657368	0.00544534516214295	0.0068205920087814	0.00541702021217211	0.0052703351442636	0.00557965083733098	0.00513361142550324
"ko03450"	3.49072096762579e-05	1.14078622663574e-05	2.06903123730849e-06	3.21725774228135e-05	2.02753136610328e-05	6.73806671755969e-06	1.84158326520633e-05
"ko04011"	1.0085260332574e-05	3.26046183214963e-06	6.17415286728027e-06	5.57624796425979e-06	1.48945545198411e-06	6.07973009694097e-06	2.27395130886012e-05
"ko04013"	8.61092567610658e-05	5.8461676560811e-05	0.000155359535354632	9.25272860100892e-05	5.264967511528e-05	0.000127620238944494	9.20426417109311e-05
"ko04016"	0.000873376974583369	0.00112375707327583	0.00150946792895444	0.000963522940200688	0.000983791750381214	0.00130815301942009	0.000950961212035064
"ko04022"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04024"	1.1878587684752e-06	3.59607685408937e-07	2.05801598671057e-05	8.01708881704796e-07	2.49593520652845e-07	1.64076299940577e-07	3.4434036122279e-07
"ko04066"	0.000643103252859895	0.000647289098769507	0.000583134127703676	0.000624192022351676	0.000684896945343191	0.000594261960667634	0.000646153050795625
"ko04068"	0.000102450573274276	6.426705432047e-05	0.000161726455107375	9.84643029711162e-05	5.63716059464368e-05	0.000135778268840683	0.000121311868316053
"ko04070"	0.000382151791219233	0.000390612282456456	0.000733211409474978	0.000367869253899658	0.00033231498125402	0.000580245703679425	0.000390069860549757
"ko04072"	5.88080104813106e-05	5.9167124376797e-05	0.000149018317853283	4.16078468917924e-05	4.09317958146383e-05	0.000128290946397251	6.53648631164153e-05
"ko04080"	5.22508792401188e-05	5.03874749201815e-05	0.000140680979582869	5.19449837785233e-05	3.69877972468699e-05	0.000117120475634154	4.31331390112035e-05
"ko04112"	0.00529780725695498	0.00517547135891706	0.00840913599738671	0.00531511609228368	0.00486747416897347	0.00705546494737979	0.00491511705718773
