"","ginger14","ginger27","ginger43","ginger46","ginger49","ginger50","ginger52","ginger55","ginger66"
"ginger14",0,0.622285789811791,0.673516387786393,0.689741552149397,0.496550034143826,0.628683195066982,0.620691626493559,0.578876151645136,0.653180024053121
"ginger27",0.622285789811791,0,0.508644821886306,0.41586152810648,0.422653931870946,0.308245684359684,0.298175604088535,0.535010523606411,0.586228055642862
"ginger43",0.673516387786393,0.508644821886306,0,0.494861432160462,0.532648180822271,0.612674689365099,0.497482949349475,0.541472466996122,0.424313979727327
"ginger46",0.689741552149397,0.41586152810648,0.494861432160462,0,0.520897972002216,0.375271636580735,0.478757437245983,0.553878978144346,0.601465485047678
"ginger49",0.496550034143826,0.422653931870946,0.532648180822271,0.520897972002216,0,0.410509788345838,0.414444303168748,0.427416908451769,0.593058831656275
"ginger50",0.628683195066982,0.308245684359684,0.612674689365099,0.375271636580735,0.410509788345838,0,0.407239100847212,0.543483446002158,0.667383813543691
"ginger52",0.620691626493559,0.298175604088535,0.497482949349475,0.478757437245983,0.414444303168748,0.407239100847212,0,0.553616877252522,0.608802201776652
"ginger55",0.578876151645136,0.535010523606411,0.541472466996122,0.553878978144346,0.427416908451769,0.543483446002158,0.553616877252522,0,0.587259370574339
"ginger66",0.653180024053121,0.586228055642862,0.424313979727327,0.601465485047678,0.593058831656275,0.667383813543691,0.608802201776652,0.587259370574339,0
