"Taxa"	"culi.1"	"warble.1"	"culi.2"	"warble.2"	"culi.3"	"warble.3"	"culi.4"	"warble.4"	"culi.6"	"warble.6"	"culi.7"	"warble.7"	"culi.8"	"warble.9"	"culi.10"	"warble.10"	"culi.11"	"culi.12"	"warble.12"	"warble.14"	"culi.15"	"warble.15"	"warble.20"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"warble.33"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"warble.42"	"culi.43"	"warble.43"	"warble.45"	"culi.46"	"culi.48"	"warble.49"	"culi.50"	"warble.50"	"culi.51"	"culi.52"	"warble.52"	"warble.53"	"culi.54"	"warble.54"	"culi.55"	"warble.57"	"culi.58"	"warble.58"	"culi.59"	"warble.60"	"culi.61"	"culi.62"	"warble.63"	"culi.64"	"culi.65"	"culi.68"	"warble.68"	"warble.69"	"warble.73"	"culi.74"	"culi.75"	"culi.77"	"warble.80"	"culi.81"	"culi.82"	"culi.83"	"warble.83"	"culi.84"	"warble.84"	"culi.85"	"warble.85"	"culi.86"	"culi.87"	"warble.87"	"culi.88"	"warble.88"	"culi.89"	"warble.89"	"culi.90"	"warble.90"	"culi.91"	"culi.92"	"culi.93"	"warble.93"	"warble.94"	"culi.95"	"warble.95"	"culi.96"	"warble.96"	"warble.97"	"culi.99"	"culi.100"	"warble.100"	"warble.101"	"culi.103"	"warble.103"	"warble.104"	"culi.105"	"culi.106"	"warble.106"	"culi.107"	"warble.107"	"culi.108"	"warble.108"	"culi.109"	"warble.109"	"warble.110"	"culi.111"	"warble.111"	"warble.112"	"culi.113"	"culi.114"	"warble.114"	"culi.115"	"culi.116"	"culi.117"	"warble.117"	"culi.118"	"warble.118"	"culi.119"	"warble.119"	"culi.120"	"warble.120"	"culi.121"	"warble.121"	"culi.122"	"warble.122"	"culi.123"	"warble.123"	"culi.125"	"warble.125"	"culi.126"	"warble.126"	"culi.127"	"warble.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"warble.135"	"culi.136"	"warble.136"	"culi.137"	"warble.137"	"culi.138"	"culi.139"	"warble.139"	"culi.140"	"warble.140"	"culi.141"	"warble.141"	"culi.142"	"culi.143"	"culi.144"	"warble.144"	"culi.145"	"warble.145"	"culi.146"	"culi.147"	"warble.147"	"culi.148"	"warble.148"	"warble.149"	"culi.150"	"warble.150"	"culi.151"	"warble.151"	"culi.152"	"warble.152"	"culi.153"	"warble.153"	"culi.154"	"warble.154"	"culi.156"	"culi.157"	"warble.157"	"warble.158"	"culi.159"	"warble.159"	"culi.161"	"warble.161"	"warble.162"	"warble.164"	"warble.170"	"culi.172"	"warble.173"	"culi.174"	"culi.177"	"culi.178"	"warble.178"	"warble.180"	"warble.181"	"culi.183"	"warble.185"	"culi.187"	"warble.187"	"warble.188"	"warble.189"	"warble.191"	"culi.192"	"warble.192"	"culi.196"	"warble.197"	"culi.199"	"culi.200"	"warble.200"	"culi.201"	"culi.202"	"warble.202"	"warble.221"	"warble.222"	"warble.224"	"warble.225"	"warble.227"	"warble.228"	"warble.229"	"warble.230"	"warble.232"	"warble.234"	"warble.236"	"warble.240"	"warble.243"	"warble.245"	"warble.247"	"warble.250"	"warble.251"	"warble.257"	"warble.262"	"warble.263"	"warble.265"	"warble.269"	"warble.272"	"warble.280"	"warble.282"	"warble.283"	"warble.286"	"warble.292"	"warble.293"	"warble.296"	"warble.307"	"warble.308"	"warble.310"	"warble.315"	"warble.318"	"warble.319"	"warble.324"	"warble.325"	"warble.326"	"culi.416"
"Metabolism|Global and overview maps|Metabolic pathways"	0.1513033080499	0.147461882394334	0.152259971230556	0.146812069328452	0.150965553949259	0.146776843621623	0.151718302732064	0.149734808441036	0.152787925200744	0.152450409941141	0.150010800659408	0.14868972048831	0.150529248740672	0.147445490235206	0.150052587326113	0.144558910894073	0.150780635919497	0.152598388205939	0.146392754540205	0.152326499106634	0.148875952102075	0.15198359500624	0.151258593766879	0.149856553097391	0.147532054869968	0.14717953204295	0.149972569215514	0.150685988618785	0.146930141734931	0.148643493774668	0.150189854032099	0.151316763617443	0.150628854388921	0.149160223708955	0.148431826339904	0.150881009143682	0.15032860623363	0.150042256665346	0.145845865419786	0.15011877948361	0.149117439597272	0.151229030433338	0.151127010098522	0.148544385747462	0.147905377769973	0.149257532098856	0.152691543425718	0.149672522254604	0.148519525881928	0.150181348077384	0.148777550127745	0.152669877881478	0.149933146330251	0.149308506790836	0.151951674462018	0.148342497674327	0.147839036285789	0.146276554375941	0.149944249298958	0.147024721336034	0.149283985198639	0.147574649878202	0.150826909397599	0.150671630214102	0.151576423298582	0.152145538482573	0.15230146581848	0.14240544555602	0.149181463306268	0.147671186700609	0.148105341377159	0.150663410647521	0.149707711502179	0.151620505517084	0.15057089809875	0.150530717071867	0.147340050216724	0.151475741895997	0.15100611751683	0.149734265171916	0.148864422323645	0.15081799569342	0.148496744383356	0.148871797221365	0.146446991248941	0.148709795823685	0.150772305081763	0.147569283176009	0.148167465119415	0.142215111844062	0.148097622533684	0.146283356221676	0.153765498563452	0.146017454225965	0.149457733060596	0.147249853392062	0.149940652655603	0.148996350634017	0.151076529812006	0.150182922159811	0.147019345292694	0.147099102915485	0.148218092971589	0.149527726287061	0.148792729045182	0.149596629911927	0.147376138496247	0.152050963603652	0.146266131538129	0.152403001346392	0.147895829440196	0.150011028601324	0.149009807125664	0.148396733487113	0.149653609651206	0.1503704088074	0.14935536878442	0.143138366035773	0.149345538206515	0.148105442778724	0.145447809821318	0.151083568959028	0.152281796702197	0.144980639931902	0.151210927661331	0.148251236395744	0.151678055180289	0.147404053612044	0.152598372971758	0.148849436133817	0.143015782782606	0.146881245858816	0.149639573656386	0.151472972642919	0.150768124233036	0.150391094027468	0.150303703067623	0.14919181946621	0.144257101670797	0.150987007701228	0.141434438033331	0.149429969378002	0.148432376345909	0.148488946695181	0.15168383269536	0.150918025936252	0.144165414217271	0.152956521046329	0.141019114349944	0.152531502385196	0.142153023426802	0.150370680885448	0.142626153062994	0.146479536905885	0.152000933392091	0.144279625920676	0.148153786029533	0.142401891337931	0.139883380577062	0.142687663278191	0.145567666391318	0.145601132511429	0.146989566100646	0.144315888947174	0.151028084360679	0.149963993371709	0.146352150844284	0.147020368770058	0.152028601718766	0.143314203027027	0.149047976542596	0.14728994517028	0.144536173848516	0.148598055716188	0.142566200758685	0.142819998900545	0.142373033716798	0.14225261342529	0.151557656204578	0.149522386178787	0.150721379533027	0.150412879718545	0.143980931223586	0.146820604413384	0.148575508485529	0.145575469367674	0.144966474175912	0.150361365263887	0.139202599224388	0.148415816968136	0.146179458909732	0.152445558976613	0.147434115817755	0.153276738448869	0.153111929549799	0.153837201676732	0.138487720771348	0.144986912557689	0.146170196569178	0.148628951944709	0.145736530711362	0.14333654751902	0.14243985491131	0.145493429263296	0.146197207234337	0.143618991069321	0.140885891105797	0.140658190567198	0.146128284422598	0.146147396959528	0.145175874970425	0.154167401977292	0.14315134459182	0.14579777237764	0.145416589240116	0.145781297016692	0.151703457164065	0.143724163093071	0.14952659934677	0.141671361517898	0.146831323193633	0.145078870128184	0.148060831043441	0.143323149409431	0.147145000889967	0.144143721960491	0.148404430746489	0.141768049722688	0.141617326994979	0.140416951855312	0.13881883322143	0.147066594262791	0.13738999706618	0.140896274652876	0.145531804609507	0.146000931443027	0.141691754457232	0.148674385910949	0.148195785094719	0.146247034441646	0.142368029185283	0.142981661287394	0.142612170609483	0.145422242925626	0.147760936858157	0.149797943784653	0.141318552758571	0.146449493300015	0.144526451044412	0.147881714336777	0.144818296227632	0.150394116443179	0.150371776738734	0.143181986195724	0.14821905145657	0.144019887393311
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0684384471847107	0.0645665268484651	0.069501967755529	0.0621603929669418	0.0684430391765926	0.0646740486811448	0.0683672400568226	0.0660998630730579	0.0699512097422659	0.0685054801171865	0.0670295294161278	0.0645693089385824	0.06848336785691	0.0639406626339456	0.0671269856319247	0.0616456289043343	0.0680733281522805	0.0696415818501236	0.0633655096743414	0.0677122874754781	0.0668937517087956	0.0682736635706927	0.0674776030554156	0.0663086309642098	0.0642910092260984	0.0644384672192499	0.0663637220269719	0.0663195722970162	0.0639417215587096	0.0656657666920591	0.0673562985900161	0.0677340168248014	0.0669605865075636	0.066941261521588	0.0653530575224841	0.06742213395436	0.067571389348277	0.0655134440517209	0.0627078691619676	0.0670847811946644	0.0662402317225916	0.0668731336387845	0.0670934132941182	0.0643094897955727	0.0640373000067033	0.0665237990130323	0.0677678430115532	0.0652993502342951	0.0659922021734105	0.0661117435032288	0.0649898011754039	0.0669635483831993	0.0669982983234609	0.0646855750057521	0.0683339484757147	0.0649594901299861	0.0645243028062011	0.0640165540854424	0.0658210237398336	0.0647398236033686	0.065225971887007	0.0642675675851905	0.0675306959455327	0.0671049901578102	0.0672244188602618	0.0679670224218066	0.0676580281285533	0.0614351054409916	0.0658148441943289	0.0649511062001135	0.0655668890124383	0.0668595436614235	0.0667937670118072	0.0685692540009848	0.067327520760282	0.0661766746257201	0.0642208645011139	0.0664307746229293	0.067435977260776	0.0649673156583872	0.0656757601076521	0.066518896622652	0.0652007724621082	0.0657362401631938	0.0635178425619607	0.0660206724057363	0.067374332093858	0.0643529608596322	0.0655846274216493	0.0586882799213373	0.0632518572923496	0.0637189122711774	0.0680541228195132	0.0633185131845558	0.06521805946875	0.0639032201521953	0.0675555942991085	0.0651490727350728	0.0651790117124835	0.0662938863363596	0.0648696323931436	0.0646754179896036	0.0649113982143091	0.0668218558251568	0.0661306986279318	0.066237764735517	0.0647394437940723	0.0688565553803536	0.0646252090976975	0.0680073283116798	0.0641762069230011	0.0670183484617928	0.0648835405499489	0.0651979006923252	0.0660357587955873	0.0673658796043461	0.0670437742331001	0.0596890654336357	0.0665444231351627	0.0649163383146232	0.0630330449154273	0.0682129652427301	0.0681475759433263	0.0620485608491894	0.0680291384509488	0.0652129362520174	0.0687450791632545	0.0643528052408937	0.0687262246267926	0.0659120774584774	0.0603694024115856	0.0642276318421251	0.0664257568400561	0.0686502411469037	0.0677469618034163	0.0674254044522466	0.0667816544999307	0.0666652430048684	0.063262344997276	0.0681398846692413	0.0586041745158404	0.066326215841872	0.065594965084475	0.0659687737717677	0.0687439993418152	0.0667703954009982	0.0616111753209873	0.069253260291918	0.0575515660079231	0.0686032552383918	0.0616258379626351	0.0679309981834195	0.0597123956334189	0.0644366023718891	0.0686715166887523	0.0610959561367258	0.0657870377489256	0.0594741904164898	0.058352267982738	0.0602260324085981	0.0636420418580076	0.0626775076234126	0.0647495317719482	0.0613581074348108	0.068964040814838	0.0673125026613548	0.0597835480496796	0.0653147085916421	0.0682561052826746	0.05970356257326	0.0659782319450591	0.0643647313137887	0.061734869642065	0.065187442581404	0.0593942403348234	0.0610044289870295	0.0593108198822498	0.0579465066236748	0.0679979964123572	0.0656036784322969	0.0661261969357606	0.0664404065457725	0.0602723689857354	0.0628933651079478	0.0660511178218781	0.0620240122549655	0.0626847470579411	0.0668259331113915	0.0579520137693287	0.0658144908807218	0.0573253765857473	0.0695496750020534	0.0632545077729008	0.0697603155573978	0.0691985964122245	0.07024494404812	0.0584112357962192	0.0616585741347946	0.0613730251534005	0.0665667796598131	0.0625224523024344	0.0587114727697686	0.0589031791984463	0.062373485419777	0.0626730312684506	0.0620360369122995	0.0592918576676516	0.0568990269922976	0.059241783704677	0.063316659855135	0.0602260944415115	0.0680897619614961	0.0612266358025024	0.0618100870452148	0.0618176670637181	0.0616919343454515	0.0676209790658099	0.0596835966454941	0.0647049149481119	0.0616296895772374	0.0634940187294282	0.0624701654632574	0.0635575036457471	0.0606971911708971	0.0617995982983719	0.0619006800916532	0.0649529290150723	0.0606867998592564	0.0578754076382418	0.0593678691449439	0.0555663021199293	0.0644777858652302	0.0558712530230583	0.0579101456698394	0.063388550576542	0.0623885650134096	0.0586013678738749	0.0652896475161993	0.0660152211617142	0.0633135035197932	0.0604849837503783	0.0611387184473537	0.0605362214423068	0.0622970924045414	0.0627642544315775	0.0662396006937664	0.0572517935343958	0.0629951221404167	0.0621002634268748	0.064132688680394	0.0608449872330963	0.0667285750042836	0.067061433734379	0.0601218977780261	0.0647016412918332	0.0616599838757786
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0547220957468425	0.0519030189956883	0.0557238781996544	0.0502366225118177	0.0546931910188694	0.0522446705700444	0.0546015930371523	0.0529827356885414	0.0557964295663807	0.0541924483631971	0.0538170039285937	0.052184897725747	0.0547693511418952	0.0514248499904826	0.0539888079796244	0.0500240027639649	0.0544827461204586	0.0556179931194007	0.051686568332395	0.0540844372960474	0.0536534938576805	0.0545760262569495	0.0536672904742799	0.0533193693629445	0.0516021863724013	0.0519500543804654	0.0528996749097909	0.0533339260147356	0.0511569322196532	0.0525426512246139	0.0536655166303572	0.0541962852775316	0.0533056380268705	0.0536197830964918	0.0525641309748839	0.0535789449797478	0.0540943112440657	0.0527922151152163	0.0510326802326983	0.0533676595636214	0.0534598886777843	0.0534781594745117	0.0533651524762426	0.0518923159008995	0.0511429531419911	0.0533882476403393	0.0541596828817733	0.0527700035846986	0.0528037287681983	0.0530991244163875	0.052062775009676	0.0540556721720914	0.0536760624561517	0.0523331465997384	0.054952990765389	0.0520226254628542	0.0518358143947718	0.0515071238741984	0.0531258431581454	0.0517824096772019	0.052116995897055	0.051675201005318	0.053656980182432	0.0536913025759847	0.0542892663968868	0.0544588013838488	0.053831983360484	0.0481884753646217	0.0522829149323683	0.051355016000297	0.0524584797784678	0.0529302420702921	0.0532825298230633	0.054876476391654	0.0537498471847966	0.0534227933199435	0.050734806192774	0.0526435497127393	0.0539150014242003	0.0520477393272837	0.0515502646680321	0.0533693256075974	0.0517647079884309	0.0529996631921362	0.0499912368069192	0.0522466272980866	0.0533358195994156	0.0513053549537021	0.0522800840102267	0.0471541359295117	0.0505641780961087	0.0503574877806019	0.0532524479971866	0.050907331089672	0.0526278021307038	0.0520711218382133	0.0541009928630959	0.0525240271714984	0.052471825923569	0.0532592664537504	0.0518120373885668	0.0518307746148806	0.0521267251979143	0.0536800757384684	0.0531466196276205	0.0527482832926829	0.0519292835239515	0.0548463506635501	0.0516570785333251	0.0546922494840692	0.0511075352692172	0.0535000709313977	0.052392952118086	0.0519636158503944	0.0527753473724732	0.0538363254856973	0.0504026672330785	0.0471434696685713	0.0530167897975725	0.0520080078679048	0.050293732955794	0.0547644169265051	0.054343952979584	0.0489247936380293	0.0540991258745699	0.0519722931276561	0.0547910970328621	0.0510291229821387	0.054677352565216	0.0528573466245793	0.0479423469931644	0.0513153443945541	0.0532561396307944	0.0545730645693882	0.0540160233625187	0.0544445362809117	0.0534544423589536	0.0536353494142038	0.0514160387241601	0.0537984095445528	0.0465337666436119	0.0534001558518506	0.0527432995989276	0.052708449469362	0.0543999000832206	0.0534640085585262	0.0498714353124712	0.0546103680351228	0.0470785159285783	0.0543575232861043	0.0500679329377485	0.0539137768924338	0.0475330044492963	0.0513383974410916	0.0545107315302676	0.0493688034272474	0.0520405446855245	0.0483800740692496	0.0478000531239033	0.0495091642714761	0.0513186804437757	0.0511270046683789	0.0513864343741938	0.050026239252432	0.055169138864227	0.0529570263617582	0.04854060205968	0.0518632723345548	0.0546137330366156	0.0482623717358861	0.0526719148020118	0.0520573249668973	0.0485201951214032	0.0523374410592059	0.0466657471462546	0.0491217087583435	0.0464122481823194	0.0474194639405376	0.0535371895425329	0.0522143009395602	0.0528235907884022	0.0529827262162409	0.0493314543673409	0.0511163796064225	0.0528780646650649	0.0501442866104744	0.0501576551096729	0.0532649482711735	0.0453935093706525	0.0525266854353309	0.0468633956843342	0.0559649897113099	0.0510177558093311	0.0553275774510547	0.055032872871226	0.0554690844177716	0.0475624142540718	0.0499130694873675	0.0497004386095487	0.0531000134043054	0.0507028145762562	0.0458010233438396	0.048015874813475	0.0499078777719383	0.0504367008413536	0.0505036481417872	0.0483281429341901	0.044314512363984	0.0480349918753606	0.0510320892619053	0.0473135377845821	0.0540130741703009	0.0492156989441256	0.0487012274836001	0.0494032184725966	0.0496352445032174	0.0546485471336107	0.0489644039478049	0.0523881171661901	0.0493474748911249	0.0510896171607619	0.0504929728568811	0.0510574577405477	0.0493002908806002	0.0498200403946865	0.0500095433765463	0.0517136395736201	0.0478841594780216	0.0465608546980941	0.048155863008151	0.0441828543652146	0.0518475467998426	0.043742833890481	0.0456380234835475	0.051422165733233	0.0507362518387629	0.0472541928028984	0.0536303066374997	0.0534134762993487	0.0516532451456842	0.0491553358870943	0.049710340748777	0.0495231806583754	0.0506000204296715	0.0508905588506328	0.0529384948636152	0.04595486900195	0.051183985593107	0.0502372407903879	0.0518995193500039	0.0495304767083101	0.0542951980165704	0.0538986056273753	0.0476553297319236	0.0521673706349608	0.0483023482573186
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0425623228863735	0.0497230044353067	0.0413386085013374	0.0500420957190042	0.0421955078984485	0.0509906117396767	0.0415037501230864	0.0428707961664973	0.0409548903776832	0.0440334175368829	0.0463496431913123	0.0480882313233304	0.0444497396082698	0.0503900309521261	0.0462845319160681	0.0554981641568084	0.0442779860897906	0.040553104960732	0.0534241538049058	0.0433714087712024	0.0489351636898446	0.0429791420128572	0.0451414117361738	0.0471549300375511	0.0535752893758637	0.0505727823420302	0.0468384952115168	0.0451456161351821	0.0526646603388845	0.0503298209243384	0.0449399517312203	0.0439597810131286	0.0446193313043022	0.0473447604279893	0.0491227774308669	0.0440993560463965	0.0447684802905388	0.0447142064470917	0.0537771057880319	0.0471724263662534	0.0467852836895831	0.0421085911154823	0.043114650164128	0.0476149123055106	0.0475242247554501	0.0482883497254661	0.0417354967503043	0.048081548778587	0.0498987151593876	0.0463163923673656	0.050032641277608	0.0421437704399472	0.0472894457875385	0.0477933154737488	0.042096580871667	0.046499625683895	0.0529233713718881	0.0548968538355709	0.0451418526187606	0.0532248827593057	0.0498746647177677	0.0542707747369216	0.0434476556634072	0.0435452561236293	0.0429432013608423	0.042860280813763	0.0443976556480676	0.0493455555608064	0.0479157061996503	0.0490180358387222	0.0500427168138883	0.0463494215727931	0.0477836161385539	0.0434184315856935	0.045279128707182	0.0459850354013221	0.0527111935806563	0.0447526669152061	0.0453203328336303	0.0467085123164469	0.0489416843422329	0.0473570021923917	0.0516616625284408	0.0483749976769162	0.0533173069012814	0.0522438624764963	0.0467433954842061	0.0503372466550166	0.0514571401008437	0.0536954919907983	0.0498299816267203	0.0517603088814088	0.0431452532526967	0.0566011013427752	0.0465133755041842	0.0461393723461751	0.0461542415660951	0.0498595918198361	0.0446743580291908	0.0452362458685568	0.0537791218082172	0.038048594538929	0.0497609080727974	0.0472619490622809	0.0479839230059699	0.048842222902883	0.0520749626085729	0.0419392962254624	0.0529759966566832	0.0418634691394998	0.0485860616462352	0.0455498192553683	0.0479493030113553	0.0513592905911554	0.0458940613990023	0.04417991039157	0.0585878797422618	0.0551254027831739	0.0485203611833124	0.0519893480733856	0.0556132504211433	0.0434279006092028	0.0423265370674392	0.0516209792409093	0.0441632671111848	0.0479087998411096	0.0421716685420366	0.0486115661031431	0.0411251079604826	0.0491830044310009	0.0537221627586942	0.0537651887651983	0.0475723133196369	0.0426004310142808	0.0442744067741016	0.0452527478696695	0.0463310327459487	0.0481943870650237	0.0371950273974691	0.0436123721769071	0.0506140352421784	0.0478759121410723	0.0493120082934943	0.0476570102770573	0.0439395021990634	0.0468648467615107	0.0504839407871765	0.0402321807619856	0.0567906272677215	0.0427928211743102	0.057270947167061	0.0469474939590481	0.0605961907454858	0.0544666192079307	0.0418914301278008	0.0552729309741044	0.0486215850292269	0.0570053142251341	0.0635568689149446	0.0509620102789928	0.0553779601168252	0.0543175062237492	0.0502627764161021	0.0563712086605942	0.0436560465236525	0.0496016104946586	0.0418143843761797	0.0521786989903215	0.0419087531942661	0.0548465682979336	0.0486404875556284	0.0518041799399555	0.0545503583504279	0.0486544971960216	0.0535565930009178	0.0597281274072759	0.054301230482394	0.0547172787535275	0.0445011897973406	0.0444075560138154	0.0465175849387669	0.0451921464044043	0.0538168239901581	0.0502972403408432	0.0492884423316068	0.0525253359251333	0.0563280340512672	0.046814610228604	0.0578526943435173	0.0469206095637063	0.036966586641588	0.0412477741626199	0.0448013131984736	0.0404445836205209	0.039908116349687	0.0379451432784541	0.0674802890924491	0.0575847936252144	0.0497920074495967	0.0505481089917919	0.0513141866259614	0.0503394021622343	0.057835315736465	0.0421977233772218	0.053705763827799	0.0582026217646021	0.0596283344898745	0.0545724383451752	0.044579046296827	0.0517293088849843	0.0491314790958976	0.037807310841617	0.0582024523962239	0.0474105764012691	0.0535983497903443	0.0498096258446275	0.043326709042604	0.0566333001652426	0.0483471994213363	0.0411018501639078	0.0517481366236579	0.0546002669480912	0.0465934279220271	0.0518627029681334	0.0470571187580979	0.0538628241305158	0.04683354184758	0.0386715660242829	0.0586323223835533	0.0595974257447683	0.0528008430816517	0.0516540959705771	0.0574581383383813	0.0561589379716232	0.0543494611758557	0.0520704545903075	0.058577847844426	0.04851670263709	0.0489143143503666	0.054388900100581	0.0602669308811487	0.0578230335683146	0.0569209105776116	0.0530830608698051	0.0481859872111499	0.0489874460240918	0.058716328613445	0.0514474958030061	0.052624680863955	0.0472270183388445	0.0522388299620979	0.044412208165562	0.0459888604343795	0.0531619261849578	0.0478267963195489	0.0529937810572819
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0452099779223749	0.0482175298363969	0.0449976838630719	0.0501303956961296	0.0454401477295997	0.0473153864122576	0.0463930660613656	0.0466463152596165	0.045043385860231	0.0482482222823561	0.0466045079881264	0.0482350693426237	0.0448000971507203	0.047975311900782	0.0468146420284994	0.0477096210376685	0.0455496291319403	0.0446786598362569	0.0483316992769715	0.0481999084092741	0.046337880929369	0.0465243804728264	0.0475603660790768	0.0466946396673895	0.049596260521621	0.0472736418984471	0.0477634184517802	0.0484031479585035	0.0487584080603287	0.0479734552031468	0.0464759760039049	0.0462769571796982	0.0469352290566586	0.046038076736574	0.0476017806266006	0.0462123765205362	0.0456890402757256	0.0499481676191085	0.0496887759730552	0.046508619655197	0.0465772156507812	0.0457827798641769	0.0473226451551211	0.0492786627981119	0.0491002450498076	0.0470797634971653	0.0478710072536828	0.0495774494614644	0.0481547143851847	0.0485727000562193	0.048679987359561	0.0505473794987341	0.0469663875698167	0.0487577135350125	0.0463638606949786	0.0475598735256245	0.0502872487810134	0.0483579138724993	0.0487167887990733	0.0477797462276749	0.0493124950868603	0.0491632398523604	0.0456595785472961	0.0465398779280822	0.0484223769645422	0.0470215144398434	0.0487157742580388	0.0520528133419441	0.0468171360353596	0.0479546617187004	0.047389324651144	0.0479962722126715	0.0464403007388427	0.0456185953509832	0.0470836085516811	0.0491307158425332	0.0490717063551691	0.0504656859668956	0.0474298750754492	0.0497522512376822	0.0480016433003423	0.0494946040509803	0.0486199207801824	0.0476392683893816	0.049529382067292	0.0478862109722362	0.0475363138736633	0.0491584691088128	0.0480209175610297	0.050345248236688	0.0499731310658081	0.0478448836652879	0.0496019761952021	0.0498754050077141	0.0491852648103182	0.0488451817584395	0.0464494457810811	0.049551742033261	0.0503448712216773	0.0476964886898891	0.0474268106054377	0.0535231089686688	0.0489277601907326	0.0466149398957311	0.0464672589536354	0.0476792813462395	0.0483373894597971	0.0451033470630364	0.0471765178133694	0.0479839978811782	0.0491770650232272	0.0463780452888287	0.0498502834800553	0.0485950085755323	0.0478243019586676	0.0461771160351349	0.0464876815402846	0.0518934812215028	0.045796795508613	0.0488828109995311	0.0491536451367656	0.045754373986591	0.0466204460964519	0.051017045815914	0.0460546303791342	0.0479920892631945	0.0449754463191023	0.0484090154436176	0.0464558847287935	0.0483629372027385	0.05191893173867	0.0478237331398971	0.0475337497184427	0.0446939020182835	0.045198728614484	0.0466656401281043	0.0480023423199416	0.0466406904915511	0.0551673843819029	0.0446451905069221	0.0552483708158513	0.0475723212095753	0.0468673173615871	0.0476648132740084	0.0446959101575702	0.0495663602585809	0.0457085540446213	0.0442691296207123	0.0454729843070206	0.046899210213304	0.0475108843297386	0.0461312256011712	0.0529612015677869	0.0486521851004098	0.0448014577081249	0.0496184452600202	0.0474874288555206	0.0491092766970959	0.0500510877702968	0.0481052001733875	0.0482948971448891	0.0488678841775457	0.0482715729466792	0.0483717008134007	0.045132162367852	0.0476137185256118	0.0450982441398523	0.0475076078853917	0.0466381200026354	0.0467517345818528	0.0475424533832006	0.0477288286290573	0.0512460215964619	0.0457275231136814	0.0535808608428123	0.0449772187042725	0.0539082568518434	0.0453243453718994	0.0456829102589912	0.0493452172896335	0.0501076508664329	0.0485903916147555	0.0486404852268627	0.0494502641924323	0.0474772729353775	0.0511395922400251	0.0486900204999441	0.047135586901854	0.0525401026988336	0.0474557981990914	0.0414597629924059	0.0457293821249613	0.045644988489212	0.0453702821188269	0.0463486790439297	0.0447617039042237	0.0476886997993561	0.0500719915337074	0.0468928560020056	0.0460722439691491	0.0471534857239828	0.0539761624433708	0.0487503367920607	0.0484516921449718	0.0502754991905524	0.0483991322314865	0.0485306557282818	0.056395156478039	0.0457973031153288	0.0487057997509843	0.0513736753786905	0.0460979107270769	0.0482065787352733	0.051197766948602	0.0529761005257829	0.0494568472092427	0.0481107848167905	0.0516124637132074	0.049842416485974	0.0564188759173285	0.0494529840530518	0.0494026548720834	0.0474179454999262	0.0491839862725838	0.0464987807287879	0.0484790555968882	0.0469693630987075	0.0579844486377916	0.0519165428813396	0.0489938953580726	0.0563233399773275	0.0471117950576147	0.0565062367733022	0.0545040026251125	0.0480009895684366	0.0497109951660277	0.0539582080146957	0.0488643868550004	0.0465459761785908	0.0490006730849475	0.0492815463325024	0.0481009757046866	0.0480744737401498	0.0480972899202372	0.0505928317483296	0.0496466260290943	0.0554785689142182	0.0486984873254604	0.0500224179006774	0.0477746484095237	0.0502926604446083	0.0483809314102177	0.0474620190894495	0.0536788090125555	0.0489048382664809	0.0511077060594334
