tax	hdz-095-s300	hdz-158-s301	hdz-159-s302	hdz-171-s303	hdz-172-s304	hdz-237-s305	hdz-238-s306	hdz-239-s307	hdz-268-s308	hdz-269-s309	hdz-270-s310	hdz-271-s311	hdz-272-s312	hdz-273-s313	hdz-274-s314	hdz-329-s315	hdz-344-s316	hdz-346-s317	hdz-347-s318	hdz-412-s319	hdz-413-s320	hdz-414-s321	hdz-450-s322	pl-ntc-014-ctrl	total
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella porci	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	69	4	0	0	0	2	0	0	76
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens	3	3	1	0	1	2	2	1	4	2	5	1	2	4	4	1	22	4	2	2	0	9	0	0	75
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas vaginalis	3	5	0	0	0	0	0	0	0	2	7	20	5	6	1	0	4	17	0	2	0	2	0	0	74
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus;Lysinibacillus fusiformis	0	4	11	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis	10	3	0	0	1	0	0	0	0	3	2	0	1	4	5	0	5	1	1	23	0	4	10	0	73
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella loescheii	5	0	0	1	4	5	2	1	0	7	6	5	5	9	10	0	1	8	1	0	0	0	1	0	71
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasihormaechei	0	1	27	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	70
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;Millionella massiliensis	3	3	2	0	0	2	0	1	1	8	4	6	16	9	3	0	2	3	0	3	0	1	1	0	68
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;Megasphaera paucivorans	5	15	0	1	2	3	3	2	3	4	4	2	0	2	7	3	1	2	3	3	0	2	1	0	68
Bacteria;Bacteria_none;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Floccifex;Floccifex porci	3	4	1	2	0	0	2	1	1	3	2	1	0	1	1	0	2	4	0	2	0	3	34	0	67
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerotignum;Anaerotignum faecicola	15	1	1	2	0	0	0	0	2	0	0	0	0	0	0	1	19	4	0	16	0	5	0	0	66
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Anaerotruncus;Anaerotruncus colihominis	0	0	0	0	0	0	0	0	0	2	0	0	1	3	2	0	41	9	0	4	0	4	0	0	66
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus avium	3	1	2	1	1	1	0	2	0	3	1	3	1	4	1	0	0	3	1	0	0	7	30	0	65
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia;Hafnia paralvei	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter braakii	0	1	60	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	64
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter pasteurii	1	0	54	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	63
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter quasiroggenkampii	5	0	35	1	0	0	0	1	0	0	0	0	4	5	0	0	0	0	1	0	0	0	11	0	63
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tarantellae	0	1	3	0	0	3	0	0	14	0	2	0	0	0	1	1	9	1	0	0	0	27	0	0	62
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella tanakaei	2	1	0	0	0	1	0	0	1	4	9	28	2	4	0	0	2	3	1	0	0	0	4	0	62
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Feifaniaceae;Feifania;Feifania hominis	12	3	0	0	0	1	0	0	3	11	5	17	2	2	0	2	0	4	0	0	0	0	0	0	62
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus	1	8	0	0	0	4	0	1	2	0	8	14	8	1	0	0	1	4	0	6	0	1	0	0	59
Bacteria;Bacteria_none;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas jiangduensis	2	0	0	1	0	1	0	11	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	59
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides koreensis	4	3	0	0	0	2	0	0	0	0	4	3	3	1	0	0	22	1	0	11	0	4	0	0	58
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;Proteus cibi	0	0	22	0	0	1	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas putida	0	0	9	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	51
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella planticola	0	0	49	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella inusitata	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	47	0	50
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola vulgatus	1	0	0	0	0	1	0	0	5	0	4	3	4	5	1	0	4	3	0	7	0	12	0	0	50
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Porcincola;Porcincola intestinalis	2	5	1	1	0	2	0	2	2	3	4	1	1	1	3	1	12	0	3	2	0	4	0	0	50
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii	7	0	1	2	0	1	0	2	3	0	0	3	5	3	2	3	2	5	0	6	0	4	0	0	49
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis	23	5	0	0	0	0	0	1	3	1	0	1	1	0	1	0	6	4	0	1	0	2	0	0	49
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	39	0	0	0	0	0	3	0	48
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;Aggregatibacter kilianii	0	0	0	0	0	0	0	0	0	2	2	0	21	5	0	0	2	0	1	0	0	0	15	0	48
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella lascolaii	5	2	2	0	1	2	0	2	0	2	1	5	6	3	4	2	0	5	3	1	0	1	0	0	47
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter massiliensis	14	7	0	0	0	0	0	1	2	0	0	0	0	0	0	8	13	1	0	0	0	0	0	0	46
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella effluvii	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	33	2	0	0	0	4	0	0	46
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Hydrogeniiclostridium;Hydrogeniiclostridium mannosilyticum	4	3	0	0	0	0	0	0	2	0	0	0	0	0	0	10	18	6	0	1	0	0	0	0	44
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Cellulosilyticum;Cellulosilyticum lentocellum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	1	0	0	0	0	0	0	43
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella maculosa	3	1	0	0	0	1	0	2	2	3	4	1	3	4	2	1	5	3	4	3	0	1	0	0	43
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Bilifractor;Bilifractor porci	3	0	0	1	0	2	0	1	0	6	0	1	3	3	4	1	11	1	1	2	0	0	0	0	40
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus garvieae	1	5	0	0	0	1	0	0	0	10	1	1	0	2	0	1	3	1	2	0	0	8	1	0	37
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter himalayensis	5	1	0	0	0	2	1	3	0	1	0	4	3	1	3	0	1	1	2	6	0	2	0	0	36
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia;Leclercia adecarboxylata	0	0	7	6	0	3	0	17	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	35
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella contaminans	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	24	0	35
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Sporobacter;Sporobacter termitidis	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	18	5	0	0	0	0	0	0	34
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter cronae	0	0	10	3	0	0	0	1	0	6	1	2	0	0	0	0	0	0	0	0	0	3	8	0	34
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora indolis	1	2	0	0	0	0	0	0	2	2	1	1	1	2	2	0	17	1	0	1	0	0	0	0	33
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Eubacteriales Family XIII. Incertae Sedis;Aminipila;Aminipila butyrica	1	1	0	0	0	1	0	0	8	3	0	1	1	0	0	0	13	3	0	1	0	0	0	0	33
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus gilvus	4	3	0	0	2	0	0	6	1	0	1	1	1	2	0	0	0	2	1	0	0	5	4	0	33
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea agglomerans	0	0	9	6	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	7	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora sphenoides	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	17	0	6	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium colicanis	0	0	4	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	1	0	10	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium fessum	0	0	5	0	0	0	0	0	1	0	0	1	0	2	2	0	9	1	0	7	0	4	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes indistinctus	0	0	0	0	0	0	0	0	3	4	6	8	2	1	1	0	5	2	0	0	0	0	0	0	32
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Hominisplanchenecus;Hominisplanchenecus faecis	2	4	0	0	0	1	0	2	2	1	1	2	5	1	2	0	7	0	0	1	0	1	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Sodaliphilus;Sodaliphilus pleomorphus	1	1	0	0	0	1	1	0	0	3	1	7	4	3	2	0	2	5	1	0	0	0	0	0	32
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides rodentium	4	1	0	0	0	0	0	0	0	0	2	3	3	0	0	0	14	3	0	1	0	0	0	0	31
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Eisenbergiella;Eisenbergiella massiliensis	1	0	0	0	0	0	1	1	0	0	1	2	1	1	1	0	16	2	0	3	0	1	0	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas marginalis	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	27	0	31
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;Pantoea endophytica	0	0	0	0	0	0	0	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	1	0	30
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia vermicola	0	1	11	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	11	1	30
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Raoultella;Raoultella ornithinolytica	0	0	27	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Hungatella;Hungatella xylanolytica	2	0	0	0	0	4	0	0	1	1	0	0	2	3	1	2	8	2	0	3	0	0	0	0	29
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;Solibacillus silvestris	0	5	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas palmensis	0	0	4	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter lari	0	1	0	0	2	0	3	1	0	1	0	1	2	3	5	0	1	1	1	1	0	0	5	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter catenae	14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	6	1	0	0	0	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella minuta	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	21	2	0	0	0	0	0	0	28
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Butyrivibrio;Butyrivibrio fibrisolvens	1	0	2	0	0	1	1	1	0	0	1	1	1	2	2	0	11	1	0	1	0	2	0	0	28
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas parafulva	0	0	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Phocea;Phocea massiliensis	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22	2	0	1	0	1	0	0	27
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Brenneria;Brenneria alni	4	1	0	0	2	0	0	0	0	6	1	4	3	0	0	0	0	0	1	0	0	3	2	0	27
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Anaerosacchariphilus;Anaerosacchariphilus polymeriproducens	1	2	0	0	0	4	0	0	1	1	0	3	0	1	0	1	8	2	0	1	0	1	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia hominis	0	1	0	2	0	0	1	0	1	2	2	2	2	2	1	0	0	0	3	0	0	7	0	0	26
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Diplocloster;Diplocloster agilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	25
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	0	25
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae	0	0	9	5	0	0	0	0	0	1	0	1	2	1	0	0	0	0	3	0	0	0	3	0	25
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas rhodesiae	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	22	0	25
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rouxiella;Rouxiella chamberiensis	0	0	4	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Heminiphilus;Heminiphilus faecis	1	1	0	0	0	4	0	0	2	0	0	0	0	0	0	0	9	6	0	1	0	0	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter wuhouensis	0	0	10	0	0	0	0	8	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	24
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium tertium	0	1	1	1	0	0	0	0	8	0	0	0	0	0	0	1	3	2	0	0	0	6	1	0	24
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus mundtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	15	0	0	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter chengduensis	1	0	12	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	2	0	0	0	4	0	24
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;Helicobacter monodelphidis	1	0	1	1	0	1	4	0	0	2	1	1	2	0	4	1	0	0	1	3	0	1	0	0	24
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter youngae	0	2	14	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium baratii	0	1	0	0	0	0	0	0	0	0	8	0	8	1	0	0	0	0	0	0	0	4	1	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;Lelliottia aquatilis	0	0	21	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella phocaeensis	1	0	0	0	0	2	0	0	3	0	2	1	0	0	0	0	0	0	2	0	0	0	12	0	23
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	2	2	1	0	0	0	0	0	1	2	0	1	1	1	4	1	4	0	1	1	0	1	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sedlakii	0	0	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Anaeroarcus;Anaeroarcus burkinensis	0	7	0	0	0	1	0	0	0	2	0	4	2	0	0	0	0	0	0	1	0	6	0	0	23
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas oryzihabitans	0	0	3	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia hominis	3	6	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	3	1	3	0	1	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter ludwigii	0	0	16	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella aerogenes	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Bacteria;Bacteria_none;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter armoricus	2	1	0	1	0	0	0	1	0	2	0	2	1	1	2	0	1	2	1	0	0	0	4	0	21
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;Lacrimispora saccharolytica	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	9	1	0	3	0	3	0	0	21
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella variicola	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;Erwinia billingiae	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Caproiciproducens;Caproiciproducens galactitolivorans	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	4	0	8	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	2	1	0	0	0	4	0	1	1	1	1	0	0	1	1	3	3	0	0	0	0	0	1	0	20
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus pittmaniae	0	0	0	0	0	0	0	0	0	0	1	0	11	6	0	0	0	0	0	0	0	0	2	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus camelliae	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Bacteria;Bacteria_none;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Thermophilibacter;Thermophilibacter mediterraneus	1	0	0	0	1	0	0	1	0	1	4	4	0	2	3	0	0	1	2	0	0	0	0	0	20
Bacteria;Bacteria_none;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus malodoratus	0	0	0	0	1	1	0	0	1	0	2	0	0	1	0	1	2	3	0	0	0	2	5	0	19
Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella herbatica	3	0	0	0	0	2	0	1	1	1	1	5	0	1	0	0	2	0	0	2	0	0	0	0	19
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Gluceribacter;Gluceribacter canis	2	0	0	0	0	1	1	0	0	1	1	2	1	4	0	0	3	0	0	1	0	1	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Christensenellaceae;Christensenella;Christensenella hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;Enterocloster aldenensis	0	2	0	0	0	0	0	0	0	2	2	2	1	1	2	0	5	0	0	1	0	0	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella quasipneumoniae	0	0	14	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Robinsoniella;Robinsoniella peoriensis	1	2	0	1	0	2	0	2	1	0	1	1	0	0	1	0	4	0	0	1	0	1	0	0	18
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;[Curtobacterium] plantarum	0	0	0	0	0	0	0	0	0	0	1	0	5	1	3	0	0	0	1	0	0	0	7	0	18
Bacteria;Bacteria_none;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Faecalicatena;Faecalicatena orotica	3	0	0	0	0	0	1	1	3	3	1	1	0	0	0	0	2	2	0	0	0	0	0	0	17
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;'Megasphaera vaginalis' Bordigoni et al. 2020	4	3	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	3	1	0	0	1	0	17
Bacteria;Bacteria_none;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;Dialister pneumosintes	3	0	0	0	0	1	0	2	2	0	0	0	1	0	0	1	2	0	1	1	0	2	1	0	17
Bacteria;Bacteria_none;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella victoriana	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	1	0	0	0	0	9	0	17
