"","warble_1","warble_2","warble_3","warble_4","warble_6","warble_7","warble_9","warble_10","warble_12","warble_14","warble_15","warble_20","warble_33","warble_42","warble_43","warble_45","warble_49","warble_50","warble_52","warble_53","warble_54","warble_57","warble_58","warble_60","warble_63","warble_68","warble_69","warble_73","warble_80","warble_83","warble_84","warble_85","warble_87","warble_88","warble_89","warble_90","warble_93","warble_94","warble_95","warble_96","warble_97","warble_100","warble_101","warble_103","warble_104","warble_106","warble_107","warble_108","warble_109","warble_110","warble_111","warble_112","warble_114","warble_117","warble_118","warble_119","warble_120","warble_121","warble_122","warble_123","warble_125","warble_126","warble_127","warble_135","warble_136","warble_137","warble_139","warble_140","warble_141","warble_144","warble_145","warble_147","warble_148","warble_149","warble_150","warble_151","warble_152","warble_153","warble_154","warble_157","warble_158","warble_159","warble_161","warble_162","warble_164","warble_170","warble_173","warble_178","warble_180","warble_181","warble_185","warble_187","warble_188","warble_189","warble_191","warble_192","warble_197","warble_200","warble_202","warble_221","warble_222","warble_224","warble_225","warble_227","warble_228","warble_229","warble_230","warble_232","warble_234","warble_236","warble_240","warble_243","warble_245","warble_247","warble_250","warble_251","warble_257","warble_262","warble_263","warble_265","warble_269","warble_272","warble_280","warble_282","warble_283","warble_286","warble_292","warble_293","warble_296","warble_307","warble_308","warble_310","warble_315","warble_318","warble_319","warble_324","warble_325","warble_326"
"warble_1",0,11.7512750947173,10.9440122192494,10.1891918098717,14.6427482863584,11.855085511576,11.7036411435954,12.4848795742843,11.1946206086678,11.071000312368,14.5583468616287,14.22510582692,14.8540110841492,15.4475659853584,13.06465722819,14.3030268874037,12.9551964716345,13.5538198948514,11.6231979330156,13.017039665466,12.0040917563104,12.3435658889309,11.3418978298582,12.5095810500788,11.6841749201295,11.4250783829561,11.643320320665,12.3759781068866,13.6119680101206,14.6279632899645,11.1859012568132,15.8330557177318,13.3784498082785,11.7882317588319,11.6081077512018,14.9481824981433,17.6004140384496,12.9362535307543,13.6806927888795,12.1017561376177,13.8620047133316,12.6231656718915,11.8803157177233,14.9133470433158,11.183219448997,13.5790839237177,11.1132131675598,11.9700785438974,12.210216398084,12.1360605947408,14.7705302586399,11.2961916131654,14.9770206704106,10.8657720067987,12.4006887588821,12.5702216319732,12.2438626793508,20.0646520361336,11.9125369055328,11.9743668180331,15.486555374856,18.4695448177215,21.834066260729,23.1549617736334,21.0560487737571,20.8781831521407,14.2874959062385,15.4076230756959,16.5200083598424,12.001453803791,14.8289920430523,17.9222432796789,14.4589914942831,16.4762670777182,13.7316328843887,14.3750305995777,17.6067488467141,19.6838647913753,15.4475303908582,17.0417205720119,13.2324900430532,13.4487412129863,10.8821394053128,24.1321418881883,17.4970208745015,24.9478092686992,18.7241465690909,21.2461258581505,15.5233782718878,17.0976554944369,16.5429957209758,14.8987037791294,19.3207832018485,13.9910235602124,17.7907265661496,26.316323237695,14.9465730640557,17.0389256113936,16.8785393024844,12.2823424151235,14.5014053532084,11.4948816476696,22.5713712198897,13.3303379786636,12.7308957940806,14.8932852990986,15.8588068132087,15.7839833373938,15.0607302090099,15.0123618275391,28.8455106376802,19.869543885217,17.2763864680198,24.7394688162672,13.2739303723062,29.3668540868528,16.3286053779354,11.4590760075979,13.8211728538806,16.2192363944113,13.8546917378439,12.2781686695957,12.7741219469706,14.0874199401972,15.1539601818716,14.6436759171674,13.059776951197,14.428904482222,16.1689581430021,17.3310066728044,12.4430806598704,16.7038113681413,15.3495053877741,15.3351099328594,14.925329090322,14.4315174875431,16.5605433186823,11.9713679387702
"warble_2",11.7512750947173,0,13.2682870819951,12.1649442005916,14.7845606151185,13.5161729298593,13.9907895743343,15.0683042023918,13.3744913977095,11.8912816358727,14.6292701919185,15.2074974603876,15.8142165242241,17.2108870531853,13.50149779636,16.6656019792723,14.5883018413184,15.8825895484874,12.5509451102765,13.9272573860015,13.7011438205279,12.9684285861528,13.5165010103943,14.7003254499562,13.9990687237288,14.2554349489713,13.8529088417808,14.125281269567,14.0826826013668,15.6802716913892,13.9477528441818,15.2579621414116,12.7143938445519,12.7109526271472,12.5188359610016,16.8312690394631,16.9388108033184,11.3844511725509,13.9320054141388,12.7854687506208,12.9985043901455,12.3118803618602,12.8943062687655,16.1452637641801,12.6521433311461,14.6848107467783,12.5618200890573,12.1965190011174,13.2675766933531,12.3743374730175,15.6569333025271,12.1559895987874,16.9164748944351,11.8741720595447,13.8184467414305,14.6527229132684,12.7836034970938,20.23138498826,13.7617438388538,13.9583577891787,15.7665432671291,19.6361749920691,20.8678445945838,24.4950210049166,23.1615488598754,22.3916951607144,14.3345484986897,17.6183530358578,18.487471459147,14.5912676961943,16.7077200814381,20.009152102895,14.9149465251579,17.1084104900353,16.1056708032144,16.7917094253826,19.2152345617409,21.371258193246,15.3066307651615,18.6706675275506,14.3903829375692,13.9910348302949,12.6660648342916,21.5035487389849,17.9442131989266,26.3009511651198,20.4552415923426,23.138750025381,17.2578923732346,19.0826171400892,18.3104634616611,17.1615409086182,19.8125055019449,16.0445622187688,19.969041239107,24.6485487690137,16.1106188119219,18.9442670280789,17.8936084392997,12.9996630951553,15.2157873110373,12.4710287903942,23.7079401340453,14.0352064247837,14.092047307121,16.3388597466104,17.035535932534,17.1761813513692,15.8941448103829,16.4348758783258,28.1340126805963,17.8333256135748,17.7373842951312,23.791587495446,15.1240017376692,26.8559056281448,17.0250176122452,14.1602374617734,14.3816727115052,16.499340902723,13.4661836844399,14.6816668534397,13.0969781240961,14.3872613314127,16.2401277652734,16.6316457072192,14.5506542903348,15.0046768884023,16.2429105436956,16.2147789692905,14.1622332696416,17.0027149263528,16.0108932390628,14.1147133997947,15.1576600153564,13.8039636649412,16.3585090597801,13.7351673156469
"warble_3",10.9440122192494,13.2682870819951,0,10.2064961792735,15.715240721121,10.6299582012149,11.6334310568796,11.1194372412971,11.4860009895574,12.4141018017842,15.3183255071054,15.3835931488611,16.0318730477773,16.6005825065318,14.1730623599758,13.9350655541054,12.8989990226455,14.5812297726807,12.924045451638,14.4678606586437,12.6821186358706,13.9361610546652,12.4668644528167,13.4659861598291,11.8547841746091,12.337879098238,12.4208624185459,13.2132401975494,14.5284254653851,16.0635574948914,10.7486787977431,18.0005936114285,15.3498769164252,12.3523910010638,11.6491477896852,15.9179998915073,17.8450165325407,14.7862049579942,14.3126806557286,13.1917095980748,15.2034272773466,13.7927353408476,12.7664877306561,17.5273932839075,11.5238858046224,15.0739631009398,11.6219804514637,12.7539047627781,11.9741874458329,12.973063670055,16.1015302236246,12.1438144630655,16.3143453584803,12.2617737111209,12.8809505830796,13.1105875235576,13.28305778778,21.7834920642163,11.3976452966579,12.0326217679924,16.8663918502916,19.5398449399294,24.0513616322623,20.6053300077582,19.4778545285671,17.6993848743335,15.4484574395953,15.2592454518941,16.8590338819547,11.7777852766337,14.2528240867058,16.3089636923727,15.2467624542576,16.5578863113145,13.1033545934969,12.4619233907288,16.5077446547849,18.2205059019863,16.5139518639695,15.7635819214806,13.9590524924759,14.1304688661523,12.6660097435667,25.1825692760432,18.3854911628332,23.1517068181344,16.8810646110001,18.9642299206862,14.8672935472624,16.190931648903,14.6343882373354,14.6787693793613,19.7140178792168,14.2769207524986,15.520771408529,27.7219157400072,15.4201112761874,15.6543774347545,17.9194507404427,13.370033618648,13.9123082635921,12.9864350071745,23.6849530496973,14.9323717603327,13.8251260695933,16.2300391454003,15.6496773988471,16.6654969560222,16.4977964782447,15.8216103285594,30.1082879032603,21.4172316020613,17.6185599019645,26.2831195934005,14.3330568898511,31.2315061696384,17.314967946329,11.9518881258685,13.6616574964283,17.7696444798858,14.4037285202419,12.9709175129573,13.8335547161122,14.6683088970205,14.7100997089087,14.6040056601411,13.4384583555199,15.1823364060666,16.9229456198974,20.0865888349288,13.6840522230096,18.9865793282821,16.945285682664,16.8971398233761,15.4857175106034,15.667435196847,18.6126589798328,12.6270577725671
"warble_4",10.1891918098717,12.1649442005916,10.2064961792735,0,13.8382019290503,10.4687129796877,11.5161503637627,11.6812835161326,11.1898680916866,10.3863205682002,14.54219202993,13.7487158932619,14.1199094422046,15.4803480442426,14.2058722808168,14.9530844001953,13.6785465959504,14.7466446792607,11.6263543701008,13.1285249455139,12.0646184755596,13.1328110222735,11.6841034194347,13.0254242297192,12.2844641068855,11.2930587691177,11.530641660611,12.0115693633429,12.4037221602777,14.8515247062903,11.7143577724511,16.5130741705048,13.9803499834125,11.3117302685098,11.8122453220565,14.9295554697798,18.098695256008,13.2155475040991,12.9879008257897,11.4695145344567,13.3715815485313,12.0758791730965,12.0816461916831,14.8405190056454,11.4768411335466,12.779124303997,10.5678846036159,10.6958135438313,10.9925008017846,12.0059790329978,14.330201299673,10.9946266577179,15.0479070985929,11.2417551109587,12.2347452876542,12.5888683783776,11.6547162584772,19.8379642902624,11.4445149717719,11.9972657215269,15.2592576465565,18.5341001749446,22.7737727302935,22.1888835190158,20.2920041084271,19.9964101433067,14.095068045128,14.379808504085,15.0217044523403,11.5251135921791,14.2276339934602,16.0756101407514,14.5052256802053,15.4545238408178,13.1031948164115,12.7042747378477,16.858271771409,18.5968041414243,14.9503394191943,14.7889236916705,12.4487688877021,12.5536576266899,10.8478291460037,23.2767945523749,16.5030155769658,23.2081560510122,16.7730363508761,20.2548705431406,14.8808373598199,15.6112651488745,15.0477353490942,14.344153915604,18.1081874259678,13.3058008942055,16.8791587423844,27.0020252892236,15.3934748829771,16.3362247331872,15.5539257075234,11.6263712186125,15.3071404220376,11.3862007903633,22.1013186566417,12.5690594307007,13.4101820958669,14.394296250422,15.1901646540087,14.094010650189,14.2472961908005,13.9075800778751,29.0832699307385,21.2693250191259,17.9392464419316,24.5562964830717,12.9408956971544,30.4066042355992,16.6876450559099,11.7581336525027,12.9409853268633,17.8311423503456,14.3601217690222,12.0962472553388,12.8342021532698,13.9214071682433,15.5820024491581,13.1433485197129,11.8391674744689,13.277517605526,15.6389780557162,18.8016889296983,12.3909484633637,17.8498960302568,15.5311568799096,15.7368860692497,14.5469335418069,14.6563872911613,17.8961068089781,11.8971497805246
"warble_6",14.6427482863584,14.7845606151185,15.715240721121,13.8382019290503,0,14.3162785525775,15.7104132952771,17.9566358389889,14.7171420951318,11.6180221007946,8.43585830566844,11.4302662124731,10.9721537376895,15.0672407251688,13.747689103324,15.6518712142675,16.2286036606111,17.5201428610099,10.7353500514445,11.9200452085045,11.2679631836634,9.7668125007724,13.2558551330883,15.6425932775155,11.8633549790559,15.2048022370306,13.5845565775437,12.1441817435422,14.1865830647371,13.3517146093493,12.2484251111606,14.5039860366127,13.5667957256484,10.8296641549955,13.2841517939311,13.0979690372251,22.0677328766756,14.1929653956991,10.2843754179261,13.4096188814326,14.3870334041678,12.7471129163542,13.0699571518909,14.5132621936093,13.5710457733316,12.3743605853147,12.232174942985,11.171889198628,13.2913686157275,12.6231681478061,10.6310710669605,13.0705143366799,15.8460126780887,12.6546996242368,14.1065708431886,15.287093115168,10.9604259026982,19.877016197294,13.3940332413062,14.3464235112648,10.9347436749529,19.552459350611,22.2553667298057,25.7930294378583,23.9029752657721,24.3117043649769,11.5546143690507,17.1238700912831,18.9016230286069,14.6508230097282,17.9991266812668,21.8580789880415,9.6444010456039,19.0079757362055,15.5268595158089,16.9465520144505,20.5776458895769,22.888171596096,12.5026929449373,19.8886278506944,15.0856348692721,14.8274435631435,12.0877970913025,20.4406155952617,16.0639563648641,26.88667597149,20.5951593895249,23.0242017458418,16.7450929349013,19.0312222433445,19.8498286538344,17.2213954931819,19.658558047613,13.7545668695099,20.4341819594219,22.2086965489783,16.1782698627907,18.853083455219,18.418021774523,11.3552765131024,16.6502078650436,12.2733379783194,21.3894081235402,15.0152497475396,16.0221447330269,17.1862020746148,18.5062981326871,18.7095420097967,15.8788014124783,16.0689889899754,26.0749013452569,20.6541059256462,19.7366204118137,22.2992960923436,15.5146345790322,27.3530509451727,16.9242458690541,15.3489461291602,15.6624098653588,17.8792005558039,12.019702689814,14.5980853253414,12.2495935549602,15.7840487424946,17.8114807603953,17.3487174470783,13.8865485324343,12.4165627148569,8.39196239326902,17.4698742044956,13.1408737493111,16.7114404157213,18.3897820154776,15.7111386805477,11.9873677632158,11.0646138633677,14.9512360256426,13.5299906185943
"warble_7",11.855085511576,13.5161729298593,10.6299582012149,10.4687129796877,14.3162785525775,0,10.2222183675576,11.0937306486085,10.0200566545966,10.9588341192194,14.6711268858822,14.2049856289966,14.8456015043928,15.766400004091,14.4241566593804,15.2704341894884,14.0842021032077,14.7761239036759,12.1981332524145,13.9414814921867,13.4926295833995,13.2043783978797,11.7530054640654,14.0509342274916,12.6144112341149,12.6079108522688,12.4400717556218,11.6244457029803,12.7274971321835,15.8029685681654,12.0807867647558,17.1867708418867,13.9163967903783,10.8446464948424,11.8872839809765,15.423641551437,18.1036116397768,13.5419108638967,12.4774852958012,11.3420719568375,13.6586101255156,12.4520418196461,11.6087144025142,16.2204822674186,11.7418632724753,13.6072382272902,10.9992299715574,11.6142481736794,10.5376866515006,12.2447725744088,15.3326654643461,12.026307217106,15.9679330711519,11.8660320582153,12.4048040841024,13.9827429703273,12.4464446841493,21.0528791744766,11.7042898186933,13.0333914979147,16.1395709789803,18.5320118973404,23.4407191779017,21.6028450676929,19.5568133103065,18.4119992788816,14.7599588954073,15.354457504284,16.0931185905439,12.513319387314,15.1394301946427,17.2412511820168,15.0124880893592,17.3842754971907,13.7115714951522,13.2747049724287,17.0773375734054,18.2305343636138,16.0053622241421,15.4027438325612,13.7801386687033,13.8644827303355,12.0146689524807,23.942419553801,17.6228103928764,23.8969005391104,17.885390531195,19.5149463469415,13.6244989081694,16.0157801029683,14.7635503600855,15.2019372078097,19.8126688603254,13.9205024746688,15.662207561537,27.1907678810873,16.124726862932,16.4172227810161,16.7388636043883,11.9140795710527,15.1391884180345,11.487692408112,22.4496911937193,13.700415672557,14.450394856217,14.9308347107408,15.9867796458806,16.2808691686403,15.7050778227003,15.9849279862787,29.5147195925175,21.3997928788706,17.0288911082845,25.3663849654008,14.5349422224269,30.3821150614866,16.8275451648519,12.5833766540977,13.3208972315116,17.5926054299519,14.2786762528148,13.5975022516693,13.0361860449161,14.5015840091419,14.8735011949602,14.365721195307,13.0740143700292,14.0647203223904,15.5422390106078,18.8723774298661,13.1623443406427,18.2281908228844,16.0046407383582,16.7223294241667,14.8273817089124,14.9725302687639,17.9633144320964,12.6952785062851
"warble_9",11.7036411435954,13.9907895743343,11.6334310568796,11.5161503637627,15.7104132952771,10.2222183675576,0,11.9317194707962,7.59425563714416,11.3066099767707,15.7532349363422,15.2007846929326,15.9211211254908,16.2234786282674,12.4232028562013,12.5495671903544,13.0555863652173,12.0320588156686,12.5070182687763,13.0120045203493,13.5746385742919,13.9515587394906,11.1555365398495,12.9350031485869,12.2693717431125,11.6810104221953,11.5505630101547,13.3471604751352,12.4727303443014,15.6895383071473,11.7481276898963,17.8772498436072,14.2911820947849,12.2898498033532,10.581566830977,16.2947759737242,17.3434577445702,13.8578905033444,13.1650686065186,11.1392956948519,13.6698384152704,13.6463943150284,11.5353012141216,17.0011052775362,10.7554842188066,13.392314343402,11.5581279430821,11.8916622205255,11.9047056220981,11.392179289248,16.1018331455283,10.5414981590749,15.8351755565832,11.5397783703795,11.031505034336,12.8471168649687,12.8436379730989,20.3801461261185,10.4172971294265,12.3628777715542,17.046197525212,19.783964061131,23.4077570031365,21.5386267791805,19.6374073734074,18.5568721891573,15.6568272285411,15.4541927084713,16.5244285923002,12.5649672118486,14.9352267328051,18.1185901128151,15.4242296003114,16.3295284097106,14.2748360296425,13.4112550969185,15.2057561168202,17.8622994964695,16.5890226851173,16.4126794008672,14.0772046849962,14.0021339814182,12.1458002879919,25.0706853911574,18.1082638861045,24.3651424638105,18.1530241882148,20.7077851102938,14.5087838320932,16.1982106456104,15.4333761467899,15.2252368226442,19.9738361466452,13.9995522995157,17.2692973967617,27.6003944968042,14.480178371373,17.2665271878348,17.5888432573756,13.072707608338,15.2655998718677,11.6767168946638,23.3446768981633,13.7031641773714,12.3216905923949,13.6732085634723,14.8046461629239,16.2293447834116,15.8854592401881,15.7030423688081,30.2296286509381,20.9876665651979,15.8371477743161,26.3133161553512,14.73446082085,30.6528151368318,17.3792634832899,12.2308330229921,13.3192610720546,18.2531902665553,14.88958953908,13.2338209903672,14.0573335107904,14.8478799375318,13.6543102588771,14.7574265467259,13.1818769381381,14.8384299485858,16.6685692114733,19.5215268264616,12.5943286026557,18.4263899112732,16.2208833995435,16.9533673408144,15.3183873753174,15.2866498320394,18.6619459732808,11.7854255621876
"warble_10",12.4848795742843,15.0683042023918,11.1194372412971,11.6812835161326,17.9566358389889,11.0937306486085,11.9317194707962,0,11.7045005361024,14.1382612329155,17.8312177515922,16.7787043169045,16.9921117202817,17.4092794303963,16.738684967791,15.5859408003097,15.0012070774107,15.3675698755663,15.5460059965245,16.1251520524502,15.4884578633245,16.5186449720584,13.0773966234097,14.2102261740839,13.5837914910049,13.5749188336241,13.7529657151871,14.3979730586725,15.1674759206283,17.3280338912011,13.661546442475,18.9997907949081,16.5168436268321,13.919962866782,14.1377629208891,17.825551858365,17.9999229798147,15.5989418696677,16.0338966734199,13.7897067132274,16.00150459475,14.9641083432515,14.3424427966406,18.8370731914348,13.6223900416503,15.4585376907199,13.124792076515,14.613729679342,13.701112899979,14.1292997986026,17.5767331385328,13.7601258596001,17.0593710594377,14.438727301893,14.4826397394126,15.150794096843,15.423978467543,21.5289911545267,12.943944919306,14.0599622483641,18.5159808951029,20.7370604282562,25.4626364585392,20.3112996982258,17.4082160099385,17.2334935800909,17.3780695577898,15.0313241313388,15.424780006923,12.2174882920908,12.8988965598279,14.8193540544464,17.865159180278,16.1350194934632,13.288152359746,12.4234182457908,15.2287086119097,16.4252763123762,18.1456385267125,15.2167433007609,13.5677750895219,14.2036814797216,14.1316293012801,26.3454219450378,19.6765598811616,21.6739989832216,16.6347794697838,17.7570142788684,14.0067074734028,14.8640191244545,12.6088427773965,14.191655999932,19.9169105144794,14.6788627572293,14.0849498055587,29.3304926367613,15.3543353780413,15.5827753337304,17.107143806736,15.0176749371843,15.1086763253372,13.9636075754187,24.7550735222205,15.3960335388308,14.33513055263,16.3043429450012,15.5307126222572,16.140551101413,17.5874683110528,15.9893122490485,31.0325381318006,22.214660575429,16.724876744246,27.9686321675627,14.6684889584789,32.5306142193419,18.0179520552202,13.1024368141987,13.9419068931855,18.9935216801098,16.6051365763497,14.5114830748981,15.8598390788464,15.6064182561459,15.4657926432014,14.813851295466,13.7460114748751,15.8178802662134,18.4752988604182,21.0248957276763,14.9716766608293,20.8115372749425,17.5703789670195,18.2732890496319,17.686542164911,18.0064150206493,20.103103255154,14.2166576161702
"warble_12",11.1946206086678,13.3744913977095,11.4860009895574,11.1898680916866,14.7171420951318,10.0200566545966,7.59425563714416,11.7045005361024,0,10.8384007836275,14.785905876633,14.5365379413886,15.3531260474528,15.9526648921021,12.2916249688505,12.4599598272081,13.0174458638397,12.8414152244726,11.8353180880042,12.6683859687295,12.8990558320791,13.0098553417745,10.380717391808,12.9169812909305,11.9640991795998,11.259685540027,11.8313712013388,12.7600984559387,12.5634991907456,15.2677722557729,11.2345862871308,17.342666284979,13.7876980291577,11.3553113736674,10.6569701012722,15.949786160904,17.4581461177909,13.5439147515168,12.8000635426655,11.0428991255338,13.2397850692892,13.2338529506612,11.209544056781,16.5085783681396,10.3119047961976,12.8673580187318,10.8542928952691,11.2176811838624,11.1976437030366,10.9525716053957,15.2414841020808,10.3967564447859,15.4566457779853,11.0461235700259,11.2467235305084,12.5274948709276,12.205675116992,20.2621366678965,10.1211990441172,11.8039633214054,16.2360148156565,19.2277216173235,23.3312012477236,21.3393243340928,18.4196767579209,18.4524008803848,14.6965483423135,15.3241341400347,16.2147990682091,11.7409247398193,14.2275760267081,17.3753069710086,14.7969707909772,15.7599172314108,13.2941758397748,12.9727748641917,14.9684002749801,17.2861041892094,16.1520650083055,16.0856734728921,13.6496199667675,14.0953476301948,11.3994084431163,24.4497199350208,17.5587808302881,23.8206358203895,17.9760247802332,20.0362932345856,13.3246624591468,15.5869200558902,15.0907933361298,14.7937554415695,19.6219530536682,13.611977198546,16.6737453908678,26.8390885699724,14.2830485803868,16.6051241994318,17.6366796570398,12.1295847773215,14.6275516971894,11.1977749492931,22.7341337648792,13.3520897819459,11.9849607278214,14.2305389469305,14.6850336841088,15.7864378354714,15.0662661374619,15.4304792531557,29.2051915365966,20.4594188667132,15.3528778178656,25.4779492778652,13.7438177580984,30.0077010112871,16.1280291301673,11.5073653172273,12.1876499744888,17.6137355825195,13.1004128762013,12.4571853031314,13.0857087018977,14.2396496735656,13.3631444733308,13.7731112539267,12.7353902291897,14.7006508203472,15.8505263575346,18.890822327197,12.1222472696931,17.5347004490286,16.1755825091019,16.4811935099103,13.9520051744755,14.6560423200195,17.9102617976006,11.6422778776632
"warble_14",11.071000312368,11.8912816358727,12.4141018017842,10.3863205682002,11.6180221007946,10.9588341192194,11.3066099767707,14.1382612329155,10.8384007836275,0,12.1425540657524,12.5338853855235,13.3061388289199,15.2307533505615,12.8350170296131,14.9560361163189,13.8031664478242,14.2914823433774,8.6516670822815,11.452619112634,11.2912086254307,9.59947013307542,11.0615285457264,14.6152751723705,11.3993739018625,11.9376421573279,11.1638790842719,9.8211066970421,11.6718342917865,14.6170186327811,10.0972133019179,15.4660254273189,9.91861023787252,8.36017684711315,10.1386011696651,13.9722778917232,18.8690472687218,10.6152889705837,8.82590664442838,9.31978449101995,11.0621490088603,9.74503732574392,9.56784651666923,13.6208992227985,10.772498877024,10.7350021847186,8.82533430712377,7.6364687853512,10.3138202074778,9.56517989358157,13.3872170046962,9.87616467541579,15.0707908881403,8.69441725347774,10.6765379914539,12.4224539756083,8.74302971195223,20.8973032297302,10.2094150659685,11.6730983892429,14.0553678231517,18.5824356515749,22.6093565421998,24.3885059904673,21.9739829190259,22.297394844984,12.5146920763156,14.8346910232654,16.2379035779879,11.5865703895045,15.0508101219472,19.660241985823,11.5744986561796,16.5822021528251,13.6628180032029,14.6043409646396,18.5337517885968,20.3314912160582,13.1819127958782,16.9732902808447,13.0461213595364,12.4576223492925,8.04867474811166,22.2030869260448,15.7249134810346,26.4844710174912,19.59179355508,22.761584938804,15.2606385426786,17.8768182125031,17.258870126985,15.4474688261651,19.0413952158029,12.5569142280949,18.5210416606254,25.2901178667101,15.4050078603801,17.5690060722686,16.4852455579747,9.58180839019088,15.1820770453984,9.36332774571939,22.4258425195128,11.5215404434895,12.6767654065175,15.2584716308963,16.6125515334818,15.8644527470492,13.1012253270889,14.6268171065262,28.6521962132246,20.2968715711989,18.500880794144,23.7919288697431,13.5288084025383,29.1701191163683,16.6212993604655,12.0854801266105,12.2887556058828,17.1116580826418,11.4847870120672,11.9517493470864,10.9990380336434,13.8646335948189,15.3018047327279,14.6881889092024,11.6711722183453,11.4907792283582,12.6506752905959,17.5815555538772,11.8192542903527,16.7060945747381,15.3926433356536,14.0332092502582,11.5139107039119,11.1937035008549,15.7004237410684,11.673509479636
