"","W1","C1","W2","C2","C3","W4","C4","W6","C6","W7","C7","C8","W9","W10","C10","C29","C30","W33","C38","C39","W42","C42","W43","C43","C46","C48","C51","W52","C52","W54","C55","W57","C59","W60","C61","W63","C65","W68","C68","W73","C74","C75","C77","C82","W83","W84","W85","C86","W87","C87","C88","C89","C90","C91","C92","W93","W94","W95","C95","W96","W97","C99","W100","W101","C103","W104","C105","C106","W107","C107","W108","C108","W109","W111","C111","W112","C113","W114","C114","C116","C117","C118","C119","W120","C120","W121","C121","W122","W123","C123","C125","W126","W127","C128","C129","C137","W139","W140","C141","C142","C143","W144","C144","W150","C151","W152","C152","W153","W154","C154","C156","C157","C159","W164","W170","C174","C177","C178","W181","W185","W187","W188","W189","W197","C200","C201","W221","W227","W228","W247","W251","W262","W265","W269","W280","W282","W318","C416"
"W1",0,0.234053234325957,0.201219311446534,0.223792854200803,0.276583108951713,0.245040783180065,0.345600666699758,0.364406943499326,0.316818381538066,0.236761100440957,0.262543648182411,0.248749725022493,0.226336203515733,0.170775467904236,0.340707554314687,0.2293026510927,0.274972413859297,0.310322381174396,0.222689262411936,0.256302291578105,0.215523030219232,0.21034474396362,0.26345638337645,0.21804504096101,0.209823698523129,0.196812777887636,0.2101063127241,0.258294532467669,0.193931833032624,0.249565850165606,0.192511781524463,0.337036450197747,0.308756349724011,0.250576077138316,0.266207928948851,0.199485260446689,0.251105743974817,0.232511082686599,0.249254466618419,0.246263499462322,0.282929527236823,0.278772048533492,0.203313535394524,0.242137434654062,0.191890997911275,0.297466559607854,0.284376825627269,0.350322985921142,0.277733740116232,0.270489816447498,0.172947210143593,0.23046851327148,0.192002624366513,0.204992127012242,0.195891106897361,0.214827752033165,0.286943353353475,0.379258664847788,0.207724361652319,0.263060552750912,0.314927463770417,0.277261501683194,0.30277048339129,0.289119741180815,0.213212435825908,0.259275069602869,0.266836280999127,0.201361916572794,0.308632897994738,0.220068714912513,0.343370132906609,0.199375914907668,0.301577871723522,0.290341687657975,0.242157206498489,0.293219978919679,0.27646955448386,0.191417170425565,0.225652792511024,0.210115421755808,0.234701985006653,0.175436866778138,0.18982757143348,0.334457160074477,0.204961030455293,0.166127830316054,0.203515436576989,0.241719718299128,0.316853480719159,0.272704506140619,0.259943118225494,0.300417732325401,0.255392627971396,0.220583970177835,0.191898805804905,0.407266997883874,0.29367255731456,0.230635007150345,0.229038046384206,0.210968827977637,0.221371280601703,0.236875661953637,0.298075502481623,0.190916478993837,0.21241004379948,0.255676053983428,0.251062423701729,0.254224830439374,0.161084559678984,0.277136985742898,0.270024806866672,0.282753550331211,0.255778174410409,0.256749559851204,0.277183277321787,0.506223822525812,0.414274053135534,0.492506534974402,0.2202343259722,0.215970470597705,0.225639113658103,0.220290898219408,0.252706868326184,0.213972897838107,0.450039961465491,0.430851603479462,0.263247534483293,0.210819145717738,0.145638575747416,0.369788452856566,0.382454504239946,0.185159557033812,0.165787878782636,0.309760373242695,0.272366157946057,0.219799063122391,0.306203079811029,0.249707285213918
"C1",0.234053234325957,0,0.180523414558934,0.128356116493666,0.205411613474106,0.269636825492843,0.276625715517317,0.303348586196245,0.250354941082698,0.282067640251522,0.178842918804173,0.146917182308567,0.248084970154014,0.215828888144817,0.27856443666586,0.20939678517624,0.137898489252266,0.179382358215614,0.153101498802696,0.182689226401003,0.122862854886853,0.117456187728289,0.226384881726488,0.150638857697409,0.15670611929661,0.181622569600704,0.13360509633008,0.184297443424415,0.182880183917473,0.245648412836883,0.148659079191122,0.266780617757184,0.270626086724632,0.19468489872225,0.164724485881757,0.197362982264505,0.149950025968306,0.281742391022542,0.193136350849604,0.262489869263079,0.165460407012777,0.203567412832739,0.186200038319481,0.206295658831947,0.14511293332433,0.318535467036892,0.187369190672766,0.324754109102887,0.288235018491107,0.21000696217658,0.151198335412318,0.182259342478314,0.202031228974742,0.200411023582278,0.151065828627515,0.244199601057149,0.254080583335012,0.371648252759647,0.181938180510666,0.285792314317816,0.283737770914363,0.239215080490561,0.277103376100032,0.282677964117288,0.240811387300688,0.232331794932086,0.211760402171818,0.182587559092529,0.281967617863634,0.189595759950059,0.347432652855398,0.180346870060734,0.325364380183344,0.195285647129773,0.211914494365885,0.225584677873076,0.252396525265542,0.13520094938642,0.241367874500971,0.130684834703845,0.151288077601736,0.168421673814644,0.154995584961588,0.328816682273064,0.166775358271192,0.169936379702609,0.158222016543585,0.304655663731455,0.304428269600757,0.218186111415626,0.225887166597272,0.348419432169307,0.302420518650402,0.211834010638339,0.135683579306567,0.339940062807232,0.251819612648469,0.230309442280539,0.215616334152941,0.229648289311157,0.221759190413764,0.225002740717361,0.231456201956181,0.261437710067125,0.191914514855472,0.228906589329956,0.238429759503481,0.238967751097839,0.171563963114397,0.258746829961998,0.229006004742621,0.246885447162354,0.240193581696609,0.238618719129768,0.271122589183503,0.44586461869156,0.384562503978987,0.416724008478872,0.223665413402405,0.211527603906023,0.209782136757642,0.23083082486163,0.221316167066153,0.178238997422922,0.408797860183226,0.360753901918472,0.258398441349131,0.217758060522415,0.234378778209354,0.349698008531039,0.384436196593878,0.184256498660361,0.201340702762211,0.278017502266386,0.257057073320809,0.226181157129821,0.290066921564293,0.242959043729759
"W2",0.201219311446534,0.180523414558934,0,0.243264999888087,0.282135933939202,0.242687770438637,0.355154663490866,0.360744424148631,0.320263710098919,0.238327025404171,0.274832772847926,0.255695782086162,0.214245313175476,0.215086578130915,0.357616932858773,0.204914285385545,0.243906072628618,0.282263183093056,0.264136483847987,0.284794374407027,0.190483637171874,0.191245900232974,0.250758356851142,0.225832197824822,0.254527105642432,0.26472039422533,0.19681831700498,0.220476732764954,0.256850420664556,0.253240760000297,0.2129048738686,0.230332737254013,0.278254245577609,0.18974814500228,0.251481150875055,0.22268184364579,0.230682440509786,0.267682563369049,0.282136573593973,0.295302269457677,0.281934394604537,0.276038914733839,0.258267328531073,0.303907833662032,0.235087357404051,0.308540805165793,0.276210283475656,0.328772945561492,0.24019863321686,0.312646833594819,0.202427850163248,0.241044070180762,0.285831272447997,0.285929640900593,0.197716918610537,0.171611759632206,0.222312248896534,0.319891206289675,0.243159059212216,0.276998346276444,0.25695745338921,0.314877545990863,0.266891584556293,0.244879488452023,0.272444681116653,0.250963377359657,0.266730050691997,0.2147264391107,0.240205918616942,0.235928511866492,0.321839128076397,0.232664146050435,0.274598006159453,0.307098257558522,0.263011952699012,0.210605610057906,0.309671283621022,0.19562860402699,0.289803701547766,0.21748444489006,0.258124850267418,0.236464765119653,0.248329497217843,0.311925682925848,0.220653441807362,0.246254115306078,0.230132874956554,0.290361504716727,0.245676052907394,0.321773240226742,0.303354300883953,0.272522711811329,0.277115594166149,0.283947610524872,0.224560574947045,0.37891584453695,0.34685972965982,0.268840307685147,0.267886642344099,0.234915017130103,0.242424983246636,0.230332920081,0.329290938355659,0.243402464812692,0.24081740975135,0.24310234093878,0.302690256989604,0.261698060365136,0.167969296057384,0.286238114482195,0.272379264335153,0.28687010215134,0.298474650013489,0.31651045042593,0.290291813989967,0.477994731863759,0.378140777799395,0.423272562533055,0.262594448303478,0.220608967367144,0.24648851536812,0.248265345007597,0.234273878860038,0.202231105652167,0.428406336659689,0.371297976862437,0.280515730840564,0.231653108105626,0.216557957438549,0.331586347084017,0.36193090769776,0.171263446634218,0.198935326560245,0.309700520689761,0.22358394056437,0.198805524908883,0.235850782806399,0.332516181951007
"C2",0.223792854200803,0.128356116493666,0.243264999888087,0,0.163548497497011,0.316645572196211,0.205600172258447,0.268626798726499,0.186227559694804,0.322138527244167,0.106695873782163,0.104434225549705,0.284620483008654,0.268517023615482,0.222210731649376,0.257639148480384,0.180047020778024,0.170907284450961,0.170890161358685,0.20847416840901,0.169990169514734,0.17347736039495,0.268932744895157,0.172386776957051,0.185395506628795,0.207228031790511,0.203226272230231,0.22842832197674,0.183844810498675,0.299572516901884,0.176106520534639,0.292805608862474,0.307466209915279,0.283574572174418,0.174572874587046,0.24185709949477,0.174966060507226,0.295181076301775,0.229112278939321,0.286414056723683,0.192668496379758,0.241536029576536,0.204091670363074,0.159582614354167,0.159448343975958,0.3261074753,0.204296931439294,0.338108907720269,0.30674728160074,0.195467503055486,0.184203805245221,0.180459172029955,0.191439114560311,0.170495372643985,0.17130253122744,0.310024190376935,0.323261819488165,0.373395094475622,0.197116941546825,0.311533673126011,0.327723773684108,0.246504654925168,0.330075147625762,0.318418894124718,0.164283394821755,0.278361760915474,0.170693929870343,0.199200694568806,0.336162366087804,0.13300810970223,0.358666263604101,0.16198134158943,0.360175380517612,0.155142663678252,0.185159491120972,0.289854465191087,0.202152646193691,0.15911365229925,0.202620968922307,0.138499529585639,0.144530573596856,0.140150431133248,0.111069887682491,0.338154726679426,0.159181038520719,0.155535835763329,0.170930075721479,0.338817280036517,0.365395495885031,0.2099284192712,0.188833993528652,0.391100744472074,0.334671529575002,0.140248091208091,0.130270486082844,0.285684066880786,0.163690967373279,0.25931606427442,0.143993478062406,0.253544602884708,0.29537333893465,0.27584162370504,0.156709357517276,0.24422161691563,0.129976766995617,0.295172189540627,0.173817679996754,0.312020095369926,0.165464545560743,0.223975478431097,0.206255041073565,0.188566605102466,0.189878900905875,0.186110936155631,0.336003045840949,0.406051028184109,0.32246731641612,0.405194378153518,0.222430861754686,0.255726949847547,0.270604732583392,0.270929046307699,0.285623156938394,0.242555742776028,0.38267529919273,0.388243347257163,0.240139166351205,0.260992571580296,0.228208974667693,0.356999070762532,0.382016216077057,0.227387206482828,0.237095669436637,0.281057635075149,0.288902721191543,0.243888603548278,0.3159965765113,0.192226872141035
"C3",0.276583108951713,0.205411613474106,0.282135933939202,0.163548497497011,0,0.342811383896927,0.214938291255628,0.299640556753844,0.176811238580248,0.362696937619999,0.14473652184122,0.172319208671954,0.308059483605454,0.319477823902503,0.252893034895852,0.333222784615519,0.240861927596009,0.289160719485563,0.260663693431946,0.259993789973138,0.286450489506355,0.27569989382157,0.289295930037774,0.254920735088003,0.255623722355652,0.292051044196562,0.260793683819217,0.246363648140748,0.28777599246686,0.342811238410863,0.268007530131365,0.330837975525679,0.370821212633427,0.348425539981222,0.29500012358989,0.320208167681386,0.269643701296398,0.35809658140526,0.314262838102375,0.345721259657907,0.255725636642544,0.311965965192865,0.259658063440019,0.261273140441073,0.261105315847746,0.414924027077213,0.2938399837433,0.278320492513782,0.349466207209627,0.308234585976001,0.199136629113378,0.283020595413702,0.266344814613215,0.246125617611382,0.292891326277876,0.339195363257598,0.271442751934094,0.382933143228331,0.29212984113091,0.324248272192646,0.276778028853714,0.288391214048424,0.303758413396604,0.289888121050437,0.22963161061672,0.314348186143331,0.253583697684944,0.2811913657279,0.372054908568861,0.201335096971003,0.358970137030643,0.240436148511851,0.32535985388693,0.253322865136217,0.264069318204082,0.256464192295317,0.252588629631239,0.260161202082949,0.266019415166352,0.249300688372388,0.232382693034118,0.211985300584736,0.20848536230682,0.335099351810967,0.265815202566971,0.242854875166672,0.273305354145214,0.39727224444705,0.392887096500223,0.280006041803026,0.219827826831326,0.3794200960188,0.287853276158561,0.238814337407572,0.243651922042869,0.314466824223987,0.204843855884508,0.350277810198116,0.166175346903235,0.35296897700161,0.342355208449931,0.327087767982621,0.243278961812857,0.336979922887161,0.188986632996407,0.354716473789123,0.20986651288295,0.366939891954063,0.260735861551023,0.27878420529939,0.274058947132277,0.205747220387339,0.278587919728787,0.219307986867062,0.39163184021883,0.382190695916319,0.285649929628295,0.345161981722527,0.325390879241663,0.293751595644404,0.313734606043567,0.303262045400324,0.33513065588553,0.285427085104718,0.384251065480133,0.327289791961788,0.285914855737508,0.269114336373568,0.298198598071033,0.316820733561015,0.340712953381,0.271196635300472,0.260954248803098,0.2168235735306,0.308260402420641,0.262363776892589,0.32519918052508,0.276083427516183
"W4",0.245040783180065,0.269636825492843,0.242687770438637,0.316645572196211,0.342811383896927,0,0.40613393746942,0.431751675562979,0.373972075271938,0.247999855580817,0.357441926571449,0.343996094060573,0.204657632981859,0.220323863885743,0.356513738437746,0.243012019443639,0.259613451588192,0.302862111312606,0.27651074201577,0.282688194799699,0.284317122525258,0.296845304586022,0.29404470795277,0.246012060182546,0.256774157746239,0.269814108781403,0.244175977313656,0.299311503766276,0.248536623278655,0.286375519265527,0.257868735465982,0.299519958554588,0.281922135950496,0.22403473285732,0.296882745548483,0.262143314279681,0.297994628817014,0.248375980752434,0.266450309099134,0.245523752465741,0.357299540303463,0.288885070294655,0.24650339957629,0.264152219990161,0.270389210902051,0.321630460542795,0.29750894725497,0.350516969624245,0.349762636462045,0.303759341821128,0.204705053111868,0.293803260997593,0.239442954884,0.283847893215092,0.271519378068449,0.278988274823097,0.363601336865497,0.413024852681229,0.268401573083753,0.338881009648001,0.317190501350466,0.28776444152213,0.3055894888734,0.335397990155764,0.291548200003392,0.260980147791741,0.307762817227152,0.264579504663939,0.295674712245287,0.320050456781893,0.339403768852196,0.286688452670747,0.305912853680279,0.321812529905387,0.289907273077493,0.249248818787194,0.316933474402676,0.290787534268518,0.257803564906308,0.306275242238197,0.322764499810226,0.270363135825213,0.273763661374933,0.369175319414098,0.266782588619741,0.260762327068876,0.263470961337275,0.266022152946109,0.271935929414411,0.309567641661651,0.323020278962922,0.28613690807934,0.36019673719926,0.281733434602897,0.239228356180877,0.379871088061353,0.31348872177738,0.291101614738863,0.315069572808395,0.241282956384466,0.1897199397776,0.217893657560441,0.305781921709654,0.235968523641871,0.306944947975005,0.224855716505153,0.308017824201445,0.21929429646129,0.234914733798434,0.305415864572026,0.320550399227776,0.327260097603998,0.257111700857366,0.242188502159264,0.251260901548712,0.501439422657871,0.506201214860244,0.487329593840841,0.265526353034384,0.22375866619983,0.22789490201326,0.211605903554278,0.237246041917612,0.247509584746628,0.491797470787596,0.459404599143334,0.301926007168204,0.26941514084952,0.248461414856443,0.395986947761065,0.412952751221336,0.244743844623885,0.280496010202815,0.310054528595007,0.272486868377395,0.244561969296711,0.297348031675729,0.28735803569619
"C4",0.345600666699758,0.276625715517317,0.355154663490866,0.205600172258447,0.214938291255628,0.40613393746942,0,0.250736290976288,0.174764488038975,0.384346511018196,0.139899013464823,0.198143940286624,0.367241024539741,0.392214115917834,0.207291439652453,0.36756958316795,0.302808630136246,0.271255103481481,0.268614996485732,0.293021273857954,0.315417748424125,0.306055306751497,0.291844478062517,0.28680482409072,0.285577603268522,0.294830109440649,0.327004302652423,0.26653335964114,0.276552061802708,0.367205310881597,0.303261230051299,0.328753293183873,0.327318203221095,0.387170746089099,0.28010686240385,0.337323407808357,0.299970348361313,0.356996181682733,0.294756982226455,0.33956850264471,0.21752430290631,0.303617995082555,0.268827618428021,0.281487164036566,0.321544411502739,0.342300079650867,0.274734104357466,0.330285172812772,0.37303678739777,0.261995523984799,0.310781214384223,0.327321565353516,0.328043024043853,0.290426806338593,0.312985813450332,0.400384941793366,0.330253866336136,0.360407399960827,0.302876541944223,0.352410217975122,0.328697646975678,0.265000073902142,0.375223974014237,0.327962661928897,0.28145727676561,0.370158608712196,0.21282071770193,0.27725700695902,0.357152615418513,0.25069353726183,0.328406602147943,0.274029582647858,0.348327802424055,0.227639631396922,0.251781835349671,0.321649382709348,0.265616729704116,0.290967852511656,0.336754080383837,0.267785342727605,0.242588545283032,0.288140512194313,0.257444598727995,0.318054683604224,0.325363787359936,0.289626087656038,0.287017737245123,0.414060529875432,0.366216732988297,0.359620818447044,0.287440096460438,0.431436317904752,0.351597918214106,0.256306176147027,0.293776535543644,0.199122422713256,0.2075087393102,0.366810022542435,0.220538180385462,0.34480488182909,0.404680912407378,0.368144669010055,0.20102018289826,0.385702421253052,0.261491838763422,0.391620661119258,0.232121241343291,0.412933952389391,0.321062786317297,0.232324281473501,0.28773073291717,0.210365394027847,0.308162826654134,0.291823747067883,0.408654995992879,0.356136420483214,0.29571933831716,0.294918878666116,0.358977734794388,0.36636452356898,0.350119787682873,0.357032271279529,0.370491391451545,0.350260278924646,0.356623758186493,0.332899807659407,0.220808356729418,0.36235724440097,0.36790340572134,0.296527306360945,0.351430285742512,0.344613143272685,0.34728439583114,0.306626635735198,0.332120283796307,0.370070390948837,0.339746614567087,0.254834615438537
"W6",0.364406943499326,0.303348586196245,0.360744424148631,0.268626798726499,0.299640556753844,0.431751675562979,0.250736290976288,0,0.221316985737441,0.422448375641643,0.189389538522978,0.229600602309129,0.401806524436289,0.381862121574453,0.294888615580764,0.387616731151097,0.353509656279574,0.272390933529683,0.313833099601203,0.365740777752224,0.352363465955494,0.329755370937906,0.370027372018093,0.354100966619627,0.361334383247336,0.296246160814742,0.377679333165999,0.355844132752022,0.300421975348363,0.312823138536357,0.333115429376804,0.296455199624275,0.382945117668858,0.411739532625825,0.338454252963056,0.373577715547918,0.294383020786017,0.383156881825412,0.319942440966684,0.35725977190688,0.261380107057608,0.344825173528097,0.340207928544244,0.34990557257244,0.333415558274355,0.414568321486223,0.308893965480683,0.369493307667857,0.390064366559632,0.287407840602019,0.342372104350065,0.361460410959079,0.343890461773683,0.315569707567134,0.33466616179776,0.402378672267628,0.388657995981622,0.334028132957637,0.365543069906471,0.380576715477871,0.389967075996541,0.262641682925702,0.372685045419412,0.359867317254372,0.265162939105268,0.452003236054904,0.26939804288518,0.330991954622583,0.377615516874953,0.273143399956852,0.373165116922498,0.314634373583939,0.402854825546247,0.29210768048039,0.337841548980087,0.354261180911358,0.333521616203091,0.317560435691109,0.387107151867644,0.306156724235769,0.250748484921324,0.33094396643381,0.309936057767333,0.366898623657647,0.362219937948177,0.356732160960469,0.326090365228078,0.423584163866768,0.415811042804048,0.337589823469712,0.241166977204991,0.43565143562583,0.401926639401744,0.294110729816895,0.352011947759761,0.253872444896475,0.253844700076577,0.394793214853733,0.305276357485233,0.397699100177501,0.414882561936875,0.42750523004869,0.315026946258063,0.418730184636345,0.314043967928719,0.461061035019566,0.324095125220006,0.455150560433044,0.379800509493889,0.307669822149981,0.287672337319385,0.224774632795322,0.314690608879355,0.347189344754628,0.44724294218225,0.306243807038124,0.317944739099875,0.324042201242647,0.403648662799527,0.432167251719401,0.396168699071204,0.40429563398055,0.414440572158547,0.39880351454412,0.359028387548526,0.393974657555924,0.286862720750429,0.380562052288363,0.393690235253047,0.332873601801936,0.383494027943625,0.368354228261206,0.344963505412762,0.303726449352863,0.347481775752898,0.352829377585788,0.345804692753689,0.384872864861683
"C6",0.316818381538066,0.250354941082698,0.320263710098919,0.186227559694804,0.176811238580248,0.373972075271938,0.174764488038975,0.221316985737441,0,0.379092545382418,0.112865142716884,0.168857624928817,0.335366741021127,0.361229589913996,0.190490467307748,0.36396271073516,0.284938559493371,0.250216118102846,0.258497257288812,0.28339949024775,0.291570957708991,0.299020519135276,0.332958924609847,0.303830332917238,0.303995146950477,0.252237411711963,0.321904374708728,0.276183439792034,0.267014807967355,0.32139127437571,0.272741458142243,0.309510906002519,0.375971523850139,0.389249255892517,0.285134294338691,0.329729120197319,0.228214273444187,0.367975983746508,0.288342621136476,0.302470685267916,0.212184877283987,0.302932900270174,0.290306557743027,0.288150293151492,0.305460777637035,0.398085988145002,0.262694594911762,0.298108562097426,0.319711562071028,0.25244394002513,0.291673467795467,0.309017149053543,0.32224487050298,0.280866095430929,0.301846183353109,0.364484666727325,0.291991159864531,0.333005456606121,0.342398119618137,0.290787511610282,0.312636041090522,0.257125214500302,0.29601612456066,0.297776782324864,0.220245527605417,0.349595198594294,0.201637690660847,0.300847810086258,0.3781396431093,0.217910103358733,0.323097930317307,0.268803975896342,0.332953684522074,0.262056375220242,0.282230765047548,0.25953468792235,0.308612885503626,0.259210996522984,0.311447373203586,0.268210902844438,0.222794815292345,0.272598727145408,0.255963470606043,0.334132758918313,0.291689042924236,0.285584761811179,0.271366856568781,0.393476862603015,0.404375440535357,0.282502108962634,0.188409996664454,0.395775779863008,0.30963830606805,0.238203220295347,0.280675875719844,0.216360554169157,0.183981044816797,0.353698357178303,0.175207124594866,0.340641963881104,0.348455621506333,0.342584021252904,0.250061034537699,0.369763568416791,0.198358536423299,0.403151528041557,0.265166207220956,0.405880323458548,0.29204606902224,0.230810034913699,0.23083137421937,0.135772814733688,0.275937137611051,0.23867868584219,0.413009223030186,0.346305984301099,0.241434387915148,0.300796370417384,0.340692114687005,0.352640570483201,0.350358811255777,0.379067301408666,0.349458298083463,0.33423113882821,0.341711343769757,0.387986530114656,0.231958059582445,0.311704336072031,0.34093100420462,0.353135922718778,0.38510070623518,0.29856695809759,0.318912288709336,0.189268030851507,0.307774674242614,0.316764816585327,0.318172354035341,0.323724842582152
"W7",0.236761100440957,0.282067640251522,0.238327025404171,0.322138527244167,0.362696937619999,0.247999855580817,0.384346511018196,0.422448375641643,0.379092545382418,0,0.350843680652775,0.35025870198431,0.167150669274281,0.185303177746621,0.350936495776846,0.153303186070355,0.279100484444186,0.289649834409364,0.270973246067976,0.268898376207837,0.264283109477492,0.26667713617838,0.291161256974709,0.27073013995523,0.292378557383,0.28847508798419,0.231189483735051,0.247690038438588,0.23312345530025,0.315884913142675,0.252451356909073,0.346049477489476,0.325556279866259,0.230654307868065,0.270924838361566,0.249101063023343,0.301890035200745,0.252038195067039,0.268986926911247,0.262911901757256,0.343910342018696,0.302632904535345,0.2765938172386,0.313554062179652,0.274810856093867,0.309041984874265,0.332353586001909,0.291655235264459,0.300845669131244,0.302508840853931,0.260926278446204,0.266807597529988,0.283616549712038,0.296401018130976,0.253145973576142,0.197439496798457,0.243147704113251,0.311002546982653,0.246349267105728,0.259276846563473,0.293626232421934,0.322794888302346,0.250405383687163,0.222275729972901,0.3063048990099,0.189245613638671,0.292003884456851,0.25304712496065,0.228688393846771,0.327879031392193,0.273180497361505,0.302163082745321,0.203253392224435,0.340635542673742,0.272150826818775,0.320218941567912,0.345782624542765,0.298907074476125,0.367800916118507,0.298933486362228,0.335823564326786,0.298104582466888,0.294751736132448,0.347237864646471,0.333339566639293,0.268869455730839,0.257707067429719,0.218777811553635,0.315742580985461,0.344548471590261,0.324645928541736,0.28464709237718,0.227894662908019,0.315944425041251,0.267612596918903,0.401828600253409,0.371243931552261,0.197039206816818,0.316506285683592,0.193639698294219,0.204074296904378,0.214127257900515,0.345488960882927,0.228743357999256,0.298486665805308,0.210206044670872,0.303363298608449,0.177407832088076,0.256168493977929,0.3132543724839,0.355847772381616,0.343636773684199,0.340343616371838,0.30598922337959,0.202637134923671,0.535267361908397,0.479031228207548,0.47038633397195,0.234278021382276,0.185948244606993,0.189407143389887,0.189482717672467,0.169013929934193,0.195306407746266,0.455933779035225,0.399974699117636,0.290267227219073,0.163411345771526,0.225161450560692,0.362464766495599,0.347255307299342,0.190755644389417,0.25084293836706,0.35042868470743,0.257798556137477,0.228559403858702,0.296240998616521,0.33353686945162
