"ID"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"ko00250"	0.00668584645007292	0.00658284159527107	0.00667416369625949	0.00680424478438085	0.00681242223657259	0.00706473698476012
"ko00253"	0.000149412510322895	0.000158470077246395	0.000181012564357262	0.000151672076417543	0.000206811743852482	0.000132694848551392
"ko00260"	0.0078277625246633	0.00790607024150145	0.00797560883358073	0.00763020935625218	0.00816979139415315	0.00782232681828878
"ko00261"	0.00166511102625078	0.00161836239648966	0.00165337986162086	0.0015260712743726	0.0016908026944563	0.00179071949809108
"ko00270"	0.00852104479726348	0.00890194919875293	0.00885495249866755	0.00890964053477555	0.00935077914556269	0.00847285405424565
"ko00280"	0.00491830050571213	0.00545819236748112	0.00549569285622497	0.00570065054792573	0.00630936968028684	0.0050111649850368
"ko00281"	0.000606839302091359	0.000606488082332643	0.000619385217782473	0.000619245753845319	0.000787726016118144	0.000412485759515676
"ko00290"	0.00275418983753371	0.0029558254482206	0.00283498407534594	0.0029854915573541	0.00305685307588668	0.00245106931022248
"ko00300"	0.00468355677744686	0.00513116729673434	0.00487342169996403	0.00510306995482587	0.00507951324422757	0.00501375582745279
"ko00310"	0.00188841318843079	0.00190907074539725	0.0018251789319645	0.00196431879709063	0.00216574742042359	0.00151325933823202
"ko00311"	0.00020877984219269	0.000280491728903211	0.000181883274319664	0.00020602284432217	0.000228692142706007	0.000238462613368497
"ko00330"	0.00425258694533543	0.00424151701778855	0.00413997175847809	0.00414769271492602	0.00435212747670869	0.00382941252942696
"ko00332"	0.000416305420086454	0.000438368588378403	0.00043158947221274	0.000431527039313547	0.000445791423458911	0.000398652653555553
"ko00333"	0.00174033414312037	0.00160328484994778	0.00173895217101443	0.00146902134400169	0.00159160250415085	0.00193841491933286
"ko00340"	0.00370715850091451	0.00385834931055137	0.00382292589848831	0.00403380440274338	0.00399936502179708	0.00359329768384404
"ko00350"	0.00236695303017956	0.00245114749507669	0.0023103721705514	0.0026985449288322	0.00243414769644617	0.00223300675886236
"ko00360"	0.00289875395862005	0.00312547193793933	0.00292467107283354	0.00325265645920711	0.00324733481320661	0.00269457464097451
"ko00361"	0.000323906174063548	0.000236818604998798	0.000321784895669948	0.000151018813731716	0.000279024536165212	0.000300384642094805
"ko00362"	0.00238102544939892	0.00294731419373473	0.00262737615057141	0.00311509799964787	0.00340614765326427	0.00199952740824645
"ko00364"	0.000188364999913654	0.000171558777611165	0.000186740234207163	0.000172660387809833	0.000194679516559418	0.000204813676421522
"ko00365"	4.86792226223918e-05	3.68876437618281e-05	6.46995843092172e-05	3.04327469282287e-05	4.75578031391172e-05	6.73458566483735e-05
"ko00380"	0.00127241450438814	0.00142630517442585	0.00130072832781354	0.00154782543652785	0.00155380407980593	0.00115052242238621
"ko00400"	0.00579371015230278	0.00584964837592138	0.00613856915120024	0.00623389883369989	0.00658913454269902	0.00542737351415775
"ko00401"	0.00139299250580422	0.00139881785045916	0.0015291320168407	0.00151043904694362	0.00166885619301753	0.00131940706606676
"ko00404"	0	0	0	0	8.86235560397182e-08	4.75825998971304e-09
"ko00405"	0.000473126182295971	0.0004779436929135	0.000478866806129636	0.000474776303814624	0.000523927968968821	0.000442178805619294
"ko00410"	0.00236330481901409	0.00234465463954625	0.00246447425668377	0.00260766262374702	0.00281938935673217	0.0019535503311843
"ko00430"	0.00115551545873786	0.00120373419850467	0.00117935936726668	0.00121618622358932	0.00122208604290752	0.00123374824105495
"ko00440"	0.000505187279914057	0.00051095618005237	0.000418571541506622	0.00052783793838719	0.000454767604079716	0.000493310640056528
"ko00450"	0.00373781106259903	0.00369986043058553	0.00374479143627498	0.00365380135744759	0.00377594471451436	0.00370718045735709
"ko00460"	0.00128959305577781	0.00150053341476192	0.00119832702718715	0.00122618439610845	0.00115720898077631	0.00169200930373885
"ko00471"	0.00102301851667633	0.00105604922245498	0.00104831608582765	0.00107021811688461	0.00113297858099806	0.00107195757617039
"ko00472"	8.59658987022463e-05	9.3127904832001e-05	8.19918437644328e-05	7.21073582738524e-05	7.19857043888451e-05	5.51723921532176e-05
"ko00473"	0.000691852963368089	0.000692056265428985	0.000693489792511037	0.000717987721240294	0.000692111753296516	0.0006239390326033
"ko00480"	0.00208702572026618	0.00168574302487106	0.00206255848607116	0.00156315284427945	0.002119304760823	0.00181039256252294
"ko00500"	0.0120654130114288	0.0120236759106447	0.0114455727824998	0.0118439453706602	0.0107532616722996	0.0116846241807016
"ko00510"	0.00021445540302448	0.000178111922501717	0.000218210483679133	0.000151092688458193	0.000217120076194898	0.000302210931417648
"ko00511"	0.00182183100607895	0.00217633493251994	0.00154850804199333	0.00168416090876577	0.00147332748797483	0.00353418423052699
"ko00513"	0.000344563952679063	0.000371786341472611	0.000315598068534237	0.00020291934608233	0.000340673650555871	0.000700556484615906
"ko00514"	3.93972657776577e-07	3.37520418126527e-07	0	8.69828924221823e-08	3.70922919857363e-08	1.00452155338386e-08
"ko00515"	3.93972657776577e-07	3.37520418126527e-07	0	8.69828924221823e-08	0	0
"ko00520"	0.0159049679133498	0.0155316988325485	0.0153352434100526	0.0148538757436163	0.0147806636572809	0.01652333665769
"ko00521"	0.00236953900754466	0.00246914511571828	0.00241113620989856	0.00264482986975744	0.00221971708778974	0.00296012886301672
"ko00522"	8.62755755024471e-06	4.36303662352871e-06	1.45435466392307e-06	1.19111972117444e-06	2.10404615280016e-07	3.03567371642251e-06
"ko00523"	0.0011022544328488	0.00119406517895138	0.00112721359922416	0.00109037125366046	0.00118381452780594	0.00153548900020244
"ko00524"	0.000642477858235931	0.000634652394722323	0.000667379489945017	0.000825693526241706	0.000531461102944973	0.000746214685234978
"ko00525"	0.000521217556507162	0.000571441948265459	0.000512100811449497	0.000508101246204047	0.000560609047946838	0.000719624944144259
"ko00531"	0.000732917464689477	0.000827336804647313	0.00067364995257703	0.000512119003800901	0.000702040282286075	0.00126578280417177
"ko00532"	1.13575574720853e-08	2.49291725005376e-09	0	4.06858198817458e-10	0	9.85646193264051e-11
"ko00540"	0.00452925954269652	0.00424699138507528	0.00453371495610495	0.00364903182354062	0.00512822403886269	0.00406513313159327
"ko00550"	0.00565363257017351	0.00588119999640173	0.00598096307739652	0.00625268826807118	0.00625225172279976	0.00584801609152221
"ko00561"	0.00310292636842057	0.0029978593132493	0.00304617940465569	0.0032975464239749	0.00295584969658003	0.00277998275811097
"ko00562"	0.001163659178959	0.0012019727627591	0.00109068598362539	0.00142220227444431	0.000831304185909218	0.0013463246968815
"ko00564"	0.00339498480387596	0.00297134707516299	0.00322586286758858	0.00288396481439348	0.00304418158647669	0.003410920920247
"ko00565"	0.00011025277876623	9.63524409132156e-05	9.70862501998385e-05	6.78826100312037e-05	0.000104214057085619	8.2133237583748e-05
"ko00571"	8.36905570815922e-05	6.39703935749261e-05	0.000119085069250922	3.81267250733893e-05	9.00021143762849e-05	9.14238691973048e-05
"ko00590"	0.000176381788423705	0.00012481336297406	0.000177097973078458	0.000101095614123584	0.000180270139145811	0.000265284492681318
"ko00591"	3.34158923697486e-05	8.62574622704038e-06	1.10510662545933e-05	5.22101615881607e-06	2.30368921462705e-06	1.46607313678821e-05
"ko00592"	0.000275819082634356	0.00023079691547249	0.000274950394396802	0.000221347093253569	0.000294065527944659	0.00019565780880623
"ko00600"	0.00176389983879606	0.00194511504048637	0.00154493153185335	0.00150360041555067	0.00138978121055794	0.00299507076102993
"ko00601"	6.80784752637925e-06	1.24966934811347e-05	2.19637234959811e-06	4.61009329837566e-07	5.2199492462986e-06	1.77597295856049e-05
"ko00603"	0.000750327033912436	0.000797353616808283	0.00068708269407547	0.000696724363373498	0.000653632447738252	0.00111602135440192
"ko00604"	0.000288052514647591	0.000329765049415859	0.000260896524746273	0.000160680453522119	0.00027885237771044	0.000683395208186721
"ko00620"	0.0106177322274198	0.0110024941996809	0.0109920369918435	0.0117512064149456	0.011444030022127	0.0107829097073166
"ko00621"	0.000125264115937939	8.67083977943905e-05	0.000108440128720673	7.83873551966408e-05	0.000109268089178725	0.00011839558370414
"ko00622"	0.000214451954911969	0.000204145524717832	0.000216110422019998	0.000262428380562045	0.000232903252166677	0.000243830454083285
"ko00623"	0.000198410955890175	0.000169553318417817	0.000191094464655056	0.00014189063181146	0.00019296455746859	0.000174140818818909
"ko00624"	8.54589170339929e-06	1.22121884144638e-05	5.54039871970696e-06	6.14445332510019e-06	1.96379622227031e-06	1.68354722932499e-05
"ko00625"	0.0012512858971705	0.00129711241610183	0.00129200598962035	0.00142348496231969	0.00112750984682378	0.00133329514863685
"ko00626"	0.000713304738553882	0.000799282633343301	0.000650343282775404	0.000917504370275337	0.000574993453819778	0.000777988875673649
"ko00627"	0.00089768638543551	0.000985436988881942	0.000939485718774567	0.00117971115473931	0.00108081938009333	0.000736652458135679
"ko00630"	0.00877453848051365	0.0085603777899309	0.00886220306308367	0.00865932618855468	0.00922039651206182	0.00848055111382098
"ko00633"	0.000907099731145301	0.000816182531004184	0.00101463641895324	0.00106115537997481	0.000944150728197771	0.000792086542124512
"ko00640"	0.00760867838668836	0.00772904591862445	0.00776586719233032	0.00823964081955163	0.00815509021782923	0.00751979983355685
"ko00642"	0.000257700689987332	0.000224671790650488	0.000263899328142208	0.000216440790466287	0.000291938304926703	0.000181289332762719
"ko00643"	0.000402076925559493	0.000553987215530115	0.00046897066711142	0.000697142196953185	0.000588937140156321	0.000362268052470835
"ko00650"	0.00628604053687343	0.00675367759420202	0.00638758934375332	0.00703853408520939	0.00722176623169315	0.00582225373394091
"ko00660"	0.00191964204232047	0.00206325582669741	0.00195400624936847	0.00207141774272069	0.00216243233642132	0.00167968790584967
"ko00670"	0.00330291263907594	0.00337988756853892	0.0033410889646769	0.00323306320801982	0.00355475984431415	0.00358911607704877
"ko00680"	0.0072147462699936	0.0075418212413493	0.00724795848200858	0.00828762783936177	0.0073669972850735	0.00715988909709069
"ko00710"	0.00423721829863984	0.00415076348410709	0.00424354604598154	0.00436288040067701	0.00413084058227387	0.00421600727827889
"ko00720"	0.00818906722343284	0.00825618325112451	0.00842464387977145	0.00856708304326756	0.00875496319553868	0.00811283270780941
"ko00730"	0.00314144788608532	0.0031421752307309	0.00325885086463873	0.00315855651000692	0.0033908712254369	0.00316542648341283
"ko00740"	0.00241552920893763	0.00237460676015558	0.00228117780423689	0.0020756377260511	0.00251177641023957	0.00242588991085372
"ko00750"	0.00152931153484379	0.00139709945672847	0.00153676620896269	0.00128675671826868	0.00160959987008602	0.00149994520163821
"ko00760"	0.00398689509955657	0.00382432033961108	0.0038464770182172	0.00388271995085031	0.00399720424721847	0.00384497042629975
"ko00770"	0.00391036842418729	0.00395878346371365	0.0039401792379477	0.00415157046094263	0.00422329470237916	0.00356543226300005
"ko00780"	0.00402346587611766	0.00375856956677928	0.00398582425160446	0.00327580500424715	0.00397351278533215	0.00439044368716826
"ko00785"	0.000303709898835884	0.000233942179089485	0.000280708418177246	0.000145116756721286	0.000254148745958403	0.000357147576730784
"ko00790"	0.00434847133173237	0.00400444168103741	0.004590550706126	0.00440220542146771	0.00487823127958787	0.00408779800694245
"ko00791"	0.000408591193210999	0.00034617036759541	0.000454164619581893	0.000253435584123875	0.000406004513620739	0.000366556577262972
"ko00830"	0.000444351165418263	0.000433253817079702	0.000406407984751665	0.000480951835283436	0.000418958026290104	0.000488353762466024
"ko00860"	0.0066938824715915	0.00624482363317748	0.00723853362295467	0.00715603775102023	0.00722153196003924	0.00579831445897078
"ko00900"	0.0037319062848597	0.00375568400197257	0.003891007844939	0.00366792154151377	0.00417795462772658	0.00356096775114974
"ko00903"	0.000588624009280812	0.000555257381706586	0.000553787026499786	0.000675026041035032	0.000648869537784152	0.000373846353646019
"ko00906"	8.07957324731323e-05	5.15142319724371e-05	0.00010219615246837	3.55121529789134e-05	9.11553041802695e-05	0.000125932594938831
"ko00908"	0.000264241043966317	0.000259676185341643	0.000272684893447893	0.000239178961979302	0.000290036941621971	0.000330239550010025
"ko00909"	7.18606127784476e-05	4.25275726839424e-05	0.000103589379008664	2.12238257510125e-05	8.3234625119855e-05	7.14772220626149e-05
"ko00910"	0.00404023198305133	0.00398383975339198	0.00401710169424403	0.00385294277929776	0.00384780054820706	0.00400987977684289
"ko00920"	0.00477228098019998	0.00455528775815028	0.00459619390029279	0.00461237274606882	0.00451759908936621	0.00438548251414603
"ko00930"	0.000585213014282654	0.000727525022397119	0.000608000101697258	0.000767959672244928	0.000814421564338	0.000441238622466752
"ko00940"	0.000721574400627856	0.000830525870189779	0.000561678374262019	0.000614161826095764	0.000442160920136751	0.00104614365409996
"ko00941"	4.14402954172705e-05	3.8636846244991e-05	4.32954952629957e-05	2.15851574433316e-05	4.49503748584587e-05	9.56122744123921e-05
"ko00944"	8.19857862644853e-05	0.000100025526771691	5.11554112876102e-05	6.0001455151322e-05	3.47748519577542e-05	0.000124684046007446
"ko00945"	4.14402954172705e-05	3.8636846244991e-05	4.32954952629957e-05	2.15851574433316e-05	4.49503748584587e-05	9.56122744123921e-05
"ko00950"	0.000733706493744075	0.000767549900355895	0.000816692952079387	0.000832393583959736	0.000913561256066625	0.000705670059347561
"ko00960"	0.00119124904516933	0.00119861853613366	0.00125472529743318	0.00128806100595455	0.00138061396115975	0.00108995076100536
"ko00965"	9.84035650528457e-05	0.00010683768359404	0.000100787328413459	9.19047214352336e-05	0.000112655806628365	8.23973307869223e-05
"ko00966"	0.000262616259237835	0.0002923825911822	0.000281867332862976	0.000254783016539432	0.000302218784820908	0.000235572204987003
"ko00970"	0.00644256353367447	0.00654140319115578	0.00675885099892493	0.00673102371140073	0.00722628304436595	0.00655320073949389
"ko00980"	0.000542966691791427	0.000458543364991727	0.000466395420240889	0.000486857152435233	0.00044382799628204	0.000480823927156551
"ko00981"	0.000205174304898226	0.000167388532891404	0.000179863131008628	0.000241225907871099	0.000166796249615637	0.000169157351918889
"ko00982"	0.000576070900982201	0.000479095947595503	0.000513865953498983	0.000495331771382652	0.000486992704555044	0.000511253164448206
"ko00983"	0.00225866558671848	0.00219871773656549	0.00219304277745613	0.00217880498557515	0.00223615197310379	0.00233364334149313
"ko00984"	2.76220925756452e-05	3.695205596896e-05	1.44476143527256e-05	1.12367785554709e-05	1.2507445084156e-05	7.00541072815954e-05
"ko01040"	0.00155549121989516	0.001419909192129	0.00151642448290866	0.00128974928569478	0.00137755103726231	0.00164441126952283
"ko01051"	0.000664209710669848	0.00070072397547425	0.00070050448006748	0.000997207529750473	0.000629212029939454	0.00063438097995636
"ko01052"	8.78359097153086e-05	8.35904114404741e-05	8.12989910601079e-05	3.16921570050199e-05	4.49445398387535e-05	9.52078555613498e-05
"ko01053"	0.00086224611339881	0.000591186296920267	0.000488148522899851	0.000334828788841829	0.000336259508732859	0.000598245778535013
"ko01054"	0.000362996202698445	0.00038437972709144	0.000223383540918082	0.000181337492954281	8.89101746373802e-05	0.000350537658377994
"ko01055"	0.000391443661100361	0.000476938123050293	0.000407643486571674	0.00044799089711383	0.000491266851653192	0.000510160398271589
"ko01056"	0.000142647850469788	0.000153989813503742	0.000171639997632799	0.000146526138070514	0.000205345520984075	0.00011706062016101
"ko01057"	5.42554305138835e-07	9.66792556072817e-08	6.18348071395865e-09	9.18153030249849e-09	9.09273004432604e-08	2.25251238632745e-08
"ko01059"	0.00014968587533981	9.48042528665873e-05	0.000124510920998026	4.0857975113901e-05	8.84893525235581e-05	0.000111565421264539
"ko01062"	3.59303063892238e-05	2.12637863419712e-05	5.19968893236782e-05	1.06119128755062e-05	4.16449226118567e-05	3.57460882970056e-05
"ko01100"	0.148173258080498	0.147758397065791	0.149096198392433	0.147401463923723	0.152983859960194	0.148393509182089
"ko01110"	0.0631301325192024	0.062044371980078	0.064011749334646	0.0622014601347005	0.0661452216114398	0.0612989687753423
"ko01120"	0.0493531813016438	0.0499660627372707	0.0490880247050576	0.052010560080294	0.0496811983563348	0.0468442704206744
"ko01130"	0.0493444767930537	0.0494068732038686	0.0504523841812518	0.0503145195590006	0.0521305771585426	0.0490853680436978
"ko01200"	0.0249689117564092	0.0254936252881958	0.0255393789429777	0.0265225320041097	0.0261515839827341	0.025174012520343
"ko01210"	0.0062682731113334	0.00667298908736981	0.00642488405428632	0.00677607310265569	0.00692389092407641	0.00566101733742087
"ko01212"	0.00640233155033597	0.0064413440231067	0.00672003380877871	0.00618141334793951	0.00704854544184419	0.00690285184093778
"ko01220"	0.0024341222810456	0.00247017586684707	0.00225612142924638	0.00271610547038136	0.00230981607780886	0.00210249025807326
"ko01230"	0.0300103324316336	0.0312548653947641	0.0306112089630605	0.0317244570770273	0.0318586347066021	0.0293275260872646
"ko01501"	0.0057230754576264	0.00545990155294874	0.00526918912090786	0.00517072413184079	0.005178381108301	0.00559241204689003
"ko01502"	0.00196236581889091	0.00200845520961073	0.00204366328006596	0.00233387993942634	0.00194641934133031	0.00193468790248193
"ko01503"	0.004171579855818	0.0035319252158027	0.00377908443807433	0.00358854735897162	0.00364533570306776	0.00408336545574323
"ko01523"	0.00119867118647122	0.00123391651020305	0.0012485592903103	0.00122381607257823	0.00132335374786822	0.00129915767668469
"ko01524"	0.00106273200310074	0.000900107785769873	0.00114932635816599	0.000821286614172065	0.00111760315637317	0.000956983117014121
"ko02010"	0.048498565332013	0.0546396579131557	0.0452969888905403	0.0572489320382298	0.0399210969453969	0.0449763170892077
"ko02020"	0.0434269826824334	0.0439896056064626	0.0438467206664617	0.0437603985336532	0.0374009827814274	0.0490030404972734
"ko02024"	0.0238416113893878	0.024385551401844	0.0241481236242083	0.0257254953572126	0.021621695092731	0.0224579456575631
"ko02025"	0.00641214790389588	0.00582838795738664	0.00727946322416026	0.00467529713262175	0.00604373603522566	0.00786171508537646
"ko02026"	0.00724952080390641	0.00679984133894984	0.00673943918013779	0.00554617573472455	0.00639308943074986	0.00712405701852679
"ko02030"	0.00409647522355056	0.003804439186192	0.00416170758733762	0.00271850635900238	0.00307166845452431	0.00442156803756191
"ko02040"	0.00302495278272847	0.00217374583453992	0.00282612119463131	0.00118494106619194	0.00216133137758314	0.0025949189196693
"ko02060"	0.0151259495645231	0.0139910458824901	0.0122240341550025	0.0136807029287731	0.011531847346555	0.0110461990315022
"ko03008"	0.000273371441977108	0.000241630071476658	0.000282545037377967	0.000229832364688821	0.000286615569384587	0.000270709482831632
"ko03010"	0.0121007906087515	0.0118657328655687	0.0125847595961847	0.0119598520985251	0.0133720980960665	0.0124650241999411
"ko03013"	0.000625866558646902	0.000633130799885218	0.000606993644418734	0.000627518107671351	0.00062657285398213	0.000572391684882074
"ko03018"	0.00431791120058463	0.0041804123210184	0.004537843725921	0.00389400919479475	0.00466587010108839	0.00481615608946353
"ko03020"	0.00117194564478761	0.00117281983989517	0.0011936834312565	0.00121655659864619	0.00128785040633843	0.00105044996970321
"ko03022"	1.88532801288568e-05	3.07264123501614e-05	1.97397463217671e-05	4.27123546742473e-05	6.25286885050345e-06	2.49127254033109e-05
"ko03030"	0.0038387089473363	0.00378055813830952	0.00403875557732036	0.00372568217478374	0.00412021608110129	0.00420454479326949
"ko03050"	0.000140884559885561	0.000150745391587445	0.000148792989346728	0.000136069461583676	0.000149120446635228	9.98681670802307e-05
"ko03060"	0.0039396732172821	0.0038350854886414	0.00407581701469765	0.00400441193490721	0.00425929716683387	0.00384021359484342
"ko03070"	0.00595787918784199	0.00521855813099696	0.00596592647643091	0.00496407148786397	0.00605203702534523	0.00547926058140439
"ko03320"	0.000850423240195745	0.00105075050562233	0.000973141559186706	0.00107140167613277	0.00105961484786046	0.00110726174468549
"ko03410"	0.00246914947551558	0.00241026909991271	0.0025091677729864	0.00242504245678993	0.00258549100278669	0.00236581336117086
"ko03420"	0.00221769989116816	0.00224216323693485	0.00227231564379585	0.00235094810249067	0.00235877177803458	0.0023098935262212
"ko03430"	0.00460720055726219	0.00461488701602866	0.00480004594915706	0.0045550901787346	0.00494659683395121	0.00487586424081619
"ko03440"	0.00541926256711064	0.00527152134822179	0.00567556953350108	0.00526845940152389	0.00591822602346036	0.00577516051810481
"ko03450"	2.94822872236139e-05	4.40295385446055e-05	2.48897465698264e-05	6.62200760010074e-05	9.04672634849707e-06	4.09792125633005e-05
"ko04011"	3.02186884694942e-05	2.00889009512999e-05	1.17426885724496e-05	5.10894049356893e-06	7.40616114778065e-06	4.22711015489106e-05
"ko04013"	0.000113440581251084	9.1821269403323e-05	9.20906834342228e-05	4.36280051929527e-05	6.84857835892588e-05	0.000123102207850796
"ko04014"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"ko04016"	0.00105288150222504	0.000938311712597394	0.00113523707652064	0.000869928172794641	0.00111863333190208	0.000987038373285928
"ko04022"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04024"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.64364671043303e-07	1.6935880926349e-06
"ko04066"	0.000642402634137802	0.000616086962744742	0.000639444637820208	0.000667789645589532	0.000667935581642845	0.00067169042183325
"ko04068"	0.00014419769901954	0.000112444577683323	0.000104018876428091	4.89833972150512e-05	7.58919447370394e-05	0.000165373309399707
"ko04070"	0.000451311209102255	0.000382720564878748	0.000464620317980924	0.000357719317100763	0.000415194578357273	0.000498825517347527
"ko04071"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"ko04072"	7.81113461073351e-05	4.45557761995703e-05	7.84891669462915e-05	3.57986229940771e-05	5.62359618091181e-05	9.35903149880387e-05
"ko04080"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"ko04112"	0.0055174232831511	0.0053872761057898	0.00621256322573708	0.00527602738053264	0.00555592120673412	0.0064704220880931
"ko04113"	4.84558181108921e-05	5.55427018838581e-05	6.05234528284603e-05	4.12858389325613e-05	6.68075326743035e-05	0.00010248803695552
"ko04115"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko04122"	0.00228573832154229	0.00189697991870195	0.00245696399678499	0.00190205884433155	0.00226536657749066	0.00215098704133202
"ko04138"	2.01819060157015e-05	1.76973205904343e-05	1.62994303081509e-05	4.57559008438153e-05	2.27650256738065e-06	2.74296280361991e-05
"ko04141"	0.000804279381939317	0.000807835554835748	0.000888316999428063	0.000857405247503048	0.000969785648393273	0.000719761004749385
"ko04142"	0.000796694146444202	0.000964531355065066	0.000686977558842344	0.000621226397072124	0.000639292062694237	0.0017436933756172
"ko04144"	8.75494795059059e-09	5.15656194359972e-08	8.24464095194485e-09	1.4013910445796e-07	8.5319443009253e-08	1.43603782969963e-07
"ko04146"	0.00106349121062147	0.00112592648787439	0.000969765748310831	0.000934858100451219	0.000989174847336751	0.00124211589931264
"ko04151"	0.000249622489269218	0.000227256036822926	0.000260208311755709	0.000208011368874497	0.000255515688533	0.000327214427227688
"ko04152"	0.000399038389811408	0.000363280845574787	0.000416260896559648	0.000303650263043002	0.000423786419161413	0.000450111992727441
"ko04210"	0.00012861313495349	0.000102279790314209	0.00014105720870507	5.14435424797815e-05	0.000142723133090772	0.000247425721351652
"ko04211"	0.000143659269720579	0.000111910170354623	0.000103833372006672	4.87369456865217e-05	7.58919447370394e-05	0.000165373309399707
"ko04212"	0.00101877328439748	0.00090764988603865	0.00103662011896597	0.000878125063982544	0.00101177331766911	0.0010640741131972
"ko04213"	0.000682489532447855	0.000578337036575303	0.000642204991985088	0.000530998945793211	0.000611521387536023	0.000782735100490315
"ko04214"	0.000331468308046767	0.000280323992527803	0.000381687829899088	0.000202296744330235	0.000312172454967759	0.000382736786425423
"ko04215"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"ko04216"	0.000511374228060064	0.000568306189992216	0.00047241450115816	0.000435635601192579	0.00044209588887487	0.000742701365188245
"ko04217"	0.00131023783273193	0.00124379579778537	0.00137485997123561	0.00125959639020219	0.00130882910102191	0.00146496950549604
"ko04260"	0.00010865765901478	6.41991961978165e-05	0.000156775970021707	3.25171046171592e-05	0.000125014968462603	0.000116679010209506
"ko04261"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"ko04310"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"ko04330"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"ko04380"	8.15410837981007e-06	9.70853374139661e-06	9.12787755906822e-06	6.38578691653708e-06	1.00981690335429e-05	1.97959152747539e-05
"ko04510"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
"ko04512"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
"ko04611"	2.06366630263921e-08	0	0	0	0	2.20757368230223e-08
"ko04612"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"ko04614"	7.98834132771512e-05	4.92452075413827e-05	7.77931341661709e-05	2.18457007195558e-05	7.43121018118013e-05	9.87749941835841e-05
