"","franc19","franc22","franc44","franc45","franc47","franc48","franc49","franc56","franc68"
"franc19",0,0.652738966727204,0.709126195376548,0.260574321163738,0.712292330409603,0.680359338606197,0.710982018063517,0.676971233109671,0.288805983256735
"franc22",0.652738966727204,0,0.59606570257131,0.465689456418118,0.388858884828083,0.304855070841946,0.398506349598178,0.413598610618146,0.534992695217123
"franc44",0.709126195376548,0.59606570257131,0,0.663586977407345,0.544205879825485,0.556572427911183,0.5633843632214,0.596146369081786,0.638150125021648
"franc45",0.260574321163738,0.465689456418118,0.663586977407345,0,0.636409737739935,0.53770372835783,0.577333109416527,0.53403910204301,0.235560891484054
"franc47",0.712292330409603,0.388858884828083,0.544205879825485,0.636409737739935,0,0.397846900849925,0.400499427474258,0.462563331633914,0.644471531007255
"franc48",0.680359338606197,0.304855070841946,0.556572427911183,0.53770372835783,0.397846900849925,0,0.201106876688807,0.248520911889394,0.5528840783739
"franc49",0.710982018063517,0.398506349598178,0.5633843632214,0.577333109416527,0.400499427474258,0.201106876688807,0,0.364017213597824,0.608083610811991
"franc56",0.676971233109671,0.413598610618146,0.596146369081786,0.53403910204301,0.462563331633914,0.248520911889394,0.364017213597824,0,0.567432693594536
"franc68",0.288805983256735,0.534992695217123,0.638150125021648,0.235560891484054,0.644471531007255,0.5528840783739,0.608083610811991,0.567432693594536,0
