"Taxa"	"hdz.013"	"hdz.014"	"hdz.021"	"hdz.011"	"hdz.010"	"hdz.016"	"hdz.026"	"hdz.024"	"hdz.020"	"hdz.028"	"hdz.035"	"hdz.040"	"hdz.047"	"hdz.054"	"hdz.069"	"hdz.064"	"hdz.063"	"hdz.057"	"hdz.071"	"hdz.065"	"hdz.187"	"hdz.184"	"hdz.181"	"hdz.180"	"hdz.167"	"hdz.060"	"hdz.174"	"hdz.169"	"hdz.163"	"hdz.098"	"hdz.102"	"hdz.097"	"hdz.088"	"hdz.091"	"hdz.087"	"hdz.085"	"hdz.192"	"hdz.264"	"hdz.258"	"hdz.269"	"hdz.274"	"hdz.245"	"hdz.253"	"hdz.252"	"hdz.249"	"hdz.240"	"hdz.272"	"hdz.250"	"hdz.270"	"hdz.273"	"hdz.262"	"hdz.271"	"hdz.203"	"hdz.266"	"hdz.204"	"hdz.394"	"hdz.254"	"hdz.196"	"hdz.235"	"hdz.198"	"hdz.326"	"hdz.330"	"hdz.318"	"hdz.317"	"hdz.308"	"hdz.314"	"hdz.319"	"hdz.324"	"hdz.305"	"hdz.310"	"hdz.320"	"hdz.301"	"hdz.241"	"hdz.327"	"hdz.236"	"hdz.233"	"hdz.230"	"hdz.222"	"hdz.400"	"hdz.398"	"hdz.339"	"hdz.321"	"hdz.384"	"hdz.347"	"hdz.396"	"hdz.345"	"hdz.221"	"hdz.408"	"hdz.219"	"hdz.220"	"hdz.348"	"hdz.392"	"hdz.341"	"hdz.229"	"hdz.405"	"hdz.350"	"hdz.224"	"hdz.390"	"hdz.215"	"hdz.227"	"hdz.226"	"hdz.388"	"hdz.377"	"hdz.357"	"hdz.352"	"hdz.354"	"hdz.361"	"hdz.362"	"hdz.452"	"hdz.437"	"hdz.426"	"hdz.442"	"hdz.445"	"hdz.311"
"Melibiose -- Consumption"	0.00870987921659208	0.00624530748754351	0.00512279644417659	0.00407219181652332	0.00395514780835882	0.008565064639831	0.00689522342064715	0.00962733909273486	0.0121448841963932	0.010109951546776	0.0114268066707844	0.00646478998312761	0.0112973907449845	0.00621504039776258	0.00690412965845619	0.00838060197250754	0.00529285255425524	0.00496274346212492	0.00632246596372157	0.00547985471036553	0.00637511549122267	0.00603995234533012	0.00626591343093571	0.00519143413367943	0.00617012867243424	0.00764011858100715	0.0053979025293029	0.00621014462551577	0.00891545828765282	0.00559006211180124	0.00928109165705113	0.00625010557610771	0.00636578969630319	0.00590126651766459	0.00883622627934167	0.00766515591386621	0.00827324478178368	0.00352312462888435	0.00741978609625668	0.0075446898002103	0.00732414639825575	0.00571172784243509	0.00681340073471694	0.00848371411714443	0.00913083823074545	0.00543983966788347	0.0082239645474689	0.00858443780632813	0.00770434942754535	0.00694048714914011	0.00659796310588521	0.00915189965725953	0.00705311426867636	0.00644180370503741	0.00570217989585602	0.00573157603793896	0.00716923745383446	0.00649990151664368	0.0048030739673391	0.0105290981981585	0.005538479382938	0.00757265163390812	0.00745824235033888	0.00605666436323727	0.0064705489960643	0.0107241292909045	0.00626109485198867	0.00585603522990795	0.00573371821740678	0.00707540676706219	0.00606993006993007	0.00637037987130977	0.00644240490019229	0.00513057902248968	0.00682574916759157	0.00625054637643151	0.0070110173129203	0.00586557261450688	0.0093528246533437	0.00660883932259397	0.00481737759481475	0.00470731970246865	0.00507677067855374	0.00523678986671709	0.00290797695816731	0.00608212169464095	0.00805885179845477	0.0131703576744396	0.0182152254786317	0.00692685030456579	0.0046597788514791	0.00623765464185466	0.00518104953588825	0.00596516713285633	0.0080733409527515	0.00725896082245069	0.00552182283622824	0.00385417827963497	0.00528030949932907	0.00514211448268069	0.00479602614976163	0.00825606239757712	0.00622962532934399	0.00468991895091522	0.00427759688437719	0.00263461580334008	0.00438925168611498	0.00644924656906196	7.33272227314391e-05	0.00881761883279334	0.00677493660595033	0.00262293271487341	0.00155264742228841	0.00539435580035205
"Menaquinone (Vitamin K2) -- Production"	0.00524517588181512	0.00238891543239369	0.0021470543920446	0.00175918686473808	0.00101936799184506	0.00339847068819032	0.00416024653312789	0.0049730625777041	0.010130908425132	0.00917815877748789	0.0128386129003794	0.00410265518160021	0.0104933059944518	0.00740154811006271	0.00545737569819614	0.00574888854821401	0.00282099265424685	0.00254610316752496	0.00436310750212096	0.00443007411451006	0.0109639667385279	0.0105837697060372	0.00389879057924889	0.0101853680557515	0.00656536823152255	0.0104056823381946	0.00603683793073059	0.00502229817029967	0.00742610098669922	0.00754214729370009	0.00785130186123514	0.00255071876214125	0.00710599780052449	0.00482296200447006	0.00762208831729472	0.00428162660038848	0.0111195445920304	0.00211123573266478	0.00902406417112299	0.00517875920084122	0.00417010647530746	0.0040107430617726	0.00775534553675154	0.00282790470571481	0.00395917104856171	0.0109154677546346	0.00711607295040055	0.0120791160349178	0.00673746892169803	0.00572772834202721	0.00391943221198227	0.0113578356304237	0.00588102239312373	0.00682191013483775	0.00231651058269151	0.00392772977219167	0.00589289593743211	0.00395903092377388	0.00715124346248266	0.0180624697123221	0.00484254480078872	0.00827203665742192	0.00606868388962936	0.00613796187146864	0.00687078914015076	0.00856928088198446	0.00357434150554143	0.00402895223817667	0.00794811973585353	0.00674503757949509	0.00886713286713287	0.00615660873468864	0.00495569607707099	0.00756085329630058	0.0120421753607103	0.00852347233149751	0.00632422378022607	0.00692329882368025	0.0143677440385146	0.0109617767610333	0.00185688009109223	0.00179668690933918	0.0077596169720984	0.00432933169486719	0.00167597145298956	0.00509018768435616	0.00327159809249196	0.00951693653872175	0.0131567008438436	0.00568702495822328	0.00198613524817142	0.00114357001767335	0.00168872346291701	0.00173082569658008	0.00695474551953894	0.0036989441511531	0.0019040768400787	0.0018474573571804	0.00357248662495861	0.00177054491345049	0.00739387364754917	0.00921028066463377	0.00935560219711517	0.000182132774792824	0.0012768945923514	0.000914494741655236	0.00224815330264426	0.00883332823914173	0.00109990834097159	0.00697207070499939	0.00722014672576992	0.00143571053866755	0.00456288222060268	0.00317983078757594
"Polypeptide -- Macromolecule"	0.00514893412251576	0.00245717015903351	0.0021470543920446	0.00175918686473808	0.00106014271151886	0.00344439596776045	0.00416024653312789	0.00503681979023877	0.0101919379939581	0.0092713380544167	0.0128386129003794	0.0040671343575171	0.0104933059944518	0.00740154811006271	0.00542074901565791	0.00569778731667433	0.00279306203390778	0.00251733364020829	0.0043227083585828	0.00430410044300741	0.0108407761010163	0.0104729448923614	0.00389879057924889	0.0101289394238637	0.00652145272495718	0.0102067209168142	0.00603683793073059	0.00514733463926978	0.00715718925180482	0.00749778172138421	0.00785130186123514	0.00255071876214125	0.00706370019456899	0.00474453985805592	0.00757712024462631	0.00428162660038848	0.0111954459203036	0.00208484528600647	0.00902406417112299	0.00512618296529968	0.00425477868800406	0.0040107430617726	0.0076925492166159	0.00282790470571481	0.00395917104856171	0.0109154677546346	0.00700244304300892	0.0120501145558424	0.00667607968323153	0.0056692821344555	0.00391943221198227	0.0112119886239335	0.00588102239312373	0.00668187092385868	0.00227691211119251	0.00392772977219167	0.00578427112752553	0.00407721095134922	0.00715124346248266	0.0176219216705582	0.00478455025227628	0.0080308694079344	0.00584181720216658	0.00613796187146864	0.00707090921219398	0.00739163117013279	0.00352636376721201	0.00412264880185519	0.00786903396733758	0.00674503757949509	0.00881118881118881	0.00598559182539173	0.00499534164568756	0.00748370173205261	0.0120421753607103	0.00834863187341551	0.0062097581914437	0.00660277572999135	0.0143677440385146	0.0109617767610333	0.00189191556450907	0.00179668690933918	0.00784216608882285	0.00432933169486719	0.00169816975038015	0.00509018768435616	0.00327159809249196	0.00856975328131342	0.0123854459667907	0.00574093040806426	0.00210071997402746	0.00114357001767335	0.00168872346291701	0.00169991809485543	0.00676020718332806	0.0036989441511531	0.00171366915607083	0.0018474573571804	0.00357248662495861	0.00180821608182178	0.0074509691969511	0.00908581741240898	0.00917697494752825	0.000182132774792824	0.0012768945923514	0.000914494741655236	0.00224815330264426	0.00883332823914173	0.00109990834097159	0.00479842513226428	0.00673622268248776	0.00143571053866755	0.00430938876390253	0.00329339617284651
"Formate -- Production"	0.00182859342668784	0.000819056719677838	0.0122043091758325	0.00459343236903831	0.000326197757390418	0.00183701118280558	0.00100154083204931	0.00108387261308936	0.00231912361539166	0.00121133060007454	0.00114709256154593	0.000781458129828612	0.0020504161138584	0.00105467352204456	0.000476146872996979	5.11012315396801e-05	0.00134066977627573	0.000748007710233322	0.0015957661697572	0.00104978059585547	0.000307976593778873	0.000277062034189455	0.000159134309357097	0.000338571791326919	0.000614817091915155	0.000318338274208631	0.000264387062659734	0.000500145875880465	0.000661936578201601	0.000887311446317658	0.000150504189033261	0.000608118380378047	0.00251670755435242	0.000156844292828295	0.000404712654015649	0.000208859834165292	0.000759013282732448	7.91713399749291e-05	0.00053475935828877	0.000525762355415352	0.000719713807921085	0.00202327663384064	0.00050237056108512	4.06892763412203e-05	7.42344571605321e-05	0.00175363252451507	0.000809613090165332	0.000493025144282359	0.000936185886614077	0.00176799777904411	0.000983641288721419	0.00393786917523518	0.000945898706586334	0.00112031368783259	0.001029560258974	0.000581885892176544	0.000217249619813165	0.000492416781563915	0.000853879816415839	0.00348032952993524	0.00304471379690309	0.00149523694682262	0.0112299010294076	0.000569082557619609	0.0036355146421186	0.0262841393134553	0.000719666074941227	0.00566864210255089	0.00371703112024991	0.0294854499903642	0.00948251748251748	0.00564355800679792	0.00184351894067041	0.00381900243027427	0.000887902330743618	0.00262260687123	0.00171698383173558	0.000897464662328921	0.000300895163110253	0.000953197979220284	0.000350354734168346	7.18674763735672e-05	0.000908040283968961	0.000264675300122885	0.0020422433599343	0.000783105797593255	0.000591475361354479	0.000856975328131342	0.00337991107884947	0.000269527249204895	0.0086129518935126	0.00213119866930034	0.00039058910026652	0.000602698233630562	0.00116723001726528	0.0168102250625174	0.0568684282903506	0.0301645192629282	3.48535280483767e-05	0.00128081972462376	0.000342573296411545	0.00155579065280976	0.00256776671281204	0.00091066387396412	0.00038306837770542	0.000304831580551745	0.000321164757520608	0.000305651496164074	0.242529789184235	0.00192757248902924	0.00075492150752018	0.00138049090256495	0.0296270477518299	0.0395491454204758
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.00659256051200616	0.00300320797215207	0.00297574205213199	0.00117279124315872	0.00073394495412844	0.00663620289788514	0.00469953775038521	0.00599317797825879	0.01141252937048	0.00787364890048453	0.0101914762198888	0.00303703045910665	0.0109757568447714	0.00322052093338607	0.00375423496016848	0.00763963411518218	0.0027651314135687	0.00277625938605829	0.00408031349735386	0.0047240126813496	0.00563597166615337	0.00476546698805863	0.0024069064290261	0.00496571960612815	0.00395239559088314	0.00744115715962675	0.00279809641314885	0.00406368524152878	0.00591605816767681	0.00308340727595386	0.00805197411327949	0.000912177570567071	0.00359529650621775	0.00256832529506333	0.00337260545013041	0.00221391424215209	0.00318785578747628	0.00116117965296563	0.00327540106951872	0.00475814931650894	0.00345039266738638	0.000501342882721576	0.00310841784671418	0.00718165727422538	0.00733683884936592	0.000787345215088397	0.00517016078631896	0.00514776253588933	0.00466558212345376	0.00295153348237116	0.00186135197711899	0.0070735798147743	0.00195348645925439	0.00500140039210979	0.00231651058269151	0.00352040964766809	0.00350315011948729	0.00116210360449084	0.00163660298146369	0.00832635798933874	0.00243577103752247	0.00482334498975039	0.00425375038992712	0.00298768342750295	0.00383563471416183	0.0134051616136307	0.0019191095331766	0.00208474854184723	0.00347977381470204	0.00523084546981252	0.00313286713286713	0.00455332521003014	0.00223997462683609	0.00200594067044709	0.002330743618202	0.00354051927616051	0.00483617112605523	0.00522452642712908	0.00789849803164414	0.0043529374384393	0.000840851362004029	0.000143734952747134	0.00165098233448902	0.000756215143208244	0.0026970931329567	0.00373280430186118	0.00258770470592584	0.0207027197690677	0.0258370383812721	0.00547140315885936	0.0020243301567901	0.00114357001767335	0.000574395735686059	0.0014681110819206	0.00586046737835275	0.00420255626562935	0.00710855353629383	0.00119447673955629	0.0020912116829026	0.00120547738788119	0.00176996203145965	0.00626465036198062	0.00379582905372215	4.5533193698206e-05	0	4.35473686502493e-05	0.000107054919173536	0.00443194669437907	0.00109990834097159	0.0197268588770865	0.0152726428059852	0.000110439272205196	0.00218638106403878	0.00377604906024643
"Fructan (Inulin, Levan) -- Macromolecule"	0.00688128578990424	0.00300320797215207	0.00297574205213199	0.00123794631222309	0.000774719673802242	0.00677397873659556	0.00500770416024653	0.00704517198508081	0.0114735589393061	0.00833954528512859	0.0105444277772876	0.00317911375543913	0.0108149398946649	0.00322052093338607	0.00382748832524494	0.00763963411518218	0.00273720079322962	0.00277625938605829	0.00424191007150649	0.00480799512901803	0.0058207576224207	0.0049317042085723	0.00244669000636537	0.00496571960612815	0.00404022660401388	0.00744115715962675	0.00284216092359214	0.00423040053348893	0.00595742920381441	0.00312777284826974	0.00810214217629058	0.000912177570567071	0.00359529650621775	0.00272516958789162	0.003327637377462	0.00225568620898515	0.00333965844402277	0.00116117965296563	0.00340909090909091	0.00475814931650894	0.00340805656103808	0.000501342882721576	0.00335960312725674	0.00714096799788416	0.00731209403031241	0.000858922052823706	0.00517016078631896	0.0051187610568139	0.00469627674268701	0.00292231037858531	0.00195214963453943	0.00714650331801939	0.00203573852069668	0.00492137798583603	0.00239570752568951	0.0036367868261034	0.00350315011948729	0.00129998030332874	0.00170775963283168	0.0086787964227499	0.00237777648901003	0.0049680453394429	0.00459405042112129	0.00310962968985001	0.00403575478620506	0.0132548233525432	0.00196708727150602	0.00222529338736502	0.00371703112024991	0.0052859070010737	0.00335664335664336	0.00455332521003014	0.00231926576406922	0.00235312270956294	0.0025527192008879	0.00380277996328351	0.00477893833166404	0.00535273566460464	0.00794864722549585	0.00454357703428335	0.000875886835420864	0.000179668690933918	0.00214627703483573	0.000794025900368656	0.00256390334861316	0.00409825367407137	0.0026246719160105	0.0187181453249741	0.0249296797023864	0.00557921405854132	0.00213891488264614	0.00135149183906851	0.000551419906258616	0.00143720348019596	0.00605500571456363	0.0042720200055571	0.00715086635496224	0.00119447673955629	0.0020912116829026	0.00113013505113861	0.00176996203145965	0.00634762586346381	0.00384048586611888	0.000728531099171296	0.00017025261231352	0.000130642105950748	0.000321164757520608	0.0045542072928447	7.33272227314391e-05	0.0166509453307632	0.00859449100869128	5.52196361025981e-05	0.00218638106403878	0.00400317983078757
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Consumption"	0.00221356046388528	0.000477783086478739	0.00730751845713425	0.00254104769351055	0	0.000413327516131255	0.000462249614791988	0.000255028850138672	0.00103750267004364	0.000559075661572866	0.00114709256154593	0.000497291537163662	0.00213082458891167	0.000414336026517506	0.000439520190458749	0.000459911083857121	0.0007541267491551	0.000690468655599989	0.00183816103098614	0.00100778937202125	0.00160147828765014	0.00105283572991993	0.000477402928071292	0.00101571537398076	0.00114180317069957	0.00200951035594198	0.000749096677535913	0.000583503521860542	0.0011583890118528	0.000443655723158829	0.00035117644107761	0.000101353063396341	0.000422976059555029	0.000431321805277811	0.000359744581347243	0.000417719668330583	0.000455407969639469	0.000105561786633239	0.000200534759358289	0.000762355415352261	0.000211680531741496	0.00127126230975828	0.0003139816006782	0.000447582039753423	0.000519641200123725	0.000715768377353088	0.00130674393500369	0.000652533279197239	0.000813407409681083	0.0012127588071129	0.000393456515488568	0.00173193320207103	0.000534638399374885	0.00174048733645421	0.000950363315976003	0.00145471473044136	0.00130349771887899	0.000689383494189481	0.000498096559575906	0.00303978148817128	0.00191382010091051	0.0012058362474376	0.00660749227235346	0.00154465265639608	0.00243479420985925	0.0159107992984214	0.000431799644964736	0.00367759012438219	0.00158171537031911	0.0158852517688517	0.00545454545454545	0.00339896107227602	0.000515392392015383	0.00162018284920727	0.000443951165371809	0.000786782061369001	0.000915724710258978	0.00291676015256899	0.00152955041247712	0.000953197979220284	0.000350354734168346	0.000107801214560351	0.000412745583622255	0.000302486057283297	0.0127307235535035	0.00161841864835939	0.00160807363868249	0.00383383699427179	0.00558025587514745	0.00269527249204895	0.00492714321180987	0.000207921821395155	0.000206782464846981	0.000339983618971086	0.00131313376942344	0.010037510419561	0.0323481498720037	0.0152415231967383	0.00020912116829026	0.000301369346970297	0.000628051043421165	0.00101644989316904	0.000759165810744429	0	0	4.35473686502493e-05	0	0.000489042393862518	0.204326306141155	0.00496247385473486	0.00207119490524767	0.000552196361025981	0.0173009284197852	0.0204417693487025
"Mannan -- Macromolecule"	0.00640007699340744	0.00286669851887243	0.00297574205213199	0.00110763617409434	0.000652395514780836	0.00633768858067924	0.00431432973805855	0.00592942076572412	0.0110463519575234	0.0075941110696981	0.00957381099444101	0.00289494716277418	0.0101716720942387	0.00303218637587811	0.00357110154747734	0.0070775205682457	0.00256961707119515	0.00254610316752496	0.00371672120551045	0.0040521531000021	0.00465044656606098	0.0043221677333555	0.0020886378103119	0.00434500465536213	0.00368890255149093	0.0064065577684487	0.00270996739226227	0.00352186054265827	0.00558508987857601	0.00295031055900621	0.00805197411327949	0.000878393216101624	0.00346840368835124	0.00245069207544211	0.00310279701411997	0.00204682637481986	0.00296015180265655	0.00113478920630732	0.00290775401069519	0.00428496319663512	0.00315403992294828	0.000393912264995524	0.00304562152657854	0.00697821089251928	0.00731209403031241	0.000715768377353088	0.0048860860178399	0.00475624256837099	0.00425120476380491	0.00268852554829849	0.00174028843389174	0.00645373003719098	0.00174785630564866	0.00382106989957188	0.00188092739620251	0.00276395798783858	0.00323158809472083	0.000925743549340161	0.00142313302735973	0.00740120710163443	0.00208780374644783	0.00460629446521162	0.00425375038992712	0.00229665460753628	0.00356880795143753	0.0122776246554748	0.0015832653648707	0.0019910519781687	0.00316343074063822	0.00468023015720067	0.00302097902097902	0.0041685371641121	0.00216068348960295	0.00185163754195116	0.00244173140954495	0.00354051927616051	0.0045500071540993	0.00451937562101349	0.00739700609312705	0.00365392558701109	0.000805815888587195	0.000143734952747134	0.00181608056793792	0.000680593628887419	0.00233082122601197	0.00315852671695946	0.00243983586558722	0.0156059717649181	0.0233191180473641	0.00498625411029055	0.00173786834214999	0.0009356481962782	0.000505468247403732	0.00137538827674667	0.00556865987403643	0.0038726035009725	0.00611420229758606	0.000939655035117617	0.00191694404266072	0.00105479271439604	0.0014273887350481	0.00589126060530628	0.00334926092975483	0	0	0	0.000107054919173536	0.0045542072928447	7.33272227314391e-05	0.0121396054628225	0.00658136698863746	5.52196361025981e-05	0.00218638106403878	0.00340696155811708
"Urea -- Production"	0.00620759347480872	0.00286669851887243	0.00297574205213199	0.00110763617409434	0.000652395514780836	0.00633768858067924	0.00423728813559322	0.00592942076572412	0.0110463519575234	0.0075941110696981	0.00957381099444101	0.00282390551460794	0.0100912636191855	0.00303218637587811	0.00353447486493911	0.00702641933670602	0.00254168645085608	0.00248856411289163	0.00363592291843413	0.00390518381658233	0.00446566060979366	0.00415593051284182	0.00204885423297263	0.00428857602347431	0.00360107153836019	0.00620759634706831	0.00266590288181898	0.00352186054265827	0.00529549262561281	0.00290594498669033	0.00805197411327949	0.000878393216101624	0.00338380847644023	0.00233305885582088	0.00301286086878316	0.00204682637481986	0.0028842504743833	0.00110839875964901	0.00284090909090909	0.00423238696109359	0.00315403992294828	0.000393912264995524	0.0029828252064429	0.00697821089251928	0.00731209403031241	0.000644191539617779	0.00477245611044827	0.00472724108929556	0.00415912090610516	0.00260085623694093	0.00171002254808493	0.00627142127907824	0.00170673027492752	0.00366102508702437	0.00180173045320451	0.00276395798783858	0.00312296328481425	0.000925743549340161	0.00142313302735973	0.00696065905987048	0.00202980919793539	0.0043651272157241	0.00397016703059865	0.00229665460753628	0.00356880795143753	0.0110498621899273	0.00153528762654128	0.00194420369632944	0.00308434497212227	0.00462516862593949	0.00288111888111888	0.00395476602749097	0.00216068348960295	0.0017744859777032	0.00244173140954495	0.0033656788180785	0.00443554156531693	0.0041988525273246	0.00739700609312705	0.00365392558701109	0.000805815888587195	0.000143734952747134	0.00181608056793792	0.000680593628887419	0.00233082122601197	0.00315852671695946	0.00243983586558722	0.0145685805782328	0.0224571273024227	0.00498625411029055	0.00173786834214999	0.0009356481962782	0.000505468247403732	0.00134448067502202	0.00527685236972011	0.00383787163100862	0.0059449510229124	0.000939655035117617	0.00191694404266072	0.00105479271439604	0.0014273887350481	0.00572530960233991	0.00317063368016791	0	0	0	0.000107054919173536	0.0045542072928447	7.33272227314391e-05	0.00996595989008736	0.00605872902189272	5.52196361025981e-05	0.00193288760733864	0.00340696155811708
"Arabinogalactan -- Macromolecule"	0.00591886819691064	0.00273018906559279	0.00274973632665361	0.00110763617409434	0.000652395514780836	0.00619991274196882	0.00423728813559322	0.00573814912812012	0.0103750267004364	0.00712821468505404	0.00904438365834289	0.00271734304235858	0.00924697463112611	0.00288151872987174	0.00353447486493911	0.00723082426286474	0.00240203334916069	0.0021720993124083	0.00288853876297823	0.00386319259274811	0.00434246997228211	0.00387886847865237	0.00192950350095481	0.00395000423214739	0.00287646568003162	0.0056505043672032	0.00209306424605623	0.00348018171966823	0.00504726640878721	0.00263975155279503	0.00780113379822405	0.00081082450717073	0.00313002284070722	0.00225463670940674	0.00301286086878316	0.00179619457382151	0.00280834914611006	0.0010820083129907	0.00320855614973262	0.00423238696109359	0.00311170381659999	0.000393912264995524	0.00285723256617162	0.00669338595813074	0.00696566656356326	0.000715768377353088	0.00458780751093688	0.00466923813114469	0.00406703704840542	0.00257163313315507	0.00161922489066449	0.00638080653394589	0.00170673027492752	0.00408114271996159	0.00172253351020651	0.00200750632800908	0.0027970888550945	0.000610596809139255	0.00120966307325577	0.00713687827657606	0.00191382010091051	0.00407572651633908	0.00348807531974024	0.00162595016462745	0.00323527449803215	0.0121272863943874	0.00153528762654128	0.00189735541449017	0.00324251650915418	0.0045701070946783	0.00265734265734266	0.00386925757284251	0.00184351894067041	0.0017744859777032	0.00188679245283019	0.003059708016435	0.00426384318214337	0.00413474790858681	0.00636894761916702	0.00352683252311505	0.000490496627835684	7.18674763735672e-05	0.00123823675086677	0.000415918328764534	0.00101002253127185	0.00214048918008823	0.0018853277143174	0.0157863876234721	0.0218900281281191	0.0028030833917309	0.00124133453010714	0.000727726374883044	0.000321661611984193	0.00128266547157273	0.00513094861756195	0.00366421228118922	0.00444284596018364	0.000844096895953113	0.00188209051461234	0.000791094535797028	0.00114191098803848	0.00543489534714875	0.00321529049256464	0	0	0	0.000107054919173536	0.00418742549744781	7.33272227314391e-05	0.0145593241192634	0.00752985811347051	5.52196361025981e-05	0.00212300769986375	0.00312304809494066
"CO2 -- Production"	0.00182859342668784	0.000614292539758378	0.00640349555522073	0.00241073755538181	0.000326197757390418	0.000826655032262509	0.0012326656394453	0.0014982944945647	0.000671325257087059	0.00130450987700335	0.00114709256154593	0.000674895657579256	0.00184939492622522	0.000339002203514323	0.000586026920611666	0.000817619704634882	0.0007541267491551	0.000517851491699992	0.00123217387791379	0.00117575426735812	0.00160147828765014	0.000942010916244147	0.000556970082749841	0.000846429478317298	0.000702648105045892	0.00135293766538668	0.000308451573103023	0.000791897636810736	0.000992904867302402	0.000266193433895297	0.000301008378066523	0.000202706126792682	0.000465273665510532	0.000431321805277811	0.00049464879935246	0.000375947701497525	0.000683111954459203	7.91713399749291e-05	0.000735294117647059	0.000972660357518402	0.000592705488876188	0.000895255147717099	0.00050237056108512	0.000325514210729762	0.000519641200123725	0.000501037864147162	0.00116470655076416	0.000768539195498971	0.000782712790447835	0.00162188226011485	0.000514520058715819	0.00202362721505141	0.00106927679874977	0.00214059936782299	0.000950363315976003	0.00110558319513543	0.000923310884205953	0.000610596809139255	0.000711566513679866	0.00348032952993524	0.00179783100388563	0.00135053659713011	0.00623883390522644	0.0011788138693549	0.00243479420985925	0.0154096717614633	0.000623710598282397	0.00402895223817667	0.0021353157499308	0.0154447595187622	0.00517482517482517	0.00382650334551829	0.000475746823398815	0.00227597114531497	0.000665926748057714	0.000874202290410001	0.000801259121476606	0.00291676015256899	0.000952834683182468	0.0013344771709084	0.000105106420250504	0.000107801214560351	0.000577843817071157	0.000378107571604122	0.0113544291152869	0.00114855516980344	0.00109053269749732	0.00685580262505074	0.00567099174303602	0.000754676297773705	0.00569104138418349	0.0009356481962782	9.19033177097694e-05	0.00037089122069573	0.001215864601318	0.0102979994442901	0.0291323756532042	0.0150185542053544	0.000243974696338637	0.00026369817859901	0.000628051043421165	0.00076752338871948	0.000893136247934623	0.000774064292869502	0.0002128157653919	0.000174189474600997	0.000214109838347072	0.00012226059846563	0.0396700274977085	0.0116884714760284	0.0100656201002691	0.000938733813744168	0.0166671947780348	0.0214922491624553
"Ethanol -- Production"	0.00211731870458592	0.000750801993038018	0.00625282507156848	0.00228042741725306	0.000285423037716616	0.00179108590323544	0.00100154083204931	0.00102011540055469	0.00225809404656556	0.00111815132314573	0.00114709256154593	0.000603854009413019	0.00128653560085233	0.000979339699041377	0.000293013460305833	5.11012315396801e-05	0.00106136357288495	0.000661699128283323	0.000969579444915768	0.00100778937202125	0.000246381275023098	0.000221649627351564	0.000119350732017823	0.000338571791326919	0.000570901585349787	0.000318338274208631	0.000220322552216445	0.000375109406910349	0.000661936578201601	0.000887311446317658	0.000150504189033261	0.000608118380378047	0.00247440994839692	0.000117633219621221	0.000359744581347243	0.000208859834165292	0.000607210626185958	7.91713399749291e-05	0.000467914438502674	0.000762355415352261	0.000635041595224487	0.00116383169203223	0.00050237056108512	4.06892763412203e-05	0.000222703371481596	0.0012525946603679	0.000695983182773706	0.000551028102433224	0.000905491267380829	0.00130042811847046	0.000862577745494167	0.0034274046525195	0.000740268552980609	0.000760212859600688	0.000712772486982002	0.000581885892176544	0.000597436454486205	0.000393933425251132	0.000853879816415839	0.00215868540464338	0.00191382010091051	0.00135053659713011	0.00572838385843519	0.000650380065850982	0.00170102061236742	0.0132047105988474	0.000623710598282397	0.00363074184254293	0.00268891612954249	0.0150593287999339	0.00511888111888112	0.00327069839030334	0.00176422780343727	0.00258457740230683	0.000776914539400666	0.002797447329312	0.00154528544856203	0.00211545241834674	0.000300895163110253	0.00108029104311632	0.000315319260751511	0.000107801214560351	0.00082549116724451	0.000302486057283297	0.0111879418848574	0.000835312850766139	0.0009426638571587	0.000766767398854359	0.00328917521096089	0.000161716349522937	0.00534728720661536	0.00213119866930034	0.00039058910026652	0.000602698233630562	0.000875422512948958	0.00993331480966936	0.0279053039118201	0.0151778177706286	3.48535280483767e-05	0.00124314855625247	0.000399668845813469	0.00151430290206816	0.00256776671281204	0.00091066387396412	0.00038306837770542	0.000304831580551745	0.000321164757520608	0.000305651496164074	0.0396700274977085	0.00147643850223516	0.000832349354445326	0.000883514177641569	0.0164770746855097	0.0208960308897848
