"Taxa"	"goose20"	"goose22"	"goose37"	"goose42"	"goose44"
"k__Bacteria|p__Firmicutes|c__Negativicutes"	0.589084154879268	0.434285714285714	0.510361583535801	0.551743853630646	0.702072909220872
"k__Bacteria|p__Firmicutes|c__Clostridia"	0.167881125875125	0.161285714285714	0.127197370301558	0.11735277301315	0.150822015725518
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.143163309044149	0.165428571428571	0.186508503644419	0.145940537449971	0.0343102215868477
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria"	0.0651521645949421	0.221142857142857	0.145490924682007	0.154088050314465	0.0804860614724803
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria"	0.0317188169738534	0.0158571428571429	0.0250107188795198	0.0295883361921098	0.0108649035025018
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia"	0.00200028575510787	0	0.00242961269115335	0.00114351057747284	0.0204431736954968
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia"	0.00042863266180883	0.00142857142857143	0.00300128626554238	0	0.000142959256611866
"k__Bacteria|p__Firmicutes|c__Bacilli"	0.000571510215745106	0.000428571428571429	0	0	0.000428877769835597
"k__Bacteria|p__Actinobacteria|c__Actinomycetia"	0	0.000142857142857143	0	0.000142938822184105	0.000428877769835597
