"","wolverine14","wolverine17","wolverine37","wolverine44","wolverine49","wolverine57","wolverine58","wolverine60","wolverine70"
"wolverine14",0,0.574920783853502,0.534180408807341,0.532879012565374,0.505716979449272,0.659581221068779,0.598249006392267,0.616761435762531,0.424461924454458
"wolverine17",0.574920783853502,0,0.411863611031429,0.617143940390855,0.595972041441215,0.543304504746718,0.51037345361213,0.724198482050842,0.642360316938832
"wolverine37",0.534180408807341,0.411863611031429,0,0.51420550473672,0.435597395523007,0.401852659555624,0.47882268057744,0.619763182875944,0.4449430065357
"wolverine44",0.532879012565374,0.617143940390855,0.51420550473672,0,0.211613702737951,0.471928498868177,0.417303358856385,0.447534455962905,0.325645823278032
"wolverine49",0.505716979449272,0.595972041441215,0.435597395523007,0.211613702737951,0,0.451433439719843,0.395971240224589,0.407569735721779,0.359803313199958
"wolverine57",0.659581221068779,0.543304504746718,0.401852659555624,0.471928498868177,0.451433439719843,0,0.304658529064545,0.672811771276647,0.623086073832921
"wolverine58",0.598249006392267,0.51037345361213,0.47882268057744,0.417303358856385,0.395971240224589,0.304658529064545,0,0.634371004974268,0.608027815458572
"wolverine60",0.616761435762531,0.724198482050842,0.619763182875944,0.447534455962905,0.407569735721779,0.672811771276647,0.634371004974268,0,0.499406913308534
"wolverine70",0.424461924454458,0.642360316938832,0.4449430065357,0.325645823278032,0.359803313199958,0.623086073832921,0.608027815458572,0.499406913308534,0
