"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"iris16",171,210.807692307692,15.467999814873,226.252204781186,7.74649355098336,3.4754015713082,0.921497359270894,12.7384249843361,31.6518581449468,0.675929401664732,0.99342293394338
"iris17",108,122.882352941176,8.2106430800444,137.073762067892,6.11617752637825,2.90450280391903,0.884057682982982,8.62497857320916,18.125329558468,0.620337761379445,0.996712876947263
"iris22",110,141.230769230769,15.4848224332072,143.2833903783,6.2826392031168,2.55806965172438,0.814721413981109,5.39727780466782,18.5282931182333,0.544214516954618,0.995856550935848
"iris36",130,167.4,17.1446735006468,166.297702766057,6.57213629746146,3.10811660707704,0.883617883270276,8.59238539476226,22.6694110457523,0.638540238125306,0.995136604205407
"iris44",160,195.15,15.0795724425131,195.981857303536,7.04559907739177,3.37278930630715,0.920231735910017,12.53631392645,29.1800302226153,0.664566264939196,0.994565217391304
"iris46",170,258.4,34.458360851064,234.787335463316,7.93038199106664,3.45515365247548,0.935016852142312,15.3886050917382,31.4251310867672,0.672758811473128,0.992565055762082
"iris59",106,127.111111111111,12.6064932764928,121.803964795925,5.36081565704211,3.08393399353396,0.907438204081633,10.8035933192343,17.721574281509,0.661300368954674,0.997142857142857
"iris60",167,208.052631578947,17.2602547541669,210.233884483063,7.39105258040991,3.61690925491662,0.941343263726435,17.0483402850131,30.7511022303742,0.706704499357082,0.994277539341917
