"ID"	"korra21"	"korra29"	"korra44"	"korra48"	"korra58"
"ko00643"	0.000596746377803989	0.000516681801566416	0.000244652857545108	0.000563314874120988	0.000322450148773775
"ko00650"	0.00748243425737466	0.00789347515762472	0.00547781862139183	0.00713856985876619	0.00700524805517729
"ko00660"	0.00199102733173823	0.00200747866113499	0.00177514956876237	0.00196319277103797	0.00181698894159299
"ko00670"	0.0030792835474426	0.00274538694808685	0.00390944745928194	0.00318184506384391	0.0032455222654091
"ko00680"	0.00763343846219056	0.00745180752612958	0.00701993261759786	0.00771636211131024	0.00713414882374819
"ko00710"	0.00431940105887753	0.00424766173256526	0.00445422849527063	0.00440457452198327	0.00444157080905129
"ko00720"	0.00799243902016784	0.00789426301558822	0.00802742064764585	0.00820248986743468	0.00774781382556576
"ko00730"	0.002936607825105	0.00274584436817909	0.00351820307068296	0.00306595039627403	0.00305058774302332
"ko00740"	0.00246416634210515	0.00258866822956601	0.00244340894915715	0.0023545709969991	0.0026324618224573
"ko00750"	0.00147802921051329	0.00159056514238576	0.00166415590212299	0.00147132039600226	0.00172065133515952
"ko00760"	0.00424537466011642	0.00449636698378565	0.00428290593186245	0.00417264075677797	0.00469044226257943
"ko00770"	0.00395393732564787	0.00400249645027642	0.00355068324905556	0.00395446757705243	0.00364169484198655
"ko00780"	0.00378440203286301	0.00389777858103036	0.00447818416465443	0.00380976195775648	0.00455634727768143
"ko00785"	0.000282990694472346	0.000322291989099572	0.000432548053623434	0.000280354583965512	0.000449753888452347
"ko00790"	0.00426272077779052	0.00445715171767075	0.00429149325514584	0.00440525329299591	0.00455609869228274
"ko00791"	0.000283066124309129	0.00030666530502485	0.000399173615320297	0.000305271596770251	0.000331756177788197
"ko00830"	0.000532457440265828	0.000566573190890954	0.000484151893713157	0.000498762335119001	0.000593773487282953
"ko00860"	0.00587319066178593	0.00608762758272984	0.00494902038924671	0.00623235795824634	0.00482996968396428
"ko00900"	0.00347879528928366	0.00324381171129261	0.00396212300035433	0.00356930717964368	0.00344503128856709
"ko00903"	0.00075230260535267	0.000956639271600611	0.000251595709173273	0.000687289425386791	0.000648281714335783
"ko00906"	6.07103996468895e-05	1.4925551686905e-05	0.000252021591830967	8.07485955533724e-05	0.000170512550578487
"ko00908"	0.000233584082398309	0.000188904489117849	0.000376516108945048	0.000251988717687598	0.000284591591478726
"ko00909"	2.54569832736129e-05	1.53608564713803e-05	0.000132357285431573	4.77370979570551e-05	9.43554712200958e-05
"ko00910"	0.00399530251968504	0.00393676506780774	0.00413687779712711	0.0039525479245362	0.00411526998501918
"ko00920"	0.00532379472070623	0.00598189425249746	0.00447433644505706	0.00512054627734336	0.00579226901829695
"ko00930"	0.000758559761141335	0.000800128340169436	0.00030120614954745	0.000690670303377712	0.000509577963960494
"ko00940"	0.00056166648880249	0.000510800839480675	0.000716235470112739	0.000570078945574199	0.000514714628598699
"ko00941"	3.13401703665021e-05	6.58322420202012e-06	0.000112745911813201	3.92508893625029e-05	6.73600866455611e-05
"ko00944"	8.11033748841473e-05	8.87211210046145e-05	5.84889083893558e-05	6.87960153372007e-05	7.76777816905352e-05
"ko00945"	3.13401703665021e-05	6.58322420202012e-06	0.000112745911813201	3.92508893625029e-05	6.73600866455611e-05
"ko00950"	0.00068873118443719	0.000590884880106717	0.000802365331778408	0.000723576582386538	0.000605784708154417
"ko00960"	0.00117488424215249	0.0011481757522752	0.00121149216078516	0.00119740344088951	0.0011339145301215
"ko00965"	0.000108934426861172	0.000107850437652085	9.85331711028573e-05	0.000102066566626484	0.000117018266996729
"ko00966"	0.000232934641644301	0.000207078179171321	0.00027056485360689	0.00023737228448781	0.000211576057816236
"ko00970"	0.00593755567125202	0.00518070552692057	0.00731247264096732	0.00622451851906883	0.00586341866960111
"ko00980"	0.0006715685276148	0.000871948847678795	0.000441363835478697	0.000607338478425415	0.000811973574864776
"ko00981"	0.000267772878309478	0.000337217870093105	0.000106973282288363	0.000248592376732386	0.000246728063517535
"ko00982"	0.000683156518780352	0.000878977407635657	0.000523092622968889	0.000626678807219532	0.000865006862184965
"ko00983"	0.00228578469444948	0.00232083888118247	0.00238909640559492	0.00228695961635003	0.00240631336885713
"ko00984"	4.02551174268854e-05	5.48857853718963e-05	1.47879024059271e-05	3.05666011363676e-05	4.3203574303685e-05
"ko01040"	0.00158722961771397	0.00172480095104836	0.00164122352845256	0.00154900474512262	0.00184612832116981
"ko01051"	0.000718946238659762	0.000625454457694271	0.000557500661119335	0.000785431237601502	0.000479720476353858
"ko01052"	6.55754682369706e-05	4.06869510908253e-05	0.000115336149298937	8.90234597874387e-05	7.30205014235189e-05
"ko01053"	0.00129888808928489	0.0018896421529577	0.0007161348872809	0.00111143210312795	0.00183716006762499
"ko01054"	0.000436361260741098	0.000402334318160942	0.000328352403820758	0.000431806559698871	0.000382665892061107
"ko01055"	0.000403283506096172	0.00029509536397273	0.000449274258928603	0.000401242717624352	0.000352661188970318
"ko01056"	0.000115585862414819	9.85120046833755e-05	0.00011844126977633	0.000124802795435289	8.3321661659692e-05
"ko01057"	2.0673919312156e-06	3.69578646494757e-06	7.54060025582046e-07	2.2273083263329e-06	2.71774182847453e-06
"ko01059"	0.000152190350792288	0.000212462644159156	0.000161410652817772	0.00014652965668222	0.000263952698050785
"ko01062"	1.27284916368064e-05	7.68042823569013e-06	6.64250525556857e-05	2.38685489785276e-05	4.71777356100479e-05
"ko01100"	0.146339701175967	0.145625992190005	0.149933035073235	0.14706165643315	0.147407416882076
"ko01110"	0.0609279202808658	0.0612130444995985	0.0634638400269444	0.061809669017409	0.0616794939431193
"ko01120"	0.0522350579979202	0.0537743363431687	0.0453659204266616	0.0515006787010063	0.0500737807816422
"ko01130"	0.0481863745481373	0.0470959207879873	0.0501020459719145	0.0489933295872456	0.0475793382407686
"ko01200"	0.0253674174797019	0.024766177542849	0.0251266433634545	0.0257484737879744	0.0246549185928449
"ko01210"	0.00620591505319402	0.00610108925750018	0.00563179455429105	0.00618989294739689	0.00536558135445268
"ko01212"	0.00626739930916222	0.005961176277505	0.00693530898038331	0.00640914730640969	0.00659476521775084
"ko01220"	0.00283760193630222	0.00317447631263999	0.0016783880129464	0.00265361043005255	0.00246212005886925
"ko01230"	0.0288492723593772	0.0271238675398276	0.029800662347802	0.0292390595887056	0.0262108310908297
"ko01501"	0.00651459341732827	0.00723999874599538	0.00577614226616758	0.00608672797501231	0.00717280683294546
"ko01502"	0.00179607290249609	0.00155383989981368	0.0020372823166184	0.0019724994340577	0.00157036057762546
"ko01503"	0.0044372062192781	0.00541770960459056	0.00402798904395165	0.00440055307473762	0.00553929667470876
"ko01523"	0.00112243467296043	0.00095860353403176	0.00147391847414695	0.00117176159699138	0.00117103393190153
"ko01524"	0.000887860314359134	0.000936848417791917	0.00123848199430375	0.000954893217430073	0.0012048417222035
"ko02010"	0.0558151012784568	0.0527237428691774	0.0431944936402358	0.0517741015835266	0.0431278955803262
"ko02020"	0.0404434098206807	0.0390065210670224	0.0434417959967693	0.0428182671649364	0.04133942431453
"ko02024"	0.0239031983832736	0.0228299817043402	0.0241388019414598	0.0240713876155106	0.0222614021107462
"ko02025"	0.00482233447245347	0.00440589509958241	0.00824328707515071	0.00559422506367723	0.0069351315064158
"ko02026"	0.00703399596982674	0.00818924802701001	0.00659234229046847	0.0068370481356561	0.00820442501292409
"ko02030"	0.00403105781436331	0.00415407637379461	0.00504865532493612	0.0039438713992256	0.00536503822445791
"ko02040"	0.00353315402025499	0.00473220270224262	0.00363234812177816	0.00315968027114158	0.0055782909844666
"ko02060"	0.0176010687570352	0.0218170782842727	0.00679314156666605	0.0146357310353257	0.014631502098961
"ko03008"	0.000252962035792499	0.000262902002597171	0.000368333517380376	0.000263909785347337	0.000338520555144423
"ko03010"	0.0111413360941082	0.0101638756684342	0.0143577621870376	0.0116910658185645	0.0119525970094736
"ko03013"	0.000629174700677084	0.0006527564287421	0.000523357281837321	0.000612323283182597	0.000559735253472417
"ko03018"	0.00396268544758017	0.00354424078008343	0.00548753947226107	0.00415182752779327	0.00467568508072707
"ko03020"	0.00109761783245497	0.00104906872228559	0.00118762931173717	0.00112664602956368	0.00102932380194854
"ko03022"	2.34448995293377e-05	7.57967191756554e-06	1.99177096608322e-05	2.51261516644225e-05	2.96015238219647e-06
"ko03030"	0.00361476342904909	0.00320566737142714	0.00500701643351142	0.00382539029617602	0.00416160965235559
"ko03050"	0.000106125045784918	9.26441795436356e-05	0.000141249096366606	0.000113377540637071	8.52049161140858e-05
"ko03060"	0.00364363837862577	0.00352966263009694	0.00414016214172306	0.00381590267592825	0.00376687612214343
"ko03070"	0.00596477483879709	0.00664156477218232	0.00671156958217092	0.00599376725784301	0.00758082642738016
"ko03320"	0.000936915733177083	0.000680151453454727	0.00105302441909958	0.00095481916245549	0.000786799433867857
"ko03410"	0.00236579523212758	0.0023610859366472	0.00255553959232815	0.00242373212374635	0.00245714018580118
"ko03420"	0.00212485335080362	0.0019186651052065	0.00263496859258647	0.0022283617986438	0.00218941765598274
"ko03430"	0.00443509343351245	0.004047307375252	0.00564673634495551	0.00462655897585864	0.00482852803973
"ko03440"	0.00517191403877193	0.00473832319937702	0.00680720901872265	0.00540574093605469	0.00587044623169451
"ko03450"	2.15498197015552e-05	6.7140998465592e-06	1.86626119218898e-05	2.95055316908034e-05	2.13193848966689e-06
"ko04011"	4.06542657901613e-05	7.37725376109991e-05	9.82140938705597e-06	3.35684389613773e-05	6.26378298364037e-05
"ko04013"	0.000125433470602709	0.00016570053837113	0.000109342242018325	0.00010578642134078	0.00017934002864194
"ko04016"	0.000840943503393292	0.00083902666417066	0.00114252474830683	0.000912687183701159	0.00101261897561041
"ko04022"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04024"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04066"	0.000632910682204959	0.000623286581350063	0.00063483878013151	0.000651899195994549	0.000610299268996161
"ko04068"	0.000166450256724298	0.000239510725140147	0.000120043686547878	0.000140532050642935	0.000241977858478344
"ko04070"	0.000381703380611885	0.000402061644685708	0.000556534014880872	0.000412934720990816	0.000541587457278589
"ko04072"	6.47310314972398e-05	8.69406233505044e-05	8.86250724831771e-05	6.59195722096141e-05	0.000116438393795982
"ko04080"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"ko04112"	0.00445068263292003	0.00350800689962819	0.0068451348440257	0.00508864478767134	0.00500031997480607
"ko04113"	4.79392782138622e-05	1.25781599764256e-05	0.000139357458935854	5.33878513481941e-05	7.67447340171494e-05
"ko04115"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko04122"	0.00211788984856942	0.00228618509189795	0.00262281562088975	0.00222286515494172	0.00284580416658991
"ko04138"	1.28090517104571e-05	3.6544782716225e-06	3.48139074179914e-05	1.79311797655016e-05	8.81201584036031e-06
"ko04141"	0.000684261603850967	0.000612409549853602	0.000751880197362643	0.000736257395357755	0.000553325001143982
"ko04142"	0.000496629967222986	0.000208145820422059	0.00116798258224424	0.000575862907312893	0.000668383723767916
"ko04144"	2.68533578835578e-08	0	0	0	0
"ko04146"	0.00111046581760964	0.0011270558384635	0.00123136876115573	0.00106789707003415	0.00121346947622477
"ko04151"	0.000218249226516856	0.000183597870097667	0.000350763763707054	0.000240903553561446	0.000281113554726706
"ko04152"	0.000342115678536622	0.000338293921293487	0.000469513112567487	0.000361984247109288	0.000424698624463445
"ko04210"	8.44434721841787e-05	1.87922031300939e-05	0.000364697358771446	0.000117325936197324	0.00023782958958164
"ko04211"	0.00016608773639287	0.000239473075982129	0.000119163651405381	0.000139354860302157	0.000241977858478344
"ko04212"	0.000967260474047744	0.00100539378294301	0.0011808660995517	0.000987713293893275	0.00120289899447612
"ko04213"	0.000703669002483063	0.000767080256978685	0.000872968436085274	0.000700335072578423	0.000946443399263404
"ko04214"	0.000249446211155105	0.000202423149027254	0.000495113739269258	0.000278969618121095	0.000365146325475369
"ko04215"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"ko04216"	0.00049578643354572	0.000389576387804344	0.000808093401785538	0.000504746546971778	0.000590792057003403
"ko04217"	0.00117252432772882	0.00103471510521568	0.00169824920371768	0.00127444608192209	0.00139534795836079
"ko04260"	3.90313556837514e-05	2.31542321811247e-05	0.000212557821417814	7.18897963281842e-05	0.000146863053054311
"ko04261"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04310"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"ko04330"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"ko04380"	7.14337681642474e-06	3.05496025061064e-06	1.00382675254176e-05	4.24020481367818e-06	5.17658244334324e-06
"ko04510"	2.10990669085098e-08	0	0	0	0
"ko04512"	2.10990669085098e-08	0	0	0	0
"ko04611"	2.10990669085098e-08	0	0	0	0
"ko04612"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko04614"	6.95371442280368e-05	7.92034457761443e-05	0.000163858844752241	7.75145390933113e-05	0.000167493262605305
"ko04621"	0.000757010955867382	0.000589450798450256	0.00117081097867405	0.000813058620328154	0.000884322857087701
"ko04622"	0.000106116469954951	8.48022290090852e-05	5.31145574024485e-05	9.57071363526697e-05	3.07035884374986e-05
"ko04626"	0.000678558019350633	0.000652892049531385	0.000739261726980647	0.000700690242213284	0.000752319973101631
"ko04657"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko04659"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko04714"	0.000473191086061375	0.000399748376807038	0.000924025768551794	0.000512615325912448	0.000707400813843379
"ko04724"	0.000409630008513612	0.000388295344529747	0.000498847222576011	0.000424174509457374	0.000458553602282884
"ko04726"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"ko04727"	0.000497253020012309	0.000542258238789027	0.000519770351803997	0.000490893574237039	0.000592448850172335
"ko04728"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"ko04910"	0.000557979224285431	0.000588672321427981	0.000685578564893159	0.000589194256189271	0.000683241259470636
"ko04911"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04914"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko04915"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"ko04917"	0.000119952346713172	0.000151692265317684	7.19916594598537e-05	0.000115678930850334	0.00010425610125703
"ko04918"	0.000247460238232193	0.000201077081461681	0.000499373668054458	0.000264871987945404	0.000433030483441888
"ko04919"	1.35743724101385e-05	7.7933757097444e-06	8.02005359862413e-05	2.41526983711291e-05	5.25075818342151e-05
"ko04920"	0.000385409812257036	0.00029644321343065	0.000658967264797711	0.000391632555030217	0.000456825102943188
"ko04921"	0	0	8.80035142497161e-08	1.62371081486582e-07	0
"ko04922"	0.00104781204689862	0.00111648042743021	0.00118261424284694	0.00109651172823512	0.00109362992868783
"ko04925"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04926"	2.10990669085098e-08	0	0	0	0
"ko04928"	5.37067157671157e-08	0	1.29071820899584e-07	0	0
"ko04930"	0.000338857220469866	0.000343634969334656	0.000306483055499006	0.000355894673992841	0.000313741437431007
"ko04931"	0.000565802664892389	0.000534047010516742	0.000836927693430482	0.000609632304100734	0.000704144882999186
"ko04932"	5.13196087344872e-05	3.08019274419719e-05	0.000265066823992352	9.57235096765616e-05	0.0001887244780679
"ko04933"	2.10990669085098e-08	0	0	0	0
"ko04934"	0.000282948056711152	0.00023333063204035	0.000283765947296581	0.000305198598449221	0.000265140807410266
"ko04940"	0.000291896281222788	0.000340517665827481	0.000284587255484479	0.000280750845740523	0.000354134890748693
"ko04960"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04961"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04964"	0.00021362103258185	0.000201243028212513	0.000202982946752669	0.000191748814352105	0.000215438551438753
"ko04970"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04971"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04972"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"ko04973"	0.00021263642803521	0.00023856112131182	0.000224763788215786	0.000223671286481785	0.000235976794849062
"ko04974"	0.000191596025801217	0.000111228559346784	0.000352468280811539	0.000174724207524737	0.000226917429315419
"ko04976"	8.98244821205012e-06	2.8487862900354e-06	1.89794245731888e-05	4.7222922865681e-06	6.01756831760815e-06
"ko04978"	6.97481992185802e-05	2.54841757498125e-05	0.000258340263020568	9.32699291064349e-05	0.000164138093676626
"ko04979"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"ko05010"	0.00033017924428031	0.000362900317912972	0.000531230857874082	0.000364851114425898	0.000536418472163706
