"","iris16","iris17","iris22","iris36","iris44","iris46","iris59","iris60"
"iris16",0,0.580035532887221,0.606820059763353,0.756532567613409,0.534381783933437,0.568702262484844,0.613410200386198,0.590014604175032
"iris17",0.580035532887221,0,0.559879048599629,0.829446765580358,0.617559736286633,0.657839443527954,0.48644325730526,0.655713486700415
"iris22",0.606820059763353,0.559879048599629,0,0.750898562329239,0.611377561968258,0.650250653661063,0.562521020767797,0.704976087558328
"iris36",0.756532567613409,0.829446765580358,0.750898562329239,0,0.794951923125438,0.801622047094939,0.767866931222071,0.829766445781598
"iris44",0.534381783933437,0.617559736286633,0.611377561968258,0.794951923125438,0,0.422134286094148,0.598816529271212,0.458732147215868
"iris46",0.568702262484844,0.657839443527954,0.650250653661063,0.801622047094939,0.422134286094148,0,0.597916654619164,0.458061448265093
"iris59",0.613410200386198,0.48644325730526,0.562521020767797,0.767866931222071,0.598816529271212,0.597916654619164,0,0.644966063670973
"iris60",0.590014604175032,0.655713486700415,0.704976087558328,0.829766445781598,0.458732147215868,0.458061448265093,0.644966063670973,0
