"","culi_1","culi_2","culi_3","culi_4","culi_6","culi_7","culi_8","culi_10","culi_11","culi_12","culi_15","culi_21","culi_25","culi_27","culi_28","culi_29","culi_30","culi_32","culi_36","culi_38","culi_39","culi_42","culi_43","culi_46","culi_48","culi_50","culi_51","culi_52","culi_54","culi_55","culi_58","culi_59","culi_61","culi_62","culi_64","culi_65","culi_68","culi_74","culi_75","culi_77","culi_81","culi_82","culi_83","culi_84","culi_85","culi_86","culi_87","culi_88","culi_89","culi_90","culi_91","culi_92","culi_93","culi_95","culi_96","culi_99","culi_100","culi_103","culi_105","culi_106","culi_107","culi_108","culi_109","culi_111","culi_113","culi_114","culi_115","culi_116","culi_117","culi_118","culi_119","culi_120","culi_121","culi_122","culi_123","culi_125","culi_126","culi_127","culi_128","culi_129","culi_133","culi_134","culi_135","culi_136","culi_137","culi_138","culi_139","culi_140","culi_141","culi_142","culi_143","culi_144","culi_145","culi_146","culi_147","culi_148","culi_150","culi_151","culi_152","culi_153","culi_154","culi_156","culi_157","culi_159","culi_161","culi_172","culi_174","culi_177","culi_178","culi_183","culi_187","culi_192","culi_196","culi_199","culi_200","culi_201","culi_202","culi_416"
"culi_1",0,8.75568977285785,14.5023274952916,12.6595646871361,10.9748350159469,10.6455329577401,12.1699370599581,12.0318628853886,10.1278698121459,10.5597688068937,10.9768841278264,11.6435807817944,12.9062142951976,13.6273841865365,12.4334813072913,13.5031551720261,12.3421745562793,12.6689427195907,13.3560764383382,11.307287415916,11.1683266898832,11.481104327999,12.2388342911643,12.0715799466855,13.4970659750407,11.9543944511162,14.0376773996771,11.9660348341919,12.2816207058803,12.5387087232078,12.039276763156,12.6602056941207,13.4903452974683,12.8092335095774,13.4024195554547,12.2333687023794,12.5476504309334,9.83775126843441,12.776347147167,15.6923894613269,12.4416129329123,12.6913912795415,12.3597751604715,11.43047844352,14.0663027444338,15.3871253916557,12.4060566666418,16.622590462546,13.5458265979772,13.7243645366025,12.60140962089,14.003015346707,12.6740523563347,14.4410878229324,13.8098051078283,12.1515066641166,11.6210545719811,14.4811113108385,11.3105111139372,12.9548843900177,12.0623843363342,12.0174635792861,12.9170070426358,12.7284837869342,17.7942964474552,19.0951429304194,11.5660601213794,12.549939760231,10.6185157773654,16.1741788799171,14.1876547945378,14.6028622620823,12.4380353559872,13.493682126513,12.4337113836519,10.9109017551311,11.2662409483807,12.2789170607876,11.3515721834678,12.3154153489213,14.481506699753,13.8886625069936,12.3792799381201,13.5432977860857,12.9034146847185,14.301372785519,19.2659020375898,11.8884865013994,14.4660585330682,18.7294446986327,20.6133886599998,12.1743609661284,14.1531721836415,16.2419911867082,12.9066449426792,13.0140667142463,12.0966920380145,17.3669146051797,18.5458420766641,17.537742411457,12.2332688386337,13.4980962175082,12.6193752774204,13.7639111729111,15.0503488050859,18.3669907859395,15.0066493187064,16.0805637934075,15.6792376526471,12.7214527647901,27.0654237866121,19.4428446973725,18.2940945985942,24.4778691931473,18.155361827444,20.3485286524598,23.6771116063934,16.9224451731084
"culi_2",8.75568977285785,0,12.8230551978148,10.1115452342125,8.68281276952643,8.89166499869574,10.4195853381352,10.8899253264704,8.77678632624895,9.19944105747457,8.85328169702854,10.616397435404,10.8046820157382,12.8319303350401,10.7739795322831,11.8930047835566,11.3628370993777,11.6044408931477,11.5638446335832,10.0617529095235,10.3780174367481,11.2387633468235,11.4963723241343,11.2396596625756,13.2351892833647,11.2634209392726,14.4183820575229,10.3147737881947,10.9051013240188,12.4177683491409,10.5664238366747,10.9288627208996,10.9425798353885,12.2158270557673,12.3686240321248,11.1128792129412,11.4806203151887,8.12958296300592,10.1849519084812,15.739480145048,13.230466710654,11.0652514084492,9.97430832552595,9.59815490537586,12.129430424033,14.0466315964198,10.0360674701328,16.9012254234503,12.1628745750128,13.1717704993953,10.864975688761,13.7910192315033,11.2237566975255,14.8593785217715,12.6325081285564,10.5715133773815,10.4249929432894,13.5622279036928,9.71961681386625,12.250265977877,10.1817815793473,11.9436645017386,12.1580791393069,11.834257421741,17.1583057102032,19.8091795703001,10.061137792692,12.5436676469261,9.8300215075251,16.0469364540163,12.7579640519194,15.1529196440335,11.2989843924516,13.0511670199073,11.5169152921109,8.96262192567353,10.1448312580018,11.7358000142433,9.83154173070582,12.280736583253,13.2746447495976,12.6699481664321,10.1728229347711,11.7466007041434,10.1642336154274,12.2994189763918,18.8019544644757,9.82937326480617,13.6957032618097,18.2791470662262,20.2346608727999,11.3766318754808,13.1712929671655,13.3605911502971,11.0006919918722,11.7420049884262,11.462702219178,16.9508852299606,17.7342488868074,16.0271309473024,10.7096990538788,11.0074233742462,10.1471064471777,12.8104682023188,14.2078536393919,15.7054675729584,12.2791283851001,13.0431700663667,12.7110520102048,11.5667034871492,26.0631914788363,18.8553775919266,17.4916369768775,22.8706709049856,16.3084783108843,19.1479240745607,22.3772266576697,16.8070123301808
"culi_3",14.5023274952916,12.8230551978148,0,10.2538424078609,13.5125890831196,14.2856407703654,16.4003261192403,16.1083856848045,14.2397691718387,15.3706507088433,14.8059922754787,15.9645716931282,17.3065070528598,15.5852275536224,16.7859424531223,16.0503092774376,16.5099399123121,17.5695894927098,15.9750375508937,15.4010896946902,16.9124264828325,16.797546318406,16.653677741998,16.7349042488299,17.8915696723798,17.7180017994664,19.6306907140277,17.2111664733966,17.75016971553,18.2721399865514,16.5793310584192,15.3325919840881,18.3582772116446,18.3799215799324,17.1587427227271,17.0813959339921,17.0677532001384,14.9801130883469,15.3625065858443,17.7569883625173,17.8202511211471,16.2494638036607,14.9736472068998,15.6073950555508,16.6508852086645,17.1333874895456,16.4443949619272,17.2856482821943,17.6013496502178,15.2597456696048,15.7254322261123,18.024210653396,15.9571560081293,15.8670876124976,18.1214353519253,16.5976011038641,16.0933361477117,17.1061391667176,15.5561047815551,16.6333612057809,14.3194115773146,16.7100441842032,15.1787692399495,16.8011267826902,16.0372634794645,18.9869713555656,16.5076799538755,15.7612727216217,15.3285837823898,15.0809007324143,15.2498602409677,17.5306295871586,16.6388036066969,16.9306240540991,14.9491313392605,15.5761175925126,16.7242600559094,16.4815431104298,16.4469208313765,17.261477673321,18.9651911137846,17.0889854763348,16.3454614291989,14.8054848721882,14.6710668437466,17.2020140720354,18.139757934507,15.7978332040059,15.3162521785577,22.2451748451847,23.9376779399958,16.5355405174969,13.8142119092535,17.4361571855322,15.9007919256784,15.5909924755755,16.7129181902476,15.1265731035363,14.4731107688027,17.2053459703068,15.7866311523593,17.2819457624637,16.2230652484499,18.6586536851284,20.1155069057526,18.4017791768312,16.2006600332162,16.7076389595532,16.1436073605318,14.9045602620548,24.2461042093809,23.2506587039528,20.2999256659149,22.0944287520403,18.0140906848123,18.0892257712776,23.0989606713403,15.2125008989578
"culi_4",12.6595646871361,10.1115452342125,10.2538424078609,0,9.2443833855246,11.9232003250727,15.6709097648571,13.689435998821,11.7677221240037,12.7043321834886,13.0985089214532,13.8580788668387,14.5867299298307,14.7874022530054,14.0788723034737,12.6318912910454,14.2086696494686,15.0906364568072,12.0764713188605,13.0847882229119,15.0013295789172,14.8575117755776,15.2347987596843,14.7670611167806,15.6789260911648,14.5569296607348,17.4389087913726,14.6347361118776,14.9766146946674,15.983009599988,13.8257108894926,12.113982180505,14.9064469777117,15.9831405104093,14.8790129959286,14.1908984113433,14.5158855766749,11.491566497122,11.2156902550849,15.4532974136566,15.7665570830122,14.3754475963392,12.0278647148375,12.9968368422051,12.8448247272253,13.7559471128364,12.5526841719758,18.4177720197952,15.7676876512071,14.9550154707016,13.3347728839509,16.0683005016629,13.5985455767035,16.2911935974892,15.5361985326523,13.354883490219,13.5731211947156,15.9727449146683,12.3365335029538,15.4211053037986,12.7724627269142,15.2352092740183,13.7987545277541,14.0051657254483,17.6820014146652,20.4953626641296,13.6470190441407,14.1409965780453,13.1935035976493,16.3989486911978,14.894887673969,16.6957321229754,14.0892374173663,15.334729579892,13.0905504943056,12.5720406506908,13.5887139751371,14.6858963967986,13.7770215430747,15.4370381624059,17.1710404785895,15.8839891582771,12.2753528561992,12.6729008398055,10.1694701263685,15.8827541904499,19.6681039430722,13.7749012255025,14.7448420170065,20.1525626637326,22.0725733394424,14.0356741846928,13.338354279658,15.5371459762438,13.2285931996066,13.0808465131156,14.3579504496415,17.2302787456004,16.9083839965447,16.140372411292,13.1560857503231,12.9333783124685,12.8946104324616,16.7374040866465,17.6085519678964,14.8250891893639,11.236987761551,11.7636289945353,11.3842769209148,12.3947816573333,24.092178006021,21.3937262973468,18.6606560913589,20.1078817764306,15.2371508567747,16.8890876589262,20.6113652269114,16.5816376577212
"culi_6",10.9748350159469,8.68281276952643,13.5125890831196,9.2443833855246,0,8.68934020819736,13.3759070035355,10.629768800523,8.07592712939898,10.0866880520054,11.5557227289484,12.1452928506071,12.77973548534,13.8411548594027,12.5431344107351,10.3456954420125,12.5582035189704,12.4957159447621,10.1096859086977,12.2204075857115,12.9857945914733,13.657929731269,13.4439686249853,12.8525284027601,13.5066915386014,13.0117510521317,15.593820099479,12.2673882860621,12.6924464861862,13.6954002771666,11.3073451526053,9.98599181350986,12.1291639713214,13.612482408902,12.9764268637444,12.0078084815105,12.2968500515621,8.65387918875126,8.56699933512691,15.7349801108846,14.9413849692038,12.0531406274575,11.3215317420362,9.88237163900026,10.1125523861001,12.112022390059,11.3997360369156,18.5018572020844,14.3541684639603,14.8355414409157,12.3145080372836,15.5590484160558,12.5382786483653,16.7055603014955,13.7938321464698,10.9081277733572,11.9435110437404,13.7612949494679,10.2112021053453,14.9822751243348,12.7235389007053,14.0587664385845,14.1280289713659,12.2381345248992,18.683890617967,22.0527268577314,11.156329199485,13.9261819947322,12.21207886071,18.6691336662583,15.7193586314083,16.5850744253618,12.2054449471267,14.2066457824471,12.5326483366474,10.5288330292523,10.6548546875019,13.1323905465231,12.1987782461058,13.8364696895804,14.9046102476724,14.2151260176846,9.29130405377584,11.101217824258,7.39171188301426,13.445392787722,19.6520166348466,11.6555499111598,13.3742519563509,18.051394835472,19.7872913646811,11.9533810773428,13.5274648485826,13.7237360158927,10.2418454452953,11.2548964763561,12.2590908918476,17.9946636445156,19.2376746256313,17.133650692154,10.9900289130981,10.4980718714933,11.5928443860823,13.865559737787,15.1955376386432,13.7911273277233,9.71535628404077,10.8306620083924,10.0917694288834,10.4576646567462,25.8249422021864,19.6160286774896,17.1370115949355,22.9119229791785,15.8349821722367,19.4841036442256,21.9505640204315,18.7407666259497
"culi_7",10.6455329577401,8.89166499869574,14.2856407703654,11.9232003250727,8.68934020819736,0,11.5386408783224,8.16225972822211,7.5080922142639,8.78031957019603,10.1616718674055,10.5364877363644,10.2810484053314,11.9267976426307,11.0127129334202,11.5231336598039,10.7083083324567,11.4653669769014,11.920289929316,10.9944929968341,10.7766424765555,12.220974392841,12.5263981916817,12.641343671059,12.2958872092625,12.1536930130732,13.941569821406,11.7015410020595,11.1421803616047,11.7709378531037,10.3881460364267,11.157964753682,11.5994154241667,11.4349275633995,12.3541197197616,10.5886278521847,11.7698313715782,8.79766394481956,10.4905389742223,15.5091509598363,13.405491026942,11.2605129032168,10.8745387383306,10.1514782174343,12.0301846599299,13.03416958087,11.6711632297246,15.4582419813504,12.0357028432367,12.7356735059745,11.1435342730085,12.6847910738782,11.7494597034232,14.7993484914159,12.2958573436285,10.7896717714244,10.5414545236974,12.8634834177132,10.1505608303662,13.189647742351,10.9094014410112,12.0379671074919,13.5021311959498,11.55735090528,18.1459752550095,19.8329162269934,10.5498169895207,13.0804509959404,10.7047946419248,16.9042023396138,14.2403940492685,15.1153787263476,10.2465216239664,13.6717749599548,12.3077012472555,10.321973689252,9.98058634323849,12.2958600429396,10.2629351247401,12.6359067475134,13.1503263905562,12.9010017495071,10.5325970959681,11.6884315187061,10.8382204160532,12.8782072225205,17.7995503383924,10.0390270221815,12.3594285551105,17.8489576492138,18.6409347324379,11.0207143362536,13.1882326741555,14.5217472162232,10.5099939441239,11.2352454301152,10.7371274292023,15.6557960434132,17.7160027928953,15.5712027374353,11.1454182739069,10.7600663491156,11.3972013788463,11.7317504601823,13.1517414976361,16.9839888850934,13.2809868433982,14.1852928603564,14.1091902158425,12.207545485944,27.1997270911322,18.8663676177943,16.2561652871464,24.6315229637074,18.3285691250393,21.2166310890687,23.1642274400433,17.6101036884752
"culi_8",12.1699370599581,10.4195853381352,16.4003261192403,15.6709097648571,13.3759070035355,11.5386408783224,0,12.1193859966794,10.7819047946233,10.6610617902636,9.77160001912867,11.927223215806,13.3168744788189,13.5788667993016,13.0586052202255,15.1430476735825,13.877163128586,13.474924717425,15.2219730134249,12.825086112768,11.7412887392224,12.5849522097696,12.6997796767663,13.5257118458377,14.6146246800935,13.5880856566999,15.6388104547521,12.8907247155165,13.1317421465235,14.2629176901569,13.1842352639235,14.8421134050666,14.1605085988533,14.1051628023319,13.8105947772056,13.5598308654379,12.5550001654923,11.4570878858175,14.4036725230248,18.1410770054504,15.7562651879768,12.7570552208164,14.2106252186066,12.6278309089986,15.6068714488484,17.9724121546781,14.456426251718,17.1983477259293,13.7711465947541,15.2718577154795,13.5287435397101,15.39295886928,13.5717305344578,16.1621068075583,14.4340955178925,13.3159719647891,13.8118665707521,15.6369257619228,11.9762444743617,13.0684520956877,13.131436903624,12.6274108084857,14.4164397964294,14.4866334791212,18.6560420204054,21.3053323184808,12.9235563350351,14.4418959946371,12.3871488136623,17.6062418595938,14.9138894452393,15.7353594140976,14.4723351783568,13.9644382907053,13.8740674733594,12.3392521107845,12.6156680391824,12.3824690259488,12.62101336882,14.3082865137557,14.335081735281,13.7518030303962,14.2288461865587,14.0051876651346,15.0989027477692,13.8064026390953,21.047219129773,11.6728365071075,15.2855480679814,19.9939500366498,22.1252551013519,11.8426574819081,14.8231102702792,17.9784912103625,14.1758145291691,14.4474304601588,12.2144176376,18.4493125816977,19.3444261382591,19.1782263607996,12.7647214609216,15.3965900509155,14.7131814864623,14.017296000439,15.8868717924478,20.6544914487523,17.4614641682076,18.7933743336148,17.9016213770205,14.300473179022,31.066955715448,20.431242686446,20.0006172374668,28.2884863122352,21.1829839804814,23.7954307805201,27.4308833919242,18.5740228105975
"culi_10",12.0318628853886,10.8899253264704,16.1083856848045,13.689435998821,10.629768800523,8.16225972822211,12.1193859966794,0,8.21578107899353,8.60005474503906,10.5501798507684,11.2363224947991,10.0114758553577,12.9825742506985,11.3795968010559,11.1403841499103,12.2922993179468,11.39272546257,12.165090804016,12.0052410740943,11.396155481116,12.227915890438,12.3996989701661,13.0612076052861,12.668839563501,12.146911103988,13.3249004953612,11.9369869420606,11.2147177703666,11.9473705109951,10.6305223719119,11.5832506930226,12.7515067686814,12.2390054012001,13.1746412316611,11.1899889039512,11.8884158022086,9.76713001490322,11.1294262152272,16.1730643647663,15.179610619083,11.6983537253105,12.762859856632,10.6922992162183,11.6263347588624,12.8489918066458,11.7074422155321,16.0619901603401,12.3907448080916,14.1103368212438,11.7487922050812,13.1788278028668,12.4191659228906,16.0936684168356,12.6111752008699,11.6201709917884,11.4180572069452,14.5410346010844,11.5887013615115,13.7202462617323,13.4158924062364,12.5944139951196,14.4222699458848,12.2496217743807,18.1166734879355,20.7672250239105,11.8045892378241,14.1960577203565,12.1152531424465,17.7812840980087,15.0215270695917,15.7583483138835,11.6869876970326,13.6899992909033,13.3447869952767,10.9758917081706,10.689421902059,13.1614494498063,11.3472057309456,13.7320969784023,12.7081112071753,13.3356685329258,10.5749037740617,12.5030798048441,12.2468797110451,14.5480262277798,19.6367719546828,11.1698208551204,13.3811945611295,17.605690865379,17.9089679453094,11.031314653895,14.2603975065314,16.9912991393264,10.5914639902768,12.2800973358376,10.113854237136,17.305524438139,18.7985748526395,17.0306075184455,10.8924410824351,11.328563228569,11.9636837042893,10.5750523533823,12.2679299651179,18.4374158013787,14.6055268238099,16.216247320369,15.2767004248703,12.4978061029137,28.4574357935575,17.8971342759577,16.8510747899216,25.2906524810882,18.5693116726311,21.575839090296,24.0172119547135,19.1300563642101
"culi_11",10.1278698121459,8.77678632624895,14.2397691718387,11.7677221240037,8.07592712939898,7.5080922142639,10.7819047946233,8.21578107899353,0,7.68768357131137,9.26219044078695,8.87365034183228,10.3593566631667,11.2046035982971,10.1967000177924,10.7086967216165,11.215354854802,10.9819550564185,10.843028766328,10.7158635359705,10.3698426011621,10.9869857363974,11.1918008441398,11.0287815119795,11.9057731632632,11.5192709996858,13.6237445610663,10.3489140648541,10.4969281528903,11.6617134056013,9.24142714431567,10.5820524454179,11.4122577413418,11.5878382473492,11.2123997454324,10.4259702716679,10.2917988500964,7.7343220846808,9.72336897772085,15.1876474750536,13.7617105339579,10.4289701163803,11.5690359683166,8.70895601573809,11.5349058779845,13.7479681959913,11.1071603210307,16.5363178544081,12.5720812986046,13.5579052577703,11.1069916435658,13.9683744584253,11.0334267440731,15.0535333233952,12.1881861001345,10.192018665111,10.5990311041768,12.8105700800311,8.30925341316056,12.2452355039237,11.4537618534418,11.6602939808605,12.9608792245679,11.0877856890244,17.4808169633053,20.5215096629276,9.9480366722405,12.5550775787453,10.9408705430311,17.1574687266257,14.1860495328754,14.9639157113838,10.6144268817105,12.3743644493818,11.2254505764553,9.15287665947975,8.88932863831985,11.1575400274368,10.1668788099176,12.2132622512682,12.4292123448942,12.228058513781,9.86268747641873,10.7058834395004,10.2410645743706,12.5588860169004,19.0345334993626,9.76308461995312,12.5001925696192,17.0819325980707,18.8493644501016,9.36664071160341,12.858649576817,14.6568740130396,10.4682848404148,11.0923470224061,10.1547315209036,16.9797963273317,17.8608154037436,16.3639083097492,9.56164575045851,11.4769245740469,10.976172538539,12.0344550469983,13.5433232742832,16.7121092207267,13.1929327727563,14.416895835069,13.6243713391281,10.9113309111483,27.6169726856468,18.5858192023547,17.1886649470426,24.8867923397598,17.7755914409159,21.1384308535795,23.961173412369,17.8365068014851
"culi_12",10.5597688068937,9.19944105747457,15.3706507088433,12.7043321834886,10.0866880520054,8.78031957019603,10.6610617902636,8.60005474503906,7.68768357131137,0,9.61957226174808,9.53328420877259,10.6054229844211,12.6693944917088,10.9028223382599,11.4457067227128,12.4446871503177,11.2924102914771,11.5894547090402,10.5388845272729,10.0196775839681,10.7738636661347,10.9248295029888,11.5451613582864,12.0497165525267,11.2442375992342,13.127654105453,11.217127347527,10.6401392208817,11.492559805381,9.61730506969647,10.931272529052,12.40561137142,12.4271182409364,12.3057501364506,10.731995095344,11.0940833147959,8.06504844152905,10.5186874227947,16.0315069097592,14.1715416033494,11.3207587626026,11.547490703995,9.17066806623046,11.9476509190131,13.8397504565128,10.6625766068534,16.2752821893894,12.755463424798,14.1427616809108,11.1543494522998,13.2729453463697,11.7063627026779,15.2781317037737,13.0370034254934,10.2833630826143,11.0900242731818,14.2227829209565,9.67274715986141,11.5536396465695,12.0594684932905,11.6523259753799,12.9354046635791,11.2462561091935,18.1079269302253,21.038882148073,10.4830129496519,13.173108307775,9.54344179445063,17.2657618650766,13.7852264982795,14.5006598657888,11.2770715111352,12.4585653768844,10.5829433856939,8.92096011622891,9.68943402997384,11.3391860051951,9.60704397986984,12.170987818768,11.7098613591985,11.2764790954897,10.5079817907164,10.6223671526426,11.3826013898498,12.8679915260412,19.7901447837808,9.16335213635072,13.1691895627311,18.1684388900362,19.1407545846815,10.0475743385127,13.6919137341269,15.8855633287963,10.5125864267554,12.2982293568909,9.47333699867428,17.4508813790668,19.0044948188162,17.2098211208654,9.61051256282451,11.8616864108741,10.8851223801066,11.327241667666,12.5462510116372,16.8889041614805,13.4136096583015,14.7157869251783,13.7271273886135,11.9140411984879,28.0065176481654,19.4702313645401,17.6328166988863,25.2716677110762,17.6648003692881,21.2238286095092,24.295107880984,18.1888084866578
