"Taxa"	"joans14"	"joans21"	"joans29"	"joans41"	"joans44"	"joans49"	"joans51"	"joans56"	"joans57"
"Metabolism"	0.722997758831568	0.746679405024797	0.747113066252049	0.721078358536756	0.746182229822455	0.75603857971672	0.758850436583824	0.748765040650706	0.73295254227724
"Environmental Information Processing"	0.132203860828181	0.104091240784801	0.110776150771461	0.128310076973478	0.100862375567611	0.0926754688747126	0.0851807256210912	0.105191838123129	0.122462585227412
"Cellular Processes"	0.0618972084231497	0.05655540052746	0.0533873250735598	0.0652960208689482	0.0556764516117488	0.0511971459595715	0.0497148090588572	0.0540151112736973	0.0593354957174199
"Genetic Information Processing"	0.0376328016393754	0.0563808236393002	0.0543495319638195	0.0488287062262233	0.0587827577449262	0.0611577184158712	0.0640132303811159	0.0561399485490136	0.0447754218196399
"Human Diseases"	0.0355390470397787	0.0261790959084833	0.0249326958050208	0.0264822761420348	0.0271736101790104	0.0273561347862198	0.0287796414089949	0.0257527072436503	0.0306706572026025
"Organismal Systems"	0.00972932323794768	0.0101140341151591	0.00944123013408947	0.0100045612525596	0.0113225750742485	0.011574952246905	0.0134611569461166	0.0101353541598031	0.00980329775568567
