"ID"	"wolverine14"	"wolverine17"	"wolverine37"	"wolverine44"	"wolverine49"	"wolverine57"	"wolverine58"	"wolverine60"	"wolverine70"
"ko00230"	0.0147292907849221	0.0152792179212716	0.0153354992313533	0.0152801634565731	0.0150909838578022	0.0148265520328741	0.0151761953909526	0.0152224095227944	0.015067321769435
"ko00240"	0.0109626626469544	0.0116543765527864	0.0116460070913664	0.011259157193944	0.0111676828284039	0.0110715668264979	0.0115247581472812	0.0113775438148119	0.0110182200641845
"ko00250"	0.00648396227500072	0.00659769284104497	0.00648817536020496	0.00680237502832671	0.00659024805491518	0.00671134760277308	0.00648858972705184	0.00659107923050162	0.0068566749009469
"ko00253"	0.000127394189720074	0.000197842980750468	0.000171019404944323	0.000161380504972866	0.000171320968910618	9.29813198164049e-05	0.000145850159656288	0.000192416356083643	0.000155654449195509
"ko00260"	0.00791687240253229	0.0081565663921907	0.00804761041768896	0.00786517972175041	0.00785320727937152	0.00728379690176493	0.00784027640590482	0.00793216581939932	0.00784439127595249
"ko00261"	0.00145960471347077	0.00153313193044132	0.00151231655970542	0.00172184357654431	0.00166272219384478	0.00167968720231882	0.00152563721478517	0.00164319752798155	0.0017233542227849
"ko00270"	0.00887070899509904	0.00913532738224329	0.00910793776364896	0.00860248140737765	0.00850225299529475	0.00762564419618457	0.00858991735623428	0.00881880138981357	0.00861997106472039
"ko00280"	0.00520980688854387	0.00585148153959878	0.00544788730671542	0.00491193082447807	0.00525191360356653	0.00468354037634135	0.00520115615833685	0.00536001686308751	0.00481429015634813
"ko00281"	0.000580087785505953	0.00061778361772209	0.0006175848706811	0.000594766435725075	0.000649015864175439	0.000893853306726309	0.000790307779064687	0.000666973114733256	0.000461516771458664
"ko00290"	0.00270852718093815	0.00277822202640221	0.00280036433201445	0.00286404696138059	0.00286599183710933	0.00265234682532577	0.00272917821456884	0.00287901094047937	0.00281868168724802
"ko00300"	0.00488448058039844	0.00462057087971404	0.00495260071175724	0.00455639525768453	0.0046812059757816	0.00381593512400525	0.00426100087084713	0.00464561644737619	0.00470808458106914
"ko00310"	0.00167119667566015	0.00168062232939321	0.0018342105350113	0.00178971330215598	0.00198466146181018	0.00275528540672795	0.00224848402374395	0.00191465147997463	0.00145285602581022
"ko00311"	0.0002557742979649	0.000249210443363579	0.000255538505409994	0.000201657811125062	0.000223281896755044	0.00020794852941414	0.000227757804444405	0.000203752770547898	0.000206812314026144
"ko00330"	0.00416659894266761	0.00446602460559675	0.00432762653950004	0.00425360295205956	0.00426486369705045	0.00481070736973934	0.00473289927919384	0.00436566382055773	0.00391964970595595
"ko00332"	0.000408699397785601	0.000457613741219103	0.000444145786026749	0.000450189270350162	0.000432917035800809	0.000366740623356256	0.000414338125072548	0.000451866560300404	0.000459826761019142
"ko00333"	0.00159309337446488	0.00159651143011817	0.00154154521319611	0.00182767532338034	0.00180279185062823	0.00165375437277991	0.00153165459807547	0.00176550204413868	0.00190375588738788
"ko00340"	0.00367872762579133	0.00397372017367981	0.00392497243977795	0.00372938450264321	0.00372059036477101	0.00307448252396069	0.00356876801660119	0.0038937908293401	0.0038161295970096
"ko00350"	0.0025330783874562	0.00220937823763601	0.00239167500761421	0.00238272643425925	0.00239837445609236	0.00319806142213232	0.00274007387834446	0.00234146135052863	0.00226107336823339
"ko00360"	0.00298819317618541	0.00298920274588742	0.00311184653946071	0.00288991669141273	0.0030163969261487	0.00341473835649271	0.00324661049624487	0.00297778600554494	0.00270065972730937
"ko00361"	0.000117892182931942	0.000113193214801087	0.000145366329250037	0.000397738572690935	0.000340730663153842	0.000339042338136624	0.000210070351192042	0.000352146086498562	0.000363182829193412
"ko00362"	0.00238836410783468	0.00235627797659827	0.00271783542773669	0.00222657986880254	0.00267643400064556	0.00273318935780954	0.00264823114787145	0.00257684767177222	0.00192132974138335
"ko00364"	0.000104983180219592	9.12900681000868e-05	0.000100699102870492	0.000185106983684065	0.000175961566084052	0.000178763085345457	0.000119066952397812	0.000180186388680491	0.000169482043178349
"ko00365"	2.20925705903621e-05	1.47099251843482e-05	3.3064199651982e-05	6.44803284534893e-05	5.67504984051693e-05	1.91782109424588e-05	1.71837351541211e-05	6.65474236535206e-05	6.84405070774163e-05
"ko00380"	0.00116932962320792	0.00105997966453915	0.0012191018892027	0.00116556814102908	0.00130075430506351	0.00172166677768394	0.0014008160402636	0.00126990060942902	0.000984205863027259
"ko00400"	0.00575528841215045	0.00639194909822821	0.00613557171242564	0.00592185076327289	0.00578353596997228	0.00510342048390179	0.0058868740391211	0.00618684666234796	0.00587808728053836
"ko00401"	0.0014262666541734	0.00158881150097144	0.00148877903793632	0.00146614223608925	0.00139385136626292	0.00116368217558616	0.00141749878305435	0.00153743478429525	0.00146887173807218
"ko00404"	0	0	0	0	0	0	0	5.65861602777772e-07	5.97759332269253e-08
"ko00405"	0.000422042887050947	0.000480255121959623	0.000447394793950722	0.000490419538258489	0.000470785933303934	0.000503646718433524	0.000487007039577085	0.000483693725530663	0.00045749465747161
"ko00410"	0.00222983109891587	0.00270836357067808	0.00246468505672497	0.00231510450706588	0.00238979113530706	0.00295828260290896	0.00288592406464353	0.00258881042050229	0.00197001336642261
"ko00430"	0.00110735393676553	0.000996857520368359	0.00113274996689139	0.00116491152303116	0.00119517679611018	0.00125728741949852	0.00111629916139564	0.00113650339742388	0.00114466732280996
"ko00440"	0.000501174297615682	0.000447052738109871	0.000434645835234205	0.000472124166562422	0.000473742530285205	0.000789814655341779	0.000569544697911285	0.000404734617957703	0.000436867783356769
"ko00450"	0.00351254239583144	0.00349165093446447	0.00364120855641048	0.00378289894741335	0.00369975034863279	0.00372740808185085	0.00363249678377221	0.00377019952620925	0.00370162353976488
"ko00460"	0.00159336027734195	0.00120450376064553	0.0012500140723746	0.0012621760404928	0.00120535862670649	0.00107750945513445	0.00110376323159228	0.00112400263734694	0.00155009034346648
"ko00471"	0.000945574467422257	0.00101512549975814	0.00103922644037537	0.000996674253850469	0.00101523023582606	0.000903199896683443	0.000949184253791431	0.00102204699859208	0.000992073583520103
"ko00472"	0.000154038153578248	0.000155515462896101	0.000151227073897126	9.4205562825001e-05	0.00011647120020152	0.00011102056926746	0.000152733081141504	0.000101926861477359	9.16754214215204e-05
"ko00473"	0.000783238832274812	0.000795438961123965	0.000784427401595093	0.000678261225237093	0.00069741359955731	0.000684605865026498	0.00077384967832904	0.000708561760733261	0.000677837608905757
"ko00480"	0.0014166340123286	0.00173977902642399	0.00162249786967897	0.00231644541758164	0.00206138054085823	0.00243976468889055	0.00207935939974429	0.00226123309631979	0.00207939036832399
"ko00500"	0.0136397712920013	0.0144416271944844	0.0136263574443656	0.0118009615992067	0.0114880603494733	0.0113985554174735	0.0134583029856843	0.0122289786314457	0.0122343300735956
"ko00510"	0.00020681874317512	0.000235297156119745	0.000186682190583059	0.000225990564239529	0.000194513658904727	0.000115025743240707	0.000151405399112251	0.000209051740334962	0.000281661354620203
"ko00511"	0.00241769578390761	0.0020791976053619	0.00142591890314728	0.00179952446930166	0.00157422894335692	0.00120390821971668	0.0010672367270832	0.00119041363337484	0.00259710132268183
"ko00513"	0.000385547176659705	0.000420590168592371	0.000255535944633107	0.000318736067745021	0.000292656729580303	0.000160143093778981	0.000184049744030374	0.000248606982437025	0.000420695205963259
"ko00514"	5.32958586476951e-06	1.17475096958336e-06	4.77969570012329e-06	1.6424369168335e-06	5.00941019951328e-06	2.33519416939511e-06	2.72687477867749e-06	1.55714207033935e-06	3.17656517822341e-06
"ko00515"	5.32958586476951e-06	1.17475096958336e-06	4.77969570012329e-06	1.6424369168335e-06	5.00941019951328e-06	2.33519416939511e-06	2.72687477867749e-06	1.33201941809348e-06	3.16343802480955e-06
"ko00520"	0.016015916865347	0.0171255933592472	0.0163180653407303	0.0157614691398725	0.0153442986166818	0.0156991690551456	0.016377161609591	0.0160132482495251	0.0161266243515057
"ko00521"	0.00236056775215243	0.00214188074843598	0.00218673939256287	0.00239723624541476	0.00229261486293817	0.00173642598861929	0.00174674093852167	0.00219785493391683	0.00272268490088736
"ko00522"	5.20845891329747e-06	3.60937979060395e-06	5.38742333209773e-06	1.96890497298926e-06	2.86880502905892e-06	4.11366401618015e-06	4.29861319874561e-06	1.77967919963696e-06	2.62740291570601e-06
"ko00523"	0.000937645020814624	0.000890246723517118	0.000896008938855341	0.00115877934726164	0.0011223755232086	0.000805531162500825	0.00066425184542665	0.00100530829416605	0.00130107624487315
"ko00524"	0.000702600772375691	0.000597728535089527	0.000649027594680914	0.000662892313707081	0.000605715502307532	0.000499186958114392	0.000532837794135654	0.000600529825622024	0.000783480396822604
"ko00525"	0.000426122526245418	0.000411406765808797	0.000400857365652939	0.000523953392279533	0.000509826754796826	0.000403878569037071	0.000318948167855878	0.000461007208056262	0.000559512605976032
"ko00531"	0.000819353800189492	0.000828363606828417	0.000587061786464241	0.000706920805387366	0.000665791970468458	0.000486914608595125	0.000491598424241828	0.000577433040782836	0.000879047907572786
"ko00532"	0	0	1.32363210607244e-08	3.28089348113552e-07	2.00684485785738e-07	1.41527034228956e-06	7.15846248370771e-07	1.32822449097641e-07	8.21283177069138e-09
"ko00540"	0.00337082365116388	0.00425547285699567	0.0040143937972575	0.00437173322747526	0.00438149601706126	0.00464713150270059	0.00449158919052623	0.0046946303172825	0.00378692392542302
"ko00550"	0.00574506028723285	0.00573921001298431	0.00590597325768217	0.00550770638273968	0.00561915360854981	0.00477237493715537	0.00532511387229254	0.00569619779162795	0.00567112119677308
"ko00561"	0.00351118447803489	0.00375777935296925	0.00346915185257131	0.0030654186107168	0.00304241096273635	0.00345493077242716	0.00369964392004143	0.00319322043486368	0.00301708843593902
"ko00562"	0.00128076272346918	0.000950145448398385	0.0010770979414789	0.00104524048410093	0.00106630875649436	0.00113017609299784	0.000997047843725788	0.000955827473638011	0.00119966027281879
"ko00564"	0.00293596802793264	0.00261944171372196	0.00274807696437432	0.00344211852338233	0.0032089921198514	0.00372273396889353	0.00314528284035308	0.00322697718063315	0.00337057903695546
"ko00565"	4.25274563637037e-05	3.30847653155574e-05	5.66449262270135e-05	0.000103502654092319	0.000103444159617765	0.000150632442684413	9.21088426128003e-05	9.66636421459933e-05	7.51784474660442e-05
"ko00571"	3.9048300980797e-05	3.2297138975357e-05	4.19989068907741e-05	0.000119561771877261	0.000106490689182735	2.97121351443884e-05	2.84676323877452e-05	0.000112178235327106	0.000130287229521779
"ko00590"	7.73254540744881e-05	9.04225846373855e-05	7.6529441481825e-05	0.000163722910772589	0.000140547088171321	0.000176613968585073	0.000108095342352946	0.000139130617749284	0.00016349965560405
"ko00591"	3.6457049411806e-06	6.62165530991864e-06	4.30989655011118e-06	2.21770818466425e-05	1.68227024444403e-05	7.46285809801201e-05	3.77425554650206e-05	1.31854365237858e-05	9.81525259433536e-06
"ko00592"	0.000205239705605179	0.000227079200274022	0.000244112911816938	0.000293092766094117	0.000301350322983625	0.000402411652508928	0.000328578743983292	0.000308111460152769	0.000238263090493314
"ko00600"	0.00228426001196528	0.00204233969234969	0.00147415824532334	0.00173984179794815	0.00150175900132466	0.0013177697124214	0.00130015734328449	0.00126305740303084	0.00240021343305798
"ko00601"	1.49137558999942e-05	4.00096344713174e-07	8.37678627856659e-07	1.64948600231348e-06	1.64076334071015e-06	6.09827776721015e-07	3.60448964997599e-07	1.021214887205e-06	4.61334711951393e-06
"ko00603"	0.000998088303193652	0.00101906322609303	0.000748611947376754	0.000749772638855181	0.000664688508980509	0.000546155154889631	0.000669965865043003	0.000617873218265829	0.000953689157070415
"ko00604"	0.000315323826543793	0.000298620372272151	0.000169402871604081	0.000259777516790535	0.000238119498538646	0.000107608661891698	8.46912032440789e-05	0.000169396227707733	0.000372438901356734
"ko00620"	0.010932382122297	0.010789802631282	0.0109455561023269	0.0103484754499211	0.0107861190893301	0.0110064089700803	0.0108219297054647	0.0106383660924883	0.0102580181468804
"ko00621"	7.81278739104417e-05	9.68549651587132e-05	8.98436262039406e-05	0.000173520964924432	0.000166243813905068	0.000342378009998554	0.00020180406815674	0.000135572051720073	0.000123286160008613
"ko00622"	0.000206820348079497	0.000172926778979953	0.000172641774298851	0.000252694661906929	0.000256135768178658	0.000507229157342726	0.000315307728907088	0.00021675999026898	0.000190081995588853
"ko00623"	9.23445201253716e-05	0.000101352876267422	0.000115813236734063	0.000207958280051263	0.000207816813821819	0.000250236974018309	0.000162249644708074	0.000193414719096488	0.000168503102713891
"ko00624"	9.10975614195926e-06	4.14284158355485e-06	8.15778533010735e-06	2.91989166832328e-06	8.29566558282427e-06	5.14753999802002e-06	5.30300278524419e-06	6.2814615249607e-06	4.16730705585716e-06
"ko00625"	0.00134632297596853	0.000983655588273145	0.00120221122170087	0.00131477329433282	0.00135346737163739	0.00158054037090027	0.00127546712173508	0.00125603407100231	0.00135100340735883
"ko00626"	0.000938383295314822	0.000585980495299557	0.00078404283382382	0.000676076581657192	0.000746903930132354	0.00100633607570798	0.000804393341953699	0.000626608402231096	0.000728144558494435
"ko00627"	0.000901569018915201	0.000835007151907955	0.000939292167482765	0.000882342922758929	0.000940412389738017	0.00119059345142484	0.0010445279703724	0.000932194222161612	0.000769733920444316
"ko00630"	0.00875436945489501	0.0095186394706596	0.008818370973093	0.00885567896678847	0.00880987216778789	0.00896564080883156	0.00917405330370122	0.00890171540074011	0.0086193088881692
"ko00633"	0.000747853327484682	0.000648852559766143	0.000717013497307597	0.000941732655984584	0.000894847971739377	0.000984286088074479	0.000801137574131138	0.000962776754354762	0.00090381961596238
"ko00640"	0.00804715072904883	0.00820921394899044	0.00794891467713484	0.0076181499927633	0.00779119720282175	0.00855745781206605	0.00830176330688796	0.00771351981590553	0.00743590140923575
"ko00642"	0.000201594000663999	0.000220457544964103	0.000240319231788195	0.000285727833766559	0.000294226508588175	0.000390214624299519	0.000321945168442004	0.000301244859192337	0.000228858900084659
"ko00643"	0.000474143461678557	0.000418327654061536	0.000502344522228266	0.000321768953415773	0.000440074965491314	0.000500726814157283	0.000475201862329447	0.00040803467594548	0.00028124761080258
"ko00650"	0.00613630114467286	0.00595374385991767	0.00637381155703182	0.00599367838464783	0.00648365369748364	0.00778796409367895	0.00688970582976864	0.00623630005434349	0.00543394706340818
"ko00660"	0.00186435348603805	0.00193752434512538	0.00196017589086716	0.00194376872443386	0.00197459704275487	0.00188314730797894	0.00193790554214249	0.00198895949763351	0.00187083383805218
"ko00670"	0.00318062869701224	0.0033873086494836	0.00330132397030887	0.00323578241251797	0.00324692452242589	0.00274106287999912	0.0030080569710705	0.00323052590972471	0.00329201557286655
"ko00680"	0.0077281919962941	0.00728134029138569	0.00754034705418887	0.00671779100664302	0.00701213302644863	0.00729946580290438	0.00733174541917696	0.00687035286343253	0.00673995792162144
"ko00710"	0.00416507384675412	0.00402367854213918	0.0042183953040738	0.00417188774940637	0.00421132610084128	0.00413496392129192	0.00407239700440577	0.00414330222907941	0.0042107896030842
"ko00720"	0.00850066500637957	0.00893999092563031	0.00867442322148385	0.00799292670263353	0.0081755912895074	0.00779756803719333	0.0084331644599502	0.00832334214210466	0.00795388213542168
"ko00730"	0.00305750713363817	0.00319877051504389	0.00313905838498958	0.00316142089727661	0.00309652894742129	0.00271786433999651	0.0029716250285469	0.00322727631241995	0.00320140220776123
"ko00740"	0.00220533989994485	0.0025358410352499	0.00237822183024	0.00226290279203485	0.00229701762317224	0.00246914588461235	0.00251036201458069	0.002336108912154	0.00210297136372969
"ko00750"	0.00132221160205574	0.00149971733223908	0.00140275762505777	0.00160397315749331	0.00148839075310967	0.00146113434226108	0.00147806772589786	0.00158245059875537	0.00156285500245329
"ko00760"	0.0035926672895782	0.00366742061869026	0.00375101780793892	0.00399110448534723	0.00382542522522748	0.00429397149349736	0.00399190933750253	0.00385655501615221	0.00381346962463228
"ko00770"	0.00386626098873126	0.0041992582447842	0.00413513045031755	0.00382920625574867	0.00390298980653752	0.003850599568271	0.00409810466455744	0.0040221789104277	0.00371533094200867
"ko00780"	0.0034503551497156	0.00377945863364078	0.00353413811530111	0.00406515932751677	0.00402338851518843	0.00380071153479569	0.00359432108521015	0.0040398557958453	0.00407286169987381
"ko00785"	0.0002309206621329	0.000256636469751997	0.000227669931538997	0.00033512217282428	0.000305449254934011	0.00032570727113019	0.00027175073344574	0.000286015494979747	0.000331222548863331
"ko00790"	0.00380995778076875	0.00452928676737748	0.00413149782598289	0.00446752215701374	0.00424238495828562	0.00429649912605601	0.00438680301957517	0.00467693380464938	0.00425065800849727
"ko00791"	0.000404034448000784	0.000465880372179321	0.000414701504593282	0.000470861307984428	0.000441083369166376	0.000302155023076508	0.000420112209607123	0.0005168369416596	0.000469214420442698
"ko00830"	0.000454428683442483	0.000383736548303269	0.000414592593235615	0.000425430977020691	0.000432946270649673	0.000552608560702926	0.000447224853265782	0.000392031913304019	0.000433711248296824
"ko00860"	0.00736702182081992	0.00914370292156347	0.00782278984366523	0.00690430903112332	0.00694919207428364	0.00624751452227763	0.00787267435510053	0.00783557049950651	0.00683434385834986
"ko00900"	0.00358149368533547	0.00388241257089723	0.00397104413383	0.00370623153845284	0.00376766495208656	0.00317200074434945	0.00367776778221062	0.00394821896722651	0.00364142971214624
"ko00903"	0.000588819755939025	0.000729243081696086	0.000644571090833781	0.000561633922493875	0.000571853590556214	0.000941532981831173	0.000867470264579897	0.000624777432681197	0.000421720182338169
"ko00906"	1.58041831920654e-05	1.24731150221118e-05	1.9033528859843e-05	5.69635164281285e-05	5.25407402293613e-05	1.45449045514454e-05	1.28321324081444e-05	5.9169375743359e-05	5.80338360115589e-05
"ko00908"	0.000243519322094213	0.000254310479046866	0.000247129550860244	0.000259303040597928	0.000250105763165542	0.000193669877981443	0.000213581055343658	0.000249247780457204	0.000275997894722516
"ko00909"	9.69015611776274e-06	1.63443613159424e-05	2.06955896293998e-05	0.000105172355361184	8.71201773828397e-05	1.87410487480117e-05	1.50448263651172e-05	0.000104193518926423	0.0001060046576285
"ko00910"	0.00380781831613665	0.00367661337607623	0.00385822048942183	0.00395351750576879	0.00398818045886857	0.00400857063841742	0.00390285169201221	0.00396785321034786	0.00387427580161992
"ko00920"	0.00416809228596974	0.00404736789819874	0.00428486209569151	0.00475648583684345	0.00471274396559142	0.00573575621421175	0.00486573514849824	0.00467553936242297	0.00442744674412159
"ko00930"	0.000638949595805665	0.000675967030737	0.000693776343511735	0.000506483001423892	0.000609712525273242	0.000700980383387017	0.000717493721792322	0.000598933646815695	0.000412665612623749
"ko00940"	0.00103513826482712	0.000656961981436003	0.000668369740399307	0.00070659618803388	0.000606945017516432	0.000631667473171001	0.000612885678500993	0.000528647759306201	0.000979086033671521
"ko00941"	3.27313141634028e-05	3.35566114606902e-05	2.69918668976035e-05	3.52088392895122e-05	3.39513667087122e-05	1.40842947700831e-05	1.14362322238214e-05	2.7219551598534e-05	4.96503668042407e-05
"ko00944"	9.30167867226039e-05	6.16938834761216e-05	5.25137450800119e-05	6.27620525207657e-05	6.16620921214665e-05	9.6072662694546e-05	6.44607166210868e-05	3.85180402112748e-05	7.1616778681426e-05
"ko00945"	3.27313141634028e-05	3.35566114606902e-05	2.69918668976035e-05	3.52088392895122e-05	3.39513667087122e-05	1.40842947700831e-05	1.14362322238214e-05	2.7219551598534e-05	4.96503668042407e-05
"ko00950"	0.000759435133205061	0.000836939126759933	0.000786152026543573	0.00078523528551233	0.000734250990785869	0.000603064820610497	0.000736598449571112	0.000809397832428948	0.00079328567675267
"ko00960"	0.00120300984026137	0.00125610159593378	0.00122403864212491	0.00123876901943858	0.00118187576227343	0.00111918266076553	0.00121981688003485	0.0012666362876033	0.0012136311777926
"ko00965"	4.8427348291654e-05	4.40308662236525e-05	7.21666786141591e-05	9.35218882493232e-05	0.000103198563886478	9.64064655099396e-05	7.23507640203474e-05	0.000100510172222973	7.66927823259329e-05
"ko00966"	0.000241535973408781	0.000250590839675956	0.000260793368741484	0.000282941871153903	0.000286806994962629	0.000199898656200673	0.000228954458676781	0.000286629292837861	0.000282167206552513
"ko00970"	0.00610977681493934	0.00660061765103182	0.00675741965241078	0.00639781992596269	0.00639480566178238	0.00509760376807476	0.00598118112606944	0.00668956825619047	0.00646008661082762
"ko00980"	0.00044137220746506	0.000379398725623658	0.000414709253356236	0.00056437821560444	0.000534508720691168	0.000811620017612231	0.00058000540004696	0.00051984070324494	0.000507903084685715
"ko00981"	0.000191958955506671	0.000236023603360239	0.0001996381397908	0.000215197508006879	0.00019773479344952	0.0004048949779807	0.000314164321091909	0.000206686544631467	0.000170268435557513
"ko00982"	0.000446629333457074	0.000384686321085096	0.000424104002972016	0.000626316057959709	0.000576285265751167	0.00082091015237804	0.000587193110619163	0.00057173866011724	0.000573334888857581
"ko00983"	0.00219971317337182	0.00232516905921996	0.00223403028088888	0.00219659581302364	0.00217690379047548	0.00230476461594873	0.00229656363265033	0.00218311065125914	0.00217348221389643
"ko00984"	4.51951332711234e-05	1.46069621939154e-05	2.95206660362549e-05	2.80817792954009e-05	2.75139746608422e-05	7.39556395656211e-05	4.62757132542476e-05	2.44883679247257e-05	2.71607648120583e-05
"ko01040"	0.00138656241409986	0.00134039261288107	0.00133840511136385	0.00166773684839954	0.00163083101330486	0.00171132458122563	0.00145360525873694	0.00157390392725129	0.00167435873589062
"ko01051"	0.000865207831631904	0.000833647959361021	0.000829776529142133	0.000601405403189785	0.000657323139844352	0.000657064624384307	0.000741882853637212	0.000646353211011378	0.000673155069475087
"ko01052"	9.57703219701296e-05	7.27567298221877e-05	0.000103869803415492	8.41414713480889e-05	8.84376252007475e-05	6.90950351101294e-05	7.7427261327832e-05	8.07399314147175e-05	0.000101176325390712
"ko01053"	0.000621356627098111	0.000394741458478461	0.000581752439878249	0.000706765748910225	0.000722098693603537	0.00133264073588806	0.000872216503280716	0.00053617563039943	0.000585438310209371
"ko01054"	0.0005112865955792	0.000321418026842789	0.000490058663027663	0.000248730899293637	0.000328241550307663	0.000381431173919179	0.0003890673832869	0.000221346367762063	0.000305704499243165
"ko01055"	0.00033606163252986	0.000322345566852908	0.00032988593560464	0.000368151574147122	0.00038769772626891	0.00027177985974043	0.000239438103065948	0.000359489470848149	0.000405184984739085
"ko01056"	0.000124811590076188	0.000191392795302569	0.000167279181603137	0.000155875806302366	0.000164987950068622	9.15027812488817e-05	0.000144092645410174	0.000189028874338722	0.000148490003412588
"ko01057"	3.93662592284111e-06	8.51268818538667e-07	3.80423900304364e-06	2.22155685105628e-06	4.81094013003488e-06	5.45083377562482e-06	3.98188377337242e-06	1.40474517830936e-06	2.64667251965597e-06
"ko01059"	5.79996219298591e-05	4.63146988539604e-05	6.876202609441e-05	0.00014586166905304	0.000133022754864677	0.000148522726327772	9.86105584855198e-05	0.00013364624803082	0.000131882909913402
"ko01062"	5.48099455410955e-06	8.2402821634543e-06	1.0610595952851e-05	5.27835520740312e-05	4.35600886914198e-05	9.40027207043126e-06	7.58509995907992e-06	5.27221879355064e-05	5.31186135824761e-05
"ko01100"	0.146277437548875	0.151852804050671	0.148709453463344	0.147601055295794	0.147283457977796	0.144492333028644	0.147975659942039	0.149181120201206	0.147017731129059
"ko01110"	0.0618395429772334	0.0658963609098363	0.0639532645437847	0.0636315395745706	0.0628084655426943	0.0601184764904708	0.0636126107350294	0.0649592755130122	0.0629588170737839
"ko01120"	0.0495346077181543	0.0492020970002245	0.0499111398691766	0.0484519428607461	0.0495211410716749	0.0536046062099715	0.0516291642642989	0.0489798717922741	0.0469985109837599
"ko01130"	0.0486696165093283	0.0508953343435642	0.0501007118895828	0.0497598709909497	0.0494747895583565	0.0463441509918445	0.0486168899201183	0.0504054043657726	0.0498529897166771
"ko01200"	0.0254564899013026	0.0254757403283921	0.025414126597209	0.0244333683094789	0.0250239263833979	0.0244925165984539	0.0248375098696072	0.0247495785913584	0.0244845437346966
"ko01210"	0.00642803128584336	0.006643294999834	0.0065780682678895	0.00637564499460948	0.006384438593345	0.005854044376664	0.00635868614715498	0.00653211982734396	0.0062941261983723
"ko01212"	0.00607997924055648	0.00631354396592995	0.00619862116420903	0.00640924920726201	0.00657592383574502	0.00588838188405745	0.00591678512723637	0.00657434982402468	0.0064977783986364
"ko01220"	0.00263671691893745	0.00249663053327974	0.00258785475617381	0.00249411029026008	0.00257201804314489	0.00385910144761453	0.00323464219793846	0.00245369552870747	0.00218212114773602
