"Taxa"	"buddy11"	"hamlet11"	"hera11"	"padme11"	"ginger14"	"hera14"	"jarjarbinks14"	"joans14"	"kubo14"	"wolverine14"	"jarjarbinks15"	"kubo15"	"buddy16"	"iris16"	"hamlet17"	"hera17"	"iris17"	"lambchop17"	"wolverine17"	"lambchop18"	"franc19"	"ophelia19"	"goose20"	"jarjarbinks21"	"joans21"	"korra21"	"kubo21"	"franc22"	"goose22"	"grogu22"	"hamlet22"	"iris22"	"hera24"	"ivy24"	"marshmallow24"	"hamlet25"	"lambchop25"	"ginger27"	"henry29"	"ivy29"	"jarjarbinks29"	"joans29"	"korra29"	"kubo30"	"hamlet31"	"jarjarbinks32"	"grogu36"	"henry36"	"iris36"	"ivy36"	"goose37"	"grogu37"	"lambchop37"	"marshmallow37"	"ophelia37"	"wolverine37"	"charles41"	"grogu41"	"hamlet41"	"joans41"	"marshmallow41"	"goose42"	"henry42"	"ginger43"	"ophelia43"	"buddy44"	"franc44"	"goose44"	"hera44"	"iris44"	"ivy44"	"jarjarbinks44"	"joans44"	"korra44"	"lambchop44"	"marshmallow44"	"wolverine44"	"franc45"	"grogu45"	"hera45"	"ophelia45"	"buddy46"	"charles46"	"ginger46"	"iris46"	"ivy46"	"lambchop46"	"franc47"	"ivy47"	"buddy48"	"franc48"	"henry48"	"korra48"	"kubo48"	"lambchop48"	"ophelia48"	"charles49"	"franc49"	"ginger49"	"jarjarbinks49"	"joans49"	"marshmallow49"	"ophelia49"	"wolverine49"	"buddy50"	"charles50"	"ginger50"	"grogu50"	"lambchop50"	"charles51"	"joans51"	"ginger52"	"marshmallow53"	"charles55"	"ginger55"	"lambchop55"	"ophelia55"	"buddy56"	"franc56"	"grogu56"	"joans56"	"buddy57"	"charles57"	"joans57"	"ophelia57"	"wolverine57"	"hera58"	"korra58"	"kubo58"	"wolverine58"	"hamlet59"	"henry59"	"iris59"	"ophelia59"	"iris60"	"marshmallow60"	"wolverine60"	"ginger66"	"henry66"	"hamlet67"	"hera67"	"franc68"	"jarjarbinks68"	"grogu70"	"ivy70"	"lambchop70"	"marshmallow70"	"wolverine70"
"k__Bacteria|p__Firmicutes|c__Negativicutes"	0.497213887698243	0.344384109745642	0.548820586132952	0.443539165237278	0.732742603973131	0.647512864493997	0.387617958249929	0.0486121098806271	0.242030021443888	0.557717064797597	0.445524735487561	0.562	0.0467115632612122	0.444952816700029	0.49	0.0784201488265598	0.596741926264647	0.297436631820135	0.696385197885412	0.661426325568101	0.537857142857143	0.58541815582559	0.589084154879268	0.614428571428571	0.531008859674193	0.486285714285714	0.584679148206374	0.499285101515585	0.434285714285714	0.128142857142857	0.155298155298155	0.719959994284898	0.525285714285714	0.519134298409058	0.255930265790226	0.584369195599371	0.716061731923407	0.745	0.484926418059723	0.740105729389913	0.533714285714286	0.53431512725193	0.447349621374482	0.350779350779351	0.607489994282447	0.424160114367405	0.0674285714285714	0.580391596398456	0.109473382942187	0.123409123409123	0.510361583535801	0.0512857142857143	0.441601143674053	0.146146146146146	0.165474828375286	0.667809687098157	0.0552929379745022	0.0723167071602115	0.492279096368316	0.516022889842632	0.136610460131466	0.551901629968544	0.590538802343862	0.126627557590499	0.481068724103443	0.38719817116731	0.245785909811266	0.701972555746141	0.0988555078683834	0.500572082379863	0.612963227929604	0.0704568237147358	0.43477639662809	0.18541815582559	0.574471126357919	0.403714285714286	0.456627540795877	0.482921251965128	0.605831070458768	0.312044577796828	0.493843069873998	0.264894984997857	0.450621695012148	0.623695869658425	0.455039313795568	0.763789654186911	0.49078439777111	0.680240034290613	0.531504500642949	0.237176739534219	0.48684586788676	0.62508929847121	0.478	0.519445238776094	0.705857142857143	0.357408466819222	0.203324258489755	0.481354479211316	0.856244641326093	0.435087217615099	0.503357622517502	0.394112603601029	0.334477334477334	0.547612239062053	0.334429041017579	0.700929235167977	0.813	0.254142857142857	0.619694154637702	0.535622317596567	0.321612349914237	0.701671667381054	0.0851428571428571	0.542934704957851	0.710507505360972	0.342571428571429	0.37778730703259	0.269972845505216	0.470537757437071	0.116	0.630503144654088	0.415571428571429	0.0854077253218884	0.245428571428571	0.31879290617849	0.371142857142857	0.0607663711752931	0.170881554507787	0.308693165570489	0.619857142857143	0.443920560080011	0.693428571428571	0.489428571428571	0.249391553328561	0.305865522174535	0.276300743281875	0.629576659038902	0.101215153681201	0.26132304614945	0.107485329898383	0.81697385340763	0.567729938492347	0.465608465608466	0.13201885983712	0.612437455325232	0.0686008289266829	0.0511647849078176	0.382340272792534
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.177739677096728	0.146470420120034	0.0869192280200143	0.0947684391080617	0.0816064027440332	0.141223556317896	0.279954246496997	0.00143822810297713	0.0796283059328091	0.15376913174081	0.154418072633686	0.0842857142857143	0.329703395901992	0.340577637975407	0.302714285714286	0.634373211219233	0.232209202629323	0.000286409852498926	0.194884983569081	0	0.214428571428571	0.263045032165833	0.143163309044149	0.184142857142857	0.134038296656187	0.159142857142857	0.148778047734743	0.267229053474407	0.165428571428571	0.0432857142857143	0.0639210639210639	0.183740534362052	0.302714285714286	0.146051311451913	0.0543012289225493	0.272038862694671	0.224349814232638	0.121	0.243606229461352	0.0810115730818688	0.118285714285714	0.0882184729768373	0.0448635519359909	0.0431860431860432	0.189108061749571	0.158398856325947	0.141571428571429	0.20523081320566	0.294361763022324	0.531531531531532	0.186508503644419	0.0237142857142857	0.16011436740529	0.131989131989132	0.115274599542334	0.111444492070296	0.642887838418565	0.124767757610404	0.147698026880183	0.0858369098712446	0.252643612460703	0.145839290820703	0.216378447906246	0.40291887251395	0.131590227175311	0.171453064723532	0.255150554675119	0.0341623785020011	0.675536480686695	0.298197940503433	0.127629131492345	0.43720463983961	0.261037291041577	0.58084345961401	0.286878216123499	0.0998571428571429	0.20526767821357	0.28283550092897	0.0780334429041018	0.458351193027575	0.167096219931271	0.34076296613802	0.298556524224668	0.206945833928827	0.355110793423874	0.0595884538439554	0.378482640377197	0.163594799257037	0.265323617659666	0.0690098585512216	0.311266800114384	0.12201743106158	0.217285714285714	0.314555333142694	0.116714285714286	0.414902745995423	0.046281702249606	0.242320331475925	0.065304372677908	0.169573920503289	0.306900985855122	0.0594455558731066	0.426855426855427	0.185444666857306	0.0691725025010719	0.117369549678342	0.0882857142857143	0.0238571428571429	0.259111047591825	0.245207439198856	0.515580331618067	0.147878268324046	0.021	0.250750107158165	0.135382416011437	0.567857142857143	0.15494568324757	0.0548806631413463	0.268592677345538	0.0567142857142857	0.192824471126358	0.123	0.726466380543634	0.0608571428571429	0.471967963386728	0.0757142857142857	0.70960823563054	0.310472924703529	0.392479267943952	0.057	0.259751393056151	0.224714285714286	0.278714285714286	0.295490336435218	0.496709585121602	0.110777587192682	0.12399885583524	0.658184417441029	0.481783111873125	0.698296836982968	0.0331475925132162	0.11586325275354	0.182754182754183	0.0757251035862266	0.0650464617583989	0.740746034014578	0.321137630413034	0.281981335247667
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria"	0.222460351478783	0.00914547013432409	0.0932094353109364	0.0956260720411664	0.00957553237101615	0.0465980560320183	0.0203031169573921	0.902056666187257	0.567691208005718	0.00600772421685024	0.0314555333142694	0.126714285714286	0.234990686344749	0.00600514726908779	0.0122857142857143	0.0044361763022324	0.00943126607602172	0.688242875554919	0.00600085726532362	0.290410175789624	0.0867142857142857	0.00986418870621873	0.0651521645949421	0.100571428571429	0.244212632180623	0.222	0.111619265399457	0.0210180154418073	0.221142857142857	0.803285714285714	0.704275704275704	0.00471495927989713	0.00814285714285714	0.0204959151497778	0.604744212632181	0.0215745106443778	0.039154044012575	0.00957142857142857	0.105443634804972	0.0181454493499071	0.195857142857143	0.282670860737775	0.460065723674811	0.509223509223509	0.0447398513436249	0.240028591851322	0.752571428571429	0.0270115763898814	0.00186033199771036	0.00743600743600744	0.145490924682007	0.894714285714286	0.215439599714081	0.552409552409552	0.641304347826087	0.0111444492070296	0.0104569545910328	0.738316421323424	0.0754932799542465	0.126609442060086	0.463703915404401	0.15413211323992	0.00786051164784908	0.00114465588782372	0.141020145735105	0.338619802828976	0.14205445901167	0.0803316180674671	0.0067238912732475	0.00672196796338673	0.0529403348118472	0.271802950021481	0.222460351478783	0.00843459614010007	0.04073756432247	0.418285714285714	0.112940166046378	0.0533085608117765	0.205945405173646	0.0122874696385198	0.136168384879725	0.314616373767681	0.177361726454195	0.00214377590395884	0.0375982844889207	0.00628751071734781	0.0302900414344906	0.0174310615802257	0.00471495927989713	0.626946706672382	0.0243065484701172	0.00614373481925989	0.155428571428571	0.0211609951386903	0.0977142857142857	0.0559210526315789	0.514113769881072	0.0372910415773682	0.000857387825092884	0.0769230769230769	0.12930418631233	0.423263789654187	0.0700700700700701	0.0790677723763226	0.486922966985851	0.104074338813438	0.00242857142857143	0.667285714285714	0.042446762898385	0.0547925608011445	0.113636363636364	0.00314330618659809	0.872428571428571	0.0117159594227747	0.00614724803431022	0.0267142857142857	0.288593481989708	0.59739888523653	0.0121567505720824	0.786285714285714	0.0861921097770154	0.366857142857143	0.00586552217453505	0.637428571428571	0.0321796338672769	0.438714285714286	0.0420360308836145	0.422631804543506	0.090506148126966	0.207	0.0674382054579226	0.00857142857142857	0.00742857142857143	0.341875447387258	0.00829756795422031	0.528587764436821	0.0726544622425629	0.00385989992852037	0.0241463066152307	0.0125948189494776	0.00385769395627947	0.173365755971964	0.154869154869155	0.746820974424918	0.119656897784132	0.0414463341432042	0.582678290696013	0.0160804020100503
"k__Bacteria|p__Firmicutes|c__Clostridia"	0.0711530218602658	0.108316661903401	0.176125804145818	0.123642081189251	0.114477633271402	0.103630646083476	0.285101515584787	0.00388321587803826	0.0557541100786276	0.254756115005006	0.339862739490992	0.169857142857143	0.0378277690213498	0.149699742636546	0.122142857142857	0.0201774470520893	0.150042869391255	0.00945152513246456	0.0930132876125161	0.0204373302844076	0.139857142857143	0.102215868477484	0.167738248321189	0.0875714285714286	0.0501571877679337	0.112571428571429	0.141203372874089	0.179582499285102	0.161285714285714	0.0238571428571429	0.0593450593450593	0.0715816545220746	0.126714285714286	0.196216138741579	0.0825950271506145	0.104872124589227	0.000857387825092884	0.0968571428571429	0.0918702671810259	0.0717245320760109	0.132857142857143	0.0686302545038605	0.0394342048864123	0.0673530673530674	0.127501429388222	0.146533238027162	0.0181428571428571	0.141632128054881	0.0183171150543789	0.0193050193050193	0.127197370301558	0.0277142857142857	0.150250178699071	0.0457600457600458	0.0663615560640732	0.145592227461066	0.0584443489471422	0.0218665142203802	0.24578209894195	0.210729613733906	0.0418691054587025	0.117529310837861	0.101472059454052	0.0293318071254829	0.217316759537077	0.0704386340905844	0.108053594582913	0.150943396226415	0.0350500715307582	0.132723112128146	0.175990842752897	0.034942002004869	0.0577225317902558	0.0877769835596855	0.0568896512292739	0.0641428571428571	0.0734325794446035	0.134629126768615	0.0644561955123624	0.1197313901986	0.167525773195876	0.0475782254607801	0.060311562098042	0.108189223953123	0.111508220157255	0.116461846241783	0.0202886126589513	0.116016573796257	0.0518645520788684	0.0408629804257751	0.142979696883043	0.18188312616088	0.116857142857143	0.0992279096368316	0.0594285714285714	0.133295194508009	0.0692076228686058	0.203886269467067	0.066018862532152	0.29325135830712	0.0397199599942849	0.104887110603029	0.143429143429143	0.125393194166428	0.0598828069172503	0.0588992137240886	0.0791428571428571	0.0527142857142857	0.0340145776761469	0.113590844062947	0.036735277301315	0.117302471781683	0.0201428571428571	0.0785826546649521	0.116654753395282	0.0214285714285714	0.144082332761578	0.0611690724596256	0.213815789473684	0.0361428571428571	0.0653230417381361	0.0607142857142857	0.0301859799713877	0.0464285714285714	0.132151029748284	0.095	0.0237346296825851	0.0180025717959709	0.0746354017729482	0.0974285714285714	0.180882983283326	0.0281428571428571	0.184571428571429	0.0863278453829635	0.159942775393419	0.0754716981132075	0.068220823798627	0.0314510364546104	0.100728675525075	0.0518105052239874	0.119017002428918	0.114861965384065	0.136994136994137	0.0245749392770396	0.14481772694782	0.0160068600828927	0.00828926682864085	0.122900215362527
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria"	0.018574082011716	0.00700200057159188	0.00600428877769836	0.00943396226415094	0.0282978419322567	0.0208690680388794	0.00886474120674864	0.0043146843089314	0.00743388134381701	0.00457731368902875	0.00743494423791822	0.00757142857142857	0.0322395758704686	0.0175865027166142	0.0277142857142857	0.0991700057240985	0.00771649042583595	0.00343691822998711	0.00685812258894128	0.0260111476347006	0.0127142857142857	0.0250178699070765	0.0317188169738534	0.013	0.028436696198914	0.0112857142857143	0.00443047020151493	0.0277380611953103	0.0158571428571429	0.00114285714285714	0.00457600457600458	0.00542934704957851	0.012	0.0160527447326931	0.000571591883395256	0.0114302043149021	0.0134324092597885	0.0228571428571429	0.0325760822974711	0.0274324903557651	0.0164285714285714	0.0128681727194738	0.00728675525075011	0.004004004004004	0.024442538593482	0.0240171551107934	0.0102857142857143	0.0180077175932543	0.329994275901546	0.167596167596168	0.0250107188795198	0.00228571428571429	0.0284488920657613	0.0291720291720292	0.0040045766590389	0.00900128589798543	0.0584443489471422	0.0224381877947692	0.0231627108950529	0.0453505007153076	0.0615890254358388	0.0294538175579068	0.0500214377590396	0.0964372585491487	0.0174310615802257	0.00757251035862266	0.0903328050713154	0.010863350485992	0.0934191702432046	0.0231693363844394	0.0257547574760338	0.0694543892309896	0.0218602657522503	0.0537526804860615	0.0117209834190966	0.011	0.0533924992842829	0.0401600686008289	0.00800343004144633	0.0151450207172453	0.02262313860252	0.0188598371195885	0.0100042875518079	0.0553094183221381	0.0204431736954968	0.0158616747642183	0.0468638376910987	0.0184312044577797	0.0910130018574082	0.0180025717959709	0.0283099799828424	0.00871553079011287	0.0211428571428571	0.0151558478696025	0.0185714285714286	0.0141590389016018	0.00243587906576873	0.0308615516502357	0.00557302086310374	0.0230197311981699	0.0182883269038434	0.00971706201771935	0.0193050193050193	0.0428939090649128	0.0108617979133915	0.0150107219442459	0.0131428571428571	0.00157142857142857	0.0255823924539088	0.0317596566523605	0.0110062893081761	0.02686098014002	0.000857142857142857	0.00957279611373053	0.0161543959971408	0.0261428571428571	0.0124356775300172	0.011147634700586	0.0294622425629291	0.00157142857142857	0.0224413950829045	0.0175714285714286	0.0964234620886981	0.009	0.0230263157894737	0.009	0.0762081784386617	0.0490070010001429	0.0752073205604804	0.00685714285714286	0.0105729389912845	0.0334285714285714	0.0302857142857143	0.0150322118826056	0.0227467811158798	0.00843339050886221	0.0512013729977117	0.114796283059328	0.0302900414344906	0.0704164877629884	0.00385769395627947	0.0254613073952224	0.0286000286000286	0.017573939134162	0.0224446032880629	0.0595969701300557	0.0272974131770759	0.0548456568557071
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia"	0.00771538791255894	0.38068019434124	0.0824874910650465	0.226415094339623	0.0305845362298128	0.0370211549456832	0.00328853302830998	0.0299151445419244	0.0458899213724089	0.0141610642254327	0.006720045753503	0.0461428571428571	0.308783493337154	0.0130111524163569	0.000142857142857143	0	0.00271506144612746	0	0	0	0.00471428571428571	0	0.00042863266180883	0	0.00971706201771935	0.000142857142857143	0.00100042875518079	0.00271661424077781	0.00142857142857143	0	0.000715000715000715	0.0122874696385198	0.002	0.0726673355310305	0	0.00371481640234319	0.000285795941697628	0.003	0.00471495927989713	0.0411487355336477	0	0.0121532742350586	0	0.00314600314600315	0.00128644939965695	0	0	0.0237244533371445	0.0184602175157413	0.00328900328900329	0.00300128626554238	0	0.000714796283059328	0	0.0034324942791762	0.022717531075868	0.169459962756052	0	0.0121532742350586	0.0140200286123033	0	0	0.0135772473917393	0	0.00685812258894128	0.0138591227318188	0.109638380636796	0.000142938822184105	0.0117310443490701	0.0284610983981693	0.000143081985977965	0.00229127881999141	0	0	0.0235849056603774	0	0.00916117950186086	0.000428755180791768	0	0.0154307758251179	0.0050114547537228	0.00342906129447064	0.00100042875518079	0.000142918393597256	0.0178699070764832	0.0051443269505573	0.0287183883411916	0.00042863266180883	0.0425775110730104	0.00728675525075011	0	0.00142877553936277	0	0.0281670002859594	0.000285714285714286	0.00657894736842105	0.00358217509671873	0.000142877553936277	0	0.000285959393766085	0	0	0.000858000858000858	0.00943665999428081	0.00914677719022438	0.00114367405289492	0	0	0.00528798056309847	0.00586552217453505	0	0	0	0.00700100014287755	0	0.00557142857142857	0.00586049170954831	0.00214377590395884	0.000429061784897025	0	0	0.00871428571428571	0.00257510729613734	0.000428571428571429	0.00185926773455378	0.00728571428571429	0.00357449242207607	0	0.00586216757220475	0.00457142857142857	0.020145735105015	0.00785714285714286	0.00471428571428571	0.000143163922691482	0.00243204577968526	0	0.0195938215102975	0.0184417441029307	0.0324332047435348	0.0011449835408616	0.000714387769681383	0.000858246316692891	0.0135850135850136	0	0.0194424588992137	0.0108617979133915	0	0.0139267767408471
"k__Bacteria|p__Actinobacteria|c__Actinomycetia"	0	0	0	0	0	0.000142938822184105	0	0	0	0.000429123158346445	0	0	0.0075942112050437	0.0214469545324564	0.0402857142857143	0.142530051516886	0	0	0	0	0	0	0	0	0	0	0.000142918393597256	0	0.000142857142857143	0	0	0	0.000142857142857143	0	0	0	0	0	0	0.000142877553936277	0	0	0	0.000143000143000143	0.00028587764436821	0	0.008	0	0.133657698912421	0.127556127556128	0	0	0.000142959256611866	0.0905190905190905	0.00028604118993135	0	0.00272167311273457	0.017864799199657	0.000142979696883043	0	0.0405830237210632	0	0.000142918393597256	0.293174989268851	0	0	0	0.000571755288736421	0.0510729613733906	0	0.000143081985977965	0.0837748818559358	0.000142877553936277	0.0777698355968549	0	0.000142857142857143	0.0629831090752934	0	0.000285836787194512	0.000142877553936277	0.000143184421534937	0	0	0	0	0	0	0	0	0	0.000142979696883043	0	0	0	0	0	0.000143287003868749	0.000285755107872553	0	0.000142979696883043	0.000142877553936277	0	0	0	0	0	0	0.000142857142857143	0.000142918393597256	0	0	0	0	0	0	0.000142857142857143	0.000142938822184105	0	0	0	0	0	0.0453505007153076	0	0	0	0.0676293966256792	0.0280040005715102	0.0388904775521876	0	0	0	0	0	0.000143061516452074	0	0	0.0613295210864903	0.000142877553936277	0.0339201373980249	0	0.000143041052782148	0	0.00228604086298043	0	0.05416607117336	0.00728883807346005	0.0828427853553482
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia"	0.00400057151021575	0.00357244927122035	0.00600428877769836	0.00128644939965695	0.00214377590395884	0.0028587764436821	0.0128681727194738	0	0.000571837026447462	0.00729509369188957	0.00943665999428081	0.00271428571428571	0.000573148015474996	0.00629110666285387	0.00471428571428571	0.020892959358901	0.000571591883395256	0.000286409852498926	0.00285755107872553	0.000571673574389024	0.00342857142857143	0.0100071479628306	0.00214316330904415	0.000285714285714286	0.000571591883395256	0.008	0.00786051164784908	0.00228767515012868	0	0.000285714285714286	0.0117260117260117	0.00228604086298043	0.0221428571428571	0.0106062777698151	0.0010002857959417	0.00171453064723532	0.00571591883395256	0.00157142857142857	0.0352907558222603	0.0165737962566081	0.00271428571428571	0.0010008578781813	0.000714387769681383	0.0203060203060203	0.00457404230989137	0.00657612580414582	0.002	0.00328712305273689	0.0894390383514597	0.0167310167310167	0.00242961269115335	0.000285714285714286	0.00328806290207291	0.00371800371800372	0.00243135011441648	0.0312901843120446	0.00200544334622547	0.00242961269115335	0.00300257363454389	0.000715307582260372	0.00271506144612746	0.00114383757506434	0.019008146348435	0.0503648590642438	0.00114302043149021	0.0105729389912845	0.016136003457715	0.020440251572327	0.0274678111587983	0.00657894736842105	0.00314780369151524	0.0210511241586711	0.00128589798542649	0.00543245175125089	0.00457404230989137	0.00257142857142857	0.025336387059834	0.00528798056309847	0.035729598399314	0.0665809401343049	0.00343642611683849	0.00971567366766681	0.00200085751036158	0.00328712305273689	0.00142959256611866	0.0324378393826808	0.00128589798542649	0.00385769395627947	0.0121445920845835	0.000285755107872553	0.00529024878467258	0.0494356336619517	0.0108571428571429	0.00142979696883043	0.00142857142857143	0.0154462242562929	0.000573148015474996	0.0024289184169167	0.00557302086310374	0.00171575636259651	0.000571510215745106	0.00828808230923121	0.00443300443300443	0.00986559908492994	0.0244390453051308	0.00142959256611866	0.00371428571428571	0.000285714285714286	0.00171502072316707	0.00901287553648069	0.000857632933104631	0.00300042863266181	0.000428571428571429	0.095585083583369	0.012723373838456	0.00828571428571429	0.0155803316180675	0.0022866942975561	0.0045766590389016	0.00328571428571429	0.000857632933104631	0.00685714285714286	0.00429184549356223	0.000428571428571429	0.016304347826087	0.00285714285714286	0.0164426651415499	0.00100014287755394	0.0115813554475265	0.00585714285714286	0.0171453064723532	0.000857142857142857	0.004	0.00987831066571224	0.00271816881258941	0.00028587764436821	0.0283180778032037	0.0107219442458899	0.0618659808544078	0.0240446543580936	0.0222888984140592	0.00157345158060363	0.0171600171600172	0.000714387769681383	0.0101501072194425	0.00757467486065457	0.00214377590395884	0.0403445800430725
"k__Bacteria|p__Firmicutes|c__Bacilli"	0.00100014287755394	0.000428693912546442	0.000428877769835597	0.00528873642081189	0.000571673574389024	0.000142938822184105	0.00142979696883043	0.00963612828994679	0.000571837026447462	0.000429123158346445	0.00171575636259651	0.000142857142857143	0.00157615704255624	0	0	0	0	0.000716024631247315	0	0.00114334714877805	0	0.00185847033595425	0.000571510215745106	0	0.00185767362103458	0.000571428571428571	0.000285836787194512	0	0.000428571428571429	0	0.000143000143000143	0	0.000857142857142857	0.016912713200516	0.000857387825092884	0.000285755107872553	0	0.000142857142857143	0.00157165309329904	0.00085726532361766	0.000142857142857143	0.000142979696883043	0.000285755107872553	0.00185900185900186	0.000571755288736421	0.000285918513223731	0	0.00071459196798628	0.00114481969089868	0	0	0	0	0.000143000143000143	0	0.00085726532361766	0.000286491906603638	0	0.000285959393766085	0.000715307582260372	0	0	0.00100042875518079	0	0.000142877553936277	0.000285755107872553	0.0318397925370984	0.000571755288736421	0.000143061516452074	0.000143020594965675	0.00114465588782372	0	0.000714387769681383	0	0.00100057175528874	0.000285714285714286	0	0	0.00171502072316707	0.000285755107872553	0.00100229095074456	0.000142877553936277	0.000142918393597256	0.000285836787194512	0.000428877769835597	0.000428693912546442	0.00314330618659809	0	0.000714387769681383	0.00042863266180883	0	0.00528646949564223	0.000428571428571429	0.000142979696883043	0	0.000429061784897025	0.16033815732913	0.00114302043149021	0.000428693912546442	0	0.00171453064723532	0.000285795941697628	0.000143000143000143	0.000142979696883043	0.00514506216950121	0.00114367405289492	0.000285714285714286	0	0.0118622266685722	0.00414878397711016	0.000571755288736421	0.000142877553936277	0	0.00385769395627947	0.00243030736240172	0.00128571428571429	0.00028587764436821	0.000857510361583536	0.00028604118993135	0	0.00185820468839337	0.000714285714285714	0	0	0.000715102974828375	0.000285714285714286	0	0	0.000428939090649128	0.00128571428571429	0.000142877553936277	0.003	0.000285714285714286	0.000429491768074445	0.000286123032904149	0.000142938822184105	0.00586384439359268	0	0.00728675525075011	0	0.000142877553936277	0	0.000429000429000429	0.000285755107872553	0.00200142959256612	0.00100042875518079	0	0.000143575017946877
"k__Bacteria|p__Tenericutes|c__Mollicutes"	0	0	0	0	0	0	0.00057191878753217	0	0.000428877769835597	0.000858246316692891	0.00343151272519302	0.000571428571428571	0	0.000142979696883043	0	0	0.000142897970848814	0	0	0	0	0.00243030736240172	0	0	0	0	0	0	0	0	0	0	0	0.00157660885767522	0	0	0	0	0	0.00271467352478926	0	0	0	0	0	0	0	0	0.00329135661133372	0.00314600314600315	0	0	0	0.000143000143000143	0.00143020594965675	0.000142877553936277	0	0	0	0	0.000285795941697628	0	0	0	0.00342906129447064	0	0.000720357297219421	0	0	0.00314645308924485	0.000143081985977965	0.00902191035371617	0	0.000571837026447462	0	0	0.000858860578299456	0	0	0	0.00300687285223368	0	0	0	0.000571837026447462	0	0	0	0.000142877553936277	0	0.000857878181298256	0	0	0.000714898484415213	0	0.00185926773455378	0	0.000285755107872553	0	0	0	0	0.000429000429000429	0.000142979696883043	0	0	0	0	0	0	0	0	0	0	0	0	0.00028587764436821	0	0.000143020594965675	0	0	0	0.00343347639484979	0	0.0028604118993135	0	0	0	0.00171575636259651	0.000142857142857143	0	0	0.000571428571428571	0.00143163922691482	0.000858369098712446	0	0.0005720823798627	0	0	0.0002862458852154	0	0.000143041052782148	0	0	0.00400285918513224	0	0	0.00459440057430007
