"","ophelia19","ophelia37","ophelia43","ophelia45","ophelia48","ophelia49","ophelia55","ophelia57","ophelia59"
"ophelia19",0,0.667941851003153,0.551131921693705,0.516618455217967,0.62654029968287,0.629435616233711,0.637569207309542,0.623946495140941,0.635114113592292
"ophelia37",0.667941851003153,0,0.575293711966408,0.493149692618349,0.562979442245965,0.489941665234373,0.437236037888288,0.645597747856272,0.50522500520572
"ophelia43",0.551131921693705,0.575293711966408,0,0.384386125387745,0.604708374886695,0.586453624756961,0.445905422194279,0.534885459204376,0.577934211577469
"ophelia45",0.516618455217967,0.493149692618349,0.384386125387745,0,0.485163545676127,0.558328435713546,0.468706107879539,0.4904937866775,0.441033846863132
"ophelia48",0.62654029968287,0.562979442245965,0.604708374886695,0.485163545676127,0,0.486826531494341,0.551412592973292,0.503591743519698,0.336813104337192
"ophelia49",0.629435616233711,0.489941665234373,0.586453624756961,0.558328435713546,0.486826531494341,0,0.420105176315448,0.575273113966433,0.545769760682644
"ophelia55",0.637569207309542,0.437236037888288,0.445905422194279,0.468706107879539,0.551412592973292,0.420105176315448,0,0.63288505988421,0.53652216551034
"ophelia57",0.623946495140941,0.645597747856272,0.534885459204376,0.4904937866775,0.503591743519698,0.575273113966433,0.63288505988421,0,0.586902671123499
"ophelia59",0.635114113592292,0.50522500520572,0.577934211577469,0.441033846863132,0.336813104337192,0.545769760682644,0.53652216551034,0.586902671123499,0
