"Taxa"	"culi_1"	"culi_2"	"culi_3"	"culi_4"	"culi_6"	"culi_7"	"culi_8"	"culi_10"	"culi_11"	"culi_12"	"culi_15"	"culi_21"	"culi_25"	"culi_27"	"culi_28"	"culi_29"	"culi_30"	"culi_32"	"culi_36"	"culi_38"	"culi_39"	"culi_42"	"culi_43"	"culi_46"	"culi_48"	"culi_50"	"culi_51"	"culi_52"	"culi_54"	"culi_55"	"culi_58"	"culi_59"	"culi_61"	"culi_62"	"culi_64"	"culi_65"	"culi_68"	"culi_74"	"culi_75"	"culi_77"	"culi_81"	"culi_82"	"culi_83"	"culi_84"	"culi_85"	"culi_86"	"culi_87"	"culi_88"	"culi_89"	"culi_90"	"culi_91"	"culi_92"	"culi_93"	"culi_95"	"culi_96"	"culi_99"	"culi_100"	"culi_103"	"culi_105"	"culi_106"	"culi_107"	"culi_108"	"culi_109"	"culi_111"	"culi_113"	"culi_114"	"culi_115"	"culi_116"	"culi_117"	"culi_118"	"culi_119"	"culi_120"	"culi_121"	"culi_122"	"culi_123"	"culi_125"	"culi_126"	"culi_127"	"culi_128"	"culi_129"	"culi_133"	"culi_134"	"culi_135"	"culi_136"	"culi_137"	"culi_138"	"culi_139"	"culi_140"	"culi_141"	"culi_142"	"culi_143"	"culi_144"	"culi_145"	"culi_146"	"culi_147"	"culi_148"	"culi_150"	"culi_151"	"culi_152"	"culi_153"	"culi_154"	"culi_156"	"culi_157"	"culi_159"	"culi_161"	"culi_172"	"culi_174"	"culi_177"	"culi_178"	"culi_183"	"culi_187"	"culi_192"	"culi_196"	"culi_199"	"culi_200"	"culi_201"	"culi_202"	"culi_416"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera massiliensis"	0.162	0.25	0.0422222222222222	0.276666666666667	0.225111111111111	0.236	0.138333333333333	0.241333333333333	0.231111111111111	0.197333333333333	0.123777777777778	0.237111111111111	0.216888888888889	0.232888888888889	0.249333333333333	0.368	0.246888888888889	0.249555555555556	0.354	0.198	0.246222222222222	0.150888888888889	0.138	0.129777777777778	0.152222222222222	0.269333333333333	0.193111111111111	0.217555555555556	0.302444444444444	0.252	0.191111111111111	0.375333333333333	0.268666666666667	0.206666666666667	0.175555555555556	0.242666666666667	0.255777777777778	0.224888888888889	0.255111111111111	0.161777777777778	0.197111111111111	0.237111111111111	0.222222222222222	0.229555555555556	0.340888888888889	0.225333333333333	0.240222222222222	0.0743333333333333	0.174666666666667	0.128222222222222	0.181333333333333	0.133333333333333	0.202888888888889	0.145555555555556	0.347111111111111	0.326666666666667	0.322666666666667	0.116	0.260666666666667	0.113555555555556	0.255111111111111	0.164666666666667	0.184	0.248	0.0424444444444444	0.032	0.286222222222222	0.181555555555556	0.234444444444444	0.0604444444444444	0.144666666666667	0.0968888888888889	0.256222222222222	0.146444444444444	0.0948888888888889	0.271777777777778	0.352222222222222	0.164222222222222	0.340888888888889	0.321555555555556	0.208	0.143555555555556	0.408444444444444	0.155777777777778	0.372666666666667	0.222777777777778	0.016	0.178666666666667	0.182222222222222	0.199333333333333	0.156222222222222	0.214222222222222	0.108222222222222	0.276444444444444	0.136	0.279111111111111	0.240222222222222	0.0315555555555556	0.054	0.0808888888888889	0.248666666666667	0.464666666666667	0.295333333333333	0.202666666666667	0.168	0.398666666666667	0.253333333333333	0.340888888888889	0.326666666666667	0.205555555555556	0.000444444444444444	0.176222222222222	0.137111111111111	0.180222222222222	0.274	0.125777777777778	0.216222222222222	0.0646666666666667
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella rara"	0.172	0.127555555555556	0.168	0.187333333333333	0.125111111111111	0.149111111111111	0.148222222222222	0.166888888888889	0.210888888888889	0.189333333333333	0.125777777777778	0.192888888888889	0.144444444444444	0.132666666666667	0.0897777777777778	0.142888888888889	0.0473333333333333	0.0648888888888889	0.155777777777778	0.175333333333333	0.124222222222222	0.266222222222222	0.207333333333333	0.193777777777778	0.240666666666667	0.145111111111111	0.156666666666667	0.161111111111111	0.143333333333333	0.146444444444444	0.252222222222222	0.109111111111111	0.0904444444444444	0.172222222222222	0.200222222222222	0.195333333333333	0.126888888888889	0.293555555555556	0.171777777777778	0.174666666666667	0.138	0.142	0.161333333333333	0.222	0.104666666666667	0.131777777777778	0.309555555555556	0.170666666666667	0.132	0.164666666666667	0.161777777777778	0.178444444444444	0.178666666666667	0.128888888888889	0.0433333333333333	0.142444444444444	0.190888888888889	0.113333333333333	0.188666666666667	0.204	0.167333333333333	0.148222222222222	0.185555555555556	0.156	0.157111111111111	0.0402222222222222	0.166222222222222	0.178444444444444	0.175111111111111	0.123111111111111	0.206444444444444	0.09	0.127333333333333	0.222444444444444	0.270666666666667	0.264666666666667	0.164444444444444	0.205555555555556	0.130888888888889	0.115333333333333	0.107333333333333	0.180888888888889	0.0724444444444445	0.147555555555556	0.0942222222222222	0.174777777777778	0.100222222222222	0.171777777777778	0.0573333333333333	0.0842222222222222	0.0391111111111111	0.143777777777778	0.147111111111111	0.0282222222222222	0.116666666666667	0.0437777777777778	0.131777777777778	0.0915555555555556	0.0591111111111111	0.110222222222222	0.0944444444444444	0.0522222222222222	0.273333333333333	0.146444444444444	0.147777777777778	0.0453333333333333	0.215111111111111	0.150888888888889	0.165555555555556	0.250222222222222	0.00111111111111111	0.0235555555555556	0.153777777777778	0.125555555555556	0.202222222222222	0.344	0.0431111111111111	0.120888888888889
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis"	0.0662222222222222	0.114666666666667	0.0986666666666667	0.127555555555556	0.205555555555556	0.152222222222222	0.101444444444444	0.092	0.0682222222222222	0.0633333333333333	0.213555555555556	0.0651111111111111	0.195111111111111	0.0948888888888889	0.193555555555556	0.125111111111111	0.270888888888889	0.264444444444444	0.119333333333333	0.152888888888889	0.164666666666667	0.0875555555555556	0.107111111111111	0.177555555555556	0.113111111111111	0.151555555555556	0.128666666666667	0.168888888888889	0.180444444444444	0.154222222222222	0.169111111111111	0.126666666666667	0.228222222222222	0.169777777777778	0.202	0.157333333333333	0.176222222222222	0.0944444444444444	0.286444444444444	0.108666666666667	0.140444444444444	0.183555555555556	0.225333333333333	0.122222222222222	0.152222222222222	0.243333333333333	0.106444444444444	0.244333333333333	0.239111111111111	0.262666666666667	0.264	0.172	0.190444444444444	0.174888888888889	0.204444444444444	0.129555555555556	0.138	0.189555555555556	0.109111111111111	0.0548888888888889	0.132444444444444	0.134	0.107555555555556	0.185555555555556	0.102888888888889	0.0577777777777778	0.159333333333333	0.157555555555556	0.0888888888888889	0.1	0.122888888888889	0.157333333333333	0.198222222222222	0.117111111111111	0.0968888888888889	0.0651111111111111	0.0806666666666667	0.0973333333333333	0.124	0.100666666666667	0.124666666666667	0.112888888888889	0.248	0.176444444444444	0.247333333333333	0.158111111111111	0.200222222222222	0.147111111111111	0.204222222222222	0.034	0.0253333333333333	0.118666666666667	0.195333333333333	0.0782222222222222	0.376	0.272444444444444	0.144666666666667	0.182222222222222	0.0973333333333333	0.221111111111111	0.243111111111111	0.224	0.140222222222222	0.153333333333333	0.148222222222222	0.182	0.186	0.181777777777778	0.0726666666666667	0.111555555555556	0.000222222222222222	0.0397777777777778	0.125111111111111	0.03	0.135111111111111	0.0813333333333333	0.0153333333333333	0.0982222222222222
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter didelphidarum"	0.105333333333333	0.103111111111111	0.189777777777778	0.0775555555555556	0.0768888888888889	0.0502222222222222	0.0972222222222222	0.0351111111111111	0.0577777777777778	0.113333333333333	0.0684444444444444	0.0535555555555556	0.0175555555555556	0.0446666666666667	0.0335555555555556	0.0195555555555556	0.0271111111111111	0.0384444444444444	0.0384444444444444	0.0413333333333333	0.0542222222222222	0.0364444444444444	0.0626666666666667	0.0388888888888889	0.0506666666666667	0.0344444444444444	0.0146666666666667	0.0366666666666667	0.0288888888888889	0.0248888888888889	0.0457777777777778	0.0588888888888889	0.0233333333333333	0.0328888888888889	0.0306666666666667	0.0271111111111111	0.0322222222222222	0.0482222222222222	0.018	0.0331111111111111	0.048	0.0422222222222222	0.0428888888888889	0.078	0.0188888888888889	0.0108888888888889	0.0377777777777778	0.0331111111111111	0.0215555555555556	0.0217777777777778	0.0397777777777778	0.0288888888888889	0.038	0.0377777777777778	0.014	0.06	0.0344444444444444	0.0435555555555556	0.0626666666666667	0.0884444444444445	0.0453333333333333	0.0377777777777778	0.0413333333333333	0.0231111111111111	0.0308888888888889	0.0508888888888889	0.0275555555555556	0.0384444444444444	0.111111111111111	0.0584444444444444	0.0653333333333333	0.0453333333333333	0.0426666666666667	0.038	0.126666666666667	0.076	0.054	0.0662222222222222	0.0386666666666667	0.0442222222222222	0.0326666666666667	0.0784444444444444	0.024	0.0775555555555556	0.0404444444444444	0.0574444444444444	0.0648888888888889	0.0855555555555556	0.0537777777777778	0.00911111111111111	0.0206666666666667	0.0233333333333333	0.0686666666666667	0.128666666666667	0.0275555555555556	0.0364444444444444	0.0293333333333333	0.0502222222222222	0.0522222222222222	0.0246666666666667	0.0397777777777778	0.0173333333333333	0.0228888888888889	0.0324444444444444	0.00644444444444444	0.138	0.0608888888888889	0.0535555555555556	0.0815555555555556	0.03	0.0422222222222222	0.00777777777777778	0.0108888888888889	0.0428888888888889	0.0371111111111111	0.032	0.0195555555555556	0.0631111111111111
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium wakonense"	0.0375555555555556	0.0286666666666667	0.0315555555555556	0.00577777777777778	0.00666666666666667	0.0313333333333333	0.0994444444444444	0.0191111111111111	0.04	0.0308888888888889	0.0893333333333333	0.0531111111111111	0.054	0.0686666666666667	0.0464444444444444	0.000444444444444444	0.054	0.0577777777777778	0.00111111111111111	0.0642222222222222	0.0593333333333333	0.0608888888888889	0.0886666666666667	0.113333333333333	0.0791111111111111	0.0446666666666667	0.0791111111111111	0.0824444444444444	0.0446666666666667	0.0393333333333333	0.048	0.00266666666666667	0.026	0.0546666666666667	0.0891111111111111	0.0408888888888889	0.0633333333333333	0.0351111111111111	0.0151111111111111	0.0377777777777778	0.0677777777777778	0.0595555555555556	0.022	0.0364444444444444	0.00155555555555556	0	0.0166666666666667	0.0651111111111111	0.0526666666666667	0.0786666666666667	0.0524444444444444	0.0575555555555556	0.0584444444444444	0.0824444444444444	0.0635555555555556	0.0462222222222222	0.0382222222222222	0.08	0.0355555555555556	0.0688888888888889	0.0364444444444444	0.0817777777777778	0.0688888888888889	0.0588888888888889	0.0866666666666667	0.0977777777777778	0.0444444444444444	0.074	0.0451111111111111	0.094	0.054	0.129777777777778	0.0575555555555556	0.0666666666666667	0.0306666666666667	0.0431111111111111	0.0244444444444444	0.0422222222222222	0.0613333333333333	0.054	0.0797777777777778	0.0735555555555556	0.0202222222222222	0.0335555555555556	0.00866666666666667	0.0306666666666667	0.106888888888889	0.0406666666666667	0.0566666666666667	0.00955555555555555	0.00666666666666667	0.0482222222222222	0.0377777777777778	0.0797777777777778	0.0517777777777778	0.0375555555555556	0.0435555555555556	0.0666666666666667	0.0846666666666667	0.0526666666666667	0.0524444444444444	0.0117777777777778	0.0233333333333333	0.0548888888888889	0.0762222222222222	0.000222222222222222	0.000444444444444444	0	0	0.00311111111111111	0	0.0793333333333333	0.0142222222222222	0	0.000222222222222222	0	0	0.0713333333333333
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister propionicifaciens"	0.0946666666666667	0.0815555555555556	0.11	0.101555555555556	0.106222222222222	0.0684444444444444	0.0638888888888889	0.0911111111111111	0.0808888888888889	0.0415555555555556	0.0304444444444444	0.0144444444444444	0.0126666666666667	0.0144444444444444	0.0128888888888889	0.0757777777777778	0.016	0.00466666666666667	0.0784444444444444	0.0157777777777778	0.00177777777777778	0.00333333333333333	0.00466666666666667	0.00244444444444444	0.00244444444444444	0.00622222222222222	0.00177777777777778	0.00533333333333333	0.00288888888888889	0.00133333333333333	0.00288888888888889	0.0451111111111111	0.01	0.00266666666666667	0.000222222222222222	0.00555555555555556	0.00244444444444444	0.018	0.0177777777777778	0.00333333333333333	0.00555555555555556	0.00355555555555556	0.0202222222222222	0.0133333333333333	0.0864444444444444	0.0775555555555556	0.0117777777777778	0.00722222222222222	0.00333333333333333	0.00288888888888889	0.00377777777777778	0.00244444444444444	0.00844444444444444	0.00355555555555556	0.00866666666666667	0.0117777777777778	0.00288888888888889	0.0184444444444444	0.0266666666666667	0.00711111111111111	0.0386666666666667	0.00844444444444444	0.008	0.00933333333333333	0.00244444444444444	0.00244444444444444	0.0177777777777778	0.00377777777777778	0.00844444444444444	0.00222222222222222	0.00311111111111111	0.00244444444444444	0.00911111111111111	0.00533333333333333	0.00644444444444444	0.00777777777777778	0.016	0.00511111111111111	0.00622222222222222	0.00955555555555555	0.0106666666666667	0.00666666666666667	0.0257777777777778	0.0288888888888889	0.0411111111111111	0.0826666666666667	0.00933333333333333	0.0215555555555556	0.0411111111111111	0.154	0.126	0.0675555555555555	0.0857777777777778	0.14	0.0524444444444444	0.0333333333333333	0.0564444444444444	0.0124444444444444	0.00666666666666667	0.0142222222222222	0.0188888888888889	0.0446666666666667	0.0184444444444444	0.0104444444444444	0.0237777777777778	0.012	0.0548888888888889	0.0502222222222222	0.0813333333333333	0.112444444444444	0.0351111111111111	0.0997777777777778	0.100444444444444	0.100888888888889	0.116666666666667	0.0933333333333333	0.422	0.006
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium parvum"	0.0537777777777778	0.0291111111111111	0.0308888888888889	0.0244444444444444	0.0573333333333333	0.0462222222222222	0.0511111111111111	0.0402222222222222	0.0584444444444444	0.0275555555555556	0.0377777777777778	0.038	0.0311111111111111	0.0542222222222222	0.0291111111111111	0.0386666666666667	0.0397777777777778	0.0293333333333333	0.0337777777777778	0.0162222222222222	0.0295555555555556	0.0344444444444444	0.0371111111111111	0.0348888888888889	0.0393333333333333	0.0271111111111111	0.0251111111111111	0.0448888888888889	0.034	0.0268888888888889	0.0224444444444444	0.0344444444444444	0.0253333333333333	0.034	0.0322222222222222	0.0251111111111111	0.0273333333333333	0.0186666666666667	0.0151111111111111	0.0226666666666667	0.0395555555555556	0.0353333333333333	0.0193333333333333	0.0224444444444444	0.0422222222222222	0.02	0.02	0.0167777777777778	0.0266666666666667	0.0273333333333333	0.0215555555555556	0.0246666666666667	0.0328888888888889	0.0282222222222222	0.0437777777777778	0.0297777777777778	0.0208888888888889	0.0731111111111111	0.0306666666666667	0.0248888888888889	0.032	0.0395555555555556	0.0328888888888889	0.0388888888888889	0.0368888888888889	0.0502222222222222	0.0311111111111111	0.052	0.0188888888888889	0.044	0.0248888888888889	0.0335555555555556	0.0284444444444444	0.0375555555555556	0.00911111111111111	0.0153333333333333	0.0251111111111111	0.0242222222222222	0.0231111111111111	0.0502222222222222	0.036	0.026	0.016	0.032	0.0113333333333333	0.0247777777777778	0.0233333333333333	0.0208888888888889	0.044	0.0857777777777778	0.0457777777777778	0.0413333333333333	0.0326666666666667	0.014	0.0142222222222222	0.0322222222222222	0.0324444444444444	0.0266666666666667	0.026	0.0284444444444444	0.0235555555555556	0.0135555555555556	0.0151111111111111	0.0328888888888889	0.0362222222222222	0.00133333333333333	0.00911111111111111	0.00266666666666667	0.00288888888888889	0.0275555555555556	0.000666666666666667	0.137777777777778	0.0273333333333333	0	0	0	0	0.0455555555555556
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella buccae"	0.01	0.00666666666666667	0.00555555555555556	0.00555555555555556	0.00466666666666667	0.0144444444444444	0.0127777777777778	0.0331111111111111	0.0164444444444444	0.0291111111111111	0.0224444444444444	0.0248888888888889	0.0388888888888889	0.0384444444444444	0.0295555555555556	0.0222222222222222	0.0193333333333333	0.0168888888888889	0.0126666666666667	0.0204444444444444	0.0204444444444444	0.0346666666666667	0.0373333333333333	0.0191111111111111	0.0351111111111111	0.0291111111111111	0.0506666666666667	0.0268888888888889	0.024	0.034	0.0333333333333333	0.0308888888888889	0.0151111111111111	0.0322222222222222	0.0237777777777778	0.0328888888888889	0.0202222222222222	0.0284444444444444	0.0157777777777778	0.0264444444444444	0.0188888888888889	0.0188888888888889	0.0222222222222222	0.0242222222222222	0.0135555555555556	0.0315555555555556	0.0297777777777778	0.0648888888888889	0.0426666666666667	0.0375555555555556	0.0253333333333333	0.0604444444444444	0.0282222222222222	0.0324444444444444	0.0111111111111111	0.0131111111111111	0.0213333333333333	0.0195555555555556	0.0197777777777778	0.0393333333333333	0.016	0.0331111111111111	0.0202222222222222	0.03	0.0204444444444444	0.0277777777777778	0.0142222222222222	0.0166666666666667	0.0197777777777778	0.024	0.0306666666666667	0.0273333333333333	0.0246666666666667	0.0306666666666667	0.0191111111111111	0.0215555555555556	0.0188888888888889	0.0262222222222222	0.0213333333333333	0.02	0.0568888888888889	0.0342222222222222	0.0106666666666667	0.0235555555555556	0.01	0.0204444444444444	0.0133333333333333	0.0195555555555556	0.0171111111111111	0.0173333333333333	0.0437777777777778	0.0208888888888889	0.00977777777777778	0.00177777777777778	0.0142222222222222	0.0104444444444444	0.0273333333333333	0.0206666666666667	0.00777777777777778	0.0108888888888889	0.0202222222222222	0.00888888888888889	0.0255555555555556	0.0428888888888889	0.0404444444444444	0.000666666666666667	0.006	0.004	0.00422222222222222	0.0288888888888889	0.000222222222222222	0.0104444444444444	0.0317777777777778	0.00222222222222222	0.00488888888888889	0.00755555555555556	0.00244444444444444	0.0111111111111111
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter helveticus"	0.0293333333333333	0.0224444444444444	0.0402222222222222	0.024	0.0228888888888889	0.0115555555555556	0.0332222222222222	0.00933333333333333	0.0268888888888889	0.0491111111111111	0.00533333333333333	0.0113333333333333	0.00488888888888889	0.0173333333333333	0.0168888888888889	0.0142222222222222	0.00755555555555556	0.0126666666666667	0.03	0.0237777777777778	0.0157777777777778	0.014	0.0128888888888889	0.00911111111111111	0.01	0.0206666666666667	0.00466666666666667	0.00533333333333333	0.00622222222222222	0.00955555555555555	0.0148888888888889	0.0206666666666667	0.00466666666666667	0.00777777777777778	0.00755555555555556	0.00666666666666667	0.00711111111111111	0.0215555555555556	0.00977777777777778	0.00777777777777778	0.0253333333333333	0.0233333333333333	0.018	0.0275555555555556	0.00977777777777778	0.00333333333333333	0.0177777777777778	0.00544444444444444	0.004	0.00155555555555556	0.00355555555555556	0.00622222222222222	0.0104444444444444	0.0171111111111111	0.00222222222222222	0.0286666666666667	0.00711111111111111	0.00422222222222222	0.0293333333333333	0.0246666666666667	0.0151111111111111	0.0155555555555556	0.012	0.0102222222222222	0.00933333333333333	0.00688888888888889	0.0113333333333333	0.0151111111111111	0.0304444444444444	0.00955555555555555	0.0135555555555556	0.0253333333333333	0.0102222222222222	0.0208888888888889	0.0735555555555556	0.0102222222222222	0.0273333333333333	0.0853333333333333	0.01	0.016	0.0237777777777778	0.0426666666666667	0.00911111111111111	0.0704444444444444	0.0337777777777778	0.0255555555555556	0.00511111111111111	0.0495555555555556	0.0442222222222222	0.000222222222222222	0.00511111111111111	0.02	0.03	0.0426666666666667	0.00888888888888889	0.03	0.0193333333333333	0.012	0.0117777777777778	0.00977777777777778	0.058	0.00711111111111111	0.0106666666666667	0.0102222222222222	0.0135555555555556	0.0242222222222222	0.0382222222222222	0.052	0.105777777777778	0.018	0.00111111111111111	0.004	0.00466666666666667	0.00177777777777778	0.000444444444444444	0.000444444444444444	0	0.0228888888888889
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium sinus"	0.0286666666666667	0.0151111111111111	0.0126666666666667	0.0122222222222222	0.0328888888888889	0.0257777777777778	0.0286666666666667	0.02	0.0275555555555556	0.0135555555555556	0.02	0.0248888888888889	0.0155555555555556	0.0353333333333333	0.0171111111111111	0.0182222222222222	0.0222222222222222	0.0168888888888889	0.0168888888888889	0.0111111111111111	0.0157777777777778	0.0164444444444444	0.0173333333333333	0.0217777777777778	0.0248888888888889	0.0124444444444444	0.0148888888888889	0.0224444444444444	0.0173333333333333	0.0162222222222222	0.0113333333333333	0.018	0.0228888888888889	0.0155555555555556	0.0164444444444444	0.0155555555555556	0.0197777777777778	0.0148888888888889	0.00866666666666667	0.0111111111111111	0.0197777777777778	0.0228888888888889	0.01	0.0146666666666667	0.0182222222222222	0.0106666666666667	0.0108888888888889	0.0126666666666667	0.0148888888888889	0.0155555555555556	0.0166666666666667	0.0108888888888889	0.0182222222222222	0.0135555555555556	0.0226666666666667	0.0148888888888889	0.0106666666666667	0.0486666666666667	0.0188888888888889	0.0142222222222222	0.0175555555555556	0.0166666666666667	0.0168888888888889	0.0197777777777778	0.0184444444444444	0.0233333333333333	0.0151111111111111	0.0255555555555556	0.0126666666666667	0.0195555555555556	0.0126666666666667	0.0184444444444444	0.0146666666666667	0.0206666666666667	0.00555555555555556	0.00777777777777778	0.0148888888888889	0.0122222222222222	0.0124444444444444	0.026	0.0137777777777778	0.00955555555555555	0.01	0.014	0.00577777777777778	0.012	0.0124444444444444	0.00933333333333333	0.0257777777777778	0.0346666666666667	0.0415555555555556	0.0275555555555556	0.02	0.00777777777777778	0.00666666666666667	0.0211111111111111	0.0128888888888889	0.0117777777777778	0.0108888888888889	0.00977777777777778	0.0106666666666667	0.00577777777777778	0.00555555555555556	0.0126666666666667	0.0157777777777778	0.000222222222222222	0.00422222222222222	0.00133333333333333	0.00266666666666667	0.0171111111111111	0	0.0375555555555556	0.0175555555555556	0	0.000222222222222222	0.00133333333333333	0.00155555555555556	0.0235555555555556
