"Taxa"	"ginger14"	"ginger27"	"ginger43"	"ginger46"	"ginger49"	"ginger50"	"ginger52"	"ginger55"	"ginger66"
"Metabolism"	0.741607096541532	0.744412234968616	0.719748053970799	0.735455495902674	0.764587548649064	0.75583843224163	0.741915769185238	0.746694890859731	0.723710264122514
"Environmental Information Processing"	0.116299082183746	0.113150256928664	0.103025711731342	0.111919568780752	0.105827945865428	0.108675307773671	0.11454095032509	0.114114678444407	0.0924941281495734
"Cellular Processes"	0.0573534624800813	0.0552860152277744	0.0732373901014857	0.0630191790931963	0.0458936606356854	0.0499429003897417	0.0562654949757402	0.0536514769177486	0.0739311499564737
"Genetic Information Processing"	0.050883707109066	0.0527183296988431	0.0601413265198773	0.0518502043398684	0.0515281578906116	0.0522663789508137	0.052239438749372	0.0514197681668882	0.0629764043514978
"Human Diseases"	0.0245835620618047	0.0249475027191777	0.0303512309007203	0.0269946387837279	0.0232597045936674	0.0241221650506003	0.0251983958084555	0.0245264666173626	0.032456542520467
"Organismal Systems"	0.00927308962377088	0.00948566045692532	0.0134962867757752	0.0107609130997819	0.00890298236554379	0.00915481559354375	0.00983995095610336	0.00959271899386235	0.0144315108994739
