"Taxa"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"Melibiose -- Consumption"	0.0087292018326501	0.00626690866751138	0.00508646998982706	0.0040121342597123	0.00396104293852217	0.00854170971963905	0.00839072824528896	0.0121481028151775	0.00909940484973685	0.0114902047105437	0.00646582350433423	0.0113531512015084	0.00620627397878583	0.00745851202685064	0.00692022568334946	0.00833674304418985	0.00528355545642112	0.00495597086751038	0.00722967011072211	0.00629032258064516	0.00551224010731053	0.00641243024940654	0.0060525292909101	0.00621266905052039	0.00515739931798326	0.00610358530748458	0.00763570734416216	0.00542304131211146	0.00619304793877849	0.00891038172651508	0.00560515763121165	0.00930407523510972	0.00627593886020852	0.00638943726251884	0.00587417516790351	0.00881956912028725	0.00769150381440067	0.00835453613336878	0.0035309520345954	0.00740467734369764	0.00752490823282643	0.00740897993843541	0.00572412926842398	0.00682893211790872	0.00847940135833096	0.00913715612189461	0.00550240955189527	0.00842773255229646	0.00769702545231524	0.0069413935506546	0.00664361121223153	0.00914700942087198	0.00708389799186892	0.0064394848412127	0.00572503961965135	0.00578808062592711	0.00723533891850723	0.00649363465903484	0.00485763925823494	0.0105813136635054	0.00550628876137483	0.00756098148281924	0.00743547376217879	0.00601304525071341	0.00645484949832776	0.0107308511971919	0.00625884271360399	0.00581354462129914	0.00571856759741284	0.00703780068728523	0.00609807267336149	0.00634520477706326	0.00642338669583375	0.0080961161691829	0.00510816144886034	0.00675034867503487	0.0062956766751783	0.00668113681068982	0.00694861456635498	0.00585736354273944	0.00932634693007747	0.00665160243149486	0.00479868298919421	0.00551911332277765	0.00471783051824108	0.00518497394550593	0.00287330818726426	0.00608688837221453	0.00804557308524609	0.0131854142038738	0.0182512066449658	0.00691817100853962	0.00468214693566806	0.00638375804510491	0.00518533848417955	0.00592364057076745	0.00812234743158203	0.00728049903563796	0.00556719798480134	0.00384817211824383	0.00527194905522497	0.00512134962625445	0.00482374768089054	0.00825984349770215	0.00627134153145714	0.0046888514590067	0.00428087662130215	0.00267670612813371	0.00443660466110755	0.00642830904861026	7.11262847185178e-05	0.00886671065654899	0.00676589986468201	0.0132423095903932	0.00287710645293876	0.00262596929160617	0.00415680757178488	0.00542829534473938
"Formate -- Production"	0.00173619483964311	0.000753398856203554	0.0122828830865453	0.00450141892553087	0.00032668395369255	0.00179100365089206	0.00101387966297242	0.00217258261933904	0.000983719443214795	0.0011005943209333	0.000746056558192411	0.0019657399606852	0.000921537651395472	0.00146062527192492	0.000492997608048643	5.11456628477905e-05	0.0012686109407238	0.000775717179262494	0	0.00159274193548387	0.00102699530516432	0.000339118907420538	0.00019434727080904	7.99057112607124e-05	0.000310007609277682	0.000548883570816958	0.000317328097419726	0.000242493717208236	0.000417040265237609	0.000637925712521865	0.000841881383344042	0.000100313479623825	0.000489253298242062	0.00244114712687597	0.000176225255037105	0.00040394973070018	0.000229909081408716	0.000759503284851707	9.25717761878943e-05	0.000536085237552771	0.000419507079181961	0.000721791741853306	0.00193794972097113	0.000563856780377784	4.06685916466713e-05	0.000111127574455475	0.00161835575055743	0.00061736371337095	0.000935295921496474	0.00171338195237677	0.000985924038344862	0.00394362082816037	0.000923986694591599	0.00115990720742341	0.000970681458003169	0.00058171664582182	0.000244804700250245	0.000453962301391493	0.000886430521575719	0.00346856340007025	0.00298498811800846	0.00139661441402394	0.011281408466754	0.000550346514472075	0.00361204013377926	0.0263758305127241	0.000695426968178221	0.00571977777256851	0.00370720933901246	0.0294432989690722	0.00945480992475313	0.00572563932745102	0.00165059162772199	0.00181514348277054	0.00371502650826206	0.000892608089260809	0.00255349123888351	0.00115308960184494	0.00165851705699008	0.000708032955715757	0.000275779075889387	0.000922949619681105	0.00031524194819524	0.000452386337932595	7.20279468433752e-05	0.000440722785368004	0.00203017528289328	0.000574727657462316	0.000591858249949137	0.000863871965081386	0.00323268604781682	0.000297265160523187	0.00854586981347544	0.00214536131024018	0.000356420161883738	0.000632472040107983	0.00109761451778136	0.0167677364424597	0.0568573908257658	0.0301811185141603	3.47983435988447e-05	0.00122385193274463	0.000371057513914657	0.00153190079907258	0.00249960943602562	0.000910456593981883	0.000383362085489745	0.000282903899721449	0.000374171477442805	0.000275498959226154	0.236459333546712	0.00185582316067305	0.000695921128938721	0.0573010911882437	0.00139745170571311	0.0287620871821805	0.0397774509176953	0.0395327687148298
"Menaquinone (Vitamin K2) -- Production"	0.00506390161562575	0.00236293277627478	0.00210994310689123	0.00182666275238934	0.00100046960818343	0.00342127620490919	0.00457993916722023	0.0101591187270502	0.00831242929516502	0.0128989654413383	0.0041210743214438	0.0105508083604124	0.00737230121116377	0.0126794704456461	0.00549601037120894	0.00575388707037643	0.00282997825238387	0.00254262853202706	0.00361483505536106	0.00439516129032258	0.00444332662642522	0.0109134630206246	0.0106335721028375	0.00385545056832937	0.0101738860862948	0.0065866028498035	0.0104123281965848	0.00601825316344077	0.00502533519611319	0.00742874781356107	0.00753262290360459	0.00784952978056427	0.00256436211492391	0.0071111677174213	0.00481682363768088	0.00760771992818672	0.00424286759326994	0.0110887479588349	0.00211592631286616	0.00907994371105005	0.00521761929732564	0.00413968793121749	0.0040194512731253	0.0077373680418507	0.00282646711944365	0.00397589766385144	0.0109328921815435	0.00957631620507962	0.0067310640907697	0.00572591746478048	0.00391336002912268	0.0113561673847951	0.00589298180772864	0.0068394528437725	0.00229793977812995	0.0038975015270062	0.0059025133282559	0.00394749827296951	0.00716235861433181	0.0179574991218827	0.00486871848374196	0.00825928868983121	0.00615349552732038	0.00615572768039136	0.00692307692307692	0.00857465212485898	0.00359703604230114	0.00403197449541715	0.00800599463637798	0.00673539518900344	0.00881143528490306	0.00615292584442498	0.00495177488316596	0.00919096461910798	0.00762354398049611	0.0121059972105997	0.00845293651492471	0.00966560401546496	0.00631952188956564	0.00685504634397528	0.0143906535964099	0.0109799178893097	0.00187393824760504	0.0054060167382945	0.00180069867108438	0.00536644803359864	0.00170845351675172	0.00514642493273074	0.00325522037472026	0.00950259161589524	0.0131552362779212	0.00564803804994055	0.00197944423296536	0.00104651771231228	0.00166712656364974	0.00174315464712688	0.00697595004634373	0.0036836892495352	0.00186278867932516	0.00187638144608584	0.00353203187528274	0.00180753516220745	0.00744969316397888	0.00919140479443548	0.00932889950230991	0.000204852733645924	0.00127787361829915	0.000935759052924791	0.00224502886465683	0.00887718868617608	0.00113802055549628	0.0069284064665127	0.00721051614150397	0.00285134616439107	0.00147965474722565	0.00441780716117273	0.0134936368868709	0.00321150457568351
"Polypeptide -- Macromolecule"	0.00506390161562575	0.0024314235813842	0.00210994310689123	0.00182666275238934	0.001041305102395	0.00346719937544488	0.00461490053490893	0.0102509179926561	0.0084108012394865	0.0128989654413383	0.00408554781867273	0.0105508083604124	0.00737230121116377	0.0121200820436323	0.00544123285920354	0.00570274140752864	0.00278815591367869	0.00251389826612845	0.00361483505536106	0.00433467741935484	0.00429661301140175	0.0108518050374572	0.0105502804153479	0.00389540342395973	0.0100893385564918	0.00649878147847279	0.0101941651296087	0.00601825316344077	0.00517129928894635	0.00716123057927771	0.00748831335711279	0.00784952978056427	0.00256436211492391	0.00706871298477998	0.00473850130210883	0.00756283662477558	0.00424286759326994	0.0110887479588349	0.00208947723395533	0.00907994371105005	0.0051651809124279	0.00418214626897357	0.0040194512731253	0.00767471728847539	0.00282646711944365	0.0040005926803971	0.0108609652592966	0.00951888702244046	0.00670039865072064	0.00565269601382421	0.00394369615337945	0.0111553348426203	0.00589298180772864	0.00669946404287657	0.00225832012678288	0.0038975015270062	0.00584811228375585	0.00408566071252344	0.00723327305605787	0.0174745345978223	0.00478177708224656	0.00804257266006887	0.0058970998803487	0.00615572768039136	0.00705685618729097	0.00742133634198321	0.00352509532145512	0.00414918305633044	0.0079271178419309	0.00673539518900344	0.00869954404319001	0.00602473988933279	0.00495177488316596	0.0090469056125389	0.00754614759490732	0.0121059972105997	0.00836488509289425	0.00949603201519365	0.00620514140287667	0.0065653964984552	0.0143906535964099	0.0109799178893097	0.00190896513073784	0.0054060167382945	0.00180069867108438	0.00539237290332617	0.00173064122476148	0.00514642493273074	0.00325522037472026	0.00863871965081386	0.0124144123919632	0.00570208626094476	0.00211267605633803	0.00104651771231228	0.00166712656364974	0.00171230235248747	0.00675642714278745	0.0036836892495352	0.00171461230710612	0.00187638144608584	0.00353203187528274	0.00184519214475344	0.00750677893535036	0.00904649525938807	0.00912803802977214	0.000204852733645924	0.00127787361829915	0.000935759052924791	0.00224502886465683	0.00887718868617608	0.000995767986059249	0.00478389970306829	0.00672723757974097	0.00246751110379997	0.00139745170571311	0.00413976335382619	0.00249408454307093	0.00329676575910874
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Consumption"	0.00226669881842295	0.000547926440875312	0.00738480087411929	0.00254428026225658	0	0.000459231705356938	0.00034961367688704	0.00100979192166463	0.000541045693768137	0.00118864186660797	0.000479607787409407	0.0020860913868496	0.000413751598585722	0.00180247373982224	0.000401701754706301	0.000460310965630115	0.000738861317124853	0.000703891514515967	0.000711581703811232	0.00185483870967742	0.00102699530516432	0.00160310756235164	0.00105502804153479	0.000439481411933918	0.00107093537750472	0.00118558851296463	0.00204279962713949	0.000749526035007275	0.000604708384594533	0.00119353842987962	0.000443095464917917	0.000401253918495298	0.000118095623713601	0.000424547326413212	0.000430772845646257	0.00040394973070018	0.00041801651165221	0.00049367713515361	9.25717761878943e-05	0.000234537291429337	0.000839014158363923	0.000191062519902346	0.00125607852285166	0.000344579143564201	0.000447354508113384	0.000518595347458883	0.00071926922246997	0.000976296104865688	0.000797301441275683	0.00121547608587412	0.000333697366824415	0.00177097787190535	0.000513325941439777	0.00177985761139109	0.000931061806656101	0.00148337744684564	0.00122402350125122	0.000671074706404816	0.00056731553380846	0.00307341060765718	0.00194169130006376	0.0011798983842616	0.00666628682126374	0.00154912352221769	0.00240802675585284	0.01587062805566	0.000431644325076137	0.0037272322370426	0.00165641268338855	0.0158900343642612	0.00548267084393968	0.00343965646164035	0.000536939445162574	0.00109484844992509	0.00154792771177586	0.000390516039051604	0.000704411376243726	0.00122091840195347	0.000886448771839524	0.00289649845520082	0.00152932032993206	0.000922949619681105	0.000350268831328044	0.00122144311241801	7.20279468433752e-05	0.000311098436730356	0.012713556689594	0.00164581101909663	0.00162761018736013	0.00377375647903974	0.00556740374901785	0.00270241055021079	0.0048915112295394	0.000104651771231228	0.000206953642384106	0.000385653682992673	0.0012439631201522	0.0100780177581623	0.0322812810905781	0.0152336730961884	0.00022618923339249	0.000338912842913897	0.000627943485086342	0.00103506810748147	0.000803445890151093	0	4.25957872766383e-05	4.35236768802229e-05	0	0.000489775927513163	0.195846224972439	0.00499010227647641	0.00210709452928668	0.0305423041070352	0.000602822304425264	0.0167444159535358	0.0124704227153546	0.0204342636275791
"Mucin (Mucus Glycoprotein) -- Macromolecule"	0.00646250301422715	0.00297935002225951	0.00297652688293584	0.00117428319796458	0.000673785654490884	0.0066588597276756	0.00534908925637171	0.0114137086903305	0.00668929221386061	0.0102135152982611	0.00305527923831178	0.0109920969230152	0.00319717144361694	0.00655727515693952	0.00376138915770446	0.00764627659574468	0.00278815591367869	0.00277247065921595	0.00680272108843537	0.00411290322580645	0.00471579476861167	0.0056725344513981	0.00480315397856627	0.00237719491000619	0.00501648676831158	0.00399587239554746	0.00745721028936356	0.00275561042282086	0.00410784661259045	0.00594711390060706	0.00312382302767131	0.00812539184952978	0.00094476498970881	0.00352374280922966	0.00258463707387754	0.00341113105924596	0.0021945866861741	0.00330383928910493	0.00112408585371014	0.00325001675266367	0.00479811221814368	0.00341789618936419	0.00044859947244702	0.00316386304545312	0.00715767212981415	0.00737146243887984	0.000827159605840466	0.00518298373318402	0.00458448328733518	0.00292885803825089	0.00183533551753428	0.00717519900679179	0.00193010553981356	0.00495960323174146	0.00229793977812995	0.0035775573718042	0.00345446632575345	0.00112503700779631	0.00173740382228841	0.00829820864067439	0.00240537877470585	0.0048640708902213	0.00415930716198507	0.00291479820627803	0.00384615384615384	0.0134135639964899	0.00199035994340663	0.00208631238425655	0.00358889414734185	0.00525085910652921	0.0031609275783938	0.00452923707992394	0.00222730436511882	0.00394721677999308	0.00201230602530862	0.00223152022315202	0.00356608259223386	0.00501933120803093	0.00486117068428126	0.00518151390319259	0.00787223907538797	0.0044237930046784	0.000823131753620904	0.00244288622483601	0.000162062880397594	0.00103699478910119	0.00271799423119592	0.00373572977350506	0.00258937984352748	0.0206419932708921	0.0258390391738691	0.0054858934169279	0.00205557670346403	0.000941865941081053	0.000563373804267844	0.00149633629001157	0.00582955266110542	0.00418759013744332	0.00709129781334012	0.00119261532590201	0.00214009813132895	0.00126150891529062	0.00171257314114457	0.00629321409348735	0.00386100386100386	4.55228296990941e-05	0	4.35236768802229e-05	0.00010690613641223	0.00437737235214889	0.000995767986059249	0.0197954470471791	0.0153102648366519	0.00202884246312442	0.000109604055350048	0.0020698816769131	0.00147087037155465	0.00375149207070994
"Fructan (Inulin, Levan) -- Macromolecule"	0.00689655172413792	0.00304784082736892	0.00297652688293584	0.00117428319796458	0.000775874390019806	0.00679662923928268	0.0060832779778345	0.0114749082007344	0.00688603610250356	0.010609729253797	0.00321514850078158	0.010831628354796	0.00319717144361694	0.00668158369072036	0.0038526850110468	0.00764627659574468	0.0027602743545419	0.00277247065921595	0.00671733128397803	0.00425403225806452	0.00482059020791415	0.00585750840090021	0.00494197345771559	0.00241714776563655	0.00501648676831158	0.00403978308121281	0.00745721028936356	0.002799700189586	0.00429551473194737	0.00600884864698015	0.0031681325741631	0.0081755485893417	0.00094476498970881	0.00358742490819164	0.00276086232891465	0.00334380610412926	0.00223638833733933	0.0033797896175901	0.00112408585371014	0.00341754338939891	0.00474567383324594	0.00341789618936419	0.00044859947244702	0.00344579143564201	0.00711700353816748	0.00737146243887984	0.000827159605840466	0.00518298373318402	0.00463048144740877	0.00292885803825089	0.00194151195243296	0.00721171401445994	0.00203277072810152	0.00491960643148548	0.00239698890649762	0.00372298653325965	0.00345446632575345	0.00126319944735024	0.00191468992660355	0.0087811731647348	0.00231843737321046	0.00496038912567122	0.00447267961939491	0.00301671422747656	0.00397993311036789	0.0132380594208349	0.00203832042397065	0.00225040436953515	0.00378608613345954	0.00530584192439863	0.00332876444096338	0.00452923707992394	0.00222730436511882	0.00380315777342399	0.002244495182075	0.00234309623430962	0.00383023685832526	0.00501933120803093	0.00477538531926453	0.00534243048403708	0.00792238072554968	0.00464657394736004	0.000858158636753709	0.00285003392897535	0.000198076853819282	0.00119254400746636	0.00256268027512758	0.00410146555552653	0.00258937984352748	0.0186414476675457	0.0249410708272533	0.00559398983893633	0.0021888085268367	0.00130814714039035	0.000563373804267844	0.00146548399537216	0.00600029269720474	0.00430922138624872	0.00713363391968841	0.00114491071286593	0.00214009813132895	0.00116736645892565	0.00171257314114457	0.0063967209042355	0.00390563974379003	0.000705603860335959	0.000191681042744873	0.00015233286908078	0.000374171477442805	0.00449981633402718	7.11262847185178e-05	0.0167848894754207	0.00862168954185193	0.00164500740253331	5.4802027675024e-05	0.0020698816769131	0.00102321417151628	0.00392201443756039
"Mannan -- Macromolecule"	0.00636604774535809	0.0029108592171501	0.00297652688293584	0.0011090452425221	0.000632950160279315	0.00633739753392574	0.0052442051533056	0.011046511627907	0.00634499040873543	0.00964120625137574	0.00285988347307091	0.0101897540819192	0.00302790942601369	0.00640188948971347	0.00356053828035131	0.00708367430441899	0.00257904422015279	0.00254262853202706	0.00640423533430108	0.00370967741935484	0.00406606304493629	0.0046243487375528	0.00430340385362874	0.0020975249205937	0.00439647154975622	0.00368849759588996	0.00642589397274945	0.00271152065605573	0.00354484225451967	0.00563844016874164	0.00296873961495004	0.00807523510971787	0.000911023382933495	0.00343883334394702	0.00244757298662646	0.00316427289048474	0.00204828090709583	0.00303801313940683	0.00112408585371014	0.00294846880654024	0.00432616675406398	0.00314191699394969	0.000358879577957616	0.00310121229207781	0.00697466346740413	0.00734676742233418	0.00071926922246997	0.00480969404602949	0.0042164980067464	0.00269454939519081	0.00166848683412207	0.00651792886876506	0.00174530820089524	0.00379969602431805	0.0018621236133122	0.00273406823536256	0.00323686214775324	0.000888187111418139	0.00152466049711024	0.00750790305584825	0.00208659363588941	0.004599195742734	0.00415930716198507	0.00224215246636771	0.00361204013377926	0.0122101040491413	0.00165463657945853	0.00199254553552592	0.00327338696955356	0.00470103092783505	0.00302106352625248	0.00416604354049608	0.00218753107288456	0.00380315777342399	0.00181881506133663	0.00234309623430962	0.00356608259223386	0.00478193040765109	0.00460381458923108	0.00453784757981462	0.0073708225737709	0.00372362432767894	0.0007881048704881	0.00235240895724949	0.000162062880397594	0.00103699478910119	0.00234080319502995	0.00316100211604274	0.0024599108513511	0.0155951623169955	0.0233022785946795	0.00499945951788996	0.00177007993909402	0.000837214169849824	0.000517384105960265	0.00138835325877362	0.0055612468900922	0.00392695174714601	0.00613873542050338	0.000938190723042918	0.0019487072415353	0.00109205249383367	0.0013986013986014	0.00592058957479402	0.00341464503314214	0	0	0	0.00010690613641223	0.00449981633402718	7.11262847185178e-05	0.0120834708017156	0.00663058186738837	0.00164500740253331	5.4802027675024e-05	0.0020698816769131	0.00102321417151628	0.00341044733700904
"Urea -- Production"	0.00626959247648902	0.0029108592171501	0.00297652688293584	0.0011090452425221	0.000632950160279315	0.00633739753392574	0.0052092437856169	0.011046511627907	0.00634499040873543	0.00964120625137574	0.00277106721614324	0.0101095197978096	0.00302790942601369	0.00584250108769967	0.00352401993901437	0.0070325286415712	0.002551162661016	0.00248516800022984	0.00640423533430108	0.00362903225806452	0.00391934942991281	0.00450103277121805	0.00419234827030929	0.0020975249205937	0.00431192401995322	0.00360067622455925	0.00620773090577339	0.0026674308892906	0.00354484225451967	0.0053091881880852	0.00292443006845825	0.00807523510971787	0.000911023382933495	0.00333269651234371	0.00233008948326839	0.00305206463195691	0.00204828090709583	0.00296206281092166	0.0010844122353439	0.00288145815184614	0.00427372836916623	0.00314191699394969	0.000358879577957616	0.0030385615387025	0.00697466346740413	0.00734676742233418	0.000647342300222973	0.00473790756773055	0.00413983440662374	0.00259203936385203	0.00166848683412207	0.00631709632659023	0.00170424212558006	0.00361971042316615	0.00178288431061807	0.00273406823536256	0.00315526058100315	0.000888187111418139	0.00152466049711024	0.00702493853178784	0.00199965223439402	0.00438247971297166	0.00384593470457524	0.00224215246636771	0.00361204013377926	0.0110066441017927	0.00160667609889451	0.0019456621111606	0.00315507177788295	0.00464604810996564	0.00290917228453942	0.0039737646078578	0.00218753107288456	0.00368791056816872	0.00174141867574784	0.00234309623430962	0.00343400545918816	0.00447670080716272	0.00446083898086986	0.00424819773429454	0.0073708225737709	0.00372362432767894	0.0007881048704881	0.00235240895724949	0.000162062880397594	0.00103699478910119	0.00234080319502995	0.00316100211604274	0.0024599108513511	0.014640356460853	0.0224492086653946	0.00499945951788996	0.00177007993909402	0.000837214169849824	0.000517384105960265	0.00135750096413421	0.00529294111907898	0.00387482406908655	0.00599055904828434	0.000938190723042918	0.0019487072415353	0.00109205249383367	0.0013986013986014	0.00573427731544736	0.00321378356060437	0	0	0	0.00010690613641223	0.00449981633402718	7.11262847185178e-05	0.0099389640382712	0.00610864102068433	0.00145308987223776	5.4802027675024e-05	0.00179183786956656	0.000447656200038371	0.00341044733700904
"Arabinogalactan -- Macromolecule"	0.00583554376657824	0.00273963220437656	0.00271278399457443	0.0011090452425221	0.000632950160279315	0.00619962802231866	0.00506939831486208	0.0103733170134639	0.00590231665928877	0.00902487343165309	0.00273554071337218	0.00930717695671359	0.00285864740841044	0.00571819255391882	0.00356053828035131	0.00726268412438625	0.00242569564490046	0.00215476994239582	0.00603421284831924	0.00294354838709678	0.00387743125419182	0.00434688781329963	0.0038869454161808	0.0019177370702571	0.00394555139080686	0.00289810525391354	0.00563257372920014	0.00207221903796129	0.00350313822799591	0.00508282745138389	0.0026807275627534	0.00784952978056427	0.000826669365995209	0.00309919548281645	0.00229092831548237	0.00300718132854578	0.00177657017452189	0.00288611248243649	0.00105796315643308	0.00318300609796958	0.00422128998426849	0.00314191699394969	0.000358879577957616	0.00288193465526423	0.00664931473423076	0.00698868968242209	0.00071926922246997	0.00463740649811202	0.00400183992640295	0.00256275078346952	0.00159264652348016	0.00642664134959468	0.00170424212558006	0.00405967522598192	0.00172345483359746	0.00200692242808528	0.00274725274725275	0.000592124740945426	0.00127645995106904	0.00720056199508254	0.0018837303657335	0.00409352500662188	0.00344709703150818	0.00158988993069711	0.00324414715719063	0.0121098157201956	0.0015587156183305	0.00189877868679529	0.00335226376400063	0.00456357388316151	0.00271336261154158	0.00382421432691691	0.00182957144277618	0.00354385156159963	0.00181881506133663	0.00189679218967922	0.00303777406005107	0.00396798480634877	0.00428926825083641	0.00411946446961895	0.00634291874545591	0.00356449508290634	0.00047286292229286	0.00122144311241801	7.20279468433752e-05	0.0006999714826433	0.000987353006434436	0.00216829070769874	0.00186805260140197	0.0156860962080567	0.0218655292400943	0.00283753107772133	0.00129425199847735	0.000732562398618597	0.000333425312729949	0.00128037022753567	0.00512220108297966	0.0036836892495352	0.00440295506022312	0.000826879959292064	0.00189650972613704	0.00079079663346576	0.00108462965605823	0.00546515960750217	0.00325841944339054	0	0	0	0.00010690613641223	0.00416309538386188	7.11262847185178e-05	0.0146403827119762	0.00755847670597333	0.00164500740253331	5.4802027675024e-05	0.0020698816769131	0.00102321417151628	0.00309782299778321
"CO2 -- Production"	0.00183265010851218	0.000547926440875312	0.00644286198711428	0.00241380435137163	0.00032668395369255	0.000872540240178182	0.00129357060448205	0.000673194614443084	0.000983719443214795	0.00118864186660797	0.000675003552650277	0.0018855056765756	0.000300910253516889	0.00180247373982224	0.00062081180272792	0.000792757774140753	0.000780683655830033	0.000545875052073607	0.000569265363048985	0.00127016129032258	0.00121562709590879	0.00160310756235164	0.000888444666555611	0.000499410695379452	0.000901840317898712	0.000680615627813028	0.00136847742012257	0.00028658348397337	0.000792376503951457	0.00107006893713345	0.000288012052196646	0.00032601880877743	0.000219320444039545	0.000424547326413212	0.000489514597325292	0.000493716337522442	0.000376214860486989	0.000683552956366537	5.28981578216539e-05	0.000670106546940963	0.000943890928159413	0.000615645897463114	0.00087925496599616	0.000563856780377784	0.00032534873317337	0.000518595347458883	0.000395598072358484	0.000976296104865688	0.000766636001226618	0.00158158334065548	0.000470209925979857	0.00204484042941649	0.00106771795819474	0.0021398288136949	0.000931061806656101	0.00116343329164364	0.000788815145250789	0.000631599723675121	0.000886430521575719	0.00346856340007025	0.00182576943140323	0.00134845529629897	0.00621047233775853	0.00114145943742356	0.00234113712374582	0.0154193305754043	0.00059950600705019	0.00403197449541715	0.00220855024451806	0.0153951890034364	0.00523091555008531	0.00386694297861431	0.000357959630108382	0.00155583727094618	0.002244495182075	0.000613668061366806	0.000792462798274192	0.00135657600217052	0.000886448771839524	0.00273558187435633	0.00095269135307243	0.0013685115050444	0.000122594090964816	0.000565482922415743	7.20279468433752e-05	0.000440722785368004	0.0113712003550033	0.00109720734606442	0.00109123864834372	0.00672910793852869	0.00567964979234482	0.000783699059561129	0.00574800152264941	0.000837214169849824	8.04819720382635e-05	0.000416505977632086	0.00119518025269525	0.0102691525777137	0.0290849050612815	0.0149792484933293	0.000278386748790758	0.000301255860367909	0.000627943485086342	0.000786651761685919	0.000892717655723436	0.0007738881048846	0.000234276830021511	0.000195856545961003	0.00021381227282446	0.000122443981878291	0.0379814360396885	0.0116298251402177	0.0100715252271409	0.0422218566650217	0.0011508425811755	0.0173622910809725	0.0197608236874081	0.0215426590121071
"Ethanol -- Production"	0.0020255606462503	0.00068490805109414	0.00625447420971328	0.00225070946276544	0.000265430712375197	0.00174508048035636	0.000978918295283712	0.00211138310893513	0.000885347498893315	0.0011005943209333	0.000586187295722609	0.0012436314036988	0.000921537651395472	0.000963391136801541	0.000328665072032428	5.11456628477905e-05	0.00103161768806112	0.000675161248617356	0	0.000947580645161291	0.000985077129443327	0.000277460924253168	0.000138819479149314	3.99528556303562e-05	0.000310007609277682	0.000483017542318923	0.000317328097419726	0.000198403950443102	0.000271076172404446	0.000637925712521865	0.000841881383344042	0.000100313479623825	0.000489253298242062	0.00237746502791399	0.000137064087251082	0.000359066427289048	0.000229909081408716	0.000683552956366537	9.25717761878943e-05	0.000469074582858674	0.000655479811221815	0.000658104235219191	0.00109458271277073	0.000563856780377784	4.06685916466713e-05	0.00022225514891095	0.00122275767819895	0.00060300641771116	0.000904630481447409	0.00121547608587412	0.000819075354932654	0.00345066822464033	0.000739189355673279	0.000799936005119591	0.000673534072900158	0.00058171664582182	0.000598411489500598	0.000355274844567256	0.000780058858986633	0.00215138742536003	0.0018837303657335	0.00130029617857401	0.00569768104381517	0.000631879331430901	0.00173913043478261	0.0132380594208349	0.000647466487614206	0.00361002367612931	0.00264237261397697	0.0149553264604811	0.00517496992922878	0.00335419915824556	0.00161081833548772	0.00109484844992509	0.00251538253163577	0.000725244072524407	0.00264154266091397	0.000915688801465102	0.00154413657030111	0.00202754891864058	0.000275779075889387	0.000986601317590146	0.000280215065062435	0.000452386337932595	7.20279468433752e-05	0.000440722785368004	0.0111826048369204	0.000653099610752632	0.000961769656167348	0.000727471128489588	0.00312044000448984	0.000189168738514755	0.00532927293490674	0.00214536131024018	0.000356420161883738	0.000632472040107983	0.000878091614225084	0.00986950704592449	0.0279206621367033	0.015201870020831	3.47983435988447e-05	0.00116736645892565	0.000456686170971885	0.00149049807477332	0.00249960943602562	0.000910456593981883	0.000383362085489745	0.000282903899721449	0.000374171477442805	0.000275498959226154	0.0379814360396885	0.00136093698449357	0.000792576841291321	0.0420299391347261	0.00109604055350048	0.0171460347863697	0.0319114919741639	0.0209458307281305
