"ID"	"buddy11"	"hamlet11"	"hera11"	"padme11"	"ginger14"	"hera14"	"jarjarbinks14"	"joans14"	"kubo14"	"wolverine14"	"jarjarbinks15"	"kubo15"	"buddy16"	"iris16"	"hamlet17"	"hera17"	"iris17"	"lambchop17"	"wolverine17"	"lambchop18"	"franc19"	"ophelia19"	"goose20"	"jarjarbinks21"	"joans21"	"korra21"	"kubo21"	"franc22"	"goose22"	"grogu22"	"hamlet22"	"iris22"	"hera24"	"ivy24"	"marshmallow24"	"hamlet25"	"lambchop25"	"ginger27"	"henry29"	"ivy29"	"jarjarbinks29"	"joans29"	"korra29"	"kubo30"	"hamlet31"	"jarjarbinks32"	"grogu36"	"henry36"	"iris36"	"ivy36"	"goose37"	"grogu37"	"lambchop37"	"marshmallow37"	"ophelia37"	"wolverine37"	"charles41"	"grogu41"	"hamlet41"	"joans41"	"marshmallow41"	"goose42"	"henry42"	"ginger43"	"ophelia43"	"buddy44"	"franc44"	"goose44"	"hera44"	"iris44"	"ivy44"	"jarjarbinks44"	"joans44"	"korra44"	"lambchop44"	"marshmallow44"	"wolverine44"	"franc45"	"grogu45"	"hera45"	"ophelia45"	"buddy46"	"charles46"	"ginger46"	"iris46"	"ivy46"	"lambchop46"	"franc47"	"ivy47"	"buddy48"	"franc48"	"henry48"	"korra48"	"kubo48"	"lambchop48"	"ophelia48"	"charles49"	"franc49"	"ginger49"	"jarjarbinks49"	"joans49"	"marshmallow49"	"ophelia49"	"wolverine49"	"buddy50"	"charles50"	"ginger50"	"grogu50"	"lambchop50"	"charles51"	"joans51"	"ginger52"	"marshmallow53"	"charles55"	"ginger55"	"lambchop55"	"ophelia55"	"buddy56"	"franc56"	"grogu56"	"joans56"	"buddy57"	"charles57"	"joans57"	"ophelia57"	"wolverine57"	"hera58"	"korra58"	"kubo58"	"wolverine58"	"hamlet59"	"henry59"	"iris59"	"ophelia59"	"iris60"	"marshmallow60"	"wolverine60"	"ginger66"	"henry66"	"hamlet67"	"hera67"	"franc68"	"jarjarbinks68"	"grogu70"	"ivy70"	"lambchop70"	"marshmallow70"	"wolverine70"
"fpt132"	1.1	2.14	3.26	7.76	0	0.94	2.14	0.06	0.1	0.86	1.86	0.43	2.06	1.03	0.99	0.34	0.49	0	0.06	0	0.66	0.11	0	0	0.11	0	0.11	0.2	0.04	0	0.69	0.27	1.1	0.32	0	0.19	0	0	0	0.17	0	0.16	0	0.01	2.33	0	0	0	0.09	0.23	0.04	0	0.01	0	0.53	0.11	6.36	0	0.8	0.09	0	0	0	0	1.84	0.09	0.45	0.03	0.16	0.77	0.09	0.16	0.01	0.04	0.09	0.01	0.14	0.09	0	0.34	1.36	0.01	0.06	0	0.6	0.41	0.19	0.16	0.11	0.01	0.13	0	0.01	0.39	0	0.41	4.5	0.07	0	0	0	0	0.13	0.07	0.01	0.59	0	0	0.07	0.13	0	0	0	0.27	0	0.2	0.47	0.01	0.44	0	0.01	0.04	0.01	0.01	0.7	0.23	0.16	0.1	0.17	0.14	1.7	0	0.13	0.2	1.07	0.01	0.03	0	0	0.09	1.09	0.09	0.01	0	0.26	0.01	0	0.29
"fpt133"	0.43	1.24	0.57	1.54	0	0.41	4.32	0.1	0.96	8.51	2.44	1.01	12.82	12.12	0.63	0.53	5.1	1.37	0.26	0.89	0.3	0.47	0.01	0.01	0	0.01	0.14	0.06	0.03	0.17	0.09	0.83	0.53	2.36	0.24	0.69	1.5	0.06	0.19	0.71	0	0.37	0	0.19	0.54	0.17	0.71	0.54	1.24	0.51	0.04	0.07	0.01	0.01	1.76	0.83	14.87	0.24	0.8	0.01	0.14	0.01	0.37	0.04	1.54	0.86	0.69	0.03	4.65	3.03	0.07	4.25	0.01	0.07	0.14	0.01	1.2	0.04	0.04	3.96	1.49	0.14	0.07	0.03	3.23	0.04	0.36	0.16	0.29	0.06	0.14	0.03	0.03	1.84	0.01	6.95	0.72	0.09	0	0.04	0.01	0	7.59	0.69	0.2	0.66	0	0.01	0.23	1	0.03	0	0.09	0.77	0.01	0.66	1.6	0.04	0.67	0.19	0.03	0.03	0.8	0.03	3.42	0.4	1.92	0.16	1.47	0.36	2.47	0.1	1.16	1.4	8.15	0.07	0.34	0.29	0.7	5.12	0.14	0.04	0.17	0.1	0.91	0.14	0.97	4.41
"fpt134"	0.19	0.03	0.11	1.39	0.11	0.07	0.3	1.11	0.16	1.07	0.26	0.27	2.78	1.47	0.09	0	0.59	2.36	0.09	2.54	0.3	0.21	0.06	0	0.39	0.04	0.39	0.1	0.07	0.01	0.04	0.41	0.04	0.92	0.1	0.01	1.51	0.01	0.14	0.44	0	0.03	0.01	0.34	0.49	0.17	0	0.17	0.27	0.26	0.07	0	0.04	0	0.19	0.24	3.21	0.01	0.16	0.26	0.04	0.06	0.67	0.03	0.26	0.17	11.22	0.09	0.07	0.99	0.37	0.24	0.07	0.07	0.16	0.07	0.17	0.1	0.14	0.16	0.32	0.06	0.04	0.01	0.91	0.3	0.37	0.17	0.39	0.26	0.17	0.21	0.04	0.46	0.01	0.27	16.51	0.13	0.06	0.16	0.07	0.04	0.11	0.23	0.21	0.23	0	0.01	0.6	0.63	0.06	0.04	0.01	0.26	0.2	0.59	1.27	0.09	0.36	0.06	0.07	0.09	0.11	0.01	0.11	0.13	0.03	0.09	0.23	0.11	0.14	0.14	0.2	0.4	1.62	0.04	0.8	0.06	0.27	0.06	0.07	0.07	0.26	0.17	0.74	0.09	0	0.4
"fpt135"	2.04	0.07	1.07	1.11	0	3.33	1.26	7.55	11.11	0	2.06	2.44	1.09	0	0.16	0.7	0.01	1.53	0	1.2	0.04	0.01	0.01	0.24	0	4.99	1.41	0.07	1.5	0	59.43	0	0.03	0	0	0	1.51	0	0.57	0	0.67	0	10.8	0.49	0.66	2.3	0	0.11	0.17	0.03	0.6	0	0.81	0.11	7.87	0.31	0.01	0	0.6	1.17	0.29	0.19	0.03	0	0.34	0	0.66	0.41	0.44	0	0.09	1.5	0	0.09	0.03	0.1	9.81	0.11	0.06	0.03	0.07	0	0	0	2.7	0.01	0.11	0	0	0	0	0.01	1.43	0.01	0.01	0.04	0	0	0	0.29	0.01	0.36	0.59	5.93	25.64	0	0	0	0.17	0	0	0.01	0	0	0	0.5	1.44	32.13	0	0	0	0.01	0.01	24.49	0.09	39.56	0.64	4.01	7.19	19	0.99	0.01	0	0.94	0	3.52	3.78	0.03	0.03	0.6	0	1.32	0.73	0.11	1.72	0.11	0	0.39
"fpt136"	0.01	0	0.01	0.03	0	0	0	0.09	0.03	0	0	0	0.04	0	0	0	0	1.37	0	0.89	0.01	0	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0.03	0	0	0.01	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	0.01	0.01	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt137"	22.46	25.52	43.79	36.03	58.24	45.5	14.48	4.72	10.62	33.2	26.24	37.97	0.92	26.59	13.96	2.33	23.11	22.63	51.18	27.33	19.94	19.4	18.03	12.61	40.94	16.47	23.05	18.67	18.04	1.44	8.42	42.89	16.39	15.59	2.89	16.39	35.32	36.69	25.62	40.26	26.24	24.39	28.55	13.33	35.23	11.54	0.69	17.84	6.95	5.83	13.86	0.27	9.21	3.89	5.56	37.46	2.28	0.91	24.46	10.93	3.49	15.21	26.35	4.24	25.19	10.33	9.51	20.55	5.38	27.55	20.27	2.86	15	4.62	21	13.67	29.93	14.33	30.84	10.32	31.07	8.67	16.48	21.71	18.47	36.75	29.52	18.13	30.58	9.42	11.07	17.37	16.73	18.84	21.76	8.61	15.5	9.82	40.23	9.44	13.39	16.46	5.62	26.85	7.29	21.96	37.51	5.8	30.44	14.42	8.59	28.15	1.61	3.93	34.72	17.11	18.22	14.53	17.86	2.57	33.66	13.64	0.59	12.3	15.69	25.23	2.03	11.7	10.44	45.29	20.42	24.84	10.1	5.23	4.46	7.13	38.29	3.45	7.27	1.79	43.62	24.97	16.63	1.2	26.09	2.9	0.26	24.97
"fpt138"	1.11	0.69	2.73	5.37	1.9	2.39	0.14	0.13	0.43	1.2	0.11	0.43	0.24	0.27	0.36	0.3	0.03	0.1	0.41	0.71	0.07	0.23	0.07	0.16	4.42	0.2	0.34	0.61	0.17	0	0.47	0.34	0.14	1.26	0.1	0.33	0.81	0.17	0.11	1.06	0.3	0.33	0.16	0.5	0.94	0.49	0.03	0.46	0.29	0.31	0.33	0	0.4	0.07	0.26	0.17	0.47	0.01	0.73	0.31	0.06	0.41	0.9	0.29	0.31	0.17	1.07	0.5	0.43	0.6	0.57	0.1	0.64	0.13	1.04	0.34	0.46	0.51	1.09	0.29	1.3	0.49	0.71	0.37	0.54	1.71	1.36	0.11	0.74	0.31	0.39	0.16	0.24	1.27	0.56	0.34	1.95	0.19	1.16	0.31	0.21	0.21	0.23	0.84	0.4	3.06	0.74	0.09	1.19	1.59	0.4	0.27	0.04	0.07	1.29	0.19	0.7	0.56	0.64	0.04	0.37	0.17	0.03	0.14	0.23	0.1	0.13	0.87	0.21	0.13	0.23	0.69	0.07	0.23	0.16	0.13	1.07	0.21	0.07	0.06	1.39	0.5	0.49	0.01	0.29	0.17	0.04	0.33
"fpt139"	0	0	0	0.04	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0.03	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.03	0.01	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0.01	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0.01	0	0	0
"fpt140"	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fpt141"	0.11	0.03	0.01	1.67	0.06	0.01	0.21	1.01	0.11	0.14	0.24	0.24	0.32	0.03	0	0	0.03	0.97	0.04	1.66	0.03	0.2	0.03	0	0.31	0.01	0.34	0.01	0	0.01	0.03	0	0.03	0.5	0.03	0.01	0.01	0	0.09	0.33	0	0.01	0	0.27	0.1	0.03	0	0.09	0.11	0.01	0	0	0	0	0.07	0.17	0.11	0.01	0.04	0.1	0.01	0	0.04	0	0.19	0.1	0.82	0.04	0.01	0.01	0.03	0.04	0.04	0	0.07	0.04	0.03	0	0.07	0.06	0.2	0	0.04	0.01	0	0.29	0.17	0.01	0.24	0.23	0	0.13	0	0.11	0	0.11	16.41	0.01	0.01	0	0.04	0.04	0.09	0.14	0.13	0.17	0	0.01	0.33	0.53	0	0	0.01	0.2	0.07	0.07	0.09	0.04	0.24	0.06	0.01	0.06	0.03	0	0.01	0.06	0.01	0	0.04	0.09	0.03	0.06	0	0.23	0.01	0	0.61	0	0.13	0.01	0.03	0.01	0.01	0.16	0.61	0.03	0	0.1
"fpt142"	0.06	0	0.1	0.44	0.11	0.13	0.03	0.01	0.04	1.7	0.03	0.01	3.91	2.4	0.1	0.13	0.77	0	0.06	0	0.29	0	0.01	0.01	0.1	0.03	0.03	0.21	0.04	0.01	0.06	0.53	0	0.6	0.14	0	0	0.01	0.04	0.09	0	0.01	0	0.14	0.13	0.19	0	0.19	0.36	0.29	0.14	0.06	0.07	0.01	0.09	0.2	3.15	0	0.29	0.31	0.03	0.09	0.11	0.06	0.03	0.09	0.49	0.19	0.16	1.54	0.26	0.44	0.06	0.03	0.11	0.06	0.39	0.21	0.1	0.16	0.14	0.1	0.1	0	1.5	0.07	0.1	0.21	0.16	0.06	0.3	0.06	0	0.57	0	0.19	0.16	0.24	0.07	0.4	0.03	0.01	0.07	0.33	0.14	0.09	0	0	0.03	0.14	0.04	0.03	0	0.07	0.2	0.03	0.19	0.07	0.3	0	0.04	0.01	0.13	0.01	0.09	0.14	0.09	0.04	0.26	0.06	0.04	0.07	0.43	0.13	2.3	0.07	0.19	0.1	0.11	0.24	0.06	0.11	0.31	0	0.09	0.04	0.01	1.39
"fpt143"	0.01	0	0.01	0.03	0	0	0	0.09	0.03	0	0	0	0.04	0	0	0	0	1.37	0	0.89	0.01	0	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0.03	0	0	0.01	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	0.01	0.01	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt144"	0.03	0	0	0.39	0	0	0	0	0	0.31	0	0	1.1	0.77	0	0	0.31	0	0.01	0	0.24	0	0	0	0	0	0.01	0.04	0	0	0	0.24	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.09	0.23	0	0	0	0	0	0.04	2.36	0	0	0	0	0	0	0	0	0.01	0.36	0	0	0.7	0.01	0.01	0	0	0	0	0.06	0.01	0	0	0	0	0	0	0.51	0	0	0.13	0.09	0	0.09	0	0	0.26	0	0.03	0.11	0.06	0	0	0	0	0	0.01	0	0.06	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.06	0	0.03	0.14	0.01	0	0	0.07	0.01	1.07	0	0.01	0	0	0	0	0.01	0	0	0.03	0	0	0.09
"fpt145"	0.04	0	0	0.4	0	0	0.01	0.01	0	0.87	0	0	2.42	1.36	0.01	0	0.5	0	0.01	0	0.26	0	0	0	0	0	0.03	0.04	0	0	0.01	0.39	0	0.09	0.01	0	0	0	0.01	0.03	0	0.01	0	0	0.01	0.06	0	0.01	0.13	0.24	0.01	0	0	0	0.01	0.06	3.14	0	0.04	0	0	0	0	0	0.01	0.04	0.37	0	0.06	0.9	0.01	0.04	0.01	0	0.04	0	0.11	0.01	0	0.06	0.01	0.01	0	0	0.86	0	0.06	0.13	0.14	0	0.1	0.01	0	0.29	0	0.06	0.16	0.06	0	0.01	0.01	0	0	0.06	0.01	0.06	0	0	0	0.07	0.03	0	0	0.03	0	0	0.01	0	0.04	0	0.03	0	0.06	0	0.06	0.06	0.01	0.03	0.14	0.01	0.03	0.01	0.17	0.01	1.53	0	0.03	0.04	0.09	0.03	0	0.01	0.14	0	0.03	0.01	0	0.22
"fpt146"	0.16	0.03	0.11	0.57	0.11	0.19	0.1	0.26	0.11	0.44	0.03	0.09	1.29	0.87	0.19	0.1	0.37	0.96	0.04	1.6	0.26	0.11	0.07	0.03	0.3	0.11	0.04	0.11	0.09	0	0.17	0.29	0.06	0.33	0.06	0.04	0.03	0.01	0.14	0.09	0.06	0.01	0.03	0.13	0.37	0.33	0.03	0.36	0.11	0.23	0.23	0.06	0.17	0.03	0.11	0.06	2.36	0.01	0.44	0.3	0.07	0.26	0.11	0.03	0.1	0.09	1.12	0.21	0.06	0.82	0.21	0.1	0.2	0.21	0.1	0.14	0.09	0.16	0.13	0.51	0.2	0.53	0.1	0	0.6	0.04	0.07	0.16	0.09	0.31	0.2	0.11	0.11	0.39	0.17	0.5	0.27	0.17	0.1	0.34	0.1	0.1	0.37	0.09	0.1	0.46	0	0.03	0.04	0.66	0.27	0.03	0	0.17	0.19	0.09	0.23	0.13	0.09	0.01	0.11	0.13	0.1	0.04	0.41	0.07	0.1	0.04	0.19	0.01	0.14	0.67	0.1	1.02	1.16	0.1	0.51	0.01	0.19	0.39	0.09	0.1	0.29	0.14	0.09	0.01	0.03	0.16
"fpt147"	0.01	0	0.1	0.04	0.11	0.13	0.01	0	0.04	0.11	0.03	0.01	0.04	0.13	0.06	0	0.06	0	0.04	0	0.03	0	0.01	0.01	0.1	0.03	0	0.17	0.04	0.01	0.04	0.04	0	0.49	0.13	0	0	0.01	0.03	0.06	0	0	0	0.13	0.11	0.13	0	0.17	0.04	0.03	0.13	0.06	0.07	0.01	0.07	0.01	0.01	0	0.24	0.31	0.03	0.09	0.11	0.06	0.01	0.03	0.12	0.17	0.01	0.14	0.24	0.03	0.04	0.03	0.07	0.06	0.04	0.2	0.1	0.1	0.13	0.09	0.09	0	0.11	0.07	0.04	0.09	0.01	0.06	0.2	0.04	0	0.14	0	0.13	0	0.17	0.07	0.39	0.01	0.01	0.07	0.1	0.1	0.03	0	0	0.03	0.07	0.01	0.03	0	0.04	0.2	0.03	0.17	0.07	0.23	0	0.01	0.01	0.07	0.01	0.03	0.01	0.04	0.01	0.07	0	0.01	0.06	0.04	0.11	0.14	0.07	0.14	0.06	0.03	0.04	0.06	0.1	0.17	0	0.06	0.03	0.01	0.07
"fpt148"	23	26.76	44.33	37.54	58.34	45.9	18.82	4.86	11.49	41.87	28.7	38.89	13.97	38.9	14.71	2.9	28.35	22.25	51.51	28.46	20.36	19.93	18.09	12.86	41.17	16.71	23.22	18.96	18.09	1.61	8.48	44.03	16.96	18.05	3.12	17.13	33.91	36.84	25.83	41.06	26.29	24.82	28.58	13.51	35.83	11.67	1.4	18.49	8.23	6.45	14.01	0.36	9.29	3.99	7.15	38.36	17.15	1.19	25.31	11.56	3.7	15.36	27.04	4.44	26.75	11.26	10.23	20.85	10.14	30.98	20.62	7.09	15.07	4.72	21.2	13.93	31.22	14.56	31.14	14.32	32.53	8.87	16.61	22.04	22.19	36.94	29.72	18.93	30.92	9.76	11.71	17.57	16.87	20.7	21.97	15.57	16.22	10.34	40.73	9.57	13.56	16.59	13.16	27.62	7.49	22.73	37.87	5.87	30.46	15.55	8.69	28.4	1.7	4.77	35.07	16.83	19.78	14.62	18.71	2.77	33.73	13.76	1.4	12.34	19.15	25.64	4.09	11.79	12.04	45.7	22.96	25.41	11.53	6.63	13.03	7.26	39.12	3.89	8.04	6.96	43.98	25.35	16.99	1.44	27.11	3.02	1.23	29.5
"fpt149"	0.01	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.01	0	0	0.01	0	0	0.04	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.03	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0.01	0	0.01	0	0	0	0	0	0	0	0.13	0.01	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0
"fpt150"	0.06	0	0.01	0.53	0	0	0.01	0.1	0.03	0.87	0	0	2.46	1.36	0.01	0	0.5	1.37	0.01	0.89	0.27	0	0.01	0	0	0	0.04	0.04	0.03	0	0.01	0.39	0	0.09	0.01	0	1.5	0	0.01	0.03	0	0.01	0	0.01	0.03	0.09	0	0.01	0.13	0.24	0.03	0	0.01	0	0.09	0.06	3.14	0	0.04	0.01	0.01	0.01	0	0	0.01	0.04	0.37	0.01	0.06	0.9	0.03	0.1	0.01	0	0.07	0	0.11	0.03	0	0.06	0.01	0.01	0	0	0.86	0	0.17	0.13	0.14	0	0.1	0.01	0.03	0.29	0.01	0.06	0.16	0.06	0	0.01	0.01	0	0.01	0.06	0.03	0.06	0	0	0.16	0.07	0.03	0	0	0.03	0	0.5	1.1	0.01	0.04	0	0.03	0	0.06	0	0.06	0.06	0.01	0.09	0.14	0.01	0.03	0.04	0.17	0.06	1.55	0.03	0.06	0.04	0.09	0.03	0	0.03	0.16	0.01	0.04	0.03	0	0.22
"fpt151"	0.07	0	0.07	0.99	0.06	0.04	0.01	0.35	0.04	0.06	0	0.01	0.23	0.09	0.14	0.44	0.06	2.33	0.03	2.49	0.03	0	0.03	0	0.29	0.01	0.01	0.01	0.07	0	0	0.03	0	0.26	0.04	0	1.53	0.01	0.03	0.04	0	0	0	0.06	0.06	0.09	0	0.07	0.2	0.03	0.06	0	0.04	0	0.1	0.01	0.04	0	0.09	0.23	0.03	0.06	0.09	0.03	0.03	0.01	0.75	0.03	0.41	0.07	0.17	1.27	0.01	0.01	0.09	0.03	0.07	0.1	0.06	0.04	0.04	0.04	0	0	0.06	0.03	0.16	0.03	0	0.24	0.06	0.01	0.03	0.06	0.01	0.1	0.07	0.06	0.04	0.14	0.01	0	0.03	0.03	0.07	0.01	0	0	0.19	0.13	0.01	0.03	0	0.04	0.11	0.57	0.04	0.03	0.07	0	0.03	0.07	0.04	0.01	0.01	0.01	0.11	0.06	0.09	0	0.01	0.03	0.03	0.03	0.06	0.04	0.46	0.01	0.03	0.59	0.04	0.04	0.11	0.16	0.07	0.03	0	0.2
"fpt152"	0	0	0.04	0.1	0	0	0	0.17	0.01	0.77	0	0	1.46	0.92	0	0.01	0.21	0.01	0	0	0.01	0.01	0	0	0.03	0	0	0	0	0	0	0.1	0	0.04	0	0	0.01	0	0	0.01	0	0	0	0.03	0.01	0	0	0	0.14	0	0	0	0	0	0.01	0.13	0.04	0.01	0.04	0	0	0.01	0.03	0	0.01	0.01	0.68	0.01	0.03	0.53	0.04	0.03	0	0	0.01	0	0.21	0.01	0	0.01	0.01	0	0.01	0	0.54	0.01	0.03	0	0	0	0	0	0	0.14	0	0.06	0.04	0.03	0	0	0	0	0.01	0.17	0.03	0.03	0	0	0.01	0.03	0.01	0	0	0.04	0.01	0.01	0.03	0	0.03	0	0.01	0	0	0	0	0.07	0.01	0	0.03	0.04	0	0	0.21	0	0.66	0	0.03	0	0	0.04	0	0.01	0.01	0	0.01	0	0	1.09
"fpt153"	0.03	0	0.01	0.39	0	0	0.03	0	0	0.31	0	0	1.1	0.77	0	0	0.31	0.01	0.01	0	0.24	0.01	0	0	0	0	0.01	0.04	0	0	0	0.24	0	0.1	0	0	0	0	0.01	0.04	0	0	0.01	0.01	0.01	0	0	0	0.09	0.23	0	0	0	0	0	0.04	2.36	0	0	0	0	0	0	0	0	0.01	0.42	0	0	0.7	0.01	0.01	0	0	0	0	0.06	0.01	0	0	0.01	0	0	0	0.51	0	0.01	0.13	0.09	0	0.09	0.06	0	0.26	0	0.04	0.11	0.06	0	0	0	0	0	0.01	0	0.06	0	0	0.1	0.06	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0.03	0.06	0	0.03	0.14	0.03	0	0.01	0.07	0.01	1.07	0	0.04	0	0.03	0	0	0.01	0	0	0.07	0.01	0	0.09
"fpt154"	36.39	26.72	44.53	41.65	63.11	46.24	20.36	5.55	12.17	42.88	29.38	39.9	21.32	43.22	16.27	5.55	30.69	21.31	55.24	26.47	35.49	22.34	23.43	21.51	47.89	25.61	28.01	37.56	28.46	2.44	9.07	46.59	18.27	18.27	3.83	18.02	52.46	45.34	36.48	40.98	31.57	29.95	30.1	14.81	38.01	19.53	2.16	23.74	17.1	43	26.25	0.99	19.26	11.37	8.04	40.45	28.98	2.9	25.97	16.71	19.02	23.26	41.3	38.07	27.39	17.36	10.96	22.53	10.2	37.91	27.71	10.57	29.59	37.81	48.26	19.47	34.17	29.5	36.02	14.16	33.85	26.15	42.49	33.79	31.81	37.34	63.57	27.3	32.6	14.3	28.35	23.02	29.97	34.74	28.46	16.42	33.14	22.42	45.43	19.86	32.43	18.83	14.11	30.7	11.72	26.62	44.39	7	54.75	26.05	36.46	39.63	2.14	16.43	44.37	69.87	20.75	16.04	20.57	3.59	45.3	20.09	26.52	14.59	25.82	26.44	7.75	37.29	35.26	46.71	23.59	32.84	15.86	11.12	23.86	16.57	40.39	57.03	29.55	10.15	44.16	33.09	26.43	1.71	27.11	73.26	3.43	34.97
"fpt155"	0	0	0.01	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.01	0	0.66	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01
"fpt156"	0.01	0	0.01	0.03	0	0	0	0.09	0.03	0	0	0	0.04	0	0	0	0	1.37	0	0.89	0.01	0	0.01	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0.01	0	0.03	0	0	0	0	0.01	0	0.01	0	0.07	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0	0.01	0	0	0.01	0.01	0	0	0.03	0	0	0.01	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0.03	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0.16	0	0	0	0	0	0	0.5	0.01	0.01	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.01	0.01	0.01	0.01	0.01	0	0
"fpt157"	0.03	0	0	0.39	0	0	0	0	0	0.31	0	0	1.1	0.77	0	0	0.31	0	0.01	0	0.24	0	0	0	0	0	0.01	0.04	0	0	0	0.24	0	0.03	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0.09	0.23	0	0	0	0	0	0.04	2.36	0	0	0	0	0	0	0	0	0.01	0.36	0	0	0.7	0.01	0.01	0	0	0	0	0.06	0.01	0	0	0	0	0	0	0.51	0	0	0.13	0.09	0	0.09	0	0	0.26	0	0.03	0.11	0.06	0	0	0	0	0	0.01	0	0.06	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.06	0	0.03	0.14	0.01	0	0	0.07	0.01	1.07	0	0.01	0	0	0	0	0.01	0	0	0.03	0	0	0.09
