"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"marshmallow24",99,154.111111111111,27.3254423835604,133.443888905001,5.83061064353798,1.66315032281236,0.60479187251557,2.5303123353388,16.3292152500327,0.36193839922666,0.995427264932838
"marshmallow37",115,209.090909090909,40.1527991497157,205.499898118965,8.34202514151941,2.18803297923993,0.69627826842184,3.29248748452714,19.549489653361,0.461130511469442,0.993421993421993
"marshmallow41",133,184.75,20.4196255835722,192.596730974154,7.64109506799356,2.48773228248222,0.786636462743081,4.68683643351798,23.2995263129823,0.508702388572986,0.993426693340955
"marshmallow44",110,133.375,10.5553486754018,149.495566991134,6.67206320564244,2.4824211198369,0.806797346938775,5.17591236018435,18.5277586486349,0.528120729511527,0.995142857142857
"marshmallow49",93,143.75,26.4582718852704,133.072503621176,6.05418118068523,2.55133571721438,0.82551208864753,5.73105604995165,15.1527450020555,0.562885761485946,0.995856550935848
"marshmallow53",52,54.7692307692308,2.6750091102285,58.2847348615965,3.78153262950648,0.715320981283136,0.238960408163265,1.31399208494074,7.62022816389536,0.181036917039364,0.998714285714286
"marshmallow60",125,178.714285714286,20.738010254823,214.865174383325,9.14245928316726,2.89584032729424,0.906848878114129,10.7352437604048,21.6160382918006,0.599762253418151,0.993138936535163
"marshmallow70",85,120.769230769231,17.237333829599,134.000121263294,6.68383082743165,1.80087359045502,0.650630665965195,2.86230044420664,13.6126842141832,0.405360107396254,0.995569529798485
