"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"franc19",95,100.526315789474,3.97247629835061,106.247051894058,5.12905956554941,2.8967378181105,0.902995020408163,10.3087491405869,15.5424066562766,0.636103673213791,0.997857142857143
"franc22",143,168.107142857143,10.7220138906038,189.379793525747,7.31611503588812,3.14176177230002,0.917023938734529,12.0516686951509,25.4452446914281,0.633056645203797,0.994566771518444
"franc44",145,168.785714285714,10.3019577662485,183.774026920439,7.06426681334197,3.33965953962834,0.939259236073385,16.463408349756,25.9212525161932,0.671054493263689,0.994669356000576
"franc45",143,163.3,9.93699450989953,161.43191116104,6.06300937490061,3.32793761219404,0.938555324012461,16.2748030472617,25.4428933602424,0.670570582021173,0.99585536658568
"franc47",110,139,14.3140142351372,136.376566974283,5.99582220448316,3.01038431107149,0.922262096879474,12.863737763155,18.5282931182333,0.640441843556982,0.995856550935848
"franc48",140,184.4,19.6481081265479,174.409273214286,6.65079942973794,3.31250417872498,0.936127318509701,15.6561455800455,24.7989325185815,0.670324538977044,0.994708994708995
"franc49",156,226.833333333333,27.1181102818779,212.062134769905,7.58574308772413,3.36603079029519,0.943062529231566,17.5631264702118,28.2854175467287,0.666559756449082,0.99271324474925
"franc56",146,300.428571428571,71.7388224945681,208.740120374362,7.63369772764423,3.38035694792563,0.933982249736868,15.147441347429,26.0974868058105,0.678295299873984,0.993278032036613
"franc68",142,228.125,33.0326768593651,219.662632596401,8.30822017948034,3.16548372120913,0.930688568898207,14.4276345777851,25.2299336206382,0.638739747052695,0.992420992420992
