"","buddy11","hamlet11","hera11","padme11","ginger14","hera14","jarjarbinks14","joans14","kubo14","wolverine14","jarjarbinks15","kubo15","buddy16","iris16","hamlet17","hera17","iris17","lambchop17","wolverine17","lambchop18","franc19","ophelia19","goose20","jarjarbinks21","joans21","korra21","kubo21","franc22","goose22","grogu22","hamlet22","iris22","hera24","ivy24","marshmallow24","hamlet25","lambchop25","ginger27","henry29","ivy29","jarjarbinks29","joans29","korra29","kubo30","hamlet31","jarjarbinks32","grogu36","henry36","iris36","ivy36","goose37","grogu37","lambchop37","marshmallow37","ophelia37","wolverine37","charles41","grogu41","hamlet41","joans41","marshmallow41","goose42","henry42","ginger43","ophelia43","buddy44","franc44","goose44","hera44","iris44","ivy44","jarjarbinks44","joans44","korra44","lambchop44","marshmallow44","wolverine44","franc45","grogu45","hera45","ophelia45","buddy46","charles46","ginger46","iris46","ivy46","lambchop46","franc47","ivy47","buddy48","franc48","henry48","korra48","kubo48","lambchop48","ophelia48","charles49","franc49","ginger49","jarjarbinks49","joans49","marshmallow49","ophelia49","wolverine49","buddy50","charles50","ginger50","grogu50","lambchop50","charles51","joans51","ginger52","marshmallow53","charles55","ginger55","lambchop55","ophelia55","buddy56","franc56","grogu56","joans56","buddy57","charles57","joans57","ophelia57","wolverine57","hera58","korra58","kubo58","wolverine58","hamlet59","henry59","iris59","ophelia59","iris60","marshmallow60","wolverine60","ginger66","henry66","hamlet67","hera67","franc68","jarjarbinks68","grogu70","ivy70","lambchop70","marshmallow70","wolverine70"
"buddy11",0,0.728229784345351,0.514035809957327,0.607171176900699,0.594899632610643,0.664847831383364,0.654169256869326,0.63502897383352,0.551903756922264,0.716222523133364,0.704999483642141,0.655766589540787,0.65178015201544,0.739385838564368,0.702706190210926,0.808125621354107,0.71040661578059,0.783316112927127,0.674811632712197,0.789553609851267,0.491018790185039,0.715984336116469,0.59298066961363,0.780800807073921,0.655507767437295,0.715942026953047,0.470431399107962,0.542820658445293,0.611035131847387,0.854248857266002,0.706287589871682,0.69407899629659,0.726936349305354,0.595253809174645,0.771203506569477,0.781115204757261,0.760457291624555,0.763229070821822,0.647053401683753,0.517931282472303,0.784551730810798,0.693354080405087,0.790490096782214,0.551723117145059,0.608233973378228,0.555283680373477,0.877659235435028,0.675003584753536,0.658146075015862,0.664705778585526,0.550131670470692,0.854263814284951,0.606300288116787,0.808601877900144,0.601641250737103,0.561031387552139,0.731752060679038,0.842117734201612,0.61334912497026,0.467082573744317,0.582559076837907,0.592107378554854,0.670423132038407,0.781143865995642,0.611093717366877,0.606061348766579,0.720093675313849,0.578267625265049,0.722474031318259,0.744272361281367,0.478631198728893,0.508930499500737,0.675970213937596,0.754421892842913,0.405810838231591,0.733469129474786,0.577188235957393,0.521917507782301,0.716516761629956,0.68275337239341,0.644946235878178,0.735192325265479,0.701376696028308,0.806899684727638,0.73619434259819,0.662051608600894,0.595515344186972,0.613347144869029,0.581439470842878,0.676859855084038,0.624776791235426,0.680006867217806,0.635714526699525,0.670472203348148,0.610309211871159,0.585817306130715,0.646153206572831,0.617599517840595,0.748600493605865,0.745846676897694,0.695930756196862,0.744054340742507,0.581038784308555,0.604186935454748,0.539548821383942,0.540455246066812,0.809216519551624,0.852850282625843,0.635985393625915,0.52497829139074,0.65614508440069,0.778175877586328,0.901004013251009,0.658893313268101,0.696262877767142,0.568425387783824,0.496873323897074,0.565505335260649,0.659807568575482,0.855924559405625,0.662504140128402,0.574083188850121,0.648883566284161,0.771028672960121,0.667618867738368,0.525004156735726,0.711918191042904,0.456880608515845,0.613629150288412,0.63629885326503,0.624384095869089,0.692869196643085,0.652998978392055,0.677154890157301,0.774929109466327,0.613912007121855,0.582781391814932,0.706020899829925,0.671693606492178,0.737104708031836,0.710692071633258,0.45805629646134,0.548335859564774,0.591986989579348,0.419012333943389,0.578822271378272,0.84183084145804,0.62620735486796
"hamlet11",0.728229784345351,0,0.682006906388734,0.814474973848123,0.674218435409017,0.510527527419774,0.630504622149084,0.866803155908599,0.659746723350426,0.728508943003847,0.449833746956091,0.49855916003248,0.842829708192614,0.730909850342368,0.609650245763577,0.670130409126668,0.65541100085083,0.819516654868311,0.646598876410204,0.800544033463124,0.69614017910477,0.491711543400048,0.648636617522505,0.536128377689159,0.772926513328537,0.603908486822062,0.698707121917929,0.625569409059522,0.656561878558457,0.744805156395188,0.661322867314938,0.699599166857703,0.37598188551807,0.705236256268421,0.71902983781059,0.423374185450894,0.783368341245724,0.585683622732601,0.614597815257419,0.651913002277595,0.489236714879871,0.525406973292662,0.530543877641901,0.706232552174941,0.637229841316314,0.7225569417612,0.6546189735756,0.580899520754928,0.71418103826281,0.707799217009288,0.697797858557812,0.807161169637404,0.714392125953863,0.650254471523434,0.700440240494512,0.641939113639461,0.796976579108873,0.632056380189303,0.524821202385311,0.783080486206251,0.677907131242056,0.693657751507114,0.662392539121453,0.66168744118449,0.552441832497708,0.651975749095417,0.755615131466809,0.693726586543974,0.702106674275008,0.723848825516517,0.715151777431921,0.783168906657843,0.653970332515917,0.661447591462263,0.714701091632195,0.512414975760039,0.646377125012551,0.723028691114141,0.518206993915562,0.640762555695561,0.563234410175944,0.662821040586207,0.50336384530338,0.562745204270766,0.730418083530541,0.634863700303245,0.694820254308792,0.653909678161491,0.661338233402652,0.711149153609853,0.702407377235405,0.601206941123933,0.65502319426053,0.658400465923855,0.648697064716252,0.733109076726385,0.737721232643122,0.69961385477049,0.572495298927801,0.689776676069443,0.664356486274379,0.507090712146398,0.745807118176951,0.629019459897107,0.736011839473145,0.649226414501871,0.520215535213047,0.555340578307283,0.708351926193522,0.740966244422353,0.692838337378771,0.571746470711703,0.742211472025885,0.680790880523942,0.646791298333113,0.743793217085406,0.691795520935441,0.641462254032839,0.622786886836474,0.609145787517286,0.662211988339236,0.633674170799762,0.686066894550844,0.587138502338654,0.586229215548041,0.579572406571545,0.702848198039647,0.744901747557633,0.700116572217671,0.611896107581361,0.483969738091124,0.644084959308712,0.707474489816511,0.73985694891043,0.766349084580655,0.716166039953426,0.739226879913979,0.708639506444062,0.68188076104147,0.73399692063847,0.496330177982521,0.67794346102851,0.722530311975405,0.8383934585655,0.676323048674431,0.75199978682894,0.699675223606668,0.741373980551354
"hera11",0.514035809957327,0.682006906388734,0,0.67209769596446,0.637492646612377,0.506202861332814,0.666758585670915,0.815719287520273,0.527966591784582,0.697742264382492,0.672875387140705,0.628061622795496,0.755693695217987,0.698708316973535,0.648843918768988,0.792014998469842,0.731020321400756,0.836261144975163,0.643672162288926,0.823324693118943,0.563074795881127,0.709383483525506,0.563074789715739,0.781207538728521,0.702559711706791,0.674537869471557,0.543189195291083,0.630539954409904,0.527312623182149,0.856715981048779,0.661595644094836,0.667765250829874,0.673352986549057,0.710625972721996,0.682126730553293,0.749710204793316,0.764927686090483,0.73071513265497,0.645732702029394,0.565518371403664,0.735945930568021,0.654999466423572,0.752495576624692,0.434716448053232,0.450272686309677,0.510990314368061,0.860017699650479,0.618575035574929,0.747305116721145,0.739689492914997,0.441497407121848,0.782767452015797,0.474252991988439,0.819146256855788,0.60494932286628,0.682442960704565,0.797908180151118,0.800039594955623,0.605475803764047,0.600842466389121,0.538361352525916,0.409826078717907,0.509433997776677,0.741199626290943,0.532402661832875,0.712341583726554,0.744737399205573,0.452425195222174,0.74103071871918,0.700276201377644,0.449020628649729,0.578340448057634,0.645518525578553,0.721899775667378,0.563028426314197,0.677922733281494,0.656602018288511,0.497797017015095,0.6175916546907,0.664301032743772,0.566043874255376,0.639188025111504,0.634447096515801,0.773812340410786,0.72503207727101,0.52326656593401,0.639698744139405,0.674085715316591,0.692237014860353,0.752834400373848,0.71414780861629,0.659526301098623,0.546724240405154,0.705667758663467,0.492958834556949,0.698673346011897,0.728693474476941,0.693370135735574,0.628018724789585,0.680081229566273,0.713709925319308,0.714129671131586,0.524023431638564,0.632483313605862,0.466667852404268,0.683206095890129,0.752045498385824,0.820008405584358,0.634093688489677,0.708244287062897,0.678047044287119,0.735799138889745,0.877182294920275,0.72374493528199,0.614264167887938,0.731815357549429,0.357943255363255,0.477524922974663,0.657084891087203,0.864393190832065,0.663400457069647,0.785654472194952,0.682819948062218,0.777002884879544,0.675215718939307,0.689811537134795,0.65215406132811,0.652312997713336,0.658865019595811,0.661712279624696,0.652509121465067,0.638590269525732,0.734891579720996,0.668016180120286,0.757345692634745,0.513144560393295,0.635635178592538,0.687375501247144,0.68778095987104,0.723510112260984,0.616030274958569,0.416627126573035,0.348104052646578,0.713059287025009,0.492909046785039,0.519578134490508,0.822836600225213,0.634842414837298
"padme11",0.607171176900699,0.814474973848123,0.67209769596446,0,0.748131188637172,0.780761782412496,0.740208387373495,0.703806962034851,0.679971966295062,0.608793380606547,0.732359734289338,0.714758901031098,0.541754698886536,0.661972567775104,0.788566240637025,0.856329758958553,0.603956885490041,0.726113217266887,0.771025379528378,0.72481337668969,0.572826211552506,0.820873261914174,0.791229312071512,0.861537937822169,0.720557168098192,0.784692523266276,0.689452277759626,0.771189060686214,0.673098339675146,0.946689968214343,0.841831355681768,0.596519153829765,0.834280621636554,0.707263730702708,0.8965259450947,0.85539337948524,0.774246574709854,0.799513265443868,0.73955809423947,0.713480872816046,0.833492256210457,0.8472418290771,0.848661233808805,0.742591638996222,0.704763392933921,0.656436151801837,0.933531015914724,0.774310358488603,0.68959903193575,0.653840465337673,0.755087273717247,0.930784201716365,0.756837710696446,0.875624465907477,0.695018028800677,0.694949264734023,0.706967332650523,0.933026699447517,0.756501131844601,0.719751450072162,0.761469081555617,0.775057514271274,0.721520686158402,0.820870070768564,0.724992653076258,0.765331444399592,0.581986348300631,0.768442035154586,0.785698834854928,0.630369167424623,0.685658276876192,0.684149568816002,0.811052206432455,0.795050359874071,0.614045821555436,0.818656964044493,0.66406892271315,0.722640401288077,0.789758648467387,0.75868677602688,0.719284488430105,0.798886766125016,0.810492213286759,0.836950727290847,0.633147031233996,0.744579722060601,0.662724339184319,0.712479336044037,0.686811295514631,0.784116974576806,0.746934381190157,0.771496348452231,0.689014608067612,0.60369391053744,0.797301870842609,0.724338231336781,0.634654551832092,0.782436341352011,0.811728728121539,0.821978217022454,0.817273292456733,0.846369542878808,0.710573502269519,0.72446105690579,0.753934940399312,0.703834163649907,0.827325178653775,0.921522107019445,0.709403353388993,0.596386459876852,0.804380876320246,0.799882113632576,0.97014543730884,0.729524900902613,0.777433410984175,0.655590858443977,0.650035700258537,0.766564892416411,0.760199143812351,0.936008356205978,0.803263446903169,0.756678535055714,0.787085865921768,0.859276407605309,0.731290023541177,0.750621782241784,0.791165886524974,0.714748987229556,0.669303693409271,0.787729362997299,0.740834769473874,0.799063105359716,0.718679780360046,0.743557910513655,0.712328704298215,0.702539931846788,0.636620651041913,0.801784747003825,0.746200136142926,0.763932260072747,0.801940780476822,0.727486179738122,0.672112318086208,0.811414738218789,0.649747779149198,0.774187365305046,0.886702478084466,0.631846591963106
"ginger14",0.594899632610643,0.674218435409017,0.637492646612377,0.748131188637172,0,0.504010230859756,0.692189184162284,0.792932538238345,0.694620053512797,0.677405486471142,0.670876024751558,0.638917228447536,0.825973050884551,0.718634110817167,0.684964811363279,0.815854472216219,0.73649208367721,0.84411959271581,0.577233981403321,0.832994383267145,0.762478685774996,0.73408723622057,0.728008113626648,0.763523689526047,0.549312379137167,0.673455027391577,0.728095888868761,0.561833814418392,0.664834927615396,0.848965607748083,0.705006408322275,0.671475665569737,0.702946686667207,0.708071986184256,0.679622310469509,0.72650222873476,0.723304837718726,0.636061251800643,0.661990040662921,0.596858414500588,0.733509528619877,0.722155342441997,0.769717642347997,0.69215522504986,0.588515808825222,0.690611566838164,0.83822113087778,0.593135104463037,0.775901052240647,0.75343411305778,0.630617610606197,0.77164619807825,0.669866407886432,0.760180555235881,0.730324107782094,0.652306433165959,0.801235706808941,0.774625379311421,0.618495757353373,0.630203686006883,0.718134167184859,0.643904098924844,0.6139652135629,0.692872334391476,0.699438839375199,0.679071058175384,0.755320163151903,0.689220650216534,0.77073904504937,0.707181673060999,0.663646861543192,0.770922147976643,0.639460298730044,0.679980734298844,0.461177442047994,0.554458401582895,0.668570518373307,0.688581331434034,0.516464655463673,0.626687538192011,0.612072665301994,0.632320286135215,0.523997621532922,0.718691698709122,0.733254500284386,0.607625178249798,0.650149909926207,0.647979756874032,0.6639846816092,0.555472807887115,0.662345062709636,0.654730569022979,0.717679615140547,0.673434750521422,0.706329842256255,0.688552529875682,0.724282765286869,0.644007536512414,0.532109176748472,0.712676679748963,0.671311320459244,0.658006007096447,0.748702874349696,0.624123286480982,0.67800571071982,0.658512998127607,0.644165433997249,0.796669124068853,0.693876412170345,0.617304675404469,0.65840641848156,0.660390456210936,0.863770289544911,0.718092190010093,0.531044158426983,0.537358163310995,0.683623271624224,0.672187415431802,0.646295370129349,0.789595608359644,0.674531454423992,0.477710760226556,0.666931436129983,0.773334400557112,0.723390815236429,0.666698097203674,0.753757043317303,0.71914626161249,0.691347269494526,0.64005651145119,0.665001462861059,0.593037994790138,0.716494139338302,0.707241665449518,0.774260158998619,0.647571113199425,0.61488249241982,0.64492690381236,0.724398552514416,0.778086219598827,0.580692766294382,0.618468215704158,0.708796062648402,0.779151415574326,0.689161161822071,0.699886439018622,0.796481878850651,0.724443454672548
"hera14",0.664847831383364,0.510527527419774,0.506202861332814,0.780761782412496,0.504010230859756,0,0.658124993104293,0.850474859715158,0.630020192630168,0.616970087835327,0.578922154301979,0.477416437884612,0.85186378531633,0.655626221285708,0.579905626753087,0.700771280851335,0.685247548971969,0.845747666667596,0.591923158033414,0.831351721408524,0.711273045616914,0.641677889161773,0.68724688382067,0.690810432520148,0.644833586772652,0.604960693208058,0.715891636962966,0.517891038070706,0.666823122508991,0.721841903893321,0.552983848032471,0.602054459631166,0.52148079285012,0.699980293052866,0.553845573404436,0.619884083659361,0.757016361192771,0.598264901621019,0.602231765663477,0.559846260910597,0.652719038200594,0.611096799135946,0.663557846747626,0.635873307924611,0.552001161172729,0.64727491068524,0.744385790980296,0.508291804931519,0.737573950523356,0.660004870150804,0.575633088479839,0.704775360126929,0.629051432645891,0.741219375561005,0.667950258537367,0.643676749492258,0.812679355692874,0.674582744564136,0.491815289855724,0.732905368765637,0.671343877694573,0.600346066203082,0.541324124263218,0.640716780705494,0.613956130297689,0.669174726040339,0.693493608094152,0.61116073906332,0.73207642682184,0.625287559325422,0.66041698224787,0.773117755228145,0.556795990599221,0.611097135437053,0.643629481969073,0.522269473208966,0.634103966862207,0.675745130209826,0.454754184781318,0.600394184440227,0.495456003233888,0.570928529076281,0.454004302310308,0.668719263877253,0.645234930212177,0.522405779900964,0.641854399986305,0.585117088747366,0.617789835197092,0.661724059117764,0.633733131760894,0.569527028331831,0.701248221115966,0.610724072269468,0.642554196322809,0.663674043170312,0.732909228191781,0.624317100585887,0.45771512177839,0.604802554557738,0.668579170006379,0.593337173015662,0.714016029611633,0.579092197792562,0.67772636490047,0.60974005629685,0.623920137358194,0.68698177746165,0.639987639652849,0.703676746585665,0.642575941075806,0.604213844704098,0.768018874023023,0.687404003007167,0.47868117737935,0.698003576395266,0.643012210257832,0.65316780430035,0.56212400044588,0.74699230459839,0.592810147573745,0.659167124174313,0.65387392572411,0.648549588884175,0.594709494740819,0.623713239598043,0.643868777854868,0.703511657632812,0.649470268995561,0.626979057549379,0.589254961897086,0.573777493111495,0.71301877355656,0.645890798789781,0.704128849219052,0.615172877279842,0.629969834186948,0.621532059864989,0.659856183700996,0.677146756937882,0.386967596703527,0.604486118326602,0.628204913295052,0.814150533570785,0.679756769435228,0.679831536152354,0.740759940012694,0.704784068345889
"jarjarbinks14",0.654169256869326,0.630504622149084,0.666758585670915,0.740208387373495,0.692189184162284,0.658124993104293,0,0.772991902158074,0.619253210769592,0.584091626223728,0.368888063049811,0.486114235683083,0.728363973420808,0.632411534669176,0.461019222227217,0.707263606784161,0.568516181173648,0.798046030684436,0.55588282929905,0.807183712374425,0.65910443563919,0.508948684713004,0.638669355312738,0.594907409310536,0.734313207707319,0.487562877355231,0.574726546554698,0.550441965267591,0.636269856070303,0.854750451722443,0.518942730096876,0.598826237455645,0.555513979553376,0.561070293191498,0.647024943147659,0.627808185363057,0.8188208508228,0.621126621559395,0.419978630196834,0.560708597169548,0.672950120731683,0.596437778751299,0.734248649038445,0.552048214036137,0.455161732826746,0.611785582078871,0.876680124249595,0.402082892763408,0.555165632710392,0.620374760421627,0.575675765866266,0.820344241305268,0.611610609515648,0.670225469721546,0.568130238281843,0.477320769324923,0.698847187468258,0.857955320287812,0.516830206285425,0.704002229314441,0.637350392008325,0.63069540924998,0.632317315378259,0.655236946335849,0.376021684632572,0.489596517557524,0.676581968280381,0.636595883591182,0.493967411462769,0.633798003787295,0.644955981860879,0.574737629334536,0.517510309704604,0.546924805125058,0.692541405606609,0.50145602635311,0.572798665511614,0.609109430439834,0.562310499560366,0.411858613217917,0.359523911893859,0.468299847311222,0.625318839430617,0.67163980049197,0.615025454540274,0.604281713958303,0.65783395480146,0.528889313975809,0.519602795136956,0.642515773966284,0.59179037507046,0.417196708232949,0.624429583185212,0.563676795231479,0.662634570971434,0.483709405421609,0.663012398395314,0.577214699542676,0.679751569905477,0.516072880758853,0.468694134079395,0.529208574822117,0.509484592698406,0.52434789453855,0.561104985098625,0.564734921511979,0.730145570508602,0.786677096264412,0.665225290067697,0.627785050640242,0.513444028906761,0.657799412497961,0.915888398954417,0.54368594284956,0.641492510070321,0.705316187361817,0.550872664823519,0.625083831538345,0.427456789718648,0.824188785356339,0.617379169663513,0.613522607932843,0.589430594971638,0.633025446708806,0.403078766328666,0.546050731534569,0.482648509832557,0.701042074438202,0.526179447975986,0.587450917479153,0.316945515790645,0.559240689414431,0.525997130624351,0.457970442525317,0.623900542773788,0.658201376699783,0.636846242228225,0.564060544545154,0.499532276146752,0.561363876927483,0.649696793153133,0.610534098132687,0.665103649106066,0.846924674033977,0.617337779778466,0.628051593011911,0.71008128752093,0.60771338660725
"joans14",0.63502897383352,0.866803155908599,0.815719287520273,0.703806962034851,0.792932538238345,0.850474859715158,0.772991902158074,0,0.657249918585692,0.849568990563841,0.830435428242799,0.825840662024132,0.654650275970333,0.866787953177696,0.792305687135346,0.807234750683225,0.825146397120061,0.748034217787057,0.814744752041198,0.770732768230294,0.761149294511157,0.799888077169936,0.810059062698311,0.850446118789047,0.706360257951061,0.832655031205403,0.736501991910997,0.781382571084074,0.733260962602086,0.876721776322389,0.736055744279548,0.831130623362466,0.839062343404235,0.748330402482705,0.792245300631106,0.852024258709519,0.805051458096856,0.883031943084236,0.781939201932575,0.778987789798109,0.869041990021406,0.782568887463559,0.86077977940294,0.747405300861796,0.790548954847807,0.684239261818937,0.895603006459732,0.77012868987721,0.74887576909945,0.789763077251861,0.732485782995121,0.910927539160761,0.796591154680804,0.836555768144062,0.545331313997222,0.785552421616634,0.841815156335516,0.867293770856754,0.798920399785529,0.59110311346649,0.796668592067089,0.800852019341413,0.834147719434771,0.862101105718906,0.785865630502885,0.768582347286932,0.758796124785054,0.776906433608573,0.776986560939235,0.860670539501777,0.715898566317429,0.729348358799191,0.780801673534419,0.830394220615223,0.609107313303101,0.831001502576084,0.771947315637485,0.730861049951104,0.857062622179433,0.787811688053589,0.787276663195844,0.785815568902663,0.82152909605552,0.87836048460928,0.843356021178191,0.826531332506497,0.638673809564096,0.762075281026272,0.767304833582694,0.683418007348189,0.753635652415681,0.770194673090525,0.742049805752838,0.807554200047092,0.808486654042342,0.754986130991003,0.749278553215292,0.747440835295926,0.870739200481788,0.768082269138736,0.787124669664216,0.830384355447806,0.756813061465871,0.783880963599699,0.69138671833751,0.775279582893203,0.896804836236416,0.831770225796131,0.654888903004655,0.651254869247296,0.806522922648135,0.895101516945467,0.87934500994331,0.760802472649822,0.852624707977558,0.667697300430449,0.720096555318506,0.761376892813535,0.793834264270438,0.833395973527465,0.814815386019515,0.641564113284201,0.812447237867569,0.815298618020896,0.828939672418725,0.75440737339775,0.750505166548901,0.60177420795695,0.760691581667341,0.770199670314072,0.80528805619129,0.791405855517981,0.773428447957593,0.743432992831947,0.855964312336365,0.698505487174776,0.720333968592436,0.829886389780057,0.804816268306739,0.772427331978046,0.863186211520506,0.73811541059029,0.762586277414848,0.647554215795403,0.732221377255377,0.758004968743643,0.889626015111728,0.77907802877375
"kubo14",0.551903756922264,0.659746723350426,0.527966591784582,0.679971966295062,0.694620053512797,0.630020192630168,0.619253210769592,0.657249918585692,0,0.744363875455182,0.628006292340576,0.585621209211091,0.660543845256459,0.777050028446859,0.607071211006,0.715453007810432,0.737147754226805,0.797747400335232,0.683332724699808,0.803603832394859,0.5825508525399,0.606077911264402,0.563184220505716,0.724215401895081,0.737165304370839,0.635204687069242,0.554378874333157,0.625845895559926,0.370804541172881,0.829513315567272,0.583499272484776,0.695987755089627,0.645016297032612,0.643805417750995,0.6845770224641,0.648065274814521,0.847753898451968,0.75720304419701,0.640370931858149,0.577181714688294,0.770192007872809,0.690353349922446,0.740605897234489,0.401057806115728,0.628072050199151,0.411416778512314,0.800847260681906,0.586335191200255,0.641883782227882,0.694128660070333,0.505677588213474,0.785706784591379,0.457823086851853,0.723001602133614,0.327029590429023,0.656798920771116,0.793857087341429,0.764593600907609,0.57769306488356,0.559559920374988,0.532491735839786,0.487533614609065,0.6604092506098,0.744548411200732,0.606942180650572,0.564723879898624,0.660684821368996,0.496251820823428,0.660214449144737,0.763160683176519,0.554959394885984,0.559505114683928,0.617965923571403,0.679341383851257,0.473342445379038,0.588350246642636,0.630891419462883,0.552836614824374,0.667131569383097,0.582186522166803,0.59050188692647,0.655567365722032,0.570553543852974,0.796845137856749,0.749627544454156,0.615820147953163,0.555181618323953,0.64614124114994,0.672200416806183,0.629520591269874,0.665577632778049,0.629909013271456,0.451803632840065,0.67785081140758,0.587276319949556,0.619762808722887,0.730894371043579,0.629670092752156,0.684295310158778,0.690883293274351,0.680742289778483,0.653759559659082,0.406401600353519,0.638360291129599,0.435887263818453,0.593709501279659,0.787878621898338,0.749071204929335,0.551850910987967,0.683971043439469,0.64491535116656,0.727756642054614,0.868130788909181,0.56565024229398,0.680663651641887,0.63969222331425,0.455908680780467,0.411928034102096,0.609084662107082,0.7542902073448,0.685823311308866,0.648944771031984,0.66784394841647,0.657830721935273,0.690556931326589,0.604168841633572,0.604180293612668,0.544998646922889,0.63515684968309,0.66310287771723,0.618941810502947,0.653691805880934,0.639821246826101,0.597692577350541,0.763226913736701,0.31855110713018,0.696260898024013,0.700349584527828,0.664763104645428,0.647024189734206,0.684033185612377,0.516575269143771,0.561114972239271,0.717894079792462,0.492917849582701,0.580333679603441,0.759746662712345,0.719675374822885
"wolverine14",0.716222523133364,0.728508943003847,0.697742264382492,0.608793380606547,0.677405486471142,0.616970087835327,0.584091626223728,0.849568990563841,0.744363875455182,0,0.597327132432398,0.614131377955048,0.639710267827049,0.240526060791878,0.68981564653521,0.823797077432228,0.266319243562017,0.800183203250872,0.636385436401671,0.781925759836915,0.542735694764909,0.710790532634838,0.825270735225583,0.774662011832259,0.690934599556953,0.69032072904626,0.664217433461202,0.570703855446282,0.745119760545951,0.944988746659455,0.778785831505683,0.363601276379557,0.747644611660839,0.568177915373155,0.80183816108372,0.785303310571522,0.783038116021928,0.706207320270349,0.631813909272141,0.572319928218055,0.73451082579871,0.778096060604726,0.784021010912555,0.710182058148424,0.589535857578804,0.703408888530915,0.935701652237775,0.582299410188722,0.551402459206636,0.518818053064012,0.696994732470318,0.890665912868067,0.729383015933581,0.8416008948293,0.701771201632262,0.552628585994789,0.644416730288287,0.917075234666198,0.572477360436064,0.777788282444128,0.8048494907141,0.727924828746192,0.627166610244053,0.691063014056596,0.667844275391655,0.675017532033704,0.502867203985782,0.737422215645812,0.71483210501633,0.213352704577754,0.701244403789262,0.709248437577895,0.741043316075632,0.693235746967273,0.741895771231867,0.680185509813811,0.507404305277711,0.668987500916376,0.597231810835753,0.567329083042523,0.505934806250352,0.649116398859911,0.659124347792457,0.718844760944274,0.2065637016421,0.624061018608959,0.706447347850636,0.513683736684433,0.534307803021619,0.735403902340488,0.531536603411864,0.687138407416317,0.740285655312532,0.3021379987978,0.795193859688342,0.51712463376557,0.631543611727035,0.554294279475856,0.676453467797947,0.697568357384732,0.769384706772614,0.762278121826581,0.655980147305646,0.515288250726602,0.727147732810349,0.59880141680382,0.721723453611479,0.888017628861902,0.717337829787296,0.624499768506018,0.730581729057958,0.700496769150685,0.957275970923428,0.721561433997677,0.588333205880343,0.740445432880022,0.676946366813666,0.778554147120351,0.554169608424094,0.899634365850908,0.755270547278526,0.765761578643688,0.685256067885091,0.824343582142858,0.587370445444397,0.637391499393616,0.726378561493381,0.785393412735342,0.465444219249903,0.689995858987755,0.618931553550119,0.708708186362576,0.551596877213217,0.58626835112366,0.346725965435829,0.748611278309795,0.563358389448883,0.704868457389509,0.668349028810306,0.700950105779781,0.660846175046256,0.685992487644368,0.68123686652099,0.893107168688147,0.658946543370807,0.821230274786014,0.869732929642367,0.453843022813136
