"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage","PD"
"culi_123",43,69,20.0053937976334,58.0040744386202,3.86362527940111,2.05098248078805,0.79703328,4.92691609737794,7.37747558118144,0.545300015340941,0.9948,18.9583157134
"culi_124",42,51.3333333333333,8.84909925585034,46.3687189161379,3.12399535161454,1.83423826787972,0.73118176,3.71998566763922,7.17110024452811,0.490743820402764,0.9968,17.1656874493
"culi_125",41,47.4285714285714,5.46361865403656,49.9171810699589,3.41341454257119,1.89823998497648,0.73319328,3.74803153383843,6.96593302055398,0.51116282406258,0.996,18.2154064624
"culi_126",48,53,4.13178548974041,59.4841686529666,4.02833880836497,2.25895820980448,0.81261696,5.33666227210317,8.42702659369136,0.583529040067775,0.9956,21.7179142756
"culi_127",52,55.1111111111111,3.1002081492075,56.7932724995527,3.60376003718493,2.27223519309505,0.8229776,5.64900261209881,9.28718844140158,0.57506834681178,0.9968,19.3453855645
"culi_128",50,57,6.64679054592542,55.579276600485,3.69531877643989,2.3376958114865,0.82894048,5.84591842652195,8.85487692443004,0.5975669898267,0.9968,19.7378246187
"culi_129",64,73.1,6.48324304308246,75.1961586695676,4.20879197028201,2.52671714441273,0.8509472,6.70903196719552,11.9707863201756,0.607547048995562,0.9944,23.2571501282
"culi_130",69,69.75,1.42225435829089,70.028944759845,3.97183183137569,3.46478310100815,0.9480368,19.2443883363611,13.1323439242236,0.818303247035991,0.9988,25.8970774189
"culi_133",57,68,8.8718573557726,64.8587938217545,3.93315473406055,2.599579084781,0.86811808,7.58254050289835,10.3869944754785,0.642974553764027,0.9956,22.5407207547
"culi_134",55,66,8.47155569492734,64.7856308411215,3.89992429513663,2.44416373379562,0.85073984,6.69971143002929,9.94385417362371,0.609922764296884,0.9952,22.2316469702
"culi_135",53,61.25,6.35919879224865,63.2854970927333,4.01638138111166,2.17704670375682,0.7844,4.63821892393321,9.50499297804265,0.548334165637979,0.9952,22.7193891497
"culi_136",50,63,9.25395755785973,62.5266272189349,4.01430181981438,2.0668875027702,0.80552416,5.14202689650293,8.85487692443004,0.528342369127758,0.9944,18.2898653732
"culi_137",34,39.625,4.8106902445176,45.7836257309942,3.75226864274887,1.68757591113919,0.71550976,3.51505907548885,5.56483966850357,0.478560232103007,0.996,14.6413955989
"culi_138",51,60.1,6.48265148039798,66.9945380063723,4.19898258185355,2.19123939674007,0.82068,5.576622797234,9.07047995432433,0.557308385830371,0.9944,19.9651524489
"culi_139",59,70,8.47196590817069,69.5539586547668,4.14284918457165,2.69260816330919,0.88238144,8.50205953890271,10.8343492786363,0.660351548048579,0.9952,20.8656557797
"culi_140",44,47,3.41604474533453,47.4949196984595,3.33999975480689,2.26669425743944,0.84090976,6.28574072174384,7.58504572474342,0.598990662920991,0.9976,18.3806725081
"culi_141",56,76,13.4924713683495,74.4245502645503,4.47147730488832,2.4389511148732,0.84093696,6.28681559210738,10.1648935735236,0.605897646281877,0.9936,20.1585180636
"culi_142",90,96.0666666666667,4.43720880130186,98.3591844512195,4.75713146719527,3.03903071673739,0.8963504,9.64789058520245,18.2702007398776,0.675368724320809,0.9944,29.6430271251
"culi_143",87,105.4,9.91633262822454,115.863556384964,5.63759272469288,3.01809815291901,0.91325152,11.5275795034103,17.5114891397478,0.675808384931183,0.9904,29.0902427401
"culi_144",38,40.3333333333333,2.5518376134617,47.5190895542609,3.66837157146704,2.35426561961235,0.84461408,6.43558953089186,6.35782200984097,0.647205458850061,0.9972,16.4329678962
"culi_145",53,60.8571428571429,6.33298216158982,60.774337853055,3.74051147533083,2.38850588889074,0.8463936,6.51014541060789,9.50499297804265,0.601594527782165,0.9956,18.1492288809
"culi_146",45,51,5.38539237014279,53.1720914127424,3.7404124056437,2.32980131056,0.85335328,6.81910921703533,7.79379791271133,0.612032539480686,0.9964,16.7555021265
"culi_147",42,48.875,5.56281749512379,54.9740869341564,4.17292006952509,1.80570967958548,0.69239232,3.25089412592039,7.17110024452811,0.483111099695004,0.9956,17.5140301403
"culi_148",55,70.1666666666667,10.8533611252065,68.8805,4.24370151088686,2.09361854456663,0.7298176,3.70120333522835,9.94385417362371,0.522446836285507,0.9944,18.6080789983
"culi_149",73,74.75,1.9197729279662,77.9266191557679,4.28766150464034,3.27770655479069,0.93897408,16.3864797122272,14.0791794497925,0.763952345838601,0.9968,24.0192277852
"culi_15",44,47,3.41604474533453,47.2635036100103,3.32076335472591,2.25499910039661,0.82553216,5.73171536943428,7.58504572474342,0.59590013147986,0.9976,18.9441640955
"culi_150",50,52,2.13487524405814,56.4870953694295,3.79635628492308,2.40751930259457,0.84680352,6.52756512421173,8.85487692443004,0.61541542553661,0.9968,21.0942499836
"culi_151",60,77.5,12.1414527364715,75.4859426287998,4.29382549118915,2.80808978747618,0.89968192,9.96829285408971,11.0595880463134,0.685845987019754,0.994,20.8712326026
"culi_152",57,66,7.61191251402774,62.8079225186163,3.79170844767716,2.73715354852282,0.90520832,10.549449065572,10.3869944754785,0.677001939178681,0.996,18.8993864773
"culi_153",58,60.5454545454545,2.60654892280191,63.4927964184287,3.95631500429581,2.54726926314974,0.85947392,7.11611680906491,10.6101489396024,0.627337769926477,0.9968,20.3622436739
"culi_154",41,45,3.88765124458798,47.723358809198,3.47086756865915,2.08222275098945,0.79252096,4.81976396266341,6.96593302055398,0.560706164735176,0.9968,18.7346365516
"culi_156",44,51.5,6.3480443607493,53.2984092032535,3.73573234268386,1.87581539641605,0.69492192,3.27784939514501,7.58504572474342,0.495698043143197,0.996,19.6127058026
"culi_157",50,59.1666666666667,7.37724204740821,58.5966666666667,3.74548583160659,1.87518699592087,0.7073456,3.41699971023842,8.85487692443004,0.479339460253415,0.9956,20.129629604
"culi_159",57,64.8,5.79280095473982,68.8974832217004,4.35324846610853,2.35717710253299,0.82447712,5.69726294372563,10.3869944754785,0.583019345138182,0.9948,21.7612958072
"culi_16",31,32,1.81214076899855,32.2867754732554,2.76075820171553,1.9285172800287,0.78440672,4.63836349630193,4.98410625733835,0.561597107149921,0.9988,14.8782965668
"culi_160",47,51,3.88809039230822,53.2809590332132,3.66016748652845,2.19875129538089,0.80937472,5.24589393390006,8.2147998932047,0.571082338350953,0.9968,19.4089068081
"culi_161",54,57.2727272727273,3.08596204093174,60.9499290960999,3.87366447321182,2.3935918461914,0.83283072,5.98196032189646,9.72388448071156,0.600050493622056,0.9964,19.7976874038
"culi_162",53,60.8571428571429,6.33298216158982,63.094068877551,3.94982082296844,2.50382521823884,0.84107392,6.29223347105774,9.50499297804265,0.630640082078683,0.9956,19.6453697792
"culi_163",51,55,3.8883299065237,56.1859140186916,3.64277511549309,2.55485809402676,0.88189408,8.46697608384067,9.07047995432433,0.649789266533806,0.9968,19.8899194523
"culi_165",44,51.3333333333333,5.67402465514104,54.7859357277883,3.58688414154931,1.84562817045851,0.75998912,4.16647778634035,7.58504572474342,0.487720846205979,0.9952,17.2195525208
"culi_170",91,96.5714285714286,4.24099988431292,98.963338943825,4.85594450251011,3.53738414432167,0.95477856,22.113404615156,18.5248819285964,0.784192932458039,0.9948,29.1403029862
"culi_172",31,34.75,4.20101437840362,35.8434380165289,3.00053552227151,1.65136073642785,0.7160416,3.52164260680438,4.98410625733835,0.480887271295303,0.9976,15.9467175376
"culi_174",26,28.1428571428571,2.52784981208554,32.4780408163265,2.86511034514491,1.69141116293848,0.74922176,3.9875868017895,4.04464332979106,0.5191408981287,0.9976,14.4200032113
"culi_177",35,37.5,2.89608612006184,38.7201746944418,2.78189672144772,1.77257389099032,0.76873088,4.32396681407358,5.76112342648038,0.498565501980065,0.9976,17.8284164741
"culi_178",27,28,1.57831284242745,29.0421075045581,2.49295415437496,1.83272005497925,0.80359328,5.09147548515651,4.22957406659903,0.55607122848927,0.9984,14.6835528446
"culi_182",56,56.6666666666667,1.06936172330956,58.5613487331174,3.67078607759061,2.24028970438334,0.79750848,4.93847841134286,10.1648935735236,0.556545086368391,0.998,20.4027890263
"culi_183",40,43,3.41562755989393,43.7856200266565,3.25671535486386,1.97549369249228,0.76390208,4.23553074927555,6.76198779423133,0.535526768241006,0.9976,17.6861203143
"culi_185",49,54.1428571428571,4.6493942597552,55.8993751001442,3.6659702359549,2.66058431544015,0.89664128,9.67504241538595,8.64038910096723,0.683634934719826,0.9964,19.9621330209
"culi_187",31,44.75,11.1569954897785,42.5589401302147,3.0621861747543,1.45601899777664,0.64121792,2.78720720945706,4.98410625733835,0.424002452855655,0.9956,12.4795613878
"culi_19",57,60,2.86297303223997,62.7961928423713,3.79215957035659,2.50596452721363,0.85993952,7.13977276102438,10.3869944754785,0.619820121290675,0.9964,22.3492601002
"culi_191",32,34.1428571428571,2.52851640013619,36.1219578150352,2.87935419139984,1.9811074079135,0.79016192,4.7655792504392,5.17631020877525,0.57162676657304,0.9976,13.549166607
"culi_192",90,99.1,6.48396048664171,99.3519568718056,4.94706110882201,3.29456871004678,0.9305952,14.4082253676979,18.2702007398776,0.732157346958405,0.9944,29.4120194942
"culi_196",74,105.666666666667,19.5380389776244,93.1453252342725,5.02736995030149,2.68214957039947,0.87423776,7.95151231403003,14.3182869306039,0.623166590727078,0.992,25.6757886592
"culi_198",34,39,5.52629044114459,39.1110864005338,2.95648323547811,2.53668781633384,0.89130912,9.20040393453434,5.56483966850357,0.719350105760939,0.9976,14.8695346902
"culi_199",31,36.25,5.36379897457531,43.9774460595789,3.5752648471111,2.45224095471522,0.89090048,9.16594316821926,4.98410625733835,0.714108937713087,0.9972,15.0540047661
"culi_2",48,58.1111111111111,7.18652553445095,63.8980462663311,4.27247905446681,2.24564683902677,0.84868064,6.6085397136229,8.42702659369136,0.580090476495333,0.9944,19.6145314687
"culi_20",50,68,16.1152501303798,54.9393079829374,3.51948214665014,2.55106383745305,0.88409536,8.62778228723199,8.85487692443004,0.652108598010112,0.9964,21.2820119422
"culi_200",26,29,3.4132601464855,32.4654988276599,2.98633015539309,1.78123740436948,0.77591392,4.46257081207365,4.04464332979106,0.546711057693568,0.9976,14.9562290866
"culi_201",27,27.2,0.619905116079208,27.987664399093,2.48498098058322,1.97766715294428,0.75178336,4.02873876626482,4.22957406659903,0.600050073273767,0.9992,14.0336464375
"culi_202",51,64,9.62968297872954,63.5747865482693,4.03473416854377,1.95165110013361,0.65898432,2.93241648008678,9.07047995432433,0.496372749567057,0.9948,19.8772711107
"culi_21",57,77,13.4926092750996,73.1425252173913,4.23026934116606,2.44206254243384,0.83343872,6.00379632048937,10.3869944754785,0.60401473556921,0.9936,21.3926586753
"culi_25",51,56.1428571428571,4.64952852915862,58.1017485822306,3.82100689091814,2.24432561270813,0.80532032,5.13664292030889,9.07047995432433,0.570810056791114,0.9964,21.7216077053
"culi_26",41,42.6666666666667,2.20310379444308,44.0829535590278,3.2795097348846,1.79946279442158,0.72317696,3.61241607634971,6.96593302055398,0.4845638544504,0.998,18.64582873
"culi_27",61,64.6,3.35540513995714,66.3502669648044,3.91285444316445,2.56490868945463,0.86217888,7.25578198755024,11.2858580264489,0.623932714600678,0.9964,21.9259492541
"culi_28",57,61.0909090909091,3.59465001692772,65.0478182498384,4.11058269904201,2.34731369208023,0.82104352,5.58795076881262,10.3869944754785,0.58057974944687,0.996,23.4532942598
"culi_29",60,81.1111111111111,12.604378560127,84.1125835315438,5.01674767454914,2.11282131820559,0.79589024,4.8993247554649,11.0595880463134,0.516034077273388,0.992,23.6698226647
"culi_3",45,49.5,4.10480594159844,51.967676943841,3.51288225848815,2.25398257005578,0.84198624,6.32856277833019,7.79379791271133,0.59211516022577,0.9964,16.5671774615
"culi_30",53,83,20.9263625745711,72.050499594923,4.14711267241943,2.14953444966766,0.7410832,3.86224455114539,9.50499297804265,0.541404636351921,0.9936,21.3816818383
"culi_32",53,62.75,7.19861025288619,66.6825507999009,4.17246647932788,2.1460695729652,0.75973632,4.16209391282111,9.50499297804265,0.540531935609027,0.9948,20.7892035022
"culi_36",34,36,2.58215026673507,37.2127808389771,3.00373973520227,1.99140364815567,0.80169984,5.04286027807542,5.56483966850357,0.56471924360951,0.998,15.4802007602
"culi_38",62,73.3333333333333,7.29715263806207,78.9515065913371,4.43035027747194,2.26148333052906,0.81074656,5.28391980616046,11.5131522226981,0.547954856697585,0.9932,24.000578453
"culi_39",53,65,7.95854644633438,76.5221052631579,4.87472627697704,2.34219038169052,0.83945184,6.22866060875441,9.50499297804265,0.589929010936381,0.9936,22.2153286362
"culi_4",39,46.5,6.34733055208215,47.911993278723,3.36758410332977,1.96820614090122,0.80500224,5.12826403749458,6.55927906901016,0.537238439260473,0.996,14.7429001958
"culi_416",63,69,4.69826154192689,73.7407178043631,4.30815814174374,2.90618194906088,0.91420256,11.6553594139872,11.7414638489308,0.701445195723099,0.9952,20.0859261161
"culi_42",52,54.1,2.33422435236459,55.9768492530557,3.6055269410649,2.13811305015522,0.75524192,4.08566695734825,9.28718844140158,0.541124061798658,0.9972,21.0648846353
"culi_43",59,65.5,4.72291826361145,73.7563619998363,4.5726516595481,2.22404610758564,0.78914656,4.74263071069649,10.8343492786363,0.54543854916886,0.9944,23.4189579343
"culi_46",54,61.8571428571429,6.33305852560715,61.1613039768337,3.72120091109444,2.09477698035496,0.79472832,4.87159261326258,9.72388448071156,0.525140475846025,0.9956,21.0482303104
"culi_47",49,51.5,2.89713757851907,52.3794175126215,3.5240469887628,2.24477735692169,0.8010432,5.02621674655,8.64038910096723,0.576793681355602,0.9976,20.5851953477
"culi_48",55,62.3333333333333,5.6746894974732,63.8809998737533,3.81838890360048,2.18559534603549,0.77776512,4.49974369459916,9.94385417362371,0.5453989586116,0.9952,22.2341400272
"culi_50",61,85,16.4145702851783,77.5181371670796,4.54848052102178,2.3143918701458,0.8109824,5.29051262951175,11.2858580264489,0.562992674213617,0.9936,23.5477217804
"culi_51",61,86.5,16.3876561645183,81.4008888888889,4.6567070586832,2.2490607222135,0.79837184,4.95962468734526,11.2858580264489,0.547100396782859,0.9928,24.1642678808
"culi_52",57,72.1666666666667,10.853609473721,68.6687162660486,4.10642164768966,2.1303258339578,0.79048288,4.7728796577578,10.3869944754785,0.526910418105777,0.9944,21.5336641287
"culi_54",54,57.6,3.3552212110381,59.6888854560902,3.68787425697023,2.16305862702095,0.78427328,4.63549438845591,9.72388448071156,0.542258029054792,0.9964,22.9622507273
"culi_55",54,67,9.25437552413779,70.0785070785071,4.37976728493304,2.29069396997094,0.80996032,5.26205895526661,9.72388448071156,0.574254984033822,0.9944,22.6290781956
"culi_58",45,54,7.61017836944804,53.4429103659873,3.67097990708524,1.91395244367059,0.73775968,3.8132961399681,7.79379791271133,0.502790160360676,0.996,18.59930787
"culi_59",52,65,9.62981481303422,62.0039879260581,3.77247321033481,2.12535855305668,0.813288,5.35584215262008,9.28718844140158,0.537896091567778,0.9948,20.859153807
"culi_6",49,61,7.95829292182112,67.3936999781606,4.22657408380782,1.89176086292518,0.77985696,4.54250109383426,8.64038910096723,0.48608638580861,0.9936,19.2681993835
"culi_60",61,76,10.3333113168632,76.6939172935437,4.48403561232923,2.98435882613371,0.9260208,13.5173129744577,11.2858580264489,0.725967014493611,0.994,19.0941886647
"culi_61",50,53.1111111111111,3.10013935065176,55.6545307443366,3.67068015498352,2.05725815683736,0.73784128,3.81448307346023,8.85487692443004,0.525880894356398,0.9968,20.8673898229
"culi_62",63,73.5,7.20527018003815,75.8280983508473,4.36233380767641,2.31170744848913,0.81185024,5.31491509742027,11.7414638489308,0.557960964620264,0.994,24.010877717
"culi_64",51,66,10.3323146205214,67.7629602713178,4.04439697463131,2.06113643416507,0.78488992,4.64878261399931,9.07047995432433,0.524218677707977,0.994,18.418669176
"culi_65",56,65.5454545454545,6.56529459093392,73.0245063429522,4.81821448307879,2.138333880112,0.77572896,4.45889045683295,10.1648935735236,0.531216659909155,0.994,21.9141567641
"culi_68",51,78.2,18.1673467230777,71.0828116665015,4.0463591944454,2.13257167092788,0.79568096,4.89430647285735,9.07047995432433,0.542387142801711,0.9932,20.7289751552
"culi_7",53,73,13.4920349692087,72.6310486731943,4.60378493587693,2.31914554771,0.83662656,6.1209459750618,9.50499297804265,0.584124693651333,0.9936,21.0202446731
"culi_74",48,75.2,18.1666309421212,71.9938596491228,4.53590837552824,1.89562518811699,0.71352416,3.49069575989375,8.42702659369136,0.489673665298104,0.9932,20.5989987604
"culi_75",37,38.25,1.73123805474749,39.8467013107369,2.97910576808305,1.51058471783908,0.6306032,2.70711603349027,6.15763249041029,0.418338149573967,0.998,17.4707469279
"culi_76",40,42.1,2.3338704053318,44.755462962963,3.19923293849518,1.7092544936437,0.70387712,3.37697647679234,6.76198779423133,0.463353306852435,0.9972,19.4393814501
"culi_77",56,91,21.2050177499991,85.8894269321995,4.84297690248672,2.33556359905859,0.84385856,6.40444970918675,10.1648935735236,0.580213551137453,0.9916,21.4571927853
"culi_8",44,47.6,3.35486458542735,53.0545260847107,3.75838617594789,2.35612274905648,0.86371072,7.33733423494497,7.58504572474342,0.622622800913093,0.9964,16.746605014
"culi_81",67,79,7.95923156395186,80.9795748571428,4.41051987156153,2.60638910805607,0.8693008,7.6511562427314,12.6647557959848,0.619876253506872,0.9936,25.1694682447
"culi_82",44,48,3.88788454799051,51.872,3.6972787964007,2.20464052093153,0.81358048,5.36424511767866,7.58504572474342,0.582592505716682,0.9968,18.0766909284
"culi_83",48,53.625,4.81189799565848,56.4586606808829,3.72746846103677,2.11003906936584,0.78364768,4.62209048648057,8.42702659369136,0.545060580274798,0.996,19.3654667101
"culi_84",51,66,10.3323146205214,68.5951557093426,4.38310250131619,2.12032498226036,0.7958832,4.89915577747643,9.07047995432433,0.53927238395646,0.994,21.192782238
"culi_85",48,53.625,4.81189799565848,56.8485499462943,3.82863386513423,2.0533658851575,0.78313024,4.61106241829197,8.42702659369136,0.530420889892238,0.996,20.3782689025
"culi_86",44,48,3.88788454799051,48.5913374261001,3.23423516550386,1.77766574336056,0.73129888,3.72160711499825,7.58504572474342,0.469761273966578,0.9968,17.1414705855
"culi_87",51,62.375,8.08144218530921,64.1589379219336,3.91509849190016,1.79902795617217,0.67166336,3.0456546061993,9.07047995432433,0.45755537610798,0.9944,21.3990176472
"culi_88",66,81,9.97846833170871,77.5581021855586,4.10562141684037,2.25074711269319,0.79916768,4.97927823569434,12.4324384129408,0.537215415417395,0.9936,23.4358843104
"culi_89",63,82,11.6108955387724,84.8084631376939,4.81513089727943,2.2283798225517,0.79297856,4.83041756448028,11.7414638489308,0.537848747316144,0.9924,23.6098827219
"culi_90",60,94,23.2123816292998,76.9092226259888,4.45053756698143,2.14325803491741,0.7741232,4.42719216847414,11.0595880463134,0.523467920773676,0.9932,20.5928669267
"culi_91",58,94.1428571428571,20.814278911352,94.5178163934426,5.32360528268461,1.98507542324429,0.75204832,4.03304385757741,10.6101489396024,0.488881488568696,0.9908,21.7083358135
"culi_92",62,73,8.47224405516562,68.9257851422667,3.90210357129292,2.39478556064613,0.82048128,5.57044970017611,11.5131522226981,0.580253836493372,0.9952,22.2294231892
"culi_93",54,60.1111111111111,4.97434482370295,63.1548962080014,3.96138952581836,2.15304661951662,0.78916608,4.74306980584528,9.72388448071156,0.539748114904357,0.9956,19.7302016373
"culi_95",59,64.1428571428571,4.64998184665123,64.4158801839423,3.95386565853993,2.61455792371112,0.86580352,7.45176028462148,10.8343492786363,0.641210034163838,0.9964,20.9387053278
"culi_96",63,69.1111111111111,4.9747072508477,69.4025042193335,3.96407176819097,2.31999206286164,0.78351328,4.61922098501007,11.7414638489308,0.559960565144895,0.9956,24.6872135611
"culi_99",58,66.6666666666667,6.41245746716308,69.3855050505051,4.12366843185777,2.33540014557229,0.83212064,5.95665840041325,10.6101489396024,0.575158951746503,0.9948,23.5726154132
"warble_1",72,84.3636363636364,7.95009503459406,88.0472949031163,4.84622837986914,2.53951418050877,0.86458944,7.38494841170438,13.8410263691872,0.593806977172452,0.9932,25.382371455
"warble_10",72,85,9.63179986437898,80.7758486062264,4.3848832357033,2.90475695477609,0.90536352,10.5667497354086,13.8410263691872,0.679210598615633,0.9948,26.1709040678
"warble_100",56,67.375,8.0818305199105,67.2540061767962,3.98923020816275,2.06208035301832,0.77215328,4.38891549546994,10.1648935735236,0.512273339436267,0.9944,23.6398354352
"warble_101",53,58.0769230769231,4.03548541655504,62.4864012021037,3.88800127536628,1.95991783364509,0.7659008,4.27169336759801,9.50499297804265,0.493645776260214,0.9952,20.8521410672
"warble_103",49,58,8.03938647620533,54.7731255386383,3.5832448586865,2.14321131075033,0.79960928,4.9902510455574,8.64038910096723,0.550696369971349,0.9964,18.0163404516
"warble_104",55,70.1666666666667,10.8533611252065,66.4547324516295,4.00049707148619,1.978583645245,0.71694016,3.53282189377341,9.94385417362371,0.49374073823867,0.9944,22.1376973506
"warble_105",51,59.2727272727273,5.91464414676722,68.0695564516129,4.39103101766758,1.83331148322001,0.71929408,3.56244713328454,9.07047995432433,0.466274869353686,0.9944,19.550232426
"warble_106",57,70.3333333333333,8.8469506835222,76.5513118831742,4.77341229089504,1.92448388058933,0.73045312,3.7099297903207,10.3869944754785,0.475997891963432,0.9936,21.8957668217
"warble_107",49,56.8,5.79241730536023,62.9354323235706,4.08028961202675,1.99550821126645,0.77863232,4.51737128021579,8.64038910096723,0.512744180977529,0.9948,20.400059415
"warble_108",36,40.2,4.3351360964939,40.2560483870968,2.97609432299713,1.82472860672923,0.73509216,3.7748977153715,5.9587271451266,0.509200212993818,0.9972,16.072312699
"warble_109",49,62,9.25384463631173,63.5674091119378,4.04005946931611,2.11164495864309,0.79188896,4.80512710906639,8.64038910096723,0.542585421960062,0.9944,22.517679944
"warble_110",52,55.6,3.35516015121302,57.918115234375,3.63177745016568,1.94348324666591,0.753656,4.05936414120092,9.28718844140158,0.491866203425096,0.9964,19.3442940883
"warble_111",46,55,7.61035180168792,56.7549407114625,3.91911919958363,2.23528617842705,0.80899328,5.23541789524473,8.00371989290548,0.583832735151647,0.996,19.3038435409
"warble_112",51,78.2,18.1673467230777,67.6790272995837,4.09804162177719,2.1017608153955,0.80323456,5.08219329573323,9.07047995432433,0.534550870695455,0.9932,21.9475799386
"warble_114",53,62.4285714285714,7.25423837310018,63.4345794392523,3.93026582411118,2.33158703655969,0.82684608,5.77520855433131,9.50499297804265,0.587258339519342,0.9952,19.8793238368
"warble_117",47,60.125,9.00740517491884,63.274102393617,4.15012271232626,1.98303049661724,0.78497632,4.65065057020696,8.2147998932047,0.515053110103226,0.994,20.298612126
"warble_118",43,47.5,3.91516283186281,53.4627173592691,3.74338448769598,1.99199347331705,0.75922656,4.15328202313345,7.37747558118144,0.529616455398235,0.996,18.7867142652
"warble_119",49,51.1,2.33415145474723,53.0786968684177,3.49683080455804,2.265413145736,0.84329248,6.38131469376837,8.64038910096723,0.582096030188187,0.9972,20.1226223595
"warble_12",61,66.0769230769231,4.03567293857949,71.9966702702703,4.29137191965522,2.41734054059456,0.83668128,6.12299680036679,11.2858580264489,0.588035687901282,0.9952,24.7895689942
"warble_120",42,45.6,3.35477448453771,49.5769170666369,3.47863819728627,1.76738411885256,0.72822944,3.67957441747921,7.17110024452811,0.472857234413425,0.9964,17.859580359
"warble_121",70,74,3.68727148050845,75.3996458087367,4.26252153688614,3.02650656070411,0.91803488,12.2003115471557,13.367603430506,0.712371413471139,0.9964,22.9751680855
"warble_122",54,57.4615384615385,3.10567429963873,61.7620664031891,3.78908896715997,2.04015550754882,0.77187392,4.38354089107217,9.72388448071156,0.511447397064928,0.996,19.9761392696
"warble_123",42,51.3333333333333,8.84909925585034,47.5932984013617,3.33305982396185,2.22999480469431,0.8412576,6.29951418146633,7.17110024452811,0.596627051729227,0.9968,18.1863775573
"warble_125",43,47.2,4.33614508951074,47.0000439137388,3.29513287612468,2.12533691345955,0.80161728,5.04076161472128,7.37747558118144,0.5650688206117,0.9972,18.466602818
