"","iris16","iris17","iris22","iris36","iris44","iris46","iris59","iris60"
"iris16",0,0.242700824177948,0.600007043772239,0.597976556051744,0.50122044432792,0.432230281783573,0.446307267281155,0.415868720214104
"iris17",0.242700824177948,0,0.502342524808945,0.432920861273815,0.424502787327875,0.462414832127437,0.390659708099534,0.48810265908023
"iris22",0.600007043772239,0.502342524808945,0,0.521798396104333,0.465068991690271,0.575991318707638,0.339058956775502,0.729173923320622
"iris36",0.597976556051744,0.432920861273815,0.521798396104333,0,0.498341023507359,0.508816310868944,0.394634840603644,0.687134910597612
"iris44",0.50122044432792,0.424502787327875,0.465068991690271,0.498341023507359,0,0.415005601389225,0.417100893041991,0.489020606323232
"iris46",0.432230281783573,0.462414832127437,0.575991318707638,0.508816310868944,0.415005601389225,0,0.406434384445207,0.549763541034672
"iris59",0.446307267281155,0.390659708099534,0.339058956775502,0.394634840603644,0.417100893041991,0.406434384445207,0,0.585646292708592
"iris60",0.415868720214104,0.48810265908023,0.729173923320622,0.687134910597612,0.489020606323232,0.549763541034672,0.585646292708592,0
