"Taxa"	"culi_1"	"warble_1"	"culi_2"	"warble_2"	"culi_3"	"warble_3"	"culi_4"	"warble_4"	"culi_6"	"warble_6"	"culi_7"	"warble_7"	"culi_8"	"warble_9"	"culi_10"	"warble_10"	"culi_11"	"culi_12"	"warble_12"	"warble_13"	"warble_14"	"culi_15"	"warble_15"	"culi_16"	"warble_18"	"culi_19"	"warble_19"	"culi_20"	"warble_20"	"culi_21"	"culi_24"	"culi_25"	"warble_25"	"culi_27"	"culi_28"	"culi_29"	"culi_30"	"culi_32"	"warble_32"	"warble_33"	"culi_36"	"culi_38"	"culi_39"	"culi_42"	"warble_42"	"culi_43"	"warble_43"	"culi_44"	"warble_45"	"culi_46"	"culi_47"	"culi_48"	"warble_49"	"culi_50"	"warble_50"	"culi_51"	"culi_52"	"warble_52"	"warble_53"	"culi_54"	"warble_54"	"culi_55"	"warble_57"	"culi_58"	"warble_58"	"culi_59"	"culi_60"	"warble_60"	"culi_61"	"warble_61"	"culi_62"	"culi_63"	"warble_63"	"culi_64"	"warble_64"	"culi_65"	"warble_67"	"culi_68"	"warble_68"	"warble_69"	"culi_73"	"warble_73"	"culi_74"	"culi_75"	"warble_75"	"culi_76"	"culi_77"	"warble_80"	"culi_81"	"culi_82"	"culi_83"	"warble_83"	"culi_84"	"warble_84"	"culi_85"	"warble_85"	"culi_86"	"culi_87"	"warble_87"	"culi_88"	"warble_88"	"culi_89"	"warble_89"	"culi_90"	"warble_90"	"culi_91"	"culi_92"	"culi_93"	"warble_93"	"warble_94"	"culi_95"	"warble_95"	"culi_96"	"warble_96"	"warble_97"	"culi_99"	"culi_100"	"warble_100"	"warble_101"	"culi_102"	"culi_103"	"warble_103"	"warble_104"	"culi_105"	"warble_105"	"culi_106"	"warble_106"	"culi_107"	"warble_107"	"culi_108"	"warble_108"	"culi_109"	"warble_109"	"warble_110"	"culi_111"	"warble_111"	"warble_112"	"culi_113"	"culi_114"	"warble_114"	"culi_115"	"culi_116"	"culi_117"	"warble_117"	"culi_118"	"warble_118"	"culi_119"	"warble_119"	"culi_120"	"warble_120"	"culi_121"	"warble_121"	"culi_122"	"warble_122"	"culi_123"	"warble_123"	"culi_124"	"culi_125"	"warble_125"	"culi_126"	"warble_126"	"culi_127"	"warble_127"	"culi_128"	"culi_129"	"culi_130"	"culi_131"	"culi_133"	"warble_133"	"culi_134"	"culi_135"	"warble_135"	"culi_136"	"warble_136"	"culi_137"	"warble_137"	"culi_138"	"culi_139"	"warble_139"	"culi_140"	"warble_140"	"culi_141"	"warble_141"	"culi_142"	"warble_142"	"culi_143"	"culi_144"	"warble_144"	"culi_145"	"warble_145"	"culi_146"	"culi_147"	"warble_147"	"culi_148"	"warble_148"	"culi_149"	"warble_149"	"culi_150"	"warble_150"	"culi_151"	"warble_151"	"culi_152"	"warble_152"	"culi_153"	"warble_153"	"culi_154"	"warble_154"	"culi_156"	"culi_157"	"warble_157"	"warble_158"	"culi_159"	"warble_159"	"culi_160"	"culi_161"	"warble_161"	"culi_162"	"warble_162"	"culi_163"	"culi_164"	"warble_164"	"culi_165"	"culi_168"	"culi_170"	"warble_170"	"warble_171"	"culi_172"	"warble_173"	"culi_174"	"warble_174"	"culi_177"	"warble_177"	"culi_178"	"warble_178"	"warble_180"	"warble_181"	"culi_182"	"culi_183"	"warble_184"	"culi_185"	"warble_185"	"culi_187"	"warble_187"	"warble_188"	"warble_189"	"culi_191"	"warble_191"	"culi_192"	"warble_192"	"culi_196"	"warble_196"	"warble_197"	"culi_198"	"culi_199"	"culi_200"	"warble_200"	"culi_201"	"culi_202"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_238"	"warble_239"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_248"	"warble_250"	"warble_251"	"warble_257"	"warble_258"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_289"	"warble_291"	"warble_292"	"warble_293"	"warble_294"	"warble_296"	"warble_302"	"warble_304"	"warble_305"	"warble_306"	"warble_307"	"warble_308"	"warble_309"	"warble_310"	"warble_311"	"warble_312"	"warble_315"	"warble_317"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"	"culi_416"
"k__Bacteria|p__Firmicutes|c__Negativicutes"	0.381127042347449	0.576576576576577	0.511	0.562666666666667	0.298432810936979	0.534534534534535	0.55	0.534333333333333	0.593666666666667	0.819	0.526666666666667	0.523348899266177	0.43043043043043	0.56041388518024	0.476492164054685	0.469292389853138	0.447333333333333	0.365666666666667	0.605201733911304	0.249247239879558	0.656437625083389	0.508836278759586	0.603666666666667	0.54869913275517	0.610406937958639	0.408224674022066	0.463545150501672	0.34088335220838	0.486	0.409469823274425	0.59692513368984	0.544	0.359359359359359	0.449115782449116	0.572	0.628666666666667	0.656	0.646194926568758	0.715191986644407	0.595	0.604534844948316	0.499499833277759	0.515666666666667	0.345781927309103	0.406802267422474	0.37079026342114	0.656771180787191	0.408878504672897	0.606141522029373	0.475809142475809	0.48682015348682	0.378170894526035	0.455637091394263	0.537333333333333	0.604736490993996	0.461333333333333	0.523507835945315	0.626666666666667	0.646960587842351	0.578052034689793	0.686228742914305	0.510503501167056	0.746666666666667	0.462616822429907	0.578052034689793	0.601200400133378	0.0618837130227814	0.454636424282855	0.629666666666667	0.6332999666333	0.480293921175685	0.564042695130087	0.707333333333333	0.51436205744823	0.634846461949266	0.514333333333333	0.639278557114228	0.571333333333333	0.43162108072048	0.520346897931955	0.333110143957148	0.649666666666667	0.424	0.681560520173391	0.408878504672897	0.541847282427476	0.347927807486631	0.492148346140996	0.447596795727637	0.533666666666667	0.552218885552219	0.432333333333333	0.444778111444778	0.682	0.667000333667	0.367578385590394	0.648333333333333	0.424090757424091	0.581581581581582	0.433666666666667	0.704037370704037	0.519692923898531	0.546182060686896	0.518666666666667	0.518518518518518	0.556370913942628	0.404468156052017	0.513675783855904	0.284951618284952	0.622666666666667	0.438959306204136	0.794058744993324	0.68313856427379	0.603666666666667	0.590256923590257	0.57104736490994	0.5621873957986	0.649549849949983	0.565	0.545545545545546	0.456427378964942	0.552288673571667	0.702333333333333	0.47515838612871	0.52754590984975	0.269	0.559893226559893	0.499666666666667	0.574333333333333	0.421807269089697	0.666	0.408605737158105	0.507835945315105	0.65	0.558666666666667	0.515	0.524174724908303	0.252673796791444	0.197930574098798	0.364454818272758	0.563794255177021	0.451333333333333	0.406135378459486	0.599066044029353	0.275517011340894	0.612741827885257	0.353235490326885	0.417167668670675	0.413333333333333	0.628170894526035	0.581	0.25819397993311	0.374249499666444	0.646	0.248416138712904	0.461487162387463	0.679131886477462	0.429333333333333	0.598	0.515343562374917	0.323150033944331	0.336227045075125	0.338633288227334	0.578	0.51783927975992	0.00753768844221105	0.606794483686512	0.460947930574099	0.33478406427854	0.364941569282137	0.715238412804268	0.156610169491525	0.459639759839893	0.215194109772423	0.731333333333333	0.266822899229997	0.539	0.355659745478902	0.627666666666667	0.429286190793863	0.434434434434434	0.544058744993324	0.369492656875834	0.425894948143192	0.00759219088937093	0.346564376250834	0.499333333333333	0.549366244162775	0.462002008704386	0.484594775619558	0.619685302979578	0.679786524349566	0.348596256684492	0.678452301534356	0.644214738246082	0.245124411566913	0.457429048414023	0.525859192525859	0.541875208541875	0.321214142761841	0.509836612204068	0.260127217944426	0.355830270631473	0.400601403274307	0.254344919786096	0.606070713809206	0.54484828276092	0.808666666666667	0.520666666666667	0.388329979879276	0.524874791318865	0.463105175292154	0.616744496330887	0.492830943647883	0.455395923822252	0.586195398466155	0.28494623655914	0.408464897547867	0.376549413735343	0.576152304609218	0.486134313397929	0.300935203740815	0.72324108036012	0.18522233366767	0.0836120401337793	0.581247914581248	0.670450751252087	0.419365609348915	0.568	0.27751677852349	0.661887295765255	0.606272939606273	0.538333333333333	0.231981226952732	0.538101604278075	0.496825927163381	0.562041360907272	0.473315543695797	0.422229639519359	0.322906155398587	0.416277518345564	0.0361204013377926	0.534200867534201	0.364896854920528	0.677451634422949	0.0336927223719677	0.389019082691664	0.422162705055239	0.203610832497492	0.421791443850267	0.367080120683875	0.572621035058431	0.422110552763819	0.342589494814319	0.587116154873164	0.4438127090301	0.333444592790387	0.683981233243968	0.40247160988644	0.658772515010007	0.601536406145625	0.679346012679346	0.220053835800808	0.55136757838559	0.524699599465955	0.393333333333333	0.5173564753004	0.356832609421985	0.510880482089053	0.507851653859004	0.687290969899666	0.635692720563569	0.014895057549086	0.421387864565873	0.441992644600468	0.0977747808496291	0.673448965977318	0.482988659106071	0.0383050847457627	0.404809619238477	0.635026737967914	0.56704469646431	0.63903743315508	0.549131016042781	0.766	0.528206850235057	0.703036369703036	0.501502504173623	0.458737053123956	0.451981195433177	0.43120187479076	0.632475776812563	0.659886628876292	0.671008684034736	0.477128547579299	0.834669338677355	0.601069161376545	0.516917922948074	0.671228304405875	0.746158984635939	0.621766879408801	0.628294961628295	0.565464261857047	0.618821936357481	0.713950368879946	0.686163101604278	0.556333333333333	0.59686038744155	0.578437917222964	0.732798931195725	0.68489496498833	0.641925777331996	0.668336673346693	0.257590924257591
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.253084361453818	0.186186186186186	0.183	0.256333333333333	0.220073357785929	0.17650984317651	0.225666666666667	0.277666666666667	0.157	0.0863333333333333	0.242666666666667	0.176117411607738	0.221888555221889	0.195260347129506	0.352784261420473	0.22630173564753	0.301333333333333	0.316	0.140046682227409	0.170291067246571	0.222815210140093	0.230410136712237	0.247333333333333	0.267845230153436	0.153435623749166	0.295887662988967	0.20066889632107	0.234805587013968	0.368666666666667	0.318106035345115	0.188836898395722	0.259	0.324657991324658	0.251918585251919	0.2	0.225666666666667	0.123666666666667	0.148865153538051	0.156594323873122	0.181	0.222407469156385	0.297099033011004	0.229333333333333	0.430143381127042	0.320440146715572	0.369456485495165	0.141427618412275	0.165220293724967	0.153871829105474	0.300633967300634	0.30296963630297	0.384512683578104	0.197464976651101	0.255666666666667	0.208138759172782	0.374	0.252750916972324	0.196333333333333	0.20374081496326	0.244162775183456	0.137379126375458	0.294431477159053	0.125333333333333	0.352803738317757	0.231154102735157	0.205735245081694	0.0652839170350221	0.265176784523015	0.135666666666667	0.174841508174842	0.284903139612558	0.207805203468979	0.123333333333333	0.283233132932532	0.180907877169559	0.301	0.212090848363393	0.208	0.219479653102068	0.246164109406271	0.446936725811851	0.184	0.383666666666667	0.228742914304768	0.272696929238985	0.283094364788263	0.256016042780749	0.320748412963582	0.227970627503338	0.219	0.241908575241909	0.313333333333333	0.298298298298298	0.147333333333333	0.193193193193193	0.423949299533022	0.273666666666667	0.399733066399733	0.292292292292292	0.383333333333333	0.17017017017017	0.288384512683578	0.262420806935645	0.293	0.305972639305973	0.259506337558372	0.388796265421807	0.26584389593062	0.335335335335335	0.247	0.262174783188793	0.13785046728972	0.103839732888147	0.263	0.265265265265265	0.204469646430954	0.269089696565522	0.225075025008336	0.277	0.179846513179847	0.19432387312187	0.244570664884731	0.101666666666667	0.26108702900967	0.323539232053422	0.358333333333333	0.292292292292292	0.237	0.179333333333333	0.303434478159386	0.219666666666667	0.310873915943963	0.266088696232077	0.227	0.255	0.274333333333333	0.263754584861621	0.260695187165775	0.242656875834446	0.334444814938313	0.249832999331997	0.260666666666667	0.279093031010337	0.229819879919947	0.262841894596398	0.196130753835891	0.331220813875917	0.194054776219105	0.281	0.226635514018692	0.207	0.273913043478261	0.364242828552368	0.190666666666667	0.360120040013338	0.217072357452484	0.179298831385643	0.355	0.235666666666667	0.247498332221481	0.156822810590631	0.321202003338898	0.0740866035182679	0.225666666666667	0.223741247082361	0.0050251256281407	0.145644130507904	0.306742323097463	0.124874455975896	0.31652754590985	0.130376792264088	0.176610169491525	0.283855903935957	0.165327978580991	0.124	0.138600602611316	0.236666666666667	0.192230408573342	0.214	0.251167444963309	0.319652986319653	0.135514018691589	0.305073431241656	0.225828036132486	0	0.306204136090727	0.263333333333333	0.19346230820547	0.230666220287914	0.182183523107837	0.0408436558419819	0.191794529686458	0.377339572192513	0.0913942628418946	0.170723574524842	0.224277067921991	0.27245409015025	0.28661995328662	0.158158158158158	0.235823882588392	0.164054684894965	0.177435554067626	0.169729368526562	0.197460741730705	0.213235294117647	0.172781854569713	0.259753251083695	0.0913333333333333	0.36	0.348759221998659	0.298163606010017	0.34991652754591	0.249166110740494	0.241413804601534	0.36986301369863	0.239413137712571	0.422043010752688	0.22707423580786	0.239195979899497	0.223446893787575	0.311727363848981	0.397461589846359	0.18106035345115	0.153794717485791	0.393979933110368	0.190523857190524	0.054424040066778	0.2330550918197	0.254333333333333	0.345302013422819	0.173724574858286	0.217550884217551	0.196666666666667	0.120348642306403	0.152072192513369	0.190444370197127	0.246497665110073	0.344896597731821	0.364819759679573	0.0914900773629331	0.216144096064043	0.0020066889632107	0.232232232232232	0.289144403111261	0.153435623749166	0.00101078167115903	0.13525276196853	0.144291931704051	0.0127047810096958	0.396390374331551	0.358028830036876	0.159599332220367	0.0797319932998325	0.168952827032452	0.267356475300401	0.177591973244147	0.430574098798398	0.0630026809651475	0.375083500334001	0.158105403602402	0.137942551770207	0.168835502168835	0.0770524899057873	0.285190126751167	0.218958611481976	0.347333333333333	0.237316421895861	0.426662211827598	0.228322731837965	0.273304376879385	0.0501672240802676	0.103991949010399	0.003385240352065	0.209855849815622	0.130391173520562	0.0313553607552259	0.205136757838559	0.217478318879253	0.00983050847457627	0.108216432865731	0.211229946524064	0.150767178118746	0.152406417112299	0.11096256684492	0.073	0.206178643384822	0.144477811144478	0.280133555926544	0.238556632141664	0.321356615177972	0.370605959156344	0.0711660541262947	0.180393464488163	0.214094856379426	0.358597662771285	0.0651302605210421	0.17641162712997	0.172529313232831	0.156542056074766	0.072812291249165	0.0843130668458179	0.22022022022022	0.0517702070808283	0.112728503723764	0.152246814218645	0.0334224598930481	0.250333333333333	0.236472945891784	0.233644859813084	0.110888443553774	0.190396798932978	0.122367101303912	0.117234468937876	0.208541875208542
"k__Bacteria|p__Firmicutes|c__Clostridia"	0.136712237412471	0.133133133133133	0.116333333333333	0.0946666666666667	0.0953651217072357	0.177844511177844	0.0536666666666667	0.104666666666667	0.112333333333333	0.046	0.115333333333333	0.239826551034023	0.142475809142476	0.18324432576769	0.0880293431143715	0.210280373831776	0.135666666666667	0.0796666666666667	0.205068356118706	0.147206423553028	0.0687124749833222	0.141713904634878	0.0516666666666667	0.0910607071380921	0.185790527018012	0.12938816449348	0.168896321070234	0.0898452246130615	0.088	0.143047682560854	0.139371657754011	0.138333333333333	0.102769436102769	0.171171171171171	0.131666666666667	0.085	0.132	0.104806408544726	0.0781302170283806	0.100333333333333	0.0783594531510503	0.0716905635211737	0.140666666666667	0.123707902634211	0.113037679226409	0.128042680893631	0.103735823882588	0.199265687583445	0.168558077436582	0.129462796129463	0.116783450116783	0.118825100133511	0.141761174116077	0.0973333333333333	0.128418945963976	0.0963333333333333	0.150050016672224	0.083	0.103874415497662	0.112408272181454	0.102034011337112	0.115371790596866	0.0516666666666667	0.0901201602136182	0.14743162108072	0.073024341447149	0.0465827949676981	0.129753168779186	0.171333333333333	0.127794461127794	0.142952571810287	0.148432288192128	0.0743333333333333	0.132598530394122	0.0947930574098798	0.106666666666667	0.062124248496994	0.143	0.154769846564376	0.0830553702468312	0.130565785068631	0.064	0.0766666666666667	0.0430143381127042	0.213951935914553	0.0743581193731244	0.0959224598930481	0.118275977280321	0.14652870493992	0.128	0.0847514180847514	0.126	0.0884217550884218	0.0776666666666667	0.0884217550884218	0.126084056037358	0.0433333333333333	0.0747414080747414	0.0583917250583917	0.0753333333333333	0.0860860860860861	0.125834445927904	0.117039013004335	0.108666666666667	0.104437771104438	0.0913942628418946	0.107702567522508	0.137758505670447	0.181514848181515	0.0513333333333333	0.155103402268179	0.0363818424566088	0.160267111853088	0.0713333333333333	0.0557223890557224	0.0963975983989326	0.0906968989663221	0.0606868956318773	0.0666666666666667	0.121121121121121	0.221035058430718	0.0664884731039091	0.118333333333333	0.121040346782261	0.0864774624373957	0.158666666666667	0.0904237570904238	0.151666666666667	0.0736666666666667	0.170723574524842	0.049	0.128418945963976	0.126042014004668	0.0646666666666667	0.120333333333333	0.0843333333333333	0.0900300100033345	0.268048128342246	0.228971962616822	0.141713904634878	0.11690046760187	0.168	0.085028342780927	0.07104736490994	0.198465643762508	0.0697131420947298	0.127751834556371	0.109886439545758	0.128	0.0397196261682243	0.107	0.196989966555184	0.14743162108072	0.0903333333333333	0.0773591197065689	0.110370123374458	0.051085141903172	0.0743333333333333	0.0833333333333333	0.110740493662442	0.161235573659199	0.120534223706177	0.0585250338294993	0.105666666666667	0.150050016672224	0.00251256281407035	0.0763538513286243	0.131842456608812	0.378640776699029	0.101836393989983	0.0740246748916305	0.462033898305085	0.066711140760507	0.508032128514056	0.0416666666666667	0.450619350518915	0.0856666666666667	0.101473543201608	0.109	0.0917278185456971	0.164497831164498	0.128504672897196	0.239652870493992	0.285045165607226	0.00216919739696312	0.189126084056037	0.174	0.193128752501668	0.11248744559759	0.203951774949766	0.0736524941412789	0.056704469646431	0.209224598930481	0.119412941961308	0.0416805601867289	0.256220578345662	0.2220367278798	0.100433767100434	0.183516850183517	0.177118078719146	0.183061020340113	0.14228322731838	0.36151019044437	0.107584363514868	0.474264705882353	0.0737158105403602	0.0793597865955318	0.0436666666666667	0.05	0.164989939637827	0.128213689482471	0.0918196994991653	0.0840560373582388	0.128376125375125	0.106247911794186	0.0993664554851617	0.0645161290322581	0.0631508229761505	0.0921273031825796	0.134936539746159	0.0818576678917474	0.0347361389445558	0.0350116705568523	0.529923102641257	0.44314381270903	0.184517851184518	0.0347245409015025	0.172954924874791	0.031	0.251342281879195	0.0153384461487162	0.0800800800800801	0.0166666666666667	0.586992960107275	0.242312834224599	0.232208486468426	0.0790527018012008	0.095396931287525	0.0664218958611482	0.012108980827447	0.246497665110073	0.00167224080267559	0.195862529195863	0.0960432871153196	0.115410273515677	0.000336927223719677	0.340475393371276	0.375627720120522	0.00300902708124373	0.120655080213904	0.175662085149179	0.160267111853088	0.00067001675041876	0.0147206423553028	0.00333778371161549	0.27056856187291	0.0360480640854473	0.00971849865951743	0.144622578490314	0.116077384923282	0.169672678690715	0.0944277610944278	0.110026917900404	0.0980653769179453	0.167890520694259	0.184333333333333	0.157877169559413	0.150016705646509	0.141948443254101	0.133311059137989	0.174916387959866	0.158336128815834	0.0179417738659445	0.146496815286624	0.325643597459044	0.0175320296695887	0.0400266844563042	0.170446964643095	0.0227118644067797	0.130928523714095	0.0655080213903743	0.194462975316878	0.148061497326203	0.157419786096257	0.091	0.1316319677636	0.0984317650984318	0.150584307178631	0.189776144336786	0.145399597044997	0.137931034482759	0.153357834948213	0.124708236078693	0.0567802271209085	0.113522537562604	0.0537742150968604	0.165720013364517	0.122278056951424	0.101134846461949	0.129258517034068	0.105811219348337	0.0910910910910911	0.355377421509686	0.132701421800948	0.0449362843729041	0.218248663101604	0.0993333333333333	0.0764863059452238	0.0634178905206943	0.062124248496994	0.0476825608536179	0.0795720494817787	0.113560454241817	0.181848515181849
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria"	0.202400800266756	0.0794127460794127	0.175	0.0413333333333333	0.318106035345115	0.0940940940940941	0.144333333333333	0.066	0.130666666666667	0.0383333333333333	0.0873333333333333	0.0420280186791194	0.191191191191191	0.0490654205607477	0.0586862287429143	0.0664218958611482	0.104666666666667	0.226333333333333	0.0420140046682227	0.277350284376045	0.0410273515677118	0.105701900633545	0.0813333333333333	0.0843895930620414	0.0440293529019346	0.113674356402541	0.148829431438127	0.145337863344658	0.0446666666666667	0.108036012004001	0.0484625668449198	0.0326666666666667	0.193193193193193	0.0927594260927594	0.0736666666666667	0.05	0.0493333333333333	0.0684245660881175	0.0343906510851419	0.0966666666666667	0.0876958986328776	0.0996998999666556	0.0953333333333333	0.0823607869289763	0.130710236745582	0.111703901300433	0.0713809206137425	0.190587449933244	0.0540720961281709	0.0764097430764097	0.0663997330663997	0.0834445927903872	0.181787858572382	0.0853333333333333	0.0386924616410941	0.0383333333333333	0.0583527842614205	0.0826666666666667	0.0350701402805611	0.0470313542361574	0.0633544514838279	0.0586862287429143	0.056	0.0841121495327103	0.0360240160106738	0.108369456485495	0.0289017341040462	0.118745830553702	0.0443333333333333	0.0493827160493827	0.0581162324649299	0.0630420280186791	0.0743333333333333	0.0581162324649299	0.0734312416555407	0.0566666666666667	0.0698062792251169	0.0683333333333333	0.185790527018012	0.129086057371581	0.0646133244057583	0.072	0.104666666666667	0.0386795598532844	0.0634178905206943	0.0916972324108036	0.0581550802139037	0.0497828265953892	0.106809078771696	0.094	0.0890890890890891	0.109666666666667	0.153153153153153	0.0856666666666667	0.04004004004004	0.0446964643095397	0.0196666666666667	0.0794127460794127	0.037037037037037	0.056	0.028028028028028	0.0410547396528705	0.0616872290763588	0.0356666666666667	0.0517183850517184	0.0693795863909273	0.049349783261087	0.0680453635757171	0.0477143810477144	0.04	0.0817211474316211	0.020694259012016	0.0277128547579299	0.0426666666666667	0.047047047047047	0.111741160773849	0.0610203401133711	0.0413471157052351	0.0666666666666667	0.130797464130797	0.0751252086811352	0.0347477447377213	0.0663333333333333	0.133711237079026	0.0517529215358932	0.191	0.0437103770437104	0.085	0.161666666666667	0.0796932310770257	0.0526666666666667	0.0977318212141428	0.0886962320773591	0.0436666666666667	0.0436666666666667	0.094	0.108702900966989	0.0531417112299465	0.0771028037383178	0.141713904634878	0.0564462257849031	0.0786666666666667	0.205735245081694	0.0913942628418946	0.100400266844563	0.109406270847231	0.125083388925951	0.267869071476286	0.110333333333333	0.0951268357810414	0.073	0.088628762541806	0.095396931287525	0.0593333333333333	0.295098366122041	0.196065355118373	0.0808013355592654	0.132333333333333	0.069	0.109739826551034	0.0750169721656483	0.208347245409015	0.0723951285520974	0.0743333333333333	0.0853617872624208	0.00125628140703518	0.029263370332997	0.0737650200267023	0.102443923669233	0.180300500834725	0.0673557852617539	0.171186440677966	0.171781187458306	0.0873493975903614	0.099	0.117843990626046	0.109	0.094775619557937	0.032	0.209806537691795	0.0383717050383717	0.137516688918558	0.0490654205607477	0.0270993643358983	0.00108459869848156	0.0496997998665777	0.0563333333333333	0.0460306871247498	0.124204887847338	0.0713328868050904	0.218279209909608	0.0493662441627752	0.027072192513369	0.0847231487658439	0.125375125041681	0.0453934095494284	0.0213689482470785	0.0714047380714047	0.0837504170837504	0.0827218145430287	0.120373457819273	0.0880482089052561	0.0928833945873705	0.0457734714333445	0.0324197860962567	0.137091394262842	0.0666888962987663	0.0336666666666667	0.044	0.016767270288397	0.0250417362270451	0.0601001669449082	0.0200133422281521	0.121707235745248	0.0263949214834614	0.0633544514838279	0.0789650537634409	0.0285522337924085	0.144053601340034	0.0497661990647963	0.0755095222185099	0.252171008684035	0.0450150050016672	0.0715479772651287	0.0481605351170569	0.022022022022022	0.22237061769616	0.13322203672788	0.136333333333333	0.0624161073825503	0.137379126375458	0.0800800800800801	0.238333333333333	0.0305062018102581	0.0370989304812834	0.0527898429669228	0.0803869246164109	0.0653769179452969	0.0724299065420561	0.0951900437268752	0.0650433622414943	0.233110367892977	0.02002002002002	0.0409198512005411	0.0270180120080053	0.526954177897574	0.0713090056913291	0.0160696350853699	0.0518221330658643	0.0247326203208556	0.0157559503855179	0.0667779632721202	0.100837520938023	0.143526262964202	0.120827770360481	0.0642140468227425	0.0787716955941255	0.0449061662198391	0.0180360721442886	0.0520346897931955	0.0347361389445558	0.0467133800467134	0.0265814266487214	0.0353569046030687	0.0570761014686248	0.0446666666666667	0.0457276368491322	0.0334112930170398	0.0512219618346167	0.0648179084530571	0.0668896321070234	0.0627306273062731	0.001354096140826	0.0378813275226282	0.0397860247408893	0.0104517869184086	0.0697131420947298	0.105403602401601	0.0108474576271186	0.0574482297929192	0.0454545454545455	0.0673782521681121	0.0337566844919786	0.0280748663101604	0.0526666666666667	0.111820013431833	0.0347013680347014	0.0327212020033389	0.0598062145005012	0.031900604432505	0.0364914630063609	0.0290678249248246	0.0226742247415805	0.0250501002004008	0.01669449081803	0.0273881095524382	0.0350818576678917	0.00636515912897822	0.0504005340453939	0.031062124248497	0.0141081625797783	0.0377043710377044	0.0180360721442886	0.0561949898442789	0.0382293762575453	0.0130347593582888	0.0516666666666667	0.0581162324649299	0.0400534045393858	0.072812291249165	0.0560186728909637	0.0247408893346707	0.073814295257181	0.11378044711378
