"","jarjarbinks14","jarjarbinks15","jarjarbinks21","jarjarbinks29","jarjarbinks32","jarjarbinks44","jarjarbinks49","jarjarbinks68"
"jarjarbinks14",0,0.180136746186741,0.364066883269739,0.341565407920566,0.350029852175845,0.312181124176371,0.374324296689858,0.295783199739076
"jarjarbinks15",0.180136746186741,0,0.365871401292147,0.340338420691165,0.400137413473683,0.354156175480135,0.421728266001663,0.34210502579477
"jarjarbinks21",0.364066883269739,0.365871401292147,0,0.190775406157129,0.304610971164005,0.416794978983118,0.282139915125602,0.292820349601916
"jarjarbinks29",0.341565407920566,0.340338420691165,0.190775406157129,0,0.299198614913879,0.421575550681078,0.36061482902131,0.311096727626545
"jarjarbinks32",0.350029852175845,0.400137413473683,0.304610971164005,0.299198614913879,0,0.440251450589931,0.190010129069547,0.223214349645981
"jarjarbinks44",0.312181124176371,0.354156175480135,0.416794978983118,0.421575550681078,0.440251450589931,0,0.429417058295393,0.405391067209086
"jarjarbinks49",0.374324296689858,0.421728266001663,0.282139915125602,0.36061482902131,0.190010129069547,0.429417058295393,0,0.199145829629035
"jarjarbinks68",0.295783199739076,0.34210502579477,0.292820349601916,0.311096727626545,0.223214349645981,0.405391067209086,0.199145829629035,0
