"Taxa"	"warble_1"	"warble_2"	"warble_3"	"warble_4"	"warble_6"	"warble_7"	"warble_9"	"warble_10"	"warble_12"	"warble_14"	"warble_15"	"warble_20"	"warble_33"	"warble_42"	"warble_43"	"warble_45"	"warble_49"	"warble_50"	"warble_52"	"warble_53"	"warble_54"	"warble_57"	"warble_58"	"warble_60"	"warble_63"	"warble_68"	"warble_69"	"warble_73"	"warble_80"	"warble_83"	"warble_84"	"warble_85"	"warble_87"	"warble_88"	"warble_89"	"warble_90"	"warble_93"	"warble_94"	"warble_95"	"warble_96"	"warble_97"	"warble_100"	"warble_101"	"warble_103"	"warble_104"	"warble_106"	"warble_107"	"warble_108"	"warble_109"	"warble_110"	"warble_111"	"warble_112"	"warble_114"	"warble_117"	"warble_118"	"warble_119"	"warble_120"	"warble_121"	"warble_122"	"warble_123"	"warble_125"	"warble_126"	"warble_127"	"warble_135"	"warble_136"	"warble_137"	"warble_139"	"warble_140"	"warble_141"	"warble_144"	"warble_145"	"warble_147"	"warble_148"	"warble_149"	"warble_150"	"warble_151"	"warble_152"	"warble_153"	"warble_154"	"warble_157"	"warble_158"	"warble_159"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"warble_173"	"warble_178"	"warble_180"	"warble_181"	"warble_185"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"warble_192"	"warble_197"	"warble_200"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera"	0.330666666666667	0.353333333333333	0.304222222222222	0.236666666666667	0.341777777777778	0.320666666666667	0.324444444444444	0.266888888888889	0.390222222222222	0.294	0.316222222222222	0.204222222222222	0.235777777777778	0.212888888888889	0.425777777777778	0.432888888888889	0.284222222222222	0.350333333333333	0.352666666666667	0.386888888888889	0.388	0.473333333333333	0.392444444444444	0.323555555555556	0.488444444444444	0.244888888888889	0.324222222222222	0.383777777777778	0.139333333333333	0.190888888888889	0.380222222222222	0.117111111111111	0.315333333333333	0.343555555555556	0.270222222222222	0.169777777777778	0.104444444444444	0.220666666666667	0.255333333333333	0.332888888888889	0.32	0.367111111111111	0.267111111111111	0.271111111111111	0.334666666666667	0.197333333333333	0.227555555555556	0.36	0.203555555555556	0.336444444444444	0.314444444444444	0.25	0.128222222222222	0.324888888888889	0.274	0.197555555555556	0.281555555555556	0.0804444444444444	0.285333333333333	0.201777777777778	0.321111111111111	0.101333333333333	0.148222222222222	0.0282222222222222	0.0395555555555556	0.066	0.253111111111111	0.207111111111111	0.139333333333333	0.331777777777778	0.244444444444444	0.160888888888889	0.414	0.159333333333333	0.314444444444444	0.275777777777778	0.188	0.06	0.315111111111111	0.198888888888889	0.251111111111111	0.293555555555556	0.222222222222222	0.0386666666666667	0.171777777777778	0.0173333333333333	0.178888888888889	0.046	0.293777777777778	0.195555555555556	0.185555555555556	0.198666666666667	0.0695555555555556	0.269333333333333	0.144222222222222	0.108222222222222	0.32	0.154444444444444	0.145333333333333	0.387333333333333	0.379555555555556	0.462888888888889	0.111333333333333	0.276222222222222	0.288666666666667	0.209777777777778	0.278222222222222	0.143777777777778	0.19	0.125333333333333	0.00488888888888889	0.154444444444444	0.134	0.0586666666666667	0.220444444444444	0.0122222222222222	0.283555555555556	0.306	0.382666666666667	0.393777777777778	0.45	0.301555555555556	0.436666666666667	0.221555555555556	0.177111111111111	0.262888888888889	0.372222222222222	0.380888888888889	0.350444444444444	0.349333333333333	0.435111111111111	0.355555555555556	0.300111111111111	0.290222222222222	0.538	0.218888888888889	0.302444444444444	0.390888888888889
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas"	0.159111111111111	0.125555555555556	0.0853333333333333	0.216	0.364666666666667	0.138	0.139555555555556	0.0773333333333333	0.066	0.306444444444444	0.128444444444444	0.196888888888889	0.29	0.142666666666667	0.170222222222222	0.0868888888888889	0.0911111111111111	0.167888888888889	0.240444444444444	0.184444444444444	0.234888888888889	0.232666666666667	0.098	0.0837777777777778	0.158	0.123111111111111	0.154	0.222444444444444	0.276888888888889	0.172444444444444	0.253777777777778	0.155111111111111	0.214	0.284	0.199555555555556	0.294666666666667	0.0715555555555556	0.333555555555556	0.494222222222222	0.193111111111111	0.200666666666667	0.218444444444444	0.237555555555556	0.214666666666667	0.292888888888889	0.293333333333333	0.289777777777778	0.264222222222222	0.245777777777778	0.238666666666667	0.134	0.198	0.154888888888889	0.214222222222222	0.294222222222222	0.171555555555556	0.304222222222222	0.0877777777777778	0.260888888888889	0.193333333333333	0.182222222222222	0.131111111111111	0.148444444444444	0.00244444444444444	0.0193333333333333	0.00311111111111111	0.262666666666667	0.125333333333333	0.120888888888889	0.064	0.056	0.0148888888888889	0.134222222222222	0.0995555555555555	0.136	0.1	0.052	0.0342222222222222	0.178666666666667	0.0973333333333333	0.153333333333333	0.242666666666667	0.296222222222222	0.292666666666667	0.241777777777778	0.00288888888888889	0.0933333333333333	0.0253333333333333	0.128888888888889	0.149111111111111	0.0462222222222222	0.161111111111111	0.166444444444444	0.300222222222222	0.0244444444444444	0.0571111111111111	0.129333333333333	0.139555555555556	0.177777777777778	0.156	0.0353333333333333	0.122888888888889	0.0444444444444444	0.179111111111111	0.119777777777778	0.0937777777777778	0.0248888888888889	0.0655555555555556	0.177555555555556	0.239777777777778	0.00177777777777778	0.0853333333333333	0.0251111111111111	0.0286666666666667	0.112888888888889	0.0113333333333333	0.0368888888888889	0.0933333333333333	0.125111111111111	0.0542222222222222	0.0237777777777778	0.118666666666667	0.154888888888889	0.117555555555556	0.0731111111111111	0.0411111111111111	0.189111111111111	0.232888888888889	0.369111111111111	0.166444444444444	0.11	0.0873333333333333	0.134666666666667	0.204888888888889	0.0817777777777778	0.373333333333333	0.225333333333333	0.173333333333333
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella"	0.104888888888889	0.154888888888889	0.109777777777778	0.159111111111111	0.0711111111111111	0.104	0.125777777777778	0.08	0.074	0.172666666666667	0.204444444444444	0.315333333333333	0.128666666666667	0.244666666666667	0.108222222222222	0.109555555555556	0.121333333333333	0.139888888888889	0.156666666666667	0.14	0.107333333333333	0.106444444444444	0.173111111111111	0.155111111111111	0.0904444444444444	0.109777777777778	0.183555555555556	0.139777777777778	0.239555555555556	0.233777777777778	0.123111111111111	0.358222222222222	0.229777777777778	0.133777777777778	0.216444444444444	0.255555555555556	0.162666666666667	0.175555555555556	0.114222222222222	0.192222222222222	0.188888888888889	0.158222222222222	0.209555555555556	0.196	0.0595555555555556	0.236	0.124666666666667	0.143777777777778	0.192888888888889	0.183333333333333	0.242666666666667	0.206222222222222	0.260888888888889	0.165333333333333	0.132444444444444	0.130666666666667	0.186444444444444	0.161333333333333	0.147111111111111	0.15	0.192666666666667	0.108222222222222	0.0413333333333333	0.0224444444444444	0.0357777777777778	0.0282222222222222	0.176666666666667	0.198222222222222	0.196444444444444	0.123555555555556	0.0864444444444444	0.0815555555555556	0.152444444444444	0.125777777777778	0.0846666666666667	0.0724444444444445	0.0626666666666667	0.0597777777777778	0.234666666666667	0.126888888888889	0.159333333333333	0.138	0.184222222222222	0.177111111111111	0.196888888888889	0.0128888888888889	0.0328888888888889	0.0191111111111111	0.0517777777777778	0.0497777777777778	0.0615555555555556	0.0984444444444444	0.160666666666667	0.102888888888889	0.0377777777777778	0.0106666666666667	0.0937777777777778	0.0917777777777778	0.159777777777778	0.0948888888888889	0.078	0.105555555555556	0.0422222222222222	0.172222222222222	0.132666666666667	0.157555555555556	0.114888888888889	0.175333333333333	0.142222222222222	0.177555555555556	0.000666666666666667	0.135777777777778	0.0242222222222222	0.0211111111111111	0.121777777777778	0.006	0.0686666666666667	0.0708888888888889	0.0828888888888889	0.0677777777777778	0.0508888888888889	0.147111111111111	0.0997777777777778	0.194444444444444	0.152888888888889	0.188666666666667	0.114444444444444	0.172	0.0528888888888889	0.0542222222222222	0.135777777777778	0.0677777777777778	0.147222222222222	0.158	0.0888888888888889	0.151555555555556	0.0831111111111111	0.0626666666666667
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister"	0.0857777777777778	0.0833333333333333	0.144	0.0813333333333333	0.101777777777778	0.0644444444444444	0.0957777777777778	0.124444444444444	0.150666666666667	0.0555555555555556	0.140444444444444	0.0213333333333333	0.0315555555555556	0.00422222222222222	0.0593333333333333	0.0497777777777778	0.0791111111111111	0.0814444444444444	0.034	0.0595555555555556	0.052	0.0406666666666667	0.0864444444444444	0.0462222222222222	0.0548888888888889	0.0626666666666667	0.0411111111111111	0.0426666666666667	0.0675555555555555	0.00955555555555555	0.048	0.00666666666666667	0.0515555555555556	0.0746666666666667	0.0764444444444444	0.00288888888888889	0.107333333333333	0.068	0.0426666666666667	0.0773333333333333	0.0697777777777778	0.0637777777777778	0.0608888888888889	0.0651111111111111	0.0744444444444444	0.0377777777777778	0.0568888888888889	0.0417777777777778	0.0582222222222222	0.0742222222222222	0.0275555555555556	0.0764444444444444	0.00533333333333333	0.0588888888888889	0.0444444444444444	0.0471111111111111	0.0417777777777778	0.002	0.0993333333333333	0.0657777777777778	0.0162222222222222	0.0833333333333333	0.0371111111111111	0.0844444444444444	0.176666666666667	0.173555555555556	0.0408888888888889	0.0868888888888889	0.0933333333333333	0.151555555555556	0.180222222222222	0.164444444444444	0.0848888888888889	0.190666666666667	0.0862222222222222	0.123333333333333	0.110444444444444	0.147555555555556	0.0417777777777778	0.0882222222222222	0.106	0.0742222222222222	0.0666666666666667	0.024	0.0335555555555556	0.0266666666666667	0.122888888888889	0.139555555555556	0.114222222222222	0.134	0.181777777777778	0.103111111111111	0.0888888888888889	0.068	0.215777777777778	0.0382222222222222	0.0986666666666667	0.139111111111111	0.0566666666666667	0.113111111111111	0.178666666666667	0.0906666666666667	0.0595555555555556	0.0953333333333333	0.113777777777778	0.0606666666666667	0.192888888888889	0.140888888888889	0.14	0.0951111111111111	0.00711111111111111	0.171333333333333	0.279777777777778	0.00822222222222222	0.140666666666667	0.0137777777777778	0.084	0.164222222222222	0.129333333333333	0.0973333333333333	0.288444444444444	0.102888888888889	0.108444444444444	0.157777777777778	0.207333333333333	0.144	0.0873333333333333	0.0533333333333333	0.107333333333333	0.100666666666667	0.0808888888888889	0.165777777777778	0.118666666666667	0.0802222222222222	0.11	0.0906666666666667	0.109555555555556	0.102666666666667
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oribacterium"	0.0631111111111111	0.0668888888888889	0.103555555555556	0.0668888888888889	0.0275555555555556	0.174222222222222	0.0695555555555556	0.0933333333333333	0.122666666666667	0.0493333333333333	0.0308888888888889	0.0466666666666667	0.0504444444444444	0.0397777777777778	0.0597777777777778	0.0744444444444444	0.0768888888888889	0.0745555555555556	0.0595555555555556	0.0648888888888889	0.0628888888888889	0.0397777777777778	0.0962222222222222	0.0524444444444444	0.0402222222222222	0.0768888888888889	0.032	0.0404444444444444	0.0693333333333333	0.0457777777777778	0.0326666666666667	0.06	0.0377777777777778	0.0595555555555556	0.0708888888888889	0.0448888888888889	0.0715555555555556	0.0311111111111111	0.0237777777777778	0.048	0.0371111111111111	0.0395555555555556	0.042	0.0448888888888889	0.0564444444444444	0.0491111111111111	0.0424444444444444	0.0344444444444444	0.078	0.0331111111111111	0.0391111111111111	0.0506666666666667	0.0637777777777778	0.0413333333333333	0.0293333333333333	0.0493333333333333	0.0262222222222222	0.068	0.0422222222222222	0.0535555555555556	0.0428888888888889	0.0917777777777778	0.0311111111111111	0.142666666666667	0.245333333333333	0.154444444444444	0.0631111111111111	0.0557777777777778	0.0806666666666667	0.119111111111111	0.102888888888889	0.0935555555555556	0.0235555555555556	0.0897777777777778	0.0851111111111111	0.0815555555555556	0.076	0.213111111111111	0.0208888888888889	0.084	0.0668888888888889	0.0406666666666667	0.0615555555555556	0.03	0.0382222222222222	0.0795555555555556	0.0382222222222222	0.2	0.131777777777778	0.0917777777777778	0.126666666666667	0.0784444444444444	0.0317777777777778	0.0511111111111111	0.161777777777778	0	0.0606666666666667	0.0977777777777778	0.0677777777777778	0.0946666666666667	0.0962222222222222	0.0537777777777778	0.0633333333333333	0.0582222222222222	0.094	0.103333333333333	0.0826666666666667	0.0791111111111111	0.103555555555556	0.0631111111111111	0.00777777777777778	0.0666666666666667	0.1	0.0113333333333333	0.0873333333333333	0.00977777777777778	0.0606666666666667	0.107333333333333	0.0935555555555556	0.0668888888888889	0.0604444444444444	0.0628888888888889	0.0488888888888889	0.0715555555555556	0.0564444444444444	0.0737777777777778	0.0415555555555556	0.0226666666666667	0.0257777777777778	0.0615555555555556	0.0428888888888889	0.0786666666666667	0.0584444444444444	0.0373333333333333	0.0348888888888889	0.0195555555555556	0.0415555555555556	0.0608888888888889
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter"	0.0411111111111111	0.0282222222222222	0.0591111111111111	0.044	0.0328888888888889	0.0275555555555556	0.0231111111111111	0.0397777777777778	0.0317777777777778	0.028	0.0497777777777778	0.0355555555555556	0.0608888888888889	0.0728888888888889	0.0477777777777778	0.0337777777777778	0.0955555555555556	0.0244444444444444	0.0464444444444444	0.0235555555555556	0.0373333333333333	0.0373333333333333	0.0231111111111111	0.0697777777777778	0.0384444444444444	0.0902222222222222	0.0842222222222222	0.0537777777777778	0.0355555555555556	0.0753333333333333	0.0451111111111111	0.0286666666666667	0.0228888888888889	0.0208888888888889	0.0431111111111111	0.0337777777777778	0.0357777777777778	0.0208888888888889	0.00955555555555555	0.0288888888888889	0.0344444444444444	0.0231111111111111	0.0433333333333333	0.0188888888888889	0.0335555555555556	0.0273333333333333	0.0966666666666667	0.0366666666666667	0.05	0.028	0.0588888888888889	0.066	0.0764444444444444	0.0513333333333333	0.0673333333333333	0.163111111111111	0.0575555555555556	0.0631111111111111	0.0364444444444444	0.112444444444444	0.0451111111111111	0.044	0.0366666666666667	0.0966666666666667	0.0177777777777778	0.0884444444444445	0.0226666666666667	0.0153333333333333	0.0135555555555556	0.0273333333333333	0.0433333333333333	0.0184444444444444	0.0711111111111111	0.0166666666666667	0.0546666666666667	0.0602222222222222	0.0522222222222222	0.0184444444444444	0.0442222222222222	0.0104444444444444	0.0182222222222222	0.0137777777777778	0.0406666666666667	0.0224444444444444	0.0504444444444444	0.032	0.0706666666666667	0.0268888888888889	0.0217777777777778	0.0208888888888889	0.0428888888888889	0.0111111111111111	0.0202222222222222	0.014	0.0455555555555556	0.0197777777777778	0.0337777777777778	0.026	0.0126666666666667	0.0426666666666667	0.0175555555555556	0.028	0.016	0.0231111111111111	0.0322222222222222	0.0273333333333333	0.0357777777777778	0.0248888888888889	0.0286666666666667	0.034	0.000666666666666667	0.0242222222222222	0.0291111111111111	0.00733333333333333	0.0657777777777778	0.008	0.0253333333333333	0.0466666666666667	0.0288888888888889	0.0193333333333333	0.0482222222222222	0.0884444444444445	0.0255555555555556	0.0244444444444444	0.0386666666666667	0.0195555555555556	0.0175555555555556	0.0124444444444444	0.0233333333333333	0.0111111111111111	0.0237777777777778	0.0371111111111111	0.0374444444444444	0.0313333333333333	0.0515555555555556	0.0466666666666667	0.016	0.0417777777777778
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides"	0.0482222222222222	0.0597777777777778	0.0284444444444444	0.0646666666666667	0.00377777777777778	0.0282222222222222	0.0344444444444444	0.0437777777777778	0.0331111111111111	0.0204444444444444	0.00377777777777778	0.0117777777777778	0.0177777777777778	0.0195555555555556	0.0204444444444444	0.0208888888888889	0.0437777777777778	0.0384444444444444	0.0222222222222222	0.0355555555555556	0.0106666666666667	0.0122222222222222	0.0333333333333333	0.0666666666666667	0.0171111111111111	0.07	0.0322222222222222	0.0224444444444444	0.0273333333333333	0.0182222222222222	0.0142222222222222	0.0191111111111111	0.0266666666666667	0.016	0.0242222222222222	0.0113333333333333	0.072	0.0271111111111111	0.012	0.0355555555555556	0.0415555555555556	0.0286666666666667	0.0335555555555556	0.0282222222222222	0.0235555555555556	0.0186666666666667	0.0313333333333333	0.0482222222222222	0.034	0.0208888888888889	0.00577777777777778	0.0175555555555556	0.0146666666666667	0.0368888888888889	0.0331111111111111	0.0306666666666667	0.02	0.0213333333333333	0.0157777777777778	0.0371111111111111	0.00555555555555556	0.0151111111111111	0.0137777777777778	0.018	0.0148888888888889	0.0242222222222222	0.00911111111111111	0.0408888888888889	0.0571111111111111	0.0246666666666667	0.0377777777777778	0.0757777777777778	0.00222222222222222	0.0384444444444444	0.0217777777777778	0.0302222222222222	0.0282222222222222	0.0213333333333333	0.00711111111111111	0.0737777777777778	0.0722222222222222	0.056	0.0242222222222222	0.01	0.0331111111111111	0.0282222222222222	0.0606666666666667	0.032	0.0308888888888889	0.0442222222222222	0.0542222222222222	0.0326666666666667	0.0188888888888889	0.0217777777777778	0.0242222222222222	0	0.0177777777777778	0.0262222222222222	0.0848888888888889	0.0311111111111111	0.0262222222222222	0.0304444444444444	0.0106666666666667	0.0511111111111111	0.0331111111111111	0.0771111111111111	0.0437777777777778	0.0742222222222222	0.0373333333333333	0.0262222222222222	0.000444444444444444	0.0235555555555556	0.0248888888888889	0.00511111111111111	0.0366666666666667	0.00133333333333333	0.0157777777777778	0.0397777777777778	0.0295555555555556	0.0168888888888889	0.0157777777777778	0.0246666666666667	0.0204444444444444	0.0235555555555556	0.0433333333333333	0.068	0.0137777777777778	0.0126666666666667	0.00311111111111111	0.0155555555555556	0.0448888888888889	0.0306666666666667	0.0573333333333333	0.0366666666666667	0.0117777777777778	0.0255555555555556	0.0244444444444444	0.0248888888888889
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter"	0.038	0.0133333333333333	0.0351111111111111	0.0224444444444444	0.00622222222222222	0.0142222222222222	0.0262222222222222	0.026	0.0133333333333333	0.0124444444444444	0.0322222222222222	0.00955555555555555	0.0357777777777778	0.0577777777777778	0.0237777777777778	0.0195555555555556	0.086	0.0144444444444444	0.0357777777777778	0.0115555555555556	0.0253333333333333	0.0182222222222222	0.0131111111111111	0.0493333333333333	0.0357777777777778	0.0948888888888889	0.0448888888888889	0.0182222222222222	0.0146666666666667	0.0337777777777778	0.0404444444444444	0.0173333333333333	0.0142222222222222	0.00733333333333333	0.0177777777777778	0.0177777777777778	0.012	0.0184444444444444	0.0106666666666667	0.0135555555555556	0.0126666666666667	0.018	0.0233333333333333	0.0155555555555556	0.0324444444444444	0.0166666666666667	0.0651111111111111	0.0155555555555556	0.0386666666666667	0.0157777777777778	0.0351111111111111	0.0426666666666667	0.0646666666666667	0.0406666666666667	0.0417777777777778	0.104666666666667	0.0377777777777778	0.0262222222222222	0.0226666666666667	0.0831111111111111	0.0237777777777778	0.0291111111111111	0.0344444444444444	0.072	0.00933333333333333	0.0295555555555556	0.00888888888888889	0.0237777777777778	0.0117777777777778	0.0191111111111111	0.0277777777777778	0.00822222222222222	0.0537777777777778	0.00511111111111111	0.0295555555555556	0.0611111111111111	0.0406666666666667	0.0135555555555556	0.0253333333333333	0.00644444444444444	0.00622222222222222	0.00644444444444444	0.0226666666666667	0.00577777777777778	0.0244444444444444	0.016	0.0617777777777778	0.00311111111111111	0.016	0.0317777777777778	0.0215555555555556	0.00866666666666667	0.02	0.0137777777777778	0.0244444444444444	0.0317777777777778	0.0331111111111111	0.0386666666666667	0.00555555555555556	0.00955555555555555	0.0177777777777778	0.0186666666666667	0.0106666666666667	0.0124444444444444	0.0246666666666667	0.0175555555555556	0.0124444444444444	0.00866666666666667	0.0222222222222222	0.0311111111111111	0.000666666666666667	0.0128888888888889	0.0115555555555556	0.00333333333333333	0.0397777777777778	0.00244444444444444	0.032	0.0208888888888889	0.00488888888888889	0.00911111111111111	0.00422222222222222	0.0226666666666667	0.00911111111111111	0.008	0.0208888888888889	0.0113333333333333	0.00511111111111111	0.0124444444444444	0.00422222222222222	0.00311111111111111	0.0131111111111111	0.0182222222222222	0.0146666666666667	0.00844444444444444	0.0213333333333333	0.00933333333333333	0.00866666666666667	0.0328888888888889
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides"	0.0126666666666667	0.016	0.0153333333333333	0.0168888888888889	0.000444444444444444	0.00933333333333333	0.00888888888888889	0.0206666666666667	0.00511111111111111	0.002	0.00177777777777778	0.0115555555555556	0.0137777777777778	0.0195555555555556	0.00222222222222222	0.00577777777777778	0.0182222222222222	0.00855555555555556	0.00333333333333333	0.00577777777777778	0.00444444444444444	0.00133333333333333	0.00888888888888889	0.0146666666666667	0.004	0.0108888888888889	0.006	0.002	0.00955555555555555	0.0242222222222222	0.00133333333333333	0.014	0.00133333333333333	0.00244444444444444	0.00355555555555556	0.0153333333333333	0.0511111111111111	0.00511111111111111	0.000666666666666667	0.00466666666666667	0.00666666666666667	0.00466666666666667	0.00422222222222222	0.00377777777777778	0.006	0.00644444444444444	0.00488888888888889	0.00444444444444444	0.00688888888888889	0.00466666666666667	0.00422222222222222	0.00688888888888889	0.0186666666666667	0.00488888888888889	0.00466666666666667	0.00511111111111111	0.00266666666666667	0.0342222222222222	0.00511111111111111	0.00377777777777778	0.00977777777777778	0.00711111111111111	0.00333333333333333	0.0746666666666667	0.062	0.0393333333333333	0.00577777777777778	0.00866666666666667	0.0208888888888889	0.00666666666666667	0.0148888888888889	0.126444444444444	0.000666666666666667	0.0382222222222222	0.00622222222222222	0.014	0.0217777777777778	0.0655555555555556	0.00577777777777778	0.0348888888888889	0.018	0.0133333333333333	0.00288888888888889	0.00866666666666667	0.0175555555555556	0.29	0.05	0.0377777777777778	0.00822222222222222	0.0315555555555556	0.0317777777777778	0.0237777777777778	0.036	0.00444444444444444	0.0137777777777778	0.000222222222222222	0.014	0.0108888888888889	0.0533333333333333	0.00533333333333333	0.00666666666666667	0.00511111111111111	0.00422222222222222	0.012	0.00822222222222222	0.0453333333333333	0.0271111111111111	0.05	0.00533333333333333	0.0288888888888889	0.000222222222222222	0.0328888888888889	0.0546666666666667	0.000444444444444444	0.00555555555555556	0.000666666666666667	0.00288888888888889	0.00911111111111111	0.00933333333333333	0.00422222222222222	0.00111111111111111	0.00355555555555556	0.00311111111111111	0.0151111111111111	0.00422222222222222	0.0168888888888889	0.016	0.00866666666666667	0.000222222222222222	0.00444444444444444	0.0122222222222222	0.004	0.0132222222222222	0.012	0.000222222222222222	0.00111111111111111	0.002	0.00888888888888889
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium"	0.0111111111111111	0.00422222222222222	0.00444444444444444	0.004	0.00222222222222222	0.00733333333333333	0.0684444444444444	0.0195555555555556	0.0342222222222222	0.00266666666666667	0.00266666666666667	0.00866666666666667	0.00777777777777778	0.012	0.0171111111111111	0.0235555555555556	0.00711111111111111	0.0212222222222222	0.00288888888888889	0.00688888888888889	0.00333333333333333	0.00111111111111111	0.00755555555555556	0.00844444444444444	0.00622222222222222	0.00888888888888889	0.00577777777777778	0.00333333333333333	0.0108888888888889	0.0242222222222222	0.00577777777777778	0.0122222222222222	0.00355555555555556	0.00377777777777778	0.00888888888888889	0.0164444444444444	0.0348888888888889	0.004	0.00333333333333333	0.00688888888888889	0.00511111111111111	0.00311111111111111	0.00711111111111111	0.00466666666666667	0.01	0.00622222222222222	0.00555555555555556	0.00466666666666667	0.00866666666666667	0.00555555555555556	0.0117777777777778	0.00733333333333333	0.0182222222222222	0.00688888888888889	0.0135555555555556	0.00466666666666667	0.00355555555555556	0.0411111111111111	0.0117777777777778	0.00711111111111111	0.00955555555555555	0.0148888888888889	0.00488888888888889	0.0251111111111111	0.0442222222222222	0.03	0.006	0.0164444444444444	0.0157777777777778	0.0142222222222222	0.0177777777777778	0.0157777777777778	0.00577777777777778	0.0186666666666667	0.0168888888888889	0.0177777777777778	0.0613333333333333	0.0435555555555556	0.00488888888888889	0.0137777777777778	0.0142222222222222	0.008	0.00555555555555556	0.00155555555555556	0.0166666666666667	0.0204444444444444	0.0177777777777778	0.0322222222222222	0.0182222222222222	0.018	0.0228888888888889	0.0206666666666667	0.0106666666666667	0.00844444444444444	0.0213333333333333	0.00311111111111111	0.0215555555555556	0.0186666666666667	0.0117777777777778	0.00488888888888889	0.00822222222222222	0.0117777777777778	0.00955555555555555	0.0106666666666667	0.0251111111111111	0.0377777777777778	0.0302222222222222	0.0142222222222222	0.00888888888888889	0.0108888888888889	0.00177777777777778	0.0308888888888889	0.127333333333333	0.00155555555555556	0.0182222222222222	0.00844444444444444	0.012	0.0177777777777778	0.0113333333333333	0.0177777777777778	0.00888888888888889	0.0146666666666667	0.00844444444444444	0.0102222222222222	0.0397777777777778	0.0106666666666667	0.00844444444444444	0.004	0.000888888888888889	0.00711111111111111	0.00933333333333333	0.0155555555555556	0.0103333333333333	0.00711111111111111	0.0106666666666667	0.0108888888888889	0.008	0.0133333333333333
