"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher","Pielou","Coverage"
"buddy11",125,209,33.7605556769616,206.719139060078,7.71309953842482,2.88669587479401,0.90011483076563,10.0114962778269,21.6141080329151,0.597868330819545,0.992998999857122
"buddy16",113,188.428571428571,38.5037016962368,148.003846036446,5.94195507569179,2.94645991756421,0.90250999862626,10.2574621592872,19.1487733213733,0.623274423541323,0.995271528872331
"buddy44",123,156.157894736842,14.6153135821069,162.821035219449,6.49991050392687,2.60409781677056,0.832323299874999,5.96385782434001,21.1970959897411,0.541146727652546,0.994856408058294
"buddy46",152,208.894736842105,22.3544853751969,204.119764512139,7.86593045610247,2.83290947307733,0.864658619510501,7.38872321520014,27.4033627988559,0.563888703428027,0.993284754964995
"buddy48",112,199.5,34.9292513920359,217.348510837362,9.34046172884658,1.82156294203057,0.614675323262252,2.59521401137929,18.9340799852365,0.386047128910429,0.992856122303186
"buddy50",145,221,27.394192952015,243.041044831502,8.85466558167518,2.66457983721047,0.856971369076712,6.99160715966261,25.8762020328256,0.535407352516808,0.991853651564956
"buddy56",135,216.058823529412,30.8238791408619,219.541712430822,8.5257977694454,2.6829780628775,0.859411868648498,7.1129759702103,23.7255449083934,0.546957751412983,0.992425325139345
"buddy57",101,140.666666666667,17.961531708659,151.558132343847,6.7371739632624,2.42527061796062,0.816116979591837,5.43824001683413,16.7240647590588,0.525505370685434,0.995
