"Taxa"	"culi_1"	"culi_2"	"culi_3"	"culi_4"	"culi_6"	"culi_7"	"culi_8"	"culi_10"	"culi_11"	"culi_12"	"culi_15"	"culi_21"	"culi_25"	"culi_27"	"culi_28"	"culi_29"	"culi_30"	"culi_32"	"culi_36"	"culi_38"	"culi_39"	"culi_42"	"culi_43"	"culi_46"	"culi_48"	"culi_50"	"culi_51"	"culi_52"	"culi_54"	"culi_55"	"culi_58"	"culi_59"	"culi_61"	"culi_62"	"culi_64"	"culi_65"	"culi_68"	"culi_74"	"culi_75"	"culi_77"	"culi_81"	"culi_82"	"culi_83"	"culi_84"	"culi_85"	"culi_86"	"culi_87"	"culi_88"	"culi_89"	"culi_90"	"culi_91"	"culi_92"	"culi_93"	"culi_95"	"culi_96"	"culi_99"	"culi_100"	"culi_103"	"culi_105"	"culi_106"	"culi_107"	"culi_108"	"culi_109"	"culi_111"	"culi_113"	"culi_114"	"culi_115"	"culi_116"	"culi_117"	"culi_118"	"culi_119"	"culi_120"	"culi_121"	"culi_122"	"culi_123"	"culi_125"	"culi_126"	"culi_127"	"culi_128"	"culi_129"	"culi_133"	"culi_134"	"culi_135"	"culi_136"	"culi_137"	"culi_138"	"culi_139"	"culi_140"	"culi_141"	"culi_142"	"culi_143"	"culi_144"	"culi_145"	"culi_146"	"culi_147"	"culi_148"	"culi_150"	"culi_151"	"culi_152"	"culi_153"	"culi_154"	"culi_156"	"culi_157"	"culi_159"	"culi_161"	"culi_172"	"culi_174"	"culi_177"	"culi_178"	"culi_183"	"culi_187"	"culi_192"	"culi_196"	"culi_199"	"culi_200"	"culi_201"	"culi_202"	"culi_416"
"Metabolism|Global and overview maps|Metabolic pathways"	0.151239622751256	0.152385582559221	0.151154231438633	0.151840549086435	0.152844619247214	0.149997312305038	0.150663695241665	0.150089096750585	0.150790027906779	0.152688360888955	0.148919179217676	0.149993563593098	0.147761053170048	0.14731766429046	0.150104838562175	0.150883113233119	0.147017497860273	0.148706304764871	0.151296435666557	0.150776203267036	0.149200914585676	0.148473248123106	0.150372354716815	0.150092449555153	0.149387011370497	0.151257708443169	0.148001738742134	0.149477316436627	0.148590297599586	0.148976956025173	0.150045356328868	0.151969979270188	0.147880605014295	0.146502311708876	0.147160945854805	0.149299790099889	0.147599431568157	0.152208731333105	0.152423619398082	0.14240009782294	0.147691670853331	0.148157378241985	0.150834697792022	0.151627935961304	0.150780042511688	0.151809081692327	0.151116058125306	0.149151205729781	0.148656830944335	0.146632905083844	0.150964540008826	0.147721558341684	0.148292591822132	0.146258337172938	0.146030249039819	0.149993630325747	0.149087816618271	0.147247647314879	0.149583859699779	0.14877108821523	0.147487731798961	0.146308728041425	0.148003357948822	0.148456713244774	0.149418156529143	0.143264582242447	0.148115892729741	0.145624734008034	0.151082317960174	0.145030517661111	0.148343573238825	0.147449061633871	0.148994907386598	0.146904739024648	0.151602247711575	0.150469961032538	0.149262916144856	0.151050870099498	0.149586591398786	0.148564001301083	0.148491180088262	0.15168383269536	0.15087368521562	0.15302822863946	0.152577356788521	0.150455988847463	0.142438958322044	0.151997717080435	0.148262009870326	0.14000751088189	0.142549997629299	0.145598285171363	0.147105610957304	0.151060801321299	0.150039361219329	0.14745215478884	0.14909364585524	0.144553228121502	0.142602011035729	0.142404012381418	0.151543012761746	0.150822121344628	0.150466936116223	0.148830797914152	0.145014409218104	0.152589745275923	0.153263507246608	0.15318535612874	0.153854939143784	0.148616203457106	0.143306865788336	0.140865617824649	0.146149499261202	0.145074598822039	0.154110973416095	0.145782554945696	0.144833431247393	0.144086916159051
"Metabolism|Global and overview maps|Biosynthesis of secondary metabolites"	0.0684039971266068	0.0695985916362472	0.0686170985220668	0.0684758707491745	0.0700088844604639	0.0670313549402194	0.0686081841420666	0.0671571232605742	0.0680953753021301	0.0697208198817898	0.0669243511537849	0.0664256197093783	0.064493416928545	0.0645545822951742	0.0664723491305727	0.066417948465473	0.0640144900966765	0.0657373312991772	0.0677095410361916	0.0670652615533444	0.0669816181240047	0.0654000751128077	0.0676238557178	0.0670814548128906	0.0664561513862989	0.0672199216217219	0.0641354359755597	0.0667218607284617	0.0660929350382633	0.0650592293580468	0.0670731721204142	0.0683657312499004	0.0645698787368392	0.0641784873087947	0.0648751274641212	0.0652666450127672	0.064284371965675	0.0680280327007817	0.0678053936170657	0.0614467306299763	0.0651094484363987	0.0656280142403354	0.0670701308252365	0.0685411369920602	0.0663444992176673	0.066718647445327	0.0675008446383007	0.0659417967228066	0.0653205190944395	0.0637271080020483	0.0675808188813795	0.0644461429640174	0.0656576711085375	0.063753916688689	0.0633336288446448	0.0675997742163335	0.065221721260674	0.0650917683235379	0.0668888157019417	0.0661219979970965	0.0648567271176501	0.0646857072768008	0.0642011765962175	0.0652432994871458	0.0670937462640401	0.0598638644470786	0.0649249352450335	0.0631457675865662	0.0682086629434509	0.0621135843351452	0.0653093419101168	0.0644096110209642	0.0659967115462836	0.0642435116240843	0.06875044196971	0.0674915695638412	0.0667235068942564	0.068190880449709	0.0664461471547403	0.0656780946749716	0.0659776824546435	0.0687439993418151	0.0667466115273038	0.0693227094299097	0.0686587368642775	0.0680268077935331	0.0597112730428904	0.0686715646964624	0.0658977487657315	0.0584685328047018	0.0602576029288326	0.063671367235384	0.0648422195624409	0.0690139614019085	0.0673988501672061	0.065696255421093	0.0660207184449174	0.0617782016306029	0.0594251018756202	0.0593307706956309	0.0679922037052746	0.0662655030762771	0.066485548840415	0.0662636036049628	0.0627440449264855	0.0696751734444464	0.0697516652481329	0.0692617181537515	0.0702605237261808	0.066558681133678	0.0586896912029586	0.059271866191003	0.0592711370103598	0.0600888876205361	0.0680172237030579	0.0618034121026948	0.0608761875463391	0.061733788643464
"Metabolism|Global and overview maps|Biosynthesis of antibiotics"	0.0546602011524811	0.0557834889429021	0.0548135685804254	0.054681709803784	0.0558375334296466	0.0538182808306928	0.0548556268456839	0.0540171843653593	0.0544947121678051	0.0556821463560578	0.053687428650088	0.0534136321417205	0.0517391236719748	0.0520576915545754	0.0529889953220603	0.0534065735841556	0.0511953847027418	0.0526021684410503	0.0541888977449419	0.0533905269869268	0.0536542046267869	0.0525809701238102	0.0541128992854021	0.0533581231416385	0.053692324995409	0.0534416275397027	0.0512393772652357	0.0535037634976038	0.0529039060572529	0.052061570148836	0.0537212165817545	0.054967964139655	0.0518664027347203	0.0515877475999704	0.0518736113172095	0.0521382573738353	0.0516881631589118	0.0545088534883005	0.0539329159795401	0.0481923954914734	0.0514593890548754	0.0525101024731261	0.0531122733191537	0.0548454073767454	0.0535421170917139	0.0528297527764324	0.0539744765315968	0.0517680395686146	0.0518423350233151	0.0501361022876203	0.0534775914962107	0.0513817404366182	0.0523042649864656	0.050375152724103	0.0509228697646882	0.0541571846273032	0.0525667945893772	0.0519852170668786	0.0537330004452607	0.0531449498145681	0.0520175080399983	0.0517070833815959	0.0510888629432901	0.0520021165685156	0.0504399023885791	0.0473213973153218	0.0520133782119765	0.0503529912875551	0.0547677209922516	0.0489819491216261	0.0520584328024797	0.0510532593391391	0.0529361395356951	0.0513272740463824	0.0546361115404439	0.0545029360581109	0.053670248704238	0.0538246641927684	0.0534914590291709	0.0528157286502412	0.0527173380519913	0.0543999000832206	0.0534539382846781	0.0546582875886163	0.0543949084112597	0.0539876822942542	0.04750998034154	0.054513167655078	0.0521259411330018	0.0478955004963897	0.049620494457271	0.0513440725723148	0.0514683529479598	0.0552015197059843	0.0530163187177188	0.0521661224824078	0.0527069108945152	0.048538066073108	0.0466855975596203	0.0464313104035191	0.0535370942023028	0.0529075028314235	0.0530130795856649	0.0530863709587838	0.0501951701298152	0.0560673157673004	0.0553190253322909	0.0550836411034085	0.0554823668531839	0.0530905891648868	0.0457556494445189	0.0482746720637	0.0480430912147336	0.0472478843521953	0.0539671475342468	0.048694453616948	0.0489047292682059	0.0483448740129836
"Environmental Information Processing|Membrane transport|ABC transporters"	0.0424513245867714	0.0410147615415708	0.0417393941001284	0.041219639955779	0.040847338381404	0.0463586141351174	0.0441463838870981	0.0462043021935909	0.0443675835117644	0.0403158136572916	0.0488122717364284	0.0469668676386293	0.0533295732867621	0.0502595307231992	0.0464085233096906	0.0448027150103934	0.0525379833023474	0.0502101768308231	0.0440064511371243	0.0443148152251312	0.0472690235909742	0.0490850751079876	0.0448048588653813	0.0473054643497991	0.046642852584472	0.0428118558958065	0.047458293330909	0.0481482413471261	0.0497304332367221	0.0493323823920361	0.0469382387017307	0.042172561439707	0.0528582618760919	0.0543639906550273	0.0529032109689815	0.0498097559996511	0.0542541607907068	0.0427937915708377	0.0441924335735637	0.0493048805714927	0.0485751737486151	0.0498155852730071	0.0462299165527774	0.0433772456943098	0.0451881122679917	0.0444270586853215	0.0452673728572781	0.0486586467255584	0.051239397682517	0.0529669479732595	0.0468290673588287	0.0499366609803882	0.0511737455358872	0.0517614549175716	0.0566023051675913	0.0462056573923496	0.0496678062569424	0.0535731472657691	0.0470193057609184	0.0480569683207076	0.051816479821883	0.0528597186523571	0.0485518697341985	0.0513693265636797	0.0584677760863348	0.0550416350906439	0.0520468793228411	0.0551688502631195	0.0434659819694875	0.0515057443245436	0.0477727969863257	0.0485101963075878	0.0488939268215665	0.053772953658493	0.0425680067862784	0.0452267299135583	0.0480170465978938	0.0434949401728093	0.0475543395155113	0.0489251138830655	0.0476506930990422	0.0439395021990634	0.0470536076187841	0.0400885643478525	0.0427210157190077	0.0468743372970705	0.0606832305900557	0.0418353148823248	0.0484424880881456	0.0629871114832003	0.0514059567645999	0.055258532182712	0.0501310914575878	0.0436207615743093	0.049477470055507	0.0517444245404515	0.0484654308150289	0.0542958279170564	0.0534130391132351	0.054249343877859	0.044510239455943	0.046545603254905	0.0450409248476675	0.0487116101367561	0.0562473189311237	0.0409486262103835	0.0404542679366966	0.0397234848133839	0.0379239514636142	0.0505472212822896	0.0503850152993328	0.0595287883348588	0.0443165052351021	0.0493085085082232	0.0379222135878492	0.0475283608668195	0.0551834014149884	0.0528575753422694
"Metabolism|Global and overview maps|Microbial metabolism in diverse environments"	0.0452379621128335	0.0449429150445158	0.0453569611015243	0.0463254051153687	0.0450071523212433	0.0465978599726591	0.0447477054861002	0.046805194939105	0.0454911901505141	0.044654016368231	0.0463348343674218	0.0466251133132364	0.0495565340923474	0.0472380798329385	0.0477590800756957	0.0483107209785777	0.0487280852684307	0.0479669121632304	0.0462949685562221	0.0468607906385698	0.0460209612305678	0.0475236363657764	0.0456457969259637	0.0464616924838869	0.04640312911768	0.0472703877626139	0.0490210205065974	0.046950553547329	0.0481071925689489	0.0486190018276965	0.0469350137447741	0.046339247295516	0.0502785007035359	0.0481936034670317	0.0477445823735903	0.0492779002749694	0.0491558879514169	0.046984208400979	0.0486811994018622	0.0520273353185558	0.0479310677549288	0.0474052683954538	0.0478445559495528	0.0456316307150141	0.0490974779187101	0.0501793787797107	0.0473868737993774	0.0477780197253734	0.0485640322903072	0.049447871886368	0.0473190826573956	0.0491833236813152	0.0479578136864461	0.0478559365294175	0.0498589307727756	0.0464406986456779	0.0494871475938888	0.0472107312272536	0.0465795225165777	0.0464866216400998	0.0482956475820374	0.0471614800677314	0.0490405015424626	0.0485475395563988	0.0464792428836839	0.0518630581497769	0.0488520214164003	0.0490463411054645	0.045738887228872	0.0509873849233836	0.0479508839975367	0.0484018552271466	0.0483551459296902	0.0478039869688123	0.0445383507891708	0.0465735879478883	0.0466303119820556	0.044620930725675	0.0475564422863368	0.0468866126479056	0.0476574490853982	0.0446959101575702	0.049543471924281	0.0442152370650224	0.0468565387662014	0.046059470229815	0.0528741278472321	0.0448172803163777	0.0474260142984787	0.0500390226034748	0.0482306267658622	0.0482898447726728	0.0482352790038792	0.0450960005555359	0.04754381052682	0.0472896317111674	0.0475366972941775	0.051240688502128	0.0535868425978753	0.053899976022743	0.0456929261973428	0.0499433355905059	0.0485827726553812	0.0474215997699777	0.0486686006158941	0.0456776174355807	0.0453780412109978	0.0463152720955215	0.0447500901201875	0.0460828055894705	0.0540262304531989	0.0484777384432717	0.0457466077545258	0.0513625606647377	0.0461021947156667	0.051183639977688	0.0524929045941957	0.0510751275448965
"Environmental Information Processing|Signal transduction|Two-component system"	0.0310495611127584	0.0282678585941513	0.0291961655794711	0.0287013819790272	0.0273374844335124	0.031735764930933	0.0318774435721229	0.0327925021681588	0.031514468557588	0.0284752844569601	0.0348896360192025	0.0332371114539741	0.0366665808986612	0.0376756166372505	0.0335142547015456	0.0325636391309561	0.0357949837544964	0.0342899737036619	0.0305891653624421	0.0329194846528681	0.0351201799083122	0.0373476863945729	0.0333073905793828	0.0336069210180229	0.0327868371844663	0.0328398964015313	0.0400611753155422	0.0337173773916879	0.03644209592305	0.0369393406362207	0.0333694395905858	0.0296548363939581	0.0370433534145992	0.03857303456937	0.0383066391004831	0.0343079688987751	0.0376927727152943	0.030055701018643	0.0295605337768297	0.0387923055913738	0.036018154759295	0.0358801337302986	0.0308724407276889	0.0299543811285623	0.0317124374457922	0.0307858042751125	0.0309744598680532	0.0339675196544432	0.0357199296901708	0.0381185840250234	0.0314494806190169	0.0371353759954196	0.0357703768446808	0.0393233260576787	0.0398331615976419	0.0317539938027353	0.0343492316927549	0.0361696798179923	0.0338591605859481	0.0365119605898147	0.0357607733960757	0.0399257561869564	0.0356535153503805	0.0353996534883422	0.0293433953551055	0.0405318348198338	0.0359682187881419	0.0385510398887814	0.0304214917127002	0.0377884596458536	0.0350049020066789	0.0373952932066589	0.0339033380560688	0.0385066418125218	0.0302086648810894	0.0322285807613686	0.0336865709738603	0.0319560174739726	0.033179120263738	0.0351400901906678	0.0366239077066561	0.0297231429725991	0.0314077719141743	0.029398907698491	0.0288752798381636	0.0306909842531719	0.0367961358428824	0.0300999987117182	0.0367658891733105	0.0541002525247762	0.0507748716620099	0.0421095843440297	0.0354617307036138	0.0287837676678595	0.0321911512139253	0.0375333218327189	0.0361536962783397	0.0368678329517895	0.0404676033774275	0.03996803907699	0.0313164829640392	0.0308200406400267	0.0319150620422766	0.0355440278850219	0.040922214638667	0.0274814400699999	0.0275024731808504	0.027883413743585	0.0269277913427248	0.0336819777626755	0.0392762356389766	0.0554594470857541	0.0583692992815784	0.03687712370284	0.0290927248293834	0.0397330729638318	0.0324393142431407	0.0382463990209343
"Metabolism|Global and overview maps|Biosynthesis of amino acids"	0.033268223991904	0.0341468462062403	0.0330269212989172	0.0329214401354834	0.0343455731793192	0.0326472664469192	0.0336383182362811	0.0330971422959541	0.0333095959654982	0.0340499912181966	0.0327611851394804	0.0324899541060066	0.0317650842279472	0.0309326460385048	0.0320271781572426	0.0322183516223207	0.0312740594410857	0.0327413835023185	0.0334116939873421	0.0321130074186846	0.0328756906924081	0.0312836446327523	0.0328151105015259	0.0322244796172555	0.0323689723118296	0.0322801296764519	0.0306622214039968	0.0329145473347442	0.0325138673301852	0.0312739659323468	0.0330114734815809	0.0332339267154748	0.0313531046879434	0.0316747233972646	0.0317316684857489	0.0315578405788267	0.0313003179252862	0.0326271757895555	0.0330642496860301	0.0290275333840137	0.0313634828211563	0.0318447096304402	0.0322686818967507	0.0335342575348017	0.0324337758687364	0.032123976034118	0.0329968378835776	0.0316235361286583	0.0319706054370939	0.0300811702491436	0.032967625043801	0.0308975087360511	0.032121627308909	0.0305175682978185	0.0312383963420726	0.0336714921321383	0.0318674503535934	0.0314452402174002	0.0325235999819226	0.0315817500721895	0.0315917098139214	0.0315107014466749	0.0300668140859297	0.0321392725645733	0.031788081979936	0.0271923887556308	0.0319238830378047	0.0304605910687955	0.0333457727356345	0.0279812131722126	0.0309323891673584	0.0303093648022373	0.0323343491022271	0.0313835847620051	0.0335379681019308	0.0331379230706464	0.0329384452589024	0.0331213729968478	0.032729104406145	0.0321755166932696	0.0321932933310208	0.0336718870949937	0.0328521017942729	0.0334897798704717	0.0333503370125441	0.0334012048400369	0.0272504743416367	0.0335107012536966	0.0310676117519551	0.0281370848321224	0.0278283534761546	0.0310429799312179	0.0307954979057543	0.0341969559742601	0.0330593599845024	0.0318679129595816	0.03210095118597	0.0278637482831274	0.0252823870942924	0.025401823762057	0.0329843061559391	0.0323050805812696	0.032402939417654	0.0326306367793324	0.0306005913560902	0.0343806116177439	0.0338304945734388	0.0335997938193109	0.0339988299736583	0.0326672335637323	0.0243793062502552	0.0290054318948926	0.0273825657055818	0.0257758973701788	0.0321940734493552	0.0272577074980213	0.0299908000268929	0.0276808244995067
"Metabolism|Global and overview maps|Carbon metabolism"	0.0264807389719086	0.026567117023226	0.0260977696406013	0.0263924519462067	0.0263638952377197	0.0261130997607734	0.0262908284034745	0.0263237137034756	0.0262571936639838	0.0263955287795889	0.0264374708535717	0.0264451720683277	0.026416579185138	0.0259375313451713	0.0263918973832	0.0267631442759279	0.0259645310998765	0.0260822660340879	0.0262897322310174	0.0262829013802316	0.0264212840202547	0.0266969248228733	0.0264386642888686	0.0263136253899359	0.0261996931027704	0.0266625995862003	0.0267499747686077	0.026376580036483	0.0266422283223347	0.0266390843736226	0.0266294206477191	0.0267098646629949	0.0270624298964004	0.026411365402169	0.026273441973342	0.0265465229604875	0.0267664384178006	0.0267898683288181	0.0268075540406642	0.026475978331731	0.026304905691195	0.0259428780351497	0.0261448853568869	0.0264346001076592	0.0267938393129898	0.0265821142854742	0.0266675266374108	0.0254479172416052	0.0259814068863365	0.0254482131578063	0.0261835301599134	0.0260479860344226	0.0261729927597046	0.0255802943732184	0.0262022851029329	0.0261005224965497	0.0268613995819941	0.0255376248261481	0.0265277476087198	0.0265608513094392	0.0261476820472368	0.0260706983992332	0.0259863261262677	0.0259635271032921	0.0249614645350259	0.02489389598815	0.0265941391955396	0.0257979726989992	0.0264410175257048	0.0253669309681737	0.026071522493413	0.0260352438683131	0.0263605532587459	0.0262252475135897	0.0260827683644349	0.0268756889218447	0.0264627158345369	0.0257113907650467	0.0265330428405409	0.0261032946188655	0.0263224397465707	0.0259451264062608	0.0268631190588735	0.0259409475018427	0.0263440764686794	0.0259055568391722	0.0241070673464106	0.0260354370737279	0.0260398348300011	0.0263770879921938	0.0252249602420584	0.0264333279042305	0.0255433393464891	0.0259964703625765	0.0253448461164245	0.0259982431560322	0.0263727939541791	0.0246093991074186	0.0247022379865414	0.0244951546915411	0.0258979514936605	0.0265632459480111	0.0264855020832053	0.0259854758007905	0.0251751720915524	0.0267024890653598	0.0262370306480851	0.0265409940999646	0.0260390139888387	0.0258544179321684	0.0247926845513814	0.025905358846123	0.0245366116831587	0.0250183025642298	0.0267209435544074	0.025843093488605	0.0239691126816725	0.0251448044487661
"Cellular Processes|Cellular community - prokaryotes|Quorum sensing"	0.0213656748460305	0.0205812946724849	0.0203590466595203	0.0202228116965391	0.0204725962198503	0.0224427570247906	0.0223476779690682	0.0224551097584277	0.0221445014611445	0.0203239162930375	0.0242432160538685	0.022745972876309	0.0256125970585923	0.0242866404618399	0.0226970724128761	0.0220531387978457	0.024621375820876	0.0239067940035894	0.0216581129732274	0.0220425512197239	0.0235767981551393	0.0242466997853875	0.0223929245591128	0.0235121590390417	0.0224330323689586	0.0215819923575236	0.02379698466053	0.0235571935434256	0.0245623799280783	0.0242213569162796	0.0232396593730565	0.0208447595780636	0.0259642328655309	0.0262040327435031	0.0258320101550126	0.0240463472796153	0.0261716198097035	0.0212852310463432	0.0218707149780937	0.0237828834196767	0.0236296881605257	0.0243883995535399	0.0223124385148584	0.0215253615426186	0.0218464828542385	0.0214987030652984	0.0222458556326872	0.0239291445185429	0.0247420390156626	0.0251888835535335	0.0227444164137293	0.0240363107771381	0.024940025795592	0.0254612984553185	0.0270983382455381	0.0228753086930117	0.0238441262714901	0.0255143645876095	0.0233617115717259	0.0239743918471332	0.0247178349370896	0.0263975035330888	0.0225605458154361	0.0245585674031791	0.0243356723570366	0.0241428896618969	0.0250063363409996	0.0258776172200064	0.0215263787865566	0.0228904403892132	0.022789384799176	0.0235224102274023	0.0238036365857558	0.0259996688150689	0.0214327957776995	0.0224991010571063	0.0237755412310597	0.0221717769522709	0.0231540468055131	0.0238916515525465	0.0240832379931186	0.0216341224001608	0.0230356389736498	0.0206149336455176	0.0215527355766532	0.0228890115511535	0.0271773853545646	0.0210290990842662	0.0244795941721193	0.0310845028988678	0.0251184063267089	0.0273850221855279	0.023455629143878	0.0214536212042263	0.0241866915172263	0.0260743325451919	0.0240303068112374	0.0237457323421469	0.0224692724370032	0.0228939434551967	0.0225432631964325	0.022514364283768	0.0222986086966948	0.0239324030685676	0.0267393437025699	0.0203177869708759	0.0204867442237077	0.0203318173553737	0.0196583493229857	0.0247083466073295	0.0205928898216038	0.0295369682623333	0.023909117816696	0.02104730573891	0.0195534006270828	0.0219043531921627	0.0233501518558754	0.0232947715250326
"Metabolism|Nucleotide metabolism|Purine metabolism"	0.018329381392431	0.0183977614889693	0.0182930398687731	0.0181182245563574	0.0183141245931591	0.0175036246401442	0.018193428313093	0.0172556445811778	0.0179735336191111	0.0185697729869576	0.017142493175915	0.0177822588296088	0.0161918792966368	0.0167774813261231	0.0170316036182666	0.0170899450549131	0.0163540080080163	0.0168542150327782	0.0179792157748481	0.0173846755355224	0.0173261669772363	0.0167800358086977	0.0176582754354043	0.0170900259767143	0.0172964836248105	0.0173840136452764	0.015726633976385	0.0169769465516786	0.0165106636205521	0.0165335507304738	0.0174992045909985	0.0178563544304185	0.0158034089037735	0.0165321386571342	0.016589123084459	0.016524037298987	0.0164238525569481	0.0176353195872639	0.0170338454631151	0.016213919672009	0.0170792661029118	0.0169966874983734	0.0172457815081319	0.0181662425748079	0.0167294036122001	0.0161879539474488	0.0175513151750207	0.016666121690241	0.0164598670307199	0.015832266518929	0.0173054591327084	0.0161880417803656	0.0167755621448637	0.0164657695566158	0.0156683938402777	0.0174482351547234	0.0165845203773371	0.0164490331875415	0.0175192913702848	0.0174443462775333	0.0169008592059351	0.016695179560424	0.0169271773516508	0.0164179666980014	0.0177033913523612	0.0156316214061685	0.0165413643552487	0.0165845780624714	0.0182126350390585	0.0161936497662384	0.0172286820932468	0.0169386613396473	0.0167018509774377	0.0170779933851688	0.0188537464290865	0.0178594051230611	0.0175772946540347	0.0185196792601976	0.0172442545841601	0.0170303339289288	0.0168476050469616	0.0186546544682855	0.0164840674680053	0.0190793577111317	0.0177612780132923	0.0176630684882004	0.0147454393984088	0.018669445307742	0.0167433838613125	0.0147402044555526	0.0145010107026326	0.0159200062752751	0.0169849961472229	0.018144668029848	0.0166884644067815	0.016636288260174	0.0170523168750104	0.0157976444194238	0.0152427193094474	0.0151888303156166	0.0183136923762313	0.0163451360927777	0.0168909394545722	0.0167728513051907	0.0156805361304584	0.0181356864402818	0.0183272512663662	0.0182204906525538	0.0189567748522477	0.0173245169901283	0.0160503802265939	0.0143215605919456	0.0143528923152257	0.0168232892315408	0.0192870080746936	0.0163409650426693	0.0167135169904103	0.0160644855996565
