"Taxa"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"Genetic Information Processing|Replication and repair"	0.0230252867865859	0.0231419019152882	0.022590044697371	0.0226267871075508	0.0230846124728335	0.021616713055879	0.0230214651280202	0.0214209347745221	0.0228205601933774	0.0238628609823183	0.0209457519660192	0.021941773778765	0.0193356117464407	0.0206786851257397	0.0212006585874882	0.021703633070837	0.0198221788056735	0.020626743345961	0.0230989026241291	0.0220488408676564	0.0216183303573735	0.0210492108402933	0.022035122969379	0.0214223771055509	0.0215332290544064	0.0220127355815809	0.0191888720968122	0.0209010317301499	0.0202038823596907	0.020229763054726	0.0215584054270453	0.0225803665205411	0.0190099380717613	0.0197700414561756	0.0200890076900337	0.0199643076950926	0.0196467514603907	0.022483465704825	0.0212178626985769	0.017763905689846	0.020862469211159	0.0207948558396074	0.0211761905292983	0.0229203273442501	0.0210164422389313	0.0195720601559096	0.0219943938931709	0.0198517945588109	0.0197948775037571	0.0182956320452413	0.0208139500467581	0.0193626279504918	0.0201799581206669	0.0197801923150882	0.0189900376119136	0.0221165778503221	0.0199913412156545	0.0198975630820116	0.0220838409206934	0.0217640282771368	0.0204425589810351	0.0205310538435556	0.0202255187930102	0.0199455642234389	0.0219098824995251	0.0172664183872664	0.0200575575523849	0.0194358964794592	0.0227649574260041	0.0183038346929002	0.0207034434562101	0.0204890412063448	0.0202592673351074	0.0206682990588814	0.0240217040547579	0.0219350822535188	0.0220874433944379	0.0243101284368905	0.0213375931750103	0.021305446283882	0.0211574631640528	0.0237535962604434	0.0203400640698157	0.024820664548586	0.022709745389587	0.02235416740571	0.0166950851851361	0.023837456141806	0.0209867232753377	0.0171493978712027	0.0174552197327672	0.0199277283694506	0.020161776904038	0.022902504686472	0.0203165562644253	0.0208064684446004	0.0213510542741156	0.017858938890616	0.0164516031594896	0.0162345327520948	0.0237198966991669	0.0200436234109449	0.0207467751939576	0.0207966799639314	0.0192141189148738	0.0226383474334689	0.023668339975948	0.0238595831461156	0.0253662354080151	0.0222384516131725	0.0174625682334277	0.0175161010420967	0.0171735848971951	0.0193408215350605	0.0239728309242899	0.0187157462557485	0.0197403935531892	0.0181816506781098
"Metabolism|Lipid metabolism"	0.0179114934281529	0.0172534430453552	0.017563642872337	0.0177647182417158	0.0171051168413587	0.0182419309293263	0.0177152926925896	0.0184465160728209	0.0179951069900806	0.0173272517092343	0.0183620225423794	0.0182812879545539	0.0191384387703642	0.0196752924618092	0.018969416674321	0.0190862822304391	0.0194180593965381	0.0186570027309582	0.0178871808270053	0.0188502018570739	0.0184737559574166	0.0194074338558938	0.01838893086397	0.0186462055015286	0.0186377507168155	0.0191035479414616	0.0208166927991063	0.0184607566004238	0.0190293252154292	0.0194518121591849	0.0180897353064463	0.0179472552581382	0.0195265481078298	0.0190029440377116	0.0190229698374263	0.0191423932153188	0.0188792135353634	0.0182509306180048	0.018266491966464	0.0228176494417628	0.0194171318899341	0.0190272820558915	0.0181367033432856	0.0175492987270945	0.0190849602808548	0.0192002033579059	0.0179619013484427	0.0192123515176817	0.0190622243470615	0.0200381120940676	0.0178884114289379	0.0197961671171259	0.0186387184624667	0.0199770540988229	0.0198341098725683	0.0181342225584576	0.0188975649431491	0.0191545802317479	0.0183781033470829	0.0188070615174558	0.0187706711173357	0.0194990303256478	0.0192583727618798	0.0188083039245503	0.0182109481730492	0.0211908523557699	0.01870178619361	0.0190815106934837	0.0176735177999215	0.0201702500131356	0.0188490987556688	0.0199025441599473	0.0187753848447191	0.0187601276444235	0.0172732479610484	0.0179019344481258	0.0181687466317522	0.0180676165802409	0.0184454092167326	0.0190165134420224	0.019534651149225	0.017388747401187	0.0187160903785966	0.0174205733507914	0.0178983757229585	0.0179735615062774	0.0213282281697209	0.0175219293074073	0.019470989634672	0.0226557795732464	0.0239825112485515	0.0199083862542215	0.0187216530525961	0.0175087625775371	0.0184398034276498	0.0191368057779377	0.0189310924643217	0.0202731873741026	0.0212663636085138	0.0213430444483455	0.0178654903541813	0.0192027327912135	0.0190501184774561	0.0190673902661773	0.0205063248018375	0.0171739301533751	0.0174628854826636	0.0178459628818247	0.0173849188641306	0.0185532029874711	0.0210224522086598	0.0230319202933147	0.0253805052600647	0.0205836771225352	0.0183162146867234	0.02105563063375	0.0203508753522197	0.0202924530422542
"Cellular Processes|Cell motility"	0.0197406217381895	0.0196751090021666	0.0206267147741352	0.0190327426519689	0.0189691689800608	0.0168570922864204	0.019862437887214	0.0158296879905866	0.0187335503106731	0.0202592559761993	0.0165793956678343	0.0172118895815986	0.0114289378933358	0.016543224813208	0.0144388900383793	0.0143266709966104	0.012298677442042	0.0133973781567035	0.0174302598262083	0.016100937011961	0.017031060712574	0.0157385452799198	0.0177186525448829	0.015443219625152	0.0165821610461322	0.0151297143644093	0.0109367122383836	0.0149165843970183	0.013198009113683	0.013095736667667	0.0163136484115776	0.0178791597351642	0.010790010078199	0.014256597015734	0.0143687089528297	0.0122805300120328	0.0130946899216138	0.0166068724896016	0.0122273632040794	0.0155513292956332	0.0159568757571222	0.0157028628290751	0.0148219130000653	0.0187123672878476	0.012703128458381	0.0086945279989152	0.0160262812433463	0.0132451391458367	0.0116063190388944	0.0113574804510552	0.014035775661201	0.012780029039381	0.0139244903525298	0.0147766438437009	0.0104750954672435	0.0165779240086667	0.0128425420774425	0.0144131169571042	0.0177160511926618	0.0182712807281055	0.0153192200274776	0.0157421599027351	0.0157251961982314	0.0121591757884004	0.0109361196505717	0.013665791230925	0.0131155722659799	0.0150292650535622	0.0194219085075569	0.015395744666298	0.0170259164938675	0.0161455564428398	0.0138604067346711	0.0156591511601637	0.0211073837165784	0.0178915932120164	0.0175218699031205	0.0199139901470031	0.0155372998534133	0.0160976447000085	0.0149527936647649	0.0193198551751121	0.0111241769710123	0.0205308695442407	0.0158582397341518	0.0166853006409823	0.0105845794520614	0.0196030626677216	0.0156257860214763	0.0120507378737	0.0130814955214216	0.0136923782442713	0.0167532321683279	0.0189796474807978	0.011923789463419	0.0149560707538267	0.0150304980557659	0.0137511275036869	0.0141364717301834	0.0133419404551592	0.0179621225368608	0.0103511030316964	0.0135485121705277	0.0141917043074658	0.0120826200575793	0.0187654650554853	0.0184772679288549	0.0179270914495138	0.0205311899662235	0.016767798995089	0.0164507485348377	0.0109066726363722	0.00944077754373025	0.0152050846623911	0.0180161451787773	0.0148674494202013	0.00959981402885012	0.0152579414388702
"Metabolism|Metabolism of other amino acids"	0.0128873968809539	0.0129942616771885	0.0132616394228621	0.0132641578356863	0.0130069557158404	0.0130771191114067	0.0126219094076259	0.0130655569695017	0.0128189377303856	0.0127586047477223	0.012650656104261	0.0128849115629383	0.013023454513008	0.0127968397913364	0.0129742701664488	0.0131478560024715	0.0129575212206802	0.0128731975686957	0.0129102991453842	0.0127627893294571	0.0126549820887752	0.0124813460795796	0.0127761536135669	0.012520819597318	0.0129746859788097	0.0130378072137385	0.0131811809080054	0.0128690214169001	0.0128770885356856	0.0127690508188842	0.0129072122352075	0.0130466202913197	0.0128497214182889	0.0127110938739857	0.012578880161082	0.012978593447181	0.0126528268079495	0.012841408937193	0.0132497475050145	0.0153962893598967	0.013282390272938	0.0130065516802136	0.0130312355786789	0.0128212115687783	0.0134397510333872	0.0137698236747428	0.0129817612814338	0.0132518862550078	0.0127440784455264	0.0132843121085453	0.0129408978677821	0.013053595106587	0.0128204523750472	0.0131702326337057	0.0125375907228249	0.0128035420362523	0.0132337164944021	0.0128488132520053	0.0126621983132403	0.0123775737340023	0.0129102860059138	0.0124538977443089	0.0133133863072531	0.0128950997935369	0.0134668661604756	0.01435402399641	0.0128873972390151	0.0130370890845719	0.0129081625600382	0.0140347463282172	0.0131926581992623	0.0131265662467454	0.0131044783492308	0.0125598322649131	0.0126427405207695	0.0130161611683927	0.0127551055790185	0.0123857931534739	0.0130370450976862	0.0127748136901577	0.0127195579735528	0.0127452788599549	0.0132021454122165	0.0124877583148925	0.0128988338831258	0.0127992438193041	0.0140564606136641	0.0127179796031602	0.01265873060579	0.0123872714375585	0.0134840245857552	0.0122361822617057	0.0133214387132201	0.0131018834716452	0.012682188254379	0.0124122498584122	0.0126118506446651	0.0141002222830309	0.0145645116743493	0.0146584930220064	0.0124464337216656	0.0134523313557875	0.0137064103902217	0.0127219937395244	0.0129222759753488	0.0132074799773889	0.0128011009961915	0.0129905937048426	0.0126667343793452	0.0125293814302358	0.0146793713078042	0.0120553859111298	0.0132682400537257	0.0143074339471933	0.0131668184486758	0.0140857552821098	0.013343038738142	0.0141205293257006
"Genetic Information Processing|Folding, sorting and degradation"	0.0147129055299236	0.0149831142384921	0.0147866769574492	0.0145428624241619	0.0149119866026199	0.013686940279338	0.0145748270691848	0.0135363514745341	0.0143162309357188	0.0152013279267772	0.0133327395664135	0.0137317047264482	0.0118478961916732	0.0128600208287565	0.0131487424948917	0.0132418550430737	0.0119957126065726	0.0126857397766337	0.0141067292514573	0.0136112993970714	0.0135124274720978	0.0130083236534844	0.014039450772658	0.0134042016376176	0.0135595379186266	0.0136044732924186	0.0118385696038571	0.0130640102702858	0.0125695299075291	0.0124550251286481	0.0135454353282137	0.0144189567753986	0.0116970896988555	0.0121713549042667	0.0123954986521492	0.0124217122780245	0.0120865033278466	0.0141377934909584	0.0131405558838042	0.0119611318254228	0.013040781240299	0.0129055039333075	0.0133237505988543	0.014528031677798	0.0128620306356211	0.01217884704419	0.0137265476415267	0.0126252106222964	0.0122137307767537	0.0114775505122397	0.0132835820732493	0.0120302288475744	0.0124976520786382	0.012316053559764	0.011235655952423	0.013689823206459	0.0125075620110696	0.0124846871227186	0.0137320937490503	0.0136392136626745	0.0126626152027607	0.0124390430751347	0.0126072114797218	0.0122174499387633	0.0138802746123456	0.0108934464640151	0.0123004689212409	0.011945225571521	0.0145625853374984	0.0117063334707941	0.0131231469932629	0.0127244701478767	0.0127167821856629	0.0125444315883104	0.0150236403879449	0.0140269705741253	0.0136118174004885	0.0146227854795499	0.0132688987262796	0.0131102965253473	0.0128833513842647	0.0148228647942635	0.0125815430225838	0.0152237807562183	0.0140135825409811	0.0139544104196173	0.0107799032003709	0.0148059479218591	0.013046230164905	0.00993041356254746	0.010824099014079	0.0116903884590416	0.0126806063436929	0.0146490685890722	0.0127111330277256	0.0125354015055228	0.0129855745887553	0.0113385995133173	0.0104031668320643	0.0102653311109088	0.0142575283769184	0.012420125245136	0.0130331130948563	0.0129111835084943	0.0112734705733284	0.0148167031688108	0.0148604425365056	0.0146812603401954	0.0155001241630292	0.0134106618632201	0.0106678410084558	0.0100150504613802	0.0106253073674549	0.0117639904132542	0.0149706794094907	0.0116904560895464	0.0117943803528792	0.0116320634215113
"Metabolism|Glycan biosynthesis and metabolism"	0.0135547658552876	0.0137621908211247	0.0135488498615103	0.0134427312409052	0.0138004389043825	0.0130775750277566	0.0134465237900535	0.0134411655439493	0.0134440596837729	0.0139437072584782	0.0129817233006398	0.0134230494418198	0.0123045206940972	0.0127832279293314	0.0130440692873285	0.0133084237314182	0.0123049167936489	0.0128502113718423	0.013520967746799	0.0134039603156175	0.0133626285258179	0.0128622197884956	0.013701093604912	0.0132184064092586	0.0133005467883077	0.013464344182513	0.013460745681339	0.0131946472310795	0.01270228177521	0.0129373892301355	0.013091478764406	0.0136305095250763	0.0118683605212142	0.0122183019288873	0.0123899875167619	0.0125140595477647	0.0120960573116897	0.0134217602702061	0.0131931452795381	0.0103895709006535	0.0123770498051861	0.0123206166938353	0.0129220610220926	0.0134909653179327	0.0130476442919756	0.0131551616126499	0.0131001109739907	0.0131059490889044	0.0127665367378038	0.0122215486109879	0.0130722855341822	0.0127023004019801	0.0125354121633658	0.0124091345803478	0.0120311959509911	0.0131500026413098	0.0125072434349919	0.0123977410168217	0.0128544891432311	0.0128646117518062	0.0123046879218484	0.0123525330814397	0.0126114437178902	0.0127171757711504	0.0140067585653445	0.0117988485908324	0.0123068974058453	0.0118646294967261	0.0133669475252495	0.0118133240204248	0.0127149188197181	0.0126427729318946	0.0125379413865717	0.0122980865999624	0.0135497712110304	0.013135245495332	0.0128799404373386	0.0135273295432607	0.0129658529385027	0.0132405306783261	0.012709538449356	0.0137236523744119	0.012709886965893	0.0138556571969183	0.0133058762487342	0.0132374591607171	0.0106182102867374	0.0136576580169513	0.0124018504485427	0.011303923734243	0.0128454235895157	0.0121392588024469	0.0123224310947913	0.0134081238106421	0.0126786818419989	0.0121767301514153	0.0129504450490096	0.0115547055688806	0.01117048945081	0.0108203249930456	0.0132799169935478	0.0125999051066794	0.0127597920154936	0.0129867726652383	0.0119777991778249	0.0136596869765742	0.013744978807985	0.013478785529164	0.0138012637279373	0.0129589565568058	0.0110035781550134	0.0132060535104459	0.0173999543908642	0.0119879442059288	0.0140764465860592	0.012543864573643	0.011341477250177	0.0116316333652337
"Metabolism|Biosynthesis of other secondary metabolites"	0.0125646583905786	0.0128704645631944	0.0128149115361472	0.0125476733596315	0.0128788676924351	0.0125920495456291	0.0125596149301989	0.0126767612893014	0.0125453892993821	0.0128646125059742	0.0123773643240085	0.0123965319857864	0.0118357314724607	0.0122960559586227	0.0121374444479749	0.0121908881042967	0.0118713497346307	0.012102581354191	0.0124513767332712	0.0122151091378263	0.0124602777492104	0.0121182806120192	0.0126590690759051	0.012245647921784	0.0128032957998013	0.0122215334154413	0.0122110380558649	0.0124348505928016	0.0120988872670485	0.01198998508136	0.0122672310963836	0.0127478224697204	0.0115502733221604	0.0119506449984693	0.0118611869114027	0.0118735372223827	0.0116962713832721	0.0124003889541515	0.0120300962308953	0.0117086548935644	0.011915706237198	0.0119382664021947	0.0120830736587702	0.0126110644009428	0.0122453581359826	0.0121680245194013	0.0122192755037392	0.0122438651608128	0.0120621677500612	0.0116494778857161	0.012197341730533	0.0120664530029165	0.0119328806160916	0.0117534259317879	0.0115409432300968	0.0125088471617064	0.0121177777883582	0.0122295564084943	0.0121781385323756	0.0121299574308052	0.01195893377705	0.0117723376263179	0.011794608850935	0.0121857576616584	0.0121387609565215	0.0117134753854019	0.0119423151663451	0.0115847022574706	0.012555325037803	0.0114800818216111	0.0119587861735117	0.0117899759529235	0.0121437786083016	0.0116667128002581	0.0123424770101411	0.01244805427389	0.0122449825870233	0.0120768159822838	0.0123047743546991	0.0124024316170482	0.0120063698104811	0.0124234433029558	0.0119801134546236	0.0122017237879714	0.0121067768920366	0.0123925938449638	0.0118822441436547	0.0123552093017144	0.0117140327329316	0.0112678129252006	0.0125157653866716	0.0116789127410594	0.0119144038950723	0.0128087661827267	0.0119321134059273	0.0115525586323735	0.011999525135069	0.0115685215847167	0.0110317010512537	0.0108360279864985	0.0118743784888014	0.0120672818933636	0.0121746287572517	0.0122878516253719	0.0117273332732653	0.0130263436535552	0.0125424256165866	0.012223984283844	0.0123542915879427	0.0121404433310387	0.0103642323539959	0.0121795752746334	0.0145188608061991	0.0108565509604507	0.0116994563583037	0.0111226667360229	0.0116931998625861	0.0113821226022927
"Metabolism|Xenobiotics biodegradation and metabolism"	0.00940598373462354	0.00901265268234483	0.00926726115420042	0.00993209480709449	0.00889425737099093	0.0107588564066334	0.00927840726138311	0.0108788033354895	0.00983372922845566	0.0085830424616079	0.0107395126134432	0.0102667290970692	0.0128782046510542	0.0122095559256451	0.0116841295624389	0.0123555316081325	0.0121929570168455	0.0113927034106815	0.00993575641820634	0.0108385069764082	0.0103124701825864	0.0119078735534155	0.010125232105297	0.0107406504539474	0.0108082189242306	0.0112247919941077	0.0134909221862465	0.0110256027228091	0.0124474685093778	0.0122845824803453	0.0105725067132655	0.0103089395501274	0.0138632715563822	0.0118015310702967	0.0119052653198957	0.012483328443643	0.0122823062556186	0.010733757267226	0.0119082532394642	0.0154522367672514	0.0121112836175715	0.0120390578808866	0.0108400307102283	0.00943225026630741	0.0132919875584059	0.0133348901007839	0.0106710792365369	0.0116496480927192	0.0119869148281771	0.0135050855402881	0.0104796080277212	0.0128861131267225	0.011527206392784	0.0130566672595421	0.0139355443313808	0.0105800191629915	0.0127955062236127	0.0118840488268943	0.0108830758518864	0.0109431837879266	0.0118410271374041	0.0119537366044852	0.0120251042519395	0.0117857354524551	0.00953896288625366	0.0146069518236448	0.0118533510183009	0.0120344556457067	0.00960608076294656	0.0135788941739936	0.0115130732050825	0.0119754844523003	0.0122648264402126	0.0111162706704306	0.00823673551383126	0.0105353268002242	0.0105838146959287	0.00891248798422531	0.0114340999892255	0.0114612559543801	0.0121898323833763	0.00843083044746313	0.0128481013566968	0.00796407590012984	0.0103727584830721	0.0101836163356058	0.0179346149450602	0.00862349408672004	0.0123495877337191	0.0160788220235801	0.017228420039761	0.0129191988979909	0.0114523529482836	0.00960614832944444	0.0114057501812592	0.0121521501975429	0.011538928910852	0.0143949044003461	0.0155743153354676	0.0158451626702574	0.00910260521195657	0.0130849441459986	0.0125661262059105	0.0119375462082697	0.0137766830702914	0.0095466251979193	0.00914621569258334	0.0102455244219087	0.00864048055711189	0.010762895546858	0.015171787745396	0.0150825308872148	0.012323841071969	0.0139763380048621	0.00998057444865528	0.0142253799094663	0.0147881642357087	0.013808180408439
"Human Diseases|Drug resistance: Antimicrobial"	0.0106269999402503	0.0102605543057571	0.0109811109154123	0.0107227938286183	0.0102079183461876	0.0108586436602779	0.0105572254869869	0.0107631849220644	0.0104840855926116	0.0100251605034334	0.011025212289012	0.0107378251430256	0.0111586128388937	0.0111282506024364	0.0106630278151001	0.0104561385560361	0.0112550974029408	0.0109133789376074	0.0102967645968944	0.0107395007226658	0.0109528694674829	0.0109112034158377	0.0108521029009903	0.010793130464884	0.0108202702496444	0.0107395244740016	0.0118495894784182	0.0109675263804028	0.0112863169784871	0.0109241683663037	0.0106980585481906	0.0102525777468485	0.0109000684290273	0.0111651108735412	0.0112432364534517	0.0108237348226312	0.0108573892286759	0.0100717648865307	0.0103770515184857	0.0139936216818882	0.011840644478747	0.0109969502390566	0.0108148239238352	0.010223466858228	0.0106329059618762	0.0113206927890178	0.0103639082899162	0.0120836721359478	0.0112392730813665	0.0125634702374771	0.0107425097464061	0.0118777307440501	0.0112841680474234	0.0125221623757174	0.0115808800704631	0.0106897100432499	0.0109283750265504	0.0112867235576481	0.0105962373660639	0.0108636092706389	0.0114014108318536	0.011692294036444	0.0119231660744243	0.0112018638613053	0.0119662160514472	0.0144069507527404	0.010813490729141	0.0121337150904022	0.0104766390450329	0.0137693946777517	0.0118601074852124	0.0120591259486363	0.011018432613905	0.0111971028001776	0.0102826055994007	0.0105666630329855	0.0106306185837095	0.0103918914170682	0.0108180243805087	0.0112025279987047	0.0110878319499905	0.0103644487001853	0.0105432779060622	0.0100045206823657	0.0101562216794586	0.0107488198684399	0.015066267286942	0.0102546468032473	0.0114314217061967	0.0129201625094894	0.0124741860251669	0.0115796253279898	0.012317569944022	0.0104832580094524	0.0109879698274652	0.0114287831935323	0.0109412253472918	0.0140720393692226	0.0152931623689735	0.0152188428715686	0.0101822170539592	0.0107250261735648	0.0111133757016206	0.0110772491721987	0.0115162877060097	0.0101227192151532	0.0099900741584293	0.00999829493660496	0.0096626359631058	0.0110098810728019	0.015405493161236	0.012728746029429	0.0132764093245068	0.0141605049905064	0.0104457784656861	0.0139502914011382	0.0126547002791755	0.0141005501963476
"Metabolism|Metabolism of terpenoids and polyketides"	0.0105182656545053	0.0107858035067955	0.01103106771079	0.010913907706557	0.0108011781644518	0.0104720857529433	0.0105798670458909	0.010439159620942	0.0106008373187093	0.0109217943236473	0.0102114477838958	0.0103298492397465	0.00986327593382639	0.0103256973842769	0.0103055552478744	0.0104017875860543	0.0100027518442214	0.0100318089846269	0.0104891642437895	0.0104084451837078	0.0102348740069941	0.0102438702492894	0.0104780933306292	0.0101584249969153	0.0104843637612217	0.0101715387038698	0.00968357559735987	0.0100548913631712	0.00992906198228841	0.00992909790853469	0.0102472962762549	0.0108126579673547	0.00995849288683041	0.0098744994661104	0.00990088852445585	0.00995797825285279	0.00988360617586998	0.0106897470580476	0.0101503638119782	0.00910930853515	0.00967090968936156	0.0101371462216867	0.0103390977603938	0.0106163302919015	0.010238014754975	0.00981063927037798	0.0104463864469391	0.00968372034248493	0.00964042452919289	0.00970933678770321	0.0100406809881364	0.0100869684823061	0.0100292198357388	0.00965361186501833	0.00956161148396194	0.0103684685094749	0.0101257831515708	0.00989327937062465	0.0104994604910912	0.0104068458900214	0.010202291144293	0.00976549996743729	0.0104998992998992	0.00987899622618662	0.00858881359344142	0.0103325957989779	0.00991818369681534	0.0101465671239335	0.0107432313519911	0.0108777863979559	0.0105471613835247	0.0102344548761065	0.0101454201699731	0.00993330086914044	0.0106664024769488	0.0104806754701045	0.0104272282947015	0.0104210681193805	0.0102289734742887	0.0100866995115923	0.0102318040651949	0.010370531591031	0.0101592874281377	0.010471964056482	0.0104678944087016	0.0102742169696962	0.00949314509149434	0.0103800491456735	0.0101613870561398	0.00914077706205154	0.00948350336633906	0.00977760207287241	0.0107591386802098	0.0105726914505619	0.00977399092803855	0.00991193095838186	0.0101086735997211	0.0106209198035427	0.0113738637309728	0.011256456798169	0.0103674880368983	0.010047479768626	0.0101258716771115	0.0100022060589919	0.00961223253988397	0.0108885892759576	0.010745754994645	0.0107376762139799	0.0109704747156261	0.0100362991888105	0.0106154730752396	0.00877339925599688	0.00889301648490966	0.0108959129127084	0.0100415887149087	0.0106714820467907	0.0100175451446172	0.010825648097787
"Cellular Processes|Cell growth and death"	0.00682378473660655	0.00666807406176333	0.0065125152262301	0.00638939453018567	0.00657697898202716	0.0067092700732317	0.00682263612203698	0.00690817846415839	0.00688604911887315	0.00685460753140082	0.00669142797747743	0.00702074183436517	0.00674577643436693	0.00711531585761498	0.00674463188342658	0.00668686391991594	0.00671432103673608	0.00682046202431977	0.006855936034354	0.00678785283975242	0.00691474419808624	0.00687234004303486	0.00693605570141682	0.0066970059545487	0.00680728906208128	0.00670336877554826	0.00702936230142588	0.00670337954379588	0.00657810237019586	0.0068949899661982	0.0068000821847253	0.00663867873916071	0.006534252755919	0.00700888480659253	0.00682553427537582	0.00657668966500535	0.0068628542609118	0.00662789364689087	0.00628377784395023	0.00568837033266646	0.00643157248663009	0.00686445662294775	0.00638657962917115	0.00679183438522672	0.00646928155602033	0.00614826704032776	0.00663878310960226	0.00645632368338021	0.00675701535404345	0.00633010441616401	0.00659198275286189	0.00653981805293926	0.00656760504710113	0.00662368682570911	0.00659404515682502	0.00668362831589597	0.00660859235587466	0.00695670525552284	0.00673710098078417	0.00686203750974625	0.00656143795358424	0.00676537578536913	0.00634902639058573	0.00683834274503135	0.00662235508893066	0.00568038598142174	0.00680760802986841	0.00652694064533052	0.0066982129297525	0.00556939370545733	0.0063366996767542	0.00644661081410607	0.00651038849981616	0.00700688822812907	0.00695665696374738	0.00672725001595138	0.00683499607496453	0.00697039790623021	0.00668330573465034	0.0068250347965686	0.00689214850773659	0.00697139918443992	0.00632455815793032	0.00709964128400959	0.0065179907634955	0.0066065475926597	0.00583269291709573	0.00702156729703272	0.00662152174599071	0.0072556210503315	0.00778018239263265	0.00691898010876317	0.00621954135957728	0.00661088947055764	0.00642542430824603	0.00649381387213011	0.00678409802917643	0.00554393500356164	0.00497880752759373	0.00483099290457128	0.00698100582364421	0.00612527551137943	0.00632674040360981	0.00677274331726892	0.00723324673341093	0.00656528806746311	0.0066070193815403	0.00646305956404814	0.00672656228775578	0.00669845352968767	0.00477319630841652	0.00754578997345146	0.00897855706911175	0.00525459831047648	0.00692808944249021	0.0055382382665382	0.0053108354777123	0.00554474709682614
"Human Diseases|Infectious diseases: Bacterial"	0.00663799411568025	0.00633245005890271	0.00674111272713163	0.00667101150546294	0.00623743474669109	0.00604135900671487	0.00638823227138934	0.00584616569912152	0.0063717274490137	0.00658712695156211	0.00560222663052551	0.00614529646322056	0.00523583146584955	0.00605694795509674	0.00579474671716246	0.00596829523068646	0.00545788429966602	0.00555295757312218	0.00650066681031908	0.00627412258890178	0.00597191134601863	0.00586013013284439	0.00604914666119162	0.00567395329589043	0.00591939778934941	0.00638506345074341	0.00575526240698907	0.00557746783248603	0.00543916684337585	0.00557107032307302	0.00595058723654262	0.00619787799591667	0.00494077594871553	0.00546339089611137	0.0055191926060149	0.00540785008539044	0.00526244888467907	0.00605057191891188	0.0055360307497254	0.00913397400030211	0.00671234246133119	0.00602299379125189	0.00588282351288599	0.00628616912644707	0.00566486628236857	0.00531507780666192	0.00602441072817829	0.00583861737523053	0.00528002107503651	0.00558508576054929	0.00547667490258692	0.00575288488454483	0.00555933938450892	0.00635375835143759	0.00498195948692483	0.0061343958684637	0.00549850206303517	0.00545903103549836	0.00616348050583134	0.00614720401852215	0.00591892406036647	0.00605585748184732	0.00653193429556661	0.00552801851871701	0.00518737369987468	0.00731708634026548	0.00545013030450396	0.00614660006328842	0.00646806231547883	0.0070851334025973	0.00649152217806216	0.00683900488302933	0.00555435055985798	0.00599474918676962	0.00699403235261989	0.00605011505011541	0.00620010844316465	0.00714594168961027	0.00591448173034324	0.00597031146290877	0.00611102825012105	0.00666202217759862	0.00529895178615055	0.00720201211369621	0.00621126054718124	0.00602209876409334	0.00568498567137015	0.00684236275597514	0.0061569051505777	0.00567754989366751	0.0060851849487082	0.00565828126784273	0.00666211588644893	0.00631281945586818	0.00526522646583484	0.00588149360652221	0.00595559944477008	0.00669856827500694	0.00741149787381657	0.00744743440465692	0.00682543113813193	0.00554027444845427	0.00625627660430029	0.00573291072829586	0.0056336665742942	0.00605758194369965	0.006497870171252	0.00674360522839485	0.00732315323347229	0.00605337717880578	0.00772760050748697	0.00537810035392163	0.00673214658641537	0.00769427146099717	0.00696809224542311	0.00738139625625575	0.00652726066798363	0.00718609666418623
