"Taxa"	"ophelia19"	"ophelia37"	"ophelia43"	"ophelia45"	"ophelia48"	"ophelia49"	"ophelia55"	"ophelia57"	"ophelia59"
"Metabolism"	0.739831486265954	0.724539654276847	0.723056383192098	0.726245614908162	0.730453937069034	0.727426094861034	0.723886347341169	0.731440849480806	0.721130050809988
"Environmental Information Processing"	0.113364823711724	0.12958105800929	0.130297483995467	0.124939966708017	0.118856992116601	0.12084904141836	0.129396596324321	0.116896582102768	0.125659465545803
"Cellular Processes"	0.0590972474407917	0.0623519635127519	0.0633486551227428	0.0639583941023251	0.0639207351911187	0.0655285414164499	0.0631612255057046	0.0638674690175758	0.0667934722351107
"Genetic Information Processing"	0.0510941485110781	0.0401448883350649	0.046488112736053	0.0474090464533754	0.0470422128965551	0.0462384632999727	0.0448699263704953	0.0480465725883471	0.0442562228675573
"Human Diseases"	0.0261002085391465	0.0332605695953927	0.027043443639055	0.0274570550278287	0.0280978220276326	0.0282221205236461	0.0287971510862173	0.0278710210168613	0.0314212109019543
"Organismal Systems"	0.0105120855313063	0.0101218662706533	0.00976592131458479	0.00998992280029239	0.0116283006990589	0.0117357384805376	0.00988875337209309	0.0118775057936411	0.0107395776395863
