"Taxa"	"hera11"	"hera14"	"hera17"	"hera24"	"hera44"	"hera45"	"hera58"	"hera67"
"k__Bacteria|p__Firmicutes|c__Negativicutes"	0.549092468200657	0.647512864493997	0.0784201488265598	0.525285714285714	0.0988272311212815	0.312044577796828	0.0607576840600429	0.81697385340763
"k__Bacteria|p__Bacteroidota|c__Bacteroidia"	0.0864656281263399	0.141223556317896	0.634373211219233	0.302571428571429	0.675486270022883	0.458351193027575	0.709363831308077	0.0331475925132162
"k__Bacteria|p__Firmicutes|c__Clostridia"	0.176790052879806	0.103630646083476	0.0201774470520893	0.126714285714286	0.0351830663615561	0.1197313901986	0.0241601143674053	0.119017002428918
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria"	0.00600257253108475	0.0208690680388794	0.0991700057240985	0.012	0.0933924485125858	0.0151450207172453	0.0761972837741244	0.00385769395627947
"k__Bacteria|p__Actinobacteria|c__Actinomycetia"	0	0.000142938822184105	0.142530051516886	0.000142857142857143	0.051058352402746	0.000142877553936277	0.0676197283774124	0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria"	0.0930398742318136	0.0465980560320183	0.0044361763022324	0.00814285714285714	0.00657894736842105	0.0122874696385198	0.0420300214438885	0.00385769395627947
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia"	0.00600257253108475	0.0028587764436821	0.020892959358901	0.0221428571428571	0.0274599542334096	0.0665809401343049	0.0162973552537527	0.0222888984140592
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia"	0.0824639131056167	0.0370211549456832	0	0.002	0.0117276887871854	0.0154307758251179	0.00357398141529664	0.000714387769681383
"k__Bacteria|p__Firmicutes|c__Bacilli"	0.000142918393597256	0.000142938822184105	0	0.001	0.00028604118993135	0.000285755107872553	0	0.000142877553936277
