"Taxa"	"marshmallow24"	"marshmallow37"	"marshmallow41"	"marshmallow44"	"marshmallow49"	"marshmallow53"	"marshmallow60"	"marshmallow70"
"Xylan -- Macromolecule"	0.00345533657537753	5.29941706412295e-05	0.000370557520633316	0.000165489849955869	2.60314981127164e-05	0.000690448791714614	0.000313004117208003	0.0038775237331194
"Butyrate -- Production"	0.00332736114665984	0.000370959194488606	0.000336870473303015	0.000855030891438658	0.000442535467916179	0.000230149597238205	0.000626008234416007	0.000401123144805455
"Nitrite (NO2-) -- Consumption"	0.00127975428717686	0.000370959194488606	0.000202122283981809	0.000937775816416593	0.000546661460367044	0.000920598388952819	0.000313004117208003	0.000534830859740607
"D-Ribose (Ribose) -- Consumption"	0.00166368057332992	0.000211976682564918	0.000134748189321206	0.000165489849955869	0.00028634647923988	0.00138089758342923	7.22317193556931e-05	0.000935954004546062
"N-Acetyl-D-Glucosamine (N-Acetylglucosamine) -- Consumption"	0.00166368057332992	0.000211976682564918	0.000202122283981809	0.000165489849955869	0.000234283483014447	0.000690448791714614	0.00024077239785231	0.000802246289610911
"Acetate -- Consumption"	0.00204760685948298	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	7.80944943381492e-05	0	0.000216695158067079	0.000133707714935152
"Cellulose (Beta-D-glucan) -- Macromolecule"	0.00140772971589455	0.000211976682564918	0.000134748189321206	0.000248234774933804	0.000234283483014447	0	0.000216695158067079	0.000133707714935152
"Polypeptide -- Macromolecule"	0.000767852572306117	0.000158982511923688	0.00023580933131211	0.000386142983230362	0.000260314981127164	0	0.000216695158067079	0.000401123144805455
"Pectin -- Macromolecule"	0.00179165600204761	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	2.60314981127164e-05	0	0.000144463438711386	0.000133707714935152
"Isobutyrate (2-Methylpropanoic acid) -- Consumption"	0.00166368057332992	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	2.60314981127164e-05	0	0.000144463438711386	0.000133707714935152
"Isovalerate (3-Methylbutanoic acid) -- Consumption"	0.00166368057332992	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	2.60314981127164e-05	0	0.000144463438711386	0.000133707714935152
"Propanoate (Propionate) -- Consumption"	0.00166368057332992	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	2.60314981127164e-05	0	0.000144463438711386	0.000133707714935152
"Valerate (Pentanoic acid, Pentanoate) -- Consumption"	0.00166368057332992	5.29941706412295e-05	0.000101061141990904	0.000165489849955869	2.60314981127164e-05	0	0.000144463438711386	0.000133707714935152
"L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate) -- Consumption"	0.000383926286153059	0.000317965023847377	0.000202122283981809	0.000579214474845543	0.000338409475465313	0	0.000313004117208003	0
"NH3 (Ammonia, NH4+, Ammonium) -- Production"	0.00127975428717686	0	0.000134748189321206	0.000165489849955869	0.000104125992450866	0.000230149597238205	9.63089591409241e-05	0
"Formate -- Consumption"	0.000895828001023804	0.000211976682564918	0.000101061141990904	0.000165489849955869	0.000234283483014447	0	0.000168540678496617	0.000133707714935152
"Stachyose -- Consumption"	0.000895828001023804	0.000211976682564918	0.000101061141990904	0.000165489849955869	0.000234283483014447	0	0.000168540678496617	0.000133707714935152
"Menaquinone (Vitamin K2) -- Production"	0.000127975428717686	0.000158982511923688	0.00023580933131211	0.000248234774933804	0.000234283483014447	0	0.000168540678496617	0.000401123144805455
"Linoleic acid (Omega-6 fatty acid) -- Consumption"	0.000767852572306117	0	3.36870473303015e-05	8.27449249779347e-05	0	0	0.000144463438711386	0
"Pantothenic acid (Vitamin B5, Pantothenate) -- Consumption"	0.000383926286153059	0	3.36870473303015e-05	8.27449249779347e-05	0.000104125992450866	0.000230149597238205	0	0
"Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6) -- Consumption"	0.000511901714870745	0	0.000101061141990904	8.27449249779347e-05	0	0	9.63089591409241e-05	0
"Cholic acid (Cholate) -- Production"	0.000511901714870745	0	0	2.75816416593116e-05	0	0	9.63089591409241e-05	0.000133707714935152
"Tauro-b-muricholic acid -- Consumption"	0.000511901714870745	0	0	2.75816416593116e-05	0	0	9.63089591409241e-05	0.000133707714935152
"Taurocholate -- Consumption"	0.000511901714870745	0	0	2.75816416593116e-05	0	0	9.63089591409241e-05	0.000133707714935152
"beta-Muricholic acid -- Production"	0.000511901714870745	0	0	2.75816416593116e-05	0	0	9.63089591409241e-05	0.000133707714935152
"D-Glucuronic acid (D-Glucuronate) -- Consumption"	0.000383926286153059	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0	0.000144463438711386	0
"alpha-Linolenic acid (Omega-3 fatty acid, eicosapentaenoic acid) -- Consumption"	0.000511901714870745	0	3.36870473303015e-05	8.27449249779347e-05	0	0	2.4077239785231e-05	0
"Chenodeoxycholic acid (Chenodeoxycholate) -- Consumption"	0.000127975428717686	0	0.000101061141990904	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	7.22317193556931e-05	0
"Cholic acid (Cholate) -- Consumption"	0.000127975428717686	0	0.000101061141990904	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	7.22317193556931e-05	0
"Urea -- Consumption"	0.000127975428717686	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	2.4077239785231e-05	0
"D-Galacturonate -- Consumption"	0.000383926286153059	0	3.36870473303015e-05	0	0	0	9.63089591409241e-05	0
"Acetone -- Production"	0.000127975428717686	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	0	0
"Deoxycholic acid -- Production"	0.000127975428717686	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	0	0
"L-Serine (Serine, D-Serine) -- Consumption"	0.000127975428717686	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	0	0
"Lithocholic acid -- Production"	0.000127975428717686	0	3.36870473303015e-05	8.27449249779347e-05	2.60314981127164e-05	0.000230149597238205	0	0
"Isovalerate (3-Methylbutanoic acid) -- Production"	0.000127975428717686	5.29941706412295e-05	0.000101061141990904	0.000110326566637246	0	0	7.22317193556931e-05	0
"L-Arginine (Arginine) -- Consumption"	0	0	0.000134748189321206	0	0	0	2.4077239785231e-05	0.000133707714935152
"L-Fucose -- Consumption"	0.000127975428717686	0	0	0	0	0	0.000144463438711386	0
"L-Aspartate (Aspartate, D-Aspartate) -- Consumption"	0	0	0.000134748189321206	0	0	0	0	0.000133707714935152
"Dimethylamine -- Production"	0.000127975428717686	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Putrescine -- Production"	0.000127975428717686	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"H2O2 -- Production"	0.000127975428717686	0	0	0	7.80944943381492e-05	0	0	0
"Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III]) -- Production"	0	0	0.000101061141990904	0	0	0	7.22317193556931e-05	0
"Thiamine (Vitamin B1, Thiamin) -- Consumption"	0	0	0.000101061141990904	0	0	0	7.22317193556931e-05	0
"Hippurate -- Consumption"	0.000127975428717686	0	0	0	2.60314981127164e-05	0	0	0
"L-Arabitol (L-Arabinitol, D-Arabitol) -- Consumption"	0.000127975428717686	0	0	0	2.60314981127164e-05	0	0	0
"Stearic acid (Stearate, Octadecanoate) -- Production"	0.000127975428717686	0	0	0	0	0	2.4077239785231e-05	0
"Trimethylamine -- Production"	0	0	3.36870473303015e-05	0	2.60314981127164e-05	0	7.22317193556931e-05	0
"Butylamine -- Production"	0.000127975428717686	0	0	0	0	0	0	0
"Chondroitin 4-sulfate (Chondroitin 6-sulfate) -- Macromolecule"	0.000127975428717686	0	0	0	0	0	0	0
"D-Glucosamine (Glucosamine) -- Consumption"	0.000127975428717686	0	0	0	0	0	0	0
"Galactan -- Macromolecule"	0.000127975428717686	0	0	0	0	0	0	0
"Hyaluronan (Hyaluronate, Hyaluronic acid) -- Macromolecule"	0.000127975428717686	0	0	0	0	0	0	0
"N-Acetylgalactosamine (N-Acetyl-D-galactosamine) -- Consumption"	0.000127975428717686	0	0	0	0	0	0	0
"Phenylethylamine -- Production"	0.000127975428717686	0	0	0	0	0	0	0
"Tyramine -- Production"	0.000127975428717686	0	0	0	0	0	0	0
"4-Aminobutyrate (GABA) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"7-Oxodeoxycholic acid -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"7-Oxolithocholic acid -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Biotin (Vitamin B7) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Cadaverine -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"D-Fructuronate -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"D-Gluconate (D-Gluconic acid, Gluconate) -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"D-Tagaturonate -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Folic acid (Folate, Vitamin B9) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Formaldehyde -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Fumarate -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Indole-3-acetate (Indoleacetate) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate) -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"L-Idonate -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate) -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"L-Threonine (Threonine) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Methanol -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Pentanol -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Propanol (n-propanol, 1-Propanol) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Riboflavin (Vitamin B2) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Sulfate (Sulfuric acid, Sulfite) -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Thiamine (Vitamin B1, Thiamin) -- Production"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"Thiosulfate -- Consumption"	0	0	3.36870473303015e-05	0	0	0	7.22317193556931e-05	0
"D-Psicose -- Consumption"	0	0	0	0	0	0	7.22317193556931e-05	0
"N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid) -- Consumption"	0	0	0	0	0	0	7.22317193556931e-05	0
"XOS (Xylooligosaccharide) -- Consumption"	0	0	0	0	0	0	7.22317193556931e-05	0
"1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol) -- Consumption"	0	0	3.36870473303015e-05	0	0	0	0	0
"Choline -- Consumption"	0	0	0	0	2.60314981127164e-05	0	0	0
"H2S (HS-) -- Production"	0	0	0	0	0	0	2.4077239785231e-05	0
